instance_id,seed,n_robots,n_tasks,task_ratio,method,feasible,deficit,excess,social_cost,optimum_cost,regret,regret_per_task,social_welfare,welfare_efficiency,iterations,evaluations,runtime_s,converged,epsilon_cs_violation
N004_K002_S20660722,20660722,4,2,0.5,potential_br,True,0,0,0.6419549774950779,0.32435048804196587,0.31760448945311204,0.15880224472655602,1.4580450225049222,0.8211333445512651,2,24,0.0006144000071799383,True,
N004_K002_S20660722,20660722,4,2,0.5,potential_exchange,True,0,0,0.32435048804196587,0.32435048804196587,0.0,0.0,1.7756495119580342,1.0,4,39,0.000652100017759949,True,
N004_K002_S20660722,20660722,4,2,0.5,no_exclusion,False,2,0,0.0,0.32435048804196587,,,0.9821613187327358,0.5531279186114226,0,12,0.0003159000043524429,True,
N004_K002_S20660723,20660723,4,2,0.5,hungarian,True,0,0,0.35190466530829245,0.35190466530829245,0.0,0.0,1.7480953346917076,1.0,1,8,7.800001185387373e-06,True,
N004_K002_S20660723,20660723,4,2,0.5,auction_eps,True,0,0,0.35190466530829245,0.35190466530829245,0.0,0.0,1.7480953346917076,1.0,271,1084,0.0018872999935410917,True,0.0010000000000000009
N004_K002_S20660723,20660723,4,2,0.5,greedy,True,0,0,0.35190466530829245,0.35190466530829245,0.0,0.0,1.7480953346917076,1.0,2,8,1.410000550094992e-05,True,
N004_K002_S20660723,20660723,4,2,0.5,potential_br,True,0,0,0.4674844280061652,0.35190466530829245,0.11557976269787273,0.05778988134893637,1.632515571993835,0.9338824602959905,2,24,0.0006488999933935702,True,
N004_K002_S20660723,20660723,4,2,0.5,potential_exchange,True,0,0,0.35190466530829245,0.35190466530829245,0.0,0.0,1.7480953346917076,1.0,3,34,0.0006757999944966286,True,
N004_K002_S20660723,20660723,4,2,0.5,no_exclusion,False,2,0,0.0,0.35190466530829245,,,0.9871146280781071,0.5646800883729798,0,12,0.0003311000036774203,True,
N004_K002_S20660724,20660724,4,2,0.5,hungarian,True,0,0,0.27217235740993373,0.27217235740993373,0.0,0.0,1.8278276425900664,1.0,1,8,7.799986633472145e-06,True,
N004_K002_S20660724,20660724,4,2,0.5,auction_eps,True,0,0,0.27217235740993373,0.27217235740993373,0.0,0.0,1.8278276425900664,1.0,202,808,0.00138159999914933,True,0.0010000000000000009
N004_K002_S20660724,20660724,4,2,0.5,greedy,True,0,0,0.27217235740993373,0.27217235740993373,0.0,0.0,1.8278276425900664,1.0,2,8,1.2600008631125093e-05,True,
N004_K002_S20660724,20660724,4,2,0.5,potential_br,True,0,0,0.7136950350518713,0.27217235740993373,0.44152267764193753,0.22076133882096877,1.386304964948129,0.7584440308516773,2,24,0.0006442999874707311,True,
N004_K002_S20660724,20660724,4,2,0.5,potential_exchange,True,0,0,0.27217235740993373,0.27217235740993373,0.0,0.0,1.8278276425900664,1.0,3,34,0.0006727999862050638,True,
N004_K002_S20660724,20660724,4,2,0.5,no_exclusion,False,2,0,0.0,0.27217235740993373,,,0.9676270680713928,0.5293863849767841,0,12,0.0003239999932702631,True,
N004_K002_S20660725,20660725,4,2,0.5,hungarian,True,0,0,0.19748874014901854,0.19748874014901854,0.0,0.0,1.9025112598509815,1.0,1,8,1.1900003300979733e-05,True,
N004_K002_S20660725,20660725,4,2,0.5,auction_eps,True,0,0,0.19748874014901854,0.19748874014901854,0.0,0.0,1.9025112598509815,1.0,148,592,0.0018737000063993037,True,0.0010000000000000009
N004_K002_S20660725,20660725,4,2,0.5,greedy,True,0,0,0.19748874014901854,0.19748874014901854,0.0,0.0,1.9025112598509815,1.0,2,8,2.8800001018680632e-05,True,
N004_K002_S20660725,20660725,4,2,0.5,potential_br,True,0,0,0.4673618830038905,0.19748874014901854,0.26987314285487196,0.13493657142743598,1.6326381169961097,0.8581489904685189,2,24,0.001301900003454648,True,
N004_K002_S20660725,20660725,4,2,0.5,potential_exchange,True,0,0,0.19748874014901854,0.19748874014901854,0.0,0.0,1.9025112598509815,1.0,3,34,0.0013515000027837232,True,
N004_K002_S20660725,20660725,4,2,0.5,no_exclusion,False,2,0,0.0,0.19748874014901854,,,1.1273319063831078,0.5925494004547488,0,12,0.0005880999960936606,True,
N004_K002_S20660726,20660726,4,2,0.5,hungarian,True,0,0,0.29813721898678014,0.29813721898678014,0.0,0.0,1.80186278101322,1.0,1,8,1.6200006939470768e-05,True,
N004_K002_S20660726,20660726,4,2,0.5,auction_eps,True,0,0,0.29813721898678014,0.29813721898678014,0.0,0.0,1.80186278101322,1.0,156,624,0.0019601999956648797,True,0.0010000000000000009
N004_K002_S20660726,20660726,4,2,0.5,greedy,True,0,0,0.29813721898678014,0.29813721898678014,0.0,0.0,1.80186278101322,1.0,2,8,2.9000002541579306e-05,True,
N004_K002_S20660726,20660726,4,2,0.5,potential_br,True,0,0,0.9272593488278495,0.29813721898678014,0.6291221298410694,0.3145610649205347,1.1727406511721505,0.6508490344157601,2,24,0.0012261999945621938,True,
N004_K002_S20660726,20660726,4,2,0.5,potential_exchange,True,0,0,0.29813721898678014,0.29813721898678014,0.0,0.0,1.80186278101322,1.0,4,39,0.0012994999851798639,True,
N004_K002_S20660726,20660726,4,2,0.5,no_exclusion,False,2,0,0.0,0.29813721898678014,,,0.7458907510340487,0.4139553571413584,0,12,0.0007467000104952604,True,
N004_K002_S20660727,20660727,4,2,0.5,hungarian,True,0,0,0.6094394593133317,0.6094394593133317,0.0,0.0,1.4905605406866684,1.0,1,8,1.5700003132224083e-05,True,
N004_K002_S20660727,20660727,4,2,0.5,auction_eps,True,0,0,0.6094394593133317,0.6094394593133317,0.0,0.0,1.4905605406866684,1.0,395,1580,0.0033909000048879534,True,0.0010000000000000009
N004_K002_S20660727,20660727,4,2,0.5,greedy,True,0,0,0.6094394593133317,0.6094394593133317,0.0,0.0,1.4905605406866684,1.0,2,8,1.8799997633323073e-05,True,
N004_K002_S20660727,20660727,4,2,0.5,potential_br,True,0,0,0.7338779340871744,0.6094394593133317,0.12443847477384273,0.06221923738692137,1.3661220659128257,0.916515652080447,2,24,0.0015705999976489693,True,
N004_K002_S20660727,20660727,4,2,0.5,potential_exchange,True,0,0,0.6094394593133317,0.6094394593133317,0.0,0.0,1.4905605406866684,1.0,3,34,0.0016296999965561554,True,
N004_K002_S20660727,20660727,4,2,0.5,no_exclusion,False,2,0,0.0,0.6094394593133317,,,0.8183184529189587,0.5490004804111998,0,12,0.00040559998888056725,True,
N004_K002_S20660728,20660728,4,2,0.5,hungarian,True,0,0,0.14287180052879125,0.14287180052879125,0.0,0.0,1.9571281994712089,1.0,1,8,1.4600009308196604e-05,True,
N004_K002_S20660728,20660728,4,2,0.5,auction_eps,True,0,0,0.14287180052879125,0.14287180052879125,0.0,0.0,1.9571281994712089,1.0,135,540,0.0013773000100627542,True,0.0010000000000000009
N004_K002_S20660728,20660728,4,2,0.5,greedy,True,0,0,0.14287180052879125,0.14287180052879125,0.0,0.0,1.9571281994712089,1.0,2,8,3.390001074876636e-05,True,
N004_K002_S20660728,20660728,4,2,0.5,potential_br,True,0,0,0.6422287065551273,0.14287180052879125,0.4993569060263361,0.24967845301316804,1.4577712934448728,0.7448522247233186,2,24,0.0007846999942557886,True,
N004_K002_S20660728,20660728,4,2,0.5,potential_exchange,True,0,0,0.14287180052879125,0.14287180052879125,0.0,0.0,1.9571281994712089,1.0,4,39,0.0008303999929921702,True,
N004_K002_S20660728,20660728,4,2,0.5,no_exclusion,False,2,0,0.0,0.14287180052879125,,,1.0014432699744364,0.5116901745348177,0,12,0.00044410000555217266,True,
N004_K002_S20660729,20660729,4,2,0.5,hungarian,True,0,0,0.29483967759894203,0.29483967759894203,0.0,0.0,1.8051603224010582,1.0,1,8,1.0500007192604244e-05,True,
N004_K002_S20660729,20660729,4,2,0.5,auction_eps,True,0,0,0.29483967759894203,0.29483967759894203,0.0,0.0,1.8051603224010582,1.0,225,900,0.0016284000012092292,True,0.0010000000000000009
N004_K002_S20660729,20660729,4,2,0.5,greedy,True,0,0,0.29483967759894203,0.29483967759894203,0.0,0.0,1.8051603224010582,1.0,2,8,1.720000000204891e-05,True,
N004_K002_S20660729,20660729,4,2,0.5,potential_br,True,0,0,0.5729077090544025,0.29483967759894203,0.27806803145546044,0.13903401572773022,1.5270922909455975,0.845959371029383,2,24,0.0007107999990694225,True,
N004_K002_S20660729,20660729,4,2,0.5,potential_exchange,True,0,0,0.29483967759894203,0.29483967759894203,0.0,0.0,1.8051603224010582,1.0,3,34,0.0007429999968735501,True,
N004_K002_S20660729,20660729,4,2,0.5,no_exclusion,False,2,0,0.0,0.29483967759894203,,,0.976975823418154,0.5412127727905468,0,12,0.0003262999962316826,True,
N004_K002_S20660730,20660730,4,2,0.5,hungarian,True,0,0,0.18326902657591454,0.18326902657591454,0.0,0.0,1.9167309734240856,1.0,1,8,8.099988917820156e-06,True,
N004_K002_S20660730,20660730,4,2,0.5,auction_eps,True,0,0,0.18326902657591454,0.18326902657591454,0.0,0.0,1.9167309734240856,1.0,185,740,0.0013215999933890998,True,0.0010000000000000009
N004_K002_S20660730,20660730,4,2,0.5,greedy,True,0,0,0.18326902657591454,0.18326902657591454,0.0,0.0,1.9167309734240856,1.0,2,8,1.4599994756281376e-05,True,
N004_K002_S20660730,20660730,4,2,0.5,potential_br,True,0,0,0.52574820540806,0.18326902657591454,0.34247917883214546,0.17123958941607273,1.57425179459194,0.8213212059591576,2,24,0.0008304000075440854,True,
N004_K002_S20660730,20660730,4,2,0.5,potential_exchange,True,0,0,0.18326902657591454,0.18326902657591454,0.0,0.0,1.9167309734240856,1.0,4,39,0.0009078000148292631,True,
N004_K002_S20660730,20660730,4,2,0.5,no_exclusion,False,2,0,0.0,0.18326902657591454,,,1.0621604542638843,0.5541520792385486,0,12,0.0003546999942045659,True,
N004_K002_S20660731,20660731,4,2,0.5,hungarian,True,0,0,0.5616534221802854,0.5616534221802854,0.0,0.0,1.5383465778197147,1.0,1,8,7.299997378140688e-06,True,
N004_K002_S20660731,20660731,4,2,0.5,auction_eps,True,0,0,0.5616534221802854,0.5616534221802854,0.0,0.0,1.5383465778197147,1.0,296,1184,0.002031700001680292,True,0.0010000000000000009
N004_K002_S20660731,20660731,4,2,0.5,greedy,True,0,0,0.5616534221802854,0.5616534221802854,0.0,0.0,1.5383465778197147,1.0,2,8,1.4399993233382702e-05,True,
N004_K002_S20660731,20660731,4,2,0.5,potential_br,True,0,0,0.631034580164663,0.5616534221802854,0.0693811579843776,0.0346905789921888,1.468965419835337,0.9548988771550355,2,24,0.0005387999990489334,True,
N004_K002_S20660731,20660731,4,2,0.5,potential_exchange,True,0,0,0.5616534221802854,0.5616534221802854,0.0,0.0,1.5383465778197147,1.0,3,34,0.0005624000041279942,True,
N004_K002_S20660731,20660731,4,2,0.5,no_exclusion,False,2,0,0.0,0.5616534221802854,,,0.7038011076483386,0.4575049067589371,0,12,0.0003566999948816374,True,
N004_K002_S20660732,20660732,4,2,0.5,hungarian,True,0,0,0.605827618039557,0.605827618039557,0.0,0.0,1.494172381960443,1.0,1,8,8.100003469735384e-06,True,
N004_K002_S20660732,20660732,4,2,0.5,auction_eps,True,0,0,0.605827618039557,0.605827618039557,0.0,0.0,1.494172381960443,1.0,394,1576,0.002680400008102879,True,0.0010000000000000009
N004_K002_S20660732,20660732,4,2,0.5,greedy,True,0,0,0.605827618039557,0.605827618039557,0.0,0.0,1.494172381960443,1.0,2,8,1.6600009985268116e-05,True,
N004_K002_S20660732,20660732,4,2,0.5,potential_br,True,0,0,0.7069435514835636,0.605827618039557,0.1011159334440066,0.0505579667220033,1.3930564485164365,0.9323264606782944,2,24,0.0007236999954329804,True,
N004_K002_S20660732,20660732,4,2,0.5,potential_exchange,True,0,0,0.605827618039557,0.605827618039557,0.0,0.0,1.494172381960443,1.0,3,34,0.0007558000070275739,True,
N004_K002_S20660732,20660732,4,2,0.5,no_exclusion,False,2,0,0.0,0.605827618039557,,,0.584651623843504,0.3912879336428413,0,12,0.00034080000477842987,True,
N004_K002_S20660733,20660733,4,2,0.5,hungarian,True,0,0,0.3426636762082314,0.3426636762082314,0.0,0.0,1.7573363237917687,1.0,1,8,9.200011845678091e-06,True,
N004_K002_S20660733,20660733,4,2,0.5,auction_eps,True,0,0,0.3426636762082314,0.3426636762082314,0.0,0.0,1.7573363237917687,1.0,235,940,0.0017438000068068504,True,0.0010000000000000009
N004_K002_S20660733,20660733,4,2,0.5,greedy,True,0,0,0.3426636762082314,0.3426636762082314,0.0,0.0,1.7573363237917687,1.0,2,8,2.0000006770715117e-05,True,
N004_K002_S20660733,20660733,4,2,0.5,potential_br,True,0,0,0.4061018732162676,0.3426636762082314,0.06343819700803621,0.031719098504018106,1.6938981267837325,0.9639009356665679,2,24,0.0010272999934386462,True,
N004_K002_S20660733,20660733,4,2,0.5,potential_exchange,True,0,0,0.3426636762082314,0.3426636762082314,0.0,0.0,1.7573363237917687,1.0,3,34,0.0010586999997030944,True,
N004_K002_S20660733,20660733,4,2,0.5,no_exclusion,False,2,0,0.0,0.3426636762082314,,,1.0486215790487474,0.5967108087688975,0,12,0.000382099999114871,True,
N004_K002_S20660734,20660734,4,2,0.5,hungarian,True,0,0,0.3856738101595232,0.3856738101595232,0.0,0.0,1.714326189840477,1.0,1,8,1.0799994925037026e-05,True,
N004_K002_S20660734,20660734,4,2,0.5,auction_eps,True,0,0,0.3856738101595232,0.3856738101595232,0.0,0.0,1.714326189840477,1.0,267,1068,0.001934400002937764,True,0.0010000000000000564
N004_K002_S20660734,20660734,4,2,0.5,greedy,True,0,0,0.4232971217850401,0.3856738101595232,0.03762331162551691,0.018811655812758454,1.67670287821496,0.9780535863895202,2,8,1.5900004655122757e-05,True,
N004_K002_S20660734,20660734,4,2,0.5,potential_br,True,0,0,0.6230227670111856,0.3856738101595232,0.23734895685166246,0.11867447842583123,1.4769772329888144,0.8615497107503511,2,24,0.0006832000071881339,True,
N004_K002_S20660734,20660734,4,2,0.5,potential_exchange,True,0,0,0.3856738101595232,0.3856738101595232,0.0,0.0,1.714326189840477,1.0,3,34,0.0007139000081224367,True,
N004_K002_S20660734,20660734,4,2,0.5,no_exclusion,False,2,0,0.0,0.3856738101595232,,,0.8693600029139261,0.5071146950131017,0,12,0.0003622999938670546,True,
N004_K004_S20670715,20670715,4,4,1.0,hungarian,True,0,0,0.6865440200801186,0.6865440200801186,0.0,0.0,3.5134559799198817,1.0,1,16,8.300004992634058e-06,True,
N004_K004_S20670715,20670715,4,4,1.0,auction_eps,True,0,0,0.6865440200801186,0.6865440200801186,0.0,0.0,3.5134559799198817,1.0,4,16,6.469999789260328e-05,True,0.0010000000000000009
N004_K004_S20670715,20670715,4,4,1.0,greedy,True,0,0,0.7899506314268578,0.6865440200801186,0.10340661134673923,0.025851652836684808,3.4100493685731426,0.9705684055990088,4,16,1.8300008377991617e-05,True,
N004_K004_S20670715,20670715,4,4,1.0,potential_br,True,0,0,0.8319401774229281,0.6865440200801186,0.14539615734280953,0.03634903933570238,3.368059822577072,0.958617339117445,4,40,0.001181300001917407,True,
N004_K004_S20670715,20670715,4,4,1.0,potential_exchange,True,0,0,0.6865440200801186,0.6865440200801186,0.0,0.0,3.5134559799198817,1.0,5,52,0.0012223000085214153,True,
N004_K004_S20670715,20670715,4,4,1.0,no_exclusion,False,4,0,0.0,0.6865440200801186,,,2.0240995457263122,0.576099304301649,0,20,0.0005579999997280538,True,
N004_K004_S20670716,20670716,4,4,1.0,hungarian,True,0,0,0.9197827904101739,0.9197827904101739,0.0,0.0,3.2802172095898263,1.0,1,16,7.700000423938036e-06,True,
N004_K004_S20670716,20670716,4,4,1.0,auction_eps,True,0,0,0.9197827904101739,0.9197827904101739,0.0,0.0,3.2802172095898263,1.0,5,20,6.78000069456175e-05,True,0.0010000000000000009
N004_K004_S20670716,20670716,4,4,1.0,greedy,True,0,0,1.2238781941166479,0.9197827904101739,0.30409540370647403,0.07602385092661851,2.976121805883352,0.9072941258836638,4,16,1.7499987734481692e-05,True,
N004_K004_S20670716,20670716,4,4,1.0,potential_br,True,0,0,1.2238781941166479,0.9197827904101739,0.30409540370647403,0.07602385092661851,2.976121805883352,0.9072941258836638,4,40,0.0011323999933665618,True,
N004_K004_S20670716,20670716,4,4,1.0,potential_exchange,True,0,0,0.9197827904101739,0.9197827904101739,0.0,0.0,3.2802172095898263,1.0,5,52,0.0011714999855030328,True,
N004_K004_S20670716,20670716,4,4,1.0,no_exclusion,False,4,0,0.0,0.9197827904101739,,,1.2237656052718795,0.3730745639935548,0,20,0.0005737000028602779,True,
N004_K004_S20670717,20670717,4,4,1.0,hungarian,True,0,0,0.9120381399381912,0.9120381399381912,0.0,0.0,3.287961860061809,1.0,1,16,7.000009645707905e-06,True,
N004_K004_S20670717,20670717,4,4,1.0,auction_eps,True,0,0,0.9120381399381912,0.9120381399381912,0.0,0.0,3.287961860061809,1.0,5,20,8.949999755714089e-05,True,0.0010000000000000009
N004_K004_S20670717,20670717,4,4,1.0,greedy,True,0,0,0.9630244476925519,0.9120381399381912,0.05098630775436075,0.012746576938590187,3.2369755523074484,0.9844930355264516,4,16,2.2599997464567423e-05,True,
N004_K004_S20670717,20670717,4,4,1.0,potential_br,True,0,0,1.1016183189567508,0.9120381399381912,0.1895801790185596,0.0473950447546399,3.098381681043249,0.9423411258745574,4,40,0.0013202999980421737,True,
N004_K004_S20670717,20670717,4,4,1.0,potential_exchange,True,0,0,0.9120381399381912,0.9120381399381912,0.0,0.0,3.287961860061809,1.0,6,58,0.0013797999999951571,True,
N004_K004_S20670717,20670717,4,4,1.0,no_exclusion,False,4,0,0.0,0.9120381399381912,,,1.9481497732349857,0.5925098453539736,0,20,0.0005797999911010265,True,
N004_K004_S20670718,20670718,4,4,1.0,hungarian,True,0,0,0.8866602010820156,0.8866602010820156,0.0,0.0,3.3133397989179847,1.0,1,16,9.700001101009548e-06,True,
N004_K004_S20670718,20670718,4,4,1.0,auction_eps,True,0,0,0.8866602010820156,0.8866602010820156,0.0,0.0,3.3133397989179847,1.0,6,24,9.899999713525176e-05,True,0.0010000000000000009
N004_K004_S20670718,20670718,4,4,1.0,greedy,True,0,0,0.892560068937943,0.8866602010820156,0.005899867855927443,0.0014749669639818608,3.3074399310620572,0.9982193592526024,4,16,1.8000006093643606e-05,True,
N004_K004_S20670718,20670718,4,4,1.0,potential_br,True,0,0,0.8866602010820156,0.8866602010820156,0.0,0.0,3.3133397989179847,1.0,4,40,0.0012045000039506704,True,
N004_K004_S20670718,20670718,4,4,1.0,potential_exchange,True,0,0,0.8866602010820156,0.8866602010820156,0.0,0.0,3.3133397989179847,1.0,4,46,0.0012260999938007444,True,
N004_K004_S20670718,20670718,4,4,1.0,no_exclusion,False,4,0,0.0,0.8866602010820156,,,1.6415627932063832,0.49544052008866024,0,20,0.0005920000112382695,True,
N004_K004_S20670719,20670719,4,4,1.0,hungarian,True,0,0,0.8112904955823987,0.8112904955823987,0.0,0.0,3.3887095044176014,1.0,1,16,1.309999788645655e-05,True,
N004_K004_S20670719,20670719,4,4,1.0,auction_eps,True,0,0,0.8112904955823987,0.8112904955823987,0.0,0.0,3.3887095044176014,1.0,5,20,7.280000136233866e-05,True,0.0010000000000000009
