load,q,x_m,y_m
A,0.46646646646646645,-0.8857780681479767,0.012342723914043917
A,0.4674674674674675,-0.8673180230617367,0.012593655101666504
A,0.46846846846846846,-0.8488574559933003,0.012802561766323176
A,0.4694694694694695,-0.8303964724924695,0.012970635616597129
A,0.47047047047047047,-0.8119351703566301,0.01309906962304834
A,0.47147147147147145,-0.7934736398426154,0.013189057848877484
A,0.4724724724724725,-0.7750119638807875,0.013241795292378027
A,0.47347347347347346,-0.7565502185229543,0.013257371254840602
A,0.4744744744744745,-0.7380884777719576,0.01323770589370717
A,0.4754754754754755,-0.7196268037513986,0.01318449974975107
A,0.47647647647647645,-0.7011652512406344,0.013098950189392456
A,0.4774774774774775,-0.6827038688440806,0.012982254896712748
A,0.47847847847847846,-0.6642426992135664,0.012835611779640821
A,0.4794794794794795,-0.6457817824429726,0.012659911604718072
A,0.4804804804804805,-0.6273211582016808,0.012455782088751309
A,0.48148148148148145,-0.6088608431286751,0.012225419763444108
A,0.4824824824824825,-0.5904008575063315,0.011970022691637775
A,0.48348348348348347,-0.5719412168406554,0.011690788827099279
A,0.4844844844844845,-0.5534819320859996,0.011388915971693525
A,0.4854854854854855,-0.5350230098698832,0.011065601739778035
A,0.4864864864864865,-0.5165644660684474,0.01072134938127127
A,0.4874874874874875,-0.498106288803588,0.010357984881009117
A,0.48848848848848847,-0.4796484691345895,0.009976891396590611
A,0.4894894894894895,-0.4611909981148181,0.009579265595210718
A,0.4904904904904905,-0.4427338636495581,0.009166303873935558
A,0.4914914914914915,-0.4242770507198831,0.008739202359587297
A,0.4924924924924925,-0.4058205463358488,0.008298961503012065
A,0.4934934934934935,-0.3873643322378302,0.00784671431110698
A,0.4944944944944945,-0.3689083767326717,0.00738403527658938
A,0.4954954954954955,-0.35045265505212686,0.00691211955322036
A,0.4964964964964965,-0.3319971406759644,0.006432162084692526
A,0.4974974974974975,-0.31354180555438016,0.0059453576267057525
A,0.4984984984984985,-0.29508662033019667,0.005452900771456679
A,0.4994994994994995,-0.2766315581684672,0.004955852548898072
A,0.5005005005005005,-0.258176581245053,0.004455649220170927
A,0.5015015015015015,-0.23972165721172273,0.0039534978165001455
A,0.5025025025025025,-0.22126675369897264,0.003450592562044473
A,0.5035035035035035,-0.202811838195556,0.00294812766148223
A,0.5045045045045045,-0.18435687827006475,0.0024472973313234116
A,0.5055055055055055,-0.1659018391602529,0.0019493938082141395
A,0.5065065065065065,-0.14744668703514632,0.0014556982411279924
A,0.5075075075075075,-0.12899139292301687,0.0009673415046289537
A,0.5085085085085085,-0.11053592715497357,0.00048551815551970133
A,0.5095095095095095,-0.09208026130746842,1.1422907794816328e-05
A,0.5105105105105106,-0.07362436842445487,-0.0004537493423221707
A,0.5115115115115115,-0.05516822214275504,-0.0009087584190135872
A,0.5125125125125125,-0.036711787398224414,-0.0013519092230829762
A,0.5135135135135135,-0.01825505395156316,-0.0017824299459868551
A,0.5145145145145145,0.00020199655481690452,-0.0021991269757567437
A,0.5155155155155156,0.0186593743667826,-0.0026010614309206746
A,0.5165165165165165,0.03711707202462621,-0.002988033789228322
A,0.5175175175175175,0.05557507669887589,-0.0033600835934099625
A,0.5185185185185185,0.07403338401024917,-0.0037168077509482306
A,0.5195195195195195,0.09249197631081235,-0.004058459050058215
A,0.5205205205205206,0.1109508363361624,-0.0043853171784840736
A,0.5215215215215215,0.12940995162238672,-0.00469742389768694
A,0.5225225225225225,0.1478693098034793,-0.004994821018436501
A,0.5235235235235235,0.16632889861118846,-0.00527755040003836
A,0.5245245245245245,0.18478870786224283,-0.00554551295213276
A,0.5255255255255256,0.20324873021213796,-0.005798365786514153
A,0.5265265265265265,0.2217089457706555,-0.006036681111597788
A,0.5275275275275275,0.24016934267603773,-0.00626050097067007
A,0.5285285285285285,0.2586299091635084,-0.006469867451792232
A,0.5295295295295295,0.27709063356511865,-0.006664822687056565
A,0.5305305305305306,0.29555150430959887,-0.006845408851847521
A,0.5315315315315315,0.31401251419661064,-0.007011168051607422
A,0.5325325325325325,0.33247364789424805,-0.0071624915365995235
A,0.5335335335335335,0.3509348926764605,-0.007299577073114289
A,0.5345345345345346,0.36939623737342286,-0.0074224670002306795
A,0.5355355355355356,0.3878576709110793,-0.007531203696725333
A,0.5365365365365365,0.4063191823109672,-0.007625829580362605
A,0.5375375375375375,0.42478076148321015,-0.0077061860138104045
A,0.5385385385385385,0.4432423978822408,-0.007772077510415978
A,0.5395395395395396,0.46170407871426483,-0.007823989998010662
A,0.5405405405405406,0.48016579339742627,-0.007861966041440432
A,0.5415415415415415,0.4986275314444689,-0.007886048241089141
A,0.5425425425425425,0.5170892824625537,-0.00789627923219776
A,0.5435435435435435,0.5355510361530643,-0.007892701684188479
A,0.5445445445445446,0.5540127815608342,-0.00787481714086774
A,0.5455455455455456,0.5724745082651914,-0.007843125715701955
A,0.5465465465465466,0.5909362063152312,-0.007797758262989023
A,0.5475475475475475,0.6093978658027956,-0.007738757580676146
A,0.5485485485485485,0.6278594769128466,-0.007666166497611906
A,0.5495495495495496,0.646321029923258,-0.0075800278728998
A,0.5505505505505506,0.6647825137412682,-0.007480132566952167
A,0.5515515515515516,0.6832439175024669,-0.00736641338989937
A,0.5525525525525525,0.70170523361294,-0.007239279714110048
A,0.5535535535535535,0.7201664527353142,-0.007098774512088933
A,0.5545545545545546,0.738627565623964,-0.006944940783461829
A,0.5555555555555556,0.7570885631247727,-0.006777821554358691
A,0.5565565565565566,0.7755494361749182,-0.006597459876801388
A,0.5575575575575575,0.7940101694880785,-0.006403320603218714
A,0.5585585585585585,0.8124707593544316,-0.006196004067145914
A,0.5595595595595596,0.8309311972548635,-0.005975578665368255
A,0.5605605605605606,0.8493914745042358,-0.005742087546498044
A,0.5615615615615616,0.8678515825074496,-0.005495573882076249
A,0.5625625625625625,0.8863115127592016,-0.005236080865989818
A,0.5635635635635635,0.9047712522525323,-0.004963348792706514
A,0.5645645645645646,0.9232307922429405,-0.00467743808900961
A,0.5655655655655656,0.9416901286814817,-0.004378682011387347
A,0.5665665665665666,0.9601492534341275,-0.004067123836685141
A,0.5675675675675675,0.9786081584553185,-0.0037428068612767517
A,0.5685685685685685,0.9970668357877253,-0.003405774400510615
A,0.5695695695695696,1.0155252767724117,-0.003056028895228162
A,0.5705705705705706,1.0339834635819318,-0.0026931173224384085
A,0.5715715715715716,1.0524413985869265,-0.0023176245789504994
A,0.5725725725725725,1.070899074194642,-0.0019295940501227308
A,0.5735735735735735,1.0893564828991653,-0.0015290691376151722
A,0.5745745745745746,1.1078136172811688,-0.0011160932588651288
A,0.5755755755755756,1.126270470007634,-0.0006907098465678506
A,0.5765765765765766,1.1447270251443489,-0.00025260197625904884
A,0.5775775775775776,1.1631832786490122,0.00019802961927517523
A,0.5785785785785785,1.1816392283070194,0.0006609341093943168
A,0.5795795795795796,1.200094867141822,0.0011360680056742086
A,0.5805805805805806,1.2185501882617467,0.0016233878069385884
A,0.5815815815815816,1.2370051848597372,0.002122849999750253
A,0.5825825825825826,1.255459846958705,0.0026345269766245866
A,0.5835835835835835,1.273914158424265,0.0031586964533693264
A,0.5845845845845846,1.2923681247922039,0.003694873461635015
A,0.5855855855855856,1.310821739604701,0.004243014443741101
A,0.5865865865865866,1.329274996487067,0.004803075832110289
A,0.5875875875875876,1.3477278891474536,0.005375014049730667
A,0.5885885885885885,1.366180411376564,0.005958785510613258
A,0.5895895895895896,1.384632543047175,0.006554775337152412
A,0.5905905905905906,1.4030842878582694,0.00716262097593043
A,0.5915915915915916,1.421535643503631,0.007782164801188788
A,0.5925925925925926,1.4399866041145646,0.008413363195286629
A,0.5935935935935935,1.458437163903406,0.00905617253380752
A,0.5945945945945946,1.4768873171632275,0.009710549185989036
A,0.5955955955955956,1.4953370508638146,0.010376652685831983
A,0.5965965965965966,1.5137863545235535,0.011054561194250382
A,0.5975975975975976,1.5322352344617052,0.011743901840659238
A,0.5985985985985987,1.5506836853043227,0.012444630972706308
A,0.5995995995995996,1.5691317017566395,0.01315670493375765
A,0.6006006006006006,1.5875792786027576,0.013880080063299351
A,0.6016016016016016,1.6060264107053663,0.014614712697335955
A,0.6026026026026026,1.6244730721829677,0.015361069454084922
A,0.6036036036036037,1.6429192780665536,0.016118599651723582
A,0.6046046046046046,1.6613650237674933,0.016887252093199762
A,0.6056056056056056,1.679810304472399,0.01766698310388199
A,0.6066066066066066,1.6982551154448768,0.018457749007564268
A,0.6076076076076076,1.7166994520252028,0.019259506126835982
A,0.6086086086086087,1.7351432961245146,0.020072514914204576
A,0.6096096096096096,1.753586647379002,0.020896626643208818
A,0.6106106106106106,1.7720295102673007,0.021731594297182744
A,0.6116116116116116,1.790471880445708,0.022577374196769282
A,0.6126126126126126,1.808913753645588,0.02343392266318258
A,0.6136136136136137,1.8273551256730518,0.024301196018552133
A,0.6146146146146146,1.8457959870027738,0.025179263386691877
A,0.6156156156156156,1.864236320399832,0.026068348342405512
A,0.6166166166166166,1.8826761400792515,0.02696802290314858
A,0.6176176176176176,1.9011154421551542,0.0278782433971802
A,0.6186186186186187,1.9195542228147835,0.028798966155321744
A,0.6196196196196196,1.9379924783181732,0.029730147511274632
A,0.6206206206206206,1.9564302049978501,0.030671743801935665
A,0.6216216216216216,1.9748673775008028,0.031624130004871485
A,0.6226226226226226,1.9933040104166366,0.03258690338541773
A,0.6236236236236237,2.011740103583098,0.033559956467862535
A,0.6246246246246246,2.0301756536312876,0.034543245603914925
A,0.6256256256256256,2.048610657263137,0.03553672714997852
A,0.6266266266266266,2.0670451112510966,0.036540357467441165
A,0.6276276276276276,2.085478998825981,0.03755433903880209
A,0.6286286286286287,2.103912317827335,0.03857860376715701
A,0.6296296296296297,2.1223450776080663,0.03961288211134039
A,0.6306306306306306,2.1407772752310303,0.04065713045434626
A,0.6316316316316316,2.159208907827933,0.04171130518553023
A,0.6326326326326326,2.177639972599002,0.042775362700873766
A,0.6336336336336337,2.1960704616687963,0.04384934724814391
A,0.6346346346346347,2.214500355567243,0.04493349683287758
A,0.6356356356356356,2.2329296733747555,0.04602739415192812
A,0.6366366366366366,2.2513584125737522,0.04713099562910958
A,0.6376376376376376,2.2697865707135088,0.048244257696120854
A,0.6386386386386387,2.2882141454098295,0.04936713679278657
A,0.6396396396396397,2.3066411343447326,0.05049958936729477
A,0.6406406406406406,2.325067510955583,0.051641962164818665
A,0.6416416416416416,2.3434932936466986,0.052793873542398305
A,0.6426426426426426,2.361918483793173,0.053955223504895046
A,0.6436436436436437,2.3803430793496116,0.05512596853490891
A,0.6446446446446447,2.3987670783351382,0.05630606512452576
A,0.6456456456456456,2.417190478833096,0.057495469775533506
A,0.6466466466466466,2.435613262716779,0.0586943880077704
A,0.6476476476476476,2.4540354321463145,0.05990271019988654
A,0.6486486486486487,2.472456997535361,0.06112020571971564
A,0.6496496496496497,2.4908779572315645,0.06234683110850441
A,0.6506506506506506,2.5092983096451023,0.063582542918213
A,0.6516516516516516,2.527718053248365,0.06482729771170728
A,0.6526526526526526,2.546137178313361,0.06608117296702964
A,0.6536536536536537,2.5645556708867154,0.0673443046757463
A,0.6546546546546547,2.5829735502895224,0.06861634481479965
A,0.6556556556556556,2.601390815250201,0.06989724999104488
A,0.6566566566566566,2.6198074645577023,0.07118697682314645
A,0.6576576576576577,2.6382234970611727,0.07248548194174789
A,0.6586586586586587,2.6566389112739563,0.07379272754428784
A,0.6596596596596597,2.675053676269395,0.0751090868348924
A,0.6606606606606606,2.6934677928859037,0.07643448364235331
A,0.6616616616616616,2.7118812071436875,0.07776960130859113
A,0.6626626626626627,2.7302938625071147,0.07911514356766354
A,0.6636636636636637,2.748705701294425,0.08047181371562072
A,0.6646646646646647,2.7671166646037597,0.08184031457438126
A,0.6656656656656657,2.7855266558916276,0.08322183024543829
A,0.6666666666666666,2.8039356324352154,0.08461679989862322
A,0.6676676676676677,2.8223435417493032,0.08602578008030247
A,0.6686686686686687,2.8407503190122103,0.08744947138514286
A,0.6696696696696697,2.8591558977965907,0.08888857373682882
A,0.6706706706706707,2.877560209997868,0.09034378634414943
A,0.6716716716716716,2.895963150035589,0.09181625128438411
A,0.6726726726726727,2.9143646437545048,0.09330667906288903
A,0.6736736736736737,2.932764647549103,0.0948153850569339
A,0.6746746746746747,2.9511630855048208,0.09634306522157493
A,0.6756756756756757,2.9695598796587483,0.09789041455546597
A,0.6766766766766766,2.9879549499316216,0.0994581270468009
A,0.6776776776776777,3.0063481840051827,0.1010472409374532
A,0.6786786786786787,3.024739459497728,0.10265886091676561
A,0.6796796796796797,3.0431287476397513,0.10429299517966868
A,0.6806806806806807,3.061515958733697,0.10595033319617622
A,0.6816816816816816,3.0799010006155165,0.10763156312849682
A,0.6826826826826827,3.0982837785917017,0.10933737176472112
A,0.6836836836836837,3.11666417445127,0.11106866484660918
A,0.6846846846846847,3.1350420030252923,0.1128269982059024
A,0.6856856856856857,3.1534172559817,0.11461203843113023
A,0.6866866866866866,3.1717898273164495,0.11642446623977948
A,0.6876876876876877,3.190159608175047,0.11826496061226825
A,0.6886886886886887,3.2085264867964876,0.12013419871161991
A,0.6896896896896897,3.2268903365616155,0.12203296989982969
A,0.6906906906906907,3.2452509009836827,0.12396324904495395
A,0.6916916916916916,3.2636081956896117,0.12592436962534134
A,0.6926926926926927,3.2819620960740874,0.12791700085073537
A,0.6936936936936937,3.3003124743434165,0.12994180967714386
A,0.6946946946946947,3.318659199468616,0.13199946071122187
A,0.6956956956956957,3.3370021272819916,0.13409070183621752
A,0.6966966966966966,3.355340933967064,0.13621777796537995
A,0.6976976976976977,3.3736756575300464,0.13837975454228502
A,0.6986986986986987,3.392006152773468,0.14057728597572305
A,0.6996996996996997,3.4103322710336865,0.14281102381028915
A,0.7007007007007007,3.4286538601456487,0.14508161661482216
A,0.7017017017017017,3.4469707375657643,0.14738992100566523
A,0.7027027027027027,3.465282538705674,0.1497381532347657
A,0.7037037037037037,3.4835893125218536,0.15212524855182122
A,0.7047047047047047,3.501890891625918,0.15455184270367867
A,0.7057057057057057,3.5201871049617095,0.15701856786642407
A,0.7067067067067067,3.5384777777846725,0.1595260525180395
A,0.7077077077077077,3.556762649295951,0.1620755066176667
A,0.7087087087087087,3.5750413778766026,0.1646686314360204
A,0.7097097097097097,3.5933139951827844,0.16730446139995228
A,0.7107107107107107,3.611580310528041,0.16998360916191887
A,0.7117117117117117,3.629840129450492,0.17270668300373596
A,0.7127127127127127,3.6480932537098703,0.17547428669458073
A,0.7137137137137137,3.666339275100625,0.17828834401296315
A,0.7147147147147147,3.684577996168313,0.18114932468023778
A,0.7157157157157157,3.702809376450949,0.18405670440500102
A,0.7167167167167167,3.721033201456002,0.18701106776978452
A,0.7177177177177178,3.7392492529203336,0.1900129941021646
A,0.7187187187187187,3.757457308827969,0.193063057320374
A,0.7197197197197197,3.7756567015009708,0.19616439480162443
A,0.7207207207207207,3.7938475833502734,0.19931525133488093
A,0.7217217217217218,3.8120297473209024,0.2025160220175584
A,0.7227227227227228,3.830202955315557,0.2057672579096735
A,0.7237237237237237,3.848366965601763,0.2090695038633804
A,0.7247247247247247,3.8665212653631387,0.21242473288813735
A,0.7257257257257257,3.8846655573416293,0.21583365616581995
A,0.7267267267267268,3.902799866445692,0.21929527779665337
A,0.7277277277277278,3.920923935404759,0.2228101165355749
A,0.7287287287287287,3.9390375035325675,0.2263786840987138
A,0.7297297297297297,3.9571401929286116,0.23000204907973307
A,0.7307307307307307,3.975231284656127,0.2336828780903141
A,0.7317317317317318,3.993311029861661,0.23741902314833835
A,0.7327327327327328,4.011379153278864,0.2412109665259126
A,0.7337337337337337,4.029435376554704,0.24505918261020557
A,0.7347347347347347,4.0474793987783375,0.2489642273712289
A,0.7357357357357357,4.065510182064817,0.25292994998097057
A,0.7367367367367368,4.083528162869618,0.2569534190419173
A,0.7377377377377378,4.101533049659785,0.2610350761143485
A,0.7387387387387387,4.119524548259473,0.26517535403306536
A,0.7397397397397397,4.137502325163467,0.2693748330175056
A,0.7407407407407407,4.155465228084644,0.2736374835767671
A,0.7417417417417418,4.173413789344063,0.2779601027975057
A,0.7427427427427428,4.191347703445004,0.2823430873535495
A,0.7437437437437437,4.209266662808352,0.2867868243822269
A,0.7447447447447447,4.227170124272462,0.29129261232306747
A,0.7457457457457457,4.245057158853826,0.2958631693660994
A,0.7467467467467468,4.2629282413032,0.3004956885952646
A,0.7477477477477478,4.28078305504151,0.3051905177977265
A,0.7487487487487487,4.298621282082399,0.30994799446908117
A,0.7497497497497497,4.3164419072379205,0.3147709964648998
A,0.7507507507507507,4.334244731054135,0.3196592831690892
A,0.7517517517517518,4.352029935745756,0.32461127741454315
A,0.7527527527527528,4.369797197095677,0.3296272744068825
A,0.7537537537537538,4.3875460720382735,0.3347079683303616
A,0.7547547547547547,4.405275060776586,0.3398576225902846
A,0.7557557557557557,4.422985052330375,0.3450722129448426
A,0.7567567567567568,4.440675718745395,0.35035199019374913
A,0.7577577577577578,4.4583467321344425,0.3556971937084773
A,0.7587587587587588,4.475996560876092,0.3611119448136875
A,0.7597597597597597,4.493625630124321,0.3665938866469691
A,0.7607607607607607,4.511233977352311,0.37214202046549727
A,0.7617617617617618,4.528821274418696,0.37775653901212164
A,0.7627627627627628,4.5463861431563615,0.38344084626522973
A,0.7637637637637638,4.563928515273654,0.3891941890661127
A,0.7647647647647647,4.581448764375583,0.3950145431011706
A,0.7657657657657657,4.598946565059279,0.400902053068927
A,0.7667667667667668,4.616420454257781,0.4068601685265705
A,0.7677677677677678,4.633870331587367,0.4128882301994778
A,0.7687687687687688,4.651296692530548,0.4189839310648051
A,0.7697697697697697,4.668699217574596,0.4251473667507199
A,0.7707707707707707,4.686076041796044,0.4313829025462699
A,0.7717717717717718,4.703427649550392,0.4376882489180604
A,0.7727727727727728,4.720754367511295,0.44406166721746054
A,0.7737737737737738,4.738055885317309,0.45050320340829336
A,0.7747747747747747,4.7553295311103225,0.45701911307301146
A,0.7757757757757757,4.772577165304453,0.4636035432730797
A,0.7767767767767768,4.789798569012495,0.47025628065308167
A,0.7777777777777778,4.806992494790697,0.4769797331250402
A,0.7787787787787788,4.824157810131907,0.4837758857313502
A,0.7797797797797797,4.841295887009573,0.4906404240141425
A,0.7807807807807807,4.858406438369012,0.4975733067851253
A,0.7817817817817818,4.875486620259374,0.5045806796836756
A,0.7827827827827828,4.892538219529815,0.5116572987903167
A,0.7837837837837838,4.909561325660193,0.5188021932515591
A,0.7847847847847848,4.926554075158962,0.5260190024047596
A,0.7857857857857858,4.943516123071104,0.5333076633493564
A,0.7867867867867868,4.960448744997914,0.5406644212166403
A,0.7877877877877878,4.977350857698753,0.5480910254939863
A,0.7887887887887888,4.994220372474915,0.5555913728456414
A,0.7897897897897898,5.011059568355154,0.5631595309369426
A,0.7907907907907908,5.027867896016986,0.5707960213414639
A,0.7917917917917918,5.0446420025330605,0.5785073872781291
A,0.7927927927927928,5.0613849421786945,0.5862861721421113
A,0.7937937937937938,5.078096404687411,0.5941323739581564
A,0.7947947947947948,5.094772348740286,0.6020537839088007
A,0.7957957957957958,5.111416327676439,0.6100421180331298
A,0.7967967967967968,5.128027924781501,0.6180975941578627
A,0.7977977977977978,5.144603086800372,0.6262277740098235
A,0.7987987987987988,5.161145539716444,0.6344242835788797
A,0.7997997997997998,5.177654362438932,0.642688339026249
A,0.8008008008008008,5.194126270501446,0.6510257238549914
A,0.8018018018018018,5.210564783958622,0.6594287480070746
A,0.8028028028028028,5.226968025569897,0.6679004355595843
A,0.8038038038038038,5.243334367590918,0.6764431798189094
A,0.8048048048048048,5.259666691857251,0.6850507813341132
A,0.8058058058058059,5.2759616583314495,0.6937289083044526
A,0.8068068068068068,5.2922202933013685,0.702474897396764
A,0.8078078078078078,5.308444353195488,0.7112848747286835
A,0.8088088088088088,5.324628473044862,0.7201680107805722
A,0.8098098098098098,5.340777457001492,0.7291148455602177
A,0.8108108108108109,5.356889469135542,0.7381281075225727
A,0.8118118118118118,5.372963305836834,0.747209264781985
A,0.8128128128128128,5.3890027155001325,0.7563510974294606
A,0.8138138138138138,5.405003178918186,0.7655609315873588
A,0.8148148148148148,5.420968822177581,0.774830983354365
A,0.8158158158158159,5.436898701600938,0.7841623725345499
A,0.8168168168168168,5.452791529796959,0.793556718340769
A,0.8178178178178178,5.4686512439088695,0.8030068697483471
A,0.8188188188188188,5.484472570716663,0.8125211514467874
A,0.8198198198198198,5.5002609988326,0.8220899173036572
A,0.8208208208208209,5.516013738490797,0.8317173325885374
A,0.8218218218218218,5.531731905443207,0.8414010805707941
A,0.8228228228228228,5.547416880632694,0.8511385089319816
A,0.8238238238238238,5.56306583438622,0.8609337172608362
A,0.8248248248248248,5.5786836196071485,0.8707785512066084
A,0.8258258258258259,5.5942646999064385,0.8806813761044247
A,0.8268268268268268,5.609814910174104,0.8906325988238547
A,0.8278278278278278,5.625330453778692,0.9006377927756207
A,0.8288288288288288,5.640814177069452,0.9106921531980943
A,0.8298298298298298,5.656265079656433,0.9207968856898737
A,0.8308308308308309,5.671683415521573,0.9309512342969584
A,0.8318318318318318,5.687070587819417,0.9411527517039386
A,0.8328328328328328,5.702424644652915,0.95140403791583
A,0.8338338338338338,5.717749010301814,0.9616996617429988
A,0.8348348348348348,5.733039902821274,0.9720449312804872
A,0.8358358358358359,5.74830239638211,0.982432056377723
A,0.8368368368368369,5.763531243311672,0.9928684486117865
A,0.8378378378378378,5.778732649658975,1.0033447709605536
A,0.8388388388388388,5.793900730360518,1.0138692866714265
A,0.8398398398398398,5.809041783382343,1.0244326471311214
A,0.8408408408408409,5.824150435494339,1.0350423003058589
A,0.8418418418418419,5.839232252094035,1.0456900643470577
A,0.8428428428428428,5.854282434165567,1.0563824980033953
A,0.8438438438438438,5.869306128573451,1.0671121153096386
A,0.8448448448448449,5.884298802668564,1.077885037477892
A,0.8458458458458459,5.899265484909922,1.0886940393630469
A,0.8468468468468469,5.914201615319461,1.099545221290696
A,0.8478478478478478,5.9291123898265905,1.1104312181495615
A,0.8488488488488488,5.943992941884028,1.1213584925210498
A,0.8498498498498499,5.9588489062432,1.1323191713183303
A,0.8508508508508509,5.973674845238429,1.1433204304938527
A,0.8518518518518519,5.9884767653464985,1.1543539853301643
A,0.8528528528528528,6.00324937924825,1.1654267465723336
A,0.8538538538538538,6.017998065794815,1.1765313590147717
A,0.8548548548548549,6.032718586851909,1.187673280022136
A,0.8558558558558559,6.04741500185066,1.198846979522478
A,0.8568568568568569,6.06208449833513,1.2100559939522313
A,0.8578578578578578,6.076729600686236,1.2212968638296127
A,0.8588588588588588,6.091349129783826,1.2325709713371868
A,0.8598598598598599,6.10594387455428,1.243877147132228
A,0.8608608608608609,6.120514481703376,1.2552144111244334
A,0.8618618618618619,6.135059819476929,1.2665840789852258
A,0.8628628628628628,6.149582537792868,1.27798262442946
A,0.8638638638638638,6.164079414085054,1.289414019530649
A,0.8648648648648649,6.178554920766192,1.3008724632141357
A,0.8658658658658659,6.193004618597503,1.3123634358171345
A,0.8668668668668669,6.207433012067212,1.3238811474298984
A,0.8678678678678678,6.221837373930221,1.3354288982118778
A,0.8688688688688688,6.236219586035672,1.347004225235205
A,0.8698698698698699,6.250579600925889,1.3586070769059988
A,0.8708708708708709,6.264916556860513,1.3702384107223844
A,0.8718718718718719,6.279233199695147,1.3818947385136855
A,0.8728728728728729,6.293525817653265,1.3935805129796321
A,0.8738738738738738,6.3077988521301105,1.4052901983794344
A,0.8748748748748749,6.322049239937135,1.4170274328200094
A,0.8758758758758759,6.336279245728954,1.4287893705422368
A,0.8768768768768769,6.350488673228388,1.440576159603849
A,0.8778778778778779,6.364676550998923,1.4523888806824434
A,0.8788788788788788,6.378845802790457,1.4642239377208115
A,0.8798798798798799,6.392992587233789,1.4760858415006042
A,0.8808808808808809,6.407120995740955,1.487969625992583
A,0.8818818818818819,6.421229150961072,1.499877446896052
A,0.8828828828828829,6.435317598016055,1.511808579479543
A,0.8838838838838838,6.449388015791195,1.5237609690989393
A,0.8848848848848849,6.463437374966141,1.535738105286176
A,0.8858858858858859,6.477469435165234,1.5477355034260398
A,0.8868868868868869,6.491482068840645,1.5597555848810571
A,0.8878878878878879,6.505476288345499,1.5717971004693432
A,0.8888888888888888,6.519453398786225,1.583858471437837
A,0.8898898898898899,6.533410631298448,1.5959428396859308
A,0.8908908908908909,6.547351482953609,1.6080461012967517
A,0.8918918918918919,6.561274151614199,1.6201702743392672
A,0.8928928928928929,6.575179236098949,1.6323146110821074
A,0.8938938938938938,6.589068470053247,1.644477073262663
A,0.8948948948948949,6.602938664759816,1.6566612435944998
A,0.8958958958958959,6.6167933353940365,1.6688630629960237
A,0.8968968968968969,6.630631402226435,1.6810837092590636
A,0.8978978978978979,6.644452331390663,1.6933237345779792
A,0.8988988988988988,6.658258300450898,1.705580631661874
A,0.8998998998998999,6.672047060268123,1.7178568853194298
A,0.9009009009009009,6.685820464050056,1.7301503653973709
A,0.9019019019019019,6.699579101975192,1.7424603692527332
A,0.9029029029029029,6.713320742264532,1.7547893449298422
A,0.9039039039039038,6.727048295144188,1.7671340038029066
A,0.9049049049049049,6.7407606847179355,1.7794955036514593
A,0.9059059059059059,6.754457622933837,1.7918741223207622
A,0.9069069069069069,6.7681409777259995,1.8042677546284431
A,0.9079079079079079,6.781808925101318,1.8166783762631384
A,0.908908908908909,6.795462798454606,1.829104480271224
A,0.9099099099099099,6.809103586542411,1.8415449477444643
A,0.9109109109109109,6.822728863176946,1.854002402044835
A,0.9119119119119119,6.836341287676278,1.8664738984171616
A,0.9129129129129129,6.849940641889905,1.8789596459600344
A,0.913913913913914,6.863525462743633,1.8914612048761736
A,0.914914914914915,6.877098033543194,1.9039760620367012
A,0.9159159159159159,6.89065755373882,1.9165050579514187
A,0.9169169169169169,6.904203612902545,1.929048606674386
A,0.9179179179179179,6.917737904706843,1.9416048512921387
A,0.918918918918919,6.931259272136959,1.9541750125236548
A,0.91991991991992,6.944768129784089,1.9667586169511542
A,0.9209209209209209,6.958265697303403,1.9793543309082176
A,0.9219219219219219,6.971750561747234,1.991963643627879
A,0.9229229229229229,6.985223758425476,2.0045854227911666
A,0.923923923923924,6.998686136876039,2.0172187402665944
A,0.924924924924925,7.012136117620615,2.0298652560045483
A,0.9259259259259259,7.025575174779931,2.042523379232443
A,0.9269269269269269,7.039003880423518,2.055192483896587
A,0.9279279279279279,7.052420567283823,2.0678743158392114
A,0.928928928928929,7.065826987840347,2.0805670000285983
A,0.92992992992993,7.07922351855858,2.093270122342552
A,0.9309309309309309,7.0926084729307295,2.105985441786316
A,0.9319319319319319,7.105983741862321,2.1187109487739004
A,0.9329329329329329,7.119349577761344,2.131446363388691
A,0.933933933933934,7.132704333703402,2.144193396341966
A,0.934934934934935,7.146049918672822,2.156950030372014
A,0.9359359359359359,7.15938652271453,2.1697160536223827
A,0.9369369369369369,7.17271258805025,2.1824930775470217
A,0.9379379379379379,7.186029940052448,2.1952791828299896
A,0.938938938938939,7.199338758708852,2.208074170317659
A,0.93993993993994,7.212637616150209,2.2208795110023636
A,0.9409409409409409,7.225928170180547,2.233693469359399
A,0.9419419419419419,7.239210634108205,2.246515813620852
A,0.9429429429429429,7.252483742393054,2.259347842178538
A,0.943943943943944,7.265748918133659,2.272188070766966
A,0.944944944944945,7.279006442865448,2.2850361990208756
A,0.9459459459459459,7.292255237907219,2.297893329002547
A,0.9469469469469469,7.305496440428967,2.3107582781175817
A,0.9479479479479479,7.31873042708079,2.323630650087154
A,0.948948948948949,7.3319563231274625,2.3365113347049755
A,0.94994994994995,7.345174943605375,2.3493994856529903
A,0.950950950950951,7.358386779595661,2.3622945914585927
A,0.9519519519519519,7.371591170395723,2.375197320911096
A,0.9529529529529529,7.384788586835825,2.388107183949927
A,0.953953953953954,7.397979646615943,2.4010235420675143
