experiment_id,scenario_generator,scenario_variant_id,seed,method,time_s,entity,entity_id,robot_index,assigned_load_label,active,battery_fraction,x,y,theta_rad,vx,vy,target_x,target_y,target_theta_rad,wrench_margin,wrench_residual_norm,support_level,paused,degraded_speed,event_phase
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7200,classic_centralized_replan,0.7000000000000001,robot,amr-01,1,3,True,0.7773483406840692,-0.06850446519161649,-6.665595464153936,,-0.12306190494725898,0.6572275050932458,-2.3005085723663248,5.359994051413963,,,,,,,pre_event
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7200,classic_centralized_replan,0.7000000000000001,robot,amr-02,2,2,True,0.887274126387906,-0.01861254552549231,-1.4283411502925,,-0.6223349446363475,0.3953280779459159,-2.3499688274777766,0.09948923486842798,,,,,,,pre_event
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7200,classic_centralized_replan,0.7000000000000001,robot,amr-03,3,3,True,0.7603262082073674,-0.42109376941351784,4.299866394770974,,-0.577767822503027,0.4935455428350741,-2.3005085723663248,5.909994051413964,,,,,,,pre_event
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7200,classic_centralized_replan,0.7000000000000001,robot,amr-04,4,3,True,0.787414828849305,0.8121759920895364,-5.896672659794344,,-0.08613547318574287,0.6374424968346213,-0.7165085723663246,5.294994051413964,,,,,,,pre_event
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7200,classic_centralized_replan,0.7000000000000001,robot,amr-05,5,2,True,0.869623901378656,0.4964858547538593,-0.8851651441515195,,-0.6506543171838398,0.15123011625638297,-1.2288809494301056,-0.49318434282385554,,,,,,,pre_event
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7200,classic_centralized_replan,0.7000000000000001,robot,amr-06,6,1,True,0.9227631395437715,1.1550961274321119,4.44337328515925,,-0.22433767836148993,-0.6353916624589395,-2.3599212733760506,-5.498643620227785,,,,,,,pre_event
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7200,classic_centralized_replan,0.7000000000000001,robot,amr-07,7,2,True,0.934831652535905,0.947346354963062,-4.4665043586758575,,-0.1984582850889503,0.6633269971461612,-0.44173678144741,0.1617424155322447,,,,,,,pre_event
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7200,classic_centralized_replan,0.7000000000000001,robot,amr-08,8,1,True,0.8531065233270785,1.0313659903447807,0.027962434049488102,,-0.38104402185546876,-0.5916050166289343,-2.1899619264698296,-4.97556253626545,,,,,,,pre_event
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7200,classic_centralized_replan,0.7000000000000001,load,load-01,,1,,,-1.4170886222247114,-5.51583640717282,-0.3141592653589793,0.0,0.0,5.76,3.0800000000000005,0.4537856055185257,0.0,7.360607507732998,1.0,True,False,pre_event
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7200,classic_centralized_replan,0.7000000000000001,load,load-02,,2,,,-1.386972695397517,-0.05303436854579712,-0.15707963267948966,0.0,0.0,5.76,-0.0,0.3141592653589793,0.0,2.788218846448044,1.0,True,False,pre_event
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7200,classic_centralized_replan,0.7000000000000001,load,load-03,,3,,,-1.3985085723663246,5.634994051413964,0.0,0.0,0.0,5.76,-3.0800000000000005,0.17453292519943295,0.2935166338891906,8.709887946126177,1.2935166338891906,True,False,pre_event
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7200,classic_centralized_replan,1.4000000000000001,robot,amr-01,1,3,True,0.7718809639507868,-0.1546458844526247,-6.20553585217219,,-0.12305446565698165,0.6572288980121122,-2.3005085723663248,5.359994051413963,,,,,,,pre_event
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7200,classic_centralized_replan,1.4000000000000001,robot,amr-02,2,2,True,0.8806909701268203,-0.4917333259801819,-1.182195814163319,,-0.6155993735383604,0.4057369638412506,-2.3499688274777766,0.09948923486842798,,,,,,,pre_event
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7200,classic_centralized_replan,1.4000000000000001,robot,amr-03,3,3,True,0.7542761854642753,-0.8251771913759786,4.645762164793977,,-0.5770018234279545,0.4944408511976664,-2.3005085723663248,5.909994051413964,,,,,,,pre_event
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7200,classic_centralized_replan,1.4000000000000001,robot,amr-04,4,3,True,0.7808351477438044,0.7518909916566131,-5.450461583771968,,-0.08610094628932964,0.6374471613865496,-0.7165085723663246,5.294994051413964,,,,,,,pre_event
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7200,classic_centralized_replan,1.4000000000000001,robot,amr-05,5,2,True,0.8645553926777113,0.0787175796224999,-0.7511380868261558,,-0.65473496080199,0.13245270716940566,-1.2288809494301056,-0.49318434282385554,,,,,,,pre_event
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7200,classic_centralized_replan,1.4000000000000001,robot,amr-06,6,1,True,0.9175488204768913,0.9979361772244812,3.998642779117853,,-0.22461431055740794,-0.6352939242175849,-2.3599212733760506,-5.498643620227785,,,,,,,pre_event
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7200,classic_centralized_replan,1.4000000000000001,robot,amr-07,7,2,True,0.9270489549470122,0.8083955101756735,-4.002184451392654,,-0.19856824538514878,0.6632940886123242,-0.44173678144741,0.1617424155322447,,,,,,,pre_event
