instance_id,seed,n_robots,n_tasks,task_ratio,method,feasible,deficit,excess,social_cost,optimum_cost,regret,regret_per_task,social_welfare,welfare_efficiency,iterations,evaluations,runtime_s,converged,epsilon_cs_violation
N004_K002_S20660719,20660719,4,2,0.5,potential_exchange,True,0,0,0.25296047276859956,0.25296047276859956,0.0,0.0,1.8470395272314004,1.0,2,29,0.0006883000023663044,True,
N004_K002_S20660719,20660719,4,2,0.5,no_exclusion,False,2,0,0.0,0.25296047276859956,,,1.0261124960686911,0.5555444163161852,0,12,0.00037940009497106075,True,
N004_K002_S20660720,20660720,4,2,0.5,hungarian,True,0,0,0.3894972325043362,0.3894972325043362,0.0,0.0,1.7105027674956639,1.0,1,8,8.600065484642982e-06,True,
N004_K002_S20660720,20660720,4,2,0.5,auction_eps,True,0,0,0.3894972325043362,0.3894972325043362,0.0,0.0,1.7105027674956639,1.0,238,952,0.0016351999947801232,True,0.0010000000000000009
N004_K002_S20660720,20660720,4,2,0.5,greedy,True,0,0,0.3894972325043362,0.3894972325043362,0.0,0.0,1.7105027674956639,1.0,2,8,1.4099990949034691e-05,True,
N004_K002_S20660720,20660720,4,2,0.5,potential_br,True,0,0,0.3894972325043362,0.3894972325043362,0.0,0.0,1.7105027674956639,1.0,2,24,0.0006964000640437007,True,
N004_K002_S20660720,20660720,4,2,0.5,potential_exchange,True,0,0,0.3894972325043362,0.3894972325043362,0.0,0.0,1.7105027674956639,1.0,2,29,0.0007130000740289688,True,
N004_K002_S20660720,20660720,4,2,0.5,no_exclusion,False,2,0,0.0,0.3894972325043362,,,1.0233850903255302,0.5982949047336893,0,12,0.00037350005004554987,True,
N004_K002_S20660721,20660721,4,2,0.5,hungarian,True,0,0,0.33251326824697175,0.33251326824697175,0.0,0.0,1.7674867317530283,1.0,1,8,8.499948307871819e-06,True,
N004_K002_S20660721,20660721,4,2,0.5,auction_eps,True,0,0,0.33251326824697175,0.33251326824697175,0.0,0.0,1.7674867317530283,1.0,202,808,0.0013544999528676271,True,0.0010000000000000009
N004_K002_S20660721,20660721,4,2,0.5,greedy,True,0,0,0.33251326824697175,0.33251326824697175,0.0,0.0,1.7674867317530283,1.0,2,8,1.5199999324977398e-05,True,
N004_K002_S20660721,20660721,4,2,0.5,potential_br,True,0,0,0.49326660385402643,0.33251326824697175,0.16075333560705468,0.08037666780352734,1.6067333961459735,0.9090497638714287,2,24,0.0007257999386638403,True,
N004_K002_S20660721,20660721,4,2,0.5,potential_exchange,True,0,0,0.33251326824697175,0.33251326824697175,0.0,0.0,1.7674867317530283,1.0,3,34,0.0007567999418824911,True,
N004_K002_S20660721,20660721,4,2,0.5,no_exclusion,False,2,0,0.0,0.33251326824697175,,,0.811931531505665,0.45937065151282647,0,12,0.00036179996095597744,True,
N004_K002_S20660722,20660722,4,2,0.5,hungarian,True,0,0,0.32435048804196587,0.32435048804196587,0.0,0.0,1.7756495119580342,1.0,1,8,7.79994297772646e-06,True,
N004_K002_S20660722,20660722,4,2,0.5,auction_eps,True,0,0,0.32435048804196587,0.32435048804196587,0.0,0.0,1.7756495119580342,1.0,246,984,0.004053600016050041,True,0.0010000000000000009
N004_K002_S20660722,20660722,4,2,0.5,greedy,True,0,0,0.32435048804196587,0.32435048804196587,0.0,0.0,1.7756495119580342,1.0,2,8,1.9999919459223747e-05,True,
N004_K002_S20660722,20660722,4,2,0.5,potential_br,True,0,0,0.6419549774950779,0.32435048804196587,0.31760448945311204,0.15880224472655602,1.4580450225049222,0.8211333445512651,2,24,0.0007786999922245741,True,
N004_K002_S20660722,20660722,4,2,0.5,potential_exchange,True,0,0,0.32435048804196587,0.32435048804196587,0.0,0.0,1.7756495119580342,1.0,4,39,0.0008555998792871833,True,
N004_K002_S20660722,20660722,4,2,0.5,no_exclusion,False,2,0,0.0,0.32435048804196587,,,0.9821613187327358,0.5531279186114226,0,12,0.0005040999967604876,True,
N004_K002_S20660723,20660723,4,2,0.5,hungarian,True,0,0,0.35190466530829245,0.35190466530829245,0.0,0.0,1.7480953346917076,1.0,1,8,1.7700018361210823e-05,True,
N004_K002_S20660723,20660723,4,2,0.5,auction_eps,True,0,0,0.35190466530829245,0.35190466530829245,0.0,0.0,1.7480953346917076,1.0,271,1084,0.0021812000777572393,True,0.0010000000000000009
N004_K002_S20660723,20660723,4,2,0.5,greedy,True,0,0,0.35190466530829245,0.35190466530829245,0.0,0.0,1.7480953346917076,1.0,2,8,1.6000005416572094e-05,True,
N004_K002_S20660723,20660723,4,2,0.5,potential_br,True,0,0,0.4674844280061652,0.35190466530829245,0.11557976269787273,0.05778988134893637,1.632515571993835,0.9338824602959905,2,24,0.0008117000106722116,True,
N004_K002_S20660723,20660723,4,2,0.5,potential_exchange,True,0,0,0.35190466530829245,0.35190466530829245,0.0,0.0,1.7480953346917076,1.0,3,34,0.0008458999218419194,True,
N004_K002_S20660723,20660723,4,2,0.5,no_exclusion,False,2,0,0.0,0.35190466530829245,,,0.9871146280781071,0.5646800883729798,0,12,0.00046060001477599144,True,
N004_K002_S20660724,20660724,4,2,0.5,hungarian,True,0,0,0.27217235740993373,0.27217235740993373,0.0,0.0,1.8278276425900664,1.0,1,8,1.0599964298307896e-05,True,
N004_K002_S20660724,20660724,4,2,0.5,auction_eps,True,0,0,0.27217235740993373,0.27217235740993373,0.0,0.0,1.8278276425900664,1.0,202,808,0.0016792999813333154,True,0.0010000000000000009
N004_K002_S20660724,20660724,4,2,0.5,greedy,True,0,0,0.27217235740993373,0.27217235740993373,0.0,0.0,1.8278276425900664,1.0,2,8,1.479999627918005e-05,True,
N004_K002_S20660724,20660724,4,2,0.5,potential_br,True,0,0,0.7136950350518713,0.27217235740993373,0.44152267764193753,0.22076133882096877,1.386304964948129,0.7584440308516773,2,24,0.0007922999793663621,True,
N004_K002_S20660724,20660724,4,2,0.5,potential_exchange,True,0,0,0.27217235740993373,0.27217235740993373,0.0,0.0,1.8278276425900664,1.0,3,34,0.0008252999978139997,True,
N004_K002_S20660724,20660724,4,2,0.5,no_exclusion,False,2,0,0.0,0.27217235740993373,,,0.9676270680713928,0.5293863849767841,0,12,0.0004202999407425523,True,
N004_K002_S20660725,20660725,4,2,0.5,hungarian,True,0,0,0.19748874014901854,0.19748874014901854,0.0,0.0,1.9025112598509815,1.0,1,8,3.390002530068159e-05,True,
N004_K002_S20660725,20660725,4,2,0.5,auction_eps,True,0,0,0.19748874014901854,0.19748874014901854,0.0,0.0,1.9025112598509815,1.0,148,592,0.001412399928085506,True,0.0010000000000000009
N004_K002_S20660725,20660725,4,2,0.5,greedy,True,0,0,0.19748874014901854,0.19748874014901854,0.0,0.0,1.9025112598509815,1.0,2,8,2.2799940779805183e-05,True,
N004_K002_S20660725,20660725,4,2,0.5,potential_br,True,0,0,0.4673618830038905,0.19748874014901854,0.26987314285487196,0.13493657142743598,1.6326381169961097,0.8581489904685189,2,24,0.0007947999984025955,True,
N004_K002_S20660725,20660725,4,2,0.5,potential_exchange,True,0,0,0.19748874014901854,0.19748874014901854,0.0,0.0,1.9025112598509815,1.0,3,34,0.0008275000145658851,True,
N004_K002_S20660725,20660725,4,2,0.5,no_exclusion,False,2,0,0.0,0.19748874014901854,,,1.1273319063831078,0.5925494004547488,0,12,0.0008143000304698944,True,
N004_K002_S20660726,20660726,4,2,0.5,hungarian,True,0,0,0.29813721898678014,0.29813721898678014,0.0,0.0,1.80186278101322,1.0,1,8,1.4999997802078724e-05,True,
N004_K002_S20660726,20660726,4,2,0.5,auction_eps,True,0,0,0.29813721898678014,0.29813721898678014,0.0,0.0,1.80186278101322,1.0,156,624,0.0019165000412613153,True,0.0010000000000000009
N004_K002_S20660726,20660726,4,2,0.5,greedy,True,0,0,0.29813721898678014,0.29813721898678014,0.0,0.0,1.80186278101322,1.0,2,8,1.98000343516469e-05,True,
N004_K002_S20660726,20660726,4,2,0.5,potential_br,True,0,0,0.9272593488278495,0.29813721898678014,0.6291221298410694,0.3145610649205347,1.1727406511721505,0.6508490344157601,2,24,0.0016059000045061111,True,
N004_K002_S20660726,20660726,4,2,0.5,potential_exchange,True,0,0,0.29813721898678014,0.29813721898678014,0.0,0.0,1.80186278101322,1.0,4,39,0.0016667000018060207,True,
N004_K002_S20660726,20660726,4,2,0.5,no_exclusion,False,2,0,0.0,0.29813721898678014,,,0.7458907510340487,0.4139553571413584,0,12,0.00047690002247691154,True,
N004_K002_S20660727,20660727,4,2,0.5,hungarian,True,0,0,0.6094394593133317,0.6094394593133317,0.0,0.0,1.4905605406866684,1.0,1,8,1.1699972674250603e-05,True,
N004_K002_S20660727,20660727,4,2,0.5,auction_eps,True,0,0,0.6094394593133317,0.6094394593133317,0.0,0.0,1.4905605406866684,1.0,395,1580,0.0029602000722661614,True,0.0010000000000000009
N004_K002_S20660727,20660727,4,2,0.5,greedy,True,0,0,0.6094394593133317,0.6094394593133317,0.0,0.0,1.4905605406866684,1.0,2,8,1.4599994756281376e-05,True,
N004_K002_S20660727,20660727,4,2,0.5,potential_br,True,0,0,0.7338779340871744,0.6094394593133317,0.12443847477384273,0.06221923738692137,1.3661220659128257,0.916515652080447,2,24,0.0008729000110179186,True,
N004_K002_S20660727,20660727,4,2,0.5,potential_exchange,True,0,0,0.6094394593133317,0.6094394593133317,0.0,0.0,1.4905605406866684,1.0,3,34,0.0009101999457925558,True,
N004_K002_S20660727,20660727,4,2,0.5,no_exclusion,False,2,0,0.0,0.6094394593133317,,,0.8183184529189587,0.5490004804111998,0,12,0.00039950001519173384,True,
N004_K002_S20660728,20660728,4,2,0.5,hungarian,True,0,0,0.14287180052879125,0.14287180052879125,0.0,0.0,1.9571281994712089,1.0,1,8,8.800067007541656e-06,True,
N004_K002_S20660728,20660728,4,2,0.5,auction_eps,True,0,0,0.14287180052879125,0.14287180052879125,0.0,0.0,1.9571281994712089,1.0,135,540,0.0009588999673724174,True,0.0010000000000000009
N004_K002_S20660728,20660728,4,2,0.5,greedy,True,0,0,0.14287180052879125,0.14287180052879125,0.0,0.0,1.9571281994712089,1.0,2,8,1.209997572004795e-05,True,
N004_K002_S20660728,20660728,4,2,0.5,potential_br,True,0,0,0.6422287065551273,0.14287180052879125,0.4993569060263361,0.24967845301316804,1.4577712934448728,0.7448522247233186,2,24,0.0006553999846801162,True,
N004_K002_S20660728,20660728,4,2,0.5,potential_exchange,True,0,0,0.14287180052879125,0.14287180052879125,0.0,0.0,1.9571281994712089,1.0,4,39,0.0007192998891696334,True,
N004_K002_S20660728,20660728,4,2,0.5,no_exclusion,False,2,0,0.0,0.14287180052879125,,,1.0014432699744364,0.5116901745348177,0,12,0.00035149999894201756,True,
N004_K002_S20660729,20660729,4,2,0.5,hungarian,True,0,0,0.29483967759894203,0.29483967759894203,0.0,0.0,1.8051603224010582,1.0,1,8,7.800059393048286e-06,True,
N004_K002_S20660729,20660729,4,2,0.5,auction_eps,True,0,0,0.29483967759894203,0.29483967759894203,0.0,0.0,1.8051603224010582,1.0,225,900,0.002026100060902536,True,0.0010000000000000009
N004_K002_S20660729,20660729,4,2,0.5,greedy,True,0,0,0.29483967759894203,0.29483967759894203,0.0,0.0,1.8051603224010582,1.0,2,8,1.8099904991686344e-05,True,
N004_K002_S20660729,20660729,4,2,0.5,potential_br,True,0,0,0.5729077090544025,0.29483967759894203,0.27806803145546044,0.13903401572773022,1.5270922909455975,0.845959371029383,2,24,0.0006909999065101147,True,
N004_K002_S20660729,20660729,4,2,0.5,potential_exchange,True,0,0,0.29483967759894203,0.29483967759894203,0.0,0.0,1.8051603224010582,1.0,3,34,0.0007206998998299241,True,
N004_K002_S20660729,20660729,4,2,0.5,no_exclusion,False,2,0,0.0,0.29483967759894203,,,0.976975823418154,0.5412127727905468,0,12,0.0003792000934481621,True,
N004_K002_S20660730,20660730,4,2,0.5,hungarian,True,0,0,0.18326902657591454,0.18326902657591454,0.0,0.0,1.9167309734240856,1.0,1,8,8.399947546422482e-06,True,
N004_K002_S20660730,20660730,4,2,0.5,auction_eps,True,0,0,0.18326902657591454,0.18326902657591454,0.0,0.0,1.9167309734240856,1.0,185,740,0.001720299944281578,True,0.0010000000000000009
N004_K002_S20660730,20660730,4,2,0.5,greedy,True,0,0,0.18326902657591454,0.18326902657591454,0.0,0.0,1.9167309734240856,1.0,2,8,2.259993925690651e-05,True,
N004_K002_S20660730,20660730,4,2,0.5,potential_br,True,0,0,0.52574820540806,0.18326902657591454,0.34247917883214546,0.17123958941607273,1.57425179459194,0.8213212059591576,2,24,0.0007264000596478581,True,
N004_K002_S20660730,20660730,4,2,0.5,potential_exchange,True,0,0,0.18326902657591454,0.18326902657591454,0.0,0.0,1.9167309734240856,1.0,4,39,0.0007696000393480062,True,
N004_K002_S20660730,20660730,4,2,0.5,no_exclusion,False,2,0,0.0,0.18326902657591454,,,1.0621604542638843,0.5541520792385486,0,12,0.000610999995842576,True,
N004_K002_S20660731,20660731,4,2,0.5,hungarian,True,0,0,0.5616534221802854,0.5616534221802854,0.0,0.0,1.5383465778197147,1.0,1,8,1.4099990949034691e-05,True,
N004_K002_S20660731,20660731,4,2,0.5,auction_eps,True,0,0,0.5616534221802854,0.5616534221802854,0.0,0.0,1.5383465778197147,1.0,296,1184,0.0019339000573381782,True,0.0010000000000000009
N004_K002_S20660731,20660731,4,2,0.5,greedy,True,0,0,0.5616534221802854,0.5616534221802854,0.0,0.0,1.5383465778197147,1.0,2,8,1.379998866468668e-05,True,
N004_K002_S20660731,20660731,4,2,0.5,potential_br,True,0,0,0.631034580164663,0.5616534221802854,0.0693811579843776,0.0346905789921888,1.468965419835337,0.9548988771550355,2,24,0.001054599997587502,True,
N004_K002_S20660731,20660731,4,2,0.5,potential_exchange,True,0,0,0.5616534221802854,0.5616534221802854,0.0,0.0,1.5383465778197147,1.0,3,34,0.0010970999719575047,True,
N004_K002_S20660731,20660731,4,2,0.5,no_exclusion,False,2,0,0.0,0.5616534221802854,,,0.7038011076483386,0.4575049067589371,0,12,0.0003432999365031719,True,
N004_K002_S20660732,20660732,4,2,0.5,hungarian,True,0,0,0.605827618039557,0.605827618039557,0.0,0.0,1.494172381960443,1.0,1,8,8.699949830770493e-06,True,
N004_K002_S20660732,20660732,4,2,0.5,auction_eps,True,0,0,0.605827618039557,0.605827618039557,0.0,0.0,1.494172381960443,1.0,394,1576,0.0024582999758422375,True,0.0010000000000000009
N004_K002_S20660732,20660732,4,2,0.5,greedy,True,0,0,0.605827618039557,0.605827618039557,0.0,0.0,1.494172381960443,1.0,2,8,1.209997572004795e-05,True,
N004_K002_S20660732,20660732,4,2,0.5,potential_br,True,0,0,0.7069435514835636,0.605827618039557,0.1011159334440066,0.0505579667220033,1.3930564485164365,0.9323264606782944,2,24,0.0006309999153017998,True,
N004_K002_S20660732,20660732,4,2,0.5,potential_exchange,True,0,0,0.605827618039557,0.605827618039557,0.0,0.0,1.494172381960443,1.0,3,34,0.0006563998758792877,True,
N004_K002_S20660732,20660732,4,2,0.5,no_exclusion,False,2,0,0.0,0.605827618039557,,,0.584651623843504,0.3912879336428413,0,12,0.0003485999768599868,True,
N004_K002_S20660733,20660733,4,2,0.5,hungarian,True,0,0,0.3426636762082314,0.3426636762082314,0.0,0.0,1.7573363237917687,1.0,1,8,7.4999406933784485e-06,True,
N004_K002_S20660733,20660733,4,2,0.5,auction_eps,True,0,0,0.3426636762082314,0.3426636762082314,0.0,0.0,1.7573363237917687,1.0,235,940,0.0024668999249115586,True,0.0010000000000000009
N004_K002_S20660733,20660733,4,2,0.5,greedy,True,0,0,0.3426636762082314,0.3426636762082314,0.0,0.0,1.7573363237917687,1.0,2,8,1.880002673715353e-05,True,
N004_K002_S20660733,20660733,4,2,0.5,potential_br,True,0,0,0.4061018732162676,0.3426636762082314,0.06343819700803621,0.031719098504018106,1.6938981267837325,0.9639009356665679,2,24,0.0007291999645531178,True,
N004_K002_S20660733,20660733,4,2,0.5,potential_exchange,True,0,0,0.3426636762082314,0.3426636762082314,0.0,0.0,1.7573363237917687,1.0,3,34,0.0007715999381616712,True,
N004_K002_S20660733,20660733,4,2,0.5,no_exclusion,False,2,0,0.0,0.3426636762082314,,,1.0486215790487474,0.5967108087688975,0,12,0.0005854000337421894,True,
N004_K002_S20660734,20660734,4,2,0.5,hungarian,True,0,0,0.3856738101595232,0.3856738101595232,0.0,0.0,1.714326189840477,1.0,1,8,1.2199976481497288e-05,True,
N004_K002_S20660734,20660734,4,2,0.5,auction_eps,True,0,0,0.3856738101595232,0.3856738101595232,0.0,0.0,1.714326189840477,1.0,267,1068,0.0026865999680012465,True,0.0010000000000000564
N004_K002_S20660734,20660734,4,2,0.5,greedy,True,0,0,0.4232971217850401,0.3856738101595232,0.03762331162551691,0.018811655812758454,1.67670287821496,0.9780535863895202,2,8,1.780001912266016e-05,True,
N004_K002_S20660734,20660734,4,2,0.5,potential_br,True,0,0,0.6230227670111856,0.3856738101595232,0.23734895685166246,0.11867447842583123,1.4769772329888144,0.8615497107503511,2,24,0.00111140008084476,True,
N004_K002_S20660734,20660734,4,2,0.5,potential_exchange,True,0,0,0.3856738101595232,0.3856738101595232,0.0,0.0,1.714326189840477,1.0,3,34,0.0011563000734895468,True,
N004_K002_S20660734,20660734,4,2,0.5,no_exclusion,False,2,0,0.0,0.3856738101595232,,,0.8693600029139261,0.5071146950131017,0,12,0.00040300004184246063,True,
N004_K004_S20670715,20670715,4,4,1.0,hungarian,True,0,0,0.6865440200801186,0.6865440200801186,0.0,0.0,3.5134559799198817,1.0,1,16,9.100069291889668e-06,True,
N004_K004_S20670715,20670715,4,4,1.0,auction_eps,True,0,0,0.6865440200801186,0.6865440200801186,0.0,0.0,3.5134559799198817,1.0,4,16,0.00011869997251778841,True,0.0010000000000000009
N004_K004_S20670715,20670715,4,4,1.0,greedy,True,0,0,0.7899506314268578,0.6865440200801186,0.10340661134673923,0.025851652836684808,3.4100493685731426,0.9705684055990088,4,16,2.8700102120637894e-05,True,
N004_K004_S20670715,20670715,4,4,1.0,potential_br,True,0,0,0.8319401774229281,0.6865440200801186,0.14539615734280953,0.03634903933570238,3.368059822577072,0.958617339117445,4,40,0.002132299938239157,True,
N004_K004_S20670715,20670715,4,4,1.0,potential_exchange,True,0,0,0.6865440200801186,0.6865440200801186,0.0,0.0,3.5134559799198817,1.0,5,52,0.0021953999530524015,True,
N004_K004_S20670715,20670715,4,4,1.0,no_exclusion,False,4,0,0.0,0.6865440200801186,,,2.0240995457263122,0.576099304301649,0,20,0.0012139000464230776,True,
N004_K004_S20670716,20670716,4,4,1.0,hungarian,True,0,0,0.9197827904101739,0.9197827904101739,0.0,0.0,3.2802172095898263,1.0,1,16,1.2199976481497288e-05,True,
N004_K004_S20670716,20670716,4,4,1.0,auction_eps,True,0,0,0.9197827904101739,0.9197827904101739,0.0,0.0,3.2802172095898263,1.0,5,20,0.00012960005551576614,True,0.0010000000000000009
N004_K004_S20670716,20670716,4,4,1.0,greedy,True,0,0,1.2238781941166479,0.9197827904101739,0.30409540370647403,0.07602385092661851,2.976121805883352,0.9072941258836638,4,16,2.52000754699111e-05,True,
N004_K004_S20670716,20670716,4,4,1.0,potential_br,True,0,0,1.2238781941166479,0.9197827904101739,0.30409540370647403,0.07602385092661851,2.976121805883352,0.9072941258836638,4,40,0.0025410999078303576,True,
N004_K004_S20670716,20670716,4,4,1.0,potential_exchange,True,0,0,0.9197827904101739,0.9197827904101739,0.0,0.0,3.2802172095898263,1.0,5,52,0.002603599918074906,True,
N004_K004_S20670716,20670716,4,4,1.0,no_exclusion,False,4,0,0.0,0.9197827904101739,,,1.2237656052718795,0.3730745639935548,0,20,0.0012107999064028263,True,
N004_K004_S20670717,20670717,4,4,1.0,hungarian,True,0,0,0.9120381399381912,0.9120381399381912,0.0,0.0,3.287961860061809,1.0,1,16,1.1299969628453255e-05,True,
N004_K004_S20670717,20670717,4,4,1.0,auction_eps,True,0,0,0.9120381399381912,0.9120381399381912,0.0,0.0,3.287961860061809,1.0,5,20,0.00012360000982880592,True,0.0010000000000000009
N004_K004_S20670717,20670717,4,4,1.0,greedy,True,0,0,0.9630244476925519,0.9120381399381912,0.05098630775436075,0.012746576938590187,3.2369755523074484,0.9844930355264516,4,16,2.6300083845853806e-05,True,
N004_K004_S20670717,20670717,4,4,1.0,potential_br,True,0,0,1.1016183189567508,0.9120381399381912,0.1895801790185596,0.0473950447546399,3.098381681043249,0.9423411258745574,4,40,0.0019520000787451863,True,
N004_K004_S20670717,20670717,4,4,1.0,potential_exchange,True,0,0,0.9120381399381912,0.9120381399381912,0.0,0.0,3.287961860061809,1.0,6,58,0.0020420000655576587,True,
N004_K004_S20670717,20670717,4,4,1.0,no_exclusion,False,4,0,0.0,0.9120381399381912,,,1.9481497732349857,0.5925098453539736,0,20,0.0015023000305518508,True,
N004_K004_S20670718,20670718,4,4,1.0,hungarian,True,0,0,0.8866602010820156,0.8866602010820156,0.0,0.0,3.3133397989179847,1.0,1,16,9.299954399466515e-06,True,
N004_K004_S20670718,20670718,4,4,1.0,auction_eps,True,0,0,0.8866602010820156,0.8866602010820156,0.0,0.0,3.3133397989179847,1.0,6,24,8.63000750541687e-05,True,0.0010000000000000009
N004_K004_S20670718,20670718,4,4,1.0,greedy,True,0,0,0.892560068937943,0.8866602010820156,0.005899867855927443,0.0014749669639818608,3.3074399310620572,0.9982193592526024,4,16,2.0200037397444248e-05,True,
N004_K004_S20670718,20670718,4,4,1.0,potential_br,True,0,0,0.8866602010820156,0.8866602010820156,0.0,0.0,3.3133397989179847,1.0,4,40,0.0018849000334739685,True,
N004_K004_S20670718,20670718,4,4,1.0,potential_exchange,True,0,0,0.8866602010820156,0.8866602010820156,0.0,0.0,3.3133397989179847,1.0,4,46,0.001908399979583919,True,
N004_K004_S20670718,20670718,4,4,1.0,no_exclusion,False,4,0,0.0,0.8866602010820156,,,1.6415627932063832,0.49544052008866024,0,20,0.0005616999696940184,True,
N004_K004_S20670719,20670719,4,4,1.0,hungarian,True,0,0,0.8112904955823987,0.8112904955823987,0.0,0.0,3.3887095044176014,1.0,1,16,1.2399978004395962e-05,True,
N004_K004_S20670719,20670719,4,4,1.0,auction_eps,True,0,0,0.8112904955823987,0.8112904955823987,0.0,0.0,3.3887095044176014,1.0,5,20,0.000112100038677454,True,0.0010000000000000009
