id,metric,test,n_pairs,p_value,p_value_raw,p_value_holm,effect,effect_name,ci95_low,ci95_high,effect_size,effect_size_name,rank_biserial,alpha,reject_raw,reject_holm,reject,status,methods
H5_1_reference_reduces_gap_vs_classic_apf,performance_gap_vs_reference,wilcoxon_signed_rank,300,2.702294838484906e-67,2.702294838484906e-67,8.106884515454718e-67,-0.9982039540680216,mean_paired_difference,-1.0,-0.9946118622040647,-32.08789437542305,cohens_dz,-1.0,0.05,True,True,True,ok,reference_centralized_mpc_cbf_cargo vs classic_decentralized_apf_push
H5_2_ours_hamiltonian_reduces_formation_break_vs_sota_vo_cargo,formation_broken_rate,wilcoxon_signed_rank,300,0.8552297201147847,0.8552297201147847,1.0,0.0037940771734752735,mean_paired_difference,-0.008425750937305286,0.015158616433283091,0.03684887798798593,cohens_dz,0.0450139470013947,0.05,False,False,False,ok,ours_hamiltonian_cargo vs sota_decentralized_vo_cargo
H5_3_ours_tensor_improves_target_reached_vs_classic_push,target_reached,wilcoxon_signed_rank,300,0.5,0.5,1.0,0.0,mean_paired_difference,0.0,0.0,0.0,cohens_dz,0.0,0.05,False,False,False,ok,ours_tensor_game_push vs classic_decentralized_apf_push
H5_4_methods_differ_transport_score,score_value,friedman_chi_square,300,0.0,0.0,0.0,0.7230096296296301,kendall_w,nan,nan,0.7230096296296301,kendall_w,nan,0.05,True,True,True,ok,"classic_centralized_shortest_push,classic_decentralized_apf_push,sota_centralized_cbf_push,sota_decentralized_vo_push,sota_centralized_cbf_cargo,sota_decentralized_vo_cargo,ours_primal_dual_wrench_push,ours_tensor_game_push,ours_hamiltonian_cargo"
