experiment_id,scenario_generator,scenario_variant_id,seed,method,assigned_robots,force_demand_n,force_error_n,load_index,mass_kg,mobile_conflict,obstacle_intersection,raw_mobile_conflicts,raw_obstacle_intersections,required_robots,route_mitigation_factor,scalar_feasible,torque_demand_nm,torque_error_nm,transport_success,travel_distance_m,wrench_feasible,wrench_residual_norm
SP8_DEBUG_smoke,debug,debug_64r_16l_seed9800,9800,centralized_coalition_oracle,1,95.45988456321541,16.473224025002683,13,31.12065644066223,False,False,0.0,1.0,1,0.18,True,-24.9145072141178,13.092548592568274,False,65.43652097814467,False,0.23782962323570195
SP8_DEBUG_smoke,debug,debug_64r_16l_seed9800,9800,centralized_coalition_oracle,1,68.38394484923742,5.467858226394346,14,56.26649635506726,False,False,0.0,0.0,1,0.18,True,40.45529403516668,15.591666808016797,False,10.614326425594712,False,0.20653296779666958
SP8_DEBUG_smoke,debug,debug_64r_16l_seed9800,9800,centralized_coalition_oracle,1,83.07963928731857,61.45011983500681,15,33.10970671038519,False,False,0.0,0.0,1,0.18,True,-87.4629342624537,71.07731560378332,False,20.236581265594804,False,1.0988618211614443
SP8_DEBUG_smoke,debug,debug_64r_16l_seed9800,9800,centralized_coalition_oracle,2,103.44157121248944,44.473892985753146,16,59.1421400934697,False,False,1.0,1.0,2,0.18,True,-150.97118354241042,77.21169231049693,False,50.32240447952556,False,0.6681424222335044
SP8_DEBUG_smoke,debug,debug_64r_16l_seed9800,9800,classic_local_greedy,2,77.19720941064975,6.251464162012902,1,59.45847403871174,False,False,0.0,0.0,2,0.04,True,46.02977643864934,2.187466156650018,True,11.634763525944834,True,0.08278908853547376
SP8_DEBUG_smoke,debug,debug_64r_16l_seed9800,9800,classic_local_greedy,2,78.7731456945446,0.5642033738775245,2,58.75809532048658,False,False,0.0,0.0,2,0.04,True,61.66407647988645,0.6588052408477267,True,16.783703742465967,True,0.010842262451738428
SP8_DEBUG_smoke,debug,debug_64r_16l_seed9800,9800,classic_local_greedy,2,92.10180489674826,66.53795730035353,3,88.99919686435028,False,False,0.0,0.0,2,0.04,True,83.62773078611822,99.96035664931077,False,38.694876650332,False,1.396661824834936
SP8_DEBUG_smoke,debug,debug_64r_16l_seed9800,9800,classic_local_greedy,3,97.63824331597326,21.29728928582085,4,118.65426667314823,False,False,0.0,0.0,3,0.04,True,-16.380621007060164,32.89716949781339,False,22.286555837107127,False,0.4654844181471848
SP8_DEBUG_smoke,debug,debug_64r_16l_seed9800,9800,classic_local_greedy,2,130.47689976188417,8.01543345446996,5,108.49757145218632,False,False,1.0,1.0,2,0.04,False,-66.22963148616493,11.274630455650595,False,33.342289894622624,False,0.15373986276119012
SP8_DEBUG_smoke,debug,debug_64r_16l_seed9800,9800,classic_local_greedy,1,59.021721729319886,48.2837257707973,6,49.36144758114334,False,False,1.0,0.0,1,0.04,True,10.419442111852108,10.237841330984251,False,54.75453440492085,False,0.6169647945572904
SP8_DEBUG_smoke,debug,debug_64r_16l_seed9800,9800,classic_local_greedy,2,76.77973124793013,48.71051780465216,7,91.8160667913991,False,False,0.0,0.0,2,0.04,True,0.7897657820026972,11.249002824845004,False,32.985154486859024,False,0.6249068192227125
SP8_DEBUG_smoke,debug,debug_64r_16l_seed9800,9800,classic_local_greedy,3,142.27654166328327,26.471276386255926,8,138.0898150044099,False,False,0.0,0.0,3,0.04,True,74.43734602177123,20.20224633627872,False,20.39925787745556,False,0.3136669117771678
SP8_DEBUG_smoke,debug,debug_64r_16l_seed9800,9800,classic_local_greedy,3,129.94364800708564,8.592868015318674e-14,9,124.06082351010748,False,False,0.0,0.0,3,0.04,True,22.304842184654404,1.0658141036401503e-14,True,24.21392921762308,True,6.74563543138526e-16
SP8_DEBUG_smoke,debug,debug_64r_16l_seed9800,9800,classic_local_greedy,2,94.7453642501113,76.40565083124972,10,76.81209527325541,False,False,0.0,0.0,2,0.04,True,161.89186748677176,153.15509923328787,False,25.49939109582546,False,1.2431053318871905
SP8_DEBUG_smoke,debug,debug_64r_16l_seed9800,9800,classic_local_greedy,2,95.36904378401886,23.060694615010252,11,115.820564048601,False,False,0.0,0.0,2,0.04,False,-166.49656694920031,17.2085333432112,False,45.46073447168781,False,0.262968013671894
SP8_DEBUG_smoke,debug,debug_64r_16l_seed9800,9800,classic_local_greedy,3,131.22030805301077,64.51805843658039,12,132.52953376273595,False,False,0.0,0.0,3,0.04,True,197.73014492719983,48.07075554545261,False,32.91618928052401,False,0.5484984531763951
SP8_DEBUG_smoke,debug,debug_64r_16l_seed9800,9800,classic_local_greedy,1,95.45988456321541,77.96235922151583,13,31.12065644066223,False,False,0.0,1.0,1,0.04,True,-24.9145072141178,15.007134524593653,False,53.46791608228102,False,0.8379697110399134
