endpoint,paired_world_method_rows,independent_seed_blocks,raw_mean,governed_mean,difference_governed_minus_raw,difference_ci95_low,difference_ci95_high,seed_block_difference_median,seed_block_difference_q25,seed_block_difference_q75
success,840,30,0.7404761904761905,0.8071428571428572,0.06666666666666667,0.05000000000000001,0.08214285714285716,0.07142857142857142,0.03571428571428571,0.10714285714285714
physically_admissible_success,840,30,0.0,0.4095238095238095,0.4095238095238096,0.3797619047619048,0.43690476190476196,0.4107142857142857,0.35714285714285715,0.4642857142857143
physical_violation,840,30,1.0,0.5880952380952381,-0.41190476190476205,-0.4404761904761904,-0.38333333333333347,-0.42857142857142855,-0.4642857142857143,-0.35714285714285715
collision,840,30,0.03571428571428571,0.0880952380952381,0.05238095238095237,0.03928571428571427,0.06428571428571427,0.07142857142857142,0.04464285714285714,0.07142857142857142
realized_violation_fraction,840,30,0.5067076221524497,0.13471309054829486,-0.3719945316041548,-0.377859794591209,-0.3658866382366578,-0.36905062171592495,-0.38607532707977,-0.36195999919478405
realized_violation_max_duration_s,840,30,3.3607142857142858,1.0383333333333333,-2.3223809523809527,-2.443815476190476,-2.195702380952381,-2.3928571428571432,-2.625,-2.1392857142857142
minimum_realized_kinematic_margin,840,30,-3.8105580565907897,-0.18822883006820815,3.6223292265225817,2.867595070147915,4.4887428762032835,2.9814132964927698,2.042006977377585,3.9675217966800966
minimum_realized_mechanical_margin,840,30,0.5474207504406156,0.5887217374995296,0.04130098705891406,0.0388619415999189,0.043723019407227406,0.0408127815276247,0.036956201896629404,0.04678585698954636
