campaign_id,experiment,world_key,world_id,world_seed,scenario,N,K,capacity_cv,pressure,implementation_version,graph_regime,radius,radius_over_rc,graph_seed,graph_n_edges,graph_mean_degree,graph_min_degree,graph_diameter,graph_components,graph_lambda_2,graph_connected,method,algorithm_status,cycle_observed,consistent,raw_certificate,distance_cost,capacity_deficit,robot_conflict,excess_capacity,assigned_robots,max_coalition_size,unserved_loads,rounds,messages,bytes,messages_per_agent,bytes_per_agent,runtime_ms,oracle_status,oracle_objective,oracle_bound,oracle_gap,oracle_runtime_s,oracle_feasible,oracle_certified,optimality_gap
SP1_N3_DISTRIBUTED_BASELINES_v2,E3,E3:uniform:p0.85:cv0.35:r0,uniform-p0.85-r0,1795442362,uniform,16,5,0.35,0.85,sp1-n3-1.1,threshold,57.645231563381444,1.05,1795442362,92,11.5,1,3,1,0.9835617983340709,True,weighted_grape,CONVERGED,False,True,FEASIBLE,572.5454196198052,0.0,0,5.44540136532246,14,4,0,241,12346,517980,771.625,32373.75,226.0101999854669,OPTIMAL,392.7514503149972,392.75145031499727,0.0,0.4695523000555113,True,True,0.45778053565584137
SP1_N3_DISTRIBUTED_BASELINES_v2,E3,E3:uniform:p0.85:cv0.35:r0,uniform-p0.85-r0,1795442362,uniform,16,5,0.35,0.85,sp1-n3-1.1,threshold,57.645231563381444,1.05,1795442362,92,11.5,1,3,1,0.9835617983340709,True,weighted_pair_grape,CONVERGED,False,True,FEASIBLE,418.52101683467805,0.0,0,2.238879246983715,14,4,0,417,20317,852762,1269.8125,53297.625,1268.775700009428,OPTIMAL,392.7514503149972,392.75145031499727,0.0,0.4695523000555113,True,True,0.06561291243867579
SP1_N3_DISTRIBUTED_BASELINES_v2,E3,E3:uniform:p0.85:cv0.35:r0,uniform-p0.85-r0,1795442362,uniform,16,5,0.35,0.85,sp1-n3-1.1,partitioned,52.15520950972606,0.95,1795442362,85,10.625,0,-1,2,2.5535129600992287e-15,False,capacity_cbba_rb,QUIESCENT_OBSERVED,True,True,CAPACITY_DEFICIT,650.9517113018733,3.9818080793728594,0,15.98180807937285,16,5,2,22,885,191835,55.3125,11989.6875,42.71479998715222,OPTIMAL,392.7514503149972,392.75145031499727,0.0,0.4695523000555113,True,True,
SP1_N3_DISTRIBUTED_BASELINES_v2,E3,E3:uniform:p0.85:cv0.35:r0,uniform-p0.85-r0,1795442362,uniform,16,5,0.35,0.85,sp1-n3-1.1,partitioned,52.15520950972606,0.95,1795442362,85,10.625,0,-1,2,2.5535129600992287e-15,False,weighted_grape,DIVERGED,False,False,FEASIBLE,664.8915676623749,0.0,0,11.999999999999995,16,4,0,257,12008,503826,750.5,31489.125,232.3354000109248,OPTIMAL,392.7514503149972,392.75145031499727,0.0,0.4695523000555113,True,True,0.6929067152498456
SP1_N3_DISTRIBUTED_BASELINES_v2,E3,E3:uniform:p0.85:cv0.35:r0,uniform-p0.85-r0,1795442362,uniform,16,5,0.35,0.85,sp1-n3-1.1,partitioned,52.15520950972606,0.95,1795442362,85,10.625,0,-1,2,2.5535129600992287e-15,False,weighted_pair_grape,DIVERGED,False,False,FEASIBLE,551.7275255659958,0.0,0,9.40975709150994,15,4,0,369,16564,695178,1035.25,43448.625,878.8369000540115,OPTIMAL,392.7514503149972,392.75145031499727,0.0,0.4695523000555113,True,True,0.404775272308977
SP1_N3_DISTRIBUTED_BASELINES_v2,E3,E3:uniform:p0.85:cv0.35:r1,uniform-p0.85-r1,119672481,uniform,16,5,0.35,0.85,sp1-n3-1.1,complete,,,119672481,120,15.0,15,1,1,15.999999999999972,True,capacity_cbba_rb,QUIESCENT_OBSERVED,True,True,CAPACITY_DEFICIT,569.8884747917917,0.2815135314329642,0,12.281513531432958,16,7,1,21,1200,251760,75.0,15735.0,61.24319997616112,OPTIMAL,358.26221816787245,358.2622181678724,0.0,0.15774679998867214,True,True,
SP1_N3_DISTRIBUTED_BASELINES_v2,E3,E3:uniform:p0.85:cv0.35:r1,uniform-p0.85-r1,119672481,uniform,16,5,0.35,0.85,sp1-n3-1.1,complete,,,119672481,120,15.0,15,1,1,15.999999999999972,True,weighted_grape,CONVERGED,False,True,FEASIBLE,449.21274817850997,0.0,0,4.1912829743089,13,4,0,225,14490,607860,905.625,37991.25,260.7059999718331,OPTIMAL,358.26221816787245,358.2622181678724,0.0,0.15774679998867214,True,True,0.25386581503277705
SP1_N3_DISTRIBUTED_BASELINES_v2,E3,E3:uniform:p0.85:cv0.35:r1,uniform-p0.85-r1,119672481,uniform,16,5,0.35,0.85,sp1-n3-1.1,complete,,,119672481,120,15.0,15,1,1,15.999999999999972,True,weighted_pair_grape,CONVERGED,False,True,FEASIBLE,386.36079072796167,0.0,0,4.191282974308898,13,4,0,305,18525,777330,1157.8125,48583.125,830.3101000492461,OPTIMAL,358.26221816787245,358.2622181678724,0.0,0.15774679998867214,True,True,0.0784301864254158
SP1_N3_DISTRIBUTED_BASELINES_v2,E3,E3:uniform:p0.85:cv0.35:r1,uniform-p0.85-r1,119672481,uniform,16,5,0.35,0.85,sp1-n3-1.1,dense,85.32925259662274,2.0,119672481,104,13.0,8,2,1,7.56198977489749,True,capacity_cbba_rb,QUIESCENT_OBSERVED,True,True,CAPACITY_DEFICIT,439.5740174025475,0.2815135314329642,0,8.040053079709363,14,5,1,23,1285,230723,80.3125,14420.1875,47.868199995718896,OPTIMAL,358.26221816787245,358.2622181678724,0.0,0.15774679998867214,True,True,
SP1_N3_DISTRIBUTED_BASELINES_v2,E3,E3:uniform:p0.85:cv0.35:r1,uniform-p0.85-r1,119672481,uniform,16,5,0.35,0.85,sp1-n3-1.1,dense,85.32925259662274,2.0,119672481,104,13.0,8,2,1,7.56198977489749,True,weighted_grape,CONVERGED,False,True,FEASIBLE,449.21274817850997,0.0,0,4.1912829743089,13,4,0,225,12928,542352,808.0,33897.0,199.3225000333041,OPTIMAL,358.26221816787245,358.2622181678724,0.0,0.15774679998867214,True,True,0.25386581503277705
SP1_N3_DISTRIBUTED_BASELINES_v2,E3,E3:uniform:p0.85:cv0.35:r1,uniform-p0.85-r1,119672481,uniform,16,5,0.35,0.85,sp1-n3-1.1,dense,85.32925259662274,2.0,119672481,104,13.0,8,2,1,7.56198977489749,True,weighted_pair_grape,CONVERGED,False,True,FEASIBLE,386.36079072796167,0.0,0,4.191282974308898,13,4,0,305,16553,694602,1034.5625,43412.625,705.3820000146516,OPTIMAL,358.26221816787245,358.2622181678724,0.0,0.15774679998867214,True,True,0.0784301864254158
SP1_N3_DISTRIBUTED_BASELINES_v2,E3,E3:uniform:p0.85:cv0.35:r1,uniform-p0.85-r1,119672481,uniform,16,5,0.35,0.85,sp1-n3-1.1,medium,63.99693944746706,1.5,119672481,73,9.125,6,2,1,3.3337975243816578,True,capacity_cbba_rb,QUIESCENT_OBSERVED,True,True,CAPACITY_DEFICIT,472.8250577716433,0.2815135314329642,0,7.022600319493311,14,5,1,25,1195,167797,74.6875,10487.3125,37.33349998947233,OPTIMAL,358.26221816787245,358.2622181678724,0.0,0.15774679998867214,True,True,
SP1_N3_DISTRIBUTED_BASELINES_v2,E3,E3:uniform:p0.85:cv0.35:r1,uniform-p0.85-r1,119672481,uniform,16,5,0.35,0.85,sp1-n3-1.1,medium,63.99693944746706,1.5,119672481,73,9.125,6,2,1,3.3337975243816578,True,weighted_grape,CONVERGED,False,True,FEASIBLE,449.21274817850997,0.0,0,4.1912829743089,13,4,0,225,9368,393018,585.5,24563.625,182.09850002313033,OPTIMAL,358.26221816787245,358.2622181678724,0.0,0.15774679998867214,True,True,0.25386581503277705
SP1_N3_DISTRIBUTED_BASELINES_v2,E3,E3:uniform:p0.85:cv0.35:r1,uniform-p0.85-r1,119672481,uniform,16,5,0.35,0.85,sp1-n3-1.1,medium,63.99693944746706,1.5,119672481,73,9.125,6,2,1,3.3337975243816578,True,weighted_pair_grape,CONVERGED,False,True,FEASIBLE,386.36079072796167,0.0,0,4.191282974308898,13,4,0,305,12023,504528,751.4375,31533.0,485.08359998231754,OPTIMAL,358.26221816787245,358.2622181678724,0.0,0.15774679998867214,True,True,0.0784301864254158
SP1_N3_DISTRIBUTED_BASELINES_v2,E3,E3:uniform:p0.85:cv0.35:r1,uniform-p0.85-r1,119672481,uniform,16,5,0.35,0.85,sp1-n3-1.1,threshold,44.79785761322694,1.05,119672481,46,5.75,1,4,1,0.5107924214538611,True,capacity_cbba_rb,QUIESCENT_OBSERVED,True,True,FEASIBLE,481.63098816277625,0.0,0,10.271726126849206,15,5,0,27,726,98370,45.375,6148.125,22.644099954050034,OPTIMAL,358.26221816787245,358.2622181678724,0.0,0.15774679998867214,True,True,0.34435328019181854
SP1_N3_DISTRIBUTED_BASELINES_v2,E3,E3:uniform:p0.85:cv0.35:r1,uniform-p0.85-r1,119672481,uniform,16,5,0.35,0.85,sp1-n3-1.1,threshold,44.79785761322694,1.05,119672481,46,5.75,1,4,1,0.5107924214538611,True,weighted_grape,CONVERGED,False,True,FEASIBLE,449.21274817850997,0.0,0,4.1912829743089,13,4,0,225,6410,268944,400.625,16809.0,140.29909996315837,OPTIMAL,358.26221816787245,358.2622181678724,0.0,0.15774679998867214,True,True,0.25386581503277705
SP1_N3_DISTRIBUTED_BASELINES_v2,E3,E3:uniform:p0.85:cv0.35:r1,uniform-p0.85-r1,119672481,uniform,16,5,0.35,0.85,sp1-n3-1.1,threshold,44.79785761322694,1.05,119672481,46,5.75,1,4,1,0.5107924214538611,True,weighted_pair_grape,CONVERGED,False,True,FEASIBLE,413.4536615489031,0.0,0,4.191282974308898,13,4,0,289,7581,318126,473.8125,19882.875,337.2708999668248,OPTIMAL,358.26221816787245,358.2622181678724,0.0,0.15774679998867214,True,True,0.1540532062333443
SP1_N3_DISTRIBUTED_BASELINES_v2,E3,E3:uniform:p0.85:cv0.35:r1,uniform-p0.85-r1,119672481,uniform,16,5,0.35,0.85,sp1-n3-1.1,partitioned,40.5313949833958,0.95,119672481,38,4.75,0,-1,2,6.2905706522538204e-15,False,capacity_cbba_rb,QUIESCENT_OBSERVED,True,True,FEASIBLE,546.2737303361033,0.0,0,11.999999999999996,16,5,0,26,518,72786,32.375,4549.125,19.13800003239885,OPTIMAL,358.26221816787245,358.2622181678724,0.0,0.15774679998867214,True,True,0.5247874395734733
SP1_N3_DISTRIBUTED_BASELINES_v2,E3,E3:uniform:p0.85:cv0.35:r1,uniform-p0.85-r1,119672481,uniform,16,5,0.35,0.85,sp1-n3-1.1,partitioned,40.5313949833958,0.95,119672481,38,4.75,0,-1,2,6.2905706522538204e-15,False,weighted_grape,DIVERGED,False,False,FEASIBLE,496.7331206438068,0.0,0,6.704469552881707,14,4,0,225,5399,226530,337.4375,14158.125,125.3164000227116,OPTIMAL,358.26221816787245,358.2622181678724,0.0,0.15774679998867214,True,True,0.3865071320779085
SP1_N3_DISTRIBUTED_BASELINES_v2,E3,E3:uniform:p0.85:cv0.35:r1,uniform-p0.85-r1,119672481,uniform,16,5,0.35,0.85,sp1-n3-1.1,partitioned,40.5313949833958,0.95,119672481,38,4.75,0,-1,2,6.2905706522538204e-15,False,weighted_pair_grape,DIVERGED,False,False,FEASIBLE,460.97403401419984,0.0,0,6.704469552881704,14,4,0,289,6410,268992,400.625,16812.0,291.43819998716936,OPTIMAL,358.26221816787245,358.2622181678724,0.0,0.15774679998867214,True,True,0.28669452327847555
SP1_N3_DISTRIBUTED_BASELINES_v2,E3,E3:uniform:p0.85:cv0.35:r2,uniform-p0.85-r2,2373704553,uniform,16,5,0.35,0.85,sp1-n3-1.1,complete,,,2373704553,120,15.0,15,1,1,15.999999999999972,True,capacity_cbba_rb,QUIESCENT_OBSERVED,True,True,CAPACITY_DEFICIT,540.5137427614318,0.021454618263466507,0,12.021454618263466,16,6,1,20,960,237600,60.0,14850.0,44.098000042140484,OPTIMAL,346.3537942468869,346.3537942468868,0.0,0.010317599982954562,True,True,
SP1_N3_DISTRIBUTED_BASELINES_v2,E3,E3:uniform:p0.85:cv0.35:r2,uniform-p0.85-r2,2373704553,uniform,16,5,0.35,0.85,sp1-n3-1.1,complete,,,2373704553,120,15.0,15,1,1,15.999999999999972,True,weighted_grape,CONVERGED,False,True,FEASIBLE,674.9908676053897,0.0,0,9.417904203469124,15,5,0,257,16485,691650,1030.3125,43228.125,247.61489999946207,OPTIMAL,346.3537942468869,346.3537942468868,0.0,0.010317599982954562,True,True,0.9488479087491811
SP1_N3_DISTRIBUTED_BASELINES_v2,E3,E3:uniform:p0.85:cv0.35:r2,uniform-p0.85-r2,2373704553,uniform,16,5,0.35,0.85,sp1-n3-1.1,complete,,,2373704553,120,15.0,15,1,1,15.999999999999972,True,weighted_pair_grape,CONVERGED,False,True,FEASIBLE,464.0286125023754,0.0,0,4.119824695894493,14,5,0,337,21120,886320,1320.0,55395.0,760.0561999715865,OPTIMAL,346.3537942468869,346.3537942468868,0.0,0.010317599982954562,True,True,0.3397532240446827
SP1_N3_DISTRIBUTED_BASELINES_v2,E3,E3:uniform:p0.85:cv0.35:r2,uniform-p0.85-r2,2373704553,uniform,16,5,0.35,0.85,sp1-n3-1.1,dense,64.90939422949339,2.0,2373704553,81,10.125,5,3,1,3.9256482471003475,True,capacity_cbba_rb,QUIESCENT_OBSERVED,True,True,CAPACITY_DEFICIT,540.5137427614318,0.021454618263466507,0,12.021454618263466,16,6,1,22,850,166006,53.125,10375.375,28.165799973066896,OPTIMAL,346.3537942468869,346.3537942468868,0.0,0.010317599982954562,True,True,
SP1_N3_DISTRIBUTED_BASELINES_v2,E3,E3:uniform:p0.85:cv0.35:r2,uniform-p0.85-r2,2373704553,uniform,16,5,0.35,0.85,sp1-n3-1.1,dense,64.90939422949339,2.0,2373704553,81,10.125,5,3,1,3.9256482471003475,True,weighted_grape,CONVERGED,False,True,FEASIBLE,674.9908676053897,0.0,0,9.417904203469124,15,5,0,257,11727,492048,732.9375,30753.0,195.8592000300996,OPTIMAL,346.3537942468869,346.3537942468868,0.0,0.010317599982954562,True,True,0.9488479087491811
SP1_N3_DISTRIBUTED_BASELINES_v2,E3,E3:uniform:p0.85:cv0.35:r2,uniform-p0.85-r2,2373704553,uniform,16,5,0.35,0.85,sp1-n3-1.1,dense,64.90939422949339,2.0,2373704553,81,10.125,5,3,1,3.9256482471003475,True,weighted_pair_grape,CONVERGED,False,True,FEASIBLE,504.10986668183125,0.0,0,7.265617132082975,14,5,0,369,16029,672732,1001.8125,42045.75,742.3483000020497,OPTIMAL,346.3537942468869,346.3537942468868,0.0,0.010317599982954562,True,True,0.45547666881481647
SP1_N3_DISTRIBUTED_BASELINES_v2,E3,E3:uniform:p0.85:cv0.35:r2,uniform-p0.85-r2,2373704553,uniform,16,5,0.35,0.85,sp1-n3-1.1,medium,48.68204567212004,1.5,2373704553,55,6.875,3,3,1,1.046667012278721,True,capacity_cbba_rb,QUIESCENT_OBSERVED,True,True,CAPACITY_DEFICIT,683.5178203261206,0.021454618263466507,0,12.021454618263462,16,6,1,24,746,119622,46.625,7476.375,23.461899952962995,OPTIMAL,346.3537942468869,346.3537942468868,0.0,0.010317599982954562,True,True,
SP1_N3_DISTRIBUTED_BASELINES_v2,E3,E3:uniform:p0.85:cv0.35:r2,uniform-p0.85-r2,2373704553,uniform,16,5,0.35,0.85,sp1-n3-1.1,medium,48.68204567212004,1.5,2373704553,55,6.875,3,3,1,1.046667012278721,True,weighted_grape,CONVERGED,False,True,FEASIBLE,674.9908676053897,0.0,0,9.417904203469124,15,5,0,257,8540,358350,533.75,22396.875,192.3664000350982,OPTIMAL,346.3537942468869,346.3537942468868,0.0,0.010317599982954562,True,True,0.9488479087491811
SP1_N3_DISTRIBUTED_BASELINES_v2,E3,E3:uniform:p0.85:cv0.35:r2,uniform-p0.85-r2,2373704553,uniform,16,5,0.35,0.85,sp1-n3-1.1,medium,48.68204567212004,1.5,2373704553,55,6.875,3,3,1,1.046667012278721,True,weighted_pair_grape,CONVERGED,False,True,FEASIBLE,463.37909741721023,0.0,0,9.847712928613854,15,5,0,385,12176,511062,761.0,31941.375,596.2682999670506,OPTIMAL,346.3537942468869,346.3537942468868,0.0,0.010317599982954562,True,True,0.3378779303537981
SP1_N3_DISTRIBUTED_BASELINES_v2,E3,E3:uniform:p0.85:cv0.35:r2,uniform-p0.85-r2,2373704553,uniform,16,5,0.35,0.85,sp1-n3-1.1,threshold,34.07743197048403,1.05,2373704553,32,4.0,1,7,1,0.16524191381457343,True,capacity_cbba_rb,QUIESCENT_OBSERVED,True,True,CAPACITY_DEFICIT,586.5356217225083,3.9032280012256706,0,15.903228001225665,16,5,1,26,537,68655,33.5625,4290.9375,21.50720002828166,OPTIMAL,346.3537942468869,346.3537942468868,0.0,0.010317599982954562,True,True,
SP1_N3_DISTRIBUTED_BASELINES_v2,E3,E3:uniform:p0.85:cv0.35:r2,uniform-p0.85-r2,2373704553,uniform,16,5,0.35,0.85,sp1-n3-1.1,threshold,34.07743197048403,1.05,2373704553,32,4.0,1,7,1,0.16524191381457343,True,weighted_grape,CONVERGED,False,True,FEASIBLE,674.9908676053897,0.0,0,9.417904203469124,15,5,0,257,5926,248700,370.375,15543.75,139.7925000055693,OPTIMAL,346.3537942468869,346.3537942468868,0.0,0.010317599982954562,True,True,0.9488479087491811
SP1_N3_DISTRIBUTED_BASELINES_v2,E3,E3:uniform:p0.85:cv0.35:r2,uniform-p0.85-r2,2373704553,uniform,16,5,0.35,0.85,sp1-n3-1.1,threshold,34.07743197048403,1.05,2373704553,32,4.0,1,7,1,0.16524191381457343,True,weighted_pair_grape,CONVERGED,False,True,FEASIBLE,567.1567437456662,0.0,0,4.69148357968637,14,4,0,305,6547,274782,409.1875,17173.875,268.68440001271665,OPTIMAL,346.3537942468869,346.3537942468868,0.0,0.010317599982954562,True,True,0.637506945690877
SP1_N3_DISTRIBUTED_BASELINES_v2,E3,E3:uniform:p0.85:cv0.35:r2,uniform-p0.85-r2,2373704553,uniform,16,5,0.35,0.85,sp1-n3-1.1,partitioned,30.83196225900936,0.95,2373704553,25,3.125,1,-1,2,8.931570150775887e-16,False,capacity_cbba_rb,QUIESCENT_OBSERVED,True,True,CAPACITY_DEFICIT,479.9453056995552,7.080260352809681,0,19.080260352809674,16,4,1,28,410,44158,25.625,2759.875,10.07329998537898,OPTIMAL,346.3537942468869,346.3537942468868,0.0,0.010317599982954562,True,True,
SP1_N3_DISTRIBUTED_BASELINES_v2,E3,E3:uniform:p0.85:cv0.35:r2,uniform-p0.85-r2,2373704553,uniform,16,5,0.35,0.85,sp1-n3-1.1,partitioned,30.83196225900936,0.95,2373704553,25,3.125,1,-1,2,8.931570150775887e-16,False,weighted_grape,DIVERGED,False,False,CAPACITY_DEFICIT,839.385638741115,0.22898546059703762,0,12.228985460597038,16,6,2,225,3560,149370,222.5,9335.625,120.58290001004934,OPTIMAL,346.3537942468869,346.3537942468868,0.0,0.010317599982954562,True,True,
SP1_N3_DISTRIBUTED_BASELINES_v2,E3,E3:uniform:p0.85:cv0.35:r2,uniform-p0.85-r2,2373704553,uniform,16,5,0.35,0.85,sp1-n3-1.1,partitioned,30.83196225900936,0.95,2373704553,25,3.125,1,-1,2,8.931570150775887e-16,False,weighted_pair_grape,DIVERGED,False,False,CAPACITY_DEFICIT,781.9809114800144,0.6825450918790334,0,12.682545091879035,16,6,2,273,4034,169278,252.125,10579.875,185.88870001258329,OPTIMAL,346.3537942468869,346.3537942468868,0.0,0.010317599982954562,True,True,
SP1_N3_DISTRIBUTED_BASELINES_v2,E3,E3:uniform:p0.85:cv0.35:r3,uniform-p0.85-r3,4197235162,uniform,16,5,0.35,0.85,sp1-n3-1.1,complete,,,4197235162,120,15.0,15,1,1,15.999999999999972,True,capacity_cbba_rb,QUIESCENT_OBSERVED,True,True,CAPACITY_DEFICIT,520.0041255966838,6.561830010310224,0,18.56183001031022,16,7,1,21,1200,251760,75.0,15735.0,50.39639997994527,OPTIMAL,339.5196391058243,339.51963910582424,0.0,0.0608860999927856,True,True,
SP1_N3_DISTRIBUTED_BASELINES_v2,E3,E3:uniform:p0.85:cv0.35:r3,uniform-p0.85-r3,4197235162,uniform,16,5,0.35,0.85,sp1-n3-1.1,complete,,,4197235162,120,15.0,15,1,1,15.999999999999972,True,weighted_grape,CONVERGED,False,True,FEASIBLE,376.45411935263087,0.0,0,4.774592265266843,14,5,0,241,15585,653850,974.0625,40865.625,234.8947999998927,OPTIMAL,339.5196391058243,339.51963910582424,0.0,0.0608860999927856,True,True,0.10878451786788843
SP1_N3_DISTRIBUTED_BASELINES_v2,E3,E3:uniform:p0.85:cv0.35:r3,uniform-p0.85-r3,4197235162,uniform,16,5,0.35,0.85,sp1-n3-1.1,complete,,,4197235162,120,15.0,15,1,1,15.999999999999972,True,weighted_pair_grape,CONVERGED,False,True,FEASIBLE,371.5133471650287,0.0,0,4.774592265266843,14,5,0,273,16590,696060,1036.875,43503.75,396.4245000388473,OPTIMAL,339.5196391058243,339.51963910582424,0.0,0.0608860999927856,True,True,0.09423227517402114
SP1_N3_DISTRIBUTED_BASELINES_v2,E3,E3:uniform:p0.85:cv0.35:r3,uniform-p0.85-r3,4197235162,uniform,16,5,0.35,0.85,sp1-n3-1.1,dense,64.80470056569668,2.0,4197235162,102,12.75,9,2,1,8.161139697061266,True,capacity_cbba_rb,QUIESCENT_OBSERVED,True,True,FEASIBLE,435.05867171489905,0.0,0,8.36855428151011,15,5,0,23,1040,198224,65.0,12389.0,33.48879999248311,OPTIMAL,339.5196391058243,339.51963910582424,0.0,0.0608860999927856,True,True,0.28139471654921366
