scenario,seed,n_robots,world_hash,method,stage,barrier_violation_rate,max_barrier_residual,is_executed_trajectory
static_corridor,573001,4,4990075b068d4cc18c0bb9689124d001811f7604f4b83163a3671feb2c8b3a49,pose_pd_raw,EXEC,0.11428571428571428,1.2132267044822667,1
static_corridor,573001,4,4990075b068d4cc18c0bb9689124d001811f7604f4b83163a3671feb2c8b3a49,apf_wrench_heuristic,RAW,0.1388888888888889,0.8600071804434629,0
static_corridor,573001,4,4990075b068d4cc18c0bb9689124d001811f7604f4b83163a3671feb2c8b3a49,apf_wrench_heuristic,SAFE,0.1388888888888889,0.8600071804434629,0
static_corridor,573001,4,4990075b068d4cc18c0bb9689124d001811f7604f4b83163a3671feb2c8b3a49,apf_wrench_heuristic,EXEC,0.1388888888888889,0.8600071804434629,1
static_corridor,573001,4,4990075b068d4cc18c0bb9689124d001811f7604f4b83163a3671feb2c8b3a49,velocity_obstacle_proxy,RAW,0.1388888888888889,1.2273570088817112,0
static_corridor,573001,4,4990075b068d4cc18c0bb9689124d001811f7604f4b83163a3671feb2c8b3a49,velocity_obstacle_proxy,SAFE,0.1388888888888889,1.2273570088817112,0
static_corridor,573001,4,4990075b068d4cc18c0bb9689124d001811f7604f4b83163a3671feb2c8b3a49,velocity_obstacle_proxy,EXEC,0.1388888888888889,1.2273570088817112,1
static_corridor,573001,4,4990075b068d4cc18c0bb9689124d001811f7604f4b83163a3671feb2c8b3a49,cbf_wrench_local,RAW,0.3443223443223443,0.2941138960176033,0
static_corridor,573001,4,4990075b068d4cc18c0bb9689124d001811f7604f4b83163a3671feb2c8b3a49,cbf_wrench_local,SAFE,0.0,2.0816681711721685e-17,0
static_corridor,573001,4,4990075b068d4cc18c0bb9689124d001811f7604f4b83163a3671feb2c8b3a49,cbf_wrench_local,EXEC,0.0,2.0816681711721685e-17,1
static_corridor,573001,4,4990075b068d4cc18c0bb9689124d001811f7604f4b83163a3671feb2c8b3a49,damped_hamiltonian_raw,RAW,0.1388888888888889,1.2939249817261174,0
static_corridor,573001,4,4990075b068d4cc18c0bb9689124d001811f7604f4b83163a3671feb2c8b3a49,damped_hamiltonian_raw,SAFE,0.1388888888888889,1.2939249817261174,0
static_corridor,573001,4,4990075b068d4cc18c0bb9689124d001811f7604f4b83163a3671feb2c8b3a49,damped_hamiltonian_raw,EXEC,0.1388888888888889,1.2939249817261174,1
static_corridor,573001,4,4990075b068d4cc18c0bb9689124d001811f7604f4b83163a3671feb2c8b3a49,damped_hamiltonian_cbf,RAW,0.33666666666666667,0.2684984203913211,0
static_corridor,573001,4,4990075b068d4cc18c0bb9689124d001811f7604f4b83163a3671feb2c8b3a49,damped_hamiltonian_cbf,SAFE,0.0,1.6696713456276768e-17,0
static_corridor,573001,4,4990075b068d4cc18c0bb9689124d001811f7604f4b83163a3671feb2c8b3a49,damped_hamiltonian_cbf,EXEC,0.0,1.6696713456276768e-17,1
static_corridor,573001,4,4990075b068d4cc18c0bb9689124d001811f7604f4b83163a3671feb2c8b3a49,distributed_preview_cbf,RAW,0.3466666666666667,0.2674767181759129,0
static_corridor,573001,4,4990075b068d4cc18c0bb9689124d001811f7604f4b83163a3671feb2c8b3a49,distributed_preview_cbf,SAFE,0.0,1.6479873021779667e-17,0
static_corridor,573001,4,4990075b068d4cc18c0bb9689124d001811f7604f4b83163a3671feb2c8b3a49,distributed_preview_cbf,EXEC,0.0,1.6479873021779667e-17,1
static_corridor,573001,4,4990075b068d4cc18c0bb9689124d001811f7604f4b83163a3671feb2c8b3a49,centralized_preview_reference,RAW,0.35333333333333333,0.23921127502780393,0
static_corridor,573001,4,4990075b068d4cc18c0bb9689124d001811f7604f4b83163a3671feb2c8b3a49,centralized_preview_reference,SAFE,0.0,2.2551405187698492e-17,0
static_corridor,573001,4,4990075b068d4cc18c0bb9689124d001811f7604f4b83163a3671feb2c8b3a49,centralized_preview_reference,EXEC,0.0,2.2551405187698492e-17,1
static_corridor,573000,8,ba48be673956408c68a1d7a160cfed9541cd0967d9b251320026d02e271d62e1,pose_pd_raw,RAW,0.16216216216216217,1.8034502600178737,0
static_corridor,573000,8,ba48be673956408c68a1d7a160cfed9541cd0967d9b251320026d02e271d62e1,pose_pd_raw,SAFE,0.16216216216216217,1.8034502600178737,0
static_corridor,573000,8,ba48be673956408c68a1d7a160cfed9541cd0967d9b251320026d02e271d62e1,pose_pd_raw,EXEC,0.16216216216216217,1.8034502600178737,1
static_corridor,573000,8,ba48be673956408c68a1d7a160cfed9541cd0967d9b251320026d02e271d62e1,apf_wrench_heuristic,RAW,0.225,0.8615738896242129,0
static_corridor,573000,8,ba48be673956408c68a1d7a160cfed9541cd0967d9b251320026d02e271d62e1,apf_wrench_heuristic,SAFE,0.225,0.8615738896242129,0
static_corridor,573000,8,ba48be673956408c68a1d7a160cfed9541cd0967d9b251320026d02e271d62e1,apf_wrench_heuristic,EXEC,0.225,0.8615738896242129,1
static_corridor,573000,8,ba48be673956408c68a1d7a160cfed9541cd0967d9b251320026d02e271d62e1,velocity_obstacle_proxy,RAW,0.18421052631578946,1.6353835068058515,0
static_corridor,573000,8,ba48be673956408c68a1d7a160cfed9541cd0967d9b251320026d02e271d62e1,velocity_obstacle_proxy,SAFE,0.18421052631578946,1.6353835068058515,0
static_corridor,573000,8,ba48be673956408c68a1d7a160cfed9541cd0967d9b251320026d02e271d62e1,velocity_obstacle_proxy,EXEC,0.18421052631578946,1.6353835068058515,1
static_corridor,573000,8,ba48be673956408c68a1d7a160cfed9541cd0967d9b251320026d02e271d62e1,cbf_wrench_local,RAW,0.3295880149812734,0.30258474892049336,0
static_corridor,573000,8,ba48be673956408c68a1d7a160cfed9541cd0967d9b251320026d02e271d62e1,cbf_wrench_local,SAFE,0.0,1.6479873021779667e-17,0
static_corridor,573000,8,ba48be673956408c68a1d7a160cfed9541cd0967d9b251320026d02e271d62e1,cbf_wrench_local,EXEC,0.0,1.6479873021779667e-17,1
static_corridor,573000,8,ba48be673956408c68a1d7a160cfed9541cd0967d9b251320026d02e271d62e1,damped_hamiltonian_raw,RAW,0.16216216216216217,1.568217726760095,0
static_corridor,573000,8,ba48be673956408c68a1d7a160cfed9541cd0967d9b251320026d02e271d62e1,damped_hamiltonian_raw,SAFE,0.16216216216216217,1.568217726760095,0
static_corridor,573000,8,ba48be673956408c68a1d7a160cfed9541cd0967d9b251320026d02e271d62e1,damped_hamiltonian_raw,EXEC,0.16216216216216217,1.568217726760095,1
static_corridor,573000,8,ba48be673956408c68a1d7a160cfed9541cd0967d9b251320026d02e271d62e1,damped_hamiltonian_cbf,RAW,0.31864406779661014,0.2642164474309501,0
static_corridor,573000,8,ba48be673956408c68a1d7a160cfed9541cd0967d9b251320026d02e271d62e1,damped_hamiltonian_cbf,SAFE,0.0,1.6479873021779667e-17,0
static_corridor,573000,8,ba48be673956408c68a1d7a160cfed9541cd0967d9b251320026d02e271d62e1,damped_hamiltonian_cbf,EXEC,0.0,1.6479873021779667e-17,1
static_corridor,573000,8,ba48be673956408c68a1d7a160cfed9541cd0967d9b251320026d02e271d62e1,distributed_preview_cbf,RAW,0.3233333333333333,0.2631862503662614,0
static_corridor,573000,8,ba48be673956408c68a1d7a160cfed9541cd0967d9b251320026d02e271d62e1,distributed_preview_cbf,SAFE,0.0,3.2959746043559335e-17,0
static_corridor,573000,8,ba48be673956408c68a1d7a160cfed9541cd0967d9b251320026d02e271d62e1,distributed_preview_cbf,EXEC,0.0,3.2959746043559335e-17,1
static_corridor,573000,8,ba48be673956408c68a1d7a160cfed9541cd0967d9b251320026d02e271d62e1,centralized_preview_reference,RAW,0.3333333333333333,0.2351910062500414,0
static_corridor,573000,8,ba48be673956408c68a1d7a160cfed9541cd0967d9b251320026d02e271d62e1,centralized_preview_reference,SAFE,0.0,2.2551405187698492e-17,0
static_corridor,573000,8,ba48be673956408c68a1d7a160cfed9541cd0967d9b251320026d02e271d62e1,centralized_preview_reference,EXEC,0.0,2.2551405187698492e-17,1
static_corridor,573001,8,488f5d9b9fd2ac25ba6552920c886a64de79e8aeaa767e0dc5790ec60108b29a,pose_pd_raw,RAW,0.16216216216216217,1.706936133527126,0
static_corridor,573001,8,488f5d9b9fd2ac25ba6552920c886a64de79e8aeaa767e0dc5790ec60108b29a,pose_pd_raw,SAFE,0.16216216216216217,1.706936133527126,0
static_corridor,573001,8,488f5d9b9fd2ac25ba6552920c886a64de79e8aeaa767e0dc5790ec60108b29a,pose_pd_raw,EXEC,0.16216216216216217,1.706936133527126,1
static_corridor,573001,8,488f5d9b9fd2ac25ba6552920c886a64de79e8aeaa767e0dc5790ec60108b29a,apf_wrench_heuristic,RAW,0.20512820512820512,0.8724075392684247,0
static_corridor,573001,8,488f5d9b9fd2ac25ba6552920c886a64de79e8aeaa767e0dc5790ec60108b29a,apf_wrench_heuristic,SAFE,0.20512820512820512,0.8724075392684247,0
static_corridor,573001,8,488f5d9b9fd2ac25ba6552920c886a64de79e8aeaa767e0dc5790ec60108b29a,apf_wrench_heuristic,EXEC,0.20512820512820512,0.8724075392684247,1
static_corridor,573001,8,488f5d9b9fd2ac25ba6552920c886a64de79e8aeaa767e0dc5790ec60108b29a,velocity_obstacle_proxy,RAW,0.18421052631578946,1.577172634467401,0
static_corridor,573001,8,488f5d9b9fd2ac25ba6552920c886a64de79e8aeaa767e0dc5790ec60108b29a,velocity_obstacle_proxy,SAFE,0.18421052631578946,1.577172634467401,0
static_corridor,573001,8,488f5d9b9fd2ac25ba6552920c886a64de79e8aeaa767e0dc5790ec60108b29a,velocity_obstacle_proxy,EXEC,0.18421052631578946,1.577172634467401,1
static_corridor,573001,8,488f5d9b9fd2ac25ba6552920c886a64de79e8aeaa767e0dc5790ec60108b29a,cbf_wrench_local,RAW,0.33948339483394835,0.2769750293012978,0
static_corridor,573001,8,488f5d9b9fd2ac25ba6552920c886a64de79e8aeaa767e0dc5790ec60108b29a,cbf_wrench_local,SAFE,0.0,2.7755575615628914e-17,0
static_corridor,573001,8,488f5d9b9fd2ac25ba6552920c886a64de79e8aeaa767e0dc5790ec60108b29a,cbf_wrench_local,EXEC,0.0,1.1102230246251565e-16,1
static_corridor,573001,8,488f5d9b9fd2ac25ba6552920c886a64de79e8aeaa767e0dc5790ec60108b29a,damped_hamiltonian_raw,RAW,0.16216216216216217,1.4692068749153895,0
static_corridor,573001,8,488f5d9b9fd2ac25ba6552920c886a64de79e8aeaa767e0dc5790ec60108b29a,damped_hamiltonian_raw,SAFE,0.16216216216216217,1.4692068749153895,0
static_corridor,573001,8,488f5d9b9fd2ac25ba6552920c886a64de79e8aeaa767e0dc5790ec60108b29a,damped_hamiltonian_raw,EXEC,0.16216216216216217,1.4692068749153895,1
static_corridor,573001,8,488f5d9b9fd2ac25ba6552920c886a64de79e8aeaa767e0dc5790ec60108b29a,damped_hamiltonian_cbf,RAW,0.3277591973244147,0.2848767699845359,0
static_corridor,573001,8,488f5d9b9fd2ac25ba6552920c886a64de79e8aeaa767e0dc5790ec60108b29a,damped_hamiltonian_cbf,SAFE,0.0,2.0816681711721685e-17,0
static_corridor,573001,8,488f5d9b9fd2ac25ba6552920c886a64de79e8aeaa767e0dc5790ec60108b29a,damped_hamiltonian_cbf,EXEC,0.0,2.0816681711721685e-17,1
static_corridor,573001,8,488f5d9b9fd2ac25ba6552920c886a64de79e8aeaa767e0dc5790ec60108b29a,distributed_preview_cbf,RAW,0.33666666666666667,0.2755602955938018,0
static_corridor,573001,8,488f5d9b9fd2ac25ba6552920c886a64de79e8aeaa767e0dc5790ec60108b29a,distributed_preview_cbf,SAFE,0.0,2.7755575615628914e-17,0
static_corridor,573001,8,488f5d9b9fd2ac25ba6552920c886a64de79e8aeaa767e0dc5790ec60108b29a,distributed_preview_cbf,EXEC,0.0,2.7755575615628914e-17,1
static_corridor,573001,8,488f5d9b9fd2ac25ba6552920c886a64de79e8aeaa767e0dc5790ec60108b29a,centralized_preview_reference,RAW,0.3466666666666667,0.2555978250557709,0
static_corridor,573001,8,488f5d9b9fd2ac25ba6552920c886a64de79e8aeaa767e0dc5790ec60108b29a,centralized_preview_reference,SAFE,0.0,2.2551405187698492e-17,0
static_corridor,573001,8,488f5d9b9fd2ac25ba6552920c886a64de79e8aeaa767e0dc5790ec60108b29a,centralized_preview_reference,EXEC,0.0,2.2551405187698492e-17,1
static_corridor,573000,12,de6981e590ad125c14e9f99c78905081398355266902f1602a445abec29c5788,pose_pd_raw,RAW,0.14285714285714285,1.316067404744259,0
static_corridor,573000,12,de6981e590ad125c14e9f99c78905081398355266902f1602a445abec29c5788,pose_pd_raw,SAFE,0.14285714285714285,1.316067404744259,0
static_corridor,573000,12,de6981e590ad125c14e9f99c78905081398355266902f1602a445abec29c5788,pose_pd_raw,EXEC,0.14285714285714285,1.316067404744259,1
static_corridor,573000,12,de6981e590ad125c14e9f99c78905081398355266902f1602a445abec29c5788,apf_wrench_heuristic,RAW,0.16666666666666666,0.8730715427990658,0
static_corridor,573000,12,de6981e590ad125c14e9f99c78905081398355266902f1602a445abec29c5788,apf_wrench_heuristic,SAFE,0.16666666666666666,0.8730715427990658,0
static_corridor,573000,12,de6981e590ad125c14e9f99c78905081398355266902f1602a445abec29c5788,apf_wrench_heuristic,EXEC,0.16666666666666666,0.8730715427990658,1
static_corridor,573000,12,de6981e590ad125c14e9f99c78905081398355266902f1602a445abec29c5788,velocity_obstacle_proxy,RAW,0.14285714285714285,1.073035144854234,0
static_corridor,573000,12,de6981e590ad125c14e9f99c78905081398355266902f1602a445abec29c5788,velocity_obstacle_proxy,SAFE,0.14285714285714285,1.073035144854234,0
static_corridor,573000,12,de6981e590ad125c14e9f99c78905081398355266902f1602a445abec29c5788,velocity_obstacle_proxy,EXEC,0.14285714285714285,1.073035144854234,1
static_corridor,573000,12,de6981e590ad125c14e9f99c78905081398355266902f1602a445abec29c5788,cbf_wrench_local,RAW,0.3382899628252788,0.29247728496432235,0
static_corridor,573000,12,de6981e590ad125c14e9f99c78905081398355266902f1602a445abec29c5788,cbf_wrench_local,SAFE,0.0,2.7755575615628914e-17,0
static_corridor,573000,12,de6981e590ad125c14e9f99c78905081398355266902f1602a445abec29c5788,cbf_wrench_local,EXEC,0.0,2.7755575615628914e-17,1
static_corridor,573000,12,de6981e590ad125c14e9f99c78905081398355266902f1602a445abec29c5788,damped_hamiltonian_raw,RAW,0.11428571428571428,1.1166419856906313,0
static_corridor,573000,12,de6981e590ad125c14e9f99c78905081398355266902f1602a445abec29c5788,damped_hamiltonian_raw,SAFE,0.11428571428571428,1.1166419856906313,0
static_corridor,573000,12,de6981e590ad125c14e9f99c78905081398355266902f1602a445abec29c5788,damped_hamiltonian_raw,EXEC,0.11428571428571428,1.1166419856906313,1
static_corridor,573000,12,de6981e590ad125c14e9f99c78905081398355266902f1602a445abec29c5788,damped_hamiltonian_cbf,RAW,0.32432432432432434,0.25920210534489485,0
static_corridor,573000,12,de6981e590ad125c14e9f99c78905081398355266902f1602a445abec29c5788,damped_hamiltonian_cbf,SAFE,0.0,1.6479873021779667e-17,0
static_corridor,573000,12,de6981e590ad125c14e9f99c78905081398355266902f1602a445abec29c5788,damped_hamiltonian_cbf,EXEC,0.0,1.6479873021779667e-17,1
static_corridor,573000,12,de6981e590ad125c14e9f99c78905081398355266902f1602a445abec29c5788,distributed_preview_cbf,RAW,0.3333333333333333,0.24653340544684021,0
static_corridor,573000,12,de6981e590ad125c14e9f99c78905081398355266902f1602a445abec29c5788,distributed_preview_cbf,SAFE,0.0,2.2551405187698492e-17,0
static_corridor,573000,12,de6981e590ad125c14e9f99c78905081398355266902f1602a445abec29c5788,distributed_preview_cbf,EXEC,0.0,2.2551405187698492e-17,1
static_corridor,573000,12,de6981e590ad125c14e9f99c78905081398355266902f1602a445abec29c5788,centralized_preview_reference,RAW,0.3433333333333333,0.2649004098527835,0
static_corridor,573000,12,de6981e590ad125c14e9f99c78905081398355266902f1602a445abec29c5788,centralized_preview_reference,SAFE,0.0,2.2551405187698492e-17,0
static_corridor,573000,12,de6981e590ad125c14e9f99c78905081398355266902f1602a445abec29c5788,centralized_preview_reference,EXEC,0.0,2.2551405187698492e-17,1
static_corridor,573001,12,0bb7f1278ee518843bfc2eaf1b5a7db159e345b6e53a49d907d6c916c9eabeec,pose_pd_raw,RAW,0.11428571428571428,1.2132267044822667,0
static_corridor,573001,12,0bb7f1278ee518843bfc2eaf1b5a7db159e345b6e53a49d907d6c916c9eabeec,pose_pd_raw,SAFE,0.11428571428571428,1.2132267044822667,0
static_corridor,573001,12,0bb7f1278ee518843bfc2eaf1b5a7db159e345b6e53a49d907d6c916c9eabeec,pose_pd_raw,EXEC,0.11428571428571428,1.2132267044822667,1
static_corridor,573001,12,0bb7f1278ee518843bfc2eaf1b5a7db159e345b6e53a49d907d6c916c9eabeec,apf_wrench_heuristic,RAW,0.1388888888888889,0.8600071804434629,0
static_corridor,573001,12,0bb7f1278ee518843bfc2eaf1b5a7db159e345b6e53a49d907d6c916c9eabeec,apf_wrench_heuristic,SAFE,0.1388888888888889,0.8600071804434629,0
static_corridor,573001,12,0bb7f1278ee518843bfc2eaf1b5a7db159e345b6e53a49d907d6c916c9eabeec,apf_wrench_heuristic,EXEC,0.1388888888888889,0.8600071804434629,1
static_corridor,573001,12,0bb7f1278ee518843bfc2eaf1b5a7db159e345b6e53a49d907d6c916c9eabeec,velocity_obstacle_proxy,RAW,0.1388888888888889,1.2273570088817112,0
static_corridor,573001,12,0bb7f1278ee518843bfc2eaf1b5a7db159e345b6e53a49d907d6c916c9eabeec,velocity_obstacle_proxy,SAFE,0.1388888888888889,1.2273570088817112,0
static_corridor,573001,12,0bb7f1278ee518843bfc2eaf1b5a7db159e345b6e53a49d907d6c916c9eabeec,velocity_obstacle_proxy,EXEC,0.1388888888888889,1.2273570088817112,1
static_corridor,573001,12,0bb7f1278ee518843bfc2eaf1b5a7db159e345b6e53a49d907d6c916c9eabeec,cbf_wrench_local,RAW,0.3443223443223443,0.2941138960176033,0
static_corridor,573001,12,0bb7f1278ee518843bfc2eaf1b5a7db159e345b6e53a49d907d6c916c9eabeec,cbf_wrench_local,SAFE,0.0,2.0816681711721685e-17,0
static_corridor,573001,12,0bb7f1278ee518843bfc2eaf1b5a7db159e345b6e53a49d907d6c916c9eabeec,cbf_wrench_local,EXEC,0.0,2.0816681711721685e-17,1
static_corridor,573001,12,0bb7f1278ee518843bfc2eaf1b5a7db159e345b6e53a49d907d6c916c9eabeec,damped_hamiltonian_raw,RAW,0.1388888888888889,1.2939249817261174,0
static_corridor,573001,12,0bb7f1278ee518843bfc2eaf1b5a7db159e345b6e53a49d907d6c916c9eabeec,damped_hamiltonian_raw,SAFE,0.1388888888888889,1.2939249817261174,0
static_corridor,573001,12,0bb7f1278ee518843bfc2eaf1b5a7db159e345b6e53a49d907d6c916c9eabeec,damped_hamiltonian_raw,EXEC,0.1388888888888889,1.2939249817261174,1
static_corridor,573001,12,0bb7f1278ee518843bfc2eaf1b5a7db159e345b6e53a49d907d6c916c9eabeec,damped_hamiltonian_cbf,RAW,0.33666666666666667,0.2684984203913211,0
static_corridor,573001,12,0bb7f1278ee518843bfc2eaf1b5a7db159e345b6e53a49d907d6c916c9eabeec,damped_hamiltonian_cbf,SAFE,0.0,1.6696713456276768e-17,0
static_corridor,573001,12,0bb7f1278ee518843bfc2eaf1b5a7db159e345b6e53a49d907d6c916c9eabeec,damped_hamiltonian_cbf,EXEC,0.0,1.6696713456276768e-17,1
static_corridor,573001,12,0bb7f1278ee518843bfc2eaf1b5a7db159e345b6e53a49d907d6c916c9eabeec,distributed_preview_cbf,RAW,0.3466666666666667,0.2674767181759129,0
static_corridor,573001,12,0bb7f1278ee518843bfc2eaf1b5a7db159e345b6e53a49d907d6c916c9eabeec,distributed_preview_cbf,SAFE,0.0,1.6479873021779667e-17,0
static_corridor,573001,12,0bb7f1278ee518843bfc2eaf1b5a7db159e345b6e53a49d907d6c916c9eabeec,distributed_preview_cbf,EXEC,0.0,1.6479873021779667e-17,1
static_corridor,573001,12,0bb7f1278ee518843bfc2eaf1b5a7db159e345b6e53a49d907d6c916c9eabeec,centralized_preview_reference,RAW,0.35333333333333333,0.23921127502780393,0
static_corridor,573001,12,0bb7f1278ee518843bfc2eaf1b5a7db159e345b6e53a49d907d6c916c9eabeec,centralized_preview_reference,SAFE,0.0,2.2551405187698492e-17,0
static_corridor,573001,12,0bb7f1278ee518843bfc2eaf1b5a7db159e345b6e53a49d907d6c916c9eabeec,centralized_preview_reference,EXEC,0.0,2.2551405187698492e-17,1
mobile_crossing,573000,4,104f9723f1e4421c2df9505f6a4337b74d21684ba6bef23d40396f8e9fe539eb,pose_pd_raw,RAW,0.3310344827586207,0.89389169266078,0
mobile_crossing,573000,4,104f9723f1e4421c2df9505f6a4337b74d21684ba6bef23d40396f8e9fe539eb,pose_pd_raw,SAFE,0.3310344827586207,0.89389169266078,0
mobile_crossing,573000,4,104f9723f1e4421c2df9505f6a4337b74d21684ba6bef23d40396f8e9fe539eb,pose_pd_raw,EXEC,0.3310344827586207,0.89389169266078,1
mobile_crossing,573000,4,104f9723f1e4421c2df9505f6a4337b74d21684ba6bef23d40396f8e9fe539eb,apf_wrench_heuristic,RAW,0.0,0.0,0
mobile_crossing,573000,4,104f9723f1e4421c2df9505f6a4337b74d21684ba6bef23d40396f8e9fe539eb,apf_wrench_heuristic,SAFE,0.0,0.0,0
mobile_crossing,573000,4,104f9723f1e4421c2df9505f6a4337b74d21684ba6bef23d40396f8e9fe539eb,apf_wrench_heuristic,EXEC,0.0,0.0,1
mobile_crossing,573000,4,104f9723f1e4421c2df9505f6a4337b74d21684ba6bef23d40396f8e9fe539eb,velocity_obstacle_proxy,RAW,0.1693121693121693,0.12923830785240772,0
mobile_crossing,573000,4,104f9723f1e4421c2df9505f6a4337b74d21684ba6bef23d40396f8e9fe539eb,velocity_obstacle_proxy,SAFE,0.1693121693121693,0.12923830785240772,0
mobile_crossing,573000,4,104f9723f1e4421c2df9505f6a4337b74d21684ba6bef23d40396f8e9fe539eb,velocity_obstacle_proxy,EXEC,0.1693121693121693,0.12923830785240772,1
mobile_crossing,573000,4,104f9723f1e4421c2df9505f6a4337b74d21684ba6bef23d40396f8e9fe539eb,cbf_wrench_local,RAW,0.16019417475728157,0.06588058694486759,0
mobile_crossing,573000,4,104f9723f1e4421c2df9505f6a4337b74d21684ba6bef23d40396f8e9fe539eb,cbf_wrench_local,SAFE,0.0,2.168404344971009e-17,0
mobile_crossing,573000,4,104f9723f1e4421c2df9505f6a4337b74d21684ba6bef23d40396f8e9fe539eb,cbf_wrench_local,EXEC,0.0,2.168404344971009e-17,1
mobile_crossing,573000,4,104f9723f1e4421c2df9505f6a4337b74d21684ba6bef23d40396f8e9fe539eb,damped_hamiltonian_raw,RAW,0.3028169014084507,1.3162035106380445,0
mobile_crossing,573000,4,104f9723f1e4421c2df9505f6a4337b74d21684ba6bef23d40396f8e9fe539eb,damped_hamiltonian_raw,SAFE,0.3028169014084507,1.3162035106380445,0
mobile_crossing,573000,4,104f9723f1e4421c2df9505f6a4337b74d21684ba6bef23d40396f8e9fe539eb,damped_hamiltonian_raw,EXEC,0.3028169014084507,1.3162035106380445,1
mobile_crossing,573000,4,104f9723f1e4421c2df9505f6a4337b74d21684ba6bef23d40396f8e9fe539eb,damped_hamiltonian_cbf,RAW,0.14746543778801843,0.07332025548345089,0
mobile_crossing,573000,4,104f9723f1e4421c2df9505f6a4337b74d21684ba6bef23d40396f8e9fe539eb,damped_hamiltonian_cbf,SAFE,0.027649769585253458,0.001161586561739758,0
mobile_crossing,573000,4,104f9723f1e4421c2df9505f6a4337b74d21684ba6bef23d40396f8e9fe539eb,damped_hamiltonian_cbf,EXEC,0.027649769585253458,0.001161586561739758,1
mobile_crossing,573000,4,104f9723f1e4421c2df9505f6a4337b74d21684ba6bef23d40396f8e9fe539eb,distributed_preview_cbf,RAW,0.05853658536585366,0.17798898458482837,0
mobile_crossing,573000,4,104f9723f1e4421c2df9505f6a4337b74d21684ba6bef23d40396f8e9fe539eb,distributed_preview_cbf,SAFE,0.014634146341463415,0.12605899983926544,0
mobile_crossing,573000,4,104f9723f1e4421c2df9505f6a4337b74d21684ba6bef23d40396f8e9fe539eb,distributed_preview_cbf,EXEC,0.014634146341463415,0.12605899983926544,1
mobile_crossing,573000,4,104f9723f1e4421c2df9505f6a4337b74d21684ba6bef23d40396f8e9fe539eb,centralized_preview_reference,RAW,0.5633333333333334,0.2604664807511209,0
mobile_crossing,573000,4,104f9723f1e4421c2df9505f6a4337b74d21684ba6bef23d40396f8e9fe539eb,centralized_preview_reference,SAFE,0.02666666666666667,0.15464718625478463,0
mobile_crossing,573000,4,104f9723f1e4421c2df9505f6a4337b74d21684ba6bef23d40396f8e9fe539eb,centralized_preview_reference,EXEC,0.02666666666666667,0.15464718625478457,1
mobile_crossing,573001,4,9c9a06664b746700a01bd0dee176e51081ce1403550642395ebca865715544d4,pose_pd_raw,RAW,0.32413793103448274,0.8932759877940802,0
mobile_crossing,573001,4,9c9a06664b746700a01bd0dee176e51081ce1403550642395ebca865715544d4,pose_pd_raw,SAFE,0.32413793103448274,0.8932759877940802,0
mobile_crossing,573001,4,9c9a06664b746700a01bd0dee176e51081ce1403550642395ebca865715544d4,pose_pd_raw,EXEC,0.32413793103448274,0.8932759877940802,1
mobile_crossing,573001,4,9c9a06664b746700a01bd0dee176e51081ce1403550642395ebca865715544d4,apf_wrench_heuristic,RAW,0.0,0.0,0
mobile_crossing,573001,4,9c9a06664b746700a01bd0dee176e51081ce1403550642395ebca865715544d4,apf_wrench_heuristic,SAFE,0.0,0.0,0
mobile_crossing,573001,4,9c9a06664b746700a01bd0dee176e51081ce1403550642395ebca865715544d4,apf_wrench_heuristic,EXEC,0.0,0.0,1
mobile_crossing,573001,4,9c9a06664b746700a01bd0dee176e51081ce1403550642395ebca865715544d4,velocity_obstacle_proxy,RAW,0.0635593220338983,37.93317216090225,0
mobile_crossing,573001,4,9c9a06664b746700a01bd0dee176e51081ce1403550642395ebca865715544d4,velocity_obstacle_proxy,SAFE,0.0635593220338983,37.93317216090225,0
mobile_crossing,573001,4,9c9a06664b746700a01bd0dee176e51081ce1403550642395ebca865715544d4,velocity_obstacle_proxy,EXEC,0.059322033898305086,0.13007276414446495,1
mobile_crossing,573001,4,9c9a06664b746700a01bd0dee176e51081ce1403550642395ebca865715544d4,cbf_wrench_local,RAW,0.1553398058252427,0.06410507156841716,0
mobile_crossing,573001,4,9c9a06664b746700a01bd0dee176e51081ce1403550642395ebca865715544d4,cbf_wrench_local,SAFE,0.0,2.7755575615628914e-17,0
mobile_crossing,573001,4,9c9a06664b746700a01bd0dee176e51081ce1403550642395ebca865715544d4,cbf_wrench_local,EXEC,0.0,2.7755575615628914e-17,1
mobile_crossing,573001,4,9c9a06664b746700a01bd0dee176e51081ce1403550642395ebca865715544d4,damped_hamiltonian_raw,RAW,0.3028169014084507,1.315475797627697,0
mobile_crossing,573001,4,9c9a06664b746700a01bd0dee176e51081ce1403550642395ebca865715544d4,damped_hamiltonian_raw,SAFE,0.3028169014084507,1.315475797627697,0
mobile_crossing,573001,4,9c9a06664b746700a01bd0dee176e51081ce1403550642395ebca865715544d4,damped_hamiltonian_raw,EXEC,0.3028169014084507,1.315475797627697,1
mobile_crossing,573001,4,9c9a06664b746700a01bd0dee176e51081ce1403550642395ebca865715544d4,damped_hamiltonian_cbf,RAW,0.14814814814814814,0.07963109239287341,0
mobile_crossing,573001,4,9c9a06664b746700a01bd0dee176e51081ce1403550642395ebca865715544d4,damped_hamiltonian_cbf,SAFE,0.027777777777777776,0.0011969367765224947,0
