method,method_label,scenario,seed,n_robots,world_hash,target_reached,safe_transport_success,any_collision,timeout,numerical_failure,termination_reason,time_to_target_s,final_position_error_m,final_orientation_error_rad,min_clearance_m,raw_barrier_violation_rate,safe_barrier_violation_rate,exec_barrier_violation_rate,guard_intervention_norm,wrench_realization_rmse,saturation_fraction,positive_hamiltonian_delta_rate,mechanical_work_j,force_effort_n2s,messages,runtime_wall_s,steps,max_mechanics_residual,positions_repaired_after_integration
apf_wrench_heuristic,APF wrench heuristic,static_corridor,573000,8,ba48be673956408c68a1d7a160cfed9541cd0967d9b251320026d02e271d62e1,0,0,1,0,0,collision,45.0,10.250639157825692,0.11442015866844013,-0.022402097772482976,0.225,0.225,0.225,0.0,1.9042833228508404e-15,0.0,0.0,121.31355166267873,882.2078902755542,0,0.031831500004045665,40,4.595411454131881e-14,0
velocity_obstacle_proxy,Velocity-obstacle proxy,static_corridor,573000,8,ba48be673956408c68a1d7a160cfed9541cd0967d9b251320026d02e271d62e1,0,0,1,0,0,collision,45.0,10.07212313882843,0.15533620781353497,-0.04752421475315555,0.18421052631578946,0.18421052631578946,0.18421052631578946,0.0,1.37370362057013e-15,0.0,0.0,130.01762347217917,615.69474834118,0,0.02856810000957921,38,4.595411454131881e-14,0
cbf_wrench_local,Local CBF wrench filter,static_corridor,573000,8,ba48be673956408c68a1d7a160cfed9541cd0967d9b251320026d02e271d62e1,1,1,0,0,0,target_reached,40.05,0.26633521815799566,0.000475639903374514,0.19239116030607,0.3295880149812734,0.0,0.0,2360.3287900078444,7.360827692056715e-16,0.0,0.0,217.4482148318892,1288.3619764673265,4272,0.24376099999062717,267,1.464821375527116e-14,0
damped_hamiltonian_raw,Damped Hamiltonian (RAW),static_corridor,573000,8,ba48be673956408c68a1d7a160cfed9541cd0967d9b251320026d02e271d62e1,0,0,1,0,0,collision,45.0,10.22942208114856,0.10356565169129928,-0.11790039495234822,0.16216216216216217,0.16216216216216217,0.16216216216216217,0.0,1.445941875006826e-15,0.0,0.0,134.7392232396385,613.3458808697441,0,0.030808100011199713,37,4.466699187172487e-14,0
damped_hamiltonian_cbf,Damped Hamiltonian + CBF,static_corridor,573000,8,ba48be673956408c68a1d7a160cfed9541cd0967d9b251320026d02e271d62e1,1,1,0,0,0,target_reached,44.25,0.2714714647968027,7.065083036872366e-05,0.1518174989967676,0.31864406779661014,0.0,0.0,2585.4447179548592,6.736908868251958e-16,0.0,0.0,204.19258616437537,1152.9749240802703,4720,0.251470999995945,295,7.944109290391274e-15,0
distributed_preview_cbf,Distributed preview-CBF,static_corridor,573000,8,ba48be673956408c68a1d7a160cfed9541cd0967d9b251320026d02e271d62e1,0,0,0,1,0,timeout,45.0,0.29645137505365454,0.00022037644930472666,0.16497153223908195,0.3233333333333333,0.0,0.0,2502.0060030779327,7.180532703107114e-16,0.0,0.0,196.4820185168649,1083.6396171875704,4800,0.25047089997678995,300,1.435067942883752e-14,0
centralized_preview_reference,Centralized preview reference,static_corridor,573000,8,ba48be673956408c68a1d7a160cfed9541cd0967d9b251320026d02e271d62e1,0,0,0,1,0,timeout,45.0,0.3712312670163035,0.00018466551421747468,0.17290300755331783,0.3333333333333333,0.0,0.0,2550.951909313237,7.07629901683335e-16,0.0,0.0,191.88493287362763,1060.4646723194915,16800,0.25382579999859445,300,8.565282493038633e-15,0
pose_pd_raw,Pose PD (RAW),static_corridor,573001,8,488f5d9b9fd2ac25ba6552920c886a64de79e8aeaa767e0dc5790ec60108b29a,0,0,1,0,0,collision,45.0,10.190957136886261,0.1767511272190445,-0.06842331786009498,0.16216216216216217,0.16216216216216217,0.16216216216216217,0.0,1.4474770085478043e-15,0.0,0.0,146.61114890919328,644.2552655546183,0,0.025688499998068437,37,4.633927802435176e-14,0
apf_wrench_heuristic,APF wrench heuristic,static_corridor,573001,8,488f5d9b9fd2ac25ba6552920c886a64de79e8aeaa767e0dc5790ec60108b29a,0,0,1,0,0,collision,45.0,10.299401181182636,0.1345520526999251,-0.01602152432720433,0.20512820512820512,0.20512820512820512,0.20512820512820512,0.0,2.127450893369794e-15,0.0,0.0,124.41784992132642,820.6985551639036,0,0.024135799991199747,39,4.633927802435176e-14,0
velocity_obstacle_proxy,Velocity-obstacle proxy,static_corridor,573001,8,488f5d9b9fd2ac25ba6552920c886a64de79e8aeaa767e0dc5790ec60108b29a,0,0,1,0,0,collision,45.0,10.136085408357207,0.15533620781353497,-0.059605463305724304,0.18421052631578946,0.18421052631578946,0.18421052631578946,0.0,1.3741358353403505e-15,0.0,0.0,132.7657748527376,624.6120061312253,0,0.02531320002162829,38,4.633927802435176e-14,0
cbf_wrench_local,Local CBF wrench filter,static_corridor,573001,8,488f5d9b9fd2ac25ba6552920c886a64de79e8aeaa767e0dc5790ec60108b29a,1,1,0,0,0,target_reached,40.65,0.2664259499442519,0.0006729614265843509,0.15808497897302726,0.33948339483394835,0.0,0.0,2478.2237530164807,6.926355680039507e-16,0.0,0.0,219.57560109392162,1243.1368996827946,4336,0.20501279999734834,271,7.944109290391274e-15,0
damped_hamiltonian_raw,Damped Hamiltonian (RAW),static_corridor,573001,8,488f5d9b9fd2ac25ba6552920c886a64de79e8aeaa767e0dc5790ec60108b29a,0,0,1,0,0,collision,45.0,10.306199617295011,0.10356565169130016,-0.0906917069951067,0.16216216216216217,0.16216216216216217,0.16216216216216217,0.0,1.2209270398625925e-15,0.0,0.0,136.7337464386964,622.4623707483888,0,0.028919100004713982,37,4.280395724909528e-14,0
damped_hamiltonian_cbf,Damped Hamiltonian + CBF,static_corridor,573001,8,488f5d9b9fd2ac25ba6552920c886a64de79e8aeaa767e0dc5790ec60108b29a,1,1,0,0,0,target_reached,44.85,0.2723293397688255,2.3674293967879123e-05,0.1273593640701583,0.3277591973244147,0.0,0.0,2714.3198380876693,5.126639059634994e-16,0.0,0.0,206.2127913157878,1202.6658943932896,4784,0.24574810001649894,299,7.32410687763558e-15,0
distributed_preview_cbf,Distributed preview-CBF,static_corridor,573001,8,488f5d9b9fd2ac25ba6552920c886a64de79e8aeaa767e0dc5790ec60108b29a,0,0,0,1,0,timeout,45.0,0.3228654687065237,0.00022037644930472666,0.1377338413687093,0.33666666666666667,0.0,0.0,2626.7402475042145,6.77077932146051e-16,0.0,0.0,201.32957971689254,1151.6343921111843,4800,0.23500549999880604,300,1.4458497151625688e-14,0
centralized_preview_reference,Centralized preview reference,static_corridor,573001,8,488f5d9b9fd2ac25ba6552920c886a64de79e8aeaa767e0dc5790ec60108b29a,0,0,0,1,0,timeout,45.0,0.40301606684221786,0.00018466551421747468,0.14471520215894268,0.3466666666666667,0.0,0.0,2678.503016031997,6.948863309676376e-16,0.0,0.0,193.76105615056048,1054.4964703733656,16800,0.2395705000089947,300,2.1334777765716796e-14,0
pose_pd_raw,Pose PD (RAW),static_corridor,573000,12,de6981e590ad125c14e9f99c78905081398355266902f1602a445abec29c5788,0,0,1,0,0,collision,45.0,10.498583081776836,0.22137366741914333,-0.11488235239502348,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,2.2085785650776617e-15,0.0,0.0,138.37378970300475,416.812722443686,0,0.03583969999453984,35,4.501759284449558e-14,0
apf_wrench_heuristic,APF wrench heuristic,static_corridor,573000,12,de6981e590ad125c14e9f99c78905081398355266902f1602a445abec29c5788,0,0,1,0,0,collision,45.0,10.52230939782249,0.1987726076249987,-0.09489235899440945,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,2.1899366091701077e-15,0.0,0.0,120.33471802386597,451.40088122027106,0,0.03603859999566339,36,4.501759284449558e-14,0
velocity_obstacle_proxy,Velocity-obstacle proxy,static_corridor,573000,12,de6981e590ad125c14e9f99c78905081398355266902f1602a445abec29c5788,0,0,1,0,0,collision,45.0,10.570524606091425,0.22137366741914333,-0.02716138297522236,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,2.1845830366593345e-15,0.0,0.0,127.24272795279694,402.51503432835796,0,0.03578829998150468,35,4.501759284449558e-14,0
cbf_wrench_local,Local CBF wrench filter,static_corridor,573000,12,de6981e590ad125c14e9f99c78905081398355266902f1602a445abec29c5788,1,1,0,0,0,target_reached,40.35,0.2646032660986041,0.0005820310683311014,0.08103237324155926,0.3382899628252788,0.0,0.0,2428.5825343946226,8.933604265855662e-16,0.0,0.0,214.92017476593762,821.0124488401453,6456,0.2803626999957487,269,1.591302455776226e-14,0
damped_hamiltonian_raw,Damped Hamiltonian (RAW),static_corridor,573000,12,de6981e590ad125c14e9f99c78905081398355266902f1602a445abec29c5788,0,0,1,0,0,collision,45.0,10.591182361581712,0.14608725512832343,-0.0424674733118226,0.11428571428571428,0.11428571428571428,0.11428571428571428,0.0,2.4461885982371056e-15,0.0,0.0,129.61074745363166,403.67313802439895,0,0.03697929999907501,35,4.335971723062341e-14,0
damped_hamiltonian_cbf,Damped Hamiltonian + CBF,static_corridor,573000,12,de6981e590ad125c14e9f99c78905081398355266902f1602a445abec29c5788,1,1,0,0,0,target_reached,44.4,0.2761517262344234,5.81229299152497e-05,0.0808572545046094,0.32432432432432434,0.0,0.0,2661.9473537768517,7.954923923814816e-16,0.0,0.0,205.28666576639924,796.059771776912,7104,0.3184907999821007,296,7.381104677948019e-15,0
distributed_preview_cbf,Distributed preview-CBF,static_corridor,573000,12,de6981e590ad125c14e9f99c78905081398355266902f1602a445abec29c5788,0,0,0,1,0,timeout,45.0,0.3078481005882084,0.00022037644930472666,0.08078654766791976,0.3333333333333333,0.0,0.0,2576.1668235922857,8.669494720323746e-16,0.0,0.0,197.5382232844048,730.5855084665193,7200,0.309276600019075,300,1.467511591522657e-14,0
centralized_preview_reference,Centralized preview reference,static_corridor,573000,12,de6981e590ad125c14e9f99c78905081398355266902f1602a445abec29c5788,0,0,0,1,0,timeout,45.0,0.38501793609506885,0.00018466551421747468,0.08074383661414003,0.3433333333333333,0.0,0.0,2627.308865587544,8.112950454660555e-16,0.0,0.0,190.1779440491317,707.2940723794665,39600,0.3217706000141334,300,9.565974336450906e-15,0
pose_pd_raw,Pose PD (RAW),static_corridor,573001,12,0bb7f1278ee518843bfc2eaf1b5a7db159e345b6e53a49d907d6c916c9eabeec,0,0,1,0,0,collision,45.0,10.577380821830312,0.22137366741914333,-0.054435813505978536,0.11428571428571428,0.11428571428571428,0.11428571428571428,0.0,2.2651970299305782e-15,0.0,0.0,140.4258149329728,423.0303868511711,0,0.03495100000873208,35,4.085620730620576e-14,0
apf_wrench_heuristic,APF wrench heuristic,static_corridor,573001,12,0bb7f1278ee518843bfc2eaf1b5a7db159e345b6e53a49d907d6c916c9eabeec,0,0,1,0,0,collision,45.0,10.571724631260654,0.1987726076249987,-0.06231444952531601,0.1388888888888889,0.1388888888888889,0.1388888888888889,0.0,2.2349446916156214e-15,0.0,0.0,123.39707696680665,449.3193034825256,0,0.03539550001733005,36,4.085620730620576e-14,0
velocity_obstacle_proxy,Velocity-obstacle proxy,static_corridor,573001,12,0bb7f1278ee518843bfc2eaf1b5a7db159e345b6e53a49d907d6c916c9eabeec,0,0,1,0,0,collision,45.0,10.471184422155025,0.1987726076249987,-0.1469507486795409,0.1388888888888889,0.1388888888888889,0.1388888888888889,0.0,2.208030654242173e-15,0.0,0.0,130.78185626615536,410.9760571488652,0,0.03683979998459108,36,4.085620730620576e-14,0
cbf_wrench_local,Local CBF wrench filter,static_corridor,573001,12,0bb7f1278ee518843bfc2eaf1b5a7db159e345b6e53a49d907d6c916c9eabeec,1,1,0,0,0,target_reached,40.949999999999996,0.26499202899065105,0.0007489841729872992,0.08103068045847489,0.3443223443223443,0.0,0.0,2548.481605964586,7.453171454671099e-16,0.0,0.0,220.7534033393253,866.3517903797972,6552,0.28183769999304786,273,8.498827956506644e-15,0
damped_hamiltonian_raw,Damped Hamiltonian (RAW),static_corridor,573001,12,0bb7f1278ee518843bfc2eaf1b5a7db159e345b6e53a49d907d6c916c9eabeec,0,0,1,0,0,collision,45.0,10.48760846687661,0.12441592035204874,-0.14860144138500514,0.1388888888888889,0.1388888888888889,0.1388888888888889,0.0,2.086473591084466e-15,0.0,0.0,134.18159968727537,412.28908898035127,0,0.03759989998070523,36,4.41684618094355e-14,0
damped_hamiltonian_cbf,Damped Hamiltonian + CBF,static_corridor,573001,12,0bb7f1278ee518843bfc2eaf1b5a7db159e345b6e53a49d907d6c916c9eabeec,0,0,0,1,0,timeout,45.0,0.27739801236874767,1.325737934854132e-05,0.08084772137727653,0.33666666666666667,0.0,0.0,2793.9384153702363,1.006149171617288e-15,0.0,0.0,207.30005264847946,780.7030508573803,7200,0.33027730000321753,300,1.5601695198511554e-14,0
distributed_preview_cbf,Distributed preview-CBF,static_corridor,573001,12,0bb7f1278ee518843bfc2eaf1b5a7db159e345b6e53a49d907d6c916c9eabeec,0,0,0,1,0,timeout,45.0,0.3357251234589352,0.00022037644930472666,0.08081069016794801,0.3466666666666667,0.0,0.0,2703.8873541747,9.245712236560476e-16,0.0,0.0,199.45257115815093,735.8693168511633,7200,0.3355327000026591,300,1.668883469118181e-14,0
centralized_preview_reference,Centralized preview reference,static_corridor,573001,12,0bb7f1278ee518843bfc2eaf1b5a7db159e345b6e53a49d907d6c916c9eabeec,0,0,0,1,0,timeout,45.0,0.4184370409905026,0.00018466551421747468,0.08070088393672253,0.35333333333333333,0.0,0.0,2757.451441863882,6.236284422481777e-16,0.0,0.0,194.77357590862528,714.5116300639166,39600,0.32071470000664704,300,7.0155202882469586e-15,0
pose_pd_raw,Pose PD (RAW),mobile_crossing,573000,4,104f9723f1e4421c2df9505f6a4337b74d21684ba6bef23d40396f8e9fe539eb,0,0,1,0,0,collision,45.0,0.8003605592813751,0.029338584516015676,-0.008792148880759132,0.3310344827586207,0.3310344827586207,0.3310344827586207,0.0,7.116144775978498e-16,0.0,0.0,210.3517750251446,1420.5291420114804,0,0.1444152000185568,145,4.584239796857027e-14,0
apf_wrench_heuristic,APF wrench heuristic,mobile_crossing,573000,4,104f9723f1e4421c2df9505f6a4337b74d21684ba6bef23d40396f8e9fe539eb,1,1,0,0,0,target_reached,37.8,0.2695733571234909,0.0008368465314227969,1.21742762392332,0.0,0.0,0.0,0.0,5.878025992722639e-16,0.0,0.051587301587301584,241.38597024905718,1699.0607727666695,0,0.19250340000144206,252,4.584239796857027e-14,0
velocity_obstacle_proxy,Velocity-obstacle proxy,mobile_crossing,573000,4,104f9723f1e4421c2df9505f6a4337b74d21684ba6bef23d40396f8e9fe539eb,1,1,0,0,0,target_reached,28.349999999999998,0.2669157640425082,1.4783766120629593e-05,0.45309541806209147,0.1693121693121693,0.1693121693121693,0.1693121693121693,0.0,6.472929484481565e-16,0.0,0.010582010582010581,216.29359859901828,1523.9801214701022,0,0.1600936000177171,189,4.584239796857027e-14,0
cbf_wrench_local,Local CBF wrench filter,mobile_crossing,573000,4,104f9723f1e4421c2df9505f6a4337b74d21684ba6bef23d40396f8e9fe539eb,1,1,0,0,0,target_reached,30.9,0.2668132035179453,0.004871279772581172,0.3832537788464841,0.16019417475728157,0.0,0.0,173.65246274204614,6.128089083428885e-16,0.0,0.0,212.2424299463718,1483.917272411625,1648,0.1651125999924261,206,7.588599744428075e-15,0
damped_hamiltonian_raw,Damped Hamiltonian (RAW),mobile_crossing,573000,4,104f9723f1e4421c2df9505f6a4337b74d21684ba6bef23d40396f8e9fe539eb,0,0,1,0,0,collision,45.0,1.2680175280235066,0.018421066821496357,-0.02649700909902547,0.3028169014084507,0.3028169014084507,0.3028169014084507,0.0,6.345381878042775e-16,0.0,0.0,194.90797432123784,1364.4951536727199,0,0.11701970000285655,142,4.489531063091402e-14,0
damped_hamiltonian_cbf,Damped Hamiltonian + CBF,mobile_crossing,573000,4,104f9723f1e4421c2df9505f6a4337b74d21684ba6bef23d40396f8e9fe539eb,1,1,0,0,0,target_reached,32.55,0.2709931663433958,0.0017720898376625271,0.36066930749873466,0.14746543778801843,0.027649769585253458,0.027649769585253458,320.8674982865125,5.684391217143659e-16,0.0,0.009216589861751152,201.09025162980006,1626.1921075659786,1736,0.1825304999947548,217,7.588599744428075e-15,0
distributed_preview_cbf,Distributed preview-CBF,mobile_crossing,573000,4,104f9723f1e4421c2df9505f6a4337b74d21684ba6bef23d40396f8e9fe539eb,1,1,0,0,0,target_reached,30.75,0.27469851319847083,0.0032846502748427042,0.7903626786398945,0.05853658536585366,0.014634146341463415,0.014634146341463415,535.238093093141,9.97641314829035e-16,0.0,0.014634146341463415,217.15277095066094,3057.2161070060088,1640,0.17647070001112297,205,1.4219634040908775e-14,0
centralized_preview_reference,Centralized preview reference,mobile_crossing,573000,4,104f9723f1e4421c2df9505f6a4337b74d21684ba6bef23d40396f8e9fe539eb,0,0,0,1,0,timeout,45.0,5.684936334959117,0.00018466551421747468,0.3974409966644144,0.5633333333333334,0.02666666666666667,0.02666666666666667,5951.016001226289,1.1750572477491472e-15,0.0,0.45,362.97265049595734,7525.414932256726,3600,0.26234450002084486,300,2.842306465080941e-14,0
pose_pd_raw,Pose PD (RAW),mobile_crossing,573001,4,9c9a06664b746700a01bd0dee176e51081ce1403550642395ebca865715544d4,0,0,1,0,0,collision,45.0,0.8063677130856598,0.029338584516015676,-0.007545189687579279,0.32413793103448274,0.32413793103448274,0.32413793103448274,0.0,6.234499604207896e-16,0.0,0.0,213.49242146967916,1441.7320869442542,0,0.11911700002383441,145,4.694970270847103e-14,0
apf_wrench_heuristic,APF wrench heuristic,mobile_crossing,573001,4,9c9a06664b746700a01bd0dee176e51081ce1403550642395ebca865715544d4,1,1,0,0,0,target_reached,37.8,0.2702569781191268,0.0008368465314227969,1.210047248612093,0.0,0.0,0.0,0.0,5.115705111163562e-16,0.0,0.051587301587301584,244.77594815178114,1723.6469353621644,0,0.195631400012644,252,4.694970270847103e-14,0
velocity_obstacle_proxy,Velocity-obstacle proxy,mobile_crossing,573001,4,9c9a06664b746700a01bd0dee176e51081ce1403550642395ebca865715544d4,1,1,0,0,0,target_reached,35.4,0.2691117513962047,0.0036710433517104235,1.4409947038599538,0.0635593220338983,0.0635593220338983,0.059322033898305086,0.0,695.5273984297128,0.00423728813559322,0.012711864406779662,244.45415067572964,7153.211114945796,0,0.18495150000671856,236,4.694970270847103e-14,0
cbf_wrench_local,Local CBF wrench filter,mobile_crossing,573001,4,9c9a06664b746700a01bd0dee176e51081ce1403550642395ebca865715544d4,1,1,0,0,0,target_reached,30.9,0.26881395177691714,0.004871279772581172,0.3834703800548103,0.1553398058252427,0.0,0.0,173.24964307961568,5.413885189898136e-16,0.0,0.0,215.42844413883324,1509.0776626287948,1648,0.1774911999818869,206,7.160723346098895e-15,0
damped_hamiltonian_raw,Damped Hamiltonian (RAW),mobile_crossing,573001,4,9c9a06664b746700a01bd0dee176e51081ce1403550642395ebca865715544d4,0,0,1,0,0,collision,45.0,1.2775347090352853,0.018421066821496357,-0.018681267084560138,0.3028169014084507,0.3028169014084507,0.3028169014084507,0.0,8.448327667948328e-16,0.0,0.0,197.8144161490995,1384.7983019761357,0,0.120121999992989,142,4.3385152110646224e-14,0
damped_hamiltonian_cbf,Damped Hamiltonian + CBF,mobile_crossing,573001,4,9c9a06664b746700a01bd0dee176e51081ce1403550642395ebca865715544d4,1,1,0,0,0,target_reached,32.4,0.2749288082851535,0.0018836907105375111,0.3615507314834235,0.14814814814814814,0.027777777777777776,0.027777777777777776,318.54618456633614,7.062039652181825e-16,0.0,0.013888888888888888,204.19071209207212,1636.080116356426,1728,0.1889221000019461,216,7.32410687763558e-15,0
distributed_preview_cbf,Distributed preview-CBF,mobile_crossing,573001,4,9c9a06664b746700a01bd0dee176e51081ce1403550642395ebca865715544d4,1,1,0,0,0,target_reached,30.75,0.27646476063548736,0.0032846502748427042,0.8193420039205574,0.05853658536585366,0.014634146341463415,0.014634146341463415,543.719731004859,1.000033164120462e-15,0.0,0.014634146341463415,221.43151920703963,3187.5237136201686,1640,0.17915940002421848,205,2.842366092731745e-14,0
centralized_preview_reference,Centralized preview reference,mobile_crossing,573001,4,9c9a06664b746700a01bd0dee176e51081ce1403550642395ebca865715544d4,0,0,0,1,0,timeout,45.0,5.684942063434247,0.00018466551421747468,0.39744111018570855,0.5633333333333334,0.03,0.03,5935.604165906959,1.0121523817726522e-15,0.0,0.45,363.50418881668264,7323.932958911581,3600,0.27058859998942353,300,1.4217791915866692e-14,0
pose_pd_raw,Pose PD (RAW),mobile_crossing,573000,8,897065850721f6fe21a2bfd3483c7f0338af174ed30d4aa85eb3ff35566d0755,1,1,0,0,0,target_reached,28.2,0.2659454458808424,0.0005036848439412545,0.0737675355108765,0.2765957446808511,0.2765957446808511,0.2765957446808511,0.0,6.741328057443543e-16,0.0,0.0,210.62892256609132,710.9913361138584,0,0.22017020001658238,188,4.595411454131881e-14,0
apf_wrench_heuristic,APF wrench heuristic,mobile_crossing,573000,8,897065850721f6fe21a2bfd3483c7f0338af174ed30d4aa85eb3ff35566d0755,1,1,0,0,0,target_reached,37.8,0.26766027834423534,0.0008368465314227969,0.6624999999999982,0.0,0.0,0.0,0.0,6.463123949769081e-16,0.0,0.051587301587301584,238.39962552332386,830.2697447421183,0,0.2659791999903973,252,4.595411454131881e-14,0
velocity_obstacle_proxy,Velocity-obstacle proxy,mobile_crossing,573000,8,897065850721f6fe21a2bfd3483c7f0338af174ed30d4aa85eb3ff35566d0755,1,1,0,0,0,target_reached,28.05,0.26940419844317337,0.0010155995843637022,0.6624999999999982,0.12834224598930483,0.12834224598930483,0.12834224598930483,0.0,7.054097098446141e-16,0.0,0.0106951871657754,215.75866539641046,755.2905849935688,0,0.20111520000500605,187,4.595411454131881e-14,0
cbf_wrench_local,Local CBF wrench filter,mobile_crossing,573000,8,897065850721f6fe21a2bfd3483c7f0338af174ed30d4aa85eb3ff35566d0755,1,1,0,0,0,target_reached,30.299999999999997,0.270068451615894,0.004270074339830732,0.5418354614137204,0.13861386138613863,0.0,0.0,149.76230944283924,6.781299491448769e-16,0.0,0.0,211.97806538805978,738.4402495647024,3232,0.24367000002530403,202,1.464821375527116e-14,0
damped_hamiltonian_raw,Damped Hamiltonian (RAW),mobile_crossing,573000,8,897065850721f6fe21a2bfd3483c7f0338af174ed30d4aa85eb3ff35566d0755,0,0,1,0,0,collision,45.0,1.5885308269743201,0.023133272480433842,-0.0321872500621429,0.2366412213740458,0.2366412213740458,0.2366412213740458,0.0,8.206783129619224e-16,0.0,0.0,194.438815961023,682.5075365036369,0,0.15796559999580495,131,4.466699187172487e-14,0
damped_hamiltonian_cbf,Damped Hamiltonian + CBF,mobile_crossing,573000,8,897065850721f6fe21a2bfd3483c7f0338af174ed30d4aa85eb3ff35566d0755,1,1,0,0,0,target_reached,33.15,0.2716536735820334,0.0013359223004840715,0.4571174409015601,0.14479638009049775,0.02262443438914027,0.02262443438914027,287.0969270477377,6.556598277192571e-16,0.0,0.00904977375565611,199.50229060430974,762.7126277274738,3536,0.2506027999916114,221,7.944109290391274e-15,0
distributed_preview_cbf,Distributed preview-CBF,mobile_crossing,573000,8,897065850721f6fe21a2bfd3483c7f0338af174ed30d4aa85eb3ff35566d0755,1,1,0,0,0,target_reached,30.9,0.2748456975967382,0.003280808678488789,0.6624999999999982,0.05825242718446602,0.019417475728155338,0.019417475728155338,444.08106924937107,6.481521176238898e-16,0.0,0.014563106796116505,207.33613152283667,1202.5555016030569,3296,0.2231311000068672,206,7.377764055609925e-15,0
centralized_preview_reference,Centralized preview reference,mobile_crossing,573000,8,897065850721f6fe21a2bfd3483c7f0338af174ed30d4aa85eb3ff35566d0755,0,0,0,1,0,timeout,45.0,5.0824231517339795,0.00018466551421747468,0.4215875073024345,0.5233333333333333,0.016666666666666666,0.016666666666666666,5686.081413693518,1.5120537719090794e-15,0.0,0.43,378.5750647941677,4439.847957079684,16800,0.36324259999673814,300,8.565282493038633e-15,0
pose_pd_raw,Pose PD (RAW),mobile_crossing,573001,8,c0edc6137a77de148a1ab00cb78e22bb9471ad4c2dfcc41c7e21a9c00bc8ee87,1,1,0,0,0,target_reached,28.2,0.267941515250364,0.0005036848439412545,0.07391819138841665,0.2765957446808511,0.2765957446808511,0.2765957446808511,0.0,6.821597952498244e-16,0.0,0.0,213.77371386866483,721.5956005361804,0,0.23024069998064078,188,4.633927802435176e-14,0
apf_wrench_heuristic,APF wrench heuristic,mobile_crossing,573001,8,c0edc6137a77de148a1ab00cb78e22bb9471ad4c2dfcc41c7e21a9c00bc8ee87,1,1,0,0,0,target_reached,37.8,0.26835798381846016,0.0008368465314227969,0.6624999999999986,0.0,0.0,0.0,0.0,6.333784412947387e-16,0.0,0.051587301587301584,241.727572690696,841.7007522682261,0,0.2796954000077676,252,4.633927802435176e-14,0
velocity_obstacle_proxy,Velocity-obstacle proxy,mobile_crossing,573001,8,c0edc6137a77de148a1ab00cb78e22bb9471ad4c2dfcc41c7e21a9c00bc8ee87,1,1,0,0,0,target_reached,34.8,0.2665653252450023,0.003611059959697016,0.6624999999999984,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.0,6.931596127336663e-16,0.0,0.01293103448275862,248.33432289087781,3349.0921478499063,0,0.2560446999850683,232,4.633927802435176e-14,0
cbf_wrench_local,Local CBF wrench filter,mobile_crossing,573001,8,c0edc6137a77de148a1ab00cb78e22bb9471ad4c2dfcc41c7e21a9c00bc8ee87,1,1,0,0,0,target_reached,30.299999999999997,0.27222111916244085,0.004270074339830732,0.5420544351958934,0.14356435643564355,0.0,0.0,149.47832666714936,6.109290128726844e-16,0.0,0.0,215.1139397054864,748.297158723093,3232,0.2250969000160694,202,7.944109290391274e-15,0
damped_hamiltonian_raw,Damped Hamiltonian (RAW),mobile_crossing,573001,8,c0edc6137a77de148a1ab00cb78e22bb9471ad4c2dfcc41c7e21a9c00bc8ee87,0,0,1,0,0,collision,45.0,1.6004536396239757,0.023133272480433842,-0.023780880776252233,0.2366412213740458,0.2366412213740458,0.2366412213740458,0.0,6.850043965889957e-16,0.0,0.0,197.33819945142122,692.6527639353146,0,0.14943570000468753,131,4.280395724909528e-14,0
damped_hamiltonian_cbf,Damped Hamiltonian + CBF,mobile_crossing,573001,8,c0edc6137a77de148a1ab00cb78e22bb9471ad4c2dfcc41c7e21a9c00bc8ee87,1,1,0,0,0,target_reached,33.0,0.27559345538132735,0.0014428647324922217,0.46146354492925096,0.14545454545454545,0.022727272727272728,0.022727272727272728,286.46885115167004,5.447101075023093e-16,0.0,0.013636363636363636,202.63577270921604,774.4658187094124,3520,0.2493127000052482,220,7.32410687763558e-15,0
distributed_preview_cbf,Distributed preview-CBF,mobile_crossing,573001,8,c0edc6137a77de148a1ab00cb78e22bb9471ad4c2dfcc41c7e21a9c00bc8ee87,1,1,0,0,0,target_reached,30.9,0.2724206041492827,0.003280808678488789,0.6624999999999982,0.05825242718446602,0.019417475728155338,0.019417475728155338,448.3428817079603,1.1190847384403788e-15,0.0,0.014563106796116505,210.96217584456707,1234.0230807076323,3296,0.25097850000020117,206,2.010484847653073e-14,0
centralized_preview_reference,Centralized preview reference,mobile_crossing,573001,8,c0edc6137a77de148a1ab00cb78e22bb9471ad4c2dfcc41c7e21a9c00bc8ee87,0,0,0,1,0,timeout,45.0,5.083007403177098,0.00018466551421747468,0.4215895125655236,0.5233333333333333,0.016666666666666666,0.016666666666666666,5673.297501568681,1.4459706669029693e-15,0.0,0.43333333333333335,376.2491358005644,4305.443545315055,16800,0.36282569999457337,300,1.4221692604176232e-14,0
