run_id,phase,cell_id,cell_index,seed_index,seed,world_hash,coalition,active_robot_count,longitudinal_acceleration_m_s2,guard,guard_accepted,guard_reason,capacity_margin_kg,guard_wrench_residual_normalized,guard_wrench_utilization,guard_support_margin,guard_wheel_margin,dt_s,controller_id,backend_kind,evidence_class,execution_status,physical_success,classification,steps,duration_s,contact_duty,max_relative_slip_m,collision_count,final_position_error_m,final_yaw_error_rad,final_linear_speed_m_s,final_angular_speed_rad_s,dwell_achieved,nan_detected,saturation_count,wrench_model_residual_mean,allocation_residual_mean,allocation_residual_max,allocation_utilization_max,allocation_saturation_count,wheel_saturation_count,max_robot_drive_force_n,wheel_drive_force_gate_pass,sensor_gate_pass,force_transmission_gate_pass,wheel_twist_gate_pass,scene_actuation_audit_pass,config_readback_gate_pass,contact_gate_pass,slip_gate_pass,collision_gate_pass,terminal_gate_pass,error_type,error_message
P-C00-S00-scalar_capacity,primary,C00,0,0,260900,930ce213bc85909b690015f4e19a221eaff17a1743190ad7dee79a27842ab08e,minimal,3,0.1,scalar_capacity,True,capacity_pass,12.924995519048906,nan,nan,nan,nan,0.005,cargo_pose_wrench_admittance_wheel_v2,coppeliasim_mujoco,physical_coppeliasim_candidate,completed,False,false_positive,50,0.25,1.0,2.5231053464385e-05,0,0.24821719770765854,0.01751760354420817,0.003068478004097444,0.00035225030769753,False,False,0,0.9278431893213007,1.1820764438879089e-07,1.1849748233522084e-07,0.040741612536861746,0,0,12.0,True,True,False,False,True,True,True,True,True,False,,
P-C00-S00-planar_lsq,primary,C00,0,0,260900,930ce213bc85909b690015f4e19a221eaff17a1743190ad7dee79a27842ab08e,minimal,3,0.1,planar_lsq,True,planar_lsq_pass,12.924995519048906,1.9003545265736728e-16,0.10278621100736478,nan,nan,0.005,cargo_pose_wrench_admittance_wheel_v2,coppeliasim_mujoco,physical_coppeliasim_candidate,completed,False,false_positive,50,0.25,1.0,2.5231053464385e-05,0,0.24821719770765854,0.01751760354420817,0.003068478004097444,0.00035225030769753,False,False,0,0.9278431893213007,1.1820764438879089e-07,1.1849748233522084e-07,0.040741612536861746,0,0,12.0,True,True,False,False,True,True,True,True,True,False,,
P-C00-S00-supported_wrench_wheels,primary,C00,0,0,260900,930ce213bc85909b690015f4e19a221eaff17a1743190ad7dee79a27842ab08e,minimal,3,0.1,supported_wrench_wheels,True,supported_wrench_wheels_pass,12.924995519048906,0.0,0.10904180357248482,0.2969793381772584,0.520001306229531,0.005,cargo_pose_wrench_admittance_wheel_v2,coppeliasim_mujoco,physical_coppeliasim_candidate,completed,False,false_positive,50,0.25,1.0,2.5231053464385e-05,0,0.24821719770765854,0.01751760354420817,0.003068478004097444,0.00035225030769753,False,False,0,0.9278431893213007,1.1820764438879089e-07,1.1849748233522084e-07,0.040741612536861746,0,0,12.0,True,True,False,False,True,True,True,True,True,False,,
D-C00-S00-scalar_capacity-dt0.005000,dt_sensitivity,C00,0,0,260900,930ce213bc85909b690015f4e19a221eaff17a1743190ad7dee79a27842ab08e,minimal,3,0.1,scalar_capacity,True,capacity_pass,12.924995519048906,nan,nan,nan,nan,0.005,cargo_pose_wrench_admittance_wheel_v2,coppeliasim_mujoco,physical_coppeliasim_candidate,completed,False,false_positive,50,0.25,1.0,2.5231053464385e-05,0,0.24821719770765854,0.01751760354420817,0.003068478004097444,0.00035225030769753,False,False,0,0.9278431893213007,1.1820764438879089e-07,1.1849748233522084e-07,0.040741612536861746,0,0,12.0,True,True,False,False,True,True,True,True,True,False,,
D-C00-S00-planar_lsq-dt0.005000,dt_sensitivity,C00,0,0,260900,930ce213bc85909b690015f4e19a221eaff17a1743190ad7dee79a27842ab08e,minimal,3,0.1,planar_lsq,True,planar_lsq_pass,12.924995519048906,1.9003545265736728e-16,0.10278621100736478,nan,nan,0.005,cargo_pose_wrench_admittance_wheel_v2,coppeliasim_mujoco,physical_coppeliasim_candidate,completed,False,false_positive,50,0.25,1.0,2.5231053464385e-05,0,0.24821719770765854,0.01751760354420817,0.003068478004097444,0.00035225030769753,False,False,0,0.9278431893213007,1.1820764438879089e-07,1.1849748233522084e-07,0.040741612536861746,0,0,12.0,True,True,False,False,True,True,True,True,True,False,,
D-C00-S00-supported_wrench_wheels-dt0.005000,dt_sensitivity,C00,0,0,260900,930ce213bc85909b690015f4e19a221eaff17a1743190ad7dee79a27842ab08e,minimal,3,0.1,supported_wrench_wheels,True,supported_wrench_wheels_pass,12.924995519048906,0.0,0.10904180357248482,0.2969793381772584,0.520001306229531,0.005,cargo_pose_wrench_admittance_wheel_v2,coppeliasim_mujoco,physical_coppeliasim_candidate,completed,False,false_positive,50,0.25,1.0,2.5231053464385e-05,0,0.24821719770765854,0.01751760354420817,0.003068478004097444,0.00035225030769753,False,False,0,0.9278431893213007,1.1820764438879089e-07,1.1849748233522084e-07,0.040741612536861746,0,0,12.0,True,True,False,False,True,True,True,True,True,False,,
