experiment_id,scenario_generator,scenario_variant_id,seed,method,method_family,method_scope,method_ownership,robot_id,robot_index,target_label,start_x,start_y,target_x,target_y,final_x,final_y,arrived,arrival_time_s,final_target_error_m,path_length_m,direct_distance_m,path_efficiency_ratio,battery_fraction,max_speed_mps,method_variant,method_comparison_group
SP4_DEBUG_smoke,open_field_arrival,open_field_arrival_v00,5100,smith_motion_field,model_based,decentralized,proposed,amr-03,3,target-03,-6.4428203713694385,-1.2462244343903213,6.511888390086447,-1.1041321009049179,6.172158331321825,-1.1078583936139148,True,17.4,0.3397504938709679,12.615737506408212,12.955488000279155,1.0269306882533316,0.7219566777203216,0.7734347120049051,smith_qr_congestion_field,sp4_motion_proposed
SP4_DEBUG_smoke,open_field_arrival,open_field_arrival_v00,5100,smith_motion_field,model_based,decentralized,proposed,amr-04,4,target-04,-6.537678908189757,1.2422415745592992,6.452113922825322,1.157450300904663,6.132065442081404,1.1595394272415138,True,16.919999999999998,0.32005529908961206,12.670014267805659,12.99006956689527,1.0252608475669098,0.838646999702241,0.8000020375840619,smith_qr_congestion_field,sp4_motion_proposed
SP4_DEBUG_smoke,open_field_arrival,open_field_arrival_v00,5100,smith_motion_field,model_based,decentralized,proposed,amr-05,5,target-05,-6.490046670389529,3.525578410782364,6.5145330757290605,3.420495130079135,6.188229889182728,3.4231318173089886,True,18.84,0.32631383922512186,12.678690461775348,13.00500430100049,1.0257371879382131,0.7287120198683147,0.7174730107293642,smith_qr_congestion_field,sp4_motion_proposed
SP4_DEBUG_smoke,open_field_arrival,open_field_arrival_v00,5100,smith_motion_field,model_based,decentralized,proposed,amr-06,6,target-06,-6.384637290763035,5.790709561187027,6.424569565343821,5.750799817383179,6.098826473182444,5.751814737627661,True,17.52,0.3257446732549247,12.483524356248068,12.809269029503023,1.0260939670528153,0.7179358249414729,0.7602791583584491,smith_qr_congestion_field,sp4_motion_proposed
SP4_DEBUG_smoke,open_field_arrival,open_field_arrival_v00,5100,replicator_motion_field,model_based,decentralized,baseline,amr-01,1,target-01,-6.462166999929983,-5.785980699030207,6.489998737882469,-5.7361027016744375,6.158143446120858,-5.737380656087626,True,18.12,0.3318577524145937,12.62040402359901,12.952261776013602,1.0262953350617023,0.9595727958673327,0.7600552681925704,replicator_target_congestion_field,sp4_population_motion_family
SP4_DEBUG_smoke,open_field_arrival,open_field_arrival_v00,5100,replicator_motion_field,model_based,decentralized,baseline,amr-02,2,target-02,-6.413268262382764,-3.485420080654725,6.439347421975838,-3.5078874035890015,6.107822589812415,-3.50730787365923,True,18.36,0.3315253386936283,12.521109982921189,12.852635321614809,1.0264773122467434,0.9499181546506399,0.7439373819014045,replicator_target_congestion_field,sp4_population_motion_family
SP4_DEBUG_smoke,open_field_arrival,open_field_arrival_v00,5100,replicator_motion_field,model_based,decentralized,baseline,amr-03,3,target-03,-6.4428203713694385,-1.2462244343903213,6.511888390086447,-1.1041321009049179,6.206983460085074,-1.1074764179245336,True,17.88,0.30492327034103106,12.650564729938145,12.955488000279155,1.024103530304809,0.7219566777203216,0.7734347120049051,replicator_target_congestion_field,sp4_population_motion_family
SP4_DEBUG_smoke,open_field_arrival,open_field_arrival_v00,5100,replicator_motion_field,model_based,decentralized,baseline,amr-04,4,target-04,-6.537678908189757,1.2422415745592992,6.452113922825322,1.157450300904663,6.118179023875246,1.1596300712649805,True,17.28,0.3339420131334493,12.656127553761788,12.99006956689527,1.0263857970548207,0.838646999702241,0.8000020375840619,replicator_target_congestion_field,sp4_population_motion_family
SP4_DEBUG_smoke,open_field_arrival,open_field_arrival_v00,5100,replicator_motion_field,model_based,decentralized,baseline,amr-05,5,target-05,-6.490046670389529,3.525578410782364,6.5145330757290605,3.420495130079135,6.209795099269411,3.422957560003546,True,19.32,0.30474792510836635,12.700256375892103,13.00500430100049,1.0239954152175121,0.7287120198683147,0.7174730107293642,replicator_target_congestion_field,sp4_population_motion_family
SP4_DEBUG_smoke,open_field_arrival,open_field_arrival_v00,5100,replicator_motion_field,model_based,decentralized,baseline,amr-06,6,target-06,-6.384637290763035,5.790709561187027,6.424569565343821,5.750799817383179,6.079516278477694,5.751874902549045,True,17.88,0.3450549616876002,12.464214067815398,12.809269029503023,1.027683651757764,0.7179358249414729,0.7602791583584491,replicator_target_congestion_field,sp4_population_motion_family
SP4_DEBUG_smoke,open_field_arrival,open_field_arrival_v00,5100,logit_motion_field,model_based,decentralized,baseline,amr-01,1,target-01,-6.462166999929983,-5.785980699030207,6.489998737882469,-5.7361027016744375,6.163636746331284,-5.7373595017248,True,18.96,0.32636441147224077,12.625897364541325,12.952261776013602,1.0258488091617821,0.9595727958673327,0.7600552681925704,logit_softmax_motion_field,sp4_population_motion_family
SP4_DEBUG_smoke,open_field_arrival,open_field_arrival_v00,5100,logit_motion_field,model_based,decentralized,baseline,amr-02,2,target-02,-6.413268262382764,-3.485420080654725,6.439347421975838,-3.5078874035890015,6.108473060884061,-3.507309010730778,True,19.2,0.33087486662814053,12.5217604549867,12.852635321614809,1.0264239894875438,0.9499181546506399,0.7439373819014045,logit_softmax_motion_field,sp4_population_motion_family
SP4_DEBUG_smoke,open_field_arrival,open_field_arrival_v00,5100,logit_motion_field,model_based,decentralized,baseline,amr-03,3,target-03,-6.4428203713694385,-1.2462244343903213,6.511888390086447,-1.1041321009049179,6.1668845498450064,-1.107916238520361,True,18.599999999999998,0.3450245925710713,12.610463407708055,12.955488000279155,1.0273601834774928,0.7219566777203216,0.7734347120049051,logit_softmax_motion_field,sp4_population_motion_family
SP4_DEBUG_smoke,open_field_arrival,open_field_arrival_v00,5100,logit_motion_field,model_based,decentralized,baseline,amr-04,4,target-04,-6.537678908189757,1.2422415745592992,6.452113922825322,1.157450300904663,6.13835271404181,1.1594983868797257,True,18.12,0.313767893184519,12.676301673710771,12.99006956689527,1.0247523213994834,0.838646999702241,0.8000020375840619,logit_softmax_motion_field,sp4_population_motion_family
SP4_DEBUG_smoke,open_field_arrival,open_field_arrival_v00,5100,logit_motion_field,model_based,decentralized,baseline,amr-05,5,target-05,-6.490046670389529,3.525578410782364,6.5145330757290605,3.420495130079135,6.193232436816,3.4230913943097496,True,20.16,0.32131112827584396,12.683693172724674,13.00500430100049,1.025332615973932,0.7287120198683147,0.7174730107293642,logit_softmax_motion_field,sp4_population_motion_family
SP4_DEBUG_smoke,open_field_arrival,open_field_arrival_v00,5100,logit_motion_field,model_based,decentralized,baseline,amr-06,6,target-06,-6.384637290763035,5.790709561187027,6.424569565343821,5.750799817383179,6.089332246460332,5.751844318862498,True,18.72,0.33523894606016497,12.474030083442887,12.809269029503023,1.0268749509034059,0.7179358249414729,0.7602791583584491,logit_softmax_motion_field,sp4_population_motion_family
SP4_DEBUG_smoke,open_field_arrival,open_field_arrival_v00,5100,bnn_motion_field,model_based,decentralized,baseline,amr-01,1,target-01,-6.462166999929983,-5.785980699030207,6.489998737882469,-5.7361027016744375,6.188516116744304,-5.7372636927923955,True,19.439999999999998,0.30148485658273827,12.650776919430825,12.952261776013602,1.0238313313484892,0.9595727958673327,0.7600552681925704,brown_bnn_positive_excess_field,sp4_population_motion_family
SP4_DEBUG_smoke,open_field_arrival,open_field_arrival_v00,5100,bnn_motion_field,model_based,decentralized,baseline,amr-02,2,target-02,-6.413268262382764,-3.485420080654725,6.439347421975838,-3.5078874035890015,6.130775401384291,-3.507347996871695,True,19.68,0.3085724920526079,12.544062829562186,12.852635321614809,1.0245990869342123,0.9499181546506399,0.7439373819014045,brown_bnn_positive_excess_field,sp4_population_motion_family
SP4_DEBUG_smoke,open_field_arrival,open_field_arrival_v00,5100,bnn_motion_field,model_based,decentralized,baseline,amr-03,3,target-03,-6.4428203713694385,-1.2462244343903213,6.511888390086447,-1.1041321009049179,6.195907999464259,-1.107597897926362,True,19.08,0.3159993971619948,12.639488603117153,12.955488000279155,1.0250009638114688,0.7219566777203216,0.7734347120049051,brown_bnn_positive_excess_field,sp4_population_motion_family
SP4_DEBUG_smoke,open_field_arrival,open_field_arrival_v00,5100,bnn_motion_field,model_based,decentralized,baseline,amr-04,4,target-04,-6.537678908189757,1.2422415745592992,6.452113922825322,1.157450300904663,6.123784107257678,1.1595934839101918,True,18.48,0.3283368103397457,12.661732756555546,12.99006956689527,1.025931427921643,0.838646999702241,0.8000020375840619,brown_bnn_positive_excess_field,sp4_population_motion_family
SP4_DEBUG_smoke,open_field_arrival,open_field_arrival_v00,5100,bnn_motion_field,model_based,decentralized,baseline,amr-05,5,target-05,-6.490046670389529,3.525578410782364,6.5145330757290605,3.420495130079135,6.206137441594267,3.422987115642845,True,20.64,0.30840570219347624,12.69659859880701,13.00500430100049,1.024290419185376,0.7287120198683147,0.7174730107293642,brown_bnn_positive_excess_field,sp4_population_motion_family
SP4_DEBUG_smoke,open_field_arrival,open_field_arrival_v00,5100,bnn_motion_field,model_based,decentralized,baseline,amr-06,6,target-06,-6.384637290763035,5.790709561187027,6.424569565343821,5.750799817383179,6.116653977057912,5.751759192337442,True,19.2,0.3079170828482238,12.501351946654815,12.809269029503023,1.0246307026761696,0.7179358249414729,0.7602791583584491,brown_bnn_positive_excess_field,sp4_population_motion_family
SP4_DEBUG_smoke,open_field_arrival,open_field_arrival_v00,5100,primal_dual_motion_field,model_based,decentralized,proposed,amr-01,1,target-01,-6.462166999929983,-5.785980699030207,6.489998737882469,-5.7361027016744375,6.147641967432845,-5.73742109663918,True,18.48,0.3423593089693625,12.609902467044227,12.952261776013602,1.0271500362404964,0.9595727958673327,0.7600552681925704,primal_dual_barrier_motion_field,sp4_motion_proposed
SP4_DEBUG_smoke,open_field_arrival,open_field_arrival_v00,5100,primal_dual_motion_field,model_based,decentralized,proposed,amr-02,2,target-02,-6.413268262382764,-3.485420080654725,6.439347421975838,-3.5078874035890015,6.093909177889474,-3.507283551986002,True,18.72,0.34543877187459565,12.507196549740208,12.852635321614809,1.0276192007138303,0.9499181546506399,0.7439373819014045,primal_dual_barrier_motion_field,sp4_motion_proposed
SP4_DEBUG_smoke,open_field_arrival,open_field_arrival_v00,5100,primal_dual_motion_field,model_based,decentralized,proposed,amr-03,3,target-03,-6.4428203713694385,-1.2462244343903213,6.511888390086447,-1.1041321009049179,6.200409231396393,-1.1075485266467315,True,18.24,0.3114978944762112,12.643990105802905,12.955488000279155,1.0246360438334485,0.7219566777203216,0.7734347120049051,primal_dual_barrier_motion_field,sp4_motion_proposed
SP4_DEBUG_smoke,open_field_arrival,open_field_arrival_v00,5100,primal_dual_motion_field,model_based,decentralized,proposed,amr-04,4,target-04,-6.537678908189757,1.2422415745592992,6.452113922825322,1.157450300904663,6.116736129688759,1.1596394898013198,True,17.64,0.33538493805950265,12.654684628835744,12.99006956689527,1.0265028286280085,0.838646999702241,0.8000020375840619,primal_dual_barrier_motion_field,sp4_motion_proposed
SP4_DEBUG_smoke,open_field_arrival,open_field_arrival_v00,5100,primal_dual_motion_field,model_based,decentralized,proposed,amr-05,5,target-05,-6.490046670389529,3.525578410782364,6.5145330757290605,3.420495130079135,6.18882560974695,3.4231270035993195,True,19.68,0.3257180992126684,12.679286201787809,13.00500430100049,1.025688993373046,0.7287120198683147,0.7174730107293642,primal_dual_barrier_motion_field,sp4_motion_proposed
SP4_DEBUG_smoke,open_field_arrival,open_field_arrival_v00,5100,primal_dual_motion_field,model_based,decentralized,proposed,amr-06,6,target-06,-6.384637290763035,5.790709561187027,6.424569565343821,5.750799817383179,6.123242808396211,5.75173866346523,True,18.36,0.3013282195290208,12.507940809974002,12.809269029503023,1.0240909534276608,0.7179358249414729,0.7602791583584491,primal_dual_barrier_motion_field,sp4_motion_proposed
SP4_DEBUG_smoke,open_field_arrival,open_field_arrival_v00,5100,pid_safety_motion,model_based,decentralized,proposed,amr-01,1,target-01,-6.462166999929983,-5.785980699030207,6.489998737882469,-5.7361027016744375,6.176532592587446,-5.7373098406103225,True,20.4,0.31346846959547797,12.638793306418126,12.952261776013602,1.0248020884585787,0.9595727958673327,0.7600552681925704,pid_damped_safety_motion,sp4_motion_proposed
SP4_DEBUG_smoke,open_field_arrival,open_field_arrival_v00,5100,pid_safety_motion,model_based,decentralized,proposed,amr-02,2,target-02,-6.413268262382764,-3.485420080654725,6.439347421975838,-3.5078874035890015,6.115818235528606,-3.5073218506393857,True,20.64,0.32352968076104915,12.529105640853723,12.852635321614809,1.0258222486133528,0.9499181546506399,0.7439373819014045,pid_damped_safety_motion,sp4_motion_proposed
SP4_DEBUG_smoke,open_field_arrival,open_field_arrival_v00,5100,pid_safety_motion,model_based,decentralized,proposed,amr-03,3,target-03,-6.4428203713694385,-1.2462244343903213,6.511888390086447,-1.1041321009049179,6.1908542503270425,-1.1076533294316921,True,20.04,0.3210534502873289,12.634434549991852,12.955488000279155,1.0254109868563537,0.7219566777203216,0.7734347120049051,pid_damped_safety_motion,sp4_motion_proposed
SP4_DEBUG_smoke,open_field_arrival,open_field_arrival_v00,5100,pid_safety_motion,model_based,decentralized,proposed,amr-04,4,target-04,-6.537678908189757,1.2422415745592992,6.452113922825322,1.157450300904663,6.129863026583405,1.1595538035766577,True,19.439999999999998,0.3222577615080971,12.667811805387176,12.99006956689527,1.0254391023847582,0.838646999702241,0.8000020375840619,pid_damped_safety_motion,sp4_motion_proposed
SP4_DEBUG_smoke,open_field_arrival,open_field_arrival_v00,5100,pid_safety_motion,model_based,decentralized,proposed,amr-05,5,target-05,-6.490046670389529,3.525578410782364,6.5145330757290605,3.420495130079135,6.174774871755656,3.4232405403435466,True,21.599999999999998,0.3397692959123194,12.665235005088206,13.00500430100049,1.026826923920147,0.7287120198683147,0.7174730107293642,pid_damped_safety_motion,sp4_motion_proposed
SP4_DEBUG_smoke,open_field_arrival,open_field_arrival_v00,5100,pid_safety_motion,model_based,decentralized,proposed,amr-06,6,target-06,-6.384637290763035,5.790709561187027,6.424569565343821,5.750799817383179,6.109367813850403,5.751781893891891,True,20.16,0.3152032814213508,12.494065748081647,12.809269029503023,1.0252282393719412,0.7179358249414729,0.7602791583584491,pid_damped_safety_motion,sp4_motion_proposed
SP4_DEBUG_smoke,open_field_arrival,open_field_arrival_v00,5100,tensor_flow_motion_field,model_based,decentralized,proposed,amr-01,1,target-01,-6.462166999929983,-5.785980699030207,6.489998737882469,-5.7361027016744375,6.182374791277864,-5.73728734266081,True,18.96,0.3076262275861072,12.644635548427463,12.952261776013602,1.0243285958229453,0.9595727958673327,0.7600552681925704,smooth_tensor_flow_barrier_motion,sp4_motion_proposed
SP4_DEBUG_smoke,open_field_arrival,open_field_arrival_v00,5100,tensor_flow_motion_field,model_based,decentralized,proposed,amr-02,2,target-02,-6.413268262382764,-3.485420080654725,6.439347421975838,-3.5078874035890015,6.125785506441965,-3.5073392741662284,True,19.2,0.313562394618895,12.539072926995946,12.852635321614809,1.0250068243836257,0.9499181546506399,0.7439373819014045,smooth_tensor_flow_barrier_motion,sp4_motion_proposed
SP4_DEBUG_smoke,open_field_arrival,open_field_arrival_v00,5100,tensor_flow_motion_field,model_based,decentralized,proposed,amr-03,3,target-03,-6.4428203713694385,-1.2462244343903213,6.511888390086447,-1.1041321009049179,6.184762028069352,-1.1077201513180541,True,18.599999999999998,0.3271460389983444,12.628341961280782,12.955488000279155,1.0259057000516316,0.7219566777203216,0.7734347120049051,smooth_tensor_flow_barrier_motion,sp4_motion_proposed
SP4_DEBUG_smoke,open_field_arrival,open_field_arrival_v00,5100,tensor_flow_motion_field,model_based,decentralized,proposed,amr-04,4,target-04,-6.537678908189757,1.2422415745592992,6.452113922825322,1.157450300904663,6.105215303960687,1.1597146923468682,True,18.0,0.3469060092284285,12.643163557666863,12.99006956689527,1.0274382283869168,0.838646999702241,0.8000020375840619,smooth_tensor_flow_barrier_motion,sp4_motion_proposed
SP4_DEBUG_smoke,open_field_arrival,open_field_arrival_v00,5100,tensor_flow_motion_field,model_based,decentralized,proposed,amr-05,5,target-05,-6.490046670389529,3.525578410782364,6.5145330757290605,3.420495130079135,6.20967076256574,3.4229585647041203,True,20.16,0.3048722658712036,12.700132035129315,13.00500430100049,1.0240054406543082,0.7287120198683147,0.7174730107293642,smooth_tensor_flow_barrier_motion,sp4_motion_proposed
SP4_DEBUG_smoke,open_field_arrival,open_field_arrival_v00,5100,tensor_flow_motion_field,model_based,decentralized,proposed,amr-06,6,target-06,-6.384637290763035,5.790709561187027,6.424569565343821,5.750799817383179,6.107364148269398,5.751788136728071,True,18.72,0.3172069567277581,12.492062072775294,12.809269029503023,1.0253926817590058,0.7179358249414729,0.7602791583584491,smooth_tensor_flow_barrier_motion,sp4_motion_proposed
SP4_DEBUG_smoke,open_field_arrival,open_field_arrival_v00,5100,reference_time_expanded_cbf,model_based_reference,centralized,reference,amr-01,1,target-01,-6.462166999929983,-5.785980699030207,6.489998737882469,-5.7361027016744375,6.188514232786027,-5.7372637000474045,True,17.4,0.30148674055498403,12.65077503545865,12.952261776013602,1.023831483818969,0.9595727958673327,0.7600552681925704,time_expanded_safe_cbf_reference,sp4_motion_reference
SP4_DEBUG_smoke,open_field_arrival,open_field_arrival_v00,5100,reference_time_expanded_cbf,model_based_reference,centralized,reference,amr-02,2,target-02,-6.413268262382764,-3.485420080654725,6.439347421975838,-3.5078874035890015,6.142140719316354,-3.507367864288141,True,17.759999999999998,0.297207156755701,12.555428164859096,12.852635321614809,1.023671606643217,0.9499181546506399,0.7439373819014045,time_expanded_safe_cbf_reference,sp4_motion_reference
SP4_DEBUG_smoke,open_field_arrival,open_field_arrival_v00,5100,reference_time_expanded_cbf,model_based_reference,centralized,reference,amr-03,3,target-03,-6.4428203713694385,-1.2462244343903213,6.511888390086447,-1.1041321009049179,6.176654055882778,-1.1078090827412947,True,17.16,0.33525449888763953,12.620233501391503,12.955488000279155,1.0265648412012889,0.7219566777203216,0.7734347120049051,time_expanded_safe_cbf_reference,sp4_motion_reference
SP4_DEBUG_smoke,open_field_arrival,open_field_arrival_v00,5100,reference_time_expanded_cbf,model_based_reference,centralized,reference,amr-04,4,target-04,-6.537678908189757,1.2422415745592992,6.452113922825322,1.157450300904663,6.133517367257022,1.1595299497551141,True,16.8,0.31860334298203175,12.671466223913239,12.99006956689527,1.0251433683641733,0.838646999702241,0.8000020375840619,time_expanded_safe_cbf_reference,sp4_motion_reference
SP4_DEBUG_smoke,open_field_arrival,open_field_arrival_v00,5100,reference_time_expanded_cbf,model_based_reference,centralized,reference,amr-05,5,target-05,-6.490046670389529,3.525578410782364,6.5145330757290605,3.420495130079135,6.206976077630622,3.422980339058923,True,18.72,0.3075670387785338,12.69743726222199,13.00500430100049,1.0242227649900337,0.7287120198683147,0.7174730107293642,time_expanded_safe_cbf_reference,sp4_motion_reference
SP4_DEBUG_smoke,open_field_arrival,open_field_arrival_v00,5100,reference_time_expanded_cbf,model_based_reference,centralized,reference,amr-06,6,target-06,-6.384637290763035,5.790709561187027,6.424569565343821,5.750799817383179,6.104376182953712,5.751797446354467,True,17.52,0.32019493654644615,12.489074092956601,12.809269029503023,1.0256380043999418,0.7179358249414729,0.7602791583584491,time_expanded_safe_cbf_reference,sp4_motion_reference
SP4_DEBUG_smoke,open_field_arrival,open_field_arrival_v00,5101,direct_to_target,classic,decentralized,baseline,amr-01,1,target-01,-6.4653935358190475,-5.8450102951051885,6.414174575177157,-5.779350571623634,6.092200926263064,-5.78099198541747,True,20.759999999999998,0.32197783283061304,12.55775764291102,12.87973547574165,1.0256397552800671,0.8635008732062218,0.6054027964238001,direct_single_integrator,sp4_motion_baseline
