scenario_generator,method,method_label,method_family,method_scope,method_ownership,method_variant,method_comparison_group,method_training_type,method_execution_model,method_communication_pattern,method_trainable_parameters,method_tuned_parameters,method_uses_neural_policy,method_uses_decoder,n,arrival_success_rate_mean,timeout_rate_mean,mean_arrival_time_s_mean,max_arrival_time_s_mean,travel_distance_m_mean,mean_path_length_m_mean,path_efficiency_ratio_mean,energy_proxy_wh_mean,collision_count_mean,collision_rate_mean,safety_violation_count_mean,min_robot_clearance_m_mean,min_obstacle_clearance_m_mean,mean_clearance_m_mean,mean_speed_mps_mean,max_speed_mps_mean,max_speed_violation_mps_mean,congestion_delay_s_mean,communication_messages_mean,runtime_ms_mean,score_value_mean,reference_score_value_mean,signed_score_delta_vs_reference_mean,performance_gap_vs_reference_mean,optimality_gap_vs_reference_mean,arrived_robots_mean,timed_out_robots_mean
open_field_arrival,direct_to_target,Direct to target,classic,decentralized,baseline,direct_single_integrator,sp4_motion_baseline,none,local_target_feedback,none,0,0,False,False,2,1.0,0.0,17.31,19.259999999999998,75.50002522748633,12.58333753791439,1.025407215115901,592.04550339873,0.0,0.0,0.0,1.650625068035412,18.0,11.42624027265527,0.5216972445238142,0.784642824960285,1.6653345369377348e-16,0.0,6000.0,9.092449967283756,69.7735394159657,68.34403848721107,1.4295009287546492,0.0,0.0,6.0,0.0
open_field_arrival,logit_motion_field,Logit motion field,model_based,decentralized,baseline,logit_softmax_motion_field,sp4_population_motion_family,none,distributed_logit_smoothed_motion_field,local_softmax_flow_scores,0,6,False,False,2,1.0,0.0,19.669999999999998,21.9,75.4653660200342,12.577561003339031,1.0258769446668965,591.5389416965228,0.0,0.0,0.0,1.65049344300729,18.0,11.429435828403301,0.5214577530405898,0.6904856859650509,0.0,1.9798634398026556,6000.0,35.75074998661876,66.01023005862726,68.34403848721107,-2.333808428583808,0.0038896807143063467,0.0038896807143063467,6.0,0.0
open_field_arrival,pid_safety_motion,PID safety motion,model_based,decentralized,proposed,pid_damped_safety_motion,sp4_motion_proposed,none,distributed_pid_damped_safety_feedback,local_target_error_and_clearance,0,5,False,False,2,0.9166666666666667,0.08333333333333333,20.774,22.019999999999996,75.13839553278682,12.523065922131137,1.0303727580492734,588.6989138316895,0.0,0.0,0.0,1.6507255358291948,18.0,11.4313446327353,0.5191984213155534,0.6434071164674338,0.0,3.319863439802655,6000.0,43.76715002581477,49.38323051113666,68.34403848721107,-18.960807976074395,0.03160134662679066,0.03160134662679066,5.5,0.5
open_field_arrival,primal_dual_motion_field,Primal-dual motion field,model_based,decentralized,proposed,primal_dual_barrier_motion_field,sp4_motion_proposed,none,distributed_primal_dual_barrier_motion_field,local_barrier_dual_prices,0,7,False,False,2,1.0,0.0,19.21,21.36,75.46342377300874,12.577237295501458,1.0259036331304308,591.4635997170471,0.0,0.0,0.0,1.6505844630606425,18.0,11.42888519387385,0.5214443323176398,0.7061785424642566,0.0,1.5198634398026556,6000.0,54.16699999477714,66.74741077276761,68.34403848721107,-1.596627714443457,0.0026610461907390953,0.0026610461907390953,6.0,0.0
open_field_arrival,priority_yield,Priority yield,classic,centralized,baseline,priority_release_yield,sp4_motion_baseline,none,centralized_priority_schedule,global_priority_order,0,2,False,False,2,1.0,0.0,19.419999999999998,21.419999999999998,75.51186689943084,12.585311149905142,1.0252451875602895,591.9322199569194,0.0,0.0,0.0,1.6503468167274706,18.0,11.43176632993261,0.5217790692332149,0.7218713989634622,0.0,1.7298634398026556,6000.0,16.054300009272993,66.39606708255602,68.34403848721107,-1.9479714046550356,0.0032466190077583925,0.0032466190077583925,6.0,0.0
open_field_arrival,reference_time_expanded_cbf,Reference time-expanded CBF,model_based_reference,centralized,reference,time_expanded_safe_cbf_reference,sp4_motion_reference,none,centralized_time_expanded_cbf_reference,global_state_and_release_schedule,0,8,False,False,2,1.0,0.0,18.2,20.159999999999997,75.52005006702646,12.586675011171078,1.0251351069122343,592.1550498043108,0.0,0.0,0.0,1.6504005989973096,18.0,11.426905282213133,0.521835614061819,0.7532571119618736,0.0,0.5098634398026556,6000.0,42.13429999072105,68.34403848721107,68.34403848721107,0.0,0.0,0.0,6.0,0.0
open_field_arrival,replicator_motion_field,Replicator motion field,model_based,decentralized,baseline,replicator_target_congestion_field,sp4_population_motion_family,none,distributed_replicator_motion_field,local_target_obstacle_neighbor_scores,0,5,False,False,2,1.0,0.0,18.82,20.939999999999998,75.4888862201512,12.581481036691866,1.0255572517156146,591.7522175502351,0.0,0.0,0.0,1.6503835625853678,18.0,11.428332471444685,0.5216202751530625,0.7218713989634622,0.0,1.129863439802656,6000.0,34.3292000470683,67.36292285606439,68.34403848721107,-0.9811156311466718,0.0016351927185777864,0.0016351927185777864,6.0,0.0
open_field_arrival,smith_motion_field,Smith-QR motion field,model_based,decentralized,proposed,smith_qr_congestion_field,sp4_motion_proposed,none,distributed_smith_qr_motion_field,local_congestion_price_neighbors,0,6,False,False,2,1.0,0.0,18.39,20.46,75.46263022024678,12.577105036707797,1.0259153936485532,591.654364924978,0.0,0.0,0.0,1.6505091946074721,18.0,11.427672227892646,0.5214388489514012,0.7375642554626679,0.0,0.6998634398026553,6000.0,50.36589998053387,68.05767770229593,68.34403848721107,-0.28636078491513217,0.00047726797485855366,0.00047726797485855366,6.0,0.0
open_field_arrival,tensor_flow_motion_field,Smooth tensor-flow motion,model_based,decentralized,proposed,smooth_tensor_flow_barrier_motion,sp4_motion_proposed,none,distributed_smooth_tensor_flow_motion_field,local_anisotropic_clearance_tensor,0,8,False,False,2,1.0,0.0,19.629999999999995,21.84,75.45942264587507,12.576570440979179,1.025959641788584,591.5167567045535,0.0,0.0,0.0,1.650678271499364,18.0,11.429435525006882,0.5214166849493851,0.6904856859650509,0.0,1.9398634398026553,6000.0,52.84404999110848,66.07575945086195,68.34403848721107,-2.2682790363491065,0.0037804650605818444,0.0037804650605818444,6.0,0.0
ALL_SCENARIOS,bnn_motion_field,BNN/Brown motion field,model_based,decentralized,baseline,brown_bnn_positive_excess_field,sp4_population_motion_family,none,distributed_bnn_positive_excess_motion_field,local_positive_excess_neighbor_scores,0,6,False,False,6,0.9722222222222223,0.027777777777777776,23.603333333333335,27.959999999999997,87.79371189925921,14.632285316543204,1.0195040799401378,670.3950836495236,109.83333333333333,0.06107484473457545,142.16666666666666,0.31095753717016295,11.829889099743049,8.98840593573171,0.470760998931865,0.6716733251684378,0.0,2.981861948035379,7840.0,56.00664999413615,-95.39530592842448,-17.31667570332581,-78.07863022509866,0.13013105037516445,0.13013105037516445,5.833333333333333,0.16666666666666666
ALL_SCENARIOS,cbf_safety_filter,CBF safety filter,sota,centralized,baseline,cbf_velocity_projection_proxy,sp4_motion_sota_proxy,none,centralized_cbf_velocity_projection_proxy,global_relative_state,0,6,False,False,6,0.8333333333333335,0.16666666666666666,24.956,28.12,103.4886612462418,17.24811020770697,0.8897119609341598,789.0586571051607,18.333333333333332,0.01026014649025665,45.0,0.4855623853564926,11.95471437609588,9.067388698899995,0.5442768914556847,0.7341545647189903,0.0,5.170750836924268,7840.0,63.886049999079354,-5.887332510729654,-17.31667570332581,11.429343192596157,0.01965540937758898,0.01965540937758898,5.0,1.0
ALL_SCENARIOS,direct_to_target,Direct to target,classic,decentralized,baseline,direct_single_integrator,sp4_motion_baseline,none,local_target_feedback,none,0,0,False,False,6,1.0,0.0,20.35,24.34,87.56563368115424,14.594272280192373,1.0218680691449427,669.1067478144523,91.33333333333333,0.050789765110450545,121.33333333333333,0.30823781320685867,11.735673976932611,9.160370759177644,0.46974022273060073,0.7810154943819047,1.8503717077085943e-16,0.0,7840.0,12.378183329322686,-60.41094315307978,-17.31667570332581,-43.09426744975395,0.07261794626556473,0.07261794626556473,6.0,0.0
ALL_SCENARIOS,logit_motion_field,Logit motion field,model_based,decentralized,baseline,logit_softmax_motion_field,sp4_population_motion_family,none,distributed_logit_smoothed_motion_field,local_softmax_flow_scores,0,6,False,False,6,1.0,0.0,23.176666666666666,27.779999999999998,87.7397381399074,14.623289689984567,1.0200720580689036,670.0379388366969,112.66666666666667,0.0626385084157422,142.0,0.30782846112912016,11.842596646575542,9.016781714900235,0.47050919545332054,0.687293635056076,0.0,2.4485286147020457,7840.0,51.1447666794993,-93.41820864359454,-17.31667570332581,-76.10153294026871,0.1268358882337812,0.1268358882337812,6.0,0.0
ALL_SCENARIOS,pid_safety_motion,PID safety motion,model_based,decentralized,proposed,pid_damped_safety_motion,sp4_motion_proposed,none,distributed_pid_damped_safety_feedback,local_target_error_and_clearance,0,5,False,False,6,0.5555555555555556,0.4444444444444444,27.94366666666667,29.439999999999998,99.29974893912306,16.549958156520514,0.9180398840546949,760.1900849241305,14.333333333333334,0.00807639253171689,41.166666666666664,0.5137561667965195,11.897009200678532,8.871515708139693,0.5245548284174182,0.6404327053931617,0.0,7.8985286147020455,7840.0,77.27051669886957,-52.41163213641337,-17.31667570332581,-35.09495643308755,0.0695274380762739,0.0695274380762739,3.3333333333333335,2.6666666666666665
ALL_SCENARIOS,primal_dual_motion_field,Primal-dual motion field,model_based,decentralized,proposed,primal_dual_barrier_motion_field,sp4_motion_proposed,none,distributed_primal_dual_barrier_motion_field,local_barrier_dual_prices,0,7,False,False,6,0.8055555555555557,0.19444444444444442,26.05933333333333,29.159999999999997,102.7185183752347,17.119753062539115,0.8947616236516732,786.1030865540187,9.5,0.005394947316611943,28.166666666666668,0.5034617983424504,11.937600739438615,9.060814878449365,0.5406623280172326,0.7029139449437141,0.0,6.1007508369242665,7840.0,90.77861666446552,-0.3609784679604857,-17.31667570332581,16.955697235365328,0.022976578889236834,0.022976578889236834,4.833333333333333,1.1666666666666667
ALL_SCENARIOS,priority_yield,Priority yield,classic,centralized,baseline,priority_release_yield,sp4_motion_baseline,none,centralized_priority_schedule,global_priority_order,0,2,False,False,6,1.0,0.0,22.766666666666666,27.24,87.7676423728147,14.627940395469118,1.0196712251182654,670.5928971960338,103.5,0.057666452954090654,128.0,0.28089975770316356,11.734540215500068,9.07855945420259,0.47070180976589265,0.7185342548313521,0.0,2.038528614702046,7840.0,20.896050011894356,-80.84096405046381,-17.31667570332581,-63.524288347138,0.10587381391189665,0.10587381391189665,6.0,0.0
ALL_SCENARIOS,reference_time_expanded_cbf,Reference time-expanded CBF,model_based_reference,centralized,reference,time_expanded_safe_cbf_reference,sp4_motion_reference,none,centralized_time_expanded_cbf_reference,global_state_and_release_schedule,0,8,False,False,6,0.861111111111111,0.13888888888888887,25.772666666666666,28.679999999999996,105.05691141565539,17.509485235942567,0.8827963827198267,804.4826599081802,30.166666666666668,0.016781294321074003,49.833333333333336,0.5072308992839892,11.817823964619917,8.96183594611636,0.5513990049989533,0.7497748746066284,0.0,5.258528614702047,7840.0,76.35061665981387,-17.31667570332581,-17.31667570332581,0.0,0.0,0.0,5.166666666666667,0.8333333333333334
ALL_SCENARIOS,replicator_motion_field,Replicator motion field,model_based,decentralized,baseline,replicator_target_congestion_field,sp4_population_motion_family,none,distributed_replicator_motion_field,local_target_obstacle_neighbor_scores,0,5,False,False,6,1.0,0.0,22.14,26.539999999999996,87.6491625209846,14.608193753497433,1.0210087232878153,669.4500332448716,112.33333333333333,0.062443576641863056,140.5,0.30352045496664465,11.833325173085038,9.067271985390242,0.470107816347654,0.7185342548313521,0.0,1.4118619480353793,7840.0,49.851916691598795,-91.26590002753666,-17.31667570332581,-73.94922432421085,0.12324870720701808,0.12324870720701808,6.0,0.0
ALL_SCENARIOS,smith_motion_field,Smith-QR motion field,model_based,decentralized,proposed,smith_qr_congestion_field,sp4_motion_proposed,none,distributed_smith_qr_motion_field,local_congestion_price_neighbors,0,6,False,False,6,0.7777777777777778,0.2222222222222222,25.212,27.959999999999997,104.68415997016363,17.447359995027274,0.8826134332643932,801.3478192655974,7.0,0.0040573008749263334,27.0,0.48538899473460884,12.009842150683047,9.063196465558017,0.5498136507402412,0.7341545647189903,0.0,5.466306392479825,7840.0,82.41323333155985,-1.581515485915176,-17.31667570332581,15.73516021741064,0.021149454667017526,0.021149454667017526,4.666666666666667,1.3333333333333333
ALL_SCENARIOS,tensor_flow_motion_field,Smooth tensor-flow motion,model_based,decentralized,proposed,smooth_tensor_flow_barrier_motion,sp4_motion_proposed,none,distributed_smooth_tensor_flow_motion_field,local_anisotropic_clearance_tensor,0,8,False,False,6,0.8055555555555557,0.19444444444444442,26.541999999999998,29.359999999999996,102.28196942445727,17.04699490407621,0.8970393823690124,783.7612103011819,10.0,0.005666621333695997,22.833333333333332,0.5472281147304167,11.901166181190058,9.044001110069962,0.5386978938843043,0.687293635056076,0.0,6.466306392479823,7840.0,99.67461666868378,-1.4784254661517007,-17.31667570332581,15.838250237174115,0.021457119454573088,0.021457119454573088,4.833333333333333,1.1666666666666667
