campaign_id,experiment,world_key,world_id,world_seed,scenario,N,K,capacity_cv,pressure,implementation_version,graph_regime,radius,radius_over_rc,graph_seed,graph_n_edges,graph_mean_degree,graph_min_degree,graph_diameter,graph_components,graph_lambda_2,graph_connected,method,algorithm_status,cycle_observed,consistent,raw_certificate,distance_cost,capacity_deficit,robot_conflict,excess_capacity,assigned_robots,max_coalition_size,unserved_loads,rounds,messages,bytes,messages_per_agent,bytes_per_agent,runtime_ms,oracle_status,oracle_objective,oracle_bound,oracle_gap,oracle_runtime_s,oracle_feasible,oracle_certified,optimality_gap,feasible,method_family,terminal_phase,commits,quota_commits,geometry_commits,rejected_stale,rejected_conflict,max_parallel_commits,potential_monotone,unilateral_local_minimum,pair_local_minimum
SP1_N3_DISTRIBUTED_BASELINES_v2,E2_REPLAY,E2:uniform:p0.7:cv0.0:r9,uniform-p0.7-r9,354683467,uniform,16,5,0.0,0.7,sp1-n3-1.1,medium,46.05925770596542,1.5,354683467.0,58,7.25,2,3,1,1.6221315914379406,True,capacity_cbba_rb,QUIESCENT_OBSERVED,True,True,FEASIBLE,348.15156808453287,0.0,0,18.999999999999996,15,4,0,24,777,126079,48.5625,7879.9375,30.376599985174835,OPTIMAL,269.9470538934002,269.9470538934002,0.0,0.0030267999973148,True,True,0.2897031586868696,True,N3_REFERENCE,N/A,,,,,,,,,
SP1_N3_DISTRIBUTED_BASELINES_v2,E2_REPLAY,E2:uniform:p0.7:cv0.0:r9,uniform-p0.7-r9,354683467,uniform,16,5,0.0,0.7,sp1-n3-1.1,medium,46.05925770596542,1.5,354683467.0,58,7.25,2,3,1,1.6221315914379406,True,weighted_grape,CONVERGED,False,True,FEASIBLE,307.0894332327618,0.0,0,13.999999999999991,14,4,0,241,7977,334686,498.5625,20917.875,189.12579998141155,OPTIMAL,269.9470538934002,269.9470538934002,0.0,0.0030267999973148,True,True,0.1375913491318516,True,N3_REFERENCE,N/A,,,,,,,,,
SP1_N3_DISTRIBUTED_BASELINES_v2,E2_REPLAY,E2:uniform:p0.7:cv0.0:r9,uniform-p0.7-r9,354683467,uniform,16,5,0.0,0.7,sp1-n3-1.1,medium,46.05925770596542,1.5,354683467.0,58,7.25,2,3,1,1.6221315914379406,True,weighted_pair_grape,CONVERGED,False,True,FEASIBLE,289.5176543480386,0.0,0,13.999999999999991,14,4,0,273,8536,358164,533.5,22385.25,280.94189998228103,OPTIMAL,269.9470538934002,269.9470538934002,0.0,0.0030267999973148,True,True,0.0724979219901642,True,N3_REFERENCE,N/A,,,,,,,,,
SP1_N3_DISTRIBUTED_BASELINES_v2,E2_REPLAY,E2:uniform:p0.7:cv0.0:r10,uniform-p0.7-r10,339958285,uniform,16,5,0.0,0.7,sp1-n3-1.1,medium,59.573149646930574,1.5,339958285.0,66,8.25,4,3,1,2.97620951573204,True,capacity_cbba_rb,QUIESCENT_OBSERVED,True,True,FEASIBLE,416.6021645034972,0.0,0,14.000000000000004,14,5,0,28,1270,187354,79.375,11709.625,44.15019997395575,OPTIMAL,332.2564892410286,332.25648924102853,0.0,0.0028619000222533,True,True,0.2538571194053693,True,N3_REFERENCE,N/A,,,,,,,,,
SP1_N3_DISTRIBUTED_BASELINES_v2,E2_REPLAY,E2:uniform:p0.7:cv0.0:r10,uniform-p0.7-r10,339958285,uniform,16,5,0.0,0.7,sp1-n3-1.1,medium,59.573149646930574,1.5,339958285.0,66,8.25,4,3,1,2.97620951573204,True,weighted_grape,CONVERGED,False,True,FEASIBLE,395.40900854389537,0.0,0,14.000000000000004,14,5,0,241,8860,371724,553.75,23232.75,194.48710000142452,OPTIMAL,332.2564892410286,332.25648924102853,0.0,0.0028619000222533,True,True,0.1900715903160407,True,N3_REFERENCE,N/A,,,,,,,,,
SP1_N3_DISTRIBUTED_BASELINES_v2,E2_REPLAY,E2:uniform:p0.7:cv0.0:r10,uniform-p0.7-r10,339958285,uniform,16,5,0.0,0.7,sp1-n3-1.1,medium,59.573149646930574,1.5,339958285.0,66,8.25,4,3,1,2.97620951573204,True,weighted_pair_grape,CONVERGED,False,True,FEASIBLE,353.0517747647264,0.0,0,14.000000000000004,14,5,0,305,10636,446316,664.75,27894.75,393.6208999948576,OPTIMAL,332.2564892410286,332.25648924102853,0.0,0.0028619000222533,True,True,0.062588049284456,True,N3_REFERENCE,N/A,,,,,,,,,
SP1_N3_DISTRIBUTED_BASELINES_v2,E2_REPLAY,E2:uniform:p0.7:cv0.0:r11,uniform-p0.7-r11,4282585846,uniform,16,5,0.0,0.7,sp1-n3-1.1,medium,38.04694158251739,1.5,4282585846.0,48,6.0,3,5,1,0.6948884965752268,True,capacity_cbba_rb,QUIESCENT_OBSERVED,True,True,FEASIBLE,483.6262789880936,0.0,0,19.0,15,5,0,28,951,128961,59.4375,8060.0625,32.496600004378706,OPTIMAL,337.36454676458004,337.3645467645801,0.0,0.0031967000104486,True,True,0.4335420945271347,True,N3_REFERENCE,N/A,,,,,,,,,
SP1_N3_DISTRIBUTED_BASELINES_v2,E2_REPLAY,E2:uniform:p0.7:cv0.0:r11,uniform-p0.7-r11,4282585846,uniform,16,5,0.0,0.7,sp1-n3-1.1,medium,38.04694158251739,1.5,4282585846.0,48,6.0,3,5,1,0.6948884965752268,True,weighted_grape,CONVERGED,False,True,FEASIBLE,385.59778927944666,0.0,0,8.999999999999995,13,5,0,225,6370,267252,398.125,16703.25,142.09560002200303,OPTIMAL,337.36454676458004,337.3645467645801,0.0,0.0031967000104486,True,True,0.1429706914298993,True,N3_REFERENCE,N/A,,,,,,,,,
SP1_N3_DISTRIBUTED_BASELINES_v2,E2_REPLAY,E2:uniform:p0.7:cv0.0:r11,uniform-p0.7-r11,4282585846,uniform,16,5,0.0,0.7,sp1-n3-1.1,medium,38.04694158251739,1.5,4282585846.0,48,6.0,3,5,1,0.6948884965752268,True,weighted_pair_grape,CONVERGED,False,True,FEASIBLE,337.36454676458004,0.0,0,8.999999999999995,13,5,0,321,8675,364062,542.1875,22753.875,435.8441000222229,OPTIMAL,337.36454676458004,337.3645467645801,0.0,0.0031967000104486,True,True,0.0,True,N3_REFERENCE,N/A,,,,,,,,,
SP1_N3_DISTRIBUTED_BASELINES_v2,E2_REPLAY,E2:uniform:p0.7:cv0.0:r12,uniform-p0.7-r12,200871354,uniform,16,5,0.0,0.7,sp1-n3-1.1,medium,49.04499849015576,1.5,200871354.0,56,7.0,3,3,1,1.2239144816266627,True,capacity_cbba_rb,QUIESCENT_OBSERVED,True,True,FEASIBLE,280.23150001903684,0.0,0,13.999999999999991,14,4,0,24,795,116221,49.6875,7263.8125,28.69999996619299,OPTIMAL,275.5097996889849,275.5097996889849,0.0,0.0031967000104486,True,True,0.0171380485753396,True,N3_REFERENCE,N/A,,,,,,,,,
SP1_N3_DISTRIBUTED_BASELINES_v2,E2_REPLAY,E2:uniform:p0.7:cv0.0:r12,uniform-p0.7-r12,200871354,uniform,16,5,0.0,0.7,sp1-n3-1.1,medium,49.04499849015576,1.5,200871354.0,56,7.0,3,3,1,1.2239144816266627,True,weighted_grape,CONVERGED,False,True,FEASIBLE,276.1115258440535,0.0,0,13.999999999999991,14,4,0,241,8064,338352,504.0,21147.0,187.23629997111857,OPTIMAL,275.5097996889849,275.5097996889849,0.0,0.0031967000104486,True,True,0.0021840462870935,True,N3_REFERENCE,N/A,,,,,,,,,
SP1_N3_DISTRIBUTED_BASELINES_v2,E2_REPLAY,E2:uniform:p0.7:cv0.0:r12,uniform-p0.7-r12,200871354,uniform,16,5,0.0,0.7,sp1-n3-1.1,medium,49.04499849015576,1.5,200871354.0,56,7.0,3,3,1,1.2239144816266627,True,weighted_pair_grape,CONVERGED,False,True,FEASIBLE,276.1115258440535,0.0,0,13.999999999999991,14,4,0,257,8064,338352,504.0,21147.0,244.2032000399195,OPTIMAL,275.5097996889849,275.5097996889849,0.0,0.0031967000104486,True,True,0.0021840462870935,True,N3_REFERENCE,N/A,,,,,,,,,
SP1_N3_DISTRIBUTED_BASELINES_v2,E2_REPLAY,E2:uniform:p0.7:cv0.0:r13,uniform-p0.7-r13,2074074201,uniform,16,5,0.0,0.7,sp1-n3-1.1,medium,48.71105508808572,1.5,2074074201.0,61,7.625,3,3,1,1.6770138503657517,True,capacity_cbba_rb,QUIESCENT_OBSERVED,True,True,FEASIBLE,276.83385711080024,0.0,0,13.999999999999998,14,5,0,24,842,129602,52.625,8100.125,29.62749998550862,OPTIMAL,248.74524832817008,248.74524832817008,0.0,0.0030275000026449,True,True,0.1129211873248441,True,N3_REFERENCE,N/A,,,,,,,,,
SP1_N3_DISTRIBUTED_BASELINES_v2,E2_REPLAY,E2:uniform:p0.7:cv0.0:r13,uniform-p0.7-r13,2074074201,uniform,16,5,0.0,0.7,sp1-n3-1.1,medium,48.71105508808572,1.5,2074074201.0,61,7.625,3,3,1,1.6770138503657517,True,weighted_grape,CONVERGED,False,True,FEASIBLE,295.59868940738534,0.0,0,13.999999999999998,14,5,0,241,8462,355038,528.875,22189.875,185.6462000287138,OPTIMAL,248.74524832817008,248.74524832817008,0.0,0.0030275000026449,True,True,0.1883591401006439,True,N3_REFERENCE,N/A,,,,,,,,,
SP1_N3_DISTRIBUTED_BASELINES_v2,E2_REPLAY,E2:uniform:p0.7:cv0.0:r13,uniform-p0.7-r13,2074074201,uniform,16,5,0.0,0.7,sp1-n3-1.1,medium,48.71105508808572,1.5,2074074201.0,61,7.625,3,3,1,1.6770138503657517,True,weighted_pair_grape,CONVERGED,False,True,FEASIBLE,248.7452483281701,0.0,0,13.999999999999998,14,5,0,305,10101,423876,631.3125,26492.25,424.2856000200845,OPTIMAL,248.74524832817008,248.74524832817008,0.0,0.0030275000026449,True,True,2.2852062197310555e-16,True,N3_REFERENCE,N/A,,,,,,,,,
SP1_N3_DISTRIBUTED_BASELINES_v2,E2_REPLAY,E2:uniform:p0.7:cv0.0:r14,uniform-p0.7-r14,3652005525,uniform,16,5,0.0,0.7,sp1-n3-1.1,medium,68.69297648918659,1.5,3652005525.0,88,11.0,4,2,1,3.7717262428451575,True,capacity_cbba_rb,QUIESCENT_OBSERVED,True,True,CAPACITY_DEFICIT,420.5145158113734,1.0067332940320863,0,5.00673329403208,12,3,1,23,1109,222835,69.3125,13927.1875,38.57929998775944,OPTIMAL,409.5702048063722,409.5702048063722,0.0,0.0028304000152274,True,True,,False,N3_REFERENCE,N/A,,,,,,,,,
