experiment_id,scenario_generator,scenario_variant_id,seed,method,method_family,method_scope,method_ownership,load_id,load_index,mass_kg,required_capacity_kg,required_robots,wrench_fx_n,wrench_fy_n,wrench_tau_nm,assigned_robots,assigned_load,feasible_assigned,infeasible_assigned,assigned_robot_ids,assigned_slot_labels,scalar_feasible,wrench_feasible,false_positive,wrench_residual_norm,wrench_margin,force_error_n,torque_error_nm,achieved_fx_n,achieved_fy_n,achieved_tau_nm,slot_coverage_ratio,complementarity_gain,reward,status,method_variant,method_comparison_group,method_engine,method_payoff_signal,method_role,method_recommended_phase
SP3_DEBUG_smoke,setup,setup_v00,4100,wrench_oracle,model_based_oracle,centralized,reference,load-01,1,38.0,38.0,2,0.0,0.0,-60.0,2,True,True,False,amr-01 amr-02,1 2,True,True,False,5.921189464667501e-17,0.04999999999999994,3.552713678800501e-15,0.0,3.552713678800501e-15,0.0,-60.0,1.0,0.7071067811865475,3.5,WRENCH_OK,exact_role_slot_wrench,centralized_wrench_oracle_reference,oracle,strict_wrench_feasible_score,reference,A
SP3_DEBUG_smoke,setup,setup_v00,4100,oracle_scalar_assignment,model_based_oracle,centralized,reference,load-01,1,38.0,38.0,2,0.0,0.0,-60.0,2,True,True,False,amr-01 amr-02,1 2,True,True,False,5.921189464667501e-17,0.04999999999999994,3.552713678800501e-15,0.0,3.552713678800501e-15,0.0,-60.0,1.0,0.7071067811865475,3.5,WRENCH_OK,exact_scalar_capacity_reference,centralized_scalar_reference,oracle,scalar_capacity_only,reference_scalar_false_positive,A
SP3_DEBUG_smoke,setup,setup_v00,4100,capacity_greedy_slots,classic,decentralized,baseline,load-01,1,38.0,38.0,2,0.0,0.0,-60.0,2,True,True,False,amr-01 amr-04,1 2,True,True,False,5.921189464667501e-17,0.04999999999999994,3.552713678800501e-15,0.0,3.552713678800501e-15,0.0,-60.0,1.0,0.7071067811865475,3.5,WRENCH_OK,capacity_greedy_slots,classic_decentralized_baseline,greedy,scalar_capacity_only,classic_baseline,A
SP3_DEBUG_smoke,setup,setup_v00,4100,cbba_slots,sota,decentralized,baseline,load-01,1,38.0,38.0,2,0.0,0.0,-60.0,2,True,True,False,amr-01 amr-02,1 2,True,True,False,5.921189464667501e-17,0.04999999999999994,3.552713678800501e-15,0.0,3.552713678800501e-15,0.0,-60.0,1.0,0.7071067811865475,3.5,WRENCH_OK,cbba_slot_wrench_proxy,sota_decentralized_baseline,cbba,marginal_wrench_bid,sota_proxy,A
SP3_DEBUG_smoke,setup,setup_v00,4100,smith_wrench_deficit,model_based,decentralized,proposed,load-01,1,38.0,38.0,2,0.0,0.0,-60.0,2,True,True,False,amr-01 amr-02,1 2,True,True,False,5.921189464667501e-17,0.04999999999999994,3.552713678800501e-15,0.0,3.552713678800501e-15,0.0,-60.0,1.0,0.7071067811865475,3.5,WRENCH_OK,smith_qr_wrench_deficit,proposed_wrench_deficit,smith,wrench_deficit_minus_rho,main_proposal,A
SP3_DEBUG_smoke,setup,setup_v00,4100,smith_wrench_marginal,model_based,decentralized,proposed,load-01,1,38.0,38.0,2,0.0,0.0,-60.0,2,True,True,False,amr-01 amr-02,1 2,True,True,False,5.921189464667501e-17,0.04999999999999994,3.552713678800501e-15,0.0,3.552713678800501e-15,0.0,-60.0,1.0,0.7071067811865475,3.5,WRENCH_OK,smith_qr_delta_rho_wrench_marginal,proposed_wrench_ablation,smith,delta_rho_marginal,proposal_ablation,A
SP3_DEBUG_smoke,setup,setup_v00,4100,smith_wrench_marginal_guarded,model_based,decentralized,proposed,load-01,1,38.0,38.0,2,0.0,0.0,-60.0,2,True,True,False,amr-01 amr-02,1 2,True,True,False,5.921189464667501e-17,0.04999999999999994,3.552713678800501e-15,0.0,3.552713678800501e-15,0.0,-60.0,1.0,0.7071067811865475,3.5,WRENCH_OK,smith_qr_delta_rho_guarded_local_repair,proposed_wrench_guarded_repair,smith,delta_rho_marginal_plus_wrench_abstention_guard,guarded_local_repair_proposal,A
SP3_DEBUG_smoke,setup,setup_v00,4100,support_dual_wrench_market,model_based,decentralized,proposed,load-01,1,38.0,38.0,2,0.0,0.0,-60.0,2,True,True,False,amr-01 amr-04,1 2,True,True,False,5.921189464667501e-17,0.04999999999999994,3.552713678800501e-15,0.0,3.552713678800501e-15,0.0,-60.0,1.0,0.7071067811865475,3.5,WRENCH_OK,residual_support_wrench_market,proposed_wrench_market,residual_support_market,current_residual_wrench_direction,main_proposal,A
SP3_DEBUG_smoke,setup,setup_v00,4100,support_dual_wrench_market_guarded,model_based,decentralized,proposed,load-01,1,38.0,38.0,2,0.0,0.0,-60.0,2,True,True,False,amr-01 amr-04,1 2,True,True,False,5.921189464667501e-17,0.04999999999999994,3.552713678800501e-15,0.0,3.552713678800501e-15,0.0,-60.0,1.0,0.7071067811865475,3.5,WRENCH_OK,residual_support_guarded_local_repair,proposed_wrench_guarded_repair,residual_support_market,current_residual_wrench_direction_plus_abstention_guard,guarded_local_repair_proposal,A
SP3_DEBUG_smoke,setup,setup_v00,4100,smith_wrench_pairs_guarded,model_based,decentralized,proposed,load-01,1,38.0,38.0,2,0.0,0.0,-60.0,2,True,True,False,amr-01 amr-02,1 2,True,True,False,5.921189464667501e-17,0.04999999999999994,3.552713678800501e-15,0.0,3.552713678800501e-15,0.0,-60.0,1.0,0.7071067811865475,3.5,WRENCH_OK,pair_aware_wrench_guarded_repair,proposed_wrench_guarded_repair,smith_pair_repair,pairwise_delta_rho_plus_wrench_abstention_guard,pair_complementarity_repair_proposal,A
SP3_DEBUG_smoke,setup,setup_v00,4101,wrench_oracle,model_based_oracle,centralized,reference,load-01,1,38.0,38.0,2,0.0,0.0,-60.0,2,True,True,False,amr-01 amr-02,1 2,True,True,False,5.921189464667501e-17,0.04999999999999994,3.552713678800501e-15,0.0,3.552713678800501e-15,0.0,-60.0,1.0,0.7071067811865475,3.5,WRENCH_OK,exact_role_slot_wrench,centralized_wrench_oracle_reference,oracle,strict_wrench_feasible_score,reference,A
SP3_DEBUG_smoke,setup,setup_v00,4101,oracle_scalar_assignment,model_based_oracle,centralized,reference,load-01,1,38.0,38.0,2,0.0,0.0,-60.0,2,True,True,False,amr-01 amr-02,1 2,True,True,False,5.921189464667501e-17,0.04999999999999994,3.552713678800501e-15,0.0,3.552713678800501e-15,0.0,-60.0,1.0,0.7071067811865475,3.5,WRENCH_OK,exact_scalar_capacity_reference,centralized_scalar_reference,oracle,scalar_capacity_only,reference_scalar_false_positive,A
SP3_DEBUG_smoke,setup,setup_v00,4101,capacity_greedy_slots,classic,decentralized,baseline,load-01,1,38.0,38.0,2,0.0,0.0,-60.0,2,True,True,False,amr-02 amr-03,2 1,True,True,False,5.921189464667501e-17,0.04999999999999994,3.552713678800501e-15,0.0,-3.552713678800501e-15,0.0,-60.0,1.0,0.7071067811865475,3.5,WRENCH_OK,capacity_greedy_slots,classic_decentralized_baseline,greedy,scalar_capacity_only,classic_baseline,A
SP3_DEBUG_smoke,setup,setup_v00,4101,cbba_slots,sota,decentralized,baseline,load-01,1,38.0,38.0,2,0.0,0.0,-60.0,2,True,True,False,amr-01 amr-02,1 2,True,True,False,5.921189464667501e-17,0.04999999999999994,3.552713678800501e-15,0.0,3.552713678800501e-15,0.0,-60.0,1.0,0.7071067811865475,3.5,WRENCH_OK,cbba_slot_wrench_proxy,sota_decentralized_baseline,cbba,marginal_wrench_bid,sota_proxy,A
SP3_DEBUG_smoke,setup,setup_v00,4101,smith_wrench_deficit,model_based,decentralized,proposed,load-01,1,38.0,38.0,2,0.0,0.0,-60.0,2,True,True,False,amr-01 amr-02,1 2,True,True,False,5.921189464667501e-17,0.04999999999999994,3.552713678800501e-15,0.0,3.552713678800501e-15,0.0,-60.0,1.0,0.7071067811865475,3.5,WRENCH_OK,smith_qr_wrench_deficit,proposed_wrench_deficit,smith,wrench_deficit_minus_rho,main_proposal,A
SP3_DEBUG_smoke,setup,setup_v00,4101,smith_wrench_marginal,model_based,decentralized,proposed,load-01,1,38.0,38.0,2,0.0,0.0,-60.0,2,True,True,False,amr-01 amr-02,1 2,True,True,False,5.921189464667501e-17,0.04999999999999994,3.552713678800501e-15,0.0,3.552713678800501e-15,0.0,-60.0,1.0,0.7071067811865475,3.5,WRENCH_OK,smith_qr_delta_rho_wrench_marginal,proposed_wrench_ablation,smith,delta_rho_marginal,proposal_ablation,A
SP3_DEBUG_smoke,setup,setup_v00,4101,smith_wrench_marginal_guarded,model_based,decentralized,proposed,load-01,1,38.0,38.0,2,0.0,0.0,-60.0,2,True,True,False,amr-01 amr-02,1 2,True,True,False,5.921189464667501e-17,0.04999999999999994,3.552713678800501e-15,0.0,3.552713678800501e-15,0.0,-60.0,1.0,0.7071067811865475,3.5,WRENCH_OK,smith_qr_delta_rho_guarded_local_repair,proposed_wrench_guarded_repair,smith,delta_rho_marginal_plus_wrench_abstention_guard,guarded_local_repair_proposal,A
SP3_DEBUG_smoke,setup,setup_v00,4101,support_dual_wrench_market,model_based,decentralized,proposed,load-01,1,38.0,38.0,2,0.0,0.0,-60.0,2,True,True,False,amr-02 amr-03,2 1,True,True,False,5.921189464667501e-17,0.04999999999999994,3.552713678800501e-15,0.0,-3.552713678800501e-15,0.0,-60.0,1.0,0.7071067811865475,3.5,WRENCH_OK,residual_support_wrench_market,proposed_wrench_market,residual_support_market,current_residual_wrench_direction,main_proposal,A
SP3_DEBUG_smoke,setup,setup_v00,4101,support_dual_wrench_market_guarded,model_based,decentralized,proposed,load-01,1,38.0,38.0,2,0.0,0.0,-60.0,2,True,True,False,amr-02 amr-03,2 1,True,True,False,5.921189464667501e-17,0.04999999999999994,3.552713678800501e-15,0.0,-3.552713678800501e-15,0.0,-60.0,1.0,0.7071067811865475,3.5,WRENCH_OK,residual_support_guarded_local_repair,proposed_wrench_guarded_repair,residual_support_market,current_residual_wrench_direction_plus_abstention_guard,guarded_local_repair_proposal,A
SP3_DEBUG_smoke,setup,setup_v00,4101,smith_wrench_pairs_guarded,model_based,decentralized,proposed,load-01,1,38.0,38.0,2,0.0,0.0,-60.0,2,True,True,False,amr-01 amr-02,1 2,True,True,False,5.921189464667501e-17,0.04999999999999994,3.552713678800501e-15,0.0,3.552713678800501e-15,0.0,-60.0,1.0,0.7071067811865475,3.5,WRENCH_OK,pair_aware_wrench_guarded_repair,proposed_wrench_guarded_repair,smith_pair_repair,pairwise_delta_rho_plus_wrench_abstention_guard,pair_complementarity_repair_proposal,A
SP3_DEBUG_smoke,point_load_degenerate,point_load_degenerate_v00,4100,wrench_oracle,model_based_oracle,centralized,reference,load-01,1,42.0,42.0,2,48.0,0.0,0.0,2,True,True,False,amr-01 amr-02,1 2,True,True,False,2.3684757858670006e-16,0.04999999999999977,1.4210854715202004e-14,0.0,47.999999999999986,0.0,0.0,1.0,0.19918705483557772,2.0,WRENCH_OK,exact_role_slot_wrench,centralized_wrench_oracle_reference,oracle,strict_wrench_feasible_score,reference,A
SP3_DEBUG_smoke,point_load_degenerate,point_load_degenerate_v00,4100,oracle_scalar_assignment,model_based_oracle,centralized,reference,load-01,1,42.0,42.0,2,48.0,0.0,0.0,2,True,True,False,amr-01 amr-02,1 2,True,True,False,2.3684757858670006e-16,0.04999999999999977,1.4210854715202004e-14,0.0,47.999999999999986,0.0,0.0,1.0,0.19918705483557772,2.0,WRENCH_OK,exact_scalar_capacity_reference,centralized_scalar_reference,oracle,scalar_capacity_only,reference_scalar_false_positive,A
SP3_DEBUG_smoke,point_load_degenerate,point_load_degenerate_v00,4100,capacity_greedy_slots,classic,decentralized,baseline,load-01,1,42.0,42.0,2,48.0,0.0,0.0,2,True,True,False,amr-01 amr-04,2 1,True,True,False,2.3684757858670006e-16,0.04999999999999977,1.4210854715202004e-14,0.0,47.999999999999986,0.0,0.0,1.0,0.15843879899622426,2.0,WRENCH_OK,capacity_greedy_slots,classic_decentralized_baseline,greedy,scalar_capacity_only,classic_baseline,A
SP3_DEBUG_smoke,point_load_degenerate,point_load_degenerate_v00,4100,cbba_slots,sota,decentralized,baseline,load-01,1,42.0,42.0,2,48.0,0.0,0.0,2,True,True,False,amr-02 amr-04,2 1,True,True,False,2.3684757858670006e-16,0.04999999999999977,1.4210854715202004e-14,0.0,47.999999999999986,0.0,0.0,1.0,0.15843879899622426,2.0,WRENCH_OK,cbba_slot_wrench_proxy,sota_decentralized_baseline,cbba,marginal_wrench_bid,sota_proxy,A
SP3_DEBUG_smoke,point_load_degenerate,point_load_degenerate_v00,4100,smith_wrench_deficit,model_based,decentralized,proposed,load-01,1,42.0,42.0,2,48.0,0.0,0.0,2,True,True,False,amr-02 amr-04,2 1,True,True,False,2.3684757858670006e-16,0.04999999999999977,1.4210854715202004e-14,0.0,47.999999999999986,0.0,0.0,1.0,0.15843879899622426,2.0,WRENCH_OK,smith_qr_wrench_deficit,proposed_wrench_deficit,smith,wrench_deficit_minus_rho,main_proposal,A
SP3_DEBUG_smoke,point_load_degenerate,point_load_degenerate_v00,4100,smith_wrench_marginal,model_based,decentralized,proposed,load-01,1,42.0,42.0,2,48.0,0.0,0.0,2,True,True,False,amr-02 amr-04,2 1,True,True,False,2.3684757858670006e-16,0.04999999999999977,1.4210854715202004e-14,0.0,47.999999999999986,0.0,0.0,1.0,0.15843879899622426,2.0,WRENCH_OK,smith_qr_delta_rho_wrench_marginal,proposed_wrench_ablation,smith,delta_rho_marginal,proposal_ablation,A
SP3_DEBUG_smoke,point_load_degenerate,point_load_degenerate_v00,4100,smith_wrench_marginal_guarded,model_based,decentralized,proposed,load-01,1,42.0,42.0,2,48.0,0.0,0.0,2,True,True,False,amr-02 amr-04,2 1,True,True,False,2.3684757858670006e-16,0.04999999999999977,1.4210854715202004e-14,0.0,47.999999999999986,0.0,0.0,1.0,0.15843879899622426,2.0,WRENCH_OK,smith_qr_delta_rho_guarded_local_repair,proposed_wrench_guarded_repair,smith,delta_rho_marginal_plus_wrench_abstention_guard,guarded_local_repair_proposal,A
SP3_DEBUG_smoke,point_load_degenerate,point_load_degenerate_v00,4100,support_dual_wrench_market,model_based,decentralized,proposed,load-01,1,42.0,42.0,2,48.0,0.0,0.0,2,True,True,False,amr-01 amr-04,2 1,True,True,False,2.3684757858670006e-16,0.04999999999999977,1.4210854715202004e-14,0.0,47.999999999999986,0.0,0.0,1.0,0.15843879899622426,2.0,WRENCH_OK,residual_support_wrench_market,proposed_wrench_market,residual_support_market,current_residual_wrench_direction,main_proposal,A
SP3_DEBUG_smoke,point_load_degenerate,point_load_degenerate_v00,4100,support_dual_wrench_market_guarded,model_based,decentralized,proposed,load-01,1,42.0,42.0,2,48.0,0.0,0.0,2,True,True,False,amr-01 amr-04,2 1,True,True,False,2.3684757858670006e-16,0.04999999999999977,1.4210854715202004e-14,0.0,47.999999999999986,0.0,0.0,1.0,0.15843879899622426,2.0,WRENCH_OK,residual_support_guarded_local_repair,proposed_wrench_guarded_repair,residual_support_market,current_residual_wrench_direction_plus_abstention_guard,guarded_local_repair_proposal,A
SP3_DEBUG_smoke,point_load_degenerate,point_load_degenerate_v00,4100,smith_wrench_pairs_guarded,model_based,decentralized,proposed,load-01,1,42.0,42.0,2,48.0,0.0,0.0,2,True,True,False,amr-01 amr-02,1 2,True,True,False,2.3684757858670006e-16,0.04999999999999977,1.4210854715202004e-14,0.0,47.999999999999986,0.0,0.0,1.0,0.19918705483557772,2.0,WRENCH_OK,pair_aware_wrench_guarded_repair,proposed_wrench_guarded_repair,smith_pair_repair,pairwise_delta_rho_plus_wrench_abstention_guard,pair_complementarity_repair_proposal,A
SP3_DEBUG_smoke,point_load_degenerate,point_load_degenerate_v00,4101,wrench_oracle,model_based_oracle,centralized,reference,load-01,1,42.0,42.0,2,48.0,0.0,0.0,2,True,True,False,amr-01 amr-02,1 2,True,True,False,2.3684757858670006e-16,0.04999999999999977,1.4210854715202004e-14,0.0,47.999999999999986,0.0,0.0,1.0,0.1933596772484634,2.0,WRENCH_OK,exact_role_slot_wrench,centralized_wrench_oracle_reference,oracle,strict_wrench_feasible_score,reference,A
SP3_DEBUG_smoke,point_load_degenerate,point_load_degenerate_v00,4101,oracle_scalar_assignment,model_based_oracle,centralized,reference,load-01,1,42.0,42.0,2,48.0,0.0,0.0,2,True,True,False,amr-01 amr-02,1 2,True,True,False,2.3684757858670006e-16,0.04999999999999977,1.4210854715202004e-14,0.0,47.999999999999986,0.0,0.0,1.0,0.1933596772484634,2.0,WRENCH_OK,exact_scalar_capacity_reference,centralized_scalar_reference,oracle,scalar_capacity_only,reference_scalar_false_positive,A
SP3_DEBUG_smoke,point_load_degenerate,point_load_degenerate_v00,4101,capacity_greedy_slots,classic,decentralized,baseline,load-01,1,42.0,42.0,2,48.0,0.0,0.0,2,True,True,False,amr-02 amr-03,1 2,True,True,False,2.3684757858670006e-16,0.04999999999999977,1.4210854715202004e-14,0.0,47.999999999999986,0.0,0.0,1.0,0.19096812281683928,2.0,WRENCH_OK,capacity_greedy_slots,classic_decentralized_baseline,greedy,scalar_capacity_only,classic_baseline,A
SP3_DEBUG_smoke,point_load_degenerate,point_load_degenerate_v00,4101,cbba_slots,sota,decentralized,baseline,load-01,1,42.0,42.0,2,48.0,0.0,0.0,2,True,True,False,amr-02 amr-03,2 1,True,True,False,2.3684757858670006e-16,0.04999999999999977,1.4210854715202004e-14,0.0,47.999999999999986,0.0,0.0,1.0,0.19096812281683928,2.0,WRENCH_OK,cbba_slot_wrench_proxy,sota_decentralized_baseline,cbba,marginal_wrench_bid,sota_proxy,A
SP3_DEBUG_smoke,point_load_degenerate,point_load_degenerate_v00,4101,smith_wrench_deficit,model_based,decentralized,proposed,load-01,1,42.0,42.0,2,48.0,0.0,0.0,2,True,True,False,amr-01 amr-02,2 1,True,True,False,2.3684757858670006e-16,0.04999999999999977,1.4210854715202004e-14,0.0,47.999999999999986,0.0,0.0,1.0,0.1933596772484634,2.0,WRENCH_OK,smith_qr_wrench_deficit,proposed_wrench_deficit,smith,wrench_deficit_minus_rho,main_proposal,A
SP3_DEBUG_smoke,point_load_degenerate,point_load_degenerate_v00,4101,smith_wrench_marginal,model_based,decentralized,proposed,load-01,1,42.0,42.0,2,48.0,0.0,0.0,2,True,True,False,amr-01 amr-02,2 1,True,True,False,2.3684757858670006e-16,0.04999999999999977,1.4210854715202004e-14,0.0,47.999999999999986,0.0,0.0,1.0,0.1933596772484634,2.0,WRENCH_OK,smith_qr_delta_rho_wrench_marginal,proposed_wrench_ablation,smith,delta_rho_marginal,proposal_ablation,A
SP3_DEBUG_smoke,point_load_degenerate,point_load_degenerate_v00,4101,smith_wrench_marginal_guarded,model_based,decentralized,proposed,load-01,1,42.0,42.0,2,48.0,0.0,0.0,2,True,True,False,amr-01 amr-02,2 1,True,True,False,2.3684757858670006e-16,0.04999999999999977,1.4210854715202004e-14,0.0,47.999999999999986,0.0,0.0,1.0,0.1933596772484634,2.0,WRENCH_OK,smith_qr_delta_rho_guarded_local_repair,proposed_wrench_guarded_repair,smith,delta_rho_marginal_plus_wrench_abstention_guard,guarded_local_repair_proposal,A
SP3_DEBUG_smoke,point_load_degenerate,point_load_degenerate_v00,4101,support_dual_wrench_market,model_based,decentralized,proposed,load-01,1,42.0,42.0,2,48.0,0.0,0.0,2,True,True,False,amr-01 amr-02,2 1,True,True,False,2.3684757858670006e-16,0.04999999999999977,1.4210854715202004e-14,0.0,47.999999999999986,0.0,0.0,1.0,0.1933596772484634,2.0,WRENCH_OK,residual_support_wrench_market,proposed_wrench_market,residual_support_market,current_residual_wrench_direction,main_proposal,A
SP3_DEBUG_smoke,point_load_degenerate,point_load_degenerate_v00,4101,support_dual_wrench_market_guarded,model_based,decentralized,proposed,load-01,1,42.0,42.0,2,48.0,0.0,0.0,2,True,True,False,amr-01 amr-02,2 1,True,True,False,2.3684757858670006e-16,0.04999999999999977,1.4210854715202004e-14,0.0,47.999999999999986,0.0,0.0,1.0,0.1933596772484634,2.0,WRENCH_OK,residual_support_guarded_local_repair,proposed_wrench_guarded_repair,residual_support_market,current_residual_wrench_direction_plus_abstention_guard,guarded_local_repair_proposal,A
SP3_DEBUG_smoke,point_load_degenerate,point_load_degenerate_v00,4101,smith_wrench_pairs_guarded,model_based,decentralized,proposed,load-01,1,42.0,42.0,2,48.0,0.0,0.0,2,True,True,False,amr-01 amr-02,1 2,True,True,False,2.3684757858670006e-16,0.04999999999999977,1.4210854715202004e-14,0.0,47.999999999999986,0.0,0.0,1.0,0.1933596772484634,2.0,WRENCH_OK,pair_aware_wrench_guarded_repair,proposed_wrench_guarded_repair,smith_pair_repair,pairwise_delta_rho_plus_wrench_abstention_guard,pair_complementarity_repair_proposal,A
SP3_DEBUG_smoke,slot_saturation,slot_saturation_v00,4100,wrench_oracle,model_based_oracle,centralized,reference,load-01,1,52.0,52.0,2,0.0,0.0,-95.0,0,False,False,False,,,False,False,False,1.5833333333333333,-1.5333333333333332,0.0,95.0,0.0,0.0,0.0,0.0,0.0,3.2,UNDER,exact_role_slot_wrench,centralized_wrench_oracle_reference,oracle,strict_wrench_feasible_score,reference,A
SP3_DEBUG_smoke,slot_saturation,slot_saturation_v00,4100,oracle_scalar_assignment,model_based_oracle,centralized,reference,load-01,1,52.0,52.0,2,0.0,0.0,-95.0,2,True,False,True,amr-01 amr-02,2 1,True,False,True,1.0441698833503492,-0.9941698833503492,4.705621349217566,62.473224750952006,-4.705621349217566,0.0,-32.526775249047994,1.0,0.39970583317690256,3.2,SCALAR_ONLY,exact_scalar_capacity_reference,centralized_scalar_reference,oracle,scalar_capacity_only,reference_scalar_false_positive,A
SP3_DEBUG_smoke,slot_saturation,slot_saturation_v00,4100,capacity_greedy_slots,classic,decentralized,baseline,load-01,1,52.0,52.0,2,0.0,0.0,-95.0,2,True,False,True,amr-01 amr-04,2 1,True,False,True,1.0081096454175897,-0.9581096454175897,0.2893148064209825,60.48588680680071,-0.2893148064209825,0.0,-34.51411319319929,1.0,0.43576607110966203,3.2,SCALAR_ONLY,capacity_greedy_slots,classic_decentralized_baseline,greedy,scalar_capacity_only,classic_baseline,A
SP3_DEBUG_smoke,slot_saturation,slot_saturation_v00,4100,cbba_slots,sota,decentralized,baseline,load-01,1,52.0,52.0,2,0.0,0.0,-95.0,2,True,False,True,amr-01 amr-02,2 1,True,False,True,1.0441698833503492,-0.9941698833503492,4.705621349217566,62.473224750952006,-4.705621349217566,0.0,-32.526775249047994,1.0,0.39970583317690256,3.2,SCALAR_ONLY,cbba_slot_wrench_proxy,sota_decentralized_baseline,cbba,marginal_wrench_bid,sota_proxy,A
SP3_DEBUG_smoke,slot_saturation,slot_saturation_v00,4100,smith_wrench_deficit,model_based,decentralized,proposed,load-01,1,52.0,52.0,2,0.0,0.0,-95.0,2,True,False,True,amr-01 amr-02,2 1,True,False,True,1.0441698833503492,-0.9941698833503492,4.705621349217566,62.473224750952006,-4.705621349217566,0.0,-32.526775249047994,1.0,0.39970583317690256,3.2,SCALAR_ONLY,smith_qr_wrench_deficit,proposed_wrench_deficit,smith,wrench_deficit_minus_rho,main_proposal,A
SP3_DEBUG_smoke,slot_saturation,slot_saturation_v00,4100,smith_wrench_marginal,model_based,decentralized,proposed,load-01,1,52.0,52.0,2,0.0,0.0,-95.0,2,True,False,True,amr-01 amr-02,2 1,True,False,True,1.0441698833503492,-0.9941698833503492,4.705621349217566,62.473224750952006,-4.705621349217566,0.0,-32.526775249047994,1.0,0.39970583317690256,3.2,SCALAR_ONLY,smith_qr_delta_rho_wrench_marginal,proposed_wrench_ablation,smith,delta_rho_marginal,proposal_ablation,A
SP3_DEBUG_smoke,slot_saturation,slot_saturation_v00,4100,smith_wrench_marginal_guarded,model_based,decentralized,proposed,load-01,1,52.0,52.0,2,0.0,0.0,-95.0,0,False,False,False,,,False,False,False,1.5833333333333333,-1.5333333333333332,0.0,95.0,0.0,0.0,0.0,0.0,0.0,3.2,UNDER,smith_qr_delta_rho_guarded_local_repair,proposed_wrench_guarded_repair,smith,delta_rho_marginal_plus_wrench_abstention_guard,guarded_local_repair_proposal,A
SP3_DEBUG_smoke,slot_saturation,slot_saturation_v00,4100,support_dual_wrench_market,model_based,decentralized,proposed,load-01,1,52.0,52.0,2,0.0,0.0,-95.0,2,True,False,True,amr-01 amr-04,2 1,True,False,True,1.0081096454175897,-0.9581096454175897,0.2893148064209825,60.48588680680071,-0.2893148064209825,0.0,-34.51411319319929,1.0,0.43576607110966203,3.2,SCALAR_ONLY,residual_support_wrench_market,proposed_wrench_market,residual_support_market,current_residual_wrench_direction,main_proposal,A
SP3_DEBUG_smoke,slot_saturation,slot_saturation_v00,4100,support_dual_wrench_market_guarded,model_based,decentralized,proposed,load-01,1,52.0,52.0,2,0.0,0.0,-95.0,0,False,False,False,,,False,False,False,1.5833333333333333,-1.5333333333333332,0.0,95.0,0.0,0.0,0.0,0.0,0.0,3.2,UNDER,residual_support_guarded_local_repair,proposed_wrench_guarded_repair,residual_support_market,current_residual_wrench_direction_plus_abstention_guard,guarded_local_repair_proposal,A
SP3_DEBUG_smoke,slot_saturation,slot_saturation_v00,4100,smith_wrench_pairs_guarded,model_based,decentralized,proposed,load-01,1,52.0,52.0,2,0.0,0.0,-95.0,0,False,False,False,,,False,False,False,1.5833333333333333,-1.5333333333333332,0.0,95.0,0.0,0.0,0.0,0.0,0.0,3.2,UNDER,pair_aware_wrench_guarded_repair,proposed_wrench_guarded_repair,smith_pair_repair,pairwise_delta_rho_plus_wrench_abstention_guard,pair_complementarity_repair_proposal,A
SP3_DEBUG_smoke,slot_saturation,slot_saturation_v00,4101,wrench_oracle,model_based_oracle,centralized,reference,load-01,1,52.0,52.0,2,0.0,0.0,-95.0,0,False,False,False,,,False,False,False,1.5833333333333333,-1.5333333333333332,0.0,95.0,0.0,0.0,0.0,0.0,0.0,3.2,UNDER,exact_role_slot_wrench,centralized_wrench_oracle_reference,oracle,strict_wrench_feasible_score,reference,A
SP3_DEBUG_smoke,slot_saturation,slot_saturation_v00,4101,oracle_scalar_assignment,model_based_oracle,centralized,reference,load-01,1,52.0,52.0,2,0.0,0.0,-95.0,2,True,False,True,amr-01 amr-02,1 2,True,False,True,1.0389611640646756,-0.9889611640646756,0.5356984513261409,62.33536804041427,-0.5356984513261409,0.0,-32.66463195958573,1.0,0.4049145524625761,3.2,SCALAR_ONLY,exact_scalar_capacity_reference,centralized_scalar_reference,oracle,scalar_capacity_only,reference_scalar_false_positive,A
