M,quota_mode,spatial_mode,replicates,feasibility_rate,mean_coverage,quota_asymmetry_cv_mean,quota_asymmetry_cv_median,quota_asymmetry_cv_p05,quota_asymmetry_cv_p95,cost_asymmetry_cv_mean,cost_asymmetry_cv_median,cost_asymmetry_cv_p05,cost_asymmetry_cv_p95,normalized_cost_per_assigned_slot_mean,normalized_cost_per_assigned_slot_median,normalized_cost_per_assigned_slot_p05,normalized_cost_per_assigned_slot_p95,normalized_assignment_cost_p95_mean,normalized_assignment_cost_p95_median,normalized_assignment_cost_p95_p05,normalized_assignment_cost_p95_p95,assignment_cost_gini_mean,assignment_cost_gini_median,assignment_cost_gini_p05,assignment_cost_gini_p95,assignment_cost_jain_mean,assignment_cost_jain_median,assignment_cost_jain_p05,assignment_cost_jain_p95,load_mean_cost_cv_mean,load_mean_cost_cv_median,load_mean_cost_cv_p05,load_mean_cost_cv_p95,solver_wall_ns_mean,solver_wall_ns_median,solver_wall_ns_p05,solver_wall_ns_p95,total_wall_ns_mean,total_wall_ns_median,total_wall_ns_p05,total_wall_ns_p95
160,low,clustered,60,1.0,1.0,0.5005431959479099,0.48790047653184354,0.4192007845090963,0.602396668010654,0.46578631426442146,0.46566062004611786,0.4489963251685794,0.48237817968890734,0.10461811086115431,0.10504831169129561,0.09313774269855535,0.11664409344464595,0.1998553165780631,0.199690452616736,0.1741643361006504,0.23008686379034868,0.30967722609650117,0.30776592621465315,0.2710926729898877,0.35451910818129534,0.7722335139147903,0.776326532342116,0.719540297949184,0.8177008885981921,0.4146571228996638,0.4120169981674098,0.33538018914863316,0.5212121814084495,2030108.3333333333,1892700.0,1363045.0,3030699.9999999986,7311693.333333333,6256450.0,5091115.0,10282094.999999998
160,low,corridor,60,1.0,1.0,0.5095518872702206,0.5107016781421185,0.40945848385398,0.6131156081674526,0.6388295169677046,0.6421238690433511,0.6178286673912435,0.6565142457913046,0.03157567630071278,0.03080221178345128,0.024797480842542307,0.0400696940818895,0.083160639539625,0.08311251902961017,0.05984963213536815,0.11489769292144746,0.40604739296445214,0.40761210960964134,0.35783105336440674,0.44690462083126115,0.6208238412562338,0.6202223413068715,0.5310055666976343,0.6973149581318753,0.7682814810118785,0.7644655684533948,0.5945051488092071,0.9030712180576465,572643.3333333334,558550.0,353905.0,852574.9999999998,6710510.0,7523450.0,4028880.0,9236469.999999998
160,low,ring,60,1.0,1.0,0.5213059858343606,0.52074165859858,0.443441794376669,0.581057920126932,0.2389545476345783,0.23843683555971873,0.22642741053069027,0.25362647763717844,0.19395511257952427,0.1942961968946655,0.18617510864656317,0.20245903615044594,0.2586129503179807,0.25832427173200556,0.2468826104614924,0.2736973592277714,0.1199436804009626,0.12059007297141722,0.10637678307193413,0.13229875170502542,0.957828150463334,0.9577154349779284,0.9494131753746966,0.9668666233665504,0.19731085204003745,0.19645324911175066,0.17358780977404384,0.22265356040037565,1921240.0,1696500.0,1355615.0,3195874.9999999986,7186275.0,6240600.0,5097345.0,10042715.0
160,low,separated,60,1.0,1.0,0.5072042287673126,0.5127286075498421,0.43352150031581893,0.591823885814211,0.22861270452352783,0.22879749560340867,0.2141188573814765,0.2415433660151163,0.41935450202722613,0.41843801746871645,0.40374526750788486,0.4400690439496175,0.5585919693154527,0.5572928313445167,0.5259715804258892,0.584588406843287,0.11458617898315865,0.11471435265748897,0.10121747001059658,0.12519137641601746,0.9611984561190504,0.9612786707469532,0.9540344282406712,0.9693975041000961,0.18184020145879698,0.18208890608235018,0.15475729328029023,0.20554345117740525,3819628.3333333335,3366450.0,2795475.0,6336229.999999999,8793661.666666666,8256700.0,6426270.0,12494790.0
160,low,uniform,60,1.0,1.0,0.5090924521519685,0.50046853047919,0.4089464589396201,0.619506697437538,0.4757538058488395,0.4756790708957912,0.46911595186624355,0.4824216945809621,0.0466214500581064,0.04653311090455895,0.04152241581349872,0.052620618073130426,0.0989706118216423,0.09874351505803804,0.07926699906797463,0.12145972048100583,0.32278844325566874,0.32230489417497066,0.282416159588129,0.3744353940437602,0.7388601690771393,0.7427277960644842,0.6606738412070321,0.8038011220013429,0.47186929674440337,0.46522522948432576,0.37220897064034003,0.6036683377860188,554116.6666666666,529900.0,355095.0,735269.9999999997,5939016.666666667,5229150.0,3875355.0,8331170.0
160,moderate,clustered,60,1.0,1.0,0.5992019238767323,0.5984354601792912,0.5039651807898479,0.6739291083353262,0.4664550290928409,0.46459236046757824,0.4513464864093937,0.48323428458536044,0.10541934512987897,0.10597272299518017,0.09374402084713478,0.11729145959982,0.20658380541071789,0.20055709093075716,0.18018815555009227,0.24047097570147086,0.31383423611211475,0.3128604239204402,0.27416259018453615,0.36186221127412915,0.7668898717328929,0.7684575341140851,0.7124661705534995,0.8135238814471257,0.43146894289103155,0.4259048308124329,0.34631525820626496,0.5281319055565474,2272186.6666666665,2279450.0,1636990.0,2928225.0,8678268.333333334,9201200.0,5522225.0,10489824.999999998
160,moderate,corridor,60,1.0,1.0,0.5800237574302755,0.5718977498338574,0.50046853047919,0.6886719855260288,0.6378678261935715,0.6372718324239246,0.6234613377390469,0.6523148443393604,0.03243328601204594,0.03243122481209941,0.02631607563462622,0.039715651517798274,0.08234539075110228,0.08197745969502837,0.06091572196608684,0.10773357951485324,0.40301534875745937,0.4017558050393847,0.3688606397877485,0.4463524671685505,0.6310731624907728,0.6333749409255236,0.5541028749156076,0.6939262445138245,0.7639667900943174,0.7529033958951159,0.6617884395164872,0.8988223423036474,587710.0,533450.0,383895.0,965939.9999999984,5291356.666666667,4526650.0,4015615.0,7569150.0
160,moderate,ring,60,1.0,1.0,0.5909405132628796,0.5808802587452941,0.5080567384177901,0.6985081790810725,0.23843677446301814,0.2378462843888333,0.22171138951510602,0.25453596494749353,0.19407574695839536,0.19453171174238737,0.18371622443062252,0.20193050765736256,0.25644023433584656,0.2569194846175523,0.24466753343529712,0.267836437372043,0.117650430242803,0.11733546807890238,0.10484200448333264,0.1329168831546358,0.9593237913534537,0.9599686381336364,0.9494315836092952,0.9673353872437808,0.19629621247953208,0.19616406970316885,0.17366659228632875,0.21888051447946436,1915898.3333333333,1878500.0,1376885.0,2524624.999999999,7242370.0,6506150.0,5013900.0,9488735.0
160,moderate,separated,60,1.0,1.0,0.586459509802287,0.5718977498338575,0.5045883222984853,0.7131743068781143,0.2260895593555001,0.2261942694096476,0.21223564738078085,0.23926391504183306,0.42084550743068105,0.42011444394578523,0.40053533708226696,0.4395017193743786,0.5585869365176125,0.5590129499583457,0.5315614824059097,0.583270876043502,0.11411217889615971,0.11352947974433636,0.10039590454350225,0.12506101120438573,0.9614131558600386,0.9621094778939399,0.9543998011366053,0.9696027241749628,0.18208819397718357,0.18182949712939003,0.1633324701177137,0.19969912745337967,3993013.3333333335,4246350.0,2965070.0,4758010.0,9914526.666666666,11055350.0,6646640.0,12193005.0
160,moderate,uniform,60,1.0,1.0,0.5874773317732297,0.5861993638488174,0.4876873803579426,0.6798954346529927,0.4749699683757861,0.47581409214321424,0.4679228720513895,0.48249335688332323,0.04933227520726979,0.0478729791350013,0.04316668014934156,0.058920870193866215,0.10710829131981273,0.10073974389278213,0.08355059266871251,0.15794778821203678,0.3294796038835681,0.3260775613008492,0.28041883970005504,0.38929109445508453,0.7327470213141435,0.7383272481299127,0.6253103467855212,0.7987065028601078,0.49476735900102764,0.4794390026365777,0.40736793392678167,0.637398774863172,557910.0,494350.0,388085.0,905129.9999999999,5326180.0,4447400.0,3963810.0,7834840.0
160,symmetric,clustered,60,1.0,1.0,0.04506939094329985,0.04506939094329985,0.04506939094329985,0.04506939094329987,0.46789630889158995,0.46707899540021847,0.45164853955205725,0.48697911579008374,0.10264732496954905,0.10353589727751863,0.08931765907269054,0.11486379725560286,0.20004697885286943,0.195227874748385,0.16588171025914733,0.24216160123974526,0.31225817560289076,0.3150702709081711,0.27376836820264294,0.34036532610486797,0.768765391892076,0.7692208844087496,0.7277157214274754,0.8144505356173205,0.37503461836347574,0.36964909755250924,0.30006225277486714,0.4607536960759144,2012055.0,1975150.0,1531950.0,2611495.0,7846896.666666667,7779600.0,5400365.0,10529449.999999996
160,symmetric,corridor,60,1.0,1.0,0.04506939094329985,0.04506939094329985,0.04506939094329985,0.045069390943299856,0.6389687097995886,0.6398973006372765,0.6268104902319777,0.6497702915837325,0.029992044926210396,0.030075339706221643,0.024982008459461535,0.036003297923694395,0.07846892587659633,0.07805464695432932,0.06411652363475744,0.09253904952526007,0.40973226256980794,0.40549759963453746,0.37059498714239036,0.4485931511288481,0.6149250239386123,0.6210835968983249,0.5254489472712313,0.6809395217529025,0.7425901258551575,0.72436299288163,0.6207003566338843,0.902858299141876,580135.0,544650.0,362040.0,951454.9999999998,7263118.333333333,7572750.0,3993900.0,8733220.0
160,symmetric,ring,60,1.0,1.0,0.04506939094329985,0.045069390943299856,0.04506939094329985,0.045069390943299856,0.23836068529312932,0.24043164540109863,0.22222203588423994,0.2544711971718608,0.19352149351989953,0.19273330974886996,0.18611500659608185,0.2020776746710698,0.2572009766688695,0.2563849050590902,0.2480803459076955,0.2692193999825516,0.11839200319666637,0.11878575556278526,0.1024585463323874,0.13452328379833484,0.9587837881039665,0.9583523215018475,0.947563539282658,0.9685080263151554,0.1936889699937221,0.19591921088820347,0.16659990565188396,0.22175102673796843,2122716.6666666665,2172450.0,1503455.0,2647165.0,8752160.0,9163250.0,5328015.0,9934129.999999998
160,symmetric,separated,60,1.0,1.0,0.04506939094329985,0.04506939094329985,0.04506939094329985,0.045069390943299856,0.22808244083632948,0.22776871609706822,0.21704237913772664,0.23890323819596723,0.42183158054871495,0.4209906949829394,0.40151132614992513,0.44051455388561833,0.5599283458989476,0.5616853355827427,0.5363939944467145,0.5863709338224639,0.11634674840306757,0.1166126470572878,0.10449892472598409,0.13031045646765874,0.9601486706304032,0.9600271685965807,0.9510860134667075,0.9676090674648081,0.18051433075269094,0.1802006546968407,0.15915990183544843,0.20231414267581502,4202841.666666667,4390600.0,2917825.0,5133600.0,10414163.333333334,11378800.0,6814050.0,13160254.999999998
160,symmetric,uniform,60,1.0,1.0,0.04506939094329985,0.04506939094329985,0.04506939094329985,0.045069390943299856,0.4743003291852205,0.4742692138803524,0.4669560535483635,0.48227876475472925,0.044095003465565004,0.043540433920320365,0.03886791023526062,0.049646522987447775,0.09288040112768052,0.09076440871939997,0.07441152458688843,0.11901245241346996,0.31458789187825276,0.3128962693272995,0.26863171159957766,0.3471052547532357,0.750792767921104,0.7577427092375426,0.6939444553885155,0.8103165520264797,0.4291463083501298,0.4153096031214393,0.34317749391763624,0.5379647458869936,614270.0,578350.0,373385.0,1026444.9999999998,6977683.333333333,7534000.0,4165390.0,9898069.999999998
40,extreme,clustered,60,1.0,1.0,1.6344587795691923,1.5970655996074183,1.0724664196810294,2.338268590217984,0.4611199142860067,0.45896165192231997,0.421624958397479,0.5175123360667889,0.1669500051194827,0.1654099896471335,0.12672594015196917,0.21617633096148617,0.31776464065218263,0.3163226803180469,0.22237031046005554,0.41273081609553136,0.31537680322458395,0.3093989705609258,0.24903899352172143,0.3881506798799017,0.7640598859199019,0.7722202444374131,0.6704854956052491,0.8395606761038066,0.5850856672076272,0.5835806495649303,0.3473359518490133,0.8347191840332426,102425.0,103500.0,79750.0,126100.0,1762440.0,1752250.0,1338470.0,2094924.9999999998
40,extreme,corridor,60,1.0,1.0,1.5537418662285811,1.5505493816316847,0.9650292535847321,2.0772664270066055,0.622071513966268,0.6232800667399918,0.5586842850056916,0.6683055985370191,0.0792560620651089,0.0749756856841398,0.04705008245433651,0.11165529160410848,0.169426509098111,0.15912751255987545,0.09472973964795672,0.2768662688711042,0.3541788976249073,0.35306702945964097,0.2825926131124842,0.43715674201257915,0.7124882431520095,0.7147392393683374,0.6118266388032935,0.8020239095566942,0.696906392600604,0.6891442780760071,0.48872653563526436,0.9557143004683004,74213.33333333333,68950.0,41750.0,119754.99999999999,1409755.0,1641600.0,849355.0,1822754.9999999998
40,extreme,ring,60,1.0,1.0,1.6516314079766294,1.5919536395400626,1.1849832299042846,2.2507157868064387,0.233659643975666,0.23350554138234683,0.17149815433578955,0.2945131835434756,0.21753968723868974,0.21625052101584763,0.19431723173830773,0.2473145871103651,0.28006527014443755,0.2810503896578337,0.2346684785435142,0.3119274231756364,0.10970129646249598,0.10674127397325395,0.07851602571338649,0.14215425548043645,0.9625676070399597,0.9649870963012653,0.9410161525964996,0.9792769239335541,0.19399104318844984,0.19214988063115995,0.1354110231221593,0.2515381832241845,89095.0,84600.0,54435.0,129794.99999999994,1414810.0,1509750.0,904795.0,2069634.9999999998
40,extreme,separated,60,1.0,1.0,1.6132362195522376,1.6147755261955141,1.0074720839804943,2.338268590217985,0.21778123141278544,0.21860012733797124,0.17474727586440195,0.2576393988434712,0.43962290439586665,0.43711569322612087,0.38567658530170196,0.5101776645603261,0.5584308618803875,0.5466203953773369,0.4815373258035167,0.6534231308227164,0.10053745954763181,0.09870962234396352,0.07593305382046879,0.1299587156262785,0.9683519034093393,0.9697591230961236,0.9488440743589386,0.9819001618079125,0.18643378460732438,0.1927386246665109,0.1273591196953619,0.2313119307838424,108786.66666666667,105350.0,82975.0,138350.0,1386655.0,1175150.0,941825.0,1897474.9999999995
40,extreme,uniform,60,1.0,1.0,1.6029638755055549,1.5739737644433376,0.9829801625668749,2.2461077445216207,0.46194745660499653,0.461475045375496,0.4203691695726067,0.5058721884107967,0.1504766688917069,0.14459947592840977,0.10028668544703297,0.2057704905166201,0.2968229712687248,0.29246878048252023,0.1894076518653595,0.4139384376248049,0.33642637956793775,0.3354472793950093,0.2746153403397103,0.39680455821837873,0.7392663026299139,0.743459988767541,0.6680102889754419,0.8124780483632755,0.6624991923825616,0.6567716652340913,0.47487738853709915,0.868271577517113,73510.0,71500.0,45540.0,108560.0,1378641.6666666667,1255200.0,909295.0,1842780.0
40,high,clustered,60,1.0,1.0,1.049034581600882,1.0273676425604106,0.6674056803761609,1.5284232279147782,0.4648424713849779,0.46756858095506637,0.4310556791265368,0.4975303692472778,0.14085504027604256,0.14321490698400122,0.11045839958764286,0.16582918220212167,0.2653740389056034,0.2684347954342148,0.19161494464800682,0.33823047749312063,0.2971108572056327,0.2980725496675971,0.23802017935827696,0.36701326155568526,0.7826551923566908,0.7813503082725313,0.6863449271321023,0.8500334360792647,0.44508850245761067,0.43621051619232165,0.24643397940248962,0.6752448203824274,87076.66666666667,84450.0,55955.0,129059.99999999994,1586348.3333333333,1677400.0,884185.0,2038944.9999999993
40,high,corridor,60,1.0,1.0,1.093272330994113,1.0660731501395655,0.7472295011028836,1.6379473972945309,0.6297710128737837,0.631054752420646,0.5785493434439628,0.6750871379237224,0.06805887356776154,0.06678094054451586,0.04658650665188169,0.10235006647709584,0.14534658704810444,0.13188040534174528,0.08762032158915964,0.24357291986890034,0.3395900168160881,0.34112738664983244,0.2627437447919019,0.41826670280680806,0.724363974114272,0.7203230227444521,0.6330091556525075,0.8250350925388177,0.6431297230481725,0.609876644622386,0.46224611092741774,0.8643905624054823,59548.333333333336,54300.0,33590.0,96639.99999999999,1383183.3333333333,1463750.0,848355.0,1862769.9999999988
40,high,ring,60,1.0,1.0,1.0848566605104148,1.0274285208798748,0.7373940601876313,1.5319910211022676,0.2382328969006308,0.2376149841694974,0.1931490253144177,0.2858207121505553,0.208692901740902,0.20808744669960844,0.18808763904348735,0.23124248029152314,0.2719147514117331,0.26771324860895307,0.24793221129575022,0.30691232851481737,0.11111162910956131,0.11407689401031373,0.0803060287703265,0.14508110611388367,0.9620809289994531,0.9608462983217203,0.9362412791459701,0.9799103317149411,0.19104978601997713,0.19148579189701803,0.12844758869579767,0.24817415755103656,80425.0,78450.0,57180.0,114695.0,1456590.0,1662850.0,892300.0,1924094.9999999998
40,high,separated,60,1.0,1.0,1.0701042801346017,1.0194896375512155,0.7574703540235611,1.6250573269458657,0.21952780063328392,0.22042171097371294,0.17693965646789322,0.26025471165493047,0.4307569825163303,0.43421924409897583,0.3775519857116832,0.48390783298487794,0.5525353607763925,0.5569964664734665,0.4796067722042762,0.60991362403101,0.10363795227368894,0.10172747374253022,0.08009295215465918,0.13670596259475004,0.9667158195765935,0.9688527784254576,0.944482291267437,0.979768186704145,0.17905063283754893,0.17668028246916404,0.13483652022085257,0.22749859261539912,109881.66666666667,107550.0,80395.0,169464.99999999994,1430580.0,1679500.0,922080.0,2134395.0
40,high,uniform,60,1.0,1.0,1.142226011659389,1.0887042287345698,0.7373940601876313,1.6376484131616569,0.46835668038723627,0.4700290557115673,0.44088350426419,0.4990723586174454,0.1255722793401209,0.12026984549941092,0.09718111695923201,0.18831576852548995,0.26112854442688327,0.23968615409234173,0.1749928852311915,0.4033479834369162,0.3273999096265089,0.33159386570550653,0.2520452632544185,0.38808685234076756,0.7453143879786691,0.739432922186358,0.6644347269913381,0.8302111881898898,0.5552906558369916,0.5539357588288127,0.36673710241137086,0.7994190338853886,62271.666666666664,60300.0,43035.0,95544.99999999999,1495570.0,1629500.0,923325.0,2352420.0
40,low,clustered,60,1.0,1.0,0.4892545572398051,0.4847679857416328,0.2979093821953246,0.6919176251549024,0.46898036659667014,0.4726027997596721,0.4245914631448126,0.5058670170834083,0.12722672982382294,0.12369480993014784,0.09789948611425815,0.16211883010912206,0.2381398656442256,0.2301472560248,0.17837232001739878,0.3265956368487411,0.29627372248364364,0.2877486955779366,0.2352742805507882,0.3705435253913486,0.7846492552359545,0.7970613690072945,0.6953742752426425,0.8505967673194453,0.38469430995890763,0.38347746089495616,0.24119916897231025,0.5533745689696228,72583.33333333333,66000.0,48595.0,108449.99999999999,1322743.3333333333,1185550.0,862445.0,1794320.0
40,low,corridor,60,1.0,1.0,0.4836858998206192,0.4847679857416328,0.3482097069296029,0.6697966059533265,0.6321272472469072,0.6375955397681655,0.5928999704590311,0.6639880299424923,0.05566967022468296,0.05213289273314139,0.040855155677990834,0.0780275877158446,0.11986855504965363,0.10770452441487247,0.07690525771425763,0.19295472516419507,0.33703061169689813,0.3387796569325834,0.2669111798659496,0.40994467564497844,0.7262755920717813,0.7293883948880564,0.613160699602936,0.81680849967157,0.5520958360955451,0.5417627742681872,0.3887462997122576,0.7706670287377668,43360.0,37650.0,26755.0,82644.99999999999,1025261.6666666666,885450.0,823365.0,1746555.0
40,low,ring,60,1.0,1.0,0.4988108388686175,0.4847679857416328,0.34700107332914243,0.6818207232801212,0.23823902347773707,0.23622076766625466,0.20405175288114616,0.26858177535835326,0.20167166098764475,0.2016187163827442,0.18587759288813235,0.21553382713490396,0.26164837394429047,0.2637248968260939,0.23815553138792697,0.2848886642872599,0.10945745476861403,0.11117757906497927,0.08430300372641358,0.13429193941687836,0.9634064079430663,0.9627812128499299,0.9474939084088788,0.9779828406627581,0.18108456092111222,0.18560847257486357,0.1331795943082373,0.22002511317122314,72308.33333333333,69300.0,49030.0,98099.99999999997,1559853.3333333333,1664850.0,891210.0,1859519.9999999998
40,low,separated,60,1.0,1.0,0.4823847923167648,0.4847679857416328,0.324037034920393,0.6438595083092689,0.2250012495803296,0.22707873002145673,0.19018257994956683,0.2589603678369428,0.42907086494348795,0.4263584683930153,0.38914665156415545,0.47385071354591174,0.5580056026421618,0.5624434384779641,0.5038879740048603,0.6099592444823447,0.10903906457032946,0.10539393217800741,0.08886755196389988,0.13677372614695305,0.9636384196359387,0.9669008102760039,0.9446022533471096,0.9754212468715956,0.17038583990080294,0.16727156026362933,0.12365480278621134,0.2200655408795878,99710.0,94800.0,79320.0,132325.0,1208155.0,1012750.0,945550.0,1824730.0
40,low,uniform,60,1.0,1.0,0.4813912792512095,0.4762375795441878,0.3482097069296029,0.6557438524302001,0.46986689277668103,0.469831066018239,0.44701972955085256,0.49000249412372543,0.09736212642287946,0.09686716781920617,0.07554485112263563,0.12763176050275316,0.1965973274458727,0.19618316745411646,0.13710969490534103,0.27979847673517244,0.3089864583611602,0.3149627836168787,0.24607175413432317,0.369751476571575,0.7602145142222411,0.7564610300506069,0.6708690820362126,0.8404327584444169,0.4315308739518113,0.42062789817141044,0.2953942812658536,0.5714481505068432,43680.0,38950.0,27055.0,70505.0,1283768.3333333333,1065300.0,832955.0,2078135.0
