study,seed,N,N_original,K,M,size_N_plus_M,matrix_elements,requested_delta,observed_delta,rho_M_over_N,quota_mode,spatial_mode,treatment,structurally_feasible,mission_feasible,coverage,assigned_slot_count,missing_slot_count,idle_robot_count,idle_fraction,quota_asymmetry_cv,cost_asymmetry_cv,total_cost,mean_cost_per_assigned_slot,normalized_cost_per_assigned_slot,assignment_cost_p50,assignment_cost_p95,assignment_cost_max,assignment_cost_std,assignment_cost_cv,assignment_cost_gini,assignment_cost_jain,normalized_assignment_cost_p95,normalized_assignment_cost_max,load_mean_cost_cv,served_load_fraction,robot_utilization,greedy_total_cost,greedy_to_hungarian_ratio,hungarian_saving_vs_greedy,assignment_cost_lower_bound,relative_gap_to_lower_bound,slots_wall_ns,matrix_wall_ns,solver_wall_ns,post_wall_ns,total_wall_ns,total_cpu_ns,matrix_bytes,solver_ns_per_matrix_element,matrix_build_ns_per_element,failure_count,failure_rate,failed_robot_was_assigned,recovery_feasible,base_total_cost,relative_cost_increase,assignment_churn,logical_messages,communication_bytes,logical_messages_per_assigned_slot,communication_bytes_per_assigned_slot,communication_rounds,retry_messages,nonresponding_count,metrics_wall_ns
failures,296698767,32,40,13,40,72,1280,0.0,-0.1111111111111111,1.25,moderate,uniform,random_20_percent,False,False,0.8,32,8,0,0.0,0.532681893816563,0.48209632714837725,486.10868578224523,15.190896430695163,0.1074158587844707,13.884397922704938,27.84818861885072,47.94529401276583,9.612949898657748,0.6328099162886495,0.3396887952634151,0.7140570170462135,0.19691643016151378,0.3390244252240949,0.5911953885429059,1.0,1.0,540.3220679361476,1.1115252282864732,0.10033530994019854,422.89819576104264,0.1300336568137728,60500,55400,17300,55200,601600,0,10240,13.515625,43.28125,8,0.2,True,False,815.489412853292,nan,0.34375,88,7969,2.75,249.03125,5,24,8,428900
failures,1532367819,28,40,13,40,68,1120,0.0,-0.17647058823529413,1.4285714285714286,moderate,uniform,random_30_percent,False,False,0.7,28,12,0,0.0,0.532681893816563,0.458345510286702,485.3795110299023,17.334982536782224,0.1225768370350909,16.604667900555974,28.587203375385254,47.97697697468842,9.181722730643298,0.5296643772880107,0.28193017451191915,0.7809178947958221,0.20214205361893872,0.3392484575963303,0.30214920940982554,0.9230769230769231,1.0,533.0307399104829,1.098173136273247,0.08939677454359041,404.5092918630104,0.16661234627579863,60700,53700,21200,66400,554000,0,8960,18.928571428571427,47.94642857142857,12,0.3,True,False,815.489412853292,nan,0.32142857142857145,92,7672,3.2857142857142856,274.0,5,36,12,715400
failures,567972083,40,40,13,40,80,1600,0.0,0.0,1.0,moderate,uniform,no_failure,True,True,1.0,40,0,0,0.0,0.7035623639735145,0.477391627115154,892.3694846106861,22.309237115267152,0.15775012847304015,15.455356194838227,53.75868422612116,78.25918138526907,16.638559987931202,0.7458148345442404,0.3870710866778737,0.6425745061468416,0.3801313016395656,0.5533759784763179,0.5276418513029487,1.0,1.0,1030.2449067383839,1.1545048598203116,0.13382781242199268,282.30697527112204,0.6836434009234593,64200,63700,46900,69800,740500,0,12800,29.3125,39.8125,0,0.0,False,True,892.3694846106861,0.0,0.0,80,8515,2.0,212.875,2,0,0,497000
failures,538371481,39,40,13,40,79,1560,0.0,-0.012658227848101266,1.0256410256410255,moderate,uniform,random_assigned_failure,False,False,0.975,39,1,0,0.0,0.7035623639735145,0.4798609446944206,808.4659710052316,20.729896692441837,0.14658250524522204,14.356962392856802,51.1352720675421,54.700654168267505,14.243528876127522,0.6871008132578269,0.366801251802648,0.6792982042855222,0.36158097636778064,0.38679203497722137,0.4670978893606215,1.0,1.0,1051.6719320144434,1.3008239922662597,0.23125649131222767,530.9950547583644,0.34320667312919184,59300,59800,39100,61600,692400,0,12480,25.064102564102566,38.333333333333336,1,0.025,True,False,892.3694846106861,nan,0.05128205128205128,81,8484,2.076923076923077,217.53846153846155,5,3,1,452700
failures,2172354125,39,40,13,40,79,1560,0.0,-0.012658227848101266,1.0256410256410255,moderate,uniform,critical_assigned_failure,False,False,0.975,39,1,0,0.0,0.7035623639735145,0.478996749680553,836.0477808840157,21.437122586769632,0.1515833475023211,14.960607306448104,51.1352720675421,54.700654168267505,13.986027123520193,0.652420914556507,0.35002039698847787,0.7014329329108738,0.36158097636778064,0.38679203497722137,0.4530126291650366,1.0,1.0,1084.6707535755074,1.2973789039049948,0.22921515295948683,543.5952281213322,0.3498036349710199,61700,58800,37400,60400,681700,0,12480,23.974358974358974,37.69230769230769,1,0.025,True,False,892.3694846106861,nan,0.07692307692307693,81,8480,2.076923076923077,217.43589743589743,5,3,1,448300
failures,2965898558,38,40,13,40,78,1520,0.0,-0.02564102564102564,1.0526315789473684,moderate,uniform,random_5_percent,False,False,0.95,38,2,0,0.0,0.7035623639735145,0.46865643952254277,863.1834181567045,22.71535310938696,0.16062180220694447,15.766469795989039,53.85783895687341,78.25918138526907,16.94527854934767,0.7459834970535921,0.3904406669311735,0.6424706324839463,0.380832431464582,0.5533759784763179,0.5631020929316709,0.9230769230769231,1.0,1123.3722407418807,1.3014293568576647,0.23161407514693982,522.832210773437,0.3942976663176345,58900,60700,39600,60000,673100,0,12160,26.05263157894737,39.93421052631579,2,0.05,True,False,892.3694846106861,nan,0.05263157894736842,82,8407,2.1578947368421053,221.23684210526315,5,6,2,429000
failures,86241267,36,40,13,40,76,1440,0.0,-0.05263157894736842,1.1111111111111112,moderate,uniform,random_10_percent,False,False,0.9,36,4,0,0.0,0.7035623639735145,0.4822057899412662,708.4457618718512,19.679048940884755,0.13915188953401555,14.107745610001395,51.56424453307592,54.700654168267505,13.580786014533746,0.6901139407361606,0.36349867665147406,0.6773887133751397,0.3646142697609934,0.38679203497722137,0.4225029932419017,1.0,1.0,972.3926809019563,1.3725718089310126,0.2714406681725303,475.8282815440223,0.3283490322720097,59700,57200,32000,56700,655900,0,11520,22.22222222222222,39.72222222222222,4,0.1,True,False,892.3694846106861,nan,0.1111111111111111,84,8261,2.3333333333333335,229.47222222222223,5,12,4,422600
failures,752888486,32,40,13,40,72,1280,0.0,-0.1111111111111111,1.25,moderate,uniform,random_20_percent,False,False,0.8,32,8,0,0.0,0.7035623639735145,0.47181458681642013,652.3239757271681,20.385124241474003,0.14414459586476544,14.047683558651181,49.97808417164551,53.70910686074504,14.0535626424053,0.6894028447377819,0.36878616234503125,0.6778391356084903,0.353398422284826,0.37978073672705737,0.5157414386945887,1.0,1.0,813.7744239638054,1.247500405081176,0.19839705387916956,449.9946709898,0.3101668990654906,58300,52000,20600,51900,566200,0,10240,16.09375,40.625,8,0.2,True,False,892.3694846106861,nan,0.28125,88,7967,2.75,248.96875,5,24,8,428600
failures,3707952818,28,40,13,40,68,1120,0.0,-0.17647058823529413,1.4285714285714286,moderate,uniform,random_30_percent,False,False,0.7,28,12,0,0.0,0.7035623639735145,0.4875289851418191,431.127738856754,15.397419244884071,0.10887619560829777,12.320252549827416,32.142627924317466,34.30615831277313,9.305100534192997,0.6043285817059699,0.3381338136407186,0.7324864139200823,0.22728270170440962,0.24258117179421126,0.2843272085168367,0.9230769230769231,1.0,456.00183306441716,1.0576954159192429,0.05454823293254028,374.788244664934,0.13067935350487686,59600,52000,12200,49000,514600,0,8960,10.892857142857142,46.42857142857143,12,0.3,True,False,892.3694846106861,nan,0.5,92,7675,3.2857142857142856,274.10714285714283,5,36,12,400000
failures,2398716031,40,40,13,40,80,1600,0.0,0.0,1.0,moderate,uniform,no_failure,True,True,1.0,40,0,0,0.0,0.85,0.48079262144839285,1054.553253946727,26.363831348668175,0.18642043924701748,25.626332008188264,48.396073574103646,56.838589900475206,14.888415481683788,0.5647288243040558,0.3239456449399447,0.7581968787772504,0.3422119180705176,0.4019095235170723,0.5802068850039355,1.0,1.0,1246.064340497624,1.1816039975545622,0.15369277518560226,314.7312273101704,0.7015501814324971,58900,57300,31100,60700,692200,0,12800,19.4375,35.8125,0,0.0,False,True,1054.553253946727,0.0,0.0,80,8521,2.0,213.025,2,0,0,477000
failures,2127351066,39,40,13,40,79,1560,0.0,-0.012658227848101266,1.0256410256410255,moderate,uniform,random_assigned_failure,False,False,0.975,39,1,0,0.0,0.85,0.483873508123338,975.5994717321593,25.015371070055366,0.1768853851753393,24.236254919812282,45.11021739957313,56.838589900475206,14.28785141393096,0.5711628811708583,0.3270914595347696,0.7540187103953201,0.31897740624037546,0.4019095235170723,0.4798958919566949,1.0,1.0,1148.3600156856826,1.177081424251686,0.15044109999804242,581.7027044754169,0.40374844254208725,64700,64800,34200,66800,756900,0,12480,21.923076923076923,41.53846153846154,1,0.025,True,False,1054.553253946727,nan,0.05128205128205128,81,8487,2.076923076923077,217.6153846153846,5,3,1,467300
failures,1944778494,39,40,13,40,79,1560,0.0,-0.012658227848101266,1.0256410256410255,moderate,uniform,critical_assigned_failure,False,False,0.975,39,1,0,0.0,0.85,0.4836223493621326,993.0255411109435,25.462193361819065,0.18004489590025355,24.236254919812282,45.11021739957313,56.838589900475206,13.828426324424703,0.5430964303790352,0.31045082060364493,0.7722283621070831,0.31897740624037546,0.4019095235170723,0.37911705269083923,1.0,1.0,1141.2417771078126,1.1492572243721473,0.12987277452503138,594.0100033009163,0.4018180009384553,133800,137900,72300,147800,1498100,0,12480,46.34615384615385,88.3974358974359,1,0.025,True,False,1054.553253946727,nan,0.07692307692307693,81,8487,2.076923076923077,217.6153846153846,5,3,1,815900
failures,622739594,38,40,13,40,78,1520,0.0,-0.02564102564102564,1.0526315789473684,moderate,uniform,random_5_percent,False,False,0.95,38,2,0,0.0,0.85,0.4850381925336235,912.3400150637162,24.008947764834637,0.16976889773668175,22.934038225262725,45.26942463245306,56.838589900475206,13.642269746087399,0.5682160617663105,0.3241384840302408,0.7559324675680481,0.3201031713802089,0.4019095235170723,0.4600991995008859,1.0,1.0,1083.5318909322411,1.187640433437055,0.15799431221284693,569.1977901448873,0.37611221611809326,309100,70900,29200,61200,1057500,0,12160,19.210526315789473,46.64473684210526,2,0.05,True,False,1054.553253946727,nan,0.18421052631578946,82,8414,2.1578947368421053,221.42105263157896,5,6,2,438200
failures,3967447152,36,40,13,40,76,1440,0.0,-0.05263157894736842,1.1111111111111112,moderate,uniform,random_10_percent,False,False,0.9,36,4,0,0.0,0.85,0.49237494398226006,843.8877228324703,23.441325634235287,0.1657552031596982,19.107808798638274,45.268688199217564,56.838589900475206,13.674973306224338,0.5833703059119014,0.33069563068977814,0.7460899771757841,0.32009796401086177,0.4019095235170723,0.47845894163311947,1.0,1.0,1026.8433370332714,1.2168008957242782,0.17817286006781868,524.7297104176403,0.37819961563558585,48100,47500,22900,56600,564700,0,11520,15.902777777777779,32.986111111111114,4,0.1,True,False,1054.553253946727,nan,0.2777777777777778,84,8269,2.3333333333333335,229.69444444444446,5,12,4,362500
failures,329188989,32,40,13,40,72,1280,0.0,-0.1111111111111111,1.25,moderate,uniform,random_20_percent,False,False,0.8,32,8,0,0.0,0.85,0.47300368596850495,717.8531365108048,22.43291051596265,0.15862463147588202,19.107808798638274,43.87121210523553,47.975947591411945,12.129630644745122,0.5407069508931535,0.30775032774864464,0.7737758052541881,0.3102163157848539,0.33924117875737797,0.4604159755772396,0.9230769230769231,1.0,874.366156445801,1.2180293042888175,0.17900169028865875,475.0994891641239,0.33816617215968253,48000,44300,18700,44000,470900,0,10240,14.609375,34.609375,8,0.2,True,False,1054.553253946727,nan,0.34375,88,7976,2.75,249.25,5,24,8,368500
failures,2648668552,28,40,13,40,68,1120,0.0,-0.17647058823529413,1.4285714285714286,moderate,uniform,random_30_percent,False,False,0.7,28,12,0,0.0,0.85,0.4658631987263131,586.3985149679056,20.94280410599663,0.14808798800411688,18.95383474357751,38.810209826174315,41.51670871821,10.411037862335546,0.4971176643606438,0.2805576006928603,0.8018436166640031,0.2744296254736064,0.29356746267192946,0.3255885128432494,1.0,1.0,695.7187207989725,1.186426471146589,0.15713276438144735,397.5691366041779,0.3220154443502685,50000,43700,15600,41100,452500,0,8960,13.928571428571429,39.017857142857146,12,0.3,True,False,1054.553253946727,nan,0.2857142857142857,92,7676,3.2857142857142856,274.14285714285717,5,36,12,348100
failures,2196066157,40,40,13,40,80,1600,0.0,0.0,1.0,moderate,uniform,no_failure,True,True,1.0,40,0,0,0.0,0.44999999999999996,0.4904055375077043,799.7731405479204,19.99432851369801,0.14138125277307406,17.977226455392852,43.98682704304482,52.18095075271275,13.129001467244551,0.6566362785451855,0.36972083011676404,0.6987284249373923,0.31103383685016806,0.36897504126004466,0.48428341855176993,1.0,1.0,967.6278852755205,1.209877946904548,0.173470346692009,259.6249712074617,0.6753767311695489,52700,52600,28400,53900,619700,0,12800,17.75,32.875,0,0.0,False,True,799.7731405479204,0.0,0.0,80,8523,2.0,213.075,2,0,0,418400
failures,2337274781,39,40,13,40,79,1560,0.0,-0.012658227848101266,1.0256410256410255,moderate,uniform,random_assigned_failure,False,False,0.975,39,1,0,0.0,0.44999999999999996,0.48949533129413964,762.7847866473039,19.558584273007792,0.1383000756985237,16.280981242819035,44.04681977137666,46.022782547691996,12.898790668711161,0.6594951090868265,0.3720411613321486,0.6968962615278862,0.31145804950042133,0.32543021628546903,0.49803778667337945,1.0,1.0,951.5704605382775,1.2474953318363233,0.19839379396475032,603.1032628229107,0.20934020528417635,55500,54000,31900,58000,636000,0,12480,20.44871794871795,34.61538461538461,1,0.025,True,False,799.7731405479204,nan,0.07692307692307693,81,8489,2.076923076923077,217.66666666666666,5,3,1,423700
failures,1817319089,39,40,13,40,79,1560,0.0,-0.012658227848101266,1.0256410256410255,moderate,uniform,critical_assigned_failure,False,False,0.975,39,1,0,0.0,0.44999999999999996,0.48779714501608756,786.2777952268528,20.160969108380844,0.14255957971828598,16.911910545532685,44.04681977137666,46.022782547691996,12.591616129264695,0.6245541105477119,0.3529267532994058,0.7193893516425055,0.31145804950042133,0.32543021628546903,0.47974865978842873,1.0,1.0,975.0634691178266,1.2401004772575401,0.19361372861376358,626.5962714024597,0.20308537872206175,56300,52800,30300,56600,639500,0,12480,19.423076923076923,33.84615384615385,1,0.025,True,False,799.7731405479204,nan,0.07692307692307693,81,8488,2.076923076923077,217.64102564102564,5,3,1,431400
failures,3130673768,38,40,13,40,78,1520,0.0,-0.02564102564102564,1.0526315789473684,moderate,uniform,random_5_percent,False,False,0.95,38,2,0,0.0,0.44999999999999996,0.4936367518060198,727.7441746667108,19.151162491229233,0.13541916865153644,16.90169277047449,43.09664503615348,45.126688881349686,11.596360890308647,0.6055173358598729,0.33977151615065737,0.7317155743798247,0.3047392995145369,0.3190938772049794,0.4069215926660932,1.0,1.0,884.3151293486799,1.2151455966702513,0.1770533483886988,602.3170192870917,0.17235061405618488,56000,53700,26600,71400,640700,0,12160,17.5,35.328947368421055,2,0.05,True,False,799.7731405479204,nan,0.15789473684210525,82,8413,2.1578947368421053,221.39473684210526,5,6,2,423900
failures,1937685202,36,40,13,40,76,1440,0.0,-0.05263157894736842,1.1111111111111112,moderate,uniform,random_10_percent,False,False,0.9,36,4,0,0.0,0.44999999999999996,0.484702752137494,697.8295844852149,19.384155124589302,0.13706667536169062,17.977226455392852,43.08033203452665,43.92683431471299,11.76846785736285,0.6071179157266569,0.3432000601115561,0.7306778648887464,0.30462394917381846,0.31060962419991484,0.38424342208504864,1.0,1.0,775.5418020698172,1.111362744303726,0.10020377673672623,574.3025342126424,0.1770160695661789,57500,52500,18900,55700,607600,15625000,11520,13.125,36.458333333333336,4,0.1,True,False,799.7731405479204,nan,0.25,84,8264,2.3333333333333335,229.55555555555554,5,12,4,410800
failures,2816943236,32,40,13,40,72,1280,0.0,-0.1111111111111111,1.25,moderate,uniform,random_20_percent,False,False,0.8,32,8,0,0.0,0.44999999999999996,0.48890582086341566,602.6806151102625,18.833769222195702,0.1331748593231707,17.977226455392852,40.51458030733005,43.92683431471299,12.049663278555046,0.6397903221812049,0.36286320835610786,0.7095561896233177,0.28648134472240033,0.31060962419991484,0.39196975691124436,0.9230769230769231,1.0,675.2629491398204,1.120432501410849,0.10748751152720065,523.5402646914436,0.13131391392825853,97500,91200,26400,89700,1105900,0,10240,20.625,71.25,8,0.2,True,False,799.7731405479204,nan,0.3125,88,7971,2.75,249.09375,5,24,8,1214100
failures,2748563047,28,40,13,40,68,1120,0.0,-0.17647058823529413,1.4285714285714286,moderate,uniform,random_30_percent,False,False,0.7,28,12,0,0.0,0.44999999999999996,0.4708445077671288,528.4308616551191,18.87253077339711,0.13344894488020895,15.76583584719127,40.67331885396052,42.95014104581945,11.857743240146448,0.6283070025171839,0.35370618504791285,0.716964246922718,0.28760379574998135,0.30370335986417607,0.5072732434708248,0.9230769230769231,1.0,574.5431919816289,1.0872627502906993,0.08025911884442663,438.8802458684647,0.16946515104392154,49400,44000,11800,40600,432100,0,8960,10.535714285714286,39.285714285714285,12,0.3,True,False,799.7731405479204,nan,0.35714285714285715,92,7682,3.2857142857142856,274.35714285714283,5,36,12,350200
failures,3783243208,40,40,13,40,80,1600,0.0,0.0,1.0,moderate,uniform,no_failure,True,True,1.0,40,0,0,0.0,0.4847679857416328,0.4845946646792492,1220.3689920441711,30.509224801104278,0.2157327974560563,24.73380049449966,65.7873806196753,97.92370410647378,22.303851510635464,0.7310527113041618,0.3989363028734503,0.6517043741929953,0.4651870295267286,0.6924251521259258,0.4984466346335566,1.0,1.0,1401.2981568190853,1.1482577531504221,0.12911539481763054,299.9113575726225,0.7542453474909602,52800,52800,40200,55400,625000,0,12800,25.125,33.0,0,0.0,False,True,1220.3689920441711,0.0,0.0,80,8529,2.0,213.225,2,0,0,438300
failures,3349098837,39,40,13,40,79,1560,0.0,-0.012658227848101266,1.0256410256410255,moderate,uniform,random_assigned_failure,False,False,0.975,39,1,0,0.0,0.4847679857416328,0.48163225503823426,1183.528086360312,30.34687400923877,0.21458480399746524,24.403382724283006,63.77220826705525,97.92370410647378,21.119194325620555,0.695926516819856,0.38173475832269554,0.6737120250745299,0.4509376091687557,0.6924251521259258,0.5097234705039079,1.0,1.0,1280.3912601493905,1.081842733523089,0.07565123006054954,677.8779653447732,0.4272396463108517,58300,58200,44400,58000,668400,0,12480,28.46153846153846,37.30769230769231,1,0.025,True,False,1220.3689920441711,nan,0.07692307692307693,81,8494,2.076923076923077,217.7948717948718,5,3,1,432200
