M,requested_delta,replicates,feasibility_rate,mean_coverage,solver_wall_ns_mean,solver_wall_ns_median,solver_wall_ns_p05,solver_wall_ns_p95,total_wall_ns_mean,total_wall_ns_median,total_wall_ns_p05,total_wall_ns_p95,total_cpu_ns_mean,total_cpu_ns_median,total_cpu_ns_p05,total_cpu_ns_p95,matrix_bytes_mean,matrix_bytes_median,matrix_bytes_p05,matrix_bytes_p95,normalized_cost_per_assigned_slot_mean,normalized_cost_per_assigned_slot_median,normalized_cost_per_assigned_slot_p05,normalized_cost_per_assigned_slot_p95,normalized_assignment_cost_p95_mean,normalized_assignment_cost_p95_median,normalized_assignment_cost_p95_p05,normalized_assignment_cost_p95_p95,greedy_to_hungarian_ratio_mean,greedy_to_hungarian_ratio_median,greedy_to_hungarian_ratio_p05,greedy_to_hungarian_ratio_p95,hungarian_saving_vs_greedy_mean,hungarian_saving_vs_greedy_median,hungarian_saving_vs_greedy_p05,hungarian_saving_vs_greedy_p95,relative_gap_to_lower_bound_mean,relative_gap_to_lower_bound_median,relative_gap_to_lower_bound_p05,relative_gap_to_lower_bound_p95,assignment_cost_gini_mean,assignment_cost_gini_median,assignment_cost_gini_p05,assignment_cost_gini_p95,robot_utilization_mean,robot_utilization_median,robot_utilization_p05,robot_utilization_p95,solver_ns_per_matrix_element_mean,solver_ns_per_matrix_element_median,solver_ns_per_matrix_element_p05,solver_ns_per_matrix_element_p95,metrics_wall_ns_mean,metrics_wall_ns_median,metrics_wall_ns_p05,metrics_wall_ns_p95,logical_messages_mean,logical_messages_median,logical_messages_p05,logical_messages_p95,communication_bytes_mean,communication_bytes_median,communication_bytes_p05,communication_bytes_p95
14,-0.2,60,0.0,0.642857142857143,4408.333333333333,4100.0,3600.0,5705.0,204546.66666666666,193300.0,187910.0,227549.99999999988,520833.3333333333,0.0,0.0,0.0,1008.0,1008.0,1008.0,1008.0,0.1771492736880013,0.17548141442510928,0.1256732477507395,0.23017181291383182,0.30897155593462333,0.3009556922800314,0.19947154684239546,0.42598828752515205,1.0368453237653237,1.0,1.0,1.1603579263423518,0.03266139825366229,0.0,0.0,0.13814065580455476,0.04207117060759025,0.0008574691137020813,-6.844820066579844e-18,0.1766147682164553,0.2738810506153932,0.26528965922321224,0.16662339749736207,0.39867700509542825,1.0,1.0,1.0,1.0,34.98677248677248,32.53968253968254,28.571428571428573,45.27777777777778,329918.3333333333,309850.0,290570.0,367344.9999999994,18.0,18.0,18.0,18.0,1909.65,1910.0,1904.0,1914.0
14,-0.27,60,0.0,0.5714285714285712,4086.6666666666665,3850.0,3300.0,5224.999999999998,184213.33333333334,175400.0,162755.0,208419.99999999994,0.0,0.0,0.0,0.0,896.0,896.0,896.0,896.0,0.18356998808844185,0.18167357394679667,0.12689512600060204,0.23195309380242374,0.32211237903620776,0.305668594195447,0.21700947825020717,0.48148896868552504,1.048928610856943,1.014685464530931,1.0,1.1509598910178604,0.04371746049957654,0.014455062075237498,0.0,0.13115690533130822,0.04393213451971243,0.009448581200630714,-1.5472829428079957e-16,0.20114037925759923,0.2779400101068603,0.272797470633929,0.16240745602979664,0.4267468076194333,1.0,1.0,1.0,1.0,36.488095238095234,34.375,29.464285714285715,46.6517857142857,299911.6666666667,294250.0,263860.0,331614.99999999994,16.0,16.0,16.0,16.0,1698.1833333333334,1698.0,1692.95,1703.0
14,-0.33,60,0.0,0.5,4241.666666666667,4000.0,3400.0,6500.0,188465.0,174100.0,159570.0,259859.9999999997,520833.3333333333,0.0,0.0,0.0,784.0,784.0,784.0,784.0,0.18155409276699083,0.16819776221894955,0.12522826653505728,0.26483670428253775,0.3133264219436257,0.29311662473675104,0.2087329953504667,0.4716009127874411,1.0290065575634517,1.0,1.0,1.1584386246474092,0.02557521706032075,0.0,0.0,0.13675478110238257,0.03496266233756021,0.0,0.0,0.17403650668653997,0.2788524163862086,0.28823528906967544,0.14442660104513355,0.40805075948128383,1.0,1.0,1.0,1.0,43.282312925170054,40.816326530612244,34.69387755102041,66.3265306122449,315126.6666666667,297350.0,275740.0,431359.99999999994,14.0,14.0,14.0,14.0,1485.3833333333334,1485.0,1480.95,1490.05
14,-0.4,60,0.0,0.42857142857142844,4021.6666666666665,3600.0,3200.0,5839.999999999998,163631.66666666666,154050.0,140485.0,209829.99999999994,260416.66666666666,0.0,0.0,0.0,672.0,672.0,672.0,672.0,0.1741069518574779,0.16689025647364972,0.11871707607230345,0.23730182980578568,0.2696199728968925,0.2736463804593829,0.17788771398113007,0.3622869392496006,1.011967789854375,1.0,1.0,1.0891204181884755,0.01087229777798641,0.0,0.0,0.08181865198573227,0.009363058588802702,0.0,0.0,0.04393200147377821,0.22977841388913692,0.23975350083929547,0.10920467728415222,0.32167092022882876,1.0,1.0,1.0,1.0,47.87698412698412,42.857142857142854,38.095238095238095,69.5238095238095,326881.6666666667,290200.0,265590.0,614709.9999999999,12.0,12.0,12.0,12.0,1273.3333333333333,1273.0,1270.95,1277.0
14,0.0,60,1.0,1.0,7476.666666666667,6850.0,5700.0,11314.999999999993,305558.3333333333,269850.0,241600.0,598369.9999999997,260416.66666666666,0.0,0.0,0.0,1568.0,1568.0,1568.0,1568.0,0.2222017259727485,0.2228618635960245,0.15278328185632278,0.29008733388642816,0.413419710566103,0.42390674096335634,0.28421682004512244,0.5309162785977736,1.1379929572999432,1.1399293599947349,1.0396041140643522,1.252143026658085,0.11787675291549889,0.12275193528617495,0.03808769453913524,0.20133956811304507,0.495395299752342,0.49474572689102847,0.3229212767444475,0.641268922124719,0.29208708052874377,0.28850483226399415,0.21326614545912545,0.3945518214137996,1.0,1.0,1.0,1.0,38.14625850340136,34.94897959183673,29.081632653061224,57.72959183673466,375520.0,329550.0,303835.0,714254.9999999998,28.0,28.0,28.0,28.0,2967.016666666667,2967.0,2962.0,2973.0
14,0.07,60,1.0,1.0,8391.666666666666,7800.0,6295.0,10005.0,298226.6666666667,282000.0,249625.0,336390.0,520833.3333333333,0.0,0.0,0.0,1792.0,1792.0,1792.0,1792.0,0.18802938286480572,0.1816793685292552,0.13379020299595334,0.23343573156696218,0.35141504909392257,0.3319468552329437,0.22998268148359047,0.48879981201048534,1.159821831430918,1.1278989493022993,1.0341240937245642,1.3907713533153416,0.13091772032748894,0.11338959785064506,0.03298389872322154,0.2809739470730491,0.5031849996738061,0.4947735309406629,0.3132381221134291,0.6904929088434737,0.2976212615432085,0.30200569934485655,0.1862417433794954,0.4095238044354045,0.875,0.875,0.875,0.875,37.46279761904763,34.82142857142857,28.102678571428573,44.66517857142858,330571.6666666667,318600.0,281310.0,364869.9999999998,32.0,32.0,32.0,32.0,3392.5,3392.0,3386.95,3401.05
14,0.13,60,1.0,1.0,8508.333333333334,8000.0,6200.0,11719.999999999987,349495.0,317200.0,292285.0,536994.9999999995,0.0,0.0,0.0,0.0,2016.0,2016.0,2016.0,2016.0,0.1698315407869529,0.16830383244081715,0.11930005866921795,0.2539449450903311,0.3067356198927858,0.3071584852464826,0.19555893333463403,0.454233050864532,1.1005242426343853,1.0843560585501124,1.0064319514173459,1.2463015296277273,0.08732035265659134,0.07779352015803156,0.006390140095106647,0.19762414370272283,0.41785732777474605,0.4020391478755153,0.2557079212544595,0.6298496250430143,0.27726263811840607,0.2691564391682604,0.20642176162913,0.37748479548201663,0.7777777777777779,0.7777777777777778,0.7777777777777778,0.7777777777777778,33.76322751322751,31.746031746031747,24.603174603174605,46.507936507936456,377488.3333333333,336250.0,300850.0,692524.9999999999,36.0,36.0,36.0,36.0,3819.766666666667,3820.0,3812.0,3825.15
14,0.2,60,1.0,1.0,9438.333333333334,9050.0,7290.0,13159.999999999996,411480.0,367850.0,346265.0,610274.9999999998,520833.3333333333,0.0,0.0,0.0,2352.0,2352.0,2352.0,2352.0,0.14415163295065053,0.13712970602001442,0.10933681134953697,0.19291227841934858,0.2624335425907826,0.2511737990810856,0.17461936626038116,0.3819452463929406,1.0965087896689554,1.0793141517209188,1.001380894562209,1.2447033123069695,0.08394788255394443,0.07348397699929746,0.0013788902442719428,0.19659305527554985,0.43359549479790865,0.43761111895726046,0.2509594247549249,0.5932849340075657,0.28542220110905153,0.28216845071220453,0.19895728202152616,0.3710511430905972,0.6666666666666664,0.6666666666666666,0.6666666666666666,0.6666666666666666,32.1031746031746,30.782312925170068,24.79591836734694,44.76190476190475,395316.6666666667,348350.0,324030.0,568284.9999999999,42.0,42.0,42.0,42.0,4458.033333333334,4458.0,4451.0,4466.0
14,0.27,60,1.0,1.0,8710.0,8450.0,6900.0,10639.999999999998,413355.0,394350.0,361860.0,466890.0,520833.3333333333,0.0,0.0,0.0,2688.0,2688.0,2688.0,2688.0,0.13314482241915315,0.1270602381196519,0.09969250613719502,0.18394920770767698,0.23949083512435068,0.22723813276926552,0.16082142096548868,0.3602627913863649,1.0827730255005328,1.0634734599145754,1.0000000000000002,1.2129850554936656,0.07224830816099977,0.05967171964012493,1.627463112206405e-16,0.17554804452737036,0.44736129241701833,0.4523559283262151,0.2850170297396178,0.6221355350096314,0.27848928112289667,0.2775817220440543,0.19897085860748848,0.36432674666409826,0.5833333333333336,0.5833333333333334,0.5833333333333334,0.5833333333333334,25.92261904761904,25.148809523809526,20.535714285714285,31.66666666666666,344186.6666666667,333350.0,311740.0,394074.99999999994,48.0,48.0,48.0,48.0,5097.933333333333,5097.0,5091.95,5105.0
14,0.33,60,1.0,1.0,10275.0,9200.0,7685.0,13959.99999999998,502175.0,436600.0,387200.0,965434.9999999994,520833.3333333333,0.0,0.0,0.0,3136.0,3136.0,3136.0,3136.0,0.12110995020260742,0.11553399954353677,0.0873460279135785,0.17385358209430887,0.2182568532196946,0.19872035122709622,0.15439067586781288,0.33730875230187957,1.0733416022198137,1.0553039527437975,1.0,1.2077307558926342,0.06482868968635512,0.05240412431142319,0.0,0.17200011243134888,0.4028569737013247,0.40335922635341337,0.2093212609590984,0.6003136949296036,0.28290907817940764,0.2719882728649259,0.19859675036107083,0.37672862007357577,0.5,0.5,0.5,0.5,26.21173469387755,23.46938775510204,19.604591836734695,35.61224489795913,373290.0,338600.0,295675.0,720509.9999999999,56.0,56.0,56.0,56.0,5952.15,5952.0,5943.95,5961.05
14,0.4,60,1.0,1.0,9770.0,9000.0,7795.0,14619.999999999993,581641.6666666666,513700.0,475725.0,1039609.9999999999,781250.0,0.0,0.0,781249.9999999556,3696.0,3696.0,3696.0,3696.0,0.10650173637179862,0.10823801098632063,0.07620091143925256,0.13901645180447994,0.190305438827825,0.19100728780666457,0.13446478697333017,0.2764751448815993,1.0522306314581056,1.0370601467358713,0.9999999999999999,1.1441835951488757,0.04700371210936224,0.03573548664773879,-1.4400800969277993e-16,0.1259968331740326,0.38430633709795653,0.3795137120492362,0.20508758192829396,0.5452878077610195,0.27206052911736006,0.26677202694267976,0.18727508707203594,0.3767210638851247,0.42424242424242437,0.42424242424242425,0.42424242424242425,0.42424242424242425,21.14718614718614,19.48051948051948,16.872294372294373,31.64502164502163,382743.3333333333,345400.0,318600.0,644089.9999999995,66.0,66.0,66.0,66.0,7018.233333333334,7018.0,7009.0,7027.1
160,-0.07,60,0.0,0.86875,350705.0,327050.0,242755.0,489494.99999999994,4837601.666666667,4772850.0,4555270.0,5206420.0,5729166.666666667,0.0,0.0,15625000.0,177920.0,177920.0,177920.0,177920.0,0.06320324218553923,0.0625963443497653,0.05395416105469978,0.07436233142370022,0.13987458212445147,0.1337586620471164,0.10873876343295019,0.17693510519576558,1.209196522147656,1.2113100169773614,1.133445717333339,1.290560020102954,0.17140106096833632,0.1744464799255573,0.11773446271036768,0.22513301170986585,0.19376036006088382,0.18250257091381808,0.11353518340634354,0.30335021323746025,0.34077058593589094,0.33821337728730283,0.3048569409773742,0.38190664038027206,1.0,1.0,1.0,1.0,15.769109712230216,14.705485611510792,10.915242805755396,22.009667266187048,1931440.0,1893050.0,1751275.0,2198420.0,278.0,278.0,278.0,278.0,29951.166666666668,29952.0,29936.8,29969.0
160,-0.13,60,0.0,0.7687499999999997,228611.66666666666,217850.0,152975.0,334489.99999999994,4231470.0,4285600.0,2807665.0,4782079.999999999,4427083.333333333,0.0,0.0,15625000.0,157440.0,157440.0,157440.0,157440.0,0.06006739108050195,0.059363388874445006,0.05147278973609675,0.07137437179648655,0.12995561118671595,0.12740338167084345,0.10007888849145384,0.17127709252691461,1.1559208109302026,1.1471828702827174,1.092431323586524,1.2530246217089325,0.13353478509987662,0.12829899818943774,0.08461048869326415,0.20193078705792114,0.14752596714721508,0.1254207060990702,0.07238787894255853,0.24782662711070277,0.33479168607650184,0.33107759157637284,0.28820256925520144,0.39079323039579256,1.0,1.0,1.0,1.0,11.61644647696477,11.069613821138212,7.773119918699187,16.99644308943089,1757970.0,1758000.0,1299500.0,1986264.9999999998,246.0,246.0,246.0,246.0,26478.416666666668,26480.0,26461.9,26494.1
160,-0.2,60,0.0,0.6687500000000003,161346.66666666666,150200.0,115620.0,252340.0,3807708.3333333335,3725450.0,3280640.0,4426649.999999999,1822916.6666666667,0.0,0.0,15625000.0,136960.0,136960.0,136960.0,136960.0,0.05729122000535922,0.05624123522123048,0.0505366319857911,0.06622094291716359,0.12375474828462855,0.1191034846974476,0.10078128555512185,0.17060451960363507,1.1038591684723424,1.0983509150542403,1.042526545168813,1.1973230452076455,0.09272432789445656,0.08954261612888337,0.04079165431073115,0.16480332040777507,0.10420711635459318,0.09303181558658451,0.04135016220736367,0.1773890336654347,0.3317680281034581,0.33159169428468116,0.2893141887676318,0.37928234672295347,1.0,1.0,1.0,1.0,9.424454828660435,8.773364485981308,6.753504672897196,14.73948598130841,1664450.0,1632000.0,1149920.0,2080729.9999999998,214.0,214.0,214.0,214.0,23004.75,23005.5,22989.0,23018.05
160,-0.27,60,0.0,0.5750000000000003,126850.0,120050.0,94575.0,182885.0,3844966.6666666665,3890550.0,3188445.0,4287750.0,3125000.0,0.0,0.0,15625000.0,117760.0,117760.0,117760.0,117760.0,0.055520843526839045,0.05464240158587673,0.04840875521571635,0.06731445046671322,0.11565288186173105,0.11280260259295952,0.0916303839994744,0.14448519628347292,1.0785575159142016,1.071003099136417,1.032786045293322,1.1309446923794968,0.07194107450465163,0.0662947352526822,0.03174519526825148,0.115783422703969,0.069951781927898,0.06182575844139017,0.02024353801194573,0.16732711023509383,0.3177917994981,0.32244748769102893,0.27567612896141763,0.3607136519375416,1.0,1.0,1.0,1.0,8.617527173913041,8.155570652173914,6.424932065217392,12.424252717391303,1844283.3333333333,1827450.0,1449690.0,2248070.0,184.0,184.0,184.0,184.0,19765.666666666668,19765.0,19749.95,19782.0
160,-0.33,60,0.0,0.5062500000000001,96925.0,95400.0,66345.0,128304.99999999996,3279028.3333333335,3399800.0,2686810.0,3735540.0,2343750.0,0.0,0.0,15625000.0,103680.0,103680.0,103680.0,103680.0,0.05429978002831663,0.05364892415243991,0.047514284956703574,0.06293821594826551,0.11238249304584688,0.10707545074249845,0.08645569261914421,0.15644383443474422,1.055558656554393,1.0462711119235384,1.0136863931118618,1.1264954809207937,0.05165304074263234,0.04422370587951323,0.013501592357372012,0.11229112132128735,0.050410116143705865,0.039000819177843565,0.008473503168036682,0.11607173735348794,0.3154520805520622,0.31144798584282973,0.2588955852050476,0.38134254356781266,1.0,1.0,1.0,1.0,7.478780864197529,7.361111111111111,5.119212962962963,9.900077160493824,1603865.0,1646650.0,966530.0,1918090.0,162.0,162.0,162.0,162.0,17400.033333333333,17399.0,17388.95,17414.1
160,-0.4,60,0.0,0.43124999999999986,74430.0,74000.0,60095.0,96294.99999999999,2859955.0,2831050.0,2520550.0,3332050.0,3125000.0,0.0,0.0,15625000.0,88320.0,88320.0,88320.0,88320.0,0.0526524065577145,0.0521061561877367,0.0472006166646108,0.059125478866732334,0.10868144159042568,0.10664210696330637,0.0894395754317199,0.1318246702110328,1.040722837011417,1.033740279972097,1.0074012965036725,1.0992075658386398,0.03838484638997715,0.032637836361674,0.007346905566396777,0.0902523167049112,0.032812376367067866,0.024850419912919693,0.005830274966024423,0.09161945725178489,0.31476061027719415,0.3122541666074433,0.27171927661318973,0.3686747598279797,1.0,1.0,1.0,1.0,6.741847826086956,6.702898550724638,5.44338768115942,8.722373188405797,1435046.6666666667,1408900.0,1187930.0,1757675.0,138.0,138.0,138.0,138.0,14819.666666666666,14819.0,14807.75,14832.05
160,0.0,60,1.0,1.0,797391.6666666666,755500.0,536530.0,1121110.0,6184033.333333333,6218150.0,5490470.0,7008945.0,5468750.0,0.0,0.0,15625000.0,204800.0,204800.0,204800.0,204800.0,0.07809831361931446,0.07650936352445152,0.0625035654891586,0.09911034408303071,0.18187585268565554,0.1799283262284017,0.13145231601347057,0.2392660301655983,1.373497758221127,1.333845232433411,1.2623854132789658,1.5635180183668502,0.26816502384975077,0.2502876056232166,0.20784887608272065,0.36041260021791743,0.6184087725999476,0.622992974334839,0.5204196889801407,0.6982697473151827,0.36300447969620875,0.35795407350344854,0.3123174839555335,0.41771099408074347,1.0,1.0,1.0,1.0,31.148111979166668,29.51171875,20.958203125,43.793359375,2255046.6666666665,2186150.0,1994730.0,2666515.0,320.0,320.0,320.0,320.0,34351.71666666667,34351.5,34335.9,34371.05
160,0.07,60,1.0,1.0,781345.0,770550.0,477345.0,1050385.0,6630368.333333333,6502800.0,4886640.0,8685390.0,7291666.666666667,0.0,0.0,15625000.0,235520.0,235520.0,235520.0,235520.0,0.05927114122555768,0.05925030601255782,0.04909423883073884,0.07067983806885238,0.1295006073933909,0.1293786291980043,0.09414602197217241,0.17241512231234626,1.2493819828302462,1.2359837506344777,1.1507897422187638,1.3871686428423675,0.19708551364538235,0.19092778773228897,0.131030285688719,0.27910665543133706,0.5420569407509479,0.5445381047491585,0.44492194341460095,0.6342760843027038,0.3377476197399485,0.3407405784745574,0.29439462667603944,0.38195293939274205,0.8695652173913044,0.8695652173913043,0.8695652173913043,0.8695652173913043,26.54025135869565,26.17357336956522,16.21416440217391,35.67883831521739,2194228.3333333335,2182950.0,1468680.0,2684669.999999999,368.0,368.0,368.0,368.0,39515.03333333333,39516.5,39494.65,39535.1
160,0.13,60,1.0,1.0,706586.6666666666,669800.0,516310.0,1030429.9999999998,7515978.333333333,7516800.0,6834340.0,8592070.0,4947916.666666667,0.0,0.0,15625000.0,266240.0,266240.0,266240.0,266240.0,0.05027030799383904,0.04947776811849418,0.044372565580953406,0.05837057631573231,0.10726197262694866,0.1041620275899997,0.08774122326764902,0.13422416582312194,1.2011965607704307,1.1958916840554235,1.1224786635715545,1.2858386796974492,0.1657092098347412,0.16380106612865702,0.10911143150296507,0.22228671490393936,0.4936006860245984,0.49873976996352365,0.4082477241122967,0.5797352093230751,0.32379447323353117,0.32066002733201604,0.28658097980525926,0.36993645653391066,0.769230769230769,0.7692307692307693,0.7692307692307693,0.7692307692307693,21.23157051282051,20.12620192307692,15.514122596153847,30.96243990384615,2322455.0,2347500.0,1393825.0,2965825.0,416.0,416.0,416.0,416.0,44680.85,44681.0,44659.95,44700.35
160,0.2,60,1.0,1.0,670908.3333333334,617650.0,437755.0,1013494.9999999994,8293515.0,8405050.0,4625015.0,10022869.999999996,10156250.0,15625000.0,0.0,15625000.0,307200.0,307200.0,307200.0,307200.0,0.045233475948072845,0.04481315253935615,0.03936296632947875,0.052707216425952184,0.09626883728426,0.09047400286260304,0.07953298570712544,0.129191684129396,1.1581110334098168,1.1501775039616597,1.1029195901568776,1.2386339545887652,0.13543285657664114,0.13056870249323232,0.09331506104430001,0.19265897775878368,0.4766700390776752,0.46849746177453133,0.42220585044396564,0.5590896716012831,0.3217737347788136,0.31769529399360164,0.2902425199562529,0.37004019622310996,0.6666666666666664,0.6666666666666666,0.6666666666666666,0.6666666666666666,17.471571180555554,16.084635416666668,11.399869791666667,26.393098958333315,2288451.6666666665,2277300.0,1251920.0,2965185.0,480.0,480.0,480.0,480.0,51568.38333333333,51567.5,51546.75,51593.1
160,0.27,60,1.0,1.0,595996.6666666666,555050.0,442745.0,769309.9999999994,9340365.0,9267350.0,7744335.0,10733460.0,9375000.0,15625000.0,0.0,15625000.0,355840.0,355840.0,355840.0,355840.0,0.038618724659866245,0.03793590002743269,0.03482379100353874,0.0429380748753164,0.07826253164416073,0.0765947130911478,0.06486652961388782,0.09658936787237875,1.1160051911805269,1.1170517610000685,1.0637196582032915,1.1774380056281748,0.10304920782989364,0.10478627645260624,0.05990221133838033,0.15069729418410038,0.4382991454247189,0.43216786347527936,0.37641656717471883,0.5057786103287542,0.3028662908845632,0.302137698835688,0.2657402027940384,0.3460489982956187,0.5755395683453235,0.5755395683453237,0.5755395683453237,0.5755395683453237,13.399205635491604,12.478642086330936,9.953799460431654,17.29563848920862,2431423.3333333335,2406400.0,2095070.0,2998209.9999999995,556.0,556.0,556.0,556.0,59746.11666666667,59746.0,59715.7,59775.0
160,0.33,60,1.0,1.0,600601.6666666666,592500.0,479335.0,739399.9999999997,10518298.333333334,10411750.0,9461730.0,11871235.0,9635416.666666666,15625000.0,0.0,15625000.0,407040.0,407040.0,407040.0,407040.0,0.03503380773177469,0.03461747178485983,0.03155814656044549,0.0411454472644579,0.06893352191256939,0.0664036678428393,0.05916120331954127,0.08788598429801384,1.0949500081436594,1.0913869915410128,1.0547332369925184,1.1289111347359715,0.08609593812442307,0.08373460010013084,0.05189181044065058,0.1141902688280333,0.4153020887088889,0.41222499871726986,0.3545689824880384,0.4945768994537533,0.2940862761396269,0.29106289796726437,0.25753403811398917,0.32725697948227983,0.5031446540880503,0.5031446540880503,0.5031446540880503,0.5031446540880503,11.804278039832285,11.64504716981132,9.420892295597485,14.532232704402508,2510806.6666666665,2520750.0,2184315.0,3001115.0,636.0,636.0,636.0,636.0,68351.4,68350.5,68333.95,68374.15
160,0.4,60,1.0,1.0,507090.0,459700.0,386985.0,719214.9999999994,7499295.0,7232500.0,6196530.0,9398300.0,7291666.666666667,0.0,0.0,15625000.0,477440.0,477440.0,477440.0,477440.0,0.03160502477260308,0.031471424391448496,0.028093525265099475,0.03480679586476621,0.06198353383235299,0.06011250757876764,0.053228172346711226,0.07309317101233581,1.0832075889530306,1.0790329666734704,1.0372055229567725,1.1408081714111074,0.07601924824938017,0.07324419005805746,0.0358708768711601,0.12342762756061167,0.40018066292523735,0.3958427654674904,0.33562035539004853,0.4641244066008214,0.29082749197524327,0.2878418094995365,0.2592059698080656,0.3276081999909489,0.4289544235924933,0.4289544235924933,0.4289544235924933,0.4289544235924933,8.4968163538874,7.702747989276139,6.484333109919571,12.051189678284173,1584780.0,1449300.0,1225325.0,2494445.0,746.0,746.0,746.0,746.0,80188.5,80187.5,80163.0,80215.0
20,-0.07,60,0.0,0.85,13916.666666666666,13200.0,9885.0,21239.999999999996,672996.6666666666,655700.0,605840.0,798939.9999999999,520833.3333333333,0.0,0.0,0.0,2720.0,2720.0,2720.0,2720.0,0.17497308733176473,0.1724935207107957,0.12268289036472942,0.2505124465752996,0.34619374954647947,0.3355462709110773,0.22354703074830837,0.5316385902017263,1.1288667270389954,1.1145062062030502,1.0273903248262568,1.3299159263300417,0.10867457988937863,0.10274123780978708,0.02665944162138855,0.24804052695232082,0.13104587511790808,0.12359965902797376,0.008398321805004563,0.2991646727219656,0.3214401980720057,0.32247088424468806,0.23282480003607262,0.41669219558163806,1.0,1.0,1.0,1.0,40.931372549019606,38.8235294117647,29.073529411764707,62.47058823529411,727496.6666666666,711650.0,639345.0,858299.9999999994,34.0,34.0,34.0,34.0,3623.9,3623.0,3616.9,3631.05
20,-0.13,60,0.0,0.75,10900.0,10850.0,7795.0,13434.999999999998,588035.0,590850.0,514985.0,656665.0,260416.66666666666,0.0,0.0,0.0,2400.0,2400.0,2400.0,2400.0,0.16855573663779883,0.1604413676817326,0.12207024232707513,0.21868009652596107,0.31944429094731946,0.3196757755230861,0.20516683209920064,0.43110153265744,1.0933029982155777,1.0735931052104273,1.002500555539453,1.2269252670306223,0.0818043183501658,0.06854833648171438,0.0024940125114575407,0.18495316219753832,0.09695223116534171,0.0791831626878185,0.014246527296199064,0.25846720751733854,0.3029135907025966,0.2990869560972528,0.23011980619323832,0.3807752387457257,1.0,1.0,1.0,1.0,36.333333333333336,36.16666666666667,25.983333333333334,44.783333333333324,678020.0,663000.0,578360.0,799340.0,30.0,30.0,30.0,30.0,3195.0666666666666,3195.0,3188.95,3200.05
20,-0.2,60,0.0,0.6499999999999999,10646.666666666666,9500.0,6200.0,13944.999999999998,522563.3333333333,535950.0,306400.0,674475.0,520833.3333333333,0.0,0.0,0.0,2080.0,2080.0,2080.0,2080.0,0.16716146227865752,0.1585669357072731,0.12581189562119255,0.21588914754603272,0.3100220918263583,0.28951753043001627,0.22160387053364727,0.47311878957002024,1.0615116785591303,1.042319517658171,1.0,1.1916483004419443,0.05428470557225151,0.04060021362833838,0.0,0.1608245748905135,0.0667203369043123,0.05027016207030767,0.0,0.1965256735753047,0.29201275949601624,0.29463470785086787,0.19526017852388933,0.3941477432498443,1.0,1.0,1.0,1.0,40.948717948717935,36.53846153846154,23.846153846153847,53.63461538461537,644270.0,651950.0,439730.0,800054.9999999999,26.0,26.0,26.0,26.0,2766.616666666667,2766.0,2760.0,2772.0
20,-0.27,60,0.0,0.5499999999999999,6370.0,5800.0,4500.0,10015.0,316995.0,265050.0,231695.0,545575.0,520833.3333333333,0.0,0.0,0.0,1760.0,1760.0,1760.0,1760.0,0.1527181813718381,0.14904924847671247,0.11273543688711506,0.21374402844592444,0.27953250222318965,0.27434766526173393,0.19608342253100922,0.3786176483753677,1.0433675963125273,1.008987918813572,1.0,1.1827678088878004,0.03813081618213054,0.008905548710218068,0.0,0.15444207243111882,0.030563049902754914,0.009878624588639149,-7.631824994012504e-18,0.13226034885792776,0.28898665164150994,0.29235977214477693,0.21319475410014596,0.3685017540830683,1.0,1.0,1.0,1.0,28.95454545454545,26.363636363636363,20.454545454545453,45.522727272727266,421253.3333333333,351500.0,306870.0,706155.0,22.0,22.0,22.0,22.0,2338.4,2339.0,2333.0,2343.0
20,-0.33,60,0.0,0.5,5523.333333333333,4900.0,4095.0,9229.999999999998,256085.0,227950.0,207670.0,476534.99999999994,260416.66666666666,0.0,0.0,0.0,1600.0,1600.0,1600.0,1600.0,0.1526429088876263,0.1429972745378753,0.10038403091945555,0.21302010279016498,0.27113421726064674,0.2571272331249548,0.18303651490478726,0.41501984968537287,1.0397346124895208,1.0144418683625513,1.0,1.1438774080883098,0.035558091160275834,0.014235728531602094,0.0,0.12575529981725103,0.039448080403444954,0.015975495825685946,-7.337288965422972e-18,0.1143325371250989,0.2795157359489727,0.2705785952844031,0.16605045245890146,0.40970909626174895,1.0,1.0,1.0,1.0,27.616666666666667,24.5,20.475,46.14999999999999,358071.6666666667,322050.0,296405.0,556679.9999999998,20.0,20.0,20.0,20.0,2124.2,2124.0,2119.0,2128.05
20,-0.4,60,0.0,0.45,4678.333333333333,4450.0,3895.0,6244.999999999997,218696.66666666666,209700.0,191655.0,279099.9999999998,0.0,0.0,0.0,0.0,1440.0,1440.0,1440.0,1440.0,0.1547577565702589,0.15220523096232147,0.10930853164214716,0.21795831043736333,0.2690568695733446,0.256313433921347,0.17884306711368586,0.38096119835236214,1.0286165698343586,1.0,1.0,1.1549816757399176,0.025491759477345548,0.0,0.0,0.1341698960734829,0.031333882629535334,1.7765378814829447e-16,-1.7341719903947172e-16,0.15845766099679068,0.26749310823433436,0.2670401455211422,0.15953827111696037,0.392558228881143,1.0,1.0,1.0,1.0,25.99074074074074,24.72222222222222,21.63888888888889,34.69444444444443,320503.3333333333,305950.0,285245.0,412189.99999999994,18.0,18.0,18.0,18.0,1910.0,1910.0,1906.0,1914.0
