experiment_id,scenario_generator,scenario_variant_id,seed,method,method_label,assigned_robot_rate,collision_risk_rate,communication_messages,communication_radius_m,complexity_score,energy_proxy_wh,estimated_memory_mb,false_positive_rate,force_error_n_mean,loads_per_robot,mean_travel_distance_m,messages_per_robot,method_communication_pattern,method_comparison_group,method_execution_model,method_family,method_ownership,method_scope,method_trainable_parameters,method_training_type,method_tuned_parameters,method_uses_decoder,method_uses_neural_policy,method_variant,mobile_conflict_rate,mobile_obstacle_count,n_loads,n_robots,obstacle_count,obstacle_intersection_rate,performance_gap_vs_reference,reference_score_value,route_crossing_rate,runtime_ms,scalar_feasible_rate,score_value,solved,solved_rate,task_completion_rate,throughput_tasks_per_min,timeout,timeout_rate,torque_error_nm_mean,total_travel_distance_m,transport_success_rate,warehouse_archetype,world_size_m,wrench_feasible_rate,wrench_residual_norm_mean
SP8_DEBUG_smoke,debug,debug_64r_16l_seed9800,9800,centralized_hungarian_expanded,Centralized Hungarian expanded,0.5,0.0019749999999999998,1024,18.0,262144.0,22.04959339053647,24.024576,0.625,40.01230715765192,0.25,23.463307779739885,16.0,global_all_robot_load_slots,baseline_classic_centralized_scale,centralized_expanded_assignment,classic,baseline,centralized,0,none,1,False,False,expanded_slot_hungarian_polynomial_but_scalar,0.0,3,16,64,8,0.0,0.30683138527956844,286.48677700781417,0.007899999999999999,0.1137999352067709,0.75,151.72333110635472,True,1.0,0.125,0.6666666666666666,False,0.0,24.962255854573797,375.41292447583817,0.125,debug,95.0,0.1875,0.5100788758347257
SP8_DEBUG_smoke,debug,debug_64r_16l_seed9800,9800,centralized_coalition_oracle,Centralized coalition oracle,0.5,0.0018395833333333333,1024,18.0,4294967296.0,30.270274050886368,24.024576,0.625,21.52715723999799,0.25,32.2110591362583,16.0,global_all_subsets,reference_model_based_oracle_centralized_scale,centralized_subset_coalition_search,model_based_oracle,reference,centralized,0,none,2,False,False,exact_like_small_scale_coalition_search_timeout_large,0.0,3,16,64,8,0.0,0.0014021755243868075,286.48677700781417,0.007358333333333333,2.034400007687509,0.875,285.6830922458307,True,1.0,0.25,1.3333333333333333,False,0.0,29.081310408291788,515.3769461801328,0.25,debug,95.0,0.25,0.35830636024521345
SP8_DEBUG_smoke,debug,debug_64r_16l_seed9800,9800,classic_local_greedy,Classic local greedy,0.5,0.0020291666666666665,224,18.0,1024.0,28.492086804023952,2.00064,0.625,36.94794602254309,0.25,30.318863034308958,3.5,local_distance_beacons,baseline_classic_decentralized_scale,distributed_nearest_greedy,classic,baseline,decentralized,0,none,2,False,False,nearest_local_greedy,0.0,3,16,64,8,0.0,0.14632995696386292,286.48677700781417,0.008116666666666666,2.0951000042259693,0.8125,213.21858319740846,True,1.0,0.1875,1.0,False,0.0,32.37670406970308,485.1018085489433,0.1875,debug,95.0,0.1875,0.5138872045997205
SP8_DEBUG_smoke,debug,debug_64r_16l_seed9800,9800,cbba_partitioned,CBBA partitioned,0.5,0.001609375,224,18.0,6144.0,25.914218196554646,2.00064,0.625,36.49961831312268,0.25,27.575713830535356,3.5,zone_auction_bids,baseline_sota_decentralized_scale,partitioned_cbba_auction,sota,baseline,decentralized,0,none,6,False,False,partitioned_cbba_like_auction,0.0,3,16,64,8,0.0,0.14501899389096445,286.48677700781417,0.0064375,5.883699981495738,0.8125,213.7918542445557,True,1.0,0.1875,1.0,False,0.0,31.283144653251867,441.2114212885657,0.1875,debug,95.0,0.1875,0.5016564523425352
SP8_DEBUG_smoke,debug,debug_64r_16l_seed9800,9800,ours_wrench_market_hierarchical,Ours wrench-market hierarchical,0.5,0.0012437499999999998,224,18.0,505.754247590989,28.25397617961813,2.00064,0.5625,21.52715723999799,0.25,30.065485896367825,3.5,zone_summaries_plus_local_wrench_bids,proposed_model_based_hierarchical_scale,hierarchical_wrench_market,model_based,proposed,hierarchical,0,model_based_tuning_optional,13,False,False,zone_hierarchical_wrench_market,0.0,3,16,64,8,0.0,0.0,286.48677700781417,0.004974999999999999,1.7997000832110643,0.8125,286.48677700781417,True,1.0,0.25,1.3333333333333333,False,0.0,29.081310408291788,481.0477743418852,0.25,debug,95.0,0.25,0.35830636024521345
SP8_DEBUG_smoke,debug,debug_64r_16l_seed9800,9800,ours_mean_field_approximation,Ours mean-field approximation,0.5,0.0015145833333333333,80,18.0,1024.0,26.46524912101877,2.00064,0.625,35.935368809672035,0.25,28.16207422040111,1.25,aggregate_density_broadcasts,proposed_model_based_decentralized_scale,mean_field_density_controller,model_based,proposed,decentralized,0,model_based_tuning_optional,7,False,False,mean_field_density_allocation,0.0,3,16,64,8,0.0,0.14510846691581325,286.48677700781417,0.006058333333333333,1.4448999427258968,0.8125,213.75268684974026,True,1.0,0.1875,1.0,False,0.0,32.97084742958117,450.59318752641775,0.1875,debug,95.0,0.1875,0.5076876301570967
