index,cell_id,payload_mass_kg,friction_regime,friction_coefficient,coalition,active_robot_count,longitudinal_acceleration_m_s2,seed_index,seed,actual_payload_mass_kg,actual_friction_coefficient,com_offset_x_m,com_offset_y_m,initial_x_m,initial_y_m,initial_yaw_rad,target_x_m,target_y_m,target_yaw_rad,contact_offsets_body_m,profile_peak_acceleration,profile_peak_twist,yaw_inertia_kg_m2,world_hash
0,C00,14.0,nominal,0.65,redundant,4,0.1,0,260900,14.075004480951094,0.635547336371997,0.008240056061043437,-0.0014559168368653598,0.002057498637284983,0.009979557346374315,0.017430266101249217,0.25,0.0,0.0,"[[-0.45, -0.3], [-0.45, 0.3], [0.45, -0.3], [0.45, 0.3]]","[0.1, 0.1, 0.2]","[0.45, 0.15, 0.25]",2.0799809602687125,8d8db1d1275b2bb6da3c6168b677a42c2357992a5fff0c7c7a8e384545448784
