experiment_id,world_seed,world_hash,replicate,n_robots,n_loads,quorum,geometry,graph,lambda2,method,robot,load
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,greedy,2,7
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,greedy,3,3
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,greedy,4,0
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,greedy,5,1
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,greedy,6,6
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,greedy,7,4
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,auction_proxy,0,2
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,auction_proxy,1,5
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,auction_proxy,2,3
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,auction_proxy,3,7
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,auction_proxy,4,4
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,auction_proxy,5,1
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,auction_proxy,6,6
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,auction_proxy,7,0
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,hungarian_exact,0,2
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,hungarian_exact,1,5
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,hungarian_exact,2,7
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,hungarian_exact,3,3
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,hungarian_exact,4,4
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,hungarian_exact,5,1
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,hungarian_exact,6,6
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,hungarian_exact,7,0
SP1_HOMOGENEOUS_v1_1,330001,3e5ae3756504aee12839,1,8,8,1,uniform,complete,7.999999999999991,smith_qr,0,1
SP1_HOMOGENEOUS_v1_1,330001,3e5ae3756504aee12839,1,8,8,1,uniform,complete,7.999999999999991,smith_qr,1,4
SP1_HOMOGENEOUS_v1_1,330001,3e5ae3756504aee12839,1,8,8,1,uniform,complete,7.999999999999991,smith_qr,2,0
SP1_HOMOGENEOUS_v1_1,330001,3e5ae3756504aee12839,1,8,8,1,uniform,complete,7.999999999999991,smith_qr,3,5
SP1_HOMOGENEOUS_v1_1,330001,3e5ae3756504aee12839,1,8,8,1,uniform,complete,7.999999999999991,smith_qr,4,7
SP1_HOMOGENEOUS_v1_1,330001,3e5ae3756504aee12839,1,8,8,1,uniform,complete,7.999999999999991,smith_qr,5,2
SP1_HOMOGENEOUS_v1_1,330001,3e5ae3756504aee12839,1,8,8,1,uniform,complete,7.999999999999991,smith_qr,6,3
SP1_HOMOGENEOUS_v1_1,330001,3e5ae3756504aee12839,1,8,8,1,uniform,complete,7.999999999999991,smith_qr,7,6
SP1_HOMOGENEOUS_v1_1,330001,3e5ae3756504aee12839,1,8,8,1,uniform,complete,7.999999999999991,replicator_qr,0,1
SP1_HOMOGENEOUS_v1_1,330001,3e5ae3756504aee12839,1,8,8,1,uniform,complete,7.999999999999991,replicator_qr,1,4
SP1_HOMOGENEOUS_v1_1,330001,3e5ae3756504aee12839,1,8,8,1,uniform,complete,7.999999999999991,replicator_qr,2,0
SP1_HOMOGENEOUS_v1_1,330001,3e5ae3756504aee12839,1,8,8,1,uniform,complete,7.999999999999991,replicator_qr,3,5
SP1_HOMOGENEOUS_v1_1,330001,3e5ae3756504aee12839,1,8,8,1,uniform,complete,7.999999999999991,replicator_qr,4,7
SP1_HOMOGENEOUS_v1_1,330001,3e5ae3756504aee12839,1,8,8,1,uniform,complete,7.999999999999991,replicator_qr,5,2
SP1_HOMOGENEOUS_v1_1,330001,3e5ae3756504aee12839,1,8,8,1,uniform,complete,7.999999999999991,replicator_qr,6,3
SP1_HOMOGENEOUS_v1_1,330001,3e5ae3756504aee12839,1,8,8,1,uniform,complete,7.999999999999991,replicator_qr,7,6
SP1_HOMOGENEOUS_v1_1,330001,3e5ae3756504aee12839,1,8,8,1,uniform,complete,7.999999999999991,bnn_qr,0,1
SP1_HOMOGENEOUS_v1_1,330001,3e5ae3756504aee12839,1,8,8,1,uniform,complete,7.999999999999991,bnn_qr,1,4
SP1_HOMOGENEOUS_v1_1,330001,3e5ae3756504aee12839,1,8,8,1,uniform,complete,7.999999999999991,bnn_qr,2,0
SP1_HOMOGENEOUS_v1_1,330001,3e5ae3756504aee12839,1,8,8,1,uniform,complete,7.999999999999991,bnn_qr,3,5
SP1_HOMOGENEOUS_v1_1,330001,3e5ae3756504aee12839,1,8,8,1,uniform,complete,7.999999999999991,bnn_qr,4,7
SP1_HOMOGENEOUS_v1_1,330001,3e5ae3756504aee12839,1,8,8,1,uniform,complete,7.999999999999991,bnn_qr,5,2
SP1_HOMOGENEOUS_v1_1,330001,3e5ae3756504aee12839,1,8,8,1,uniform,complete,7.999999999999991,bnn_qr,6,3
SP1_HOMOGENEOUS_v1_1,330001,3e5ae3756504aee12839,1,8,8,1,uniform,complete,7.999999999999991,bnn_qr,7,6
SP1_HOMOGENEOUS_v1_1,330001,3e5ae3756504aee12839,1,8,8,1,uniform,complete,7.999999999999991,uniform_qr,0,1
SP1_HOMOGENEOUS_v1_1,330001,3e5ae3756504aee12839,1,8,8,1,uniform,complete,7.999999999999991,uniform_qr,1,4
SP1_HOMOGENEOUS_v1_1,330001,3e5ae3756504aee12839,1,8,8,1,uniform,complete,7.999999999999991,uniform_qr,2,0
SP1_HOMOGENEOUS_v1_1,330001,3e5ae3756504aee12839,1,8,8,1,uniform,complete,7.999999999999991,uniform_qr,3,5
SP1_HOMOGENEOUS_v1_1,330001,3e5ae3756504aee12839,1,8,8,1,uniform,complete,7.999999999999991,uniform_qr,4,7
SP1_HOMOGENEOUS_v1_1,330001,3e5ae3756504aee12839,1,8,8,1,uniform,complete,7.999999999999991,uniform_qr,5,2
SP1_HOMOGENEOUS_v1_1,330001,3e5ae3756504aee12839,1,8,8,1,uniform,complete,7.999999999999991,uniform_qr,6,3
SP1_HOMOGENEOUS_v1_1,330001,3e5ae3756504aee12839,1,8,8,1,uniform,complete,7.999999999999991,uniform_qr,7,6
SP1_HOMOGENEOUS_v1_1,330001,3e5ae3756504aee12839,1,8,8,1,uniform,complete,7.999999999999991,random_qr,0,7
SP1_HOMOGENEOUS_v1_1,330001,3e5ae3756504aee12839,1,8,8,1,uniform,complete,7.999999999999991,random_qr,1,6
SP1_HOMOGENEOUS_v1_1,330001,3e5ae3756504aee12839,1,8,8,1,uniform,complete,7.999999999999991,random_qr,2,2
SP1_HOMOGENEOUS_v1_1,330001,3e5ae3756504aee12839,1,8,8,1,uniform,complete,7.999999999999991,random_qr,3,5
SP1_HOMOGENEOUS_v1_1,330001,3e5ae3756504aee12839,1,8,8,1,uniform,complete,7.999999999999991,random_qr,4,3
SP1_HOMOGENEOUS_v1_1,330001,3e5ae3756504aee12839,1,8,8,1,uniform,complete,7.999999999999991,random_qr,5,0
SP1_HOMOGENEOUS_v1_1,330001,3e5ae3756504aee12839,1,8,8,1,uniform,complete,7.999999999999991,random_qr,6,1
SP1_HOMOGENEOUS_v1_1,330001,3e5ae3756504aee12839,1,8,8,1,uniform,complete,7.999999999999991,random_qr,7,4
SP1_HOMOGENEOUS_v1_1,330001,3e5ae3756504aee12839,1,8,8,1,uniform,complete,7.999999999999991,greedy,0,1
SP1_HOMOGENEOUS_v1_1,330001,3e5ae3756504aee12839,1,8,8,1,uniform,complete,7.999999999999991,greedy,1,4
SP1_HOMOGENEOUS_v1_1,330001,3e5ae3756504aee12839,1,8,8,1,uniform,complete,7.999999999999991,greedy,2,0
SP1_HOMOGENEOUS_v1_1,330001,3e5ae3756504aee12839,1,8,8,1,uniform,complete,7.999999999999991,greedy,3,5
SP1_HOMOGENEOUS_v1_1,330001,3e5ae3756504aee12839,1,8,8,1,uniform,complete,7.999999999999991,greedy,4,6
SP1_HOMOGENEOUS_v1_1,330001,3e5ae3756504aee12839,1,8,8,1,uniform,complete,7.999999999999991,greedy,5,3
SP1_HOMOGENEOUS_v1_1,330001,3e5ae3756504aee12839,1,8,8,1,uniform,complete,7.999999999999991,greedy,6,7
SP1_HOMOGENEOUS_v1_1,330001,3e5ae3756504aee12839,1,8,8,1,uniform,complete,7.999999999999991,greedy,7,2
SP1_HOMOGENEOUS_v1_1,330001,3e5ae3756504aee12839,1,8,8,1,uniform,complete,7.999999999999991,auction_proxy,0,1
SP1_HOMOGENEOUS_v1_1,330001,3e5ae3756504aee12839,1,8,8,1,uniform,complete,7.999999999999991,auction_proxy,1,4
SP1_HOMOGENEOUS_v1_1,330001,3e5ae3756504aee12839,1,8,8,1,uniform,complete,7.999999999999991,auction_proxy,2,2
SP1_HOMOGENEOUS_v1_1,330001,3e5ae3756504aee12839,1,8,8,1,uniform,complete,7.999999999999991,auction_proxy,3,5
SP1_HOMOGENEOUS_v1_1,330001,3e5ae3756504aee12839,1,8,8,1,uniform,complete,7.999999999999991,auction_proxy,4,7
SP1_HOMOGENEOUS_v1_1,330001,3e5ae3756504aee12839,1,8,8,1,uniform,complete,7.999999999999991,auction_proxy,5,0
SP1_HOMOGENEOUS_v1_1,330001,3e5ae3756504aee12839,1,8,8,1,uniform,complete,7.999999999999991,auction_proxy,6,3
SP1_HOMOGENEOUS_v1_1,330001,3e5ae3756504aee12839,1,8,8,1,uniform,complete,7.999999999999991,auction_proxy,7,6
SP1_HOMOGENEOUS_v1_1,330001,3e5ae3756504aee12839,1,8,8,1,uniform,complete,7.999999999999991,hungarian_exact,0,1
SP1_HOMOGENEOUS_v1_1,330001,3e5ae3756504aee12839,1,8,8,1,uniform,complete,7.999999999999991,hungarian_exact,1,4
SP1_HOMOGENEOUS_v1_1,330001,3e5ae3756504aee12839,1,8,8,1,uniform,complete,7.999999999999991,hungarian_exact,2,0
SP1_HOMOGENEOUS_v1_1,330001,3e5ae3756504aee12839,1,8,8,1,uniform,complete,7.999999999999991,hungarian_exact,3,5
SP1_HOMOGENEOUS_v1_1,330001,3e5ae3756504aee12839,1,8,8,1,uniform,complete,7.999999999999991,hungarian_exact,4,7
SP1_HOMOGENEOUS_v1_1,330001,3e5ae3756504aee12839,1,8,8,1,uniform,complete,7.999999999999991,hungarian_exact,5,2
SP1_HOMOGENEOUS_v1_1,330001,3e5ae3756504aee12839,1,8,8,1,uniform,complete,7.999999999999991,hungarian_exact,6,3
SP1_HOMOGENEOUS_v1_1,330001,3e5ae3756504aee12839,1,8,8,1,uniform,complete,7.999999999999991,hungarian_exact,7,6
SP1_HOMOGENEOUS_v1_1,330002,fe98b710d9a5b3cc7f92,2,8,8,1,uniform,complete,7.999999999999991,smith_qr,0,2
SP1_HOMOGENEOUS_v1_1,330002,fe98b710d9a5b3cc7f92,2,8,8,1,uniform,complete,7.999999999999991,smith_qr,1,3
SP1_HOMOGENEOUS_v1_1,330002,fe98b710d9a5b3cc7f92,2,8,8,1,uniform,complete,7.999999999999991,smith_qr,2,0
SP1_HOMOGENEOUS_v1_1,330002,fe98b710d9a5b3cc7f92,2,8,8,1,uniform,complete,7.999999999999991,smith_qr,3,7
SP1_HOMOGENEOUS_v1_1,330002,fe98b710d9a5b3cc7f92,2,8,8,1,uniform,complete,7.999999999999991,smith_qr,4,4
SP1_HOMOGENEOUS_v1_1,330002,fe98b710d9a5b3cc7f92,2,8,8,1,uniform,complete,7.999999999999991,smith_qr,5,1
SP1_HOMOGENEOUS_v1_1,330002,fe98b710d9a5b3cc7f92,2,8,8,1,uniform,complete,7.999999999999991,smith_qr,6,6
SP1_HOMOGENEOUS_v1_1,330002,fe98b710d9a5b3cc7f92,2,8,8,1,uniform,complete,7.999999999999991,smith_qr,7,5
SP1_HOMOGENEOUS_v1_1,330002,fe98b710d9a5b3cc7f92,2,8,8,1,uniform,complete,7.999999999999991,replicator_qr,0,5
SP1_HOMOGENEOUS_v1_1,330002,fe98b710d9a5b3cc7f92,2,8,8,1,uniform,complete,7.999999999999991,replicator_qr,1,3
SP1_HOMOGENEOUS_v1_1,330002,fe98b710d9a5b3cc7f92,2,8,8,1,uniform,complete,7.999999999999991,replicator_qr,2,4
SP1_HOMOGENEOUS_v1_1,330002,fe98b710d9a5b3cc7f92,2,8,8,1,uniform,complete,7.999999999999991,replicator_qr,3,1
SP1_HOMOGENEOUS_v1_1,330002,fe98b710d9a5b3cc7f92,2,8,8,1,uniform,complete,7.999999999999991,replicator_qr,4,0
SP1_HOMOGENEOUS_v1_1,330002,fe98b710d9a5b3cc7f92,2,8,8,1,uniform,complete,7.999999999999991,replicator_qr,5,7
SP1_HOMOGENEOUS_v1_1,330002,fe98b710d9a5b3cc7f92,2,8,8,1,uniform,complete,7.999999999999991,replicator_qr,6,6
SP1_HOMOGENEOUS_v1_1,330002,fe98b710d9a5b3cc7f92,2,8,8,1,uniform,complete,7.999999999999991,replicator_qr,7,2
SP1_HOMOGENEOUS_v1_1,330002,fe98b710d9a5b3cc7f92,2,8,8,1,uniform,complete,7.999999999999991,bnn_qr,0,2
SP1_HOMOGENEOUS_v1_1,330002,fe98b710d9a5b3cc7f92,2,8,8,1,uniform,complete,7.999999999999991,bnn_qr,1,7
SP1_HOMOGENEOUS_v1_1,330002,fe98b710d9a5b3cc7f92,2,8,8,1,uniform,complete,7.999999999999991,bnn_qr,2,3
SP1_HOMOGENEOUS_v1_1,330002,fe98b710d9a5b3cc7f92,2,8,8,1,uniform,complete,7.999999999999991,bnn_qr,3,0
SP1_HOMOGENEOUS_v1_1,330002,fe98b710d9a5b3cc7f92,2,8,8,1,uniform,complete,7.999999999999991,bnn_qr,4,4
SP1_HOMOGENEOUS_v1_1,330002,fe98b710d9a5b3cc7f92,2,8,8,1,uniform,complete,7.999999999999991,bnn_qr,5,1
SP1_HOMOGENEOUS_v1_1,330002,fe98b710d9a5b3cc7f92,2,8,8,1,uniform,complete,7.999999999999991,bnn_qr,6,6
SP1_HOMOGENEOUS_v1_1,330002,fe98b710d9a5b3cc7f92,2,8,8,1,uniform,complete,7.999999999999991,bnn_qr,7,5
SP1_HOMOGENEOUS_v1_1,330002,fe98b710d9a5b3cc7f92,2,8,8,1,uniform,complete,7.999999999999991,uniform_qr,0,5
SP1_HOMOGENEOUS_v1_1,330002,fe98b710d9a5b3cc7f92,2,8,8,1,uniform,complete,7.999999999999991,uniform_qr,1,2
SP1_HOMOGENEOUS_v1_1,330002,fe98b710d9a5b3cc7f92,2,8,8,1,uniform,complete,7.999999999999991,uniform_qr,2,0
SP1_HOMOGENEOUS_v1_1,330002,fe98b710d9a5b3cc7f92,2,8,8,1,uniform,complete,7.999999999999991,uniform_qr,3,1
SP1_HOMOGENEOUS_v1_1,330002,fe98b710d9a5b3cc7f92,2,8,8,1,uniform,complete,7.999999999999991,uniform_qr,4,4
SP1_HOMOGENEOUS_v1_1,330002,fe98b710d9a5b3cc7f92,2,8,8,1,uniform,complete,7.999999999999991,uniform_qr,5,7
SP1_HOMOGENEOUS_v1_1,330002,fe98b710d9a5b3cc7f92,2,8,8,1,uniform,complete,7.999999999999991,uniform_qr,6,6
SP1_HOMOGENEOUS_v1_1,330002,fe98b710d9a5b3cc7f92,2,8,8,1,uniform,complete,7.999999999999991,uniform_qr,7,3
SP1_HOMOGENEOUS_v1_1,330002,fe98b710d9a5b3cc7f92,2,8,8,1,uniform,complete,7.999999999999991,random_qr,0,0
SP1_HOMOGENEOUS_v1_1,330002,fe98b710d9a5b3cc7f92,2,8,8,1,uniform,complete,7.999999999999991,random_qr,1,7
SP1_HOMOGENEOUS_v1_1,330002,fe98b710d9a5b3cc7f92,2,8,8,1,uniform,complete,7.999999999999991,random_qr,2,3
SP1_HOMOGENEOUS_v1_1,330002,fe98b710d9a5b3cc7f92,2,8,8,1,uniform,complete,7.999999999999991,random_qr,3,2
SP1_HOMOGENEOUS_v1_1,330002,fe98b710d9a5b3cc7f92,2,8,8,1,uniform,complete,7.999999999999991,random_qr,4,5
SP1_HOMOGENEOUS_v1_1,330002,fe98b710d9a5b3cc7f92,2,8,8,1,uniform,complete,7.999999999999991,random_qr,5,4
SP1_HOMOGENEOUS_v1_1,330002,fe98b710d9a5b3cc7f92,2,8,8,1,uniform,complete,7.999999999999991,random_qr,6,1
SP1_HOMOGENEOUS_v1_1,330002,fe98b710d9a5b3cc7f92,2,8,8,1,uniform,complete,7.999999999999991,random_qr,7,6
SP1_HOMOGENEOUS_v1_1,330002,fe98b710d9a5b3cc7f92,2,8,8,1,uniform,complete,7.999999999999991,greedy,0,5
SP1_HOMOGENEOUS_v1_1,330002,fe98b710d9a5b3cc7f92,2,8,8,1,uniform,complete,7.999999999999991,greedy,1,2
SP1_HOMOGENEOUS_v1_1,330002,fe98b710d9a5b3cc7f92,2,8,8,1,uniform,complete,7.999999999999991,greedy,2,4
SP1_HOMOGENEOUS_v1_1,330002,fe98b710d9a5b3cc7f92,2,8,8,1,uniform,complete,7.999999999999991,greedy,3,1
SP1_HOMOGENEOUS_v1_1,330002,fe98b710d9a5b3cc7f92,2,8,8,1,uniform,complete,7.999999999999991,greedy,4,0
SP1_HOMOGENEOUS_v1_1,330002,fe98b710d9a5b3cc7f92,2,8,8,1,uniform,complete,7.999999999999991,greedy,5,7
SP1_HOMOGENEOUS_v1_1,330002,fe98b710d9a5b3cc7f92,2,8,8,1,uniform,complete,7.999999999999991,greedy,6,6
SP1_HOMOGENEOUS_v1_1,330002,fe98b710d9a5b3cc7f92,2,8,8,1,uniform,complete,7.999999999999991,greedy,7,3
SP1_HOMOGENEOUS_v1_1,330002,fe98b710d9a5b3cc7f92,2,8,8,1,uniform,complete,7.999999999999991,auction_proxy,0,2
SP1_HOMOGENEOUS_v1_1,330002,fe98b710d9a5b3cc7f92,2,8,8,1,uniform,complete,7.999999999999991,auction_proxy,1,7
SP1_HOMOGENEOUS_v1_1,330002,fe98b710d9a5b3cc7f92,2,8,8,1,uniform,complete,7.999999999999991,auction_proxy,2,3
SP1_HOMOGENEOUS_v1_1,330002,fe98b710d9a5b3cc7f92,2,8,8,1,uniform,complete,7.999999999999991,auction_proxy,3,0
SP1_HOMOGENEOUS_v1_1,330002,fe98b710d9a5b3cc7f92,2,8,8,1,uniform,complete,7.999999999999991,auction_proxy,4,4
SP1_HOMOGENEOUS_v1_1,330002,fe98b710d9a5b3cc7f92,2,8,8,1,uniform,complete,7.999999999999991,auction_proxy,5,1
SP1_HOMOGENEOUS_v1_1,330002,fe98b710d9a5b3cc7f92,2,8,8,1,uniform,complete,7.999999999999991,auction_proxy,6,6
SP1_HOMOGENEOUS_v1_1,330002,fe98b710d9a5b3cc7f92,2,8,8,1,uniform,complete,7.999999999999991,auction_proxy,7,5
SP1_HOMOGENEOUS_v1_1,330002,fe98b710d9a5b3cc7f92,2,8,8,1,uniform,complete,7.999999999999991,hungarian_exact,0,2
SP1_HOMOGENEOUS_v1_1,330002,fe98b710d9a5b3cc7f92,2,8,8,1,uniform,complete,7.999999999999991,hungarian_exact,1,7
SP1_HOMOGENEOUS_v1_1,330002,fe98b710d9a5b3cc7f92,2,8,8,1,uniform,complete,7.999999999999991,hungarian_exact,2,3
SP1_HOMOGENEOUS_v1_1,330002,fe98b710d9a5b3cc7f92,2,8,8,1,uniform,complete,7.999999999999991,hungarian_exact,3,0
SP1_HOMOGENEOUS_v1_1,330002,fe98b710d9a5b3cc7f92,2,8,8,1,uniform,complete,7.999999999999991,hungarian_exact,4,4
SP1_HOMOGENEOUS_v1_1,330002,fe98b710d9a5b3cc7f92,2,8,8,1,uniform,complete,7.999999999999991,hungarian_exact,5,1
SP1_HOMOGENEOUS_v1_1,330002,fe98b710d9a5b3cc7f92,2,8,8,1,uniform,complete,7.999999999999991,hungarian_exact,6,6
SP1_HOMOGENEOUS_v1_1,330002,fe98b710d9a5b3cc7f92,2,8,8,1,uniform,complete,7.999999999999991,hungarian_exact,7,5
SP1_HOMOGENEOUS_v1_1,330003,f6fb1484d8641413ee1b,3,8,8,1,uniform,complete,7.999999999999991,smith_qr,0,0
SP1_HOMOGENEOUS_v1_1,330003,f6fb1484d8641413ee1b,3,8,8,1,uniform,complete,7.999999999999991,smith_qr,1,5
SP1_HOMOGENEOUS_v1_1,330003,f6fb1484d8641413ee1b,3,8,8,1,uniform,complete,7.999999999999991,smith_qr,2,6
SP1_HOMOGENEOUS_v1_1,330003,f6fb1484d8641413ee1b,3,8,8,1,uniform,complete,7.999999999999991,smith_qr,3,1
SP1_HOMOGENEOUS_v1_1,330003,f6fb1484d8641413ee1b,3,8,8,1,uniform,complete,7.999999999999991,smith_qr,4,3
