step,time_s,x_m,y_m,theta_rad,theta_deg,vx_m_s,vy_m_s,omega_rad_s,desired_fx_n,desired_fy_n,desired_tau_nm,achieved_fx_n,achieved_fy_n,achieved_tau_nm,residual_norm,hamiltonian,kinetic_energy,potential_energy,lambda_sum_n,lambda_max_n,payoff_sum
0,0.0,-4.6088341915489215,-2.74080258648961,0.3141592653589793,18.0,0.0,0.0,0.0,58.21866941686358,87.38184325893998,-16.755160819145566,23.574895968350845,39.7051530544567,-2.66339802003204,0.6116085176644412,302.937600340766,0.0,302.937600340766,78.99887948985132,37.39252752408994,44.7598296654125
1,0.04,-4.60804836168331,-2.739479081387795,0.3140429915027161,17.993337998768407,0.01964574664029237,0.03308762754538058,-0.0029068464065834005,58.27629786000218,87.34342051770302,-16.554704690947577,23.53084856413251,39.85224305118962,-2.5452459329276387,0.6102589876283123,302.7878131593155,0.03569275676254992,302.7521204025529,78.84134337351993,37.39252752408987,44.766275262885
2,0.08,-4.606488647930435,-2.7368448149189644,0.31382600781714487,17.98090574936198,0.03899284382186556,0.06585666172076685,-0.005424592139284956,58.33894043808561,87.30159235982755,-16.37829037267016,23.496896793039788,39.97838983368394,-2.4417510367169584,0.6090774757964494,302.52476851302805,0.14112023740843488,302.38364827561963,78.70335017832377,37.392527524089786,44.771620162046034
3,0.12,-4.604166500467831,-2.7329130590085953,0.3135218455457598,17.963478534924505,0.058053686565107177,0.09829389775922658,-0.007604056784628031,58.40635178148522,87.25650733084264,-16.222786882273592,23.471785743895282,40.0861952811959,-2.3511173170597663,0.6080413641269307,302.14864653447967,0.3138256829303978,301.8348208515493,78.58250521847997,37.39252752408969,44.776086534486225
4,0.16,-4.601092922113265,-2.727697520000991,0.31314226348018215,17.94173008458805,0.07683945886415182,0.13038847519010013,-0.009489551639438692,58.47833351146703,87.20828234589666,-16.085463262572603,23.454414309679187,40.1779196648078,-2.2717816940498894,0.6071311920969712,301.6597969950895,0.5513811610150104,301.1084158340745,78.47672438745619,37.3925275240896,44.77985012012172
5,0.2,-4.597278510993104,-2.7212122575246616,0.31269747482428034,17.916245571829577,0.09536027800402912,0.16213156190823863,-0.011119716397546105,58.55472974176083,87.1570055983416,-15.963937131279655,23.443818082802835,40.25552613732005,-2.202384398225159,0.6063301919236739,301.0587351038301,0.8513912750073186,300.2073438288228,78.38419465931591,37.39252752408953,44.78305015529564
6,0.24,-4.592733498085118,-2.713471614343439,0.3121963448792706,17.887532940992898,0.11362532269964443,0.19351607953056216,-0.012528248625242017,58.63542322315048,87.10273901228379,-15.8561298211161,23.439153801010388,40.320719288958976,-2.141743121206484,0.605623897525332,300.3461375357692,1.2114967251659634,299.13464081060323,78.30333962508251,37.39252752408998,44.78579707920987
7,0.28,-4.587467780222538,-2.7044901557616674,0.3116465632896688,17.856032776254718,0.13164294656449116,0.22453646454428716,-0.01374453974004326,58.72033206858159,87.04552028539727,-15.760227267159172,23.439685419459785,40.374978205118296,-2.0888307636161265,0.6049998146497031,299.5228384969091,1.6293775621946032,297.89346093471454,78.23278981496205,37.39252752408998,44.78817874376771
8,0.32,-4.581490949084144,-2.694282617354149,0.3110547940982147,17.822126899138528,0.14942077845984778,0.25518846018796193,-0.014794229786354397,58.80940699624259,86.98536456640446,-15.674645883415115,23.44477144837791,40.41958567883183,-2.042755605569397,0.6044471416302594,298.58982570663574,2.1027560406984507,296.48706966593727,78.17135627089974,37.39252752408998,44.79026487135755
9,0.36,-4.574812316645983,-2.682863859936103,0.3104268064614413,17.786145857965018,0.1669658109540314,0.285468935451149,-0.01569969091932939,58.902629055348484,86.92226579172922,-15.598002823090255,23.45385382092181,40.4556529869395,-2.002744477052892,0.6039565326926928,297.5482362370833,2.629399034648778,294.91883720243453,78.1180080995444,37.39252752408998,44.79211083602688
10,0.4,-4.567440937512966,-2.670248830850733,0.3097675884913893,17.748375450501857,0.1842844783254125,0.31537572713424994,-0.016480449251299795,58.21577232394551,85.70169430931611,-15.52909002523502,23.558696451186396,40.19592915436356,-2.1950896330993475,0.591288656459365,296.3993521792274,3.207120002638921,293.19223217658845,78.37446830596224,37.39252752408957,44.79018319857056
11,0.44,-4.55938255355335,-2.6564621378480227,0.30907153809374677,17.70849470038854,0.20145959899039567,0.3446673250677629,-0.017401259941059975,57.36971652364536,84.25773295577756,-15.449769688787907,23.679355757501888,39.88924440188471,-2.423626254483638,0.5761475791610362,295.1420918789022,3.8307057203798145,291.3113861585224,78.67918380211691,37.39252752408998,44.787248735435114
12,0.48,-4.550642302854612,-2.641529625938619,0.30833197455277794,17.666120830809273,0.21850626746844198,0.3733127977350966,-0.018489088524216015,56.51217710470989,82.81082470859317,-15.358047820150045,23.797817734505028,39.59237789732572,-2.643502799431153,0.5608447196280112,293.7774342850111,4.496842748197504,289.28059153681363,78.97235252903812,37.39252752408991,44.78392294012994
13,0.52,-4.541225328240707,-2.625476468258096,0.30754319311099865,17.620926983237077,0.23542436534761696,0.4013289420130668,-0.01971953604448389,55.64328199456753,81.36093544169778,-15.255446634169125,23.91467155199846,39.30399133946313,-2.855659375523641,0.545390834578013,292.3070562379959,5.202875097285401,287.10418114071047,79.25522796374656,37.392527524089836,44.78011376035116
14,0.56,-4.5311367575699215,-2.6083272196353318,0.3067003365840404,17.572634861507314,0.2522142667696474,0.42873121556911187,-0.02107141317395288,54.76314004443151,79.9080670796217,-15.143290432718235,24.03042011211585,39.022907464316134,-3.060922965977264,0.5297957061561145,290.73279966488485,5.946276179176387,284.78652348570847,79.52891275046719,37.39252752408972,44.77570945738391
15,0.6,-4.5203816871710085,-2.590105864078727,0.30579928340395446,17.52100831717155,0.26887675997281535,0.4555338889151205,-0.022526329502152748,53.871843613137216,78.45225295911487,-15.022730846078582,24.145491717538818,38.74808988072142,-3.260021617985805,0.5140682821013964,289.05665705019345,6.72463882000608,282.3320182301874,79.7943776179408,37.39252752408952,44.77057449652755
16,0.64,-4.508965167986831,-2.5708358569335195,0.30483655000127374,17.465847756401676,0.28541297960446016,0.4817501786301867,-0.02406833506701963,52.96947080671445,76.99355377845737,-14.894768866003297,24.260250122147315,38.478625387344096,-3.4535968586240156,0.4982168050226978,287.2807585063721,7.5356666779827695,279.7450918283893,80.05247793270951,37.39252752408911,44.76454415161747
17,0.68,-4.49689219405437,-2.55054016237067,0.30380920570055725,17.406985263863803,0.30182434831152344,0.5073923640712377,-0.025683607517910115,52.05608742146698,75.53205406218905,-14.760274076125548,24.37500319650623,38.21370848460441,-3.642214551027635,0.4822489326629453,285.4073601725038,8.377166804448738,277.03019336805505,80.30396816973776,37.39252752408828,44.75741751759075
18,0.72,-4.484167693001125,-2.5292412867858385,0.30271479853557626,17.344280352241512,0.31811252633112497,0.5324718896207915,-0.027360179124522946,51.13174863144425,74.06785907727004,-14.620001434916333,24.490010469996015,37.95262781553506,-3.8263743762779496,0.4661718509907091,283.4388337242586,9.2470431410192,274.19179058323937,80.54951463184449,37.39252752408998,44.74894849508696
19,0.76,-4.47079651827959,-2.5069613086149536,0.3015512905929443,17.27761625769875,0.3342793680383733,0.5569994542721268,-0.02908769856579669,50.196500453251964,72.60109214441806,-14.47460592228655,24.60548944663404,37.694754308129504,-4.00651814855996,0.449992383555601,281.3776568216097,10.143290787292889,271.23436603431685,80.78970632822049,37.39252752408998,44.738834149848444
20,0.8,-4.456783442906121,-2.4837219050094093,0.30031700166843356,17.206896711624545,0.3503268843367234,0.5809850901386064,-0.030857223112770366,49.25038102495142,71.13189229495877,-14.324655318904082,24.721621381959984,37.43953079525994,-4.183037039875235,0.4337170975663356,279.2264043518082,11.063990903057663,268.1624134487505,81.02506484997417,37.39252752408998,44.726699572779346
21,0.84,-4.442133154491566,-2.4595443757587634,0.2990105601766264,17.13204312796322,0.36625721036386705,0.6044382312661416,-0.032661037295174805,48.29342171397064,69.66041223009694,-14.17064135869721,24.838556030744183,37.18646294575325,-4.356277928740833,0.4173524122493377,276.9877403578356,12.007306141452558,264.98043421638306,81.25605270179472,37.39252752408998,44.712078076184085
22,0.88,-4.426850251388181,-2.4344496647999345,0.29763086038760633,17.05299215305728,0.38207257758463564,0.6273677739707207,-0.03449249472550114,47.32564808510019,68.18681654431104,-14.012989458498538,24.95641586580288,36.935111334174444,-4.526548933421689,0.40090471161907143,274.66441055718525,12.971476523044997,261.69293403414025,81.48308070803395,37.39252752408998,44.694385036011546
