step,time_s,x_m,y_m,theta_rad,theta_deg,vx_m_s,vy_m_s,omega_rad_s,desired_fx_n,desired_fy_n,desired_tau_nm,achieved_fx_n,achieved_fy_n,achieved_tau_nm,residual_norm,hamiltonian,kinetic_energy,potential_energy,lambda_sum_n,lambda_max_n,payoff_sum
0,0.0,-4.6088341915489215,-2.74080258648961,0.3141592653589793,18.0,0.0,0.0,0.0,58.21866941686358,87.38184325893998,-16.755160819145566,32.96278037026865,10.710256584899698,15.596603264340075,0.9498339773491166,302.937600340766,0.0,302.937600340766,34.65911836520017,34.65911836520017,7.7499997199914965
1,0.04,-4.6077354322032456,-2.74044557793678,0.31484015390530784,18.039012040023422,0.027468983641890543,0.008925213820749747,0.01702221365821564,57.70324288805125,87.72306287517875,-17.929012673016114,31.771645693319726,10.347155564485556,15.036338397806329,0.9628482108445657,302.86613067729417,0.025330682359709665,302.84079999493446,33.41408532845851,33.41408532845851,7.795704064867575
2,0.08,-4.605592268125735,-2.7397484243125048,0.31611653568504794,18.11214332904993,0.053579101937765106,0.017428840606877716,0.03190954449350366,57.19154884502519,88.05751950121633,-18.971984332529463,30.708960907902078,10.044439891262696,14.53946485213194,0.9744065818291491,302.7460104822018,0.09484649530534844,302.65116398689645,32.30992189362654,32.30992189362654,7.835495223784548
3,0.12,-4.602454047538994,-2.7387257514068444,0.3179134252826836,18.21509751924541,0.0784555146685133,0.02556682264150493,0.04492223994088663,56.68256105196426,88.38601287868089,-19.89997297329476,29.75956834139674,9.793138340370165,14.098274254320206,0.984685987531315,302.5727690027034,0.20039431487214665,302.37237468783127,31.329498342933793,31.329498342933793,7.870318419843911
4,0.16,-4.59836568428203,-2.737390276195247,0.320164979025658,18.344102046064727,0.10220908142409707,0.03338688028992667,0.0562888435743573,56.17530798094546,88.70927106704194,-20.72693931020215,28.909922230578037,9.585735538140053,13.705953475041765,0.9938421923517144,302.3433954403549,0.33553467384318575,302.0078607665117,30.457674388981694,30.457674388981694,7.900932764046881
5,0.2,-4.593368168460807,-2.7357530828018666,0.32281337940664345,18.495844210356033,0.12493789553059081,0.04092983483451102,0.06621000952463776,55.66887888566343,89.02795023818831,-21.46514020396487,28.147956058699755,9.415904203259712,13.356487305991415,1.0020122117690626,302.05598989145534,0.4951659991055905,301.56082389234973,29.68108290220315,29.68108290220315,7.927952594641493
6,0.24,-4.58749902098191,-2.7338238551802894,0.3258078541788967,18.667414976664542,0.14672868697243274,0.04823069053943397,0.07486186930632521,55.16242642364825,89.34263657994201,-22.125334063653696,27.462948252476945,9.278290447003503,13.044569389913933,1.0093164791957179,301.709494338843,0.675230958071939,301.03426338077105,28.987931977586516,28.987931977586516,7.951879086745567
7,0.28,-4.580792697194315,-2.731611074245433,0.32910381418364265,18.856259574380402,0.16765809468986442,0.055319523371411106,0.08239900011865292,54.65516683656682,89.65384954404941,-22.716961999005886,26.845393031245326,9.168341855589501,12.76552223471705,1.015860794153758,301.3034857453965,0.8724870055624631,300.430998739834,28.36782718826011,28.36782718826011,7.9731237913061515
8,0.32,-4.573280944622847,-2.729122185661188,0.3326620957916626,19.06013409283897,0.187793814286704,0.06222221460611688,0.08895704020049468,54.146378425051715,89.9620459052099,-23.248307483163604,26.28687801465489,9.08216921271425,12.515225329835596,1.0217380616496052,300.8380172723998,1.084327126593714,299.75369014580605,27.811611844079103,27.811611844079103,7.992026646728562
9,0.36,-4.564993119485177,-2.7263637432843093,0.3364482954584389,19.277067354139092,0.20719562844176034,0.06896105942196386,0.09465499166941149,53.635398886966975,90.26762424167339,-23.72663697505258,25.7799700918453,9.016434898549052,12.290050798665673,1.0270298374369922,300.3134967443659,1.3086398213708492,299.0048569229951,27.311223997034837,27.311223997034837,8.0088698876338
10,0.4,-4.555956466346281,-2.723341532309171,0.3404321853399721,19.50532743039582,0.22591632847240795,0.07555527437846188,0.09959724703833256,53.12162194400868,90.57092956372819,-24.158323697296005,25.318110219376617,8.968262450694862,12.08680596287422,1.0318076960694362,299.73059390304815,1.5436997698573702,298.1868941331908,26.85956880638716,26.85956880638716,8.023888895736233
11,0.44,-4.546196364908591,-2.720060675398678,0.3445872002072945,19.7433922461075,0.24400253594225635,0.0820214227623281,0.10387537168305938,52.604493570549074,90.87225790188148,-24.548956529953166,24.895517310763534,8.935162943873166,11.902682201853851,1.036134439077097,299.0901698811194,1.7880824834520403,297.3020873976673,26.450404893008557,26.450404893008557,8.037280745721466
12,0.48,-4.5357365475797105,-2.716525724482196,0.3488899870461899,19.989923772120644,0.26149543322199587,0.08837377291205803,0.10756967097238324,52.08350805293486,91.17186072961256,-24.90343576576068,24.50710104776219,8.914974769685653,11.735209513432007,1.0400651600648165,298.39322379658944,2.040597713154793,296.35262608343464,26.07824336318224,26.07824336318224,8.049210994724321
13,0.52,-4.524599291113623,-2.7127407404189436,0.3533200097483844,20.24374537610353,0.27843141165217106,0.09462460158130197,0.11075056755486246,51.5582040418082,91.46994914168954,-25.226057278221937,24.148383230762747,8.905814125034174,11.582216213774114,1.0436481824788837,297.64085251366083,2.3002375257734755,295.34061498788736,25.73825825283136,25.73825825283136,8.059819119901896
14,0.56,-4.512805585292726,-2.7087093623390337,0.35785920220443534,20.503821946232872,0.2948426455224444,0.10078445199774642,0.11347981140127489,51.02816071018037,91.76669774235097,-25.520586478723203,23.815427157480478,8.906034088740107,11.441793251554564,1.0469258845040847,296.8342205060497,2.5661358518864694,294.2680846541632,25.42620722567681,25.42620722567681,8.069222905657611
15,0.6,-4.500375281310857,-2.704434868163898,0.36249166390868925,20.7692424506426,0.31075759954671217,0.10686235437839323,0.11581154260634995,50.49299409251229,92.06224822137204,-25.7903232815704,23.50477445022978,8.914190613557857,11.31226265124847,1.049935424191866,295.9745374508681,2.837537006094676,293.13700044477343,25.138361447218823,25.138361447218823,8.077522007659462
