step,time_s,x_m,y_m,theta_rad,theta_deg,vx_m_s,vy_m_s,omega_rad_s,desired_fx_n,desired_fy_n,desired_tau_nm,achieved_fx_n,achieved_fy_n,achieved_tau_nm,residual_norm,hamiltonian,kinetic_energy,potential_energy,lambda_sum_n,lambda_max_n,payoff_sum
0,0.0,-4.6088341915489215,-2.74080258648961,0.3141592653589793,18.0,0.0,0.0,0.0,58.21866941686358,87.38184325893998,-16.755160819145566,25.542191834492506,39.593245893664786,-2.372773685278135,0.6045505268680195,302.937600340766,0.0,302.937600340766,81.54966571844041,37.39252752408998,45.66722065566469
1,0.04,-4.607982785154438,-2.739482811626488,0.31405567905893994,17.994064942192367,0.02128515986207709,0.03299437157805399,-0.002589657500985687,58.23543216501392,87.37067265709966,-16.576578037877596,25.4993944554108,39.73498967615227,-2.2589121890738024,0.6032901711379508,302.7854862465547,0.03712337149188143,302.7483628750628,81.39785039016796,37.39252752408998,45.678721444325525
2,0.08,-4.606292751030034,-2.736856134105669,0.31386274769919,17.983010789542977,0.04225085311009173,0.06566693802047349,-0.004823283993747462,58.25561569123587,87.357216304293,-16.420061083735796,25.465629691903025,39.8577077745084,-2.1582666085734825,0.6021876341747586,302.5191892240783,0.14676106615534165,302.3724281579229,81.2636562828342,37.39252752408998,45.688361106974455
3,0.12,-4.603776396370892,-2.7329358886926443,0.31359286104029316,17.9675474230413,0.06290886647854303,0.09800613532562419,-0.006747166472422705,58.27895044231976,87.34165063325536,-16.282759795372353,25.43974887628527,39.96380812238515,-2.0691915680387236,0.6012218202031189,302.1388298342744,0.32633970501423887,301.8124901292602,81.1448895621212,37.39252752408998,45.69644724460671
4,0.16,-4.600445601477996,-2.727735786281047,0.31325679489251,17.948292251136106,0.08326987232240018,0.13000256028993684,-0.008401653694578298,58.30520684496782,87.32412527340608,-16.162189076718978,25.420743943592015,40.05538533094957,-1.990253363226559,0.6003745359077248,301.6447103487595,0.5733224168011861,301.07138793195827,81.03963862237163,37.39252752408998,45.70323568625575
5,0.2,-4.596311859052219,-2.721269839057239,0.3128639181467343,17.925782071734325,0.10334356064442819,0.16164868059519566,-0.009821918644396731,58.334190985986915,87.30476597534869,-16.056182018232708,25.407731536130523,40.13426155393556,-1.9202029355447898,0.5996300694086958,301.0373101195441,0.885212313479401,300.15209780606466,80.94623805212929,37.39252752408998,45.70894022313089
6,0.24,-4.591386308807581,-2.7135522957446176,0.31242237321621813,17.90048341075035,0.12313875611594459,0.19293858281553936,-0.011038623262900697,58.3657408602407,87.28367713287078,-15.96284902584205,25.39993862300816,40.20202188071893,-1.857952325894649,0.5989748347319676,300.31728108480524,1.259555723224495,299.05772536158076,80.86323723926242,37.39252752408998,45.71374041160233
7,0.28,-4.585679767945439,-2.704597585613474,0.3119392332966342,17.8728015324439,0.14266352155357212,0.22386775327859795,-0.012078497989598425,58.3997231251273,87.26094394921745,-15.88054218635659,25.39668957137125,40.26004501239175,-1.802554160841753,0.59839707073833,299.48544326751954,1.6939450684950426,297.7914981990245,80.78937301919188,37.39252752408998,45.71778783458802
8,0.32,-4.579202757975746,-2.6944202701169986,0.31142063941467324,17.843088291726232,0.16192524924233387,0.2544328874118764,-0.012964847049019634,58.43603030777625,87.23663428783034,-15.807824197148886,25.397394582342976,40.309529865553955,-1.753183782015121,0.5978865854692654,298.5427801844534,2.1860213319557333,296.3567588524977,80.72354584742305,37.39252752408998,45.72121113557403
9,0.36,-4.57196552831957,-2.683035001164958,0.31087191985417517,17.81164897677342,0.18093074140438856,0.28463172380101304,-0.01371798901245266,58.451804506302906,87.17683452352051,-15.743441274183485,25.404268702093212,40.34302378330936,-1.7158155965135737,0.5970785511760034,297.4904341248184,2.733476090651021,294.7569580341674,80.67372160008766,37.39252752408998,45.723621201642956
10,0.4,-4.563977986102073,-2.670456768339501,0.3102974020727771,17.77873153264409,0.1996885554374077,0.314455820636424,-0.014362944534954658,57.547306559828264,85.7416412559639,-15.685795871899796,25.52424689332556,40.02652591754998,-1.9535931913577809,0.58191713955562,296.3296369470349,3.333971916085295,292.99566503094957,80.99075839321327,37.39252752408998,45.70456113966793
11,0.44,-4.5552461362177,-2.656712027754465,0.3096890144200777,17.74387348783654,0.21829624710934692,0.3436185146258967,-0.015209691317482897,56.63064987906961,84.30358511032307,-15.61361578702309,25.641153883262085,39.72172566758002,-2.1813774142495586,0.5665831653856509,295.0589097388833,3.98168565085784,291.07722408802545,81.29447064005518,37.39252752408987,45.68370336834519
12,0.48,-4.545776005869008,-2.6418264928549773,0.3090398438925641,17.706678756425735,0.23675325871727404,0.37213837248720144,-0.016229263187841382,55.70200030959978,82.86257767400579,-15.528704807178388,25.75570211190163,39.42703849542013,-2.4002723264684054,0.5510901704748148,293.67979267170995,4.6737643741009585,289.00602829760896,81.58633051769942,37.39252752408964,45.66066933892186
