step,time_s,x_m,y_m,theta_rad,theta_deg,vx_m_s,vy_m_s,omega_rad_s,desired_fx_n,desired_fy_n,desired_tau_nm,achieved_fx_n,achieved_fy_n,achieved_tau_nm,residual_norm,hamiltonian,kinetic_energy,potential_energy,lambda_sum_n,lambda_max_n,payoff_sum
28,1.12,-4.3869893072433594,-2.7975709465812764,-0.593411945678072,-34.0,0.0,0.0,0.0,101.90012017400909,-25.325195132960086,30.997047515419283,0.0,0.0,0.0,1.1338506984009475,293.9741705928581,0.0,293.9741705928581,0.0,0.0,0.0
29,1.16,-4.3869893072433594,-2.7975709465812764,-0.593411945678072,-34.0,0.0,0.0,0.0,101.90012017400909,-25.325195132960086,30.997047515419283,0.0,0.0,0.0,1.1338506984009475,293.9741705928581,0.0,293.9741705928581,0.0,0.0,0.0
30,1.2,-4.3869893072433594,-2.7975709465812764,-0.593411945678072,-34.0,0.0,0.0,0.0,101.90012017400909,-25.325195132960086,30.997047515419283,0.0,0.0,0.0,1.1338506984009475,293.9741705928581,0.0,293.9741705928581,0.0,0.0,0.0
31,1.24,-4.3869893072433594,-2.7975709465812764,-0.593411945678072,-34.0,0.0,0.0,0.0,101.90012017400909,-25.325195132960086,30.997047515419283,0.0,0.0,0.0,1.1338506984009475,293.9741705928581,0.0,293.9741705928581,0.0,0.0,0.0
32,1.28,-4.3869893072433594,-2.7975709465812764,-0.593411945678072,-34.0,0.0,0.0,0.0,101.90012017400909,-25.325195132960086,30.997047515419283,0.0,0.0,0.0,1.1338506984009475,293.9741705928581,0.0,293.9741705928581,0.0,0.0,0.0
33,1.32,-4.3869893072433594,-2.7975709465812764,-0.593411945678072,-34.0,0.0,0.0,0.0,101.90012017400909,-25.325195132960086,30.997047515419283,0.0,0.0,0.0,1.1338506984009475,293.9741705928581,0.0,293.9741705928581,0.0,0.0,0.0
34,1.36,-4.3869893072433594,-2.7975709465812764,-0.593411945678072,-34.0,0.0,0.0,0.0,101.90012017400909,-25.325195132960086,30.997047515419283,0.0,0.0,0.0,1.1338506984009475,293.9741705928581,0.0,293.9741705928581,0.0,0.0,0.0
35,1.4000000000000001,-4.3869893072433594,-2.7975709465812764,-0.593411945678072,-34.0,0.0,0.0,0.0,101.90012017400909,-25.325195132960086,30.997047515419283,0.0,0.0,0.0,1.1338506984009475,293.9741705928581,0.0,293.9741705928581,0.0,0.0,0.0
36,1.44,-4.3869893072433594,-2.7975709465812764,-0.593411945678072,-34.0,0.0,0.0,0.0,101.90012017400909,-25.325195132960086,30.997047515419283,0.0,0.0,0.0,1.1338506984009475,293.9741705928581,0.0,293.9741705928581,0.0,0.0,0.0
37,1.48,-4.3869893072433594,-2.7975709465812764,-0.593411945678072,-34.0,0.0,0.0,0.0,101.90012017400909,-25.325195132960086,30.997047515419283,0.0,0.0,0.0,1.1338506984009475,293.9741705928581,0.0,293.9741705928581,0.0,0.0,0.0
38,1.52,-4.3869893072433594,-2.7975709465812764,-0.593411945678072,-34.0,0.0,0.0,0.0,101.90012017400909,-25.325195132960086,30.997047515419283,0.0,0.0,0.0,1.1338506984009475,293.9741705928581,0.0,293.9741705928581,0.0,0.0,0.0
39,1.56,-4.3869893072433594,-2.7975709465812764,-0.593411945678072,-34.0,0.0,0.0,0.0,101.90012017400909,-25.325195132960086,30.997047515419283,0.0,0.0,0.0,1.1338506984009475,293.9741705928581,0.0,293.9741705928581,0.0,0.0,0.0
40,1.6,-4.3869893072433594,-2.7975709465812764,-0.593411945678072,-34.0,0.0,0.0,0.0,101.90012017400909,-25.325195132960086,30.997047515419283,0.0,0.0,0.0,1.1338506984009475,293.9741705928581,0.0,293.9741705928581,0.0,0.0,0.0
41,1.6400000000000001,-4.3869893072433594,-2.7975709465812764,-0.593411945678072,-34.0,0.0,0.0,0.0,101.90012017400909,-25.325195132960086,30.997047515419283,0.0,0.0,0.0,1.1338506984009475,293.9741705928581,0.0,293.9741705928581,0.0,0.0,0.0
42,1.68,-4.3869893072433594,-2.7975709465812764,-0.593411945678072,-34.0,0.0,0.0,0.0,101.90012017400909,-25.325195132960086,30.997047515419283,0.0,0.0,0.0,1.1338506984009475,293.9741705928581,0.0,293.9741705928581,0.0,0.0,0.0
43,1.72,-4.3869893072433594,-2.7975709465812764,-0.593411945678072,-34.0,0.0,0.0,0.0,101.90012017400909,-25.325195132960086,30.997047515419283,0.0,0.0,0.0,1.1338506984009475,293.9741705928581,0.0,293.9741705928581,0.0,0.0,0.0
44,1.76,-4.3869893072433594,-2.7975709465812764,-0.593411945678072,-34.0,0.0,0.0,0.0,101.90012017400909,-25.325195132960086,30.997047515419283,0.0,0.0,0.0,1.1338506984009475,293.9741705928581,0.0,293.9741705928581,0.0,0.0,0.0
45,1.8,-4.3869893072433594,-2.7975709465812764,-0.593411945678072,-34.0,0.0,0.0,0.0,101.90012017400909,-25.325195132960086,30.997047515419283,0.0,0.0,0.0,1.1338506984009475,293.9741705928581,0.0,293.9741705928581,0.0,0.0,0.0
46,1.84,-4.3869893072433594,-2.7975709465812764,-0.593411945678072,-34.0,0.0,0.0,0.0,101.90012017400909,-25.325195132960086,30.997047515419283,0.0,0.0,0.0,1.1338506984009475,293.9741705928581,0.0,293.9741705928581,0.0,0.0,0.0
47,1.8800000000000001,-4.3869893072433594,-2.7975709465812764,-0.593411945678072,-34.0,0.0,0.0,0.0,101.90012017400909,-25.325195132960086,30.997047515419283,0.0,0.0,0.0,1.1338506984009475,293.9741705928581,0.0,293.9741705928581,0.0,0.0,0.0
48,1.92,-4.3869893072433594,-2.7975709465812764,-0.593411945678072,-34.0,0.0,0.0,0.0,101.90012017400909,-25.325195132960086,30.997047515419283,0.0,0.0,0.0,1.1338506984009475,293.9741705928581,0.0,293.9741705928581,0.0,0.0,0.0
49,1.96,-4.3869893072433594,-2.7975709465812764,-0.593411945678072,-34.0,0.0,0.0,0.0,101.90012017400909,-25.325195132960086,30.997047515419283,0.0,0.0,0.0,1.1338506984009475,293.9741705928581,0.0,293.9741705928581,0.0,0.0,0.0
50,2.0,-4.3869893072433594,-2.7975709465812764,-0.593411945678072,-34.0,0.0,0.0,0.0,101.90012017400909,-25.325195132960086,30.997047515419283,0.0,0.0,0.0,1.1338506984009475,293.9741705928581,0.0,293.9741705928581,0.0,0.0,0.0
51,2.04,-4.3869893072433594,-2.7975709465812764,-0.593411945678072,-34.0,0.0,0.0,0.0,101.90012017400909,-25.325195132960086,30.997047515419283,0.0,0.0,0.0,1.1338506984009475,293.9741705928581,0.0,293.9741705928581,0.0,0.0,0.0
52,2.08,-4.3869893072433594,-2.7975709465812764,-0.593411945678072,-34.0,0.0,0.0,0.0,101.90012017400909,-25.325195132960086,30.997047515419283,0.0,0.0,0.0,1.1338506984009475,293.9741705928581,0.0,293.9741705928581,0.0,0.0,0.0
53,2.12,-4.3869893072433594,-2.7975709465812764,-0.593411945678072,-34.0,0.0,0.0,0.0,101.90012017400909,-25.325195132960086,30.997047515419283,0.0,0.0,0.0,1.1338506984009475,293.9741705928581,0.0,293.9741705928581,0.0,0.0,0.0
54,2.16,-4.3869893072433594,-2.7975709465812764,-0.593411945678072,-34.0,0.0,0.0,0.0,101.90012017400909,-25.325195132960086,30.997047515419283,0.0,0.0,0.0,1.1338506984009475,293.9741705928581,0.0,293.9741705928581,0.0,0.0,0.0
55,2.2,-4.3869893072433594,-2.7975709465812764,-0.593411945678072,-34.0,0.0,0.0,0.0,101.90012017400909,-25.325195132960086,30.997047515419283,0.0,0.0,0.0,1.1338506984009475,293.9741705928581,0.0,293.9741705928581,0.0,0.0,0.0
56,2.24,-4.3869893072433594,-2.7975709465812764,-0.593411945678072,-34.0,0.0,0.0,0.0,101.90012017400909,-25.325195132960086,30.997047515419283,0.0,0.0,0.0,1.1338506984009475,293.9741705928581,0.0,293.9741705928581,0.0,0.0,0.0
57,2.2800000000000002,-4.3869893072433594,-2.7975709465812764,-0.593411945678072,-34.0,0.0,0.0,0.0,101.90012017400909,-25.325195132960086,30.997047515419283,0.0,0.0,0.0,1.1338506984009475,293.9741705928581,0.0,293.9741705928581,0.0,0.0,0.0
58,2.32,-4.3869893072433594,-2.7975709465812764,-0.593411945678072,-34.0,0.0,0.0,0.0,101.90012017400909,-25.325195132960086,30.997047515419283,0.0,0.0,0.0,1.1338506984009475,293.9741705928581,0.0,293.9741705928581,0.0,0.0,0.0
59,2.36,-4.3869893072433594,-2.7975709465812764,-0.593411945678072,-34.0,0.0,0.0,0.0,101.90012017400909,-25.325195132960086,30.997047515419283,0.0,0.0,0.0,1.1338506984009475,293.9741705928581,0.0,293.9741705928581,0.0,0.0,0.0
60,2.4,-4.3869893072433594,-2.7975709465812764,-0.593411945678072,-34.0,0.0,0.0,0.0,101.90012017400909,-25.325195132960086,30.997047515419283,0.0,0.0,0.0,1.1338506984009475,293.9741705928581,0.0,293.9741705928581,0.0,0.0,0.0
61,2.44,-4.3869893072433594,-2.7975709465812764,-0.593411945678072,-34.0,0.0,0.0,0.0,101.90012017400909,-25.325195132960086,30.997047515419283,0.0,0.0,0.0,1.1338506984009475,293.9741705928581,0.0,293.9741705928581,0.0,0.0,0.0
62,2.48,-4.3869893072433594,-2.7975709465812764,-0.593411945678072,-34.0,0.0,0.0,0.0,101.90012017400909,-25.325195132960086,30.997047515419283,0.0,0.0,0.0,1.1338506984009475,293.9741705928581,0.0,293.9741705928581,0.0,0.0,0.0
63,2.52,-4.3869893072433594,-2.7975709465812764,-0.593411945678072,-34.0,0.0,0.0,0.0,101.90012017400909,-25.325195132960086,30.997047515419283,0.0,0.0,0.0,1.1338506984009475,293.9741705928581,0.0,293.9741705928581,0.0,0.0,0.0
64,2.56,-4.3869893072433594,-2.7975709465812764,-0.593411945678072,-34.0,0.0,0.0,0.0,101.90012017400909,-25.325195132960086,30.997047515419283,0.0,0.0,0.0,1.1338506984009475,293.9741705928581,0.0,293.9741705928581,0.0,0.0,0.0
65,2.6,-4.3869893072433594,-2.7975709465812764,-0.593411945678072,-34.0,0.0,0.0,0.0,101.90012017400909,-25.325195132960086,30.997047515419283,0.0,0.0,0.0,1.1338506984009475,293.9741705928581,0.0,293.9741705928581,0.0,0.0,0.0
66,2.64,-4.3869893072433594,-2.7975709465812764,-0.593411945678072,-34.0,0.0,0.0,0.0,101.90012017400909,-25.325195132960086,30.997047515419283,0.0,0.0,0.0,1.1338506984009475,293.9741705928581,0.0,293.9741705928581,0.0,0.0,0.0
67,2.68,-4.3869893072433594,-2.7975709465812764,-0.593411945678072,-34.0,0.0,0.0,0.0,101.90012017400909,-25.325195132960086,30.997047515419283,0.0,0.0,0.0,1.1338506984009475,293.9741705928581,0.0,293.9741705928581,0.0,0.0,0.0
68,2.72,-4.3869893072433594,-2.7975709465812764,-0.593411945678072,-34.0,0.0,0.0,0.0,101.90012017400909,-25.325195132960086,30.997047515419283,0.0,0.0,0.0,1.1338506984009475,293.9741705928581,0.0,293.9741705928581,0.0,0.0,0.0
69,2.7600000000000002,-4.3869893072433594,-2.7975709465812764,-0.593411945678072,-34.0,0.0,0.0,0.0,101.90012017400909,-25.325195132960086,30.997047515419283,0.0,0.0,0.0,1.1338506984009475,293.9741705928581,0.0,293.9741705928581,0.0,0.0,0.0
70,2.8000000000000003,-4.3869893072433594,-2.7975709465812764,-0.593411945678072,-34.0,0.0,0.0,0.0,101.90012017400909,-25.325195132960086,30.997047515419283,0.0,0.0,0.0,1.1338506984009475,293.9741705928581,0.0,293.9741705928581,0.0,0.0,0.0
71,2.84,-4.3869893072433594,-2.7975709465812764,-0.593411945678072,-34.0,0.0,0.0,0.0,101.90012017400909,-25.325195132960086,30.997047515419283,0.0,0.0,0.0,1.1338506984009475,293.9741705928581,0.0,293.9741705928581,0.0,0.0,0.0
72,2.88,-4.3869893072433594,-2.7975709465812764,-0.593411945678072,-34.0,0.0,0.0,0.0,101.90012017400909,-25.325195132960086,30.997047515419283,0.0,0.0,0.0,1.1338506984009475,293.9741705928581,0.0,293.9741705928581,0.0,0.0,0.0
73,2.92,-4.3869893072433594,-2.7975709465812764,-0.593411945678072,-34.0,0.0,0.0,0.0,101.90012017400909,-25.325195132960086,30.997047515419283,0.0,0.0,0.0,1.1338506984009475,293.9741705928581,0.0,293.9741705928581,0.0,0.0,0.0
74,2.96,-4.3869893072433594,-2.7975709465812764,-0.593411945678072,-34.0,0.0,0.0,0.0,101.90012017400909,-25.325195132960086,30.997047515419283,0.0,0.0,0.0,1.1338506984009475,293.9741705928581,0.0,293.9741705928581,0.0,0.0,0.0
75,3.0,-4.3869893072433594,-2.7975709465812764,-0.593411945678072,-34.0,0.0,0.0,0.0,101.90012017400909,-25.325195132960086,30.997047515419283,0.0,0.0,0.0,1.1338506984009475,293.9741705928581,0.0,293.9741705928581,0.0,0.0,0.0
76,3.04,-4.3869893072433594,-2.7975709465812764,-0.593411945678072,-34.0,0.0,0.0,0.0,101.90012017400909,-25.325195132960086,30.997047515419283,0.0,0.0,0.0,1.1338506984009475,293.9741705928581,0.0,293.9741705928581,0.0,0.0,0.0
77,3.08,-4.3869893072433594,-2.7975709465812764,-0.593411945678072,-34.0,0.0,0.0,0.0,101.90012017400909,-25.325195132960086,30.997047515419283,0.0,0.0,0.0,1.1338506984009475,293.9741705928581,0.0,293.9741705928581,0.0,0.0,0.0
78,3.12,-4.3869893072433594,-2.7975709465812764,-0.593411945678072,-34.0,0.0,0.0,0.0,101.90012017400909,-25.325195132960086,30.997047515419283,0.0,0.0,0.0,1.1338506984009475,293.9741705928581,0.0,293.9741705928581,0.0,0.0,0.0
79,3.16,-4.3869893072433594,-2.7975709465812764,-0.593411945678072,-34.0,0.0,0.0,0.0,101.90012017400909,-25.325195132960086,30.997047515419283,0.0,0.0,0.0,1.1338506984009475,293.9741705928581,0.0,293.9741705928581,0.0,0.0,0.0
80,3.2,-4.3869893072433594,-2.7975709465812764,-0.593411945678072,-34.0,0.0,0.0,0.0,101.90012017400909,-25.325195132960086,30.997047515419283,0.0,0.0,0.0,1.1338506984009475,293.9741705928581,0.0,293.9741705928581,0.0,0.0,0.0
81,3.24,-4.3869893072433594,-2.7975709465812764,-0.593411945678072,-34.0,0.0,0.0,0.0,101.90012017400909,-25.325195132960086,30.997047515419283,0.0,0.0,0.0,1.1338506984009475,293.9741705928581,0.0,293.9741705928581,0.0,0.0,0.0
82,3.2800000000000002,-4.3869893072433594,-2.7975709465812764,-0.593411945678072,-34.0,0.0,0.0,0.0,101.90012017400909,-25.325195132960086,30.997047515419283,0.0,0.0,0.0,1.1338506984009475,293.9741705928581,0.0,293.9741705928581,0.0,0.0,0.0
83,3.3200000000000003,-4.3869893072433594,-2.7975709465812764,-0.593411945678072,-34.0,0.0,0.0,0.0,101.90012017400909,-25.325195132960086,30.997047515419283,0.0,0.0,0.0,1.1338506984009475,293.9741705928581,0.0,293.9741705928581,0.0,0.0,0.0
84,3.36,-4.3869893072433594,-2.7975709465812764,-0.593411945678072,-34.0,0.0,0.0,0.0,101.90012017400909,-25.325195132960086,30.997047515419283,0.0,0.0,0.0,1.1338506984009475,293.9741705928581,0.0,293.9741705928581,0.0,0.0,0.0
85,3.4,-4.3869893072433594,-2.7975709465812764,-0.593411945678072,-34.0,0.0,0.0,0.0,101.90012017400909,-25.325195132960086,30.997047515419283,0.0,0.0,0.0,1.1338506984009475,293.9741705928581,0.0,293.9741705928581,0.0,0.0,0.0
86,3.44,-4.3869893072433594,-2.7975709465812764,-0.593411945678072,-34.0,0.0,0.0,0.0,101.90012017400909,-25.325195132960086,30.997047515419283,0.0,0.0,0.0,1.1338506984009475,293.9741705928581,0.0,293.9741705928581,0.0,0.0,0.0
87,3.48,-4.3869893072433594,-2.7975709465812764,-0.593411945678072,-34.0,0.0,0.0,0.0,101.90012017400909,-25.325195132960086,30.997047515419283,0.0,0.0,0.0,1.1338506984009475,293.9741705928581,0.0,293.9741705928581,0.0,0.0,0.0
88,3.52,-4.3869893072433594,-2.7975709465812764,-0.593411945678072,-34.0,0.0,0.0,0.0,101.90012017400909,-25.325195132960086,30.997047515419283,0.0,0.0,0.0,1.1338506984009475,293.9741705928581,0.0,293.9741705928581,0.0,0.0,0.0
89,3.56,-4.3869893072433594,-2.7975709465812764,-0.593411945678072,-34.0,0.0,0.0,0.0,101.90012017400909,-25.325195132960086,30.997047515419283,0.0,0.0,0.0,1.1338506984009475,293.9741705928581,0.0,293.9741705928581,0.0,0.0,0.0
90,3.6,-4.3869893072433594,-2.7975709465812764,-0.593411945678072,-34.0,0.0,0.0,0.0,101.90012017400909,-25.325195132960086,30.997047515419283,0.0,0.0,0.0,1.1338506984009475,293.9741705928581,0.0,293.9741705928581,0.0,0.0,0.0
91,3.64,-4.3869893072433594,-2.7975709465812764,-0.593411945678072,-34.0,0.0,0.0,0.0,101.90012017400909,-25.325195132960086,30.997047515419283,0.0,0.0,0.0,1.1338506984009475,293.9741705928581,0.0,293.9741705928581,0.0,0.0,0.0
92,3.68,-4.3869893072433594,-2.7975709465812764,-0.593411945678072,-34.0,0.0,0.0,0.0,101.90012017400909,-25.325195132960086,30.997047515419283,0.0,0.0,0.0,1.1338506984009475,293.9741705928581,0.0,293.9741705928581,0.0,0.0,0.0
93,3.72,-4.3869893072433594,-2.7975709465812764,-0.593411945678072,-34.0,0.0,0.0,0.0,101.90012017400909,-25.325195132960086,30.997047515419283,0.0,0.0,0.0,1.1338506984009475,293.9741705928581,0.0,293.9741705928581,0.0,0.0,0.0
94,3.7600000000000002,-4.3869893072433594,-2.7975709465812764,-0.593411945678072,-34.0,0.0,0.0,0.0,101.90012017400909,-25.325195132960086,30.997047515419283,0.0,0.0,0.0,1.1338506984009475,293.9741705928581,0.0,293.9741705928581,0.0,0.0,0.0
95,3.8000000000000003,-4.3869893072433594,-2.7975709465812764,-0.593411945678072,-34.0,0.0,0.0,0.0,101.90012017400909,-25.325195132960086,30.997047515419283,0.0,0.0,0.0,1.1338506984009475,293.9741705928581,0.0,293.9741705928581,0.0,0.0,0.0
96,3.84,-4.3869893072433594,-2.7975709465812764,-0.593411945678072,-34.0,0.0,0.0,0.0,101.90012017400909,-25.325195132960086,30.997047515419283,0.0,0.0,0.0,1.1338506984009475,293.9741705928581,0.0,293.9741705928581,0.0,0.0,0.0
97,3.88,-4.3869893072433594,-2.7975709465812764,-0.593411945678072,-34.0,0.0,0.0,0.0,101.90012017400909,-25.325195132960086,30.997047515419283,0.0,0.0,0.0,1.1338506984009475,293.9741705928581,0.0,293.9741705928581,0.0,0.0,0.0
98,3.92,-4.3869893072433594,-2.7975709465812764,-0.593411945678072,-34.0,0.0,0.0,0.0,101.90012017400909,-25.325195132960086,30.997047515419283,0.0,0.0,0.0,1.1338506984009475,293.9741705928581,0.0,293.9741705928581,0.0,0.0,0.0
99,3.96,-4.3869893072433594,-2.7975709465812764,-0.593411945678072,-34.0,0.0,0.0,0.0,101.90012017400909,-25.325195132960086,30.997047515419283,0.0,0.0,0.0,1.1338506984009475,293.9741705928581,0.0,293.9741705928581,0.0,0.0,0.0
100,4.0,-4.3869893072433594,-2.7975709465812764,-0.593411945678072,-34.0,0.0,0.0,0.0,101.90012017400909,-25.325195132960086,30.997047515419283,0.0,0.0,0.0,1.1338506984009475,293.9741705928581,0.0,293.9741705928581,0.0,0.0,0.0
101,4.04,-4.3869893072433594,-2.7975709465812764,-0.593411945678072,-34.0,0.0,0.0,0.0,101.90012017400909,-25.325195132960086,30.997047515419283,0.0,0.0,0.0,1.1338506984009475,293.9741705928581,0.0,293.9741705928581,0.0,0.0,0.0
102,4.08,-4.3869893072433594,-2.7975709465812764,-0.593411945678072,-34.0,0.0,0.0,0.0,101.90012017400909,-25.325195132960086,30.997047515419283,0.0,0.0,0.0,1.1338506984009475,293.9741705928581,0.0,293.9741705928581,0.0,0.0,0.0
103,4.12,-4.3869893072433594,-2.7975709465812764,-0.593411945678072,-34.0,0.0,0.0,0.0,101.90012017400909,-25.325195132960086,30.997047515419283,0.0,0.0,0.0,1.1338506984009475,293.9741705928581,0.0,293.9741705928581,0.0,0.0,0.0
