hypothesis,metric,method_a,method_b,direction,n_pairs,mean_a,mean_b,mean_difference,ci95_low,ci95_high,statistic,p_raw,p_holm,supported
H4_1_replicator_safe_success_above_cbf,safe_docking_success,replicator_primitives,cbf_qp,greater,108,0.26851851851851855,0.17592592592592593,0.09259259259259259,0.037037037037037035,0.1574074074074074,10.0,0.003173828125,0.003173828125,True
H4_2_replicator_collision_below_direct,any_collision,replicator_primitives,direct_to_slot,less,108,0.0,0.8333333333333334,-0.8333333333333334,-0.8981481481481481,-0.7592592592592593,-90.0,8.077935669463161e-28,4.0389678347315804e-27,True
H4_3_exact_kkt_below_ring,final_kkt_residual,nash_pd_exact,nash_pd_ring,less,108,0.08920392397010461,0.424350473709443,-0.33514654973933844,-0.39516821716412026,-0.27601287665265534,298.0,6.032884848606023e-15,1.809865454581807e-14,True
H4_4_replicator_safe_success_above_nash_pd,safe_docking_success,replicator_primitives,nash_pd_exact,greater,108,0.26851851851851855,0.027777777777777776,0.24074074074074073,0.1574074074074074,0.32407407407407407,26.0,1.4901161193847656e-08,2.9802322387695312e-08,True
H4_5_replicator_position_error_below_central,final_position_error_m,replicator_primitives,central_potential_reference,less,108,0.6065927349836129,1.6501476275577913,-1.0435548925741782,-1.1881265395301355,-0.906687591057834,0.0,9.343410879886318e-20,3.737364351954527e-19,True
