method,scenario,seed,n_robots,safe_docking_success,arrival_success,any_collision,timeout,docking_time_s,time_to_wrench_feasible_s,min_clearance_m,final_position_error_m,final_orientation_error_rad,energy_wh,path_length_m,guard_interventions,closure_interventions,guard_intervention_norm,raw_barrier_violations,exec_barrier_violations,max_exec_barrier_residual,torque_saturation_events,mean_kkt_residual,final_kkt_residual,max_simplex_error,max_capacity_violation,consensus_error,messages,runtime_s,steps
nash_pd_exact,open_docking,474103,4,0,0,0,1,35.0,35.0,0.18802923822406575,0.14733916500371685,0.057864609055871874,0.022086422825970103,13.831601430635763,0,0,4.217560678713257,0,0,0.0,0,0.011570285570276327,9.448502397867222e-12,4.440892098500626e-16,4.440892098500626e-16,0.0,247860,0.5548535999841988,219
nash_pd_ring,open_docking,474103,4,0,0,0,1,35.0,35.0,0.18802923822406575,0.16820960978251306,0.05163816498969931,0.022089651195338025,13.74645608311848,0,0,4.459777394569945,0,0,0.0,0,0.015012172428224899,0.004084995595143953,4.440892098500626e-16,4.440892098500626e-16,0.08167447247983879,2744320,1.1041060001589358,219
smith_primitives,open_docking,474103,4,0,0,0,1,35.0,35.0,0.18802923822406575,0.18621240582489607,0.04173977056346356,0.02186316050630746,13.68146616673685,0,0,4.6729702256533345,0,0,0.0,0,0.022427541152057744,0.001225734142679748,2.220446049250313e-16,2.220446049250313e-16,0.0,507360,1.0382203001063317,219
replicator_primitives,open_docking,474103,4,1,1,0,0,5.92,5.92,0.12350616788916774,0.07623410411324869,0.054137869685121465,0.020569725392019133,14.122057432847734,2,0,3.8472415236445294,1,1,9.424347622788432e-05,0,0.5423098050585177,1.4142135623730951,2.220446049250313e-16,0.0,0.0,125280,0.1783493000548333,37
erv_bnn_primitives,open_docking,474103,4,0,0,0,1,35.0,35.0,0.18802923822406575,0.2263507994925662,0.04169462624686149,0.021586244484848936,13.510321740866788,0,0,4.702466088013265,0,0,0.0,0,0.05246396013727468,0.032861173444276894,3.3306690738754696e-16,2.220446049250313e-16,0.0,562320,1.00394960003905,219
direct_to_slot,open_docking,474104,4,1,1,0,0,5.92,5.92,0.22325881777031603,0.1315143940955774,0.01576862477241525,0.02362071543096413,13.828787481521761,0,0,0.0,0,0,0.0,0,nan,nan,0.0,0.0,0.0,0,0.015797500032931566,37
apf_navigation,open_docking,474104,4,1,1,0,0,5.92,5.92,0.22325881777031603,0.1315143940955774,0.01576862477241514,0.023620715430964136,13.828787481521761,0,0,0.0,0,0,0.0,0,nan,nan,0.0,0.0,0.0,0,0.01655689999461174,37
rvo_proxy,open_docking,474104,4,1,1,0,0,5.92,5.92,0.22325881777031603,0.1315143940955774,0.01576862477241514,0.023620715430964136,13.828787481521761,0,0,0.0,0,0,0.0,0,nan,nan,0.0,0.0,0.0,0,0.017626899993047118,37
cbf_qp,open_docking,474104,4,1,1,0,0,5.92,5.92,0.22325881777031603,0.1315143940955774,0.01576862477241514,0.02362071543096413,13.828787481521761,0,0,2.230946001408717,0,0,0.0,0,nan,nan,0.0,0.0,0.0,0,0.02074880013242364,37
central_potential_reference,open_docking,474104,4,0,0,0,1,35.0,35.0,0.18420063453468155,0.2129496934104524,0.08357477285552373,0.023765878742588335,13.523297803972877,0,0,3.496204135618516,0,0,0.0,0,0.001407264775968787,4.335559509131367e-16,2.220446049250313e-16,2.220446049250313e-16,0.0,557064,0.7753318001050502,219
nash_pd_exact_raw,open_docking,474104,4,0,0,0,1,35.0,35.0,0.16787029655446067,0.1372044599789248,0.060598246988018634,0.02342526694870121,13.827506796265583,0,0,3.1907961738394404,0,0,0.0,0,0.013259488212222737,2.536176040097072e-10,2.220446049250313e-16,2.220446049250313e-16,0.0,220620,0.4897882998920977,219
nash_pd_exact,open_docking,474104,4,0,0,0,1,35.0,35.0,0.16787029655446067,0.1372044599789248,0.060598246988018634,0.02342526694870121,13.827506796265583,0,0,3.1907961738394404,0,0,0.0,0,0.013259488212222737,2.536176040097072e-10,2.220446049250313e-16,2.220446049250313e-16,0.0,220620,0.5621074000373483,219
nash_pd_ring,open_docking,474104,4,0,0,0,1,35.0,35.0,0.16787029655446067,0.1372044599789248,0.060598246988018634,0.02342526694870121,13.827506796265583,0,0,3.1907961738394404,0,0,0.0,0,0.015076187979032854,0.001734076251494104,2.220446049250313e-16,2.220446049250313e-16,0.0836257071769154,2325760,1.0812434998806566,219
smith_primitives,open_docking,474104,4,0,0,0,1,35.0,35.0,0.1614553308892594,0.15081612802143213,0.03253854076700047,0.026052546311033056,13.773017648968032,0,0,4.233705200753808,0,0,0.0,0,0.021509108624347007,0.0005076212257358945,3.3306690738754696e-16,2.220446049250313e-16,0.0,436560,0.9670166000723839,219
replicator_primitives,open_docking,474104,4,1,1,0,0,5.92,5.92,0.11949743005432073,0.07699436053728728,0.059324970731688964,0.022403849494016047,14.058465047041496,0,0,3.465480388728297,0,0,0.0,0,0.47297393570099927,1.1390504196238778,2.220446049250313e-16,2.220446049250313e-16,0.0,128400,0.17553819995373487,37
erv_bnn_primitives,open_docking,474104,4,0,0,0,1,35.0,35.0,0.1614553308892594,0.19252056743499474,0.034812055624456884,0.02656303836771152,13.595722684473474,0,0,4.729543290484069,0,0,0.0,0,0.06617610772003304,0.04024605121353121,2.220446049250313e-16,0.0,0.0,515520,0.9211934001650661,219
direct_to_slot,open_docking,474105,4,1,1,0,0,5.92,5.92,0.21014750905284013,0.13317040656687512,0.020595711275417816,0.02464070716107828,13.946977157032803,0,0,0.0,0,0,0.0,0,nan,nan,0.0,0.0,0.0,0,0.014550000196322799,37
apf_navigation,open_docking,474105,4,1,1,0,0,5.92,5.92,0.21014750905284035,0.13317040656687515,0.020595711275417816,0.0246407071610783,13.946977157032794,0,0,0.0,0,0,0.0,0,nan,nan,0.0,0.0,0.0,0,0.015955599956214428,37
rvo_proxy,open_docking,474105,4,1,1,0,0,5.92,5.92,0.21014750905284035,0.13317040656687515,0.020595711275417816,0.0246407071610783,13.946977157032794,0,0,0.0,0,0,0.0,0,nan,nan,0.0,0.0,0.0,0,0.018886700039729476,37
cbf_qp,open_docking,474105,4,1,1,0,0,5.92,5.92,0.21014750905284035,0.13317040656687518,0.020595711275417816,0.024640707161078284,13.946977157032796,0,0,2.642230662458197,0,0,0.0,0,nan,nan,0.0,0.0,0.0,0,0.020324000157415867,37
central_potential_reference,open_docking,474105,4,1,1,0,0,6.24,6.24,0.15992420275000646,0.1139753232036009,0.14381249901556614,0.024657805527515574,14.065885730843993,0,0,3.231815462467415,0,0,0.0,0,0.012222838456234843,0.04640002213736041,2.220446049250313e-16,2.220446049250313e-16,0.0,467040,0.4573681999463588,39
nash_pd_exact_raw,open_docking,474105,4,1,1,0,0,6.24,6.24,0.15992420275000646,0.13264620485261602,0.12499845801884202,0.024709886217202534,13.98691870870067,0,0,3.5130450040156878,0,0,0.0,0,0.0673416268683086,0.052420141158744785,4.440892098500626e-16,4.440892098500626e-16,0.0,133440,0.17593899997882545,39
nash_pd_exact,open_docking,474105,4,1,1,0,0,6.24,6.24,0.15992420275000646,0.13264620485261602,0.12499845801884202,0.024709886217202534,13.98691870870067,0,0,3.5130450040156878,0,0,0.0,0,0.0673416268683086,0.052420141158744785,4.440892098500626e-16,4.440892098500626e-16,0.0,133440,0.17207399988546968,39
nash_pd_ring,open_docking,474105,4,1,1,0,0,6.24,6.24,0.15992420275000646,0.13264620485261602,0.12499845801884202,0.024709886217202534,13.98691870870067,0,0,3.5130450040156878,0,0,0.0,0,0.06808571703822845,0.0524563211280707,2.220446049250313e-16,2.220446049250313e-16,0.08553337321327828,711680,0.22705430001951754,39
smith_primitives,open_docking,474105,4,1,1,0,0,12.16,12.16,0.15992420275000646,0.11492339695564568,0.13588172436640034,0.026865010757854246,14.05924245589178,0,0,3.9495523092526987,0,0,0.0,0,0.0561436720233814,0.07978971221203678,2.220446049250313e-16,2.220446049250313e-16,0.0,196800,0.3676019001286477,76
replicator_primitives,open_docking,474105,4,1,1,0,0,6.24,6.24,0.11573954873351683,0.06603196835702649,0.13118900564445457,0.024070984622474333,14.257288055201384,0,0,3.274565450199016,0,0,0.0,0,0.5549486633689997,1.4142135623730951,2.220446049250313e-16,0.0,0.0,131760,0.17018800019286573,39
erv_bnn_primitives,open_docking,474105,4,0,0,0,1,35.0,35.0,0.15347208137953888,0.26354176999764994,0.013683933652370972,0.027572612031863418,13.435417332154572,0,0,4.995863398783894,0,0,0.0,0,0.06291450151544511,0.037421016559241314,3.3306690738754696e-16,2.220446049250313e-16,0.0,610080,1.0341983998659998,219
direct_to_slot,open_docking,474100,8,1,1,0,0,5.76,5.6000000000000005,0.22126074496816134,0.1313263290643888,0.014331513157837539,0.05379777607875124,27.646076553117915,0,0,0.0,0,0,0.0,0,nan,nan,0.0,0.0,0.0,0,0.03322439990006387,36
apf_navigation,open_docking,474100,8,1,1,0,0,5.6000000000000005,5.6000000000000005,0.23309509710010484,0.15102241434672176,0.14482780055415684,0.05440273921221875,27.49130111670065,0,0,0.0,0,0,0.0,0,nan,nan,0.0,0.0,0.0,0,0.045470899902284145,35
rvo_proxy,open_docking,474100,8,1,1,0,0,5.76,5.6000000000000005,0.22126074496816134,0.1313263290643888,0.014331513157837539,0.05379777607875125,27.646076553117922,0,0,0.0,0,0,0.0,0,nan,nan,0.0,0.0,0.0,0,0.04083180008456111,36
cbf_qp,open_docking,474100,8,1,1,0,0,5.76,5.6000000000000005,0.22126074496816134,0.13132632906438876,0.014331513157837483,0.053797776078751205,27.64607655311792,0,0,3.905845020981599,0,0,0.0,0,nan,nan,0.0,0.0,0.0,0,0.048391700023785233,36
central_potential_reference,open_docking,474100,8,0,0,0,1,35.0,35.0,0.15401233221907712,0.16730872113261114,0.030223970028673663,0.05373089135820512,27.425234664541478,0,0,6.271289577014984,0,0,0.0,0,0.0026599939491234997,0.00015270627656113422,2.220446049250313e-16,2.220446049250313e-16,0.0,6347712,1.4662923999130726,219
nash_pd_exact_raw,open_docking,474100,8,0,0,0,1,35.0,35.0,0.15401233221907712,0.16168397925994835,0.06452190341701491,0.053688132799590706,27.476462474271074,0,0,5.832245646198023,0,0,0.0,0,0.014979166447482262,0.00036804694170204026,2.220446049250313e-16,2.220446049250313e-16,0.0,2932160,1.094552000053227,219
nash_pd_exact,open_docking,474100,8,0,0,0,1,35.0,35.0,0.15401233221907712,0.16168397925994835,0.06452190341701491,0.053688132799590706,27.476462474271074,0,0,5.832245646198023,0,0,0.0,0,0.014979166447482262,0.00036804694170204026,2.220446049250313e-16,2.220446049250313e-16,0.0,2932160,1.0458108000457287,219
nash_pd_ring,open_docking,474100,8,0,0,0,1,35.0,35.0,0.21604708497046027,0.5221570180190872,0.08058831288479779,0.07021931055748301,24.5280423312534,0,0,14.596320887479719,0,0,0.0,0,0.4333265726448707,0.43649829116588756,8.881784197001252e-16,8.881784197001252e-16,2.81319985303909,14517760,1.602415599860251,219
smith_primitives,open_docking,474100,8,0,0,0,1,35.0,35.0,0.15401233221907712,0.16351862548022286,0.05963590208401792,0.054334660215886406,27.462803166828962,0,0,6.476734023322199,0,0,0.0,0,0.024348842508847602,0.004174325426845732,3.3306690738754696e-16,2.220446049250313e-16,0.0,4743200,1.4622937999665737,219
replicator_primitives,open_docking,474100,8,1,1,0,0,5.92,5.44,0.11828151742137488,0.08283552108175134,0.07944726128787927,0.05266591505738266,28.128577690292662,0,0,5.387205608463189,0,0,0.0,0,0.605608759599169,1.4142135623730951,2.220446049250313e-16,0.09116020475875097,0.0,1224160,0.24850570014677942,37
erv_bnn_primitives,open_docking,474100,8,0,0,0,1,35.0,35.0,0.14863310134597668,0.17618000571888975,0.0577078281693037,0.05936170200676971,27.34492551719256,0,0,8.007906146314614,0,0,0.0,0,0.07002498276098859,0.046845695324060875,2.220446049250313e-16,2.220446049250313e-16,0.0,4719680,1.485029400093481,219
direct_to_slot,open_docking,474101,8,1,1,0,0,5.76,5.76,0.22497478403945842,0.13363247206244386,0.01556720476581852,0.050510227888137416,27.625253946932915,0,0,0.0,0,0,0.0,0,nan,nan,0.0,0.0,0.0,0,0.0378715000115335,36
apf_navigation,open_docking,474101,8,1,1,0,0,5.92,5.92,0.2161406643556782,0.14520724964985038,0.1290548521709396,0.05531687543163449,27.57390947440292,0,0,0.0,0,0,0.0,0,nan,nan,0.0,0.0,0.0,0,0.039079900132492185,37
rvo_proxy,open_docking,474101,8,1,1,0,0,5.76,5.76,0.22497478403945842,0.13363247206244389,0.015567204765818188,0.050510227888137485,27.625253946932915,0,0,0.0,0,0,0.0,0,nan,nan,0.0,0.0,0.0,0,0.03754909988492727,36
cbf_qp,open_docking,474101,8,1,1,0,0,5.76,5.76,0.22497478403945842,0.1336324720624439,0.015567204765818243,0.05051022788813751,27.625253946932922,0,0,3.5887003945581184,0,0,0.0,0,nan,nan,0.0,0.0,0.0,0,0.046231199987232685,36
central_potential_reference,open_docking,474101,8,0,0,0,1,35.0,35.0,0.19153329982449846,0.1553514102902832,0.06079745162971678,0.051189291350931324,27.504409632322318,0,0,5.573028398645635,0,0,0.0,0,0.003686398082656554,0.00027842848250764435,2.220446049250313e-16,2.220446049250313e-16,0.0,5802720,1.448017300106585,219
nash_pd_exact_raw,open_docking,474101,8,0,0,0,1,35.0,35.0,0.16689545103193554,0.16025512580945356,0.03957937232193354,0.051853030724205516,27.47091725338053,0,0,5.7676711628488535,0,0,0.0,0,0.015518757026931446,0.00041876240439688196,3.3306690738754696e-16,2.220446049250313e-16,0.0,2777600,1.0635148000437766,219
nash_pd_exact,open_docking,474101,8,0,0,0,1,35.0,35.0,0.16689545103193554,0.16025512580945356,0.03957937232193354,0.051853030724205516,27.47091725338053,0,0,5.7676711628488535,0,0,0.0,0,0.015518757026931446,0.00041876240439688196,3.3306690738754696e-16,2.220446049250313e-16,0.0,2777600,1.0680589000694454,219
nash_pd_ring,open_docking,474101,8,0,0,0,1,35.0,35.0,0.15826152588222792,0.4552025777940514,0.057628920498169145,0.07347062128847597,25.065946514445397,0,0,13.289678875293852,0,0,0.0,0,0.4198018887836632,0.4161209921684438,6.661338147750939e-16,4.440892098500626e-16,2.8521746884442587,15045120,1.6227328998502344,219
smith_primitives,open_docking,474101,8,0,0,0,1,35.0,35.0,0.22608638513826523,0.19332268198687275,0.03543910989956772,0.051953519476755,27.193002996708874,0,0,6.101624610859964,0,0,0.0,0,0.026722827583419817,0.005377504375692974,2.220446049250313e-16,2.220446049250313e-16,0.0,4737600,1.6035750000737607,219
replicator_primitives,open_docking,474101,8,1,1,0,0,5.92,5.92,0.14751515921893027,0.08310073130749904,0.1073868857071969,0.048856122569955626,28.09755629097072,0,0,4.615109220246433,0,0,0.0,0,0.6590934641834938,1.4142135623730951,2.220446049250313e-16,0.37787946877792034,0.0,1196160,0.2739751997869462,37
erv_bnn_primitives,open_docking,474101,8,0,0,0,1,35.0,35.0,0.22608638513826523,0.20136654623552766,0.03579708107471846,0.05576590841359992,27.118234243541313,0,0,7.483790267086372,0,0,0.0,0,0.07455159667060134,0.04510999436233071,2.220446049250313e-16,2.220446049250313e-16,0.0,4763360,1.6007216998841614,219
direct_to_slot,open_docking,474102,8,1,1,0,0,5.76,5.6000000000000005,0.22045925471648226,0.13200981009919122,0.009717005381416954,0.049101030962244364,27.740834939608316,0,0,0.0,0,0,0.0,0,nan,nan,0.0,0.0,0.0,0,0.034125300124287605,36
apf_navigation,open_docking,474102,8,1,1,0,0,5.6000000000000005,5.6000000000000005,0.22513615320695263,0.15028703994087428,0.15621745845999857,0.05050765255388075,27.60466204295607,0,0,0.0,0,0,0.0,0,nan,nan,0.0,0.0,0.0,0,0.039102200185880065,35
rvo_proxy,open_docking,474102,8,1,1,0,0,5.76,5.6000000000000005,0.22045925471648203,0.13200981009919127,0.009717005381417287,0.0491010309622443,27.740834939608316,0,0,0.0,0,0,0.0,0,nan,nan,0.0,0.0,0.0,0,0.038349700160324574,36
