experiment,world_id,world_seed,replicate,scenario,scenario_label,quota_mode,N,K,M,reserve_delta,mission_feasible,constraint_violations,hungarian_cost,greedy_cost,greedy_to_hungarian_ratio,relative_saving,normalized_assignment_cost_p95,assignment_cost_gini,solver_ms,total_ms
quality,02bff1ed293bd7776fc5,859309954,9,corridor,Pasillo,symmetric,60,13,40,0.2,True,0,339.04187440525214,359.9891957000775,1.061783876494817,0.058188749954255534,0.12503490585376206,0.28438333307639474,0.0514,1.1402
quality,ce6a2d39e14092b82e54,2190731313,10,corridor,Pasillo,symmetric,60,13,40,0.2,True,0,242.01566218315946,288.8908870979263,1.1936867411469068,0.16225927160823655,0.08597392906978903,0.3098144373430536,0.0391,1.1995
quality,59111a66f6e9d8c40eb9,3861883631,11,corridor,Pasillo,symmetric,60,13,40,0.2,True,0,260.3637854352115,304.9314379758237,1.1711745451315936,0.14615630594358625,0.0912782211766755,0.28125073710317916,0.0571,1.2274
quality,cbdb38889929c9f171ab,3094504886,12,corridor,Pasillo,symmetric,60,13,40,0.2,True,0,309.81597584961145,328.49270698175314,1.0602833055362118,0.05685584713203127,0.10613693078692807,0.31745499592436865,0.0369,1.807
quality,f822d3f2c00c2335ec7b,2542748674,13,corridor,Pasillo,symmetric,60,13,40,0.2,True,0,279.3408990285706,293.5657426027474,1.0509228817679213,0.04845539349400789,0.08639312615953061,0.2902875473158437,0.0362,0.9691
quality,0c547556f39f4bd7f93b,617206628,14,corridor,Pasillo,symmetric,60,13,40,0.2,True,0,200.55616300105947,210.3785960513741,1.0489759721333656,0.0466893174242688,0.05783099029410955,0.26377355891567933,0.0244,0.9102
quality,44f828f56aa17bb74fd0,3429002652,15,corridor,Pasillo,symmetric,60,13,40,0.2,True,0,258.09021929950245,270.68926178110786,1.0488164275105085,0.04654430101402984,0.10524664002254844,0.34400405835511894,0.0572,2.034
quality,3716999cb7ff50d114c0,2507854560,16,corridor,Pasillo,symmetric,60,13,40,0.2,True,0,474.2416559941219,507.8777951707117,1.0709261591668504,0.06622880444159554,0.25141724706158497,0.47747972382905224,0.0544,2.0276
quality,10e1d89e327609c0022c,2957825976,17,corridor,Pasillo,symmetric,60,13,40,0.2,True,0,313.38719625325933,340.6912121941968,1.0871254992781265,0.08014300035826562,0.12776322625542522,0.4374105959403003,0.033,0.9292
quality,75e3ad8d629b5f3596e0,1350983890,18,corridor,Pasillo,symmetric,60,13,40,0.2,True,0,327.49387044054345,388.11100060830967,1.1850939380521055,0.15618503488114832,0.1335847541855563,0.3747675043458847,0.0471,0.9772
quality,d94ced4f56495525d3e1,2927060941,19,corridor,Pasillo,symmetric,60,13,40,0.2,True,0,250.05454225127212,271.01391524196254,1.0838192052101536,0.07733688866853121,0.08242513526796795,0.3025707455782354,0.0429,1.116
quality,47309185d7d31afcd22b,2283414016,20,corridor,Pasillo,symmetric,60,13,40,0.2,True,0,352.1555399090252,383.3354131961599,1.0885400618578642,0.08133835855958176,0.12666940897487475,0.3106591785069188,0.0668,1.7733
quality,d8f568a3d7f80cf6e649,918043250,21,corridor,Pasillo,symmetric,60,13,40,0.2,True,0,375.22908067696795,412.1161402308024,1.0983054391394313,0.08950646663141154,0.19370848916768066,0.4525096522945615,0.0656,2.1546
quality,becf7c2708d3be634eb9,3841308103,22,corridor,Pasillo,symmetric,60,13,40,0.2,True,0,231.06294030809894,254.89150179636155,1.1031258472539545,0.09348511551122553,0.08150639779143812,0.31122880920961493,0.0379,1.9013
quality,4e5c9a1ccc92120149a5,2650946318,23,corridor,Pasillo,symmetric,60,13,40,0.2,True,0,275.9899083181171,286.36976609716885,1.0376095555171079,0.03624634653481447,0.1031574145815267,0.3810860966551446,0.0327,1.5739
quality,0a2c96766edc43374cfb,1234828323,24,corridor,Pasillo,symmetric,60,13,40,0.2,True,0,272.28795134630656,291.4445574273418,1.070354218709704,0.06572984669926822,0.07948055499579838,0.2439398370294792,0.0329,0.9521
quality,0067c1e23f64205e1a14,221156959,25,corridor,Pasillo,symmetric,60,13,40,0.2,True,0,297.455721386041,347.7955034323157,1.169234539553345,0.1447395999933372,0.1256477038154985,0.32842407007381325,0.0356,0.994
quality,efe6fc95bfb3b26d9ffb,1676449320,26,corridor,Pasillo,symmetric,60,13,40,0.2,True,0,370.2718376375584,401.99549641309153,1.0856766719768354,0.07891545815462027,0.1504673152287449,0.40552597602524143,0.0955,2.5714
quality,b59b17f8c605c33348d3,4001410426,27,corridor,Pasillo,symmetric,60,13,40,0.2,True,0,428.13870757067633,485.3512209007882,1.1336307890840898,0.11787858125488633,0.2407122571953015,0.47786073547385133,0.0795,2.3091
quality,8fe0042c1733ae4c5216,3984661207,28,corridor,Pasillo,symmetric,60,13,40,0.2,True,0,252.7623624514797,258.4681524880611,1.022573732818614,0.022075408446481416,0.13263354204738553,0.42196553968225925,0.0279,0.906
quality,3f56c11c3e7ac2e89c93,2815790808,29,corridor,Pasillo,symmetric,60,13,40,0.2,True,0,260.0275892482626,305.9501297054815,1.1766064154576081,0.15009812383941656,0.1024116982302374,0.379062442902383,0.0389,0.9843
quality,37a2935b2e90333e8084,3240757130,30,corridor,Pasillo,symmetric,60,13,40,0.2,True,0,374.04780059001183,403.6388555319592,1.079110356738554,0.07331071956129961,0.15110729022823646,0.3917358986270296,0.0594,1.3527
quality,2df4ebdbf956154339a7,3035689598,31,corridor,Pasillo,symmetric,60,13,40,0.2,True,0,380.98497778258843,399.32374238419277,1.0481351383152684,0.04592455357678296,0.14681107922433886,0.3502742401078902,0.0699,1.8518
quality,2da31e70f500a087ba21,495539673,32,corridor,Pasillo,symmetric,60,13,40,0.2,True,0,304.59715170425915,325.2840905211775,1.0679157329645808,0.06359652814182609,0.10583349259498949,0.308885384618075,0.0477,1.6625
quality,4c1250344537b010971d,89671721,33,corridor,Pasillo,symmetric,60,13,40,0.2,True,0,304.50318804958636,320.92448427092245,1.053928158606543,0.051168723566361915,0.14322903930531097,0.40712242323618897,0.0513,1.2958
quality,26550d31de28cfa5330e,1174261225,34,corridor,Pasillo,symmetric,60,13,40,0.2,True,0,271.43224146579985,272.29031585950787,1.0031612839693407,0.003151321746421414,0.10831759007988122,0.3708556391941096,0.0299,1.2627
quality,e9bcf6bf232e23025927,3741582241,35,corridor,Pasillo,symmetric,60,13,40,0.2,True,0,321.6060422837312,355.41625018147437,1.1051292682738676,0.09512848070531324,0.11850445614858329,0.30322345551781726,0.0925,2.1448
quality,6d1da6f14209d90f1b86,741743350,36,corridor,Pasillo,symmetric,60,13,40,0.2,True,0,347.93889145731316,413.57207437122355,1.1886342243576486,0.15869829464113636,0.20769158750879965,0.3677715944177411,0.0458,1.7289
quality,a8c9dff6535644011f27,1036003974,37,corridor,Pasillo,symmetric,60,13,40,0.2,True,0,246.14371460752068,273.1786304615631,1.1098338663538492,0.09896424112077941,0.07522725530956792,0.2939783874907882,0.0304,0.9634
quality,9b616e0513fdeda8a5a9,782515781,38,corridor,Pasillo,symmetric,60,13,40,0.2,True,0,195.48036676152972,207.14346328787244,1.0596637745240716,0.05630443916125037,0.06936635172525822,0.3168983310109377,0.0272,0.9405
quality,fe928ff8be17fa377e32,1918728293,39,corridor,Pasillo,symmetric,60,13,40,0.2,True,0,257.3941940831204,279.416569569354,1.0855589441894014,0.07881556745247864,0.10202668450730805,0.36008064975896104,0.0397,1.3471
quality,366c7426f2e72d20f2ec,3290406152,40,corridor,Pasillo,symmetric,60,13,40,0.2,True,0,337.3826314234705,368.45322028895384,1.092093030202508,0.08432709270695665,0.14076725451605138,0.38362411778284167,0.0392,1.4053
quality,cbaa83d60e855ce7d3df,258907962,41,corridor,Pasillo,symmetric,60,13,40,0.2,True,0,293.98563423951873,347.65701869331366,1.1825646501150708,0.15438027011656924,0.09548386296217165,0.30443440099358,0.0399,0.9525
quality,07ac982200554e901068,4065077218,42,corridor,Pasillo,symmetric,60,13,40,0.2,True,0,358.1132107590149,405.6079171725152,1.132624837583724,0.11709511674373853,0.1493229152893255,0.38365845318732283,0.048,1.0571
quality,55cb1417c1b050c3e64d,1515112486,43,corridor,Pasillo,symmetric,60,13,40,0.2,True,0,244.2297818030391,252.92311958950455,1.0355949128000952,0.03437146355214499,0.08510933224096956,0.25528318262864325,0.0491,1.1198
quality,97bbbb2d5a6e7d34481f,730905101,44,corridor,Pasillo,symmetric,60,13,40,0.2,True,0,270.36738034826743,306.181961219008,1.1324663530955799,0.1169715574625993,0.12638874268155173,0.34499732236862246,0.0413,1.2221
quality,29801a312a79f6733112,2362466245,45,corridor,Pasillo,symmetric,60,13,40,0.2,True,0,221.17502171467467,247.49227130936853,1.118988344120722,0.10633564214131341,0.08199123898860547,0.3196487850639431,0.0612,2.0955
quality,44d597c6c0910f97c2c4,930092337,46,corridor,Pasillo,symmetric,60,13,40,0.2,True,0,311.5782958510322,321.9998361967257,1.0334475811841404,0.03236504859377162,0.13322906505684312,0.3809855052063722,0.0536,2.2787
quality,6c3fd4efe0b1da3ac602,2090777259,47,corridor,Pasillo,symmetric,60,13,40,0.2,True,0,316.70899918768305,391.0340186402131,1.2346792154411903,0.1900730266665516,0.15973652063004143,0.3493840987212995,0.0448,1.0931
quality,0eaa626cae2835500b5f,108812034,48,corridor,Pasillo,symmetric,60,13,40,0.2,True,0,198.59979013408812,205.0272011017515,1.0323636342381017,0.031349064578380326,0.08335100218714628,0.32025562212490843,0.0339,0.9848
quality,3a766265ce5ba8c46d2f,3455973857,49,corridor,Pasillo,symmetric,60,13,40,0.2,True,0,297.9078070968854,328.39636182296437,1.1023422481713059,0.09284072014937574,0.11935628175965353,0.37602506426645177,0.0388,0.9876
quality,63769fd4e9d8fc4cf9ff,2046689436,50,corridor,Pasillo,symmetric,60,13,40,0.2,True,0,407.2958301469113,460.74225066754616,1.1312226066772075,0.11600069332300003,0.15272909306944787,0.3972960065244344,0.0537,1.0251
quality,fdf9dcc753774909713c,3530566582,51,corridor,Pasillo,symmetric,60,13,40,0.2,True,0,240.57484892385048,247.74280563195478,1.0297951208955063,0.02893305696534725,0.07306949022102649,0.2554830600147082,0.0293,1.0308
quality,1cee217d308274b8ae00,1181567171,52,corridor,Pasillo,symmetric,60,13,40,0.2,True,0,242.05925055682405,263.97532612142436,1.0905401281470772,0.08302319723063536,0.08801087481938809,0.2752178710921651,0.0366,1.0528
quality,a61f0d8f9c0ad0669877,1109566784,53,corridor,Pasillo,symmetric,60,13,40,0.2,True,0,228.51823647265607,255.82261244843207,1.1194844507696136,0.10673167518090267,0.10158226313731902,0.409482433158171,0.0354,1.0869
quality,cab7db9bc8e96149d0a3,3925357643,54,corridor,Pasillo,symmetric,60,13,40,0.2,True,0,259.4036255834007,269.5171392543566,1.0389875571253506,0.037524565966141725,0.08913722206956877,0.27398832123137384,0.0454,1.2363
quality,5df952700374b4b1e998,1868138461,55,corridor,Pasillo,symmetric,60,13,40,0.2,True,0,335.19126486361273,358.45627692171604,1.0694081692957293,0.06490334681232043,0.11994580389795298,0.2995385186798434,0.0686,2.3192
quality,16aeb1d80244223c4bdf,2395257889,56,corridor,Pasillo,symmetric,60,13,40,0.2,True,0,241.57771359307827,295.8959906317212,1.2248480467454812,0.18357219684753576,0.09842427877425447,0.40304210063157697,0.0903,1.2848
quality,c038fee6c00062559cc9,1507476573,57,corridor,Pasillo,symmetric,60,13,40,0.2,True,0,228.80900787522748,256.864618745589,1.1226158494846523,0.10922333720919783,0.08957906234948022,0.3612159232645935,0.0376,1.6792
quality,2081fbb5c6da99bc2b0f,1881999482,58,corridor,Pasillo,symmetric,60,13,40,0.2,True,0,253.76561530363634,261.3367505216144,1.0298351500809872,0.028970801859541352,0.08963813928139289,0.3117199571862539,0.0523,2.6378
quality,322bf72f1d3e552bb4b2,1608849834,59,corridor,Pasillo,symmetric,60,13,40,0.2,True,0,267.5768374575592,281.33325348473477,1.0514110868410182,0.04889722724484831,0.08472274584315286,0.2871289637884309,0.0328,1.0614
quality,1ee22687fe0dba7c431a,1354118497,60,corridor,Pasillo,symmetric,60,13,40,0.2,True,0,299.28552934501835,343.31097694611384,1.147101825128146,0.12823780932587464,0.13831187839989317,0.4684560760731631,0.0411,2.2373
quality,18d19850aab1f96d95cb,1016725194,61,corridor,Pasillo,symmetric,60,13,40,0.2,True,0,231.65748777270684,240.02350843263844,1.0361137502628017,0.03485500530578021,0.08871292382310246,0.33318803180783063,0.0402,2.2967
quality,7e48c1ff7898b166a23d,1554300722,62,corridor,Pasillo,symmetric,60,13,40,0.2,True,0,272.6046405657338,298.01490608820984,1.093212886874348,0.08526508239475383,0.08825071680370183,0.30787719271000813,0.0611,2.3855
quality,47985abd492a4bca3fa9,2956725054,63,corridor,Pasillo,symmetric,60,13,40,0.2,True,0,421.290025661214,506.2848592096617,1.2017489813936337,0.16787946943767842,0.1708238568169491,0.3872358312582749,0.0994,2.6164
quality,7cd646a70970326277f6,4199192731,64,corridor,Pasillo,symmetric,60,13,40,0.2,True,0,409.05600762485653,448.81805240256034,1.0972044024205345,0.08859279292545003,0.2023337526219585,0.44278936865634755,0.0856,2.1096
quality,79e6f2145f0197d679a5,2241217585,65,corridor,Pasillo,symmetric,60,13,40,0.2,True,0,245.91293294710934,270.5272460814083,1.1000936097150815,0.09098644772693949,0.07488364934500719,0.2655238015763042,0.0548,2.7081
quality,fe62c09a3e48e60e7a92,2405214350,66,corridor,Pasillo,symmetric,60,13,40,0.2,True,0,211.2302685447627,216.93924889608525,1.0270272834980216,0.026316032623756164,0.06874234016988379,0.26090575781575276,0.0302,1.4036
quality,a6a5ffebdbddcdc37e64,1354356254,67,corridor,Pasillo,symmetric,60,13,40,0.2,True,0,206.75311114884443,227.52254007715618,1.1004552183660228,0.09128514880885445,0.06828761710110041,0.30090193638359075,0.0621,2.4524
quality,74a42c9228786cf71b4e,2154272700,68,corridor,Pasillo,symmetric,60,13,40,0.2,True,0,349.957315748414,353.8464270799824,1.011113101960024,0.010990958319580071,0.16824520308178467,0.41185614783374125,0.0429,2.2072
quality,a142a7c46b10b075f68f,3634640328,69,corridor,Pasillo,symmetric,60,13,40,0.2,True,0,255.36523924263582,288.2848881243476,1.1289120202081737,0.11419137886794943,0.10268216546290337,0.3923719206332117,0.0485,1.0527
quality,dc09960bdd10fb16e542,2268776547,70,corridor,Pasillo,symmetric,60,13,40,0.2,True,0,342.8042050468338,390.10883738851294,1.1379931507410082,0.12126008900067048,0.14224892090182753,0.3446841665175078,0.0538,2.0985
quality,d223fa9c50d23e3b8225,818307393,71,corridor,Pasillo,symmetric,60,13,40,0.2,True,0,303.90457663229023,322.01365526772616,1.0595880418653485,0.056236989764858955,0.12717843643520224,0.3534785594698424,0.0553,1.8655
quality,d1d97f7072fd3fdd2ed2,597520724,72,corridor,Pasillo,symmetric,60,13,40,0.2,True,0,335.717580151821,343.59219807535044,1.0234560785287692,0.02291850038400039,0.12552490143597825,0.31028748236684556,0.0331,1.0882
quality,a0413a32de1b9981a300,707211191,73,corridor,Pasillo,symmetric,60,13,40,0.2,True,0,203.87874446311372,220.21834501289942,1.0801437177417086,0.07419727247895083,0.07399930129557061,0.32437277685212385,0.0517,1.099
quality,146d375c976d1f7eb218,4001844890,74,corridor,Pasillo,symmetric,60,13,40,0.2,True,0,234.87179657771088,282.694486372843,1.2036118873868675,0.16916739483931517,0.12510934571841134,0.4489821365051334,0.0552,1.8272
quality,3422e4f7dd383d741b1b,2444128436,75,corridor,Pasillo,symmetric,60,13,40,0.2,True,0,233.07946890482893,255.54394328556822,1.0963811805745618,0.08790845946849708,0.10924237298294634,0.37492766645366915,0.0705,2.2096
quality,616f2759d5628ef0b158,2092382864,76,corridor,Pasillo,symmetric,60,13,40,0.2,True,0,299.8473718547752,332.2531580906232,1.1080742713714464,0.097533418258764,0.12496327381970235,0.378242372331163,0.0996,2.4713
quality,3e878994edf77291b094,3080006931,77,corridor,Pasillo,symmetric,60,13,40,0.2,True,0,203.5647769127291,246.88449187028417,1.212805553173508,0.17546551680660336,0.07189657553712914,0.3606232329853196,0.0652,2.2263
quality,b25860496b208da5e35c,3247258543,78,corridor,Pasillo,symmetric,60,13,40,0.2,True,0,274.7118738689217,290.4374708746835,1.0572439654110666,0.054144518468648324,0.09627256434973686,0.3206812773295442,0.058,2.1914
quality,f3ea6c248db0bed0720f,1896052586,79,corridor,Pasillo,symmetric,60,13,40,0.2,True,0,356.4724875274014,392.0148877365387,1.099705871989364,0.09066594489397106,0.13960035205065568,0.34350501757931484,0.0667,2.161
quality,0a8a332ffd04de4baeea,3032849279,80,corridor,Pasillo,symmetric,60,13,40,0.2,True,0,363.4615439697985,393.6385334299793,1.0830266364099534,0.07666167536301087,0.13022921632213774,0.35585885670433126,0.0648,2.0027
quality,5cb9cd5c0938edbb45a8,68413048,81,corridor,Pasillo,symmetric,60,13,40,0.2,True,0,251.9420347619761,288.3656068151692,1.1445712387280056,0.12631038928487462,0.0901060226336651,0.28682139048886857,0.0732,2.396
quality,f42b770c37d57e081a0f,1901422364,82,corridor,Pasillo,symmetric,60,13,40,0.2,True,0,345.26978662986903,367.61588697073205,1.0647206943850496,0.06078654686281857,0.20252949426999825,0.39992390648898435,0.0881,2.3299
quality,d603552d82edd48fa439,1416749536,83,corridor,Pasillo,symmetric,60,13,40,0.2,True,0,257.200884128815,272.9953007432843,1.0614088737212852,0.05785600181199398,0.10304883209897604,0.3881210957983867,0.0577,2.321
quality,08c343bcc2a97bfb681b,2876132568,84,corridor,Pasillo,symmetric,60,13,40,0.2,True,0,268.49702181964665,281.78422208232007,1.0494873282862653,0.04715381210659736,0.09133057843461191,0.25809671409964086,0.0447,1.9814
quality,5838251915ce87069c33,1258153519,85,corridor,Pasillo,symmetric,60,13,40,0.2,True,0,398.4837024222274,469.9051549064249,1.1792330578391395,0.1519912087332179,0.20833638240301972,0.4746007085139139,0.0865,2.1453
quality,77ab536ea2456720f64f,3460388099,86,corridor,Pasillo,symmetric,60,13,40,0.2,True,0,453.32801178652096,530.9017039675812,1.1711204473673487,0.1461168641978914,0.19547899493602724,0.4014852823383468,0.0916,2.1116
quality,bac34c4f01fb5f2849c9,2025071741,87,corridor,Pasillo,symmetric,60,13,40,0.2,True,0,450.03982082267567,474.5662323850262,1.0544983142103206,0.05168174616868166,0.14285621853341463,0.2594425276035739,0.0512,1.6491
quality,aee89acc41b1fdd46bd4,3764033863,88,corridor,Pasillo,symmetric,60,13,40,0.2,True,0,220.10822573930773,239.84022837693854,1.0896468206554035,0.08227144700104078,0.07104508331294518,0.3068896685279838,0.0513,2.0744
quality,836e2e374e1b57d894e7,3227404369,89,corridor,Pasillo,symmetric,60,13,40,0.2,True,0,312.61821520898064,349.19014718344897,1.1169859278673846,0.10473357358291974,0.11761757215479775,0.3345101545563345,0.045,1.4885
quality,95f07686ecda115afcc9,2312470489,90,corridor,Pasillo,symmetric,60,13,40,0.2,True,0,320.15243297277453,340.3447711021036,1.0630710125855773,0.05932906817972344,0.1105329341959612,0.3350488354049701,0.0489,2.1093
quality,6da89f2af6a8a144d0d8,2355073279,91,corridor,Pasillo,symmetric,60,13,40,0.2,True,0,258.5997931898771,262.0381594622723,1.0132960905729362,0.013121624268202129,0.09971968577461393,0.3634819120672306,0.056,2.8486
quality,0c5b937e62d15716a5a6,144834777,92,corridor,Pasillo,symmetric,60,13,40,0.2,True,0,299.2910504184035,323.4275516792953,1.080645583044162,0.07462722682582437,0.10037659990182471,0.27803893636918486,0.0651,2.4434
quality,5d427a4e80d1ffe84670,2997573482,93,corridor,Pasillo,symmetric,60,13,40,0.2,True,0,298.48069034018823,341.06741355814535,1.1426783192219894,0.12486306672829331,0.11975084088274078,0.31836679994912664,0.0714,1.4495
quality,f9dafa722afb8c3d0a41,152859279,94,corridor,Pasillo,symmetric,60,13,40,0.2,True,0,245.91609792304874,255.6467538163466,1.0395690073788613,0.038062896352238626,0.09176468700215741,0.30374810275820097,0.0569,2.3708
quality,fbf91133e2662661a006,4236929782,95,corridor,Pasillo,symmetric,60,13,40,0.2,True,0,222.1657239702622,229.20478117362853,1.031683812775316,0.030710778227763316,0.0676397252904695,0.2708329999902923,0.0422,1.9126
quality,6a118cd4f408ca2c1691,3962765732,96,corridor,Pasillo,symmetric,60,13,40,0.2,True,0,305.74972856218517,323.02766444250557,1.0565100612241634,0.053487480430319714,0.133382231227387,0.3690200053795929,0.0492,1.7628
quality,e53dfead2e264a5ed56c,211027406,97,corridor,Pasillo,symmetric,60,13,40,0.2,True,0,246.50762136786108,264.2846311450212,1.072115457033402,0.06726463699436733,0.07390234865785404,0.2933513268043657,0.0589,1.88
quality,23ebebd9501022ed208a,1409154261,98,corridor,Pasillo,symmetric,60,13,40,0.2,True,0,301.7842026803048,314.92456404276857,1.043542243913887,0.0417254252693963,0.11156484588883556,0.3880968145449868,0.057,1.9247
quality,cc03e41a28377d1489f6,1288111,99,corridor,Pasillo,symmetric,60,13,40,0.2,True,0,331.6380541329069,382.97627929640925,1.1548019731864911,0.1340506656386634,0.1657095093967897,0.40512970647737645,0.05,2.856
quality,cd4f7a31da6500798539,4069637358,0,uniform,Aleatorio,moderate,60,13,40,0.2,True,0,557.7045358526069,618.1321664818366,1.108350617118165,0.09775843081126137,0.18565426010358926,0.32618218934806187,0.0835,1.9575
quality,df615a55fc565929387c,2443691238,1,uniform,Aleatorio,moderate,60,13,40,0.2,True,0,414.40462556379816,448.4326848151846,1.0821131260421892,0.0758822012838128,0.1347101975344431,0.29523487031130835,0.0414,2.1591
quality,65a286fee8534fe1e264,2787441759,2,uniform,Aleatorio,moderate,60,13,40,0.2,True,0,477.0503308423111,513.4818666462745,1.0763683272992128,0.0709499948691669,0.1480195109594273,0.2940370395269263,0.0404,1.073
quality,82377ff361257b79ca74,83495614,3,uniform,Aleatorio,moderate,60,13,40,0.2,True,0,703.6246053794338,818.3080414800205,1.162989519160921,0.14014702323243244,0.25083838389598684,0.323652747983594,0.0597,1.4535
quality,71b8e42e99a0eec73276,1717555613,4,uniform,Aleatorio,moderate,60,13,40,0.2,True,0,695.2364622553102,765.1881036175591,1.1006156108891778,0.09141757566739525,0.24382550771293524,0.29082075980897715,0.0717,1.8051
quality,fc90673b748103aa45c1,3384699694,5,uniform,Aleatorio,moderate,60,13,40,0.2,True,0,616.857537377873,684.6943629588368,1.109971624679052,0.09907606846332706,0.20333090478453245,0.3100899998477884,0.0804,2.091
quality,09a18147737ddf1fcaf3,3365043240,6,uniform,Aleatorio,moderate,60,13,40,0.2,True,0,551.2106732730332,701.2949716170505,1.2722811905161993,0.21401023024299165,0.20958306098961785,0.3475163291975625,0.0758,3.0193
quality,b675d47d5015ed8a1816,2016938215,7,uniform,Aleatorio,moderate,60,13,40,0.2,True,0,518.9578511550716,573.5688082115576,1.1052319700625697,0.09521256434213737,0.17760852210752476,0.3151430745887356,0.0602,1.7718
quality,1bf8e767d05252a0f0ea,2870121959,8,uniform,Aleatorio,moderate,60,13,40,0.2,True,0,796.406360578071,889.6787292631684,1.1171165541889894,0.10483825859515099,0.2919215522327929,0.3591316357476022,0.1182,2.3935
quality,71b63e9311f397f452b4,2398564650,9,uniform,Aleatorio,moderate,60,13,40,0.2,True,0,665.6709319798382,749.6019249649466,1.1260848100058702,0.11196741922592218,0.224830643228412,0.3185037695135635,0.0681,2.0888
quality,eb8976dcb98640317cdb,1406640744,10,uniform,Aleatorio,moderate,60,13,40,0.2,True,0,693.726615654422,810.072133858069,1.1677109045238137,0.1436236519450893,0.2141403450018934,0.3103088652849795,0.0701,1.7785
quality,cf8769598f4c9b147f84,872026942,11,uniform,Aleatorio,moderate,60,13,40,0.2,True,0,488.214285070278,540.2617355069937,1.1066077991331686,0.09633747314692422,0.15470581139088635,0.244176028608325,0.0617,1.82
quality,f3552384a4f1f4608b02,612804819,12,uniform,Aleatorio,moderate,60,13,40,0.2,True,0,494.8063049811104,514.2724664129533,1.0393409728935974,0.03785184450495534,0.16730211790498475,0.31019618964772144,0.0564,2.0219
quality,0813fa111b5eca650d6f,1691098824,13,uniform,Aleatorio,moderate,60,13,40,0.2,True,0,421.45478818562106,432.12368024761,1.0253144402699017,0.02468944089311564,0.12209394000326908,0.25529855114462596,0.0364,1.3802
quality,9901c1eb504fe59734cb,3711678630,14,uniform,Aleatorio,moderate,60,13,40,0.2,True,0,633.1445422465712,664.2482559779354,1.0491257709037491,0.04682543529688606,0.2067519512087062,0.3031298297880871,0.0665,1.9699
quality,49f6d14c12587b06bbf2,2808956168,15,uniform,Aleatorio,moderate,60,13,40,0.2,True,0,719.1910035135013,789.2606586209145,1.0974284366254559,0.08877885188126161,0.26827636915143804,0.34824251387516414,0.0454,1.9538
quality,331522d0eb6320262b2e,996079029,16,uniform,Aleatorio,moderate,60,13,40,0.2,True,0,450.45788806042447,488.63459306308346,1.0847508857421495,0.07812935380473629,0.1693377697375774,0.2907062665078479,0.0634,2.3348
quality,49683f671a18102f7bf9,2639121016,17,uniform,Aleatorio,moderate,60,13,40,0.2,True,0,496.4124626334299,545.2499608027166,1.0983808865518958,0.08956900812498574,0.174224997823618,0.3322629976086844,0.0608,1.9206
quality,a9f7b886bfd041cd3007,2695746844,18,uniform,Aleatorio,moderate,60,13,40,0.2,True,0,610.881651343274,660.4390906924367,1.0811244522407741,0.07503710795980327,0.22810472761014955,0.3146010558760426,0.0564,1.0287
quality,cf834f4e965a06ef21f1,3384603944,19,uniform,Aleatorio,moderate,60,13,40,0.2,True,0,606.0773108811927,640.3297863859466,1.05651502686176,0.05349192905436519,0.22716243849661355,0.3106157968902228,0.047,1.6769
quality,582cd3b455d148f0d95a,1145729432,20,uniform,Aleatorio,moderate,60,13,40,0.2,True,0,551.4669890664652,675.9262150628842,1.2256875360882546,0.18413137887371342,0.19858250472575556,0.3230905094889407,0.0753,1.9721
quality,2fffd17363ce36e41630,670586195,21,uniform,Aleatorio,moderate,60,13,40,0.2,True,0,744.1059109329663,840.743206818056,1.1298703510686068,0.11494270200627729,0.21902095742504313,0.24664573180804616,0.1301,2.3778
quality,c20551826c8543809314,418165396,22,uniform,Aleatorio,moderate,60,13,40,0.2,True,0,477.398661602507,529.0134477910215,1.1081167383571136,0.0975680039969496,0.14853909338033258,0.292888318830713,0.057,2.2077
quality,2502aff1a16a8aa366de,3050714728,23,uniform,Aleatorio,moderate,60,13,40,0.2,True,0,493.13614265599796,568.9164139827653,1.153670081691072,0.1332010633974485,0.1466730261904689,0.26193158876773603,0.0697,2.0236
quality,5ed95d9f5f8c8fc9a966,257530499,24,uniform,Aleatorio,moderate,60,13,40,0.2,True,0,597.827999389524,634.4629210907802,1.061280036630379,0.057741627577341734,0.19783810957317446,0.291414648895314,0.0814,1.6514
quality,65a42176f847226f3bd8,311715626,25,uniform,Aleatorio,moderate,60,13,40,0.2,True,0,611.658457815927,670.5201852575809,1.0962329984806125,0.08778516849428196,0.2545003538519229,0.3424243811094161,0.0853,1.8051
quality,680c9c3783d77e717cd1,1044573708,26,uniform,Aleatorio,moderate,60,13,40,0.2,True,0,485.2271865457047,547.4101325309838,1.1281522299439872,0.11359480267157734,0.19537558116812576,0.28395331142833635,0.0598,1.8507
quality,8a9261231ef5e8518cb2,1960206541,27,uniform,Aleatorio,moderate,60,13,40,0.2,True,0,559.6998327990293,647.080328049992,1.1561202811406561,0.13503809567861233,0.19621245967921874,0.31286014489622427,0.0744,1.9571
quality,0a402f8d7c31d53db251,3492604912,28,uniform,Aleatorio,moderate,60,13,40,0.2,True,0,769.9282704426566,876.0653365972074,1.1378531874060542,0.12115199828223532,0.314819366821173,0.3882190627791151,0.068,1.3597
quality,d4b7a81181852803a13f,3884825297,29,uniform,Aleatorio,moderate,60,13,40,0.2,True,0,583.2079403675395,658.1839749884546,1.1285579798067649,0.1139134914705728,0.27476349167518566,0.4138104353562,0.0525,2.1071
