experiment,world_id,world_seed,replicate,scenario,scenario_label,capacity_mode,capacity_label,capacity_sigma,capacity_cv,N,K,M,reserve_delta,hungarian_declared_feasible,hungarian_capacity_feasible,hungarian_false_feasible,hungarian_total_shortfall_kg,hungarian_minimum_margin_kg,hungarian_mean_margin_kg,hungarian_relative_deficit,cardinality_certificate,false_feasible_permuted_order,cross_load_cost_ties,capacity_spread,milp_feasible,milp_optimal_certified,milp_mip_gap,milp_repairs_false_feasible,milp_repairs_false_feasible_certified,milp_solver_ms,milp_error
heterogeneity,e9454f1689cd7689ce3e,1570485886,17,clustered,Agrupado,extreme,Extrema,1.0,1.0427980126317369,18,4,12,0.2,True,False,True,12.810353862060417,-10.360099827528238,2.1986011612543477,0.7140401565320701,False,True,0,68.8068793807499,True,True,0.0,True,True,20.0666,
heterogeneity,35b79600d856b9e1defa,519178008,18,clustered,Agrupado,homogeneous,Homogénea,0.0,0.0,18,4,12,0.2,True,True,False,0.0,0.7523395370406227,1.5010513884497323,0.0,True,False,0,1.0,True,True,0.0,False,False,3.4165,
heterogeneity,35b79600d856b9e1defa,519178008,18,clustered,Agrupado,low,Baja,0.15,0.18142884363356115,18,4,12,0.2,True,True,False,0.0,0.15742370785131854,1.2886369280123486,0.0,False,False,0,2.132942679213267,True,True,0.0,False,False,31.1764,
heterogeneity,35b79600d856b9e1defa,519178008,18,clustered,Agrupado,moderate,Moderada,0.35,0.26986303835647335,18,4,12,0.2,True,True,False,0.0,0.6247017235413761,1.9970100312388301,0.0,False,False,0,4.035612165203595,True,True,0.0,False,False,15.9057,
heterogeneity,35b79600d856b9e1defa,519178008,18,clustered,Agrupado,high,Alta,0.65,0.6346827189922094,18,4,12,0.2,True,False,True,4.424003251228292,-4.424003251228292,2.835084988058585,0.3518524098692547,False,True,0,18.755146092318302,True,True,0.0,True,True,15.7864,
heterogeneity,35b79600d856b9e1defa,519178008,18,clustered,Agrupado,extreme,Extrema,1.0,1.7110676477470634,18,4,12,0.2,True,False,True,22.586796391322952,-9.935340211093648,-5.646699097830738,0.5974135829602857,False,True,0,87.90869166434683,True,True,0.0,True,True,246.8413,
heterogeneity,a5e1e75330fe9ac3c68f,1542060832,19,clustered,Agrupado,homogeneous,Homogénea,0.0,0.0,18,4,12,0.2,True,True,False,0.0,0.6605573793341604,2.310140759200153,0.0,True,False,0,1.0,True,True,0.0,False,False,4.2977,
heterogeneity,a5e1e75330fe9ac3c68f,1542060832,19,clustered,Agrupado,low,Baja,0.15,0.17847414280549848,18,4,12,0.2,True,True,False,0.0,0.29127229955158995,2.486838766900102,0.0,False,False,0,1.7912848507687653,True,True,0.0,False,False,182.9541,
heterogeneity,a5e1e75330fe9ac3c68f,1542060832,19,clustered,Agrupado,moderate,Moderada,0.35,0.3316092889124148,18,4,12,0.2,True,False,True,2.2546846885240908,-2.2546846885240908,2.104582544822123,0.519579329793773,False,True,0,3.787756668298358,True,True,0.0,True,True,247.7979,
heterogeneity,a5e1e75330fe9ac3c68f,1542060832,19,clustered,Agrupado,high,Alta,0.65,0.6997456401735702,18,4,12,0.2,True,False,True,5.794275227727447,-3.0662116912869823,0.10986270974426016,0.3911331828009211,False,True,0,9.347934449974154,True,True,0.0,True,True,17.68,
heterogeneity,a5e1e75330fe9ac3c68f,1542060832,19,clustered,Agrupado,extreme,Extrema,1.0,0.5687095231281922,18,4,12,0.2,True,False,True,2.1679628379226585,-2.1679628379226585,1.1624586709937412,0.13301830286797178,False,True,0,13.571296851799552,True,True,0.0,True,True,34.8802,
heterogeneity,06182c39eeb0cc3123be,2151531114,20,clustered,Agrupado,homogeneous,Homogénea,0.0,0.0,18,4,12,0.2,True,True,False,0.0,3.7046906050875417,3.9586469933160737,0.0,True,False,0,1.0,True,True,0.0,False,False,3.5718,
heterogeneity,06182c39eeb0cc3123be,2151531114,20,clustered,Agrupado,low,Baja,0.15,0.10302945977522446,18,4,12,0.2,True,True,False,0.0,2.47590605119483,3.5155662452812186,0.0,False,False,0,1.5157750535495234,True,True,0.0,False,False,54.1027,
heterogeneity,06182c39eeb0cc3123be,2151531114,20,clustered,Agrupado,moderate,Moderada,0.35,0.34217656371247274,18,4,12,0.2,True,True,False,0.0,2.489794938850892,4.8515105783456,0.0,False,False,0,3.818143986168684,True,True,0.0,False,False,11.6383,
heterogeneity,06182c39eeb0cc3123be,2151531114,20,clustered,Agrupado,high,Alta,0.65,0.45039604932603156,18,4,12,0.2,True,False,True,0.8588631054846534,-0.8588631054846534,3.7531884084896103,0.0538042779912388,False,True,0,6.648796008338392,True,True,0.0,True,True,26.8019,
heterogeneity,06182c39eeb0cc3123be,2151531114,20,clustered,Agrupado,extreme,Extrema,1.0,0.933895371669203,18,4,12,0.2,True,False,True,4.680269174127929,-4.680269174127929,0.38132377395138545,0.22369619048695644,False,True,0,28.44688095612938,True,True,0.0,True,True,19.9929,
heterogeneity,714d2f9ab7faac6b2f1f,3097368745,21,clustered,Agrupado,homogeneous,Homogénea,0.0,0.0,18,4,12,0.2,True,True,False,0.0,1.9260394193640167,3.1984100129342785,0.0,True,False,0,1.0,True,True,0.0,False,False,3.2226,
heterogeneity,714d2f9ab7faac6b2f1f,3097368745,21,clustered,Agrupado,low,Baja,0.15,0.10000070413868291,18,4,12,0.2,True,True,False,0.0,1.5251090044734301,3.423831806763112,0.0,False,False,0,1.5417968222455034,True,True,0.0,False,False,13.8993,
heterogeneity,714d2f9ab7faac6b2f1f,3097368745,21,clustered,Agrupado,moderate,Moderada,0.35,0.40146313492532204,18,4,12,0.2,True,False,True,5.0265560059808685,-5.0265560059808685,2.279683228758074,0.21784539279308773,False,True,0,3.7872252386079683,True,True,0.0,True,True,27.3154,
heterogeneity,714d2f9ab7faac6b2f1f,3097368745,21,clustered,Agrupado,high,Alta,0.65,0.6129656089758178,18,4,12,0.2,True,False,True,6.392311552579677,-6.392311552579677,2.282059309184727,0.27703573169593615,False,True,0,10.438079808327123,True,True,0.0,True,True,30.4567,
heterogeneity,714d2f9ab7faac6b2f1f,3097368745,21,clustered,Agrupado,extreme,Extrema,1.0,0.8680584131414187,18,4,12,0.2,True,False,True,6.271583190334655,-4.408217403389849,0.7656097287620778,0.38801138904948024,False,True,0,18.729462860790566,True,True,0.0,True,True,8.3753,
heterogeneity,42176f09a4cfd63f9114,2049179860,22,clustered,Agrupado,homogeneous,Homogénea,0.0,0.0,18,4,12,0.2,True,True,False,0.0,0.7993605642940977,1.6410210455394878,0.0,True,False,0,1.0,True,True,0.0,False,False,3.4866,
heterogeneity,42176f09a4cfd63f9114,2049179860,22,clustered,Agrupado,low,Baja,0.15,0.1703859734126895,18,4,12,0.2,True,True,False,0.0,2.1921448025917947,2.340948239064735,0.0,False,False,0,1.8163881718265484,True,True,0.0,False,False,39.6776,
heterogeneity,42176f09a4cfd63f9114,2049179860,22,clustered,Agrupado,moderate,Moderada,0.35,0.3462413118847567,18,4,12,0.2,True,False,True,0.0630698039696087,-0.0630698039696087,1.9817720161394419,0.015375546926676625,False,True,0,4.6764278226823786,True,True,0.0,True,True,71.7681,
heterogeneity,42176f09a4cfd63f9114,2049179860,22,clustered,Agrupado,high,Alta,0.65,0.6460963777779783,18,4,12,0.2,True,False,True,6.090781747648226,-5.191142160378494,0.18180155701746537,0.3655569302975156,False,True,0,7.9282375481924525,True,True,0.0,True,True,74.296,
heterogeneity,42176f09a4cfd63f9114,2049179860,22,clustered,Agrupado,extreme,Extrema,1.0,1.3388755331558024,18,4,12,0.2,True,False,True,4.101701860629472,-4.101701860629472,5.911874547084613,0.2888392370780295,False,True,0,355.32285616814755,True,True,0.0,True,True,3.4991,
heterogeneity,f274f083943ab3701935,3879813466,23,clustered,Agrupado,homogeneous,Homogénea,0.0,0.0,18,4,12,0.2,True,True,False,0.0,0.7522089317886831,1.9638866752203437,0.0,True,False,0,1.0,True,True,0.0,False,False,2.9736,
heterogeneity,f274f083943ab3701935,3879813466,23,clustered,Agrupado,low,Baja,0.15,0.14135593100066832,18,4,12,0.2,True,True,False,0.0,0.4665714999128383,1.7837694674463833,0.0,False,False,0,1.6850907292792674,True,True,0.0,False,False,16.3217,
heterogeneity,f274f083943ab3701935,3879813466,23,clustered,Agrupado,moderate,Moderada,0.35,0.3353831043718017,18,4,12,0.2,True,False,True,4.926298627897557,-4.926298627897557,1.4715770128422692,0.2559409861858686,False,True,0,3.4624425121566405,True,True,0.0,True,True,379.4982,
heterogeneity,f274f083943ab3701935,3879813466,23,clustered,Agrupado,high,Alta,0.65,0.521499584424811,18,4,12,0.2,True,False,True,4.958901172925243,-3.6878361882542166,3.522712998998008,0.45135314439119334,False,True,0,13.347767585007716,True,True,0.0,True,True,7.5376,
heterogeneity,f274f083943ab3701935,3879813466,23,clustered,Agrupado,extreme,Extrema,1.0,1.3783101303399323,18,4,12,0.2,True,False,True,17.13516552341224,-11.463351534050767,-0.3150303257211192,0.6892500984812734,False,True,0,50.13319342189015,True,True,0.0,True,True,3.0686,
heterogeneity,2dbdeeab42f745188faa,1306633643,24,clustered,Agrupado,homogeneous,Homogénea,0.0,0.0,18,4,12,0.2,True,True,False,0.0,1.1404691033769403,2.48098311415647,0.0,True,False,0,1.0,True,True,0.0,False,False,3.0561,
heterogeneity,2dbdeeab42f745188faa,1306633643,24,clustered,Agrupado,low,Baja,0.15,0.14390368746617643,18,4,12,0.2,True,True,False,0.0,1.2628918172770547,2.46405048285712,0.0,False,False,0,1.7279646728047262,True,True,0.0,False,False,54.4533,
heterogeneity,2dbdeeab42f745188faa,1306633643,24,clustered,Agrupado,moderate,Moderada,0.35,0.2982091846030506,18,4,12,0.2,True,True,False,0.0,0.7812345390860429,2.240202628289066,0.0,False,False,0,3.0781472012448527,True,True,0.0,False,False,81.13,
heterogeneity,2dbdeeab42f745188faa,1306633643,24,clustered,Agrupado,high,Alta,0.65,0.7367206499988149,18,4,12,0.2,True,False,True,0.668501592680478,-0.668501592680478,4.4296155293978865,0.07545564211930084,False,True,0,10.971119828805445,True,True,0.0,True,True,34.0177,
heterogeneity,2dbdeeab42f745188faa,1306633643,24,clustered,Agrupado,extreme,Extrema,1.0,0.863519026198088,18,4,12,0.2,True,False,True,6.723469699283907,-6.723469699283907,3.9024596621851817,0.4091961838258964,False,True,0,69.27652941316705,True,True,0.0,True,True,24.2204,
heterogeneity,e52bc8f21427a29c49d6,311569620,25,clustered,Agrupado,homogeneous,Homogénea,0.0,0.0,18,4,12,0.2,True,True,False,0.0,0.7879320807298598,2.915485185112776,0.0,True,False,0,1.0,True,True,0.0,False,False,2.5555,
heterogeneity,e52bc8f21427a29c49d6,311569620,25,clustered,Agrupado,low,Baja,0.15,0.11065630123455758,18,4,12,0.2,True,True,False,0.0,1.3612009511124938,2.8958174470782976,0.0,False,False,0,1.5374621085125268,True,True,0.0,False,False,96.5094,
heterogeneity,e52bc8f21427a29c49d6,311569620,25,clustered,Agrupado,moderate,Moderada,0.35,0.29432401667993896,18,4,12,0.2,True,False,True,0.7064994143482313,-0.6322327775990786,2.866809396424191,0.02611229985423471,False,True,0,3.342546486592297,True,True,0.0,True,True,250.9089,
heterogeneity,e52bc8f21427a29c49d6,311569620,25,clustered,Agrupado,high,Alta,0.65,0.6658120156508371,18,4,12,0.2,True,False,True,0.14072636412753603,-0.14072636412753603,5.9597185222607045,0.022405826665052246,False,True,0,14.862472196483935,True,True,0.0,True,True,24.7655,
heterogeneity,e52bc8f21427a29c49d6,311569620,25,clustered,Agrupado,extreme,Extrema,1.0,1.1503947601864781,18,4,12,0.2,True,False,True,9.918964847379605,-7.535255202615659,-0.11376929067576125,0.3795236624744409,False,True,0,87.15639801123872,True,True,0.0,True,True,3.7449,
heterogeneity,a2fe03f1d1e256bfc82e,1348701538,26,clustered,Agrupado,homogeneous,Homogénea,0.0,0.0,18,4,12,0.2,True,True,False,0.0,0.8700226088309284,2.2351165062921137,0.0,True,False,0,1.0,True,True,0.0,False,False,3.1494,
heterogeneity,a2fe03f1d1e256bfc82e,1348701538,26,clustered,Agrupado,low,Baja,0.15,0.14188207076783435,18,4,12,0.2,True,True,False,0.0,0.9800305872096473,2.725820214541694,0.0,False,False,0,1.8130545916835727,True,True,0.0,False,False,43.269,
heterogeneity,a2fe03f1d1e256bfc82e,1348701538,26,clustered,Agrupado,moderate,Moderada,0.35,0.35873179047855375,18,4,12,0.2,True,False,True,1.4680587984370899,-1.4680587984370899,2.8603049592670753,0.10850662522435492,False,True,0,3.92603871634231,True,True,0.0,True,True,62.7404,
heterogeneity,a2fe03f1d1e256bfc82e,1348701538,26,clustered,Agrupado,high,Alta,0.65,0.534159038664192,18,4,12,0.2,True,False,True,5.055672313052115,-2.794764744541654,0.6169624760804431,0.6767021898273735,False,True,0,8.950942237922412,True,True,0.0,True,True,34.6927,
heterogeneity,a2fe03f1d1e256bfc82e,1348701538,26,clustered,Agrupado,extreme,Extrema,1.0,0.835866153942393,18,4,12,0.2,True,False,True,0.507162244062247,-0.507162244062247,6.076537228837703,0.12280024707803175,False,True,0,24.929552389369206,True,True,0.0,True,True,12.6738,
heterogeneity,bd0710ae7a20ae8d2d0c,3219905788,27,clustered,Agrupado,homogeneous,Homogénea,0.0,0.0,18,4,12,0.2,True,True,False,0.0,0.4880963438163963,1.4782983438402595,0.0,True,False,0,1.0,True,True,0.0,False,False,3.4429,
heterogeneity,bd0710ae7a20ae8d2d0c,3219905788,27,clustered,Agrupado,low,Baja,0.15,0.14232750012857315,18,4,12,0.2,True,True,False,0.0,0.01315469037150585,0.944749172600265,0.0,False,False,0,1.7704877043654543,True,True,0.0,False,False,46.9349,
heterogeneity,bd0710ae7a20ae8d2d0c,3219905788,27,clustered,Agrupado,moderate,Moderada,0.35,0.34765220366850313,18,4,12,0.2,True,False,True,1.3172672139148256,-1.3172672139148256,2.74117674628119,0.29195375484347924,False,True,0,3.570906241298586,True,True,0.0,True,True,57.1019,
heterogeneity,bd0710ae7a20ae8d2d0c,3219905788,27,clustered,Agrupado,high,Alta,0.65,0.6987537663734621,18,4,12,0.2,True,False,True,12.842208103159825,-11.625439384383917,0.40438486771268733,0.39771314276785114,False,True,0,18.632547438524266,True,True,0.0,True,True,38.272,
heterogeneity,bd0710ae7a20ae8d2d0c,3219905788,27,clustered,Agrupado,extreme,Extrema,1.0,1.1787754939009436,18,4,12,0.2,True,False,True,14.91372642131823,-9.229203115426657,3.8532791274679363,0.7310027686917335,False,True,0,29.744575034231527,True,True,0.0,True,True,5.3816,
heterogeneity,24010655dfcc446e3d29,3826757615,28,clustered,Agrupado,homogeneous,Homogénea,0.0,0.0,18,4,12,0.2,True,True,False,0.0,1.2237438663807936,2.1650929042723606,0.0,True,False,0,1.0,True,True,0.0,False,False,3.5066,
heterogeneity,24010655dfcc446e3d29,3826757615,28,clustered,Agrupado,low,Baja,0.15,0.18996501414889444,18,4,12,0.2,True,True,False,0.0,1.0580113387293926,3.0087792892501515,0.0,False,False,0,1.9180333314732547,True,True,0.0,False,False,15.8507,
heterogeneity,24010655dfcc446e3d29,3826757615,28,clustered,Agrupado,moderate,Moderada,0.35,0.3490746565642027,18,4,12,0.2,True,False,True,0.336317957499797,-0.336317957499797,1.4572527142491405,0.10616953651097814,False,True,0,3.56074469484835,True,True,0.0,True,True,12.8035,
heterogeneity,24010655dfcc446e3d29,3826757615,28,clustered,Agrupado,high,Alta,0.65,0.6359205881730939,18,4,12,0.2,True,False,True,2.031541503482565,-2.031541503482565,0.6292639148197092,0.0854441293055386,False,True,0,8.408551605105538,True,True,0.0,True,True,10.3724,
heterogeneity,24010655dfcc446e3d29,3826757615,28,clustered,Agrupado,extreme,Extrema,1.0,1.8660571556576546,18,4,12,0.2,True,False,True,14.895854422418031,-9.110072955049326,-3.6648732619032645,0.4084745975204024,False,True,0,106.92454984618665,True,True,0.0,True,True,18.6947,
heterogeneity,ba6273116f3722a7ea18,223257312,29,clustered,Agrupado,homogeneous,Homogénea,0.0,0.0,18,4,12,0.2,True,True,False,0.0,0.3249987523615978,1.4302916812608037,0.0,True,False,0,1.0,True,True,0.0,False,False,3.2643,
heterogeneity,ba6273116f3722a7ea18,223257312,29,clustered,Agrupado,low,Baja,0.15,0.15409296951694462,18,4,12,0.2,True,True,False,0.0,0.4119705717755533,1.5666461948414843,0.0,False,False,0,1.6841290037344083,True,True,0.0,False,False,34.7062,
heterogeneity,ba6273116f3722a7ea18,223257312,29,clustered,Agrupado,moderate,Moderada,0.35,0.4457080121460959,18,4,12,0.2,True,False,True,5.453142204078837,-3.860780890272544,1.812895579142074,0.26754650027096455,False,True,0,5.38652448360185,True,True,0.0,True,True,69.2233,
heterogeneity,ba6273116f3722a7ea18,223257312,29,clustered,Agrupado,high,Alta,0.65,0.6925783867955838,18,4,12,0.2,True,False,True,5.748080834805566,-5.7263904830985926,0.9922290638435611,0.43483958208499146,False,True,0,15.095540698165367,True,True,0.0,True,True,77.7797,
heterogeneity,ba6273116f3722a7ea18,223257312,29,clustered,Agrupado,extreme,Extrema,1.0,1.3665615769985102,18,4,12,0.2,True,False,True,4.39269722512959,-3.000753302390157,5.052622746910429,0.6418721928482909,False,True,0,58.14424607359975,True,True,0.0,True,True,12.2989,
heterogeneity,2a6561bd00cd5c001f04,2973566586,0,separated,Separado,homogeneous,Homogénea,0.0,0.0,18,4,12,0.2,True,True,False,0.0,1.5304450156210798,3.2695299834952514,0.0,True,False,0,1.0,True,True,0.0,False,False,2.239,
heterogeneity,2a6561bd00cd5c001f04,2973566586,0,separated,Separado,low,Baja,0.15,0.11940533556783144,18,4,12,0.2,True,True,False,0.0,2.7234808063703575,3.4801790742788206,0.0,False,False,0,1.5612978996719478,True,True,0.0,False,False,42.5418,
heterogeneity,2a6561bd00cd5c001f04,2973566586,0,separated,Separado,moderate,Moderada,0.35,0.3657437832716764,18,4,12,0.2,True,True,False,0.0,0.34318240338646966,3.6870769903970944,0.0,False,False,0,4.169952066528304,True,True,0.0,False,False,40.4781,
heterogeneity,2a6561bd00cd5c001f04,2973566586,0,separated,Separado,high,Alta,0.65,0.7834423195638769,18,4,12,0.2,True,False,True,2.1440520176322657,-2.1440520176322657,5.208587711871539,0.20614039090924377,False,True,0,9.735499708315965,True,True,0.0,True,True,21.4937,
heterogeneity,2a6561bd00cd5c001f04,2973566586,0,separated,Separado,extreme,Extrema,1.0,0.596293824759709,18,4,12,0.2,True,False,True,10.030037750256428,-6.743000144904361,-0.5158252466237738,0.5006104620920615,False,True,0,24.393348048317428,True,True,0.0,True,True,41.2588,
heterogeneity,ddbc210e9fc36de9a45a,90890092,1,separated,Separado,homogeneous,Homogénea,0.0,0.0,18,4,12,0.2,True,True,False,0.0,1.8495639477943797,3.0407435239720577,0.0,True,False,0,1.0,True,True,0.0,False,False,3.4285,
heterogeneity,ddbc210e9fc36de9a45a,90890092,1,separated,Separado,low,Baja,0.15,0.14034173674138714,18,4,12,0.2,True,True,False,0.0,3.562572606725489,4.039125815220068,0.0,False,False,0,1.60559648051915,True,True,0.0,False,False,15.1499,
heterogeneity,ddbc210e9fc36de9a45a,90890092,1,separated,Separado,moderate,Moderada,0.35,0.3045611912041875,18,4,12,0.2,True,False,True,5.4493922011206095,-5.4493922011206095,1.644121825232395,0.1428395783907576,False,True,0,3.226943588805612,True,True,0.0,True,True,48.5436,
heterogeneity,ddbc210e9fc36de9a45a,90890092,1,separated,Separado,high,Alta,0.65,0.7488312368423726,18,4,12,0.2,True,True,False,0.0,0.5610202167668981,4.057241391020294,0.0,False,False,0,15.275779668217972,True,True,0.0,False,False,9.5794,
heterogeneity,ddbc210e9fc36de9a45a,90890092,1,separated,Separado,extreme,Extrema,1.0,2.1217480961858977,18,4,12,0.2,True,False,True,6.088758185552261,-5.486686905645895,6.996571960115613,0.7423167123343094,False,True,0,135.97456459742162,True,True,0.0,True,True,1.8871,
heterogeneity,ccfa27a800e5510d69ab,2194112613,2,separated,Separado,homogeneous,Homogénea,0.0,0.0,18,4,12,0.2,True,True,False,0.0,0.4081223094642503,1.979474001300841,0.0,True,False,0,1.0,True,True,0.0,False,False,2.5905,
heterogeneity,ccfa27a800e5510d69ab,2194112613,2,separated,Separado,low,Baja,0.15,0.1491570667212388,18,4,12,0.2,True,False,True,0.5409543274057746,-0.5409543274057746,2.064913884426004,0.02761115274147988,False,True,0,1.8260959817370874,True,True,0.0,True,True,45.3212,
heterogeneity,ccfa27a800e5510d69ab,2194112613,2,separated,Separado,moderate,Moderada,0.35,0.40289293472838134,18,4,12,0.2,True,False,True,3.4696707437035137,-3.4696707437035137,1.918966645035026,0.2769941680705466,False,True,0,4.332726692575369,True,True,0.0,True,True,308.7511,
heterogeneity,ccfa27a800e5510d69ab,2194112613,2,separated,Separado,high,Alta,0.65,0.8969982484326268,18,4,12,0.2,True,False,True,4.630588602925169,-4.498614538184251,4.68733449202936,0.22961630371740208,False,True,0,17.650542603208724,True,True,0.0,True,True,38.6335,
heterogeneity,ccfa27a800e5510d69ab,2194112613,2,separated,Separado,extreme,Extrema,1.0,0.6516469454543198,18,4,12,0.2,True,False,True,1.8311181670680785,-1.8311181670680785,2.099681753707262,0.146183626860367,False,True,0,26.773981885594363,True,True,0.0,True,True,41.0617,
heterogeneity,222afbd3dcad027dc3f0,179311107,3,separated,Separado,homogeneous,Homogénea,0.0,0.0,18,4,12,0.2,True,True,False,0.0,0.9865397891563621,2.565355801603876,0.0,True,False,0,1.0,True,True,0.0,False,False,3.2069,
heterogeneity,222afbd3dcad027dc3f0,179311107,3,separated,Separado,low,Baja,0.15,0.14071719642699515,18,4,12,0.2,True,True,False,0.0,0.36293595958942326,2.277227305197478,0.0,False,False,0,1.7118799558789441,True,True,0.0,False,False,384.0186,
heterogeneity,222afbd3dcad027dc3f0,179311107,3,separated,Separado,moderate,Moderada,0.35,0.3717507136483097,18,4,12,0.2,True,True,False,0.0,1.5389004158261113,3.6763176339456884,0.0,False,False,0,4.417187169655388,True,True,0.0,False,False,41.407,
heterogeneity,222afbd3dcad027dc3f0,179311107,3,separated,Separado,high,Alta,0.65,0.5680909004925867,18,4,12,0.2,True,False,True,4.889557944765114,-3.794101292118306,2.4047555384599533,0.31071806929406937,False,True,0,10.257229728485584,True,True,0.0,True,True,73.92,
heterogeneity,222afbd3dcad027dc3f0,179311107,3,separated,Separado,extreme,Extrema,1.0,1.682663122439156,18,4,12,0.2,True,False,True,9.973547390788637,-9.182989966174194,-1.5441133117205799,0.65529782280813,False,True,0,64.73648070963199,True,True,0.0,True,True,68.2308,
heterogeneity,d54504c86adcf10f0b8c,2466176083,4,separated,Separado,homogeneous,Homogénea,0.0,0.0,18,4,12,0.2,True,True,False,0.0,0.6599389557374913,2.7668316867650042,0.0,True,False,0,1.0,True,True,0.0,False,False,3.2287,
heterogeneity,d54504c86adcf10f0b8c,2466176083,4,separated,Separado,low,Baja,0.15,0.13740561686832145,18,4,12,0.2,True,False,True,0.12207264477803648,-0.12207264477803648,2.9896816950652387,0.008512700496967411,False,True,0,1.6504817432950867,True,True,0.0,True,True,100.2113,
heterogeneity,d54504c86adcf10f0b8c,2466176083,4,separated,Separado,moderate,Moderada,0.35,0.2337607162816667,18,4,12,0.2,True,False,True,0.44525494038422053,-0.44525494038422053,3.236609048849693,0.031049724196423004,False,True,0,2.5292645748813274,True,True,0.0,True,True,15.2576,
heterogeneity,d54504c86adcf10f0b8c,2466176083,4,separated,Separado,high,Alta,0.65,0.5530159216921166,18,4,12,0.2,True,False,True,3.582147524160236,-2.6158112688539106,1.489609562377122,0.24221643407438412,False,True,0,7.818894117674142,True,True,0.0,True,True,46.8264,
heterogeneity,d54504c86adcf10f0b8c,2466176083,4,separated,Separado,extreme,Extrema,1.0,0.9187265323214275,18,4,12,0.2,True,False,True,5.045007340764123,-5.045007340764123,5.635941982692259,0.4010482572457512,False,True,0,22.98560885533282,True,True,0.0,True,True,40.0506,
heterogeneity,ac1dae5f23768963803b,387359667,5,separated,Separado,homogeneous,Homogénea,0.0,0.0,18,4,12,0.2,True,True,False,0.0,0.6300663598888043,3.0672733964810543,0.0,True,False,0,1.0,True,True,0.0,False,False,3.3446,
heterogeneity,ac1dae5f23768963803b,387359667,5,separated,Separado,low,Baja,0.15,0.1703036357537541,18,4,12,0.2,True,True,False,0.0,0.3086040529304839,2.681832697843654,0.0,False,False,0,2.063190576611181,True,True,0.0,False,False,10.1479,
heterogeneity,ac1dae5f23768963803b,387359667,5,separated,Separado,moderate,Moderada,0.35,0.3596566974556532,18,4,12,0.2,True,True,False,0.0,0.9395579443230364,3.707765668052841,0.0,False,False,0,4.281933713688474,True,True,0.0,False,False,16.8094,
heterogeneity,ac1dae5f23768963803b,387359667,5,separated,Separado,high,Alta,0.65,0.4396834712967036,18,4,12,0.2,True,False,True,3.565802755280693,-3.565802755280693,0.8895715159470599,0.14011366688835344,False,True,0,4.807422734288166,True,True,0.0,True,True,20.92,
heterogeneity,ac1dae5f23768963803b,387359667,5,separated,Separado,extreme,Extrema,1.0,0.768370822434097,18,4,12,0.2,True,False,True,1.017384514447517,-1.017384514447517,3.6993652119549103,0.4329076485222576,False,True,0,27.453214133415358,True,True,0.0,True,True,7.7876,
heterogeneity,2758015de928e09b7f0b,117891007,6,separated,Separado,homogeneous,Homogénea,0.0,0.0,18,4,12,0.2,True,True,False,0.0,1.375842344946662,2.8206822028221596,0.0,True,False,0,1.0,True,True,0.0,False,False,3.7179,
heterogeneity,2758015de928e09b7f0b,117891007,6,separated,Separado,low,Baja,0.15,0.11033659310193267,18,4,12,0.2,True,True,False,0.0,0.3333082110137653,2.5769783135422335,0.0,False,False,0,1.4727911032661514,True,True,0.0,False,False,65.0945,
heterogeneity,2758015de928e09b7f0b,117891007,6,separated,Separado,moderate,Moderada,0.35,0.4528762530940983,18,4,12,0.2,True,False,True,3.3032208282020683,-3.3032208282020683,2.4414512154257118,0.17736215990986295,False,True,0,4.37820968044258,True,True,0.0,True,True,34.3372,
heterogeneity,2758015de928e09b7f0b,117891007,6,separated,Separado,high,Alta,0.65,0.44340410001909797,18,4,12,0.2,True,True,False,0.0,1.8466627709948984,3.896252247428309,0.0,False,False,0,5.062440822313105,True,True,0.0,False,False,17.4585,
heterogeneity,2758015de928e09b7f0b,117891007,6,separated,Separado,extreme,Extrema,1.0,0.9090904762331281,18,4,12,0.2,True,False,True,5.463611384333365,-2.7280627177635175,2.618674832487344,0.2492315061970301,False,True,0,12.83171595497919,True,True,0.0,True,True,7.5874,
heterogeneity,af52d6dd6cca6b118051,823758187,7,separated,Separado,homogeneous,Homogénea,0.0,0.0,18,4,12,0.2,True,True,False,0.0,1.6845922772377242,3.0907016873674182,0.0,True,False,0,1.0,True,True,0.0,False,False,2.9654,
heterogeneity,af52d6dd6cca6b118051,823758187,7,separated,Separado,low,Baja,0.15,0.16937334712307653,18,4,12,0.2,True,True,False,0.0,1.0948981093943218,2.745609594503265,0.0,False,False,0,2.030232623742106,True,True,0.0,False,False,33.9563,
heterogeneity,af52d6dd6cca6b118051,823758187,7,separated,Separado,moderate,Moderada,0.35,0.3759440607809416,18,4,12,0.2,True,True,False,0.0,2.4436743970287176,4.063209640664967,0.0,False,False,0,3.8240166325354057,True,True,0.0,False,False,41.9037,
heterogeneity,af52d6dd6cca6b118051,823758187,7,separated,Separado,high,Alta,0.65,0.7434368545050153,18,4,12,0.2,True,False,True,5.24811624169689,-4.000111307547556,3.939042254705922,0.3764257788208147,False,True,0,30.31211098588309,True,True,0.0,True,True,8.4698,
heterogeneity,af52d6dd6cca6b118051,823758187,7,separated,Separado,extreme,Extrema,1.0,1.0625978775928038,18,4,12,0.2,True,True,False,0.0,1.1918399984893386,3.8997490682603964,0.0,False,False,0,74.68012203950131,True,True,0.0,False,False,10.1393,
