experiment,world_id,world_seed,replicate,scenario,scenario_label,pressure,capacity_cv,realized_cv,N,K,lp_status,milp_status,lp_objective,milp_objective,gap_absolute,gap_relative,fractional_variables,fractional_world,fractionality_rate,max_fractionality,lp_runtime_s,milp_runtime_s
atomicity,62b21431d878e6f2054e,3551533330,5,uniform,Aleatorio,0.85,0.35,0.34048087401489396,16,5,OPTIMAL,OPTIMAL,369.05391562080126,449.05122506090356,79.9973094401023,0.1781474027361856,8,True,0.47058823529411764,0.46557683542485084,0.0013549000141210854,0.13155680004274473
atomicity,62b21431d878e6f2054e,3551533330,5,uniform,Aleatorio,0.85,0.65,0.5248750269964939,16,5,OPTIMAL,OPTIMAL,369.85280223818194,493.530198279843,123.67739604166104,0.25059742336482743,7,True,0.4117647058823529,0.4207515080059622,0.0012018999550491571,0.3271654999698512
atomicity,62b21431d878e6f2054e,3551533330,5,uniform,Aleatorio,0.85,1.0,1.2277159062092946,16,5,OPTIMAL,OPTIMAL,225.52319115455694,331.6633513727738,106.14016021821683,0.32002378248575425,8,True,0.6153846153846154,0.41327329914929284,0.0011320000048726797,0.018450100033078343
atomicity,328d8bc44e3f1ea47621,2075198514,6,uniform,Aleatorio,0.85,0.0,0.0,16,5,OPTIMAL,OPTIMAL,341.18627641387184,481.1035469444509,139.91727053057906,0.2908256890210252,8,True,0.4444444444444444,0.4205669381176096,0.0011981999850831926,0.0016807999927550554
atomicity,328d8bc44e3f1ea47621,2075198514,6,uniform,Aleatorio,0.85,0.15,0.09705952837582618,16,5,OPTIMAL,OPTIMAL,324.2178350278852,418.8554520564657,94.63761702858051,0.22594338109707227,7,True,0.4117647058823529,0.4826586854417283,0.0011276000295765698,0.007451099983882159
atomicity,328d8bc44e3f1ea47621,2075198514,6,uniform,Aleatorio,0.85,0.35,0.33447359042937796,16,5,OPTIMAL,OPTIMAL,324.1932244570879,396.2207281085863,72.02750365149836,0.18178630884691843,7,True,0.4375,0.4294164925084206,0.0023197000264190137,0.13960880000377074
atomicity,328d8bc44e3f1ea47621,2075198514,6,uniform,Aleatorio,0.85,0.65,0.6701266596653616,16,5,OPTIMAL,OPTIMAL,296.85168848598926,375.3120775027585,78.46038901676923,0.20905372813693307,9,True,0.5625,0.4856400374471117,0.0017519000102765858,0.0295371999964118
atomicity,328d8bc44e3f1ea47621,2075198514,6,uniform,Aleatorio,0.85,1.0,1.2063327789180214,16,5,OPTIMAL,OPTIMAL,231.72198571720048,375.0595124720115,143.337526754811,0.3821727538919772,7,True,0.5,0.49826072334566684,0.0027267999830655754,0.03447429998777807
atomicity,ed1271144263bdcf1be4,1458085206,7,uniform,Aleatorio,0.85,0.0,0.0,16,5,OPTIMAL,OPTIMAL,246.36268847243815,366.71373752928184,120.35104905684369,0.32818800263034525,9,True,0.5,0.4914552923383517,0.001285300008021295,0.0016814999980852008
atomicity,ed1271144263bdcf1be4,1458085206,7,uniform,Aleatorio,0.85,0.15,0.11534076089130922,16,5,OPTIMAL,OPTIMAL,248.10424805299425,361.2187424955486,113.11449444255436,0.31314680312843485,9,True,0.5,0.47353306589747013,0.001115199993364513,0.016062500013504177
atomicity,ed1271144263bdcf1be4,1458085206,7,uniform,Aleatorio,0.85,0.35,0.3011631655777812,16,5,OPTIMAL,OPTIMAL,229.12058185421898,302.5088845849915,73.38830273077252,0.2425988341845004,9,True,0.5294117647058824,0.4003001991931544,0.0011796000180765986,0.029444699990563095
atomicity,ed1271144263bdcf1be4,1458085206,7,uniform,Aleatorio,0.85,0.65,0.4284324613717912,16,5,OPTIMAL,OPTIMAL,230.40357584963252,286.7371778588176,56.33360200918506,0.19646424098141313,8,True,0.47058823529411764,0.21700028952171513,0.002004200010560453,0.022931500046979636
atomicity,ed1271144263bdcf1be4,1458085206,7,uniform,Aleatorio,0.85,1.0,0.8353076673415523,16,5,OPTIMAL,OPTIMAL,212.22760151238748,305.61905307291187,93.39145156052439,0.3055812477052728,8,True,0.5333333333333333,0.48991133983897717,0.001289999985601753,0.04475810000440106
atomicity,67897e51e54e9fbe2d49,605897859,8,uniform,Aleatorio,0.85,0.0,0.0,16,5,OPTIMAL,OPTIMAL,257.3825012152727,368.3662240333716,110.9837228180989,0.3012863709460086,9,True,0.5,0.4,0.0019255999941378832,0.0035330000100657344
atomicity,67897e51e54e9fbe2d49,605897859,8,uniform,Aleatorio,0.85,0.15,0.15721998516890262,16,5,OPTIMAL,OPTIMAL,268.454109488287,312.65904361926937,44.204934130982394,0.14138383339012434,9,True,0.5,0.3817693455208378,0.0012998000020161271,0.04445809999015182
atomicity,67897e51e54e9fbe2d49,605897859,8,uniform,Aleatorio,0.85,0.35,0.3178334033491774,16,5,OPTIMAL,OPTIMAL,236.95768699828082,305.6538926619512,68.69620566367038,0.2247516138773583,9,True,0.5294117647058824,0.48251575712286654,0.0010982000385411084,0.13526139996247366
atomicity,67897e51e54e9fbe2d49,605897859,8,uniform,Aleatorio,0.85,0.65,0.8048021524964817,16,5,OPTIMAL,OPTIMAL,189.63174899930888,256.5233377456099,66.89158874630104,0.26076219549519647,8,True,0.5333333333333333,0.23862760357381813,0.0013105000252835453,0.1891454000142403
atomicity,67897e51e54e9fbe2d49,605897859,8,uniform,Aleatorio,0.85,1.0,0.4919272686399701,16,5,OPTIMAL,OPTIMAL,201.8624899481392,239.85283492304214,37.99034497490294,0.1583902270202156,9,True,0.5294117647058824,0.36176373150655805,0.001755499979481101,0.0643170999828726
atomicity,95042ca1f98ded69781e,1748241909,9,uniform,Aleatorio,0.85,0.0,0.0,16,5,OPTIMAL,INFEASIBLE,415.3045576341424,,,,7,True,0.3888888888888889,0.4894440394961409,0.00122819998068735,0.0023178000119514763
atomicity,95042ca1f98ded69781e,1748241909,9,uniform,Aleatorio,0.85,0.15,0.12149944008146678,16,5,OPTIMAL,OPTIMAL,419.0624238032799,527.0301038300253,107.96768002674537,0.20486055586222546,7,True,0.3888888888888889,0.453337674621119,0.0012448999914340675,0.21818689996143803
atomicity,95042ca1f98ded69781e,1748241909,9,uniform,Aleatorio,0.85,0.35,0.4830586486020912,16,5,OPTIMAL,OPTIMAL,387.9831878346474,461.6581703124097,73.67498247776228,0.1595877365885359,8,True,0.47058823529411764,0.4527805798533986,0.001336999994236976,0.012982300017029047
atomicity,95042ca1f98ded69781e,1748241909,9,uniform,Aleatorio,0.85,0.65,1.1879043128654891,16,5,OPTIMAL,OPTIMAL,257.2951710382754,328.23897670356627,70.94380566529088,0.2161346174600114,7,True,0.4666666666666667,0.2654277566800143,0.0013433999847620726,0.007196399965323508
atomicity,95042ca1f98ded69781e,1748241909,9,uniform,Aleatorio,0.85,1.0,0.8507282492398041,16,5,OPTIMAL,OPTIMAL,321.3696476672258,389.88638598360006,68.51673831637424,0.17573513920862138,8,True,0.5333333333333333,0.4397551946237812,0.0013652999768964946,0.03900310001336038
atomicity,829edbeb15093cd0512a,2619097938,10,uniform,Aleatorio,0.85,0.0,0.0,16,5,OPTIMAL,OPTIMAL,332.66197222597907,365.5210735115667,32.859101285587656,0.08989659876490773,6,True,0.375,0.4815194832062434,0.0017596000107005239,0.002299699990544468
atomicity,829edbeb15093cd0512a,2619097938,10,uniform,Aleatorio,0.85,0.15,0.17404623729749114,16,5,OPTIMAL,OPTIMAL,327.10494972066465,366.6707200567263,39.56577033606163,0.10790545350864274,6,True,0.375,0.3900047085803898,0.001051599974744022,0.016926499956753105
atomicity,829edbeb15093cd0512a,2619097938,10,uniform,Aleatorio,0.85,0.35,0.30459740111438616,16,5,OPTIMAL,OPTIMAL,312.51468946517514,384.1039214255954,71.58923196042025,0.1863798518242615,7,True,0.4375,0.40045803262021007,0.001227899978403002,0.03662379999877885
atomicity,829edbeb15093cd0512a,2619097938,10,uniform,Aleatorio,0.85,0.65,0.7158217223475148,16,5,OPTIMAL,OPTIMAL,259.58763190526616,318.39352804225206,58.80589613698589,0.18469563906833597,7,True,0.4666666666666667,0.4684535331162323,0.0020926999859511852,0.0212224000133574
atomicity,829edbeb15093cd0512a,2619097938,10,uniform,Aleatorio,0.85,1.0,0.9840559296393276,16,5,OPTIMAL,OPTIMAL,217.6041885364761,335.9567004739831,118.35251193750702,0.35228501699930337,7,True,0.4666666666666667,0.4371311270358184,0.0017484999843873084,0.044460700009949505
atomicity,668cd04d8a0e5f7296cf,1781799252,11,uniform,Aleatorio,0.85,0.0,0.0,16,5,OPTIMAL,INFEASIBLE,303.47862026967204,,,,8,True,0.4444444444444444,0.4190144713312165,0.002581799984909594,0.003058200003579259
atomicity,668cd04d8a0e5f7296cf,1781799252,11,uniform,Aleatorio,0.85,0.15,0.14627707144083255,16,5,OPTIMAL,OPTIMAL,296.14652832473473,359.53151492732974,63.384986602595006,0.17629883326196505,8,True,0.47058823529411764,0.45745585975853953,0.0020691999816335738,0.02098859997931868
atomicity,668cd04d8a0e5f7296cf,1781799252,11,uniform,Aleatorio,0.85,0.35,0.24718176007657125,16,5,OPTIMAL,OPTIMAL,288.4570097410502,356.38465203970645,67.92764229865628,0.19060204167010017,8,True,0.47058823529411764,0.4547940481091286,0.001485500019043684,0.04199320002226159
atomicity,668cd04d8a0e5f7296cf,1781799252,11,uniform,Aleatorio,0.85,0.65,0.35609797933494125,16,5,OPTIMAL,OPTIMAL,272.2668040421238,354.73087278944087,82.46406874731707,0.23246938756375352,7,True,0.4117647058823529,0.43637352487086545,0.0012915999977849424,0.10329919995274395
atomicity,668cd04d8a0e5f7296cf,1781799252,11,uniform,Aleatorio,0.85,1.0,0.6777034977247997,16,5,OPTIMAL,OPTIMAL,218.99461065500137,298.5007792565436,79.50616860154221,0.26635162829243875,8,True,0.5714285714285714,0.3911706438143841,0.0013794000260531902,0.06582389998948202
atomicity,3fac9f0db5026c8a1659,3366509303,12,uniform,Aleatorio,0.85,0.0,0.0,16,5,OPTIMAL,OPTIMAL,582.3986260184583,774.0818216099273,191.68319559146892,0.2476265302197747,9,True,0.5,0.4506668283713875,0.0013125999830663204,0.0017955999937839806
atomicity,3fac9f0db5026c8a1659,3366509303,12,uniform,Aleatorio,0.85,0.15,0.15392177782955258,16,5,OPTIMAL,OPTIMAL,557.2335970883712,673.797891008617,116.56429392024575,0.17299593168176752,8,True,0.4444444444444444,0.44514374370091836,0.0010801000171341002,0.4589401000412181
atomicity,3fac9f0db5026c8a1659,3366509303,12,uniform,Aleatorio,0.85,0.35,0.2901753618408843,16,5,OPTIMAL,OPTIMAL,526.0895634978755,597.2327010965286,71.14313759865308,0.11912130308342657,8,True,0.4444444444444444,0.47821705650204427,0.001384299946948886,0.04972599999746308
atomicity,3fac9f0db5026c8a1659,3366509303,12,uniform,Aleatorio,0.85,0.65,0.6049244105460918,16,5,OPTIMAL,OPTIMAL,451.917881424102,529.5973774158608,77.67949599175881,0.14667651182638278,9,True,0.5625,0.4715543785573556,0.0017460000235587358,0.02536189998500049
atomicity,3fac9f0db5026c8a1659,3366509303,12,uniform,Aleatorio,0.85,1.0,0.6131800544907906,16,5,OPTIMAL,OPTIMAL,408.53849331881605,453.5370381792093,44.998544860393224,0.09921691300240099,9,True,0.5625,0.4359182648327381,0.0010972999734804034,0.019605299981776625
atomicity,86d70cc438275489d0b3,1507304029,13,uniform,Aleatorio,0.85,0.0,0.0,16,5,OPTIMAL,OPTIMAL,354.3354314579104,486.8136625726474,132.478231114737,0.27213334649367454,9,True,0.5,0.40000000000000147,0.0016924000228755176,0.0023551000049337745
atomicity,86d70cc438275489d0b3,1507304029,13,uniform,Aleatorio,0.85,0.15,0.17037063115061415,16,5,OPTIMAL,OPTIMAL,328.7521231892089,452.6391120371515,123.88698884794263,0.2736992574291156,9,True,0.5,0.47355431603001424,0.0016685000155121088,0.013825299974996597
atomicity,86d70cc438275489d0b3,1507304029,13,uniform,Aleatorio,0.85,0.35,0.33803503238116017,16,5,OPTIMAL,OPTIMAL,296.2034491032887,350.03653439978365,53.83308529649497,0.15379276162930794,8,True,0.47058823529411764,0.16248716103628547,0.0019266000017523766,0.0193931000540033
atomicity,86d70cc438275489d0b3,1507304029,13,uniform,Aleatorio,0.85,0.65,0.5068252895624371,16,5,OPTIMAL,OPTIMAL,266.2003109395958,362.4405073530389,96.24019641344313,0.26553377578102594,8,True,0.5,0.4365269433702384,0.0012067999923601747,0.04753740003798157
atomicity,86d70cc438275489d0b3,1507304029,13,uniform,Aleatorio,0.85,1.0,1.8065773375278489,16,5,OPTIMAL,INFEASIBLE,167.62925837833185,,,,7,True,0.5384615384615384,0.46441704268949013,0.0012406999594531953,0.001818799995817244
atomicity,c1185fadb0a2c20165ce,4281562392,14,uniform,Aleatorio,0.85,0.0,0.0,16,5,OPTIMAL,INFEASIBLE,390.4633515520809,,,,8,True,0.4444444444444444,0.40000000000000047,0.0012408000184223056,0.0016050999984145164
atomicity,c1185fadb0a2c20165ce,4281562392,14,uniform,Aleatorio,0.85,0.15,0.15004819158266877,16,5,OPTIMAL,OPTIMAL,386.2475992997163,465.85470716912056,79.60710786940427,0.1708839830194187,9,True,0.5,0.44176760716251817,0.0012143999920226634,0.48948059999383986
atomicity,c1185fadb0a2c20165ce,4281562392,14,uniform,Aleatorio,0.85,0.35,0.27673409998806064,16,5,OPTIMAL,OPTIMAL,362.9351327612634,424.58481668926095,61.64968392799756,0.1451999259151955,8,True,0.5,0.37358321961404983,0.00124889996368438,0.05912510002963245
atomicity,c1185fadb0a2c20165ce,4281562392,14,uniform,Aleatorio,0.85,0.65,0.4694076163910089,16,5,OPTIMAL,OPTIMAL,337.0580974705734,376.3157764758149,39.25767900524153,0.10432110865212302,8,True,0.5333333333333333,0.29170518425628145,0.0012035000254400074,0.3704497999860905
atomicity,c1185fadb0a2c20165ce,4281562392,14,uniform,Aleatorio,0.85,1.0,0.7708335325760778,16,5,OPTIMAL,OPTIMAL,291.5285746241526,364.57956490155885,73.05099027740624,0.20037050155877756,7,True,0.4666666666666667,0.3823940441759113,0.0011147999903187156,0.047252199961803854
atomicity,83c5527c2f3854e82c43,3289868471,15,uniform,Aleatorio,0.85,0.0,0.0,16,5,OPTIMAL,OPTIMAL,481.847725655605,684.8468829684942,202.99915731288922,0.29641539205520195,9,True,0.5,0.4000000000000008,0.0012309000012464821,0.0018546999781392515
atomicity,83c5527c2f3854e82c43,3289868471,15,uniform,Aleatorio,0.85,0.15,0.1515966881644814,16,5,OPTIMAL,OPTIMAL,473.9093375811062,543.9975110194115,70.08817343830532,0.12883914359638377,9,True,0.5,0.47501046044568396,0.0010868000099435449,0.12670550000621006
atomicity,83c5527c2f3854e82c43,3289868471,15,uniform,Aleatorio,0.85,0.35,0.32911903179752244,16,5,OPTIMAL,OPTIMAL,425.191148236449,518.1927328645963,93.00158462814733,0.1794729619499481,8,True,0.47058823529411764,0.4267506860096052,0.0011408000136725605,0.3948348000412807
atomicity,83c5527c2f3854e82c43,3289868471,15,uniform,Aleatorio,0.85,0.65,0.5191696086390218,16,5,OPTIMAL,OPTIMAL,385.2409384350707,497.7338626873065,112.49292425223581,0.22601018874801318,7,True,0.4375,0.4323798603050199,0.0020431000157259405,0.1347216999856755
atomicity,83c5527c2f3854e82c43,3289868471,15,uniform,Aleatorio,0.85,1.0,0.7945050984084278,16,5,OPTIMAL,OPTIMAL,264.2378622092821,410.73816352033515,146.50030131105302,0.35667564965338305,9,True,0.6923076923076923,0.489192814429859,0.0015422999858856201,0.053231599973514676
atomicity,cfeeada1cf66a968ca9e,109655500,16,uniform,Aleatorio,0.85,0.0,0.0,16,5,OPTIMAL,OPTIMAL,418.8466824015308,522.7111568178227,103.8644744162919,0.1987033815168616,8,True,0.47058823529411764,0.36048222949016556,0.001311599975451827,0.0028738000546582043
atomicity,cfeeada1cf66a968ca9e,109655500,16,uniform,Aleatorio,0.85,0.15,0.13233053339500384,16,5,OPTIMAL,OPTIMAL,417.99473565755545,495.1236692454667,77.12893358791126,0.15577710858673002,7,True,0.4117647058823529,0.495009249504636,0.0011647000210359693,0.013616599957458675
atomicity,cfeeada1cf66a968ca9e,109655500,16,uniform,Aleatorio,0.85,0.35,0.35211985506301485,16,5,OPTIMAL,OPTIMAL,369.7393766480289,425.1565191161313,55.417142468102384,0.13034527280285033,7,True,0.4375,0.4545883286163245,0.001147200004197657,0.02841099997749552
atomicity,cfeeada1cf66a968ca9e,109655500,16,uniform,Aleatorio,0.85,0.65,0.5295045686379727,16,5,OPTIMAL,OPTIMAL,396.29317169662806,481.824827958309,85.53165626168095,0.17751608322907297,7,True,0.4375,0.4339309068073903,0.0011816999758593738,0.20746179996058345
atomicity,cfeeada1cf66a968ca9e,109655500,16,uniform,Aleatorio,0.85,1.0,0.6815702008517917,16,5,OPTIMAL,OPTIMAL,323.7506481667945,430.0556330107758,106.30498484398129,0.24718891390807018,8,True,0.5714285714285714,0.4228554546491742,0.0013049999834038317,0.052612400031648576
atomicity,dff03fa5c5375b1f1507,2357312269,17,uniform,Aleatorio,0.85,0.0,0.0,16,5,OPTIMAL,OPTIMAL,592.2764871492282,682.7354164396382,90.45892929041008,0.13249485395402466,9,True,0.5,0.46952850793785506,0.0013325000181794167,0.0025000000023283064
atomicity,dff03fa5c5375b1f1507,2357312269,17,uniform,Aleatorio,0.85,0.15,0.1377880722626233,16,5,OPTIMAL,OPTIMAL,571.280179783405,651.5072154699022,80.22703568649729,0.12314067101871345,9,True,0.5,0.45615315792181144,0.0012700000079348683,0.13422279997030273
atomicity,dff03fa5c5375b1f1507,2357312269,17,uniform,Aleatorio,0.85,0.35,0.1612392681032485,16,5,OPTIMAL,OPTIMAL,582.9871443965118,620.8700251620651,37.882880765553296,0.061015799169342674,8,True,0.4444444444444444,0.3212982618536993,0.0016145000117830932,0.06389049999415874
atomicity,dff03fa5c5375b1f1507,2357312269,17,uniform,Aleatorio,0.85,0.65,0.6159412171771821,16,5,OPTIMAL,OPTIMAL,453.8396314668229,517.1561342231076,63.31650275628476,0.12243208301377168,8,True,0.5333333333333333,0.4548788275815585,0.001310100022237748,0.04316659999312833
atomicity,dff03fa5c5375b1f1507,2357312269,17,uniform,Aleatorio,0.85,1.0,0.42737341349125696,16,5,OPTIMAL,OPTIMAL,499.6031074337974,554.7338320808502,55.13072464705283,0.09938230095008474,9,True,0.5294117647058824,0.45844719733869443,0.0012405000161379576,0.047200500033795834
atomicity,f9d8593aacad52240a82,2272946262,18,uniform,Aleatorio,0.85,0.0,0.0,16,5,OPTIMAL,INFEASIBLE,351.5359516705719,,,,7,True,0.3888888888888889,0.38647010248388114,0.0011751999845728278,0.0015682000084780157
atomicity,f9d8593aacad52240a82,2272946262,18,uniform,Aleatorio,0.85,0.15,0.14220817097088423,16,5,OPTIMAL,OPTIMAL,340.23310768929554,456.391974666885,116.15886697758947,0.25451557745372805,7,True,0.4117647058823529,0.4491398632033579,0.0010760999866761267,0.06330029998207465
atomicity,f9d8593aacad52240a82,2272946262,18,uniform,Aleatorio,0.85,0.35,0.27670546276389135,16,5,OPTIMAL,OPTIMAL,300.11221004124405,375.38209635101066,75.2698863097666,0.20051538696556154,8,True,0.47058823529411764,0.47798191634150555,0.001207199995405972,0.015804699971340597
atomicity,f9d8593aacad52240a82,2272946262,18,uniform,Aleatorio,0.85,0.65,0.5826122665473257,16,5,OPTIMAL,OPTIMAL,346.74534263195335,386.21261440499234,39.46727177303899,0.10219053003704484,9,True,0.5625,0.41064552857737935,0.0010294999810867012,0.015232600038871169
atomicity,f9d8593aacad52240a82,2272946262,18,uniform,Aleatorio,0.85,1.0,1.9274479078338593,16,5,OPTIMAL,INFEASIBLE,219.31898878108782,,,,6,True,0.4,0.33350846454291866,0.001150399970356375,0.0018385000294074416
atomicity,f88882e1d3868cbe3f5d,3859886200,19,uniform,Aleatorio,0.85,0.0,0.0,16,5,OPTIMAL,OPTIMAL,296.0356231453773,339.8116118952656,43.77598874988831,0.1288242873918642,6,True,0.375,0.4220105513812381,0.0010640000109560788,0.0016314999666064978
atomicity,f88882e1d3868cbe3f5d,3859886200,19,uniform,Aleatorio,0.85,0.15,0.14261717124738746,16,5,OPTIMAL,OPTIMAL,295.9533618685733,339.8116118952656,43.8582500266923,0.12906636645545236,7,True,0.4117647058823529,0.474661923486068,0.001081200025510043,0.009000099962577224
atomicity,f88882e1d3868cbe3f5d,3859886200,19,uniform,Aleatorio,0.85,0.35,0.23976647613752208,16,5,OPTIMAL,OPTIMAL,292.9380706640497,353.51793842925014,60.57986776520045,0.1713629244229267,8,True,0.47058823529411764,0.4494239507245683,0.0012662999797612429,0.03943140001501888
atomicity,f88882e1d3868cbe3f5d,3859886200,19,uniform,Aleatorio,0.85,0.65,0.5124994586089056,16,5,OPTIMAL,OPTIMAL,257.01169057168147,302.6718942183664,45.66020364668492,0.1508570981279907,6,True,0.4,0.43242170286356796,0.001138899999205023,0.022368300007656217
atomicity,f88882e1d3868cbe3f5d,3859886200,19,uniform,Aleatorio,0.85,1.0,0.8852096454151053,16,5,OPTIMAL,OPTIMAL,227.2670787687823,381.54034271944494,154.27326395066262,0.4043432546374347,9,True,0.5625,0.40657846148540494,0.0010543999960646033,0.10663490003207698
atomicity,5a92874ed916a0d19339,720487275,20,uniform,Aleatorio,0.85,0.0,0.0,16,5,OPTIMAL,OPTIMAL,357.4242247266269,500.16450455503553,142.74027982840863,0.28538666484419073,8,True,0.4444444444444444,0.49966552720872315,0.001446699956431985,0.001860200020018965
atomicity,5a92874ed916a0d19339,720487275,20,uniform,Aleatorio,0.85,0.15,0.08460580930828406,16,5,OPTIMAL,OPTIMAL,361.0020073528406,478.92788955932286,117.92588220648224,0.24622888910267823,9,True,0.5,0.47435547555069646,0.0012024000170640647,0.15564059995813295
atomicity,5a92874ed916a0d19339,720487275,20,uniform,Aleatorio,0.85,0.35,0.3890235376506857,16,5,OPTIMAL,OPTIMAL,307.7588017765445,360.4013324363901,52.64253065984559,0.1460664151932259,9,True,0.5294117647058824,0.40494020465381314,0.001577200018800795,0.2606255999999121
atomicity,5a92874ed916a0d19339,720487275,20,uniform,Aleatorio,0.85,0.65,0.5708159775983244,16,5,OPTIMAL,OPTIMAL,330.8156613287109,384.1160467613908,53.30038543267989,0.13876115273515136,8,True,0.47058823529411764,0.4560975325815161,0.001303000026382506,0.12261610000859946
atomicity,5a92874ed916a0d19339,720487275,20,uniform,Aleatorio,0.85,1.0,0.9272212702770414,16,5,OPTIMAL,OPTIMAL,234.5796831666017,309.84127023170777,75.26158706510606,0.24290368745526825,9,True,0.6,0.4741874491400999,0.0011610999936237931,0.04718999995384365
atomicity,63b082d6e957be1b067f,1931861035,21,uniform,Aleatorio,0.85,0.0,0.0,16,5,OPTIMAL,OPTIMAL,438.9912548936038,510.97675768799155,71.98550279438774,0.14087823313158002,8,True,0.4444444444444444,0.4064178440891244,0.001112900034058839,0.0016281999996863306
atomicity,63b082d6e957be1b067f,1931861035,21,uniform,Aleatorio,0.85,0.15,0.18297827349871545,16,5,OPTIMAL,OPTIMAL,434.2876910974768,486.2430947766151,51.95540367913833,0.10685067662093413,9,True,0.5,0.4943561279537757,0.001046299992594868,0.062219400017056614
atomicity,63b082d6e957be1b067f,1931861035,21,uniform,Aleatorio,0.85,0.35,0.33223964605435125,16,5,OPTIMAL,OPTIMAL,383.47872033595564,440.32822357181806,56.849503235862414,0.12910710736349199,8,True,0.47058823529411764,0.46759560727112304,0.001074400031939149,0.047920399985741824
atomicity,63b082d6e957be1b067f,1931861035,21,uniform,Aleatorio,0.85,0.65,0.623671808573506,16,5,OPTIMAL,OPTIMAL,381.0810468332711,429.663249652077,48.58220281880591,0.11307041702576542,8,True,0.5,0.4539920099139825,0.0010742000304162502,0.06242779997410253
atomicity,63b082d6e957be1b067f,1931861035,21,uniform,Aleatorio,0.85,1.0,0.8316336329247473,16,5,OPTIMAL,OPTIMAL,289.6985119976958,373.53622908829914,83.83771709060335,0.22444333524281843,8,True,0.5333333333333333,0.44551327909380956,0.0011218999861739576,0.12345030001597479
atomicity,c7ff25618b5999ca5bd9,3525025812,22,uniform,Aleatorio,0.85,0.0,0.0,16,5,OPTIMAL,INFEASIBLE,620.3285416693468,,,,8,True,0.4444444444444444,0.4939422891132814,0.0012073999969288707,0.0014464999549090862
atomicity,c7ff25618b5999ca5bd9,3525025812,22,uniform,Aleatorio,0.85,0.15,0.08306136347917759,16,5,OPTIMAL,OPTIMAL,614.3497799032048,773.1623932595966,158.8126133563918,0.20540654167987835,8,True,0.4444444444444444,0.4939305990992288,0.0010488000116311014,0.12375560001237318
atomicity,c7ff25618b5999ca5bd9,3525025812,22,uniform,Aleatorio,0.85,0.35,0.503222479225978,16,5,OPTIMAL,OPTIMAL,509.59879414015654,580.8826131496037,71.28381900944714,0.12271639294372944,9,True,0.5625,0.4558123651791276,0.001129399985074997,0.2498988999868743
atomicity,c7ff25618b5999ca5bd9,3525025812,22,uniform,Aleatorio,0.85,0.65,0.4168879504622002,16,5,OPTIMAL,OPTIMAL,554.9974813349075,629.2273041136481,74.22982277874053,0.11796980565441814,9,True,0.5294117647058824,0.43115429850561227,0.0013815999845974147,0.34744929999578744
atomicity,c7ff25618b5999ca5bd9,3525025812,22,uniform,Aleatorio,0.85,1.0,1.207797782774837,16,5,OPTIMAL,OPTIMAL,271.6732393816595,393.2714529742571,121.59821359259757,0.30919664438638317,9,True,0.75,0.4372918674291214,0.001208100002259016,0.035773899988271296
atomicity,d112158d28284252391f,798862401,23,uniform,Aleatorio,0.85,0.0,0.0,16,5,OPTIMAL,OPTIMAL,474.76311353856556,610.3462653307724,135.58315179220688,0.22214136383504965,8,True,0.47058823529411764,0.471827132613158,0.0011434999760240316,0.0016648999880999327
atomicity,d112158d28284252391f,798862401,23,uniform,Aleatorio,0.85,0.15,0.15506953812000282,16,5,OPTIMAL,OPTIMAL,462.42487750889086,586.7392428862918,124.31436537740092,0.21187327570910858,8,True,0.4444444444444444,0.46813567067257017,0.0012755999923683703,0.33461520000128075
atomicity,d112158d28284252391f,798862401,23,uniform,Aleatorio,0.85,0.35,0.4594327167042443,16,5,OPTIMAL,OPTIMAL,443.41039065503105,499.7582657432916,56.34787508826054,0.11275026137777674,8,True,0.5,0.35999558357504213,0.0012139000464230776,0.0766723999986425
atomicity,d112158d28284252391f,798862401,23,uniform,Aleatorio,0.85,0.65,0.48356987245523025,16,5,OPTIMAL,OPTIMAL,439.7370492055479,502.59388874156446,62.85683953601654,0.1250648703536818,7,True,0.4666666666666667,0.3491612583811412,0.0012644000235013664,0.08163959998637438
atomicity,d112158d28284252391f,798862401,23,uniform,Aleatorio,0.85,1.0,0.6209561079706282,16,5,OPTIMAL,OPTIMAL,319.21758128925995,430.07881709004323,110.86123580078328,0.25776957942472406,8,True,0.5333333333333333,0.46582879947741174,0.0011284000356681645,0.2177922999835573
atomicity,0ed46a482cd196578c7e,1686234851,24,uniform,Aleatorio,0.85,0.0,0.0,16,5,OPTIMAL,OPTIMAL,380.7802986812809,443.2113435332926,62.43104485201172,0.14086066560099697,8,True,0.47058823529411764,0.2998998218211014,0.0011330999550409615,0.0015779000241309404
atomicity,0ed46a482cd196578c7e,1686234851,24,uniform,Aleatorio,0.85,0.15,0.08928784473738685,16,5,OPTIMAL,OPTIMAL,380.0239960352444,443.2113435332926,63.18734749804821,0.142567080964844,9,True,0.5,0.45931005390948465,0.0009754999773576856,0.0029024999821558595
atomicity,0ed46a482cd196578c7e,1686234851,24,uniform,Aleatorio,0.85,0.35,0.4046540701434825,16,5,OPTIMAL,OPTIMAL,346.50068610221155,401.79117464185316,55.290488539641615,0.1376100124372473,8,True,0.47058823529411764,0.44403698227102995,0.0016620000242255628,0.014543499972205609
