delta_capture_ci95_high,delta_capture_ci95_low,delta_capture_raw_minus_no_prices,delta_lateral_ci95_high,delta_lateral_ci95_low,delta_lateral_per_delivery_raw_minus_no_prices,delta_recruit_release_ci95_high,delta_recruit_release_ci95_low,delta_recruit_release_raw_minus_no_prices,n_seed_pairs,scenario,scenario_case
0.004046201234056286,-0.006708379089850851,-0.0013310889278972831,0.3866280068010329,-0.13662800680103288,0.125,7.520541656673814,-0.7205416566738134,3.4,20,comm_degradation,R1.5_p0
0.0014187733461136325,-0.05098834506014606,-0.024784785857016215,7.6384718947200225,3.361608827361473,5.500040361040748,168.64446192989604,83.55553807010395,126.1,20,comm_degradation,R12_p0
-0.006902535327819238,-0.07005018711000505,-0.03847636121891214,9.326284847570577,3.9571709733542835,6.64172791046243,134.41434371665062,41.58565628334937,88.0,20,comm_degradation,R12_p0.9
0.03598172215803875,-0.034839535783332744,0.0005710931873530008,1.4637507088096207,-0.485157635216547,0.48929653679653684,14.24766288689306,-5.847662886893061,4.2,20,comm_degradation,R3_p0
0.008817843220964294,-0.04463403769087621,-0.01790809723495596,7.6739237054967395,3.2068039771233563,5.440363841310048,174.1196346043143,74.88036539568569,124.5,20,comm_degradation,R4_p0
0.0014187733461136325,-0.05098834506014606,-0.024784785857016215,7.6384718947200225,3.361608827361473,5.500040361040748,168.64446192989604,83.55553807010395,126.1,20,comm_degradation,R6_p0
-0.005149348587174897,-0.07736424624348023,-0.04125679741532757,7.517818373429961,2.964220150911195,5.241019262170578,160.53566117199819,79.3643388280018,119.95,20,load_sweep,rho0.5
0.007702263748420094,-0.03931708608204845,-0.015807411166814177,8.982601489021569,4.116101334212987,6.549351411617278,200.69737486236863,106.70262513763134,153.7,20,load_sweep,rho1.0
-0.022929835599954977,-0.05211796908656042,-0.0375239023432577,11.539726539370468,4.877745785944102,8.208736162657285,168.23740071660376,82.16259928339623,125.2,20,load_sweep,rho1.7
-0.037526641910874584,-0.07494026684481576,-0.056233454377845174,4.983757553917595,1.8843180358188998,3.4340377948682472,334.53898734085936,179.56101265914066,257.05,20,nominal_flow,rho0.7
0.12052638464433608,-0.10372768941265902,0.008399347615838531,2.3691259820381796,-0.01828154869374643,1.1754222166722166,63.55615630834946,8.743843691650543,36.15,20,nominal_flow_big,rho0.7_L30
-0.009760777255068014,-0.07203841325723145,-0.04089959525614974,4.9342632089841345,2.3223645297613515,3.628313869372743,262.08588060878094,165.9141193912191,214.0,20,robot_failures,fail4
0.005805629560362886,-0.013647688556692123,-0.003921029498164618,8.989374809281923,4.765614087157199,6.877494448219561,196.64902092465007,88.35097907534994,142.5,20,scarcity_extreme,rho2.2_heavy
0.012103104125569373,0.002896895874430613,0.007499999999999993,5.315562590200512,4.412949893573572,4.864256241887042,-30.850475434138332,-59.84952456586167,-45.35,20,scarcity_priority,triage_forced
-0.02922642471692599,-0.06740782867236092,-0.048317126694643456,6.685656386328896,2.9832456980351587,4.834451042182027,337.20235921123145,192.4976407887686,264.85,20,task_churn,cancel30
