bias,count,mae,mean_max_observed,mean_quorum_fraction,mean_quorum_gap_fluid,mean_weight,mean_z_fluid_uncapped,mean_z_observed,metric,r2,share,slope
0.0020335879543575187,252,4.897151066627143,,,,,,,regression_uncapped_fluid_vs_observed,0.3904188555562277,,-0.7108402225829711
,90,,3.577777777777778,0.01911635362323613,4.813413646555445,9.922222222222222,5.108808575666777,0.24088621404598212,low_contact,,0.35714285714285715,
,58,,0.1206896551724138,0.0,5.051695329064796,9.96551724137931,4.913821912314514,0.001051806632568883,never_reached_quorum,,0.23015873015873015,
,84,,8.083333333333334,0.8521746392557694,7.3169539882054675,8.083333333333334,0.7663793451278664,7.423170553677569,quorum_majority,,0.3333333333333333,
,0,,nan,nan,nan,nan,nan,nan,fluid_high_never_quorum,,0.0,
,58,,0.1206896551724138,0.0,5.051695329064796,9.96551724137931,4.913821912314514,0.001051806632568883,fluid_partial_never_quorum,,0.23015873015873015,
