campaign_id,experiment,world_key,world_id,world_seed,scenario,N,K,capacity_cv,pressure,graph_regime,method,method_family,algorithm_status,terminal_phase,raw_certificate,distance_cost,capacity_deficit,robot_conflict,excess_capacity,assigned_robots,max_coalition_size,unserved_loads,rounds,messages,bytes,runtime_ms,commits,quota_commits,geometry_commits,rejected_stale,rejected_conflict,max_parallel_commits,potential_monotone,unilateral_local_minimum,pair_local_minimum,feasible,messages_per_agent,bytes_per_agent,oracle_status,oracle_objective,oracle_bound,oracle_gap,oracle_runtime_s,oracle_feasible,oracle_certified,optimality_gap,graph_n_edges,graph_mean_degree,graph_min_degree,graph_diameter,graph_components,graph_lambda_2,graph_connected,source_campaign_id,evidence_origin,arbitration_messages,transaction_messages,transaction_aborts,mis_iterations,triple_local_minimum,family,method_label,atomic_endpoint,assignment,continuous_converged,continuous_potential,continuous_deficit,closure_operations,closure_robots_changed,kkt_residual,closure_augmentations,closure_max_chain,closure_nodes_explored,closure_failure_reason,closure_runtime_ms,continuous_stop_reason,continuous_iterations,continuous_distance,fixed_point_residual,consensus_residual,minimum_positive_correlation,information_mode,primal_residual,dual_residual,complementarity_residual,stationarity_residual
SP1_N4_CROSS_FAMILY_v3_SMOKE,E7_CROSS_FAMILY_STATIC,E3:clustered:p0.85:cv0.35:r12,clustered-p0.85-r12,2987381468,clustered,16,5,0.35,0.85,medium,fii_smith_R,,,,,687.4664147005875,0.0,,8.760523309442998,,,,,40200,1608000,121.9783999840729,,,,,,,True,,,True,,100500.0,OPTIMAL,588.653020039372,,0.0,0.0218042000196874,True,True,0.1678635652877588,,,,,,,,,,,,,,,F-II,Smith + R,True,3;0;1;2;1;4;-1;3;0;1;0;0;2;3;4;1,0.0,-0.545650114899165,0.12307964774665514,3,8,,1.0,7.0,8.0,none,19.47559998370707,max_iterations,300.0,792.1720786006097,0.013545255738844216,0.0010394112286470144,0.02110834006457036,dynamic_average_consensus,,,,
SP1_N4_CROSS_FAMILY_v3_SMOKE,E7_CROSS_FAMILY_STATIC,E3:clustered:p0.85:cv0.35:r12,clustered-p0.85-r12,2987381468,clustered,16,5,0.35,0.85,medium,fiii_central_vgne_R,,,,,651.1235852857898,0.0,,8.760523309442998,,,,,0,0,71.5036999899894,,,,,,,,,,True,,0.0,OPTIMAL,588.653020039372,,0.0,0.0218042000196874,True,True,0.10612459822637016,,,,,,,,,,,,,,,F-III,vGNE central + R,True,2;0;1;4;1;4;-1;0;2;1;0;0;3;3;3;1,1.0,,1.1102230246251565e-16,1,3,2.7679171765435605e-05,1.0,3.0,4.0,none,5.3721999865956604,kkt_tolerance,20.0,0.46085159415765237,2.7679171765435605e-05,0.0,,central_global,1.1102230246251565e-16,0.0,6.97632501445146e-18,2.7679171765435605e-05
SP1_N4_CROSS_FAMILY_v3_SMOKE,E7_CROSS_FAMILY_STATIC,E3:clustered:p0.85:cv0.35:r12,clustered-p0.85-r12,2987381468,clustered,16,5,0.35,0.85,medium,fiii_distributed_vgne_R,,,,,668.2290740263537,0.0,,8.760523309442998,,,,,134000,10720000,108.40780002763495,,,,,,,,,,True,,670000.0,OPTIMAL,588.653020039372,,0.0,0.0218042000196874,True,True,0.1351832935158632,,,,,,,,,,,,,,,F-III,PD-vGNE distribuido + R,True,4;0;1;3;1;3;-1;0;3;1;0;0;2;2;4;1,0.0,,0.0,1,4,0.00851938434801337,1.0,4.0,5.0,none,9.591300011379644,max_iterations,500.0,0.47873970531674104,0.0031351678074245234,0.0035757845287305236,,distributed_DAC_consensus,0.0,0.0,0.007068549886119184,0.0031351678074245234
SP1_N4_CROSS_FAMILY_v3_SMOKE,E7_CROSS_FAMILY_STATIC,E3:clustered:p0.85:cv0.35:r12,clustered-p0.85-r12,2987381468,clustered,16,5,0.35,0.85,medium,milp_highs,,,,,588.653020039372,0.0,,,,,,,0,0,21.8042000196874,,,,,,,,,,True,,0.0,OPTIMAL,588.653020039372,,0.0,0.0218042000196874,True,True,0.0,,,,,,,,,,,,,,,ORACLE,MILP/HiGHS,True,oracle_assignment_not_persisted_in_v2,,,,0,0,,,,,,,,,,,,,,,,,
SP1_N4_CROSS_FAMILY_v3_SMOKE,E7_CROSS_FAMILY_STATIC,E3:corridor:p0.7:cv0.35:r7,corridor-p0.7-r7,2998372707,corridor,16,5,0.35,0.7,medium,capacity_cbba_rb,N3_REFERENCE,QUIESCENT_OBSERVED,,FEASIBLE,575.0018492519189,0.0,0.0,16.38971509926706,14.0,5.0,0.0,29.0,1258,160386,25.296100007835776,,,,,,,,,,True,78.625,10024.125,OPTIMAL,278.43695286616406,278.43695286616406,0.0,0.2222324999747797,True,True,1.0651060979262486,55.0,6.875,2.0,5.0,1.0,0.5712422535116308,True,SP1_N4_ATOMIC_GEO_QPG_v1,frozen_v1,,,,,,BASELINE,CBBA-RB,True,not_persisted_in_v2,,,,0,0,,,,,,,,,,,,,,,,,
SP1_N4_CROSS_FAMILY_v3_SMOKE,E7_CROSS_FAMILY_STATIC,E3:corridor:p0.7:cv0.35:r7,corridor-p0.7-r7,2998372707,corridor,16,5,0.35,0.7,medium,weighted_grape,N3_REFERENCE,CONVERGED,,FEASIBLE,396.0370709309883,0.0,0.0,7.909509996388316,12.0,4.0,0.0,209.0,7170,300810,121.0362999991048,,,,,,,,,,True,448.125,18800.625,OPTIMAL,278.43695286616406,278.43695286616406,0.0,0.2222324999747797,True,True,0.422358156323277,55.0,6.875,2.0,5.0,1.0,0.5712422535116308,True,SP1_N4_ATOMIC_GEO_QPG_v1,frozen_v1,,,,,,BASELINE,GRAPE,True,not_persisted_in_v2,,,,0,0,,,,,,,,,,,,,,,,,
SP1_N4_CROSS_FAMILY_v3_SMOKE,E7_CROSS_FAMILY_STATIC,E3:corridor:p0.7:cv0.35:r7,corridor-p0.7-r7,2998372707,corridor,16,5,0.35,0.7,medium,weighted_pair_grape,N3_REFERENCE,CONVERGED,,FEASIBLE,318.43009895155825,0.0,0.0,5.707630848252688,12.0,4.0,0.0,337.0,10748,451086,402.0011000102386,,,,,,,,,,True,671.75,28192.875,OPTIMAL,278.43695286616406,278.43695286616406,0.0,0.2222324999747797,True,True,0.1436344769389056,55.0,6.875,2.0,5.0,1.0,0.5712422535116308,True,SP1_N4_ATOMIC_GEO_QPG_v1,frozen_v1,,,,,,BASELINE,Pair-GRAPE,True,not_persisted_in_v2,,,,0,0,,,,,,,,,,,,,,,,,
SP1_N4_CROSS_FAMILY_v3_SMOKE,E7_CROSS_FAMILY_STATIC,E3:corridor:p0.7:cv0.35:r7,corridor-p0.7-r7,2998372707,corridor,16,5,0.35,0.7,medium,geo_qpg_c3,N4_ATOMIC,LOCAL_MINIMUM,G,FEASIBLE,307.4216356490167,0.0,0.0,5.269438402061493,12.0,4.0,0.0,593.0,2751,153804,206.0076000052504,35.0,15.0,20.0,0.0,0.0,1.0,True,True,True,True,171.9375,9612.75,OPTIMAL,278.43695286616406,278.43695286616406,0.0,0.2222324999747797,True,True,0.1040978307099369,,,,,,,,,v2_execution,0.0,0.0,0.0,0.0,1.0,F-I,Geo-QPG C3,True,not_persisted_in_v2,,,,0,0,,,,,,,,,,,,,,,,,
SP1_N4_CROSS_FAMILY_v3_SMOKE,E7_CROSS_FAMILY_STATIC,E3:corridor:p0.7:cv0.35:r7,corridor-p0.7-r7,2998372707,corridor,16,5,0.35,0.7,medium,geo_qpg_d,N4_ATOMIC,LOCAL_MINIMUM,G,FEASIBLE,318.43009895155825,0.0,0.0,5.707630848252688,12.0,4.0,0.0,19.0,3132,133672,227.8160999994725,20.0,12.0,8.0,0.0,87.0,4.0,True,True,True,True,195.75,8354.5,OPTIMAL,278.43695286616406,278.43695286616406,0.0,0.2222324999747797,True,True,0.1436344769389056,,,,,,,,,v2_execution,1380.0,99.0,0.0,15.0,0.0,F-I,Geo-QPG DMIS+TX,True,not_persisted_in_v2,,,,0,0,,,,,,,,,,,,,,,,,
SP1_N4_CROSS_FAMILY_v3_SMOKE,E7_CROSS_FAMILY_STATIC,E3:corridor:p0.7:cv0.35:r7,corridor-p0.7-r7,2998372707,corridor,16,5,0.35,0.7,medium,geo_qpg_p,N4_PROPOSED,LOCAL_MINIMUM,G,FEASIBLE,307.4216356490167,0.0,0.0,5.269438402061493,12.0,4.0,0.0,249.0,1191,53964,95.12089999043384,35.0,15.0,20.0,0.0,0.0,1.0,True,True,True,True,74.4375,3372.75,OPTIMAL,278.43695286616406,278.43695286616406,0.0,0.2222324999747797,True,True,0.1040978307099369,55.0,6.875,2.0,5.0,1.0,0.5712422535116308,True,SP1_N4_ATOMIC_GEO_QPG_v1,frozen_v1,,,,,,F-I,Geo-QPG 2BR,True,not_persisted_in_v2,,,,0,0,,,,,,,,,,,,,,,,,
SP1_N4_CROSS_FAMILY_v3_SMOKE,E7_CROSS_FAMILY_STATIC,E3:corridor:p0.7:cv0.35:r7,corridor-p0.7-r7,2998372707,corridor,16,5,0.35,0.7,medium,geo_qpg_u,N4_PROPOSED,LOCAL_MINIMUM,G,FEASIBLE,572.0102706400054,0.0,0.0,11.363162781147672,13.0,4.0,0.0,36.0,313,10596,5.767599999671802,17.0,15.0,2.0,0.0,0.0,1.0,True,True,False,True,19.5625,662.25,OPTIMAL,278.43695286616406,278.43695286616406,0.0,0.2222324999747797,True,True,1.0543619112041958,55.0,6.875,2.0,5.0,1.0,0.5712422535116308,True,SP1_N4_ATOMIC_GEO_QPG_v1,frozen_v1,,,,,,F-I,Geo-QPG BR,True,not_persisted_in_v2,,,,0,0,,,,,,,,,,,,,,,,,
SP1_N4_CROSS_FAMILY_v3_SMOKE,E7_CROSS_FAMILY_STATIC,E3:corridor:p0.7:cv0.35:r7,corridor-p0.7-r7,2998372707,corridor,16,5,0.35,0.7,medium,fii_bnn_R,,,,,311.40187362076256,0.0,,9.330647199532446,,,,,33000,1320000,71.44639999023639,,,,,,,True,,,True,,82500.0,OPTIMAL,278.43695286616406,,0.0,0.2222324999747797,True,True,0.11839276509552847,,,,,,,,,,,,,,,F-II,BNN + R,True,0;4;3;1;-1;2;-1;0;3;1;4;0;0;-1;0;1,0.0,-0.36434656642854873,0.1694420240363641,6,11,,1.0,8.0,9.0,none,31.30319999763742,max_iterations,300.0,568.2554315044667,0.005259924406334967,0.0014466748559368574,0.006518628061295919,dynamic_average_consensus,,,,
SP1_N4_CROSS_FAMILY_v3_SMOKE,E7_CROSS_FAMILY_STATIC,E3:corridor:p0.7:cv0.35:r7,corridor-p0.7-r7,2998372707,corridor,16,5,0.35,0.7,medium,fii_logit_R,,,,,311.40187362076256,0.0,,9.330647199532446,,,,,33000,1320000,75.65250000334345,,,,,,,True,,,True,,82500.0,OPTIMAL,278.43695286616406,,0.0,0.2222324999747797,True,True,0.11839276509552847,,,,,,,,,,,,,,,F-II,Logit + R,True,0;4;3;1;-1;2;-1;0;3;1;4;0;0;-1;0;1,0.0,-0.366046127573587,0.4744341472195117,6,11,,1.0,8.0,9.0,none,27.917200000956655,max_iterations,300.0,564.6842281069173,0.009175318418992448,0.002557027059051487,0.009728922860390841,dynamic_average_consensus,,,,
SP1_N4_CROSS_FAMILY_v3_SMOKE,E7_CROSS_FAMILY_STATIC,E3:corridor:p0.7:cv0.35:r7,corridor-p0.7-r7,2998372707,corridor,16,5,0.35,0.7,medium,fii_replicator_R,,,,,311.40187362076256,0.0,,9.330647199532446,,,,,33000,1320000,71.85540001955815,,,,,,,True,,,True,,82500.0,OPTIMAL,278.43695286616406,,0.0,0.2222324999747797,True,True,0.11839276509552847,,,,,,,,,,,,,,,F-II,Replicator + R,True,0;4;3;1;-1;2;-1;0;3;1;4;0;0;-1;0;1,0.0,-0.3870077615608585,1.1110873629131248,6,11,,1.0,8.0,9.0,none,36.783100018510595,max_iterations,300.0,566.4534220857938,0.017633848284741516,0.000658079045713529,0.14808759001379868,dynamic_average_consensus,,,,
SP1_N4_CROSS_FAMILY_v3_SMOKE,E7_CROSS_FAMILY_STATIC,E3:corridor:p0.7:cv0.35:r7,corridor-p0.7-r7,2998372707,corridor,16,5,0.35,0.7,medium,fii_smith_R,,,,,311.40187362076256,0.0,,9.330647199532446,,,,,33000,1320000,107.25380000076257,,,,,,,True,,,True,,82500.0,OPTIMAL,278.43695286616406,,0.0,0.2222324999747797,True,True,0.11839276509552847,,,,,,,,,,,,,,,F-II,Smith + R,True,0;4;3;1;-1;2;-1;0;3;1;4;0;0;-1;0;1,0.0,-0.3584064597145793,0.14454944965470418,6,11,,1.0,8.0,9.0,none,26.244000007864088,max_iterations,300.0,559.2120565470512,0.009862189210393535,0.0035943350199638645,0.012496938399509138,dynamic_average_consensus,,,,
SP1_N4_CROSS_FAMILY_v3_SMOKE,E7_CROSS_FAMILY_STATIC,E3:corridor:p0.7:cv0.35:r7,corridor-p0.7-r7,2998372707,corridor,16,5,0.35,0.7,medium,fiii_central_vgne_R,,,,,353.9708024610433,0.0,,9.330647199532446,,,,,0,0,90.28100001160055,,,,,,,,,,True,,0.0,OPTIMAL,278.43695286616406,,0.0,0.2222324999747797,True,True,0.2712781073681194,,,,,,,,,,,,,,,F-III,vGNE central + R,True,4;3;1;1;-1;3;-1;0;1;0;2;0;0;-1;0;4,1.0,,4.440892098500626e-16,2,6,2.2721569990611003e-05,1.0,6.0,7.0,none,14.110799995251,kkt_tolerance,26.0,0.24188161739323114,2.2721569990611003e-05,0.0,,central_global,4.440892098500626e-16,0.0,6.951653055539657e-17,2.2721569990611003e-05
SP1_N4_CROSS_FAMILY_v3_SMOKE,E7_CROSS_FAMILY_STATIC,E3:corridor:p0.7:cv0.35:r7,corridor-p0.7-r7,2998372707,corridor,16,5,0.35,0.7,medium,fiii_distributed_vgne_R,,,,,319.1511590922182,0.0,,6.991328160753563,,,,,110000,8800000,122.19760002335533,,,,,,,,,,True,,550000.0,OPTIMAL,278.43695286616406,,0.0,0.2222324999747797,True,True,0.14622414807715628,,,,,,,,,,,,,,,F-III,PD-vGNE distribuido + R,True,3;3;-1;1;-1;4;1;0;2;1;4;0;0;-1;0;0,0.0,,0.0021006341437839193,4,7,0.010079302618825786,1.0,7.0,8.0,none,18.524900020565838,max_iterations,500.0,0.2506202357765121,0.0035305024586844906,0.009037321627931437,,distributed_DAC_consensus,0.0021006341437839193,0.0,0.0017441466848814632,0.0035305024586844906
SP1_N4_CROSS_FAMILY_v3_SMOKE,E7_CROSS_FAMILY_STATIC,E3:corridor:p0.7:cv0.35:r7,corridor-p0.7-r7,2998372707,corridor,16,5,0.35,0.7,medium,milp_highs,,,,,278.43695286616406,0.0,,,,,,,0,0,222.2324999747797,,,,,,,,,,True,,0.0,OPTIMAL,278.43695286616406,,0.0,0.2222324999747797,True,True,0.0,,,,,,,,,,,,,,,ORACLE,MILP/HiGHS,True,oracle_assignment_not_persisted_in_v2,,,,0,0,,,,,,,,,,,,,,,,,
SP1_N4_CROSS_FAMILY_v3_SMOKE,E7_CROSS_FAMILY_STATIC,E3:corridor:p0.85:cv1.0:r29,corridor-p0.85-r29,2181627251,corridor,16,5,1.0,0.85,medium,capacity_cbba_rb,N3_REFERENCE,QUIESCENT_OBSERVED,,FEASIBLE,213.3692088939099,0.0,0.0,6.743404603621875,12.0,4.0,0.0,27.0,1001,141427,21.076899982290342,,,,,,,,,,True,62.5625,8839.1875,OPTIMAL,160.66095139105474,160.66095139105474,0.0,0.0332254000240936,True,True,0.3280713642393496,55.0,6.875,5.0,4.0,1.0,0.7936807229077076,True,SP1_N4_ATOMIC_GEO_QPG_v1,frozen_v1,,,,,,BASELINE,CBBA-RB,True,not_persisted_in_v2,,,,0,0,,,,,,,,,,,,,,,,,
SP1_N4_CROSS_FAMILY_v3_SMOKE,E7_CROSS_FAMILY_STATIC,E3:corridor:p0.85:cv1.0:r29,corridor-p0.85-r29,2181627251,corridor,16,5,1.0,0.85,medium,weighted_grape,N3_REFERENCE,CONVERGED,,FEASIBLE,161.42192647334682,0.0,0.0,5.881145422344819,12.0,4.0,0.0,209.0,7178,301146,124.55430001136848,,,,,,,,,,True,448.625,18821.625,OPTIMAL,160.66095139105474,160.66095139105474,0.0,0.0332254000240936,True,True,0.0047365279223315,55.0,6.875,5.0,4.0,1.0,0.7936807229077076,True,SP1_N4_ATOMIC_GEO_QPG_v1,frozen_v1,,,,,,BASELINE,GRAPE,True,not_persisted_in_v2,,,,0,0,,,,,,,,,,,,,,,,,
SP1_N4_CROSS_FAMILY_v3_SMOKE,E7_CROSS_FAMILY_STATIC,E3:corridor:p0.85:cv1.0:r29,corridor-p0.85-r29,2181627251,corridor,16,5,1.0,0.85,medium,weighted_pair_grape,N3_REFERENCE,CONVERGED,,FEASIBLE,160.66095139105482,0.0,0.0,5.881145422344815,12.0,4.0,0.0,241.0,7640,320550,196.7014000110794,,,,,,,,,,True,477.5,20034.375,OPTIMAL,160.66095139105474,160.66095139105474,0.0,0.0332254000240936,True,True,5.307146979583952e-16,55.0,6.875,5.0,4.0,1.0,0.7936807229077076,True,SP1_N4_ATOMIC_GEO_QPG_v1,frozen_v1,,,,,,BASELINE,Pair-GRAPE,True,not_persisted_in_v2,,,,0,0,,,,,,,,,,,,,,,,,
SP1_N4_CROSS_FAMILY_v3_SMOKE,E7_CROSS_FAMILY_STATIC,E3:corridor:p0.85:cv1.0:r29,corridor-p0.85-r29,2181627251,corridor,16,5,1.0,0.85,medium,geo_qpg_c3,N4_ATOMIC,LOCAL_MINIMUM,G,FEASIBLE,267.9660932423685,0.0,0.0,3.749031512340317,11.0,4.0,0.0,752.0,3351,186608,247.51349998405203,40.0,20.0,20.0,0.0,0.0,1.0,True,True,True,True,209.4375,11663.0,OPTIMAL,160.66095139105474,160.66095139105474,0.0,0.0332254000240936,True,True,0.6678980855163061,,,,,,,,,v2_execution,0.0,0.0,0.0,0.0,1.0,F-I,Geo-QPG C3,True,not_persisted_in_v2,,,,0,0,,,,,,,,,,,,,,,,,
SP1_N4_CROSS_FAMILY_v3_SMOKE,E7_CROSS_FAMILY_STATIC,E3:corridor:p0.85:cv1.0:r29,corridor-p0.85-r29,2181627251,corridor,16,5,1.0,0.85,medium,geo_qpg_d,N4_ATOMIC,LOCAL_MINIMUM,G,FEASIBLE,179.66458932148498,0.0,0.0,3.5292906378251114,12.0,3.0,0.0,13.0,1588,68340,117.6238999760244,16.0,14.0,2.0,0.0,48.0,5.0,True,True,True,True,99.25,4271.25,OPTIMAL,160.66095139105474,160.66095139105474,0.0,0.0332254000240936,True,True,0.1182841117638764,,,,,,,,,v2_execution,448.0,117.0,0.0,9.0,0.0,F-I,Geo-QPG DMIS+TX,True,not_persisted_in_v2,,,,0,0,,,,,,,,,,,,,,,,,
