experiment_id,scenario_generator,scenario_variant_id,seed,method,method_label,method_family,method_scope,method_ownership,method_variant,method_comparison_group,method_training_type,method_execution_model,method_communication_pattern,method_trainable_parameters,method_training_parameters,method_tuned_parameters,method_training_episodes,method_train_seed_count,method_validation_seed_count,method_test_seed_count,method_uses_neural_policy,method_uses_decoder,method_checkpoint_version,method_rollout_action_mode,n_robots,n_loads,demand_ratio,heterogeneous_robots,communication_radius,assigned_robots,assignment_cost,captured_reward,coalition_success_rate,coalition_time,communication_messages,demand_satisfaction_ratio,energy_proxy_wh,estimated_arrival_time_s,idle_robots,max_assigned_travel_distance_m,mean_assigned_travel_distance_m,method_file_tag,method_title,optimality_gap_vs_oracle,oracle_reward,oracle_runtime_ms,priority_regret,robots_overassigned,robots_underassigned,runtime_ms,served_load_rate,strategy_switches,travel_distance_m
SP1_MC_smoke,under_demand,under_demand_v00,2000,greedy_nearest,Greedy nearest,classic,decentralized,baseline,nearest_greedy,classic_decentralized_baseline,none,distributed_greedy_rule,local_robot_load_distances,0,0,0,0,0,0,0,False,False,,none,6,3,0.5,False,inf,3,17.356334737475763,4.17,1.0,1.0,18,1.0,86.78167368737881,11.907461236216701,3,7.739849803540856,5.785444912491921,baseline-classic-decentralized-greedy-nearest,Greedy nearest [baseline | classic | decentralized | nearest_greedy],0.0184374869337186,4.17,1.9502000650390983,0.0,0,0,0.08869997691363096,1.0,0,17.356334737475763
SP1_MC_smoke,under_demand,under_demand_v02,2000,greedy_nearest,Greedy nearest,classic,decentralized,baseline,nearest_greedy,classic_decentralized_baseline,none,distributed_greedy_rule,local_robot_load_distances,0,0,0,0,0,0,0,False,False,,none,6,3,0.75,False,inf,4,28.23300866866114,4.5200000000000005,1.0,1.0,18,1.0,141.16504334330568,22.11655750613654,2,14.375762378988751,7.058252167165285,baseline-classic-decentralized-greedy-nearest,Greedy nearest [baseline | classic | decentralized | nearest_greedy],0.05943911751677266,4.5200000000000005,1.3626000145450234,0.0,0,0,0.06940006278455257,1.0,0,28.23300866866114
SP1_MC_smoke,under_demand,under_demand_v02,2000,centralized_coalition_milp,Centralized coalition oracle,model_based_oracle,centralized,reference,exact_capacity_feasible_coalition,centralized_oracle_reference,none,centralized_exact_subset_slot_search,centralized_all_robot_load_pairs,0,0,2,0,0,0,0,False,False,,none,6,3,0.75,False,inf,4,24.304341027655425,4.5200000000000005,1.0,1.0,18,1.0,121.52170513827713,16.66383859941159,2,10.831495089617533,6.076085256913856,reference-model-based-oracle-centralized-centralized-coalition-milp,Centralized coalition oracle [reference | model_based_oracle | centralized | exact_capacity_feasible_coalition],0.0,4.5200000000000005,1.3626000145450234,0.0,0,0,1.342100091278553,1.0,0,24.304341027655425
SP1_MC_smoke,under_demand,under_demand_v02,2000,primal_dual_cardinality_capacity,Primal-dual cardinality capacity,model_based,decentralized,proposed,primal_dual_capacity,proposed_model_based_variation,model_based_tuning_optional,distributed_primal_dual_capacity_rule,local_deficit_capacity_prices,0,0,4,0,0,0,0,False,False,,none,6,3,0.75,False,inf,4,24.688741379289922,4.5200000000000005,1.0,1.0,18,1.0,123.44370689644961,16.66383859941159,2,10.831495089617533,6.172185344822481,proposed-model-based-decentralized-primal-dual-cardinality-capacity,Primal-dual cardinality capacity [proposed | model_based | decentralized | primal_dual_capacity],0.005815818430607281,4.5200000000000005,1.3626000145450234,0.0,0,0,0.30010007321834564,1.0,0,24.688741379289922
SP1_MC_smoke,under_demand,under_demand_v02,2000,primal_dual_wrench_market,Primal-dual wrench market,model_based,decentralized,proposed,primal_dual_wrench_proxy,proposed_model_based_variation,model_based_tuning_optional,distributed_primal_dual_wrench_rule,local_deficit_capacity_wrench_prices,0,0,5,0,0,0,0,False,False,,none,6,3,0.75,False,inf,4,24.688741379289922,4.5200000000000005,1.0,1.0,18,1.0,123.44370689644961,16.66383859941159,2,10.831495089617533,6.172185344822481,proposed-model-based-decentralized-primal-dual-wrench-market,Primal-dual wrench market [proposed | model_based | decentralized | primal_dual_wrench_proxy],0.005815818430607281,4.5200000000000005,1.3626000145450234,0.0,0,0,0.2834000624716282,1.0,0,24.688741379289922
SP1_MC_smoke,under_demand,under_demand_v02,2000,imitation_oracle,Data-driven imitation oracle,data_driven,decentralized,baseline,oracle_imitation_linear,data_driven_baseline,supervised_oracle_imitation,distributed_linear_score_policy,local_robot_load_features,7,7,1,0,1000,200,200,False,False,sp1-imitation-linear-v1,supervised_or_static,6,3,0.75,False,inf,4,24.688741379289922,4.5200000000000005,1.0,1.0,18,1.0,123.44370689644961,16.66383859941159,2,10.831495089617533,6.172185344822481,baseline-data-driven-decentralized-imitation-oracle,Data-driven imitation oracle [baseline | data_driven | decentralized | oracle_imitation_linear],0.005815818430607281,4.5200000000000005,1.3626000145450234,0.0,0,0,0.4944999236613512,1.0,0,24.688741379289922
SP1_MC_smoke,under_demand,under_demand_v02,2000,mappo_recruitment,MAPPO recruitment checkpoint,data_driven,decentralized,proposed,mappo_ctde_quorum_decoder,proposed_data_driven_variation,ctde_ppo_with_bc_warm_start,decentralized_neural_actor_with_quorum_decoder,local_features_plus_centralized_training,4674,9411,12,768,1000,200,200,True,True,sp1-mappo-v5,sampled_policy,6,3,0.75,False,inf,4,24.304341027655425,4.5200000000000005,1.0,1.0,18,1.0,121.52170513827713,16.66383859941159,2,10.831495089617533,6.076085256913856,proposed-data-driven-decentralized-mappo-recruitment,MAPPO recruitment checkpoint [proposed | data_driven | decentralized | mappo_ctde_quorum_decoder],0.0,4.5200000000000005,1.3626000145450234,0.0,0,0,6.806100020185113,1.0,0,24.304341027655425
SP1_MC_smoke,under_demand,under_demand_v02,2000,oracle_reference,Oracle reference,model_based_oracle,centralized,reference,exact_capacity_feasible_reference,centralized_oracle_reference,none,centralized_exact_reference_replay,centralized_all_robot_load_pairs,0,0,2,0,0,0,0,False,False,,none,6,3,0.75,False,inf,4,24.304341027655425,4.5200000000000005,1.0,1.0,18,1.0,121.52170513827713,16.66383859941159,2,10.831495089617533,6.076085256913856,reference-model-based-oracle-centralized-oracle-reference,oracle reference [reference | model_based_oracle | centralized | exact_capacity_feasible_reference],0.0,4.5200000000000005,1.3626000145450234,0.0,0,0,1.3626000145450234,1.0,0,24.304341027655425
SP1_MC_smoke,under_demand,under_demand_v03,2000,greedy_nearest,Greedy nearest,classic,decentralized,baseline,nearest_greedy,classic_decentralized_baseline,none,distributed_greedy_rule,local_robot_load_distances,0,0,0,0,0,0,0,False,False,,none,6,3,0.75,True,inf,4,20.744943704743005,1.78,0.3333333333333333,1.0,18,1.0,103.72471852371504,15.978510721095887,2,10.386031968712327,5.186235926185751,baseline-classic-decentralized-greedy-nearest,Greedy nearest [baseline | classic | decentralized | nearest_greedy],0.7693875132951773,4.5200000000000005,1.208700006827712,2.74,0,0,0.07599999662488699,0.3333333333333333,0,20.744943704743005
SP1_MC_smoke,under_demand,under_demand_v03,2000,centralized_coalition_milp,Centralized coalition oracle,model_based_oracle,centralized,reference,exact_capacity_feasible_coalition,centralized_oracle_reference,none,centralized_exact_subset_slot_search,centralized_all_robot_load_pairs,0,0,2,0,0,0,0,False,False,,none,6,3,0.75,True,inf,6,25.984336704755105,4.5200000000000005,1.0,1.0,18,1.0,129.9216835237755,13.614251279595647,0,8.849263331737172,4.330722784125851,reference-model-based-oracle-centralized-centralized-coalition-milp,Centralized coalition oracle [reference | model_based_oracle | centralized | exact_capacity_feasible_coalition],0.0,4.5200000000000005,1.208700006827712,0.0,2,0,1.2085000053048134,1.0,0,25.984336704755105
SP1_MC_smoke,under_demand,under_demand_v03,2000,primal_dual_cardinality_capacity,Primal-dual cardinality capacity,model_based,decentralized,proposed,primal_dual_capacity,proposed_model_based_variation,model_based_tuning_optional,distributed_primal_dual_capacity_rule,local_deficit_capacity_prices,0,0,4,0,0,0,0,False,False,,none,6,3,0.75,True,inf,5,23.086417568006116,4.5200000000000005,1.0,1.0,18,1.0,115.43208784003056,13.614251279595647,1,8.849263331737172,4.617283513601223,proposed-model-based-decentralized-primal-dual-cardinality-capacity,Primal-dual cardinality capacity [proposed | model_based | decentralized | primal_dual_capacity],0.0,4.5200000000000005,1.208700006827712,0.0,1,0,0.327700050547719,1.0,0,23.086417568006116
SP1_MC_smoke,under_demand,under_demand_v03,2000,primal_dual_wrench_market,Primal-dual wrench market,model_based,decentralized,proposed,primal_dual_wrench_proxy,proposed_model_based_variation,model_based_tuning_optional,distributed_primal_dual_wrench_rule,local_deficit_capacity_wrench_prices,0,0,5,0,0,0,0,False,False,,none,6,3,0.75,True,inf,5,23.086417568006116,4.5200000000000005,1.0,1.0,18,1.0,115.43208784003056,13.614251279595647,1,8.849263331737172,4.617283513601223,proposed-model-based-decentralized-primal-dual-wrench-market,Primal-dual wrench market [proposed | model_based | decentralized | primal_dual_wrench_proxy],0.0,4.5200000000000005,1.208700006827712,0.0,1,0,0.3171999705955386,1.0,0,23.086417568006116
SP1_MC_smoke,under_demand,under_demand_v03,2000,imitation_oracle,Data-driven imitation oracle,data_driven,decentralized,baseline,oracle_imitation_linear,data_driven_baseline,supervised_oracle_imitation,distributed_linear_score_policy,local_robot_load_features,7,7,1,0,1000,200,200,False,False,sp1-imitation-linear-v1,supervised_or_static,6,3,0.75,True,inf,4,20.744943704743005,1.78,0.3333333333333333,1.0,18,1.0,103.72471852371504,15.978510721095887,2,10.386031968712327,5.186235926185751,baseline-data-driven-decentralized-imitation-oracle,Data-driven imitation oracle [baseline | data_driven | decentralized | oracle_imitation_linear],0.7693875132951773,4.5200000000000005,1.208700006827712,2.74,0,0,0.4248000914230943,0.3333333333333333,0,20.744943704743005
SP1_MC_smoke,under_demand,under_demand_v03,2000,mappo_recruitment,MAPPO recruitment checkpoint,data_driven,decentralized,proposed,mappo_ctde_quorum_decoder,proposed_data_driven_variation,ctde_ppo_with_bc_warm_start,decentralized_neural_actor_with_quorum_decoder,local_features_plus_centralized_training,4674,9411,12,768,1000,200,200,True,True,sp1-mappo-v5,sampled_policy,6,3,0.75,True,inf,6,25.984336704755105,4.5200000000000005,1.0,1.0,18,1.0,129.9216835237755,13.614251279595647,0,8.849263331737172,4.330722784125851,proposed-data-driven-decentralized-mappo-recruitment,MAPPO recruitment checkpoint [proposed | data_driven | decentralized | mappo_ctde_quorum_decoder],0.0,4.5200000000000005,1.208700006827712,0.0,2,0,6.759499898180366,1.0,0,25.984336704755105
SP1_MC_smoke,under_demand,under_demand_v03,2000,oracle_reference,Oracle reference,model_based_oracle,centralized,reference,exact_capacity_feasible_reference,centralized_oracle_reference,none,centralized_exact_reference_replay,centralized_all_robot_load_pairs,0,0,2,0,0,0,0,False,False,,none,6,3,0.75,True,inf,6,25.984336704755105,4.5200000000000005,1.0,1.0,18,1.0,129.9216835237755,13.614251279595647,0,8.849263331737172,4.330722784125851,reference-model-based-oracle-centralized-oracle-reference,oracle reference [reference | model_based_oracle | centralized | exact_capacity_feasible_reference],0.0,4.5200000000000005,1.208700006827712,0.0,2,0,1.208700006827712,1.0,0,25.984336704755105
SP1_MC_smoke,under_demand,under_demand_v04,2000,greedy_nearest,Greedy nearest,classic,decentralized,baseline,nearest_greedy,classic_decentralized_baseline,none,distributed_greedy_rule,local_robot_load_distances,0,0,0,0,0,0,0,False,False,,none,8,3,0.5,False,inf,4,28.214108398037133,4.5200000000000005,1.0,1.0,24,1.0,141.07054199018566,21.499804728575803,4,13.974873073574273,7.053527099509283,baseline-classic-decentralized-greedy-nearest,Greedy nearest [baseline | classic | decentralized | nearest_greedy],0.13415052403981173,4.5200000000000005,3.1395000405609608,0.0,0,0,0.08119991980493069,1.0,0,28.214108398037133
SP1_MC_smoke,under_demand,under_demand_v04,2000,centralized_coalition_milp,Centralized coalition oracle,model_based_oracle,centralized,reference,exact_capacity_feasible_coalition,centralized_oracle_reference,none,centralized_exact_subset_slot_search,centralized_all_robot_load_pairs,0,0,2,0,0,0,0,False,False,,none,8,3,0.5,False,inf,4,18.579327552284415,4.5200000000000005,1.0,1.0,24,1.0,92.89663776142207,10.657320441317914,4,6.927258286856644,4.644831888071104,reference-model-based-oracle-centralized-centralized-coalition-milp,Centralized coalition oracle [reference | model_based_oracle | centralized | exact_capacity_feasible_coalition],0.0,4.5200000000000005,3.1395000405609608,0.0,0,0,3.155200043693185,1.0,0,18.579327552284415
SP1_MC_smoke,under_demand,under_demand_v04,2000,primal_dual_cardinality_capacity,Primal-dual cardinality capacity,model_based,decentralized,proposed,primal_dual_capacity,proposed_model_based_variation,model_based_tuning_optional,distributed_primal_dual_capacity_rule,local_deficit_capacity_prices,0,0,4,0,0,0,0,False,False,,none,8,3,0.5,False,inf,4,19.006346117950486,4.5200000000000005,1.0,1.0,24,1.0,95.03173058975244,14.172455862230198,4,9.21209631044963,4.751586529487621,proposed-model-based-decentralized-primal-dual-cardinality-capacity,Primal-dual cardinality capacity [proposed | model_based | decentralized | primal_dual_capacity],0.005945621937429423,4.5200000000000005,3.1395000405609608,0.0,0,0,0.3920000744983554,1.0,0,19.006346117950486
SP1_MC_smoke,under_demand,under_demand_v04,2000,primal_dual_wrench_market,Primal-dual wrench market,model_based,decentralized,proposed,primal_dual_wrench_proxy,proposed_model_based_variation,model_based_tuning_optional,distributed_primal_dual_wrench_rule,local_deficit_capacity_wrench_prices,0,0,5,0,0,0,0,False,False,,none,8,3,0.5,False,inf,4,19.006346117950486,4.5200000000000005,1.0,1.0,24,1.0,95.03173058975244,14.172455862230198,4,9.21209631044963,4.751586529487621,proposed-model-based-decentralized-primal-dual-wrench-market,Primal-dual wrench market [proposed | model_based | decentralized | primal_dual_wrench_proxy],0.005945621937429423,4.5200000000000005,3.1395000405609608,0.0,0,0,0.3800999838858843,1.0,0,19.006346117950486
SP1_MC_smoke,under_demand,under_demand_v04,2000,imitation_oracle,Data-driven imitation oracle,data_driven,decentralized,baseline,oracle_imitation_linear,data_driven_baseline,supervised_oracle_imitation,distributed_linear_score_policy,local_robot_load_features,7,7,1,0,1000,200,200,False,False,sp1-imitation-linear-v1,supervised_or_static,8,3,0.5,False,inf,4,19.006346117950486,4.5200000000000005,1.0,1.0,24,1.0,95.03173058975244,14.172455862230198,4,9.21209631044963,4.751586529487621,baseline-data-driven-decentralized-imitation-oracle,Data-driven imitation oracle [baseline | data_driven | decentralized | oracle_imitation_linear],0.005945621937429423,4.5200000000000005,3.1395000405609608,0.0,0,0,0.5020000971853733,1.0,0,19.006346117950486
SP1_MC_smoke,under_demand,under_demand_v04,2000,mappo_recruitment,MAPPO recruitment checkpoint,data_driven,decentralized,proposed,mappo_ctde_quorum_decoder,proposed_data_driven_variation,ctde_ppo_with_bc_warm_start,decentralized_neural_actor_with_quorum_decoder,local_features_plus_centralized_training,4674,9411,12,768,1000,200,200,True,True,sp1-mappo-v5,sampled_policy,8,3,0.5,False,inf,4,18.579327552284415,4.5200000000000005,1.0,1.0,24,1.0,92.89663776142207,10.657320441317914,4,6.927258286856644,4.644831888071104,proposed-data-driven-decentralized-mappo-recruitment,MAPPO recruitment checkpoint [proposed | data_driven | decentralized | mappo_ctde_quorum_decoder],0.0,4.5200000000000005,3.1395000405609608,0.0,0,0,13.845099951140583,1.0,0,18.579327552284415
SP1_MC_smoke,under_demand,under_demand_v04,2000,oracle_reference,Oracle reference,model_based_oracle,centralized,reference,exact_capacity_feasible_reference,centralized_oracle_reference,none,centralized_exact_reference_replay,centralized_all_robot_load_pairs,0,0,2,0,0,0,0,False,False,,none,8,3,0.5,False,inf,4,18.579327552284415,4.5200000000000005,1.0,1.0,24,1.0,92.89663776142207,10.657320441317914,4,6.927258286856644,4.644831888071104,reference-model-based-oracle-centralized-oracle-reference,oracle reference [reference | model_based_oracle | centralized | exact_capacity_feasible_reference],0.0,4.5200000000000005,3.1395000405609608,0.0,0,0,3.1395000405609608,1.0,0,18.579327552284415
SP1_MC_smoke,under_demand,under_demand_v05,2000,greedy_nearest,Greedy nearest,classic,decentralized,baseline,nearest_greedy,classic_decentralized_baseline,none,distributed_greedy_rule,local_robot_load_distances,0,0,0,0,0,0,0,False,False,,none,8,3,0.5,True,inf,4,10.702404615865088,4.5200000000000005,1.0,1.0,24,1.0,53.51202307932544,7.318734386186243,4,4.757177351021058,2.675601153966272,baseline-classic-decentralized-greedy-nearest,Greedy nearest [baseline | classic | decentralized | nearest_greedy],0.0,4.5200000000000005,3.1002999749034643,0.0,0,0,0.09059999138116837,1.0,0,10.702404615865088
SP1_MC_smoke,under_demand,under_demand_v05,2000,centralized_coalition_milp,Centralized coalition oracle,model_based_oracle,centralized,reference,exact_capacity_feasible_coalition,centralized_oracle_reference,none,centralized_exact_subset_slot_search,centralized_all_robot_load_pairs,0,0,2,0,0,0,0,False,False,,none,8,3,0.5,True,inf,4,10.702404615865088,4.5200000000000005,1.0,1.0,24,1.0,53.51202307932544,7.318734386186243,4,4.757177351021058,2.675601153966272,reference-model-based-oracle-centralized-centralized-coalition-milp,Centralized coalition oracle [reference | model_based_oracle | centralized | exact_capacity_feasible_coalition],0.0,4.5200000000000005,3.1002999749034643,0.0,0,0,3.729799995198846,1.0,0,10.702404615865088
