id,metric,test,n_pairs,p_value,p_value_raw,p_value_holm,effect,effect_name,ci95_low,ci95_high,effect_size,effect_size_name,rank_biserial,alpha,reject_raw,reject_holm,reject,status,methods
H01_methods_differ_capacity_gap,optimality_gap_vs_oracle,friedman_chi_square,1560,0.0,0.0,0.0,0.71000532531609,kendall_w,nan,nan,0.71000532531609,kendall_w,nan,0.05,True,True,True,ok,greedy_capacity_nearest centralized_capacity_milp cbba_capacity primal_dual_capacity neural_capacity_scorer
H01b_methods_differ_capacity_ceiling_gap,capacity_gap_vs_capacity_oracle,friedman_chi_square,1560,2.838698060144757e-10,2.838698060144757e-10,5.677396120289514e-10,0.008093005829998202,kendall_w,nan,nan,0.008093005829998202,kendall_w,nan,0.05,True,True,True,ok,greedy_capacity_nearest centralized_capacity_milp cbba_capacity primal_dual_capacity neural_capacity_scorer
H02_primal_dual_higher_capacity_success_than_greedy,capacity_success_rate,wilcoxon_signed_rank,1560,1.0,1.0,1.0,-0.11901709401709402,mean_paired_difference,-0.12776736111111112,-0.11076923076923077,-0.7075543470671788,cohens_dz,-0.9013468272927316,0.05,False,False,False,ok,primal_dual_capacity greedy_capacity_nearest
H03_neural_lower_gap_than_linear_imitation,optimality_gap_vs_oracle,wilcoxon_signed_rank,1560,2.9355561969215155e-27,2.9355561969215155e-27,1.1742224787686062e-26,-0.0097400233699084,mean_paired_difference,-0.01175534702329131,-0.0075930941974118584,-0.23281913893339212,cohens_dz,-0.4043767887718246,0.05,True,True,True,ok,neural_capacity_scorer imitation_capacity
H04_local_primal_dual_lower_messages_than_oracle,communication_messages,wilcoxon_signed_rank,1560,2.282602566853113e-18,2.282602566853113e-18,6.847807700559339e-18,-2.8384615384615386,mean_paired_difference,-3.2308653846153845,-2.4570352564102564,-0.3620440904413142,cohens_dz,-1.0,0.05,True,True,True,ok,local_primal_dual_capacity centralized_capacity_milp
H05_smith_lower_runtime_than_neural,runtime_ms,wilcoxon_signed_rank,1560,1.741675627483113e-256,1.741675627483113e-256,8.708378137415565e-256,-0.6626679494869537,mean_paired_difference,-0.6858929614230501,-0.6438870726411459,-1.5892940462632024,cohens_dz,-0.9993741684324644,0.05,True,True,True,ok,smith_capacity neural_capacity_scorer
