experiment_id,scenario_generator,scenario_variant_id,seed,method,passed,capacity_success_rate_valid,capacity_ratio_valid,labels_valid,message
SP2_MC_capacity_comparison,light_mixed,light_mixed_v03,3100,replicator_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v03,3100,bnn_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v03,3100,smith_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v03,3100,primal_dual_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v03,3100,local_primal_dual_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v03,3100,imitation_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v03,3100,neural_capacity_scorer,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v03,3100,oracle_reference,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v03,3100,capacity_oracle_reference,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v04,3100,greedy_capacity_nearest,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v04,3100,hungarian_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v04,3100,centralized_capacity_milp,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v04,3100,cbba_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v04,3100,replicator_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v04,3100,bnn_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v04,3100,smith_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v04,3100,primal_dual_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v04,3100,local_primal_dual_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v04,3100,imitation_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v04,3100,neural_capacity_scorer,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v04,3100,oracle_reference,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v04,3100,capacity_oracle_reference,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v05,3100,greedy_capacity_nearest,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v05,3100,hungarian_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v05,3100,centralized_capacity_milp,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v05,3100,cbba_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v05,3100,replicator_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v05,3100,bnn_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v05,3100,smith_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v05,3100,primal_dual_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v05,3100,local_primal_dual_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v05,3100,imitation_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v05,3100,neural_capacity_scorer,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v05,3100,oracle_reference,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v05,3100,capacity_oracle_reference,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v06,3100,greedy_capacity_nearest,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v06,3100,hungarian_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v06,3100,centralized_capacity_milp,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v06,3100,cbba_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v06,3100,replicator_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v06,3100,bnn_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v06,3100,smith_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v06,3100,primal_dual_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v06,3100,local_primal_dual_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v06,3100,imitation_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v06,3100,neural_capacity_scorer,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v06,3100,oracle_reference,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v06,3100,capacity_oracle_reference,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v07,3100,greedy_capacity_nearest,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v07,3100,hungarian_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v07,3100,centralized_capacity_milp,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v07,3100,cbba_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v07,3100,replicator_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v07,3100,bnn_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v07,3100,smith_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v07,3100,primal_dual_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v07,3100,local_primal_dual_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v07,3100,imitation_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v07,3100,neural_capacity_scorer,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v07,3100,oracle_reference,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v07,3100,capacity_oracle_reference,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v00,3101,greedy_capacity_nearest,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v00,3101,hungarian_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v00,3101,centralized_capacity_milp,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v00,3101,cbba_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v00,3101,replicator_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v00,3101,bnn_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v00,3101,smith_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v00,3101,primal_dual_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v00,3101,local_primal_dual_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v00,3101,imitation_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v00,3101,neural_capacity_scorer,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v00,3101,oracle_reference,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v00,3101,capacity_oracle_reference,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v01,3101,greedy_capacity_nearest,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v01,3101,hungarian_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v01,3101,centralized_capacity_milp,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v01,3101,cbba_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v01,3101,replicator_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v01,3101,bnn_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v01,3101,smith_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v01,3101,primal_dual_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v01,3101,local_primal_dual_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v01,3101,imitation_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v01,3101,neural_capacity_scorer,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v01,3101,oracle_reference,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v01,3101,capacity_oracle_reference,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v02,3101,greedy_capacity_nearest,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v02,3101,hungarian_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v02,3101,centralized_capacity_milp,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v02,3101,cbba_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v02,3101,replicator_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v02,3101,bnn_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v02,3101,smith_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v02,3101,primal_dual_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v02,3101,local_primal_dual_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v02,3101,imitation_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v02,3101,neural_capacity_scorer,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v02,3101,oracle_reference,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v02,3101,capacity_oracle_reference,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v03,3101,greedy_capacity_nearest,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v03,3101,hungarian_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v03,3101,centralized_capacity_milp,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v03,3101,cbba_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v03,3101,replicator_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v03,3101,bnn_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v03,3101,smith_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v03,3101,primal_dual_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v03,3101,local_primal_dual_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v03,3101,imitation_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v03,3101,neural_capacity_scorer,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v03,3101,oracle_reference,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v03,3101,capacity_oracle_reference,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v04,3101,greedy_capacity_nearest,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v04,3101,hungarian_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v04,3101,centralized_capacity_milp,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v04,3101,cbba_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v04,3101,replicator_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v04,3101,bnn_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v04,3101,smith_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v04,3101,primal_dual_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v04,3101,local_primal_dual_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v04,3101,imitation_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v04,3101,neural_capacity_scorer,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v04,3101,oracle_reference,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v04,3101,capacity_oracle_reference,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v05,3101,greedy_capacity_nearest,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v05,3101,hungarian_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v05,3101,centralized_capacity_milp,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v05,3101,cbba_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v05,3101,replicator_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v05,3101,bnn_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v05,3101,smith_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v05,3101,primal_dual_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v05,3101,local_primal_dual_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v05,3101,imitation_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v05,3101,neural_capacity_scorer,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v05,3101,oracle_reference,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v05,3101,capacity_oracle_reference,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v06,3101,greedy_capacity_nearest,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v06,3101,hungarian_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v06,3101,centralized_capacity_milp,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v06,3101,cbba_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v06,3101,replicator_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v06,3101,bnn_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v06,3101,smith_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v06,3101,primal_dual_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v06,3101,local_primal_dual_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v06,3101,imitation_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v06,3101,neural_capacity_scorer,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v06,3101,oracle_reference,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v06,3101,capacity_oracle_reference,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v07,3101,greedy_capacity_nearest,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v07,3101,hungarian_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v07,3101,centralized_capacity_milp,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v07,3101,cbba_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v07,3101,replicator_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v07,3101,bnn_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v07,3101,smith_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v07,3101,primal_dual_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v07,3101,local_primal_dual_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v07,3101,imitation_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v07,3101,neural_capacity_scorer,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v07,3101,oracle_reference,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v07,3101,capacity_oracle_reference,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v00,3102,greedy_capacity_nearest,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v00,3102,hungarian_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v00,3102,centralized_capacity_milp,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v00,3102,cbba_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v00,3102,replicator_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v00,3102,bnn_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v00,3102,smith_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v00,3102,primal_dual_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v00,3102,local_primal_dual_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v00,3102,imitation_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v00,3102,neural_capacity_scorer,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v00,3102,oracle_reference,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v00,3102,capacity_oracle_reference,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v01,3102,greedy_capacity_nearest,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v01,3102,hungarian_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v01,3102,centralized_capacity_milp,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v01,3102,cbba_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v01,3102,replicator_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v01,3102,bnn_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v01,3102,smith_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v01,3102,primal_dual_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v01,3102,local_primal_dual_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v01,3102,imitation_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v01,3102,neural_capacity_scorer,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v01,3102,oracle_reference,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v01,3102,capacity_oracle_reference,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v02,3102,greedy_capacity_nearest,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v02,3102,hungarian_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v02,3102,centralized_capacity_milp,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v02,3102,cbba_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v02,3102,replicator_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v02,3102,bnn_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v02,3102,smith_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v02,3102,primal_dual_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v02,3102,local_primal_dual_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v02,3102,imitation_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v02,3102,neural_capacity_scorer,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v02,3102,oracle_reference,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v02,3102,capacity_oracle_reference,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v03,3102,greedy_capacity_nearest,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v03,3102,hungarian_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v03,3102,centralized_capacity_milp,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v03,3102,cbba_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v03,3102,replicator_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v03,3102,bnn_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v03,3102,smith_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v03,3102,primal_dual_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v03,3102,local_primal_dual_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v03,3102,imitation_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v03,3102,neural_capacity_scorer,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v03,3102,oracle_reference,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v03,3102,capacity_oracle_reference,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v04,3102,greedy_capacity_nearest,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v04,3102,hungarian_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v04,3102,centralized_capacity_milp,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v04,3102,cbba_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v04,3102,replicator_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v04,3102,bnn_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v04,3102,smith_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v04,3102,primal_dual_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v04,3102,local_primal_dual_capacity,True,True,True,True,
SP2_MC_capacity_comparison,light_mixed,light_mixed_v04,3102,imitation_capacity,True,True,True,True,
