id,metric,test,n_pairs,p_value,p_value_raw,p_value_holm,effect,effect_name,ci95_low,ci95_high,effect_size,effect_size_name,rank_biserial,alpha,reject_raw,reject_holm,reject,status,methods
H5_1_reference_reduces_gap_vs_classic_apf,performance_gap_vs_reference,wilcoxon_signed_rank,2004,0.0,0.0,0.0,-0.9990015150010354,mean_paired_difference,-1.0,-0.9975045090130115,-31.630681844518154,cohens_dz,-1.0,0.05,True,True,True,ok,reference_centralized_mpc_cbf_cargo vs classic_decentralized_apf_push
H5_2_ours_hamiltonian_reduces_formation_break_vs_sota_vo_cargo,formation_broken_rate,wilcoxon_signed_rank,2004,0.10766463669867127,0.10766463669867127,0.21532927339734254,-0.007718607516243102,mean_paired_difference,-0.012824214244707234,-0.002790417882772757,-0.06775451583475497,cohens_dz,-0.06806871157058766,0.05,False,False,False,ok,ours_hamiltonian_cargo vs sota_decentralized_vo_cargo
H5_3_ours_tensor_improves_target_reached_vs_classic_push,target_reached,wilcoxon_signed_rank,2004,0.5355552580850093,0.5355552580850093,0.5355552580850093,-0.000998003992015968,mean_paired_difference,-0.00249500998003992,0.0,-0.031599090105705316,cohens_dz,-1.0,0.05,False,False,False,ok,ours_tensor_game_push vs classic_decentralized_apf_push
H5_4_methods_differ_transport_score,score_value,friedman_chi_square,2004,0.0,0.0,0.0,0.7322438373419494,kendall_w,nan,nan,0.7322438373419494,kendall_w,nan,0.05,True,True,True,ok,"classic_centralized_shortest_push,classic_decentralized_apf_push,sota_centralized_cbf_push,sota_decentralized_vo_push,sota_centralized_cbf_cargo,sota_decentralized_vo_cargo,ours_primal_dual_wrench_push,ours_tensor_game_push,ours_hamiltonian_cargo"
