experiment_id,scenario_generator,scenario_variant_id,seed,method,passed,rates_valid,finite_metrics,shape_valid,speed_valid,hard_clearance_valid,safety_margin_valid,target_consistency_valid,message
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6204,classic_centralized_shortest_push,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6204,classic_decentralized_apf_push,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6204,sota_centralized_cbf_push,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6204,sota_decentralized_vo_push,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6204,sota_centralized_cbf_cargo,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6204,sota_decentralized_vo_cargo,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6204,ours_primal_dual_wrench_push,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6204,ours_tensor_game_push,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6204,ours_hamiltonian_cargo,True,True,True,True,True,True,False,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6204,reference_centralized_mpc_cbf_cargo,True,True,True,True,True,True,False,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6205,classic_centralized_shortest_push,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6205,classic_decentralized_apf_push,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6205,sota_centralized_cbf_push,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6205,sota_decentralized_vo_push,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6205,sota_centralized_cbf_cargo,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6205,sota_decentralized_vo_cargo,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6205,ours_primal_dual_wrench_push,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6205,ours_tensor_game_push,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6205,ours_hamiltonian_cargo,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6205,reference_centralized_mpc_cbf_cargo,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6206,classic_centralized_shortest_push,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6206,classic_decentralized_apf_push,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6206,sota_centralized_cbf_push,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6206,sota_decentralized_vo_push,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6206,sota_centralized_cbf_cargo,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6206,sota_decentralized_vo_cargo,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6206,ours_primal_dual_wrench_push,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6206,ours_tensor_game_push,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6206,ours_hamiltonian_cargo,True,True,True,True,True,True,False,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6206,reference_centralized_mpc_cbf_cargo,True,True,True,True,True,True,False,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6207,classic_centralized_shortest_push,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6207,classic_decentralized_apf_push,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6207,sota_centralized_cbf_push,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6207,sota_decentralized_vo_push,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6207,sota_centralized_cbf_cargo,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6207,sota_decentralized_vo_cargo,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6207,ours_primal_dual_wrench_push,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6207,ours_tensor_game_push,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6207,ours_hamiltonian_cargo,True,True,True,True,True,True,False,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6207,reference_centralized_mpc_cbf_cargo,True,True,True,True,True,True,False,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6208,classic_centralized_shortest_push,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6208,classic_decentralized_apf_push,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6208,sota_centralized_cbf_push,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6208,sota_decentralized_vo_push,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6208,sota_centralized_cbf_cargo,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6208,sota_decentralized_vo_cargo,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6208,ours_primal_dual_wrench_push,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6208,ours_tensor_game_push,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6208,ours_hamiltonian_cargo,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6208,reference_centralized_mpc_cbf_cargo,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6209,classic_centralized_shortest_push,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6209,classic_decentralized_apf_push,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6209,sota_centralized_cbf_push,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6209,sota_decentralized_vo_push,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6209,sota_centralized_cbf_cargo,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6209,sota_decentralized_vo_cargo,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6209,ours_primal_dual_wrench_push,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6209,ours_tensor_game_push,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6209,ours_hamiltonian_cargo,True,True,True,True,True,True,False,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6209,reference_centralized_mpc_cbf_cargo,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6210,classic_centralized_shortest_push,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6210,classic_decentralized_apf_push,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6210,sota_centralized_cbf_push,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6210,sota_decentralized_vo_push,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6210,sota_centralized_cbf_cargo,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6210,sota_decentralized_vo_cargo,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6210,ours_primal_dual_wrench_push,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6210,ours_tensor_game_push,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6210,ours_hamiltonian_cargo,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6210,reference_centralized_mpc_cbf_cargo,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6211,classic_centralized_shortest_push,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6211,classic_decentralized_apf_push,True,True,True,True,True,True,False,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6211,sota_centralized_cbf_push,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6211,sota_decentralized_vo_push,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6211,sota_centralized_cbf_cargo,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6211,sota_decentralized_vo_cargo,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6211,ours_primal_dual_wrench_push,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6211,ours_tensor_game_push,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6211,ours_hamiltonian_cargo,True,True,True,True,True,True,False,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6211,reference_centralized_mpc_cbf_cargo,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6212,classic_centralized_shortest_push,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6212,classic_decentralized_apf_push,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6212,sota_centralized_cbf_push,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6212,sota_decentralized_vo_push,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6212,sota_centralized_cbf_cargo,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6212,sota_decentralized_vo_cargo,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6212,ours_primal_dual_wrench_push,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6212,ours_tensor_game_push,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6212,ours_hamiltonian_cargo,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6212,reference_centralized_mpc_cbf_cargo,True,True,True,True,True,True,False,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6213,classic_centralized_shortest_push,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6213,classic_decentralized_apf_push,True,True,True,True,True,True,False,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6213,sota_centralized_cbf_push,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6213,sota_decentralized_vo_push,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6213,sota_centralized_cbf_cargo,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6213,sota_decentralized_vo_cargo,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6213,ours_primal_dual_wrench_push,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6213,ours_tensor_game_push,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6213,ours_hamiltonian_cargo,True,True,True,True,True,True,False,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6213,reference_centralized_mpc_cbf_cargo,True,True,True,True,True,True,False,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6214,classic_centralized_shortest_push,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6214,classic_decentralized_apf_push,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6214,sota_centralized_cbf_push,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6214,sota_decentralized_vo_push,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6214,sota_centralized_cbf_cargo,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6214,sota_decentralized_vo_cargo,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6214,ours_primal_dual_wrench_push,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6214,ours_tensor_game_push,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6214,ours_hamiltonian_cargo,True,True,True,True,True,True,False,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6214,reference_centralized_mpc_cbf_cargo,True,True,True,True,True,True,False,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6215,classic_centralized_shortest_push,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6215,classic_decentralized_apf_push,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6215,sota_centralized_cbf_push,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6215,sota_decentralized_vo_push,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6215,sota_centralized_cbf_cargo,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6215,sota_decentralized_vo_cargo,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6215,ours_primal_dual_wrench_push,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6215,ours_tensor_game_push,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6215,ours_hamiltonian_cargo,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6215,reference_centralized_mpc_cbf_cargo,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6216,classic_centralized_shortest_push,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6216,classic_decentralized_apf_push,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6216,sota_centralized_cbf_push,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6216,sota_decentralized_vo_push,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6216,sota_centralized_cbf_cargo,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6216,sota_decentralized_vo_cargo,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6216,ours_primal_dual_wrench_push,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6216,ours_tensor_game_push,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6216,ours_hamiltonian_cargo,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6216,reference_centralized_mpc_cbf_cargo,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6217,classic_centralized_shortest_push,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6217,classic_decentralized_apf_push,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6217,sota_centralized_cbf_push,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6217,sota_decentralized_vo_push,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6217,sota_centralized_cbf_cargo,True,True,True,True,True,True,False,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6217,sota_decentralized_vo_cargo,True,True,True,True,True,True,False,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6217,ours_primal_dual_wrench_push,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6217,ours_tensor_game_push,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6217,ours_hamiltonian_cargo,True,True,True,True,True,True,False,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6217,reference_centralized_mpc_cbf_cargo,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6218,classic_centralized_shortest_push,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6218,classic_decentralized_apf_push,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6218,sota_centralized_cbf_push,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6218,sota_decentralized_vo_push,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6218,sota_centralized_cbf_cargo,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6218,sota_decentralized_vo_cargo,True,True,True,True,True,True,True,True,
