world_hash,regime,seed,event_type,n_robots,n_loads,n_slots,method,method_family,method_label,information_scope,network_case,communication_radius_m,gossip_rounds,load_id,decision,required_roles,assigned_claims,unmet_roles,duplicate_slots,load_value
9a370520aeb1728afd87d8ca79634ca85f11a989e017ee451fd1c3eeb31a3fad,abundant,9206,robot_failure,8,3,7,global_greedy,global_greedy,Greedy global,global,global,0.0,0,1,start,3,3,0,0,2.2964110139287923
9a370520aeb1728afd87d8ca79634ca85f11a989e017ee451fd1c3eeb31a3fad,abundant,9206,robot_failure,8,3,7,global_greedy,global_greedy,Greedy global,global,global,0.0,0,2,start,2,2,0,0,2.4738758288024245
9a370520aeb1728afd87d8ca79634ca85f11a989e017ee451fd1c3eeb31a3fad,abundant,9206,robot_failure,8,3,7,central_milp,central_milp,Oráculo MILP,global_oracle,global,0.0,0,0,start,2,2,0,0,2.720629539917095
9a370520aeb1728afd87d8ca79634ca85f11a989e017ee451fd1c3eeb31a3fad,abundant,9206,robot_failure,8,3,7,central_milp,central_milp,Oráculo MILP,global_oracle,global,0.0,0,1,start,3,3,0,0,2.2964110139287923
9a370520aeb1728afd87d8ca79634ca85f11a989e017ee451fd1c3eeb31a3fad,abundant,9206,robot_failure,8,3,7,central_milp,central_milp,Oráculo MILP,global_oracle,global,0.0,0,2,start,2,2,0,0,2.4738758288024245
4adf1728d78630082aef43725fb6a5c7179ef4b93ede6a7fb3e09120cbe44e49,abundant,9207,priority_change,8,3,8,local_gossip__sparse,local_gossip,Gossip local,neighbors,sparse,3.0,2,0,start,3,3,0,0,3.2066085959949016
4adf1728d78630082aef43725fb6a5c7179ef4b93ede6a7fb3e09120cbe44e49,abundant,9207,priority_change,8,3,8,local_gossip__sparse,local_gossip,Gossip local,neighbors,sparse,3.0,2,1,idle,2,0,2,0,2.906793622692756
4adf1728d78630082aef43725fb6a5c7179ef4b93ede6a7fb3e09120cbe44e49,abundant,9207,priority_change,8,3,8,local_gossip__sparse,local_gossip,Gossip local,neighbors,sparse,3.0,2,2,wait,3,5,0,2,6.067639061431108
4adf1728d78630082aef43725fb6a5c7179ef4b93ede6a7fb3e09120cbe44e49,abundant,9207,priority_change,8,3,8,local_no_gossip__sparse,local_no_gossip,Sin gossip,neighbors,sparse,3.0,0,0,idle,3,0,3,0,3.2066085959949016
4adf1728d78630082aef43725fb6a5c7179ef4b93ede6a7fb3e09120cbe44e49,abundant,9207,priority_change,8,3,8,local_no_gossip__sparse,local_no_gossip,Sin gossip,neighbors,sparse,3.0,0,1,idle,2,0,2,0,2.906793622692756
4adf1728d78630082aef43725fb6a5c7179ef4b93ede6a7fb3e09120cbe44e49,abundant,9207,priority_change,8,3,8,local_no_gossip__sparse,local_no_gossip,Sin gossip,neighbors,sparse,3.0,0,2,wait,3,8,2,1,6.067639061431108
4adf1728d78630082aef43725fb6a5c7179ef4b93ede6a7fb3e09120cbe44e49,abundant,9207,priority_change,8,3,8,local_no_switch_penalty__sparse,local_no_switch_penalty,Sin coste de cambio,neighbors,sparse,3.0,2,0,idle,3,0,3,0,3.2066085959949016
4adf1728d78630082aef43725fb6a5c7179ef4b93ede6a7fb3e09120cbe44e49,abundant,9207,priority_change,8,3,8,local_no_switch_penalty__sparse,local_no_switch_penalty,Sin coste de cambio,neighbors,sparse,3.0,2,1,wait,2,3,0,1,2.906793622692756
4adf1728d78630082aef43725fb6a5c7179ef4b93ede6a7fb3e09120cbe44e49,abundant,9207,priority_change,8,3,8,local_no_switch_penalty__sparse,local_no_switch_penalty,Sin coste de cambio,neighbors,sparse,3.0,2,2,wait,3,5,0,2,6.067639061431108
4adf1728d78630082aef43725fb6a5c7179ef4b93ede6a7fb3e09120cbe44e49,abundant,9207,priority_change,8,3,8,local_gossip__nominal,local_gossip,Gossip local,neighbors,nominal,5.0,4,0,start,3,3,0,0,3.2066085959949016
4adf1728d78630082aef43725fb6a5c7179ef4b93ede6a7fb3e09120cbe44e49,abundant,9207,priority_change,8,3,8,local_gossip__nominal,local_gossip,Gossip local,neighbors,nominal,5.0,4,1,wait,2,1,1,0,2.906793622692756
4adf1728d78630082aef43725fb6a5c7179ef4b93ede6a7fb3e09120cbe44e49,abundant,9207,priority_change,8,3,8,local_gossip__nominal,local_gossip,Gossip local,neighbors,nominal,5.0,4,2,wait,3,4,0,1,6.067639061431108
4adf1728d78630082aef43725fb6a5c7179ef4b93ede6a7fb3e09120cbe44e49,abundant,9207,priority_change,8,3,8,local_no_gossip__nominal,local_no_gossip,Sin gossip,neighbors,nominal,5.0,0,0,idle,3,0,3,0,3.2066085959949016
4adf1728d78630082aef43725fb6a5c7179ef4b93ede6a7fb3e09120cbe44e49,abundant,9207,priority_change,8,3,8,local_no_gossip__nominal,local_no_gossip,Sin gossip,neighbors,nominal,5.0,0,1,idle,2,0,2,0,2.906793622692756
4adf1728d78630082aef43725fb6a5c7179ef4b93ede6a7fb3e09120cbe44e49,abundant,9207,priority_change,8,3,8,local_no_gossip__nominal,local_no_gossip,Sin gossip,neighbors,nominal,5.0,0,2,wait,3,8,2,1,6.067639061431108
4adf1728d78630082aef43725fb6a5c7179ef4b93ede6a7fb3e09120cbe44e49,abundant,9207,priority_change,8,3,8,local_no_switch_penalty__nominal,local_no_switch_penalty,Sin coste de cambio,neighbors,nominal,5.0,4,0,wait,3,2,1,0,3.2066085959949016
4adf1728d78630082aef43725fb6a5c7179ef4b93ede6a7fb3e09120cbe44e49,abundant,9207,priority_change,8,3,8,local_no_switch_penalty__nominal,local_no_switch_penalty,Sin coste de cambio,neighbors,nominal,5.0,4,1,start,2,2,0,0,2.906793622692756
4adf1728d78630082aef43725fb6a5c7179ef4b93ede6a7fb3e09120cbe44e49,abundant,9207,priority_change,8,3,8,local_no_switch_penalty__nominal,local_no_switch_penalty,Sin coste de cambio,neighbors,nominal,5.0,4,2,wait,3,4,0,1,6.067639061431108
4adf1728d78630082aef43725fb6a5c7179ef4b93ede6a7fb3e09120cbe44e49,abundant,9207,priority_change,8,3,8,local_gossip__dense,local_gossip,Gossip local,neighbors,dense,15.0,1,0,start,3,3,0,0,3.2066085959949016
4adf1728d78630082aef43725fb6a5c7179ef4b93ede6a7fb3e09120cbe44e49,abundant,9207,priority_change,8,3,8,local_gossip__dense,local_gossip,Gossip local,neighbors,dense,15.0,1,1,start,2,2,0,0,2.906793622692756
4adf1728d78630082aef43725fb6a5c7179ef4b93ede6a7fb3e09120cbe44e49,abundant,9207,priority_change,8,3,8,local_gossip__dense,local_gossip,Gossip local,neighbors,dense,15.0,1,2,start,3,3,0,0,6.067639061431108
4adf1728d78630082aef43725fb6a5c7179ef4b93ede6a7fb3e09120cbe44e49,abundant,9207,priority_change,8,3,8,local_no_gossip__dense,local_no_gossip,Sin gossip,neighbors,dense,15.0,0,0,idle,3,0,3,0,3.2066085959949016
4adf1728d78630082aef43725fb6a5c7179ef4b93ede6a7fb3e09120cbe44e49,abundant,9207,priority_change,8,3,8,local_no_gossip__dense,local_no_gossip,Sin gossip,neighbors,dense,15.0,0,1,idle,2,0,2,0,2.906793622692756
4adf1728d78630082aef43725fb6a5c7179ef4b93ede6a7fb3e09120cbe44e49,abundant,9207,priority_change,8,3,8,local_no_gossip__dense,local_no_gossip,Sin gossip,neighbors,dense,15.0,0,2,wait,3,8,2,1,6.067639061431108
4adf1728d78630082aef43725fb6a5c7179ef4b93ede6a7fb3e09120cbe44e49,abundant,9207,priority_change,8,3,8,local_no_switch_penalty__dense,local_no_switch_penalty,Sin coste de cambio,neighbors,dense,15.0,1,0,start,3,3,0,0,3.2066085959949016
4adf1728d78630082aef43725fb6a5c7179ef4b93ede6a7fb3e09120cbe44e49,abundant,9207,priority_change,8,3,8,local_no_switch_penalty__dense,local_no_switch_penalty,Sin coste de cambio,neighbors,dense,15.0,1,1,start,2,2,0,0,2.906793622692756
4adf1728d78630082aef43725fb6a5c7179ef4b93ede6a7fb3e09120cbe44e49,abundant,9207,priority_change,8,3,8,local_no_switch_penalty__dense,local_no_switch_penalty,Sin coste de cambio,neighbors,dense,15.0,1,2,start,3,3,0,0,6.067639061431108
4adf1728d78630082aef43725fb6a5c7179ef4b93ede6a7fb3e09120cbe44e49,abundant,9207,priority_change,8,3,8,global_greedy,global_greedy,Greedy global,global,global,0.0,0,0,start,3,3,0,0,3.2066085959949016
4adf1728d78630082aef43725fb6a5c7179ef4b93ede6a7fb3e09120cbe44e49,abundant,9207,priority_change,8,3,8,global_greedy,global_greedy,Greedy global,global,global,0.0,0,1,start,2,2,0,0,2.906793622692756
4adf1728d78630082aef43725fb6a5c7179ef4b93ede6a7fb3e09120cbe44e49,abundant,9207,priority_change,8,3,8,global_greedy,global_greedy,Greedy global,global,global,0.0,0,2,start,3,3,0,0,6.067639061431108
4adf1728d78630082aef43725fb6a5c7179ef4b93ede6a7fb3e09120cbe44e49,abundant,9207,priority_change,8,3,8,central_milp,central_milp,Oráculo MILP,global_oracle,global,0.0,0,0,start,3,3,0,0,3.2066085959949016
4adf1728d78630082aef43725fb6a5c7179ef4b93ede6a7fb3e09120cbe44e49,abundant,9207,priority_change,8,3,8,central_milp,central_milp,Oráculo MILP,global_oracle,global,0.0,0,1,start,2,2,0,0,2.906793622692756
4adf1728d78630082aef43725fb6a5c7179ef4b93ede6a7fb3e09120cbe44e49,abundant,9207,priority_change,8,3,8,central_milp,central_milp,Oráculo MILP,global_oracle,global,0.0,0,2,start,3,3,0,0,6.067639061431108
1091f163d6c3f8638bc00ef7afd0e3f4e9bd57421d1bc0e3ef5d03329a149de8,abundant,9208,robot_failure,8,3,7,local_gossip__sparse,local_gossip,Gossip local,neighbors,sparse,3.0,2,0,wait,2,4,1,1,3.7704927248163878
1091f163d6c3f8638bc00ef7afd0e3f4e9bd57421d1bc0e3ef5d03329a149de8,abundant,9208,robot_failure,8,3,7,local_gossip__sparse,local_gossip,Gossip local,neighbors,sparse,3.0,2,1,idle,3,0,3,0,2.7697136563998224
1091f163d6c3f8638bc00ef7afd0e3f4e9bd57421d1bc0e3ef5d03329a149de8,abundant,9208,robot_failure,8,3,7,local_gossip__sparse,local_gossip,Gossip local,neighbors,sparse,3.0,2,2,wait,2,3,0,1,3.7987815927896262
1091f163d6c3f8638bc00ef7afd0e3f4e9bd57421d1bc0e3ef5d03329a149de8,abundant,9208,robot_failure,8,3,7,local_no_gossip__sparse,local_no_gossip,Sin gossip,neighbors,sparse,3.0,0,0,wait,2,2,1,1,3.7704927248163878
1091f163d6c3f8638bc00ef7afd0e3f4e9bd57421d1bc0e3ef5d03329a149de8,abundant,9208,robot_failure,8,3,7,local_no_gossip__sparse,local_no_gossip,Sin gossip,neighbors,sparse,3.0,0,1,idle,3,0,3,0,2.7697136563998224
1091f163d6c3f8638bc00ef7afd0e3f4e9bd57421d1bc0e3ef5d03329a149de8,abundant,9208,robot_failure,8,3,7,local_no_gossip__sparse,local_no_gossip,Sin gossip,neighbors,sparse,3.0,0,2,wait,2,5,1,1,3.7987815927896262
1091f163d6c3f8638bc00ef7afd0e3f4e9bd57421d1bc0e3ef5d03329a149de8,abundant,9208,robot_failure,8,3,7,local_no_switch_penalty__sparse,local_no_switch_penalty,Sin coste de cambio,neighbors,sparse,3.0,2,0,wait,2,4,1,1,3.7704927248163878
1091f163d6c3f8638bc00ef7afd0e3f4e9bd57421d1bc0e3ef5d03329a149de8,abundant,9208,robot_failure,8,3,7,local_no_switch_penalty__sparse,local_no_switch_penalty,Sin coste de cambio,neighbors,sparse,3.0,2,1,idle,3,0,3,0,2.7697136563998224
1091f163d6c3f8638bc00ef7afd0e3f4e9bd57421d1bc0e3ef5d03329a149de8,abundant,9208,robot_failure,8,3,7,local_no_switch_penalty__sparse,local_no_switch_penalty,Sin coste de cambio,neighbors,sparse,3.0,2,2,wait,2,3,0,1,3.7987815927896262
1091f163d6c3f8638bc00ef7afd0e3f4e9bd57421d1bc0e3ef5d03329a149de8,abundant,9208,robot_failure,8,3,7,local_gossip__nominal,local_gossip,Gossip local,neighbors,nominal,5.0,4,0,wait,2,4,0,1,3.7704927248163878
1091f163d6c3f8638bc00ef7afd0e3f4e9bd57421d1bc0e3ef5d03329a149de8,abundant,9208,robot_failure,8,3,7,local_gossip__nominal,local_gossip,Gossip local,neighbors,nominal,5.0,4,1,wait,3,1,2,0,2.7697136563998224
1091f163d6c3f8638bc00ef7afd0e3f4e9bd57421d1bc0e3ef5d03329a149de8,abundant,9208,robot_failure,8,3,7,local_gossip__nominal,local_gossip,Gossip local,neighbors,nominal,5.0,4,2,start,2,2,0,0,3.7987815927896262
1091f163d6c3f8638bc00ef7afd0e3f4e9bd57421d1bc0e3ef5d03329a149de8,abundant,9208,robot_failure,8,3,7,local_no_gossip__nominal,local_no_gossip,Sin gossip,neighbors,nominal,5.0,0,0,wait,2,2,1,1,3.7704927248163878
1091f163d6c3f8638bc00ef7afd0e3f4e9bd57421d1bc0e3ef5d03329a149de8,abundant,9208,robot_failure,8,3,7,local_no_gossip__nominal,local_no_gossip,Sin gossip,neighbors,nominal,5.0,0,1,idle,3,0,3,0,2.7697136563998224
1091f163d6c3f8638bc00ef7afd0e3f4e9bd57421d1bc0e3ef5d03329a149de8,abundant,9208,robot_failure,8,3,7,local_no_gossip__nominal,local_no_gossip,Sin gossip,neighbors,nominal,5.0,0,2,wait,2,5,1,1,3.7987815927896262
1091f163d6c3f8638bc00ef7afd0e3f4e9bd57421d1bc0e3ef5d03329a149de8,abundant,9208,robot_failure,8,3,7,local_no_switch_penalty__nominal,local_no_switch_penalty,Sin coste de cambio,neighbors,nominal,5.0,4,0,wait,2,4,0,1,3.7704927248163878
1091f163d6c3f8638bc00ef7afd0e3f4e9bd57421d1bc0e3ef5d03329a149de8,abundant,9208,robot_failure,8,3,7,local_no_switch_penalty__nominal,local_no_switch_penalty,Sin coste de cambio,neighbors,nominal,5.0,4,1,wait,3,1,2,0,2.7697136563998224
1091f163d6c3f8638bc00ef7afd0e3f4e9bd57421d1bc0e3ef5d03329a149de8,abundant,9208,robot_failure,8,3,7,local_no_switch_penalty__nominal,local_no_switch_penalty,Sin coste de cambio,neighbors,nominal,5.0,4,2,start,2,2,0,0,3.7987815927896262
1091f163d6c3f8638bc00ef7afd0e3f4e9bd57421d1bc0e3ef5d03329a149de8,abundant,9208,robot_failure,8,3,7,local_gossip__dense,local_gossip,Gossip local,neighbors,dense,15.0,1,0,start,2,2,0,0,3.7704927248163878
1091f163d6c3f8638bc00ef7afd0e3f4e9bd57421d1bc0e3ef5d03329a149de8,abundant,9208,robot_failure,8,3,7,local_gossip__dense,local_gossip,Gossip local,neighbors,dense,15.0,1,1,start,3,3,0,0,2.7697136563998224
1091f163d6c3f8638bc00ef7afd0e3f4e9bd57421d1bc0e3ef5d03329a149de8,abundant,9208,robot_failure,8,3,7,local_gossip__dense,local_gossip,Gossip local,neighbors,dense,15.0,1,2,start,2,2,0,0,3.7987815927896262
1091f163d6c3f8638bc00ef7afd0e3f4e9bd57421d1bc0e3ef5d03329a149de8,abundant,9208,robot_failure,8,3,7,local_no_gossip__dense,local_no_gossip,Sin gossip,neighbors,dense,15.0,0,0,wait,2,2,1,1,3.7704927248163878
1091f163d6c3f8638bc00ef7afd0e3f4e9bd57421d1bc0e3ef5d03329a149de8,abundant,9208,robot_failure,8,3,7,local_no_gossip__dense,local_no_gossip,Sin gossip,neighbors,dense,15.0,0,1,idle,3,0,3,0,2.7697136563998224
1091f163d6c3f8638bc00ef7afd0e3f4e9bd57421d1bc0e3ef5d03329a149de8,abundant,9208,robot_failure,8,3,7,local_no_gossip__dense,local_no_gossip,Sin gossip,neighbors,dense,15.0,0,2,wait,2,5,1,1,3.7987815927896262
1091f163d6c3f8638bc00ef7afd0e3f4e9bd57421d1bc0e3ef5d03329a149de8,abundant,9208,robot_failure,8,3,7,local_no_switch_penalty__dense,local_no_switch_penalty,Sin coste de cambio,neighbors,dense,15.0,1,0,start,2,2,0,0,3.7704927248163878
1091f163d6c3f8638bc00ef7afd0e3f4e9bd57421d1bc0e3ef5d03329a149de8,abundant,9208,robot_failure,8,3,7,local_no_switch_penalty__dense,local_no_switch_penalty,Sin coste de cambio,neighbors,dense,15.0,1,1,start,3,3,0,0,2.7697136563998224
1091f163d6c3f8638bc00ef7afd0e3f4e9bd57421d1bc0e3ef5d03329a149de8,abundant,9208,robot_failure,8,3,7,local_no_switch_penalty__dense,local_no_switch_penalty,Sin coste de cambio,neighbors,dense,15.0,1,2,start,2,2,0,0,3.7987815927896262
1091f163d6c3f8638bc00ef7afd0e3f4e9bd57421d1bc0e3ef5d03329a149de8,abundant,9208,robot_failure,8,3,7,global_greedy,global_greedy,Greedy global,global,global,0.0,0,0,start,2,2,0,0,3.7704927248163878
1091f163d6c3f8638bc00ef7afd0e3f4e9bd57421d1bc0e3ef5d03329a149de8,abundant,9208,robot_failure,8,3,7,global_greedy,global_greedy,Greedy global,global,global,0.0,0,1,start,3,3,0,0,2.7697136563998224
1091f163d6c3f8638bc00ef7afd0e3f4e9bd57421d1bc0e3ef5d03329a149de8,abundant,9208,robot_failure,8,3,7,global_greedy,global_greedy,Greedy global,global,global,0.0,0,2,start,2,2,0,0,3.7987815927896262
1091f163d6c3f8638bc00ef7afd0e3f4e9bd57421d1bc0e3ef5d03329a149de8,abundant,9208,robot_failure,8,3,7,central_milp,central_milp,Oráculo MILP,global_oracle,global,0.0,0,0,start,2,2,0,0,3.7704927248163878
1091f163d6c3f8638bc00ef7afd0e3f4e9bd57421d1bc0e3ef5d03329a149de8,abundant,9208,robot_failure,8,3,7,central_milp,central_milp,Oráculo MILP,global_oracle,global,0.0,0,1,start,3,3,0,0,2.7697136563998224
1091f163d6c3f8638bc00ef7afd0e3f4e9bd57421d1bc0e3ef5d03329a149de8,abundant,9208,robot_failure,8,3,7,central_milp,central_milp,Oráculo MILP,global_oracle,global,0.0,0,2,start,2,2,0,0,3.7987815927896262
bb88d4d294fcb5a4719a2403c8958b0bb7ff0fc6192731802a49bd087af9e039,abundant,9209,priority_change,8,3,8,local_gossip__sparse,local_gossip,Gossip local,neighbors,sparse,3.0,2,0,wait,3,1,2,0,2.679349537465093
bb88d4d294fcb5a4719a2403c8958b0bb7ff0fc6192731802a49bd087af9e039,abundant,9209,priority_change,8,3,8,local_gossip__sparse,local_gossip,Gossip local,neighbors,sparse,3.0,2,1,wait,2,6,0,2,2.7784196136485457
bb88d4d294fcb5a4719a2403c8958b0bb7ff0fc6192731802a49bd087af9e039,abundant,9209,priority_change,8,3,8,local_gossip__sparse,local_gossip,Gossip local,neighbors,sparse,3.0,2,2,wait,3,1,2,0,3.7858641716709553
bb88d4d294fcb5a4719a2403c8958b0bb7ff0fc6192731802a49bd087af9e039,abundant,9209,priority_change,8,3,8,local_no_gossip__sparse,local_no_gossip,Sin gossip,neighbors,sparse,3.0,0,0,idle,3,0,3,0,2.679349537465093
bb88d4d294fcb5a4719a2403c8958b0bb7ff0fc6192731802a49bd087af9e039,abundant,9209,priority_change,8,3,8,local_no_gossip__sparse,local_no_gossip,Sin gossip,neighbors,sparse,3.0,0,1,wait,2,8,1,1,2.7784196136485457
bb88d4d294fcb5a4719a2403c8958b0bb7ff0fc6192731802a49bd087af9e039,abundant,9209,priority_change,8,3,8,local_no_gossip__sparse,local_no_gossip,Sin gossip,neighbors,sparse,3.0,0,2,idle,3,0,3,0,3.7858641716709553
bb88d4d294fcb5a4719a2403c8958b0bb7ff0fc6192731802a49bd087af9e039,abundant,9209,priority_change,8,3,8,local_no_switch_penalty__sparse,local_no_switch_penalty,Sin coste de cambio,neighbors,sparse,3.0,2,0,idle,3,0,3,0,2.679349537465093
bb88d4d294fcb5a4719a2403c8958b0bb7ff0fc6192731802a49bd087af9e039,abundant,9209,priority_change,8,3,8,local_no_switch_penalty__sparse,local_no_switch_penalty,Sin coste de cambio,neighbors,sparse,3.0,2,1,wait,2,6,0,2,2.7784196136485457
bb88d4d294fcb5a4719a2403c8958b0bb7ff0fc6192731802a49bd087af9e039,abundant,9209,priority_change,8,3,8,local_no_switch_penalty__sparse,local_no_switch_penalty,Sin coste de cambio,neighbors,sparse,3.0,2,2,wait,3,2,2,1,3.7858641716709553
bb88d4d294fcb5a4719a2403c8958b0bb7ff0fc6192731802a49bd087af9e039,abundant,9209,priority_change,8,3,8,local_gossip__nominal,local_gossip,Gossip local,neighbors,nominal,5.0,4,0,wait,3,2,1,0,2.679349537465093
bb88d4d294fcb5a4719a2403c8958b0bb7ff0fc6192731802a49bd087af9e039,abundant,9209,priority_change,8,3,8,local_gossip__nominal,local_gossip,Gossip local,neighbors,nominal,5.0,4,1,wait,2,3,0,1,2.7784196136485457
bb88d4d294fcb5a4719a2403c8958b0bb7ff0fc6192731802a49bd087af9e039,abundant,9209,priority_change,8,3,8,local_gossip__nominal,local_gossip,Gossip local,neighbors,nominal,5.0,4,2,start,3,3,0,0,3.7858641716709553
bb88d4d294fcb5a4719a2403c8958b0bb7ff0fc6192731802a49bd087af9e039,abundant,9209,priority_change,8,3,8,local_no_gossip__nominal,local_no_gossip,Sin gossip,neighbors,nominal,5.0,0,0,idle,3,0,3,0,2.679349537465093
bb88d4d294fcb5a4719a2403c8958b0bb7ff0fc6192731802a49bd087af9e039,abundant,9209,priority_change,8,3,8,local_no_gossip__nominal,local_no_gossip,Sin gossip,neighbors,nominal,5.0,0,1,wait,2,8,1,1,2.7784196136485457
bb88d4d294fcb5a4719a2403c8958b0bb7ff0fc6192731802a49bd087af9e039,abundant,9209,priority_change,8,3,8,local_no_gossip__nominal,local_no_gossip,Sin gossip,neighbors,nominal,5.0,0,2,idle,3,0,3,0,3.7858641716709553
bb88d4d294fcb5a4719a2403c8958b0bb7ff0fc6192731802a49bd087af9e039,abundant,9209,priority_change,8,3,8,local_no_switch_penalty__nominal,local_no_switch_penalty,Sin coste de cambio,neighbors,nominal,5.0,4,0,wait,3,2,1,0,2.679349537465093
bb88d4d294fcb5a4719a2403c8958b0bb7ff0fc6192731802a49bd087af9e039,abundant,9209,priority_change,8,3,8,local_no_switch_penalty__nominal,local_no_switch_penalty,Sin coste de cambio,neighbors,nominal,5.0,4,1,wait,2,3,0,1,2.7784196136485457
bb88d4d294fcb5a4719a2403c8958b0bb7ff0fc6192731802a49bd087af9e039,abundant,9209,priority_change,8,3,8,local_no_switch_penalty__nominal,local_no_switch_penalty,Sin coste de cambio,neighbors,nominal,5.0,4,2,start,3,3,0,0,3.7858641716709553
bb88d4d294fcb5a4719a2403c8958b0bb7ff0fc6192731802a49bd087af9e039,abundant,9209,priority_change,8,3,8,local_gossip__dense,local_gossip,Gossip local,neighbors,dense,15.0,1,0,wait,3,2,1,0,2.679349537465093
bb88d4d294fcb5a4719a2403c8958b0bb7ff0fc6192731802a49bd087af9e039,abundant,9209,priority_change,8,3,8,local_gossip__dense,local_gossip,Gossip local,neighbors,dense,15.0,1,1,start,2,2,0,0,2.7784196136485457
bb88d4d294fcb5a4719a2403c8958b0bb7ff0fc6192731802a49bd087af9e039,abundant,9209,priority_change,8,3,8,local_gossip__dense,local_gossip,Gossip local,neighbors,dense,15.0,1,2,start,3,3,0,0,3.7858641716709553
bb88d4d294fcb5a4719a2403c8958b0bb7ff0fc6192731802a49bd087af9e039,abundant,9209,priority_change,8,3,8,local_no_gossip__dense,local_no_gossip,Sin gossip,neighbors,dense,15.0,0,0,idle,3,0,3,0,2.679349537465093
bb88d4d294fcb5a4719a2403c8958b0bb7ff0fc6192731802a49bd087af9e039,abundant,9209,priority_change,8,3,8,local_no_gossip__dense,local_no_gossip,Sin gossip,neighbors,dense,15.0,0,1,wait,2,8,1,1,2.7784196136485457
bb88d4d294fcb5a4719a2403c8958b0bb7ff0fc6192731802a49bd087af9e039,abundant,9209,priority_change,8,3,8,local_no_gossip__dense,local_no_gossip,Sin gossip,neighbors,dense,15.0,0,2,idle,3,0,3,0,3.7858641716709553
bb88d4d294fcb5a4719a2403c8958b0bb7ff0fc6192731802a49bd087af9e039,abundant,9209,priority_change,8,3,8,local_no_switch_penalty__dense,local_no_switch_penalty,Sin coste de cambio,neighbors,dense,15.0,1,0,wait,3,2,1,0,2.679349537465093
bb88d4d294fcb5a4719a2403c8958b0bb7ff0fc6192731802a49bd087af9e039,abundant,9209,priority_change,8,3,8,local_no_switch_penalty__dense,local_no_switch_penalty,Sin coste de cambio,neighbors,dense,15.0,1,1,start,2,2,0,0,2.7784196136485457
bb88d4d294fcb5a4719a2403c8958b0bb7ff0fc6192731802a49bd087af9e039,abundant,9209,priority_change,8,3,8,local_no_switch_penalty__dense,local_no_switch_penalty,Sin coste de cambio,neighbors,dense,15.0,1,2,start,3,3,0,0,3.7858641716709553
bb88d4d294fcb5a4719a2403c8958b0bb7ff0fc6192731802a49bd087af9e039,abundant,9209,priority_change,8,3,8,global_greedy,global_greedy,Greedy global,global,global,0.0,0,0,wait,3,2,1,0,2.679349537465093
bb88d4d294fcb5a4719a2403c8958b0bb7ff0fc6192731802a49bd087af9e039,abundant,9209,priority_change,8,3,8,global_greedy,global_greedy,Greedy global,global,global,0.0,0,1,start,2,2,0,0,2.7784196136485457
bb88d4d294fcb5a4719a2403c8958b0bb7ff0fc6192731802a49bd087af9e039,abundant,9209,priority_change,8,3,8,global_greedy,global_greedy,Greedy global,global,global,0.0,0,2,start,3,3,0,0,3.7858641716709553
bb88d4d294fcb5a4719a2403c8958b0bb7ff0fc6192731802a49bd087af9e039,abundant,9209,priority_change,8,3,8,central_milp,central_milp,Oráculo MILP,global_oracle,global,0.0,0,0,start,3,3,0,0,2.679349537465093
bb88d4d294fcb5a4719a2403c8958b0bb7ff0fc6192731802a49bd087af9e039,abundant,9209,priority_change,8,3,8,central_milp,central_milp,Oráculo MILP,global_oracle,global,0.0,0,1,start,2,2,0,0,2.7784196136485457
bb88d4d294fcb5a4719a2403c8958b0bb7ff0fc6192731802a49bd087af9e039,abundant,9209,priority_change,8,3,8,central_milp,central_milp,Oráculo MILP,global_oracle,global,0.0,0,2,start,3,3,0,0,3.7858641716709553
3e7ad68156d709e0f0678cc0ae7a004d112dc3db1b1ae4fbf5276a32581fbb5a,abundant,9210,robot_failure,8,3,7,local_gossip__sparse,local_gossip,Gossip local,neighbors,sparse,3.0,2,0,wait,2,3,0,1,3.796284348377256
3e7ad68156d709e0f0678cc0ae7a004d112dc3db1b1ae4fbf5276a32581fbb5a,abundant,9210,robot_failure,8,3,7,local_gossip__sparse,local_gossip,Gossip local,neighbors,sparse,3.0,2,1,wait,3,1,2,0,3.058398274027704
3e7ad68156d709e0f0678cc0ae7a004d112dc3db1b1ae4fbf5276a32581fbb5a,abundant,9210,robot_failure,8,3,7,local_gossip__sparse,local_gossip,Gossip local,neighbors,sparse,3.0,2,2,wait,2,3,0,1,3.3398779032837957
3e7ad68156d709e0f0678cc0ae7a004d112dc3db1b1ae4fbf5276a32581fbb5a,abundant,9210,robot_failure,8,3,7,local_no_gossip__sparse,local_no_gossip,Sin gossip,neighbors,sparse,3.0,0,0,wait,2,7,0,1,3.796284348377256
3e7ad68156d709e0f0678cc0ae7a004d112dc3db1b1ae4fbf5276a32581fbb5a,abundant,9210,robot_failure,8,3,7,local_no_gossip__sparse,local_no_gossip,Sin gossip,neighbors,sparse,3.0,0,1,idle,3,0,3,0,3.058398274027704
3e7ad68156d709e0f0678cc0ae7a004d112dc3db1b1ae4fbf5276a32581fbb5a,abundant,9210,robot_failure,8,3,7,local_no_gossip__sparse,local_no_gossip,Sin gossip,neighbors,sparse,3.0,0,2,idle,2,0,2,0,3.3398779032837957
3e7ad68156d709e0f0678cc0ae7a004d112dc3db1b1ae4fbf5276a32581fbb5a,abundant,9210,robot_failure,8,3,7,local_no_switch_penalty__sparse,local_no_switch_penalty,Sin coste de cambio,neighbors,sparse,3.0,2,0,wait,2,3,0,1,3.796284348377256
