M,requested_delta,replicates,milp_feasible_mean,milp_feasible_std,milp_feasible_median,milp_feasible_p05,milp_feasible_p95,milp_optimal_mean,milp_optimal_std,milp_optimal_median,milp_optimal_p05,milp_optimal_p95,milp_total_distance_mean,milp_total_distance_std,milp_total_distance_median,milp_total_distance_p05,milp_total_distance_p95,milp_normalized_distance_p95_mean,milp_normalized_distance_p95_std,milp_normalized_distance_p95_median,milp_normalized_distance_p95_p05,milp_normalized_distance_p95_p95,milp_total_excess_kg_mean,milp_total_excess_kg_std,milp_total_excess_kg_median,milp_total_excess_kg_p05,milp_total_excess_kg_p95,milp_assigned_robot_count_mean,milp_assigned_robot_count_std,milp_assigned_robot_count_median,milp_assigned_robot_count_p05,milp_assigned_robot_count_p95,milp_robot_utilization_mean,milp_robot_utilization_std,milp_robot_utilization_median,milp_robot_utilization_p05,milp_robot_utilization_p95,milp_assignment_distance_gini_mean,milp_assignment_distance_gini_std,milp_assignment_distance_gini_median,milp_assignment_distance_gini_p05,milp_assignment_distance_gini_p95,milp_solver_wall_ns_mean,milp_solver_wall_ns_std,milp_solver_wall_ns_median,milp_solver_wall_ns_p05,milp_solver_wall_ns_p95,milp_total_wall_ns_mean,milp_total_wall_ns_std,milp_total_wall_ns_median,milp_total_wall_ns_p05,milp_total_wall_ns_p95,milp_matrix_bytes_mean,milp_matrix_bytes_std,milp_matrix_bytes_median,milp_matrix_bytes_p05,milp_matrix_bytes_p95,assignment_churn_mean,assignment_churn_std,assignment_churn_median,assignment_churn_p05,assignment_churn_p95,relative_distance_increase_mean,relative_distance_increase_std,relative_distance_increase_median,relative_distance_increase_p05,relative_distance_increase_p95,capacity_cv_mean,capacity_cv_std,capacity_cv_median,capacity_cv_p05,capacity_cv_p95
20,0.65,10,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,132.82689275553886,28.77974245390532,124.12203733409615,96.59595272825479,180.0723550914206,0.12552335919029936,0.036349292130286835,0.12296657032290094,0.07592411169062807,0.18257592706860648,8.887299945228325,2.1936995039468035,8.963615428299086,5.7321039477456015,11.663353849061144,15.2,1.3266499161421599,15.0,13.35,17.0,0.16170212765957448,0.014113296980235748,0.1595744680851064,0.14202127659574468,0.18085106382978725,nan,nan,nan,nan,nan,132460560.0,76807426.7070991,114956900.0,48788820.0,245412315.0,134396840.0,76811387.80493684,116987650.0,50740665.0,247406820.0,29472.0,0.0,29472.0,29472.0,29472.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.36363373582923686,0.020179127096681487,0.36872573511088663,0.3316741570076512,0.3846024912480361
20,0.7,10,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,150.28072424498097,33.295278442091835,147.10757891681905,106.47949145586324,202.10449530015015,0.13098404281471732,0.040314809168389386,0.11308758216527731,0.09332110029480249,0.2022486369275797,9.687876574930598,3.3304146597161917,10.077396540099073,4.423337647394721,13.972871822372621,16.3,1.1,16.0,15.0,18.099999999999998,0.14424778761061946,0.009734513274336287,0.1415929203539823,0.13274336283185842,0.16017699115044248,nan,nan,nan,nan,nan,226910090.0,110624301.51449047,223591300.0,85276520.0,406353804.9999999,228828720.0,110631073.14928116,225731100.0,87062995.0,408341569.9999999,35400.0,0.0,35400.0,35400.0,35400.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3592512546134129,0.030770048645238534,0.36151844819457146,0.31300405208159715,0.4010845807569237
20,0.75,10,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,106.47428973165968,12.123401909235456,106.50595863074307,87.37608754113603,123.9940291476196,0.09245033446779405,0.010173020976454008,0.09373717230649993,0.07705073190867401,0.10495974306992736,10.923319637465458,3.1565676632278534,10.590037447561851,6.6200203001035955,15.562209939264017,15.3,1.9000000000000001,15.0,12.9,18.099999999999998,0.10928571428571428,0.013571428571428568,0.10714285714285714,0.09214285714285715,0.12928571428571425,nan,nan,nan,nan,nan,238096010.0,122374903.58448867,250956250.0,85648490.0,422336449.99999976,240279020.0,122418710.86341171,253291250.0,87631375.0,424623329.99999976,43824.0,0.0,43824.0,43824.0,43824.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3654810342988348,0.022264354027402143,0.36641673399853714,0.3335407894796355,0.39856542325244937
20,0.8,10,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,97.31094246762363,14.960209625935137,97.36460005152549,78.78477167726736,122.58552289166335,0.08496415414306455,0.0159141945118804,0.08253937222676239,0.06454183148635088,0.11071536236323645,8.075578675856951,2.544212890532807,8.380886484777854,3.9588740011459382,11.333778979416143,15.0,1.8439088914585775,14.5,12.9,18.099999999999998,0.08333333333333334,0.010243938285880987,0.08055555555555555,0.07166666666666667,0.10055555555555554,nan,nan,nan,nan,nan,158412020.0,87750401.8436816,143406500.0,56960240.0,290963179.9999999,161503800.0,87486680.07690085,146413650.0,61408985.0,294142264.9999999,56304.0,0.0,56304.0,56304.0,56304.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.36020226103912173,0.01786591172293994,0.3581643112913525,0.3392524034904292,0.3909309343221005
20,0.85,10,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,84.7602484464078,11.633313254561566,85.75514741975309,68.8115448479351,101.7181730315821,0.07042830815596043,0.012846285926944602,0.06590060603385248,0.05516556400879688,0.09071331050660163,8.390074372620589,3.226457929051507,8.5036703751921,3.413560622770076,13.157001146621115,16.1,1.3,16.0,14.45,18.0,0.06518218623481782,0.005263157894736841,0.06477732793522267,0.05850202429149798,0.0728744939271255,nan,nan,nan,nan,nan,254037690.0,73779881.2423475,270368500.0,127473330.0,345411389.99999994,257899530.0,73578451.79640639,273676550.0,131623710.0,348957639.99999994,77208.0,0.0,77208.0,77208.0,77208.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3587465474933743,0.021472656252886548,0.3639391561475003,0.32383604568522273,0.3834835128363339
20,0.9,10,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,63.246628662932984,6.901003223879947,61.3590531823033,56.82494346888718,74.57206498222696,0.05521799958135211,0.009109462036971647,0.051894488866612416,0.04671400942997931,0.07181969640018199,8.408785117742948,3.1063614952039673,7.579622901782019,4.875402038791943,13.638185584766552,15.8,0.8717797887081348,16.0,15.0,17.099999999999998,0.04157894736842106,0.0022941573387056185,0.042105263157894736,0.039473684210526314,0.045,nan,nan,nan,nan,nan,386931380.0,128927100.05982293,370809450.0,206224605.0,565195455.0,392808640.0,129105524.59138376,376257050.0,212275185.0,571340855.0,118704.0,0.0,118704.0,118704.0,118704.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.35607683864041545,0.013601655597970505,0.3570408445132524,0.3340419372908177,0.372712179336112
20,0.95,10,1.0,0.0,1.0,1.0,1.0,0.9,0.30000000000000004,1.0,0.45,1.0,48.592712700430106,15.890657450069227,42.55678467088701,36.45525664963948,75.84506427565034,0.060129106916967226,0.05991772413915299,0.0393584359006667,0.03322758886899942,0.15401911129164825,8.212586962166418,3.68548479196884,7.498342496583783,4.9247962329791655,14.609280905369896,14.8,1.4000000000000001,15.0,12.45,16.549999999999997,0.018974358974358972,0.0017948717948717949,0.019230769230769232,0.01596153846153846,0.021217948717948715,nan,nan,nan,nan,nan,1772538280.0,1846312371.5147407,996114450.0,644280720.0,4957230464.999995,1783579790.0,1846132786.1157026,1005023300.0,656738285.0,4968349669.999995,243504.0,0.0,243504.0,243504.0,243504.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3607878345435216,0.008429967698932497,0.3569816696542013,0.3531915480235293,0.37616818575681565
80,-0.05,10,0.9,0.30000000000000004,1.0,0.45,1.0,0.0,0.0,0.0,0.0,0.0,1063.7891004187056,124.93580577525726,1077.9514095485122,854.0171647540839,1200.5290674386667,0.24033557131804953,0.035182970886324993,0.2586480275022095,0.18315227192952202,0.2771552787728797,20.36343097621475,2.496304664415366,19.68674415193033,16.7017526729356,23.348088516185065,63.1,21.08293148497144,70.0,30.150000000000002,72.0,0.8763888888888889,0.29281849284682554,0.9722222222222222,0.41875,1.0,nan,nan,nan,nan,nan,5025467077.777778,7487912.4812041465,5022327300.0,5016534780.0,5036000180.0,5029250766.666667,7673610.545673181,5026687300.0,5020196500.0,5039842940.0,77731.2,25910.399999999998,86368.0,38865.6,86368.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3541118821380422,0.027839740366759336,0.34817810785096737,0.3203293818663981,0.39993185391010755
80,-0.1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.35366624498127985,0.02682156289298847,0.3504472137097105,0.3178313986600174,0.3917545019476922
80,-0.15,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3436552000326109,0.03213514970290435,0.3410950563339096,0.30228874425373786,0.39018374190112426
80,-0.2,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3566906594200548,0.03148239702685405,0.3540978171885699,0.31165934381103605,0.406531803668987
80,-0.25,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3682802548071751,0.04636348528911804,0.37713428399379867,0.29516245774807687,0.42211440194424876
80,-0.3,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3540673713083659,0.043628439373308035,0.3503530336282984,0.29482254693768356,0.4204433707233769
80,-0.35,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.34382589372537165,0.05509625129637084,0.3313769943455095,0.2771373934628372,0.4419740838926486
80,-0.4,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.32511244203899997,0.034860194352243246,0.32642123070990814,0.2731518733022747,0.3717159494540236
80,-0.45,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3626685225294687,0.047656101641536046,0.3622323218593417,0.3050594782136369,0.4239241622404156
80,-0.5,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3392170765460929,0.057419354084445796,0.3305139240818906,0.27319823587555764,0.42508635226921926
80,-0.55,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.32541503784104014,0.06224251478353547,0.312885335270983,0.26066439546836584,0.4375040613391327
80,-0.6,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3217214773247282,0.042605406158129994,0.32752304803737853,0.2639673970231633,0.3822954978825777
80,-0.65,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.35663939694593527,0.1027663292440295,0.3401921688444878,0.20708542565791538,0.5089962615751096
80,-0.7,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.31134594168981167,0.09977335766290243,0.2888447619392973,0.2102501605529599,0.48317258909596933
80,-0.75,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3437804119073966,0.07471485472333766,0.3337428359323029,0.2369911781451956,0.450832570252675
80,-0.8,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3510678085704399,0.08368434635204218,0.3532271815692311,0.21619176251771527,0.46779449432828996
80,-0.85,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3207283678316919,0.09278813632518493,0.3352042127215002,0.18350744758389242,0.44422517795589467
80,-0.9,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.24438684768220958,0.15756980588219327,0.19147975390746796,0.09485895863550571,0.515620386819328
80,-0.95,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.21260865273622934,0.1305371263580172,0.20377436394156,0.03849016371457047,0.39641396328138867
80,0.0,10,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,913.914344874513,110.53547412701512,916.2487694180168,771.7572163315343,1076.7320726555167,0.2089641286333769,0.045381108879069036,0.2136261989672703,0.1560490414285624,0.2760850971575235,21.295806362686086,4.043935639319675,23.163935550650947,15.148068885817153,25.735485229076872,69.1,2.662705391138869,70.5,65.0,72.0,0.8637499999999999,0.03328381738923586,0.88125,0.8125,0.9,nan,nan,nan,nan,nan,5023334730.0,7687880.825565651,5021957150.0,5013233270.0,5035876735.0,5027293350.0,8019560.977665798,5025755950.0,5016541040.0,5040271645.0,95904.0,0.0,95904.0,95904.0,95904.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3483036226900531,0.027608765983912077,0.35732352696516134,0.3017491284203724,0.37597134310867153
80,0.05,10,1.0,0.0,1.0,1.0,1.0,0.3,0.45825756949558394,0.0,0.0,1.0,791.3282405681955,112.15113765767856,755.645340229242,672.246175653431,988.161736699795,0.18535155022099542,0.029915427732638073,0.1798312478030798,0.14650455640576812,0.23538903904391736,21.41793493039163,6.041285421209181,20.888130858781885,12.984563781769944,30.169317087402113,67.5,1.91049731745428,68.0,64.45,70.0,0.7670454545454546,0.02171019678925316,0.7727272727272727,0.7323863636363637,0.7954545454545454,nan,nan,nan,nan,nan,4587669400.0,681273562.8158911,5019584400.0,3413840760.0,5027657765.0,4592258260.0,680912013.717617,5023346250.0,3419010820.0,5032513465.0,105440.0,0.0,105440.0,105440.0,105440.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.34561417023030944,0.017525625105048313,0.3461540578109523,0.31732817405815583,0.36725996047038145
80,0.1,10,1.0,0.0,1.0,1.0,1.0,0.5,0.5,0.5,0.0,1.0,658.2455795012146,75.95172152146414,623.8849110100241,600.3493686354022,798.4215923305062,0.15670663404555077,0.02820247425856472,0.1495258818186134,0.12168728161431039,0.1955130140005196,24.157920992702877,4.448325820966128,22.90370437909746,18.68011062782869,30.290458288707235,66.5,1.3601470508735443,66.0,64.45,68.0,0.6785714285714286,0.01387905153952598,0.673469387755102,0.6576530612244897,0.6938775510204082,nan,nan,nan,nan,nan,3450339910.0,1621524255.3781695,3931773150.0,1382170185.0,5037090850.0,3455125570.0,1621331519.2887475,3936949500.0,1387143915.0,5041439400.0,117360.0,0.0,117360.0,117360.0,117360.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.34301978069659017,0.03153567531738754,0.34243613799619244,0.30004677061692087,0.39439506965983606
80,0.15,10,1.0,0.0,1.0,1.0,1.0,0.8,0.4,1.0,0.0,1.0,623.0772115500295,50.15227774623295,621.0605269043547,552.3622291367029,702.599362493359,0.14724316817461147,0.03257423049597866,0.1339970212907456,0.11635039930011194,0.20760445781868017,25.841970010792256,4.698489553689474,25.10093224955146,20.26795882506016,33.248236071401344,65.8,2.9597297173897488,66.0,61.45,70.0,0.6092592592592593,0.02740490479064583,0.6111111111111112,0.5689814814814814,0.6481481481481481,nan,nan,nan,nan,nan,2969453580.0,1273393375.7216012,2470924250.0,1520465090.0,5027446825.0,2974969470.0,1273164569.7511058,2476553500.0,1526198790.0,5032683640.0,129280.0,0.0,129280.0,129280.0,129280.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3682147591216763,0.022958128915327294,0.36651808567155364,0.33625427643001077,0.4020894338242663
80,0.2,10,1.0,0.0,1.0,1.0,1.0,0.9,0.3,1.0,0.45,1.0,584.0569025235224,55.92829407407866,597.7970091547782,501.2176847358209,658.174696942117,0.14378144984464353,0.02386078892071317,0.14173926408565102,0.10884805973340561,0.18145870111407214,27.281747319383886,4.332279349254308,28.03276280557011,21.042576512172953,33.50390950937624,64.8,1.7776388834631178,66.0,61.45,66.0,0.54,0.014813657362192664,0.55,0.5120833333333333,0.55,nan,nan,nan,nan,nan,3377114730.0,1279855218.6924763,3578460050.0,1367854360.0,4909919980.0,3382728230.0,1279270413.500006,3582629200.0,1374542195.0,4914584225.0,143584.0,0.0,143584.0,143584.0,143584.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.36627129100687794,0.026813427839982546,0.35460361787583183,0.3375860957798165,0.40463218461777267
80,0.25,10,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,552.0788899450702,59.34583801389564,574.65164498061,441.43939248284414,607.6350129218257,0.12423580554608889,0.016734161901221907,0.12434398622158449,0.10040604595717556,0.15000194638031852,26.485127543977804,6.003981382538157,25.272003658127737,20.62575777846812,37.112561198710374,65.6,2.90516780926679,64.5,62.45,69.55,0.4932330827067669,0.021843366986968357,0.4849624060150376,0.4695488721804511,0.5229323308270677,nan,nan,nan,nan,nan,2068067680.0,890883785.4840257,1637209450.0,1170303260.0,3626457274.9999995,2074585760.0,890981285.3242836,1643532100.0,1176391665.0,3633338084.9999995,159080.0,0.0,159080.0,159080.0,159080.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.357045264135009,0.027051748046181955,0.351199026440155,0.32725556535345707,0.39900343706700303
80,0.3,10,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,498.9280297948009,41.42035255811332,494.80435469532677,455.4140226405977,568.2880989130698,0.10708749947381661,0.014558163213496456,0.10335382824425969,0.09014972158642626,0.1308540589639063,31.177915850167306,3.048142601974346,30.490693436553805,27.809151889951742,36.24564388676212,65.6,1.3564659966250536,65.0,63.9,67.55,0.4402684563758389,0.009103798635067484,0.436241610738255,0.42885906040268457,0.4533557046979866,nan,nan,nan,nan,nan,2049250330.0,1245619115.0730307,1498296650.0,1050122180.0,4404186739.999999,2055472920.0,1246236461.4614465,1504868900.0,1055391200.0,4411449714.999998,178152.0,0.0,178152.0,178152.0,178152.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3554743773179079,0.015090096664008686,0.3506366166447924,0.3347285533562841,0.3794465043907211
80,0.35,10,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,437.4381234658687,44.07566488143223,429.1576239178321,382.2080744531351,508.0182377614791,0.1034284142586334,0.013832686345189013,0.09845875197177621,0.08795060161728475,0.1269769066405469,31.88136259202589,6.081776276550292,30.748080242218535,24.46648198585987,41.25061999509005,64.0,3.1937438845342623,65.0,59.45,68.0,0.3855421686746988,0.019239420991170257,0.39156626506024095,0.3581325301204819,0.40963855421686746,nan,nan,nan,nan,nan,1705712410.0,419385574.4003851,1626652400.0,1193201020.0,2448144074.9999995,1713828390.0,419421759.81415284,1634781300.0,1201642185.0,2456598339.9999995,198416.0,0.0,198416.0,198416.0,198416.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3595742536979672,0.0202246468796597,0.35711898706890766,0.3277035384789061,0.38303912243228244
80,0.4,10,1.0,0.0,1.0,1.0,1.0,0.9,0.30000000000000004,1.0,0.45,1.0,426.7548689457588,36.701411134181306,418.4291433628245,380.11019516507207,478.2402947148367,0.0981527094862079,0.01856548462122681,0.0948316326721711,0.07523715163957104,0.12471845489818958,27.745631594483307,3.4739469035866164,29.403796737905573,21.194646794832913,30.785907654513935,63.4,2.2,64.0,59.9,66.19999999999999,0.3390374331550802,0.01176470588235294,0.3422459893048128,0.32032085561497325,0.35401069518716577,nan,nan,nan,nan,nan,2162191960.0,999612141.5513282,1830941350.0,1470256740.0,3872429409.999997,2171303520.0,999686703.5491008,1840197750.0,1479408790.0,3881441754.999997,223448.0,0.0,223448.0,223448.0,223448.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.35047274509243254,0.021729740503602588,0.3461258877771329,0.3209057364702202,0.38124817070350026
80,0.45,10,1.0,0.0,1.0,1.0,1.0,0.9,0.30000000000000004,1.0,0.45,1.0,400.1711568611906,29.950558819549755,386.2356225341896,369.62186329497933,444.9388727024977,0.0900029502595899,0.006195280385824934,0.09277557485970106,0.08097256331895025,0.09802354480005418,30.372289961365812,3.2601752235289068,29.671454176442836,26.614058145189684,36.11653360199929,63.6,2.764054992217051,63.5,59.35,67.55,0.3014218009478673,0.013099786692971807,0.3009478672985782,0.28127962085308056,0.32014218009478673,nan,nan,nan,nan,nan,2256232680.0,996506684.7267817,1907705400.0,1567810910.0,4086994799.9999976,2265773600.0,996467762.3785036,1918739150.0,1578424460.0,4096849074.9999976,252056.0,0.0,252056.0,252056.0,252056.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.35512556275110596,0.021719333539328076,0.35853561065227835,0.3209778664799827,0.38765424390224673
80,0.5,10,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,363.11941360898857,21.214282285953605,358.46753970163047,336.6076962787099,397.0147124972463,0.08116828718508097,0.005989404147307558,0.08419833903860294,0.07175183917469723,0.08821940359740657,30.3619528198456,2.4565163115813125,30.758313270937897,26.42201468575246,33.52255037810629,62.8,2.6381811916545836,64.0,58.25,65.0,0.26166666666666666,0.010992421631894093,0.26666666666666666,0.24270833333333333,0.2708333333333333,nan,nan,nan,nan,nan,2666945290.0,694717918.397265,2481336650.0,2039524105.0,3921966284.9999986,2678342740.0,694925112.8996379,2492322450.0,2051590140.0,3933725099.9999986,286624.0,0.0,286624.0,286624.0,286624.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.35077568961809147,0.02332330651467681,0.34753425991741016,0.31754050132774403,0.3830836249885816
