M,requested_delta,treatment,replicates,milp_feasible_mean,milp_feasible_std,milp_feasible_median,milp_feasible_p05,milp_feasible_p95,milp_optimal_mean,milp_optimal_std,milp_optimal_median,milp_optimal_p05,milp_optimal_p95,milp_total_distance_mean,milp_total_distance_std,milp_total_distance_median,milp_total_distance_p05,milp_total_distance_p95,milp_normalized_distance_p95_mean,milp_normalized_distance_p95_std,milp_normalized_distance_p95_median,milp_normalized_distance_p95_p05,milp_normalized_distance_p95_p95,milp_total_excess_kg_mean,milp_total_excess_kg_std,milp_total_excess_kg_median,milp_total_excess_kg_p05,milp_total_excess_kg_p95,milp_assigned_robot_count_mean,milp_assigned_robot_count_std,milp_assigned_robot_count_median,milp_assigned_robot_count_p05,milp_assigned_robot_count_p95,milp_robot_utilization_mean,milp_robot_utilization_std,milp_robot_utilization_median,milp_robot_utilization_p05,milp_robot_utilization_p95,milp_assignment_distance_gini_mean,milp_assignment_distance_gini_std,milp_assignment_distance_gini_median,milp_assignment_distance_gini_p05,milp_assignment_distance_gini_p95,milp_solver_wall_ns_mean,milp_solver_wall_ns_std,milp_solver_wall_ns_median,milp_solver_wall_ns_p05,milp_solver_wall_ns_p95,milp_total_wall_ns_mean,milp_total_wall_ns_std,milp_total_wall_ns_median,milp_total_wall_ns_p05,milp_total_wall_ns_p95,milp_matrix_bytes_mean,milp_matrix_bytes_std,milp_matrix_bytes_median,milp_matrix_bytes_p05,milp_matrix_bytes_p95,assignment_churn_mean,assignment_churn_std,assignment_churn_median,assignment_churn_p05,assignment_churn_p95,relative_distance_increase_mean,relative_distance_increase_std,relative_distance_increase_median,relative_distance_increase_p05,relative_distance_increase_p95,capacity_cv_mean,capacity_cv_std,capacity_cv_median,capacity_cv_p05,capacity_cv_p95
160,0.2,no_failure,10,1.0,0.0,1.0,1.0,1.0,0.1,0.30000000000000004,0.0,0.0,0.5499999999999989,878.2124255146906,70.37648868902093,849.2165681452602,801.6551363220523,981.1546540505482,0.10270416423582059,0.00973469626666796,0.09925449649523889,0.09079005205404352,0.11676316291218598,68.03673141163972,9.408063332193496,68.33915744331651,55.498833100305724,82.0253716554303,133.3,4.450842616853577,133.0,127.45,140.29999999999998,0.5554166666666667,0.018545177570223233,0.5541666666666667,0.5310416666666666,0.5845833333333333,nan,nan,nan,nan,nan,5010834450.0,190941980.6348528,5069733350.0,4713530420.0,5094590430.0,5027430030.0,190196526.82874656,5088870200.0,4729860155.0,5109177450.0,561704.0,0.0,561704.0,561704.0,561704.0,0.019583333333333335,0.058750000000000004,0.0,0.0,0.10770833333333313,0.003940479096499482,0.011821437289498447,0.0,0.0,0.02167263503074711,0.3623622452828495,0.023791292436644473,0.3500664795216276,0.33814638901132343,0.40108058374041855
160,0.2,random_10_percent,10,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,957.7664674103349,66.17882032645096,950.7391465143495,876.9445097290063,1053.110617525353,0.1121290881206752,0.011936862772923978,0.11499281819096353,0.09615412130806111,0.12455826221262517,66.62419891601743,7.890715835035387,69.43550265517649,54.81232757166786,75.21690663592348,134.4,3.5552777669262356,135.5,128.0,138.0,0.6222222222222222,0.016459619291325174,0.6273148148148149,0.5925925925925926,0.6388888888888888,nan,nan,nan,nan,nan,5065594010.0,16696484.210303077,5067854000.0,5041391420.0,5084039810.0,5080431240.0,16802554.491636086,5084440300.0,5055184450.0,5099392190.0,505640.0,0.0,505640.0,505640.0,505640.0,0.18749999999999997,0.03646843628390367,0.17824074074074076,0.13703703703703704,0.23657407407407405,0.0959626869519119,0.025274313974597343,0.09617301803943054,0.058241924668010286,0.13047353921324087,0.36079375898237914,0.027872275175312166,0.3533741001694326,0.32703227204235563,0.4050215822463756
160,0.2,random_20_percent,10,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1113.989777499555,81.96864428608902,1112.6108219287344,994.4609889594911,1236.0536418397442,0.1315887275971033,0.014579768190221762,0.13295238536207465,0.1118261476839366,0.15260013784106857,61.21853065716466,8.258844453499071,61.428186603401045,50.070338200396485,74.29407975895039,137.5,3.556683848755748,136.5,134.0,143.29999999999998,0.7161458333333333,0.01852439504560285,0.7109375,0.6979166666666666,0.7463541666666667,nan,nan,nan,nan,nan,5051583990.0,11045305.689427523,5051448750.0,5036974605.0,5067164780.0,5063404450.0,11320062.015488254,5062212450.0,5047650235.0,5080112700.0,449576.0,0.0,449576.0,449576.0,449576.0,0.321875,0.050432160153792524,0.3385416666666667,0.23151041666666666,0.37265625,0.2764269886913185,0.0800896840628321,0.25091116525050206,0.17975436110773174,0.39643442219767283,0.3559293406535944,0.023107564414996815,0.353292240322979,0.32227893666385443,0.3878375252549271
160,0.2,random_30_percent,10,0.9,0.30000000000000004,1.0,0.45,1.0,0.0,0.0,0.0,0.0,0.0,1278.208065626414,92.23789119394628,1284.6338409078273,1139.4471140752796,1407.0493930478253,0.14690831945243263,0.01274215878975283,0.1456726147693435,0.130445409513406,0.16560244359331958,61.31535498116338,6.243228203314317,61.372141297747575,53.43778243089134,71.18045463467188,124.9,41.762303576311496,139.0,59.85,143.65,0.743452380952381,0.2485851403351875,0.8273809523809523,0.35625,0.8550595238095238,nan,nan,nan,nan,nan,5051325077.777778,5804289.0415006,5052037100.0,5041207220.0,5057044220.0,5062628422.222222,6900219.755240936,5063309700.0,5050651960.0,5069103080.0,354160.8,118053.6,393512.0,177080.4,393512.0,0.4748677248677249,0.03257568877255226,0.48214285714285715,0.425,0.5178571428571428,0.4797150133130869,0.08060517847888928,0.49089855979029645,0.34459246993935977,0.5696909656362178,0.36469240311483647,0.03274638606251405,0.35718688130683507,0.3261180411576524,0.41348965001099597
160,0.2,random_5_percent,10,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,909.5882007767972,68.33777612748848,901.9103557713627,818.3376135770941,988.5324161585654,0.10747825413286623,0.012547436819375531,0.1016595169569678,0.09530596803366198,0.12837925574007877,66.41523713683256,8.769108274395615,66.63695899674086,54.42709046947209,78.50328248294785,133.2,3.7094473981982814,134.0,128.45,138.65,0.5842105263157895,0.016269506132448614,0.5877192982456141,0.5633771929824561,0.6081140350877193,nan,nan,nan,nan,nan,5065346140.0,12722141.081610437,5067225500.0,5047631695.0,5083177950.0,5080154560.0,13121018.622896623,5083613500.0,5060904275.0,5097887245.0,533672.0,0.0,533672.0,533672.0,533672.0,0.11359649122807018,0.039738391201748095,0.1162280701754386,0.057236842105263155,0.16995614035087717,0.04026017071852881,0.01968470924988439,0.040710827873085234,0.012432855586371161,0.06440926429959881,0.36350007141642604,0.02435742005556575,0.35141530449137115,0.3402084084849634,0.4026160589933343
160,0.2,random_assigned_failure,10,1.0,0.0,1.0,1.0,1.0,0.1,0.30000000000000004,0.0,0.0,0.5499999999999989,878.7470702410301,62.137877736094545,854.7622362400385,808.5461029078245,961.4934257462489,0.10420598179714873,0.01034550729708464,0.10104933131111718,0.09178226191121484,0.12022406365175424,66.93882342644187,8.676093881525874,67.57759650663466,54.99127282327394,79.18442788930203,133.0,4.049691346263317,133.5,127.0,138.65,0.5564853556485356,0.01694431525633187,0.5585774058577406,0.5313807531380753,0.5801255230125523,nan,nan,nan,nan,nan,4942408950.0,354514389.0242207,5053133200.0,4402767240.0,5077344540.0,4957542390.0,354394340.0991823,5069326750.0,4418842385.0,5092115820.0,559368.0,0.0,559368.0,559368.0,559368.0,0.03807531380753138,0.020790390374568778,0.03765690376569038,0.00606694560669456,0.06548117154811714,0.005199005448211014,0.007604730382764924,0.0036127272780562014,-0.005665708481195582,0.01651044455173184,0.36260585436894516,0.024129128936294528,0.35021477863277767,0.3381912166662473,0.40176870148783506
160,0.33,critical_assigned_failure,10,1.0,0.0,1.0,1.0,1.0,0.2,0.4000000000000001,0.0,0.0,1.0,765.3693160412846,52.289322704973394,754.2541807251912,703.6911833652576,853.8355392901269,0.09426066032210556,0.010958234432848137,0.09168467481132928,0.08036514035465148,0.11218442740513107,71.43740587014972,6.950383645578593,72.70370510172643,60.71333193535125,80.89660634416343,134.7,3.5510561809129406,135.5,128.9,139.0,0.4249211356466877,0.011202069971334194,0.4274447949526814,0.40662460567823344,0.4384858044164038,nan,nan,nan,nan,nan,4968303030.0,304695089.04789084,5075376100.0,4431884275.0,5129233050.0,4990705550.0,303966867.37784183,5102424100.0,4453866785.0,5148814815.0,741576.0,0.0,741576.0,741576.0,741576.0,0.05205047318611987,0.03757122954143956,0.04574132492113565,0.00914826498422713,0.11214511041009463,0.01370061235325131,0.012245052380961107,0.012647302002305683,-0.0008733938844203942,0.033174433877281626,0.3477127761151767,0.012775444397576287,0.34963990259943223,0.3265381134720336,0.3641448834326043
160,0.33,idle_robot_failure,10,1.0,0.0,1.0,1.0,1.0,0.2,0.4000000000000001,0.0,0.0,1.0,754.2502732618811,52.618599523012755,743.2549547770889,696.2564102077027,844.0396506865651,0.09370175334477651,0.012248271150861734,0.09029571327289605,0.08079640983428325,0.11354058600569342,71.36642850648921,5.581071911254726,70.40106257386347,64.22253824472112,80.40999720194289,133.5,3.263433774416144,135.0,127.9,137.1,0.4211356466876972,0.01029474376787427,0.42586750788643535,0.40347003154574135,0.43249211356466877,nan,nan,nan,nan,nan,4934444020.0,321473244.1264212,5088941800.0,4291880350.0,5114939910.0,4954826930.0,321332425.01086336,5108094900.0,4312598835.0,5134890405.0,741576.0,0.0,741576.0,741576.0,741576.0,0.040063091482649846,0.04146915374608318,0.031545741324921134,0.0,0.10378548895899048,-0.001180861626189395,0.005249687916540346,0.0,-0.009680989224332338,0.004560234713471101,0.35778177136337647,0.013970509572910395,0.35983278750190184,0.3347579784195461,0.3772770998482936
160,0.33,no_failure,10,1.0,0.0,1.0,1.0,1.0,0.3,0.45825756949558394,0.0,0.0,1.0,754.6718241475883,50.15427786250839,743.9738522907278,698.2967236958489,839.7715007415275,0.0930092816327145,0.0137165066404797,0.08811528901498131,0.07787292626800056,0.11488086406371438,71.71162644957569,7.693225138740022,72.76375167673646,58.147376033318494,80.40999720194289,133.6,3.4698703145794942,133.5,127.9,138.0,0.42012578616352203,0.010911541869746836,0.419811320754717,0.40220125786163524,0.4339622641509434,nan,nan,nan,nan,nan,4958830900.0,241914682.57873476,5073917150.0,4476292340.0,5120577460.0,4981126960.0,240187303.98105225,5094562600.0,4502298005.0,5146446105.0,743912.0,0.0,743912.0,743912.0,743912.0,0.004088050314465409,0.012264150943396225,0.0,0.0,0.022484276729559705,-0.00042842664886503807,0.0012852799465951142,0.0,-0.0023563465687577094,0.0,0.3577656247984173,0.013707279743615564,0.3596613371544384,0.3352177089018772,0.37692940021596316
160,0.33,random_10_percent,10,1.0,0.0,1.0,1.0,1.0,0.1,0.30000000000000004,0.0,0.0,0.5499999999999989,809.2491167335049,55.94301785040143,785.2910951453684,757.8666624279502,913.0599400694729,0.0942386506324063,0.010061372378261428,0.089991108945504,0.08357047952452278,0.1098382386057131,69.37200821551376,8.441574077832042,68.50435213100562,59.17413132673727,83.28303486784534,135.0,3.492849839314596,135.5,129.8,139.65,0.472027972027972,0.012212761675925157,0.47377622377622375,0.45384615384615384,0.48828671328671325,nan,nan,nan,nan,nan,5061691130.0,61901318.91720966,5077991700.0,4964461200.0,5097215375.0,5082142740.0,61331949.85875143,5099085050.0,4985368475.0,5116556710.0,669160.0,0.0,669160.0,669160.0,669160.0,0.11713286713286715,0.03869130353251156,0.11013986013986014,0.06695804195804196,0.1832167832167832,0.07212111909897359,0.02942453934878503,0.07215409464822592,0.030755211267537004,0.11780967157023128,0.3564359126352257,0.014376070598027323,0.3569478498435177,0.33640134288172435,0.3787748933250003
