cfg_protocol,corridor_double,cpu_s,energy_Wh,false_cert,makespan,min_sep_amr,min_sep_load,msgs,n_done,phi_oracle,recert_reject,revisions,seed,slip,success,t_end,wall_pen_max
best_response,0.0,281.3144312000368,16.396569601890608,0,145.51999999994015,-0.3990191110149769,5.05925508654723,1141530,1,164.21251082494666,0,25,22,71571,False,300.01999999979967,0.22228689604574298
best_response,0.0,181.88714270002674,10.310766136890118,0,164.97999999992246,-0.12095249458102003,-0.2772265903502298,950169,2,164.09383038051985,0,9,23,18500,True,164.99999999992244,0.0796156333456352
best_response,0.0,140.2678609000286,8.773774999637862,0,141.79999999994354,-0.19527594982719684,-0.13234550135179468,927348,2,164.5402290768433,0,6,24,13567,True,141.81999999994352,0.025199498947239718
best_response,0.0,314.5228539000964,12.609252370589811,0,92.6799999999882,-0.1272469601550102,1.6810140278116084,1322549,1,163.11594441134687,0,18,25,11806,False,300.01999999979967,0.0
best_response,0.0,136.52768589998595,8.67564354354685,0,118.81999999996442,-0.0822693580188677,0.15576571437431674,698284,2,164.22530809440505,0,6,26,16774,True,118.8399999999644,0.15217903746984718
best_response,0.0,91.30015660007484,6.869317460360481,0,103.5599999999783,-0.1402360774582507,-0.10741529716641329,581280,2,161.6785730938033,0,6,27,9768,True,103.57999999997828,0.0385647420932429
best_response,0.0,265.3353911000304,14.817440809263639,0,137.47999999994747,-0.25051646666935395,-0.08310341000322552,2018147,1,162.57580510857449,0,6,28,17638,False,300.01999999979967,0.034863834768357194
best_response,0.0,119.74616320000496,8.969802651061112,0,128.61999999995552,-0.12260155365046821,-0.14384648485631146,727636,2,162.6431845327441,0,6,29,16868,True,128.6399999999555,0.1067822392108741
smith,0.0,129.208754900028,8.593800911653132,0,126.25999999995766,-0.09964164524751018,-0.056892712094505526,763208,2,159.08794149024982,0,6,0,16657,True,126.27999999995764,0.07211597008231507
smith,0.0,115.95783999993,8.384035017343574,0,123.93999999995977,-0.14294171030914862,-0.06574244794589745,703644,2,164.30284052668833,0,6,1,8413,True,123.95999999995975,0.038777191825712265
smith,13.5399999999998,152.27376159990672,10.575041257454554,0,154.67999999993182,-0.09764108765987606,-0.08879807583480659,971640,2,164.48216171767052,0,6,2,15731,True,154.6999999999318,0.057966625958624896
smith,0.0,297.35105159995146,13.974402724761593,0,156.31999999993033,-0.14354515835066797,-0.14899992335451984,1782999,1,164.99191714740508,0,13,3,13326,False,300.01999999979967,0.07674118411653938
smith,0.0,192.49920229997952,11.09862017365138,0,180.11999999990869,-0.0910639372621887,-0.08230129734975566,1259248,2,164.39158327703177,0,6,4,12949,True,180.13999999990867,0.0
smith,0.0,163.55460929998662,11.136670022101326,0,150.87999999993528,-0.181139599018238,-0.08208213507944673,819568,2,162.53916119675563,0,6,5,14167,True,150.89999999993526,0.10198467514768517
smith,0.0,250.96427769993898,13.281324041301584,0,300.01999999979967,-0.1362155080917059,-0.7108261399238192,1753942,0,164.73394516928846,0,24,6,18682,False,300.01999999979967,0.15242584785945795
smith,0.0,143.69613940001,8.915793732149275,0,126.61999999995733,-0.17015305962343907,0.3399450213092212,750928,2,164.1693678202221,0,6,7,10692,True,126.63999999995731,0.027745474236025913
smith,0.0,236.57638760004193,11.449020937792524,0,177.53999999991103,0.012228776285166942,-0.12508614386792072,1024612,2,164.82799323822968,0,6,8,12042,True,177.559999999911,0.02753924751137049
smith,0.0,314.98349130002316,16.720744004063565,0,74.8600000000044,-0.3409505264063673,3.1409334470238885,1615021,1,162.6988266292967,0,18,9,36841,False,300.01999999979967,0.1491498697515583
smith,0.0,277.0289258999983,20.9517221658644,0,300.01999999979967,-0.09934195907121818,8.29158627776904,790886,0,164.78577062159414,0,30,10,122889,False,300.01999999979967,0.23529862027246584
smith,0.0,135.51794049993623,8.029280746205025,0,123.31999999996033,-0.14698301585439766,-0.12137302122190441,670100,2,162.62033852338874,0,6,11,9483,True,123.33999999996031,0.032749284423069014
smith,0.0,135.61093079997227,8.528040890813545,0,132.2599999999522,-0.02247387795423833,-0.10611671829251001,683208,2,162.84306823519117,0,6,12,12552,True,132.2799999999522,0.0
smith,11.919999999999835,149.58893870003521,8.195896615861182,0,126.69999999995726,-0.08792008724755129,0.3510794055424906,804716,2,161.40556095143774,0,6,13,15437,True,126.71999999995724,0.079214987518613
smith,0.0,311.7160497000441,16.573278020661373,0,300.01999999979967,-0.13098391441759816,11.081332134486367,1610893,0,155.53903812382,0,15,14,22410,False,300.01999999979967,0.1470761269605041
smith,0.0,209.8380252000643,11.679688711944042,0,172.59999999991552,-0.17788519310170942,-0.11757304543023395,1205452,2,164.04594460792066,0,6,15,25807,True,172.6199999999155,0.11983355484443592
smith,0.0,166.51629149995279,9.45002924629642,0,165.27999999992218,-0.28628434861658847,-0.10061422607342063,934480,2,164.27208058168665,0,6,16,11384,True,165.29999999992216,0.12355063833457627
smith,0.0,123.30060110008344,7.344969448491241,0,115.39999999996753,-0.1433738362298086,-0.13057735404407778,681216,2,164.95158979780044,0,6,17,13220,True,115.41999999996752,0.0
smith,16.87999999999973,134.96372030000202,8.494196605613014,0,154.31999999993215,-0.08635364687561387,-0.08931562419309635,873722,2,162.40829282647059,0,6,18,13113,True,154.33999999993213,0.08904513980400641
smith,2.1200000000000014,145.4144316999009,8.589958687428886,0,132.0399999999524,-0.11655694113748927,-0.09458449913290945,775952,2,164.03314879530987,0,6,19,14268,True,132.0599999999524,0.06572798373986011
smith,0.9400000000000005,113.32108149991836,8.464885753029709,0,128.3199999999558,0.05628193759172814,0.8043012470117112,739496,2,164.4865489404765,0,6,20,14259,True,128.33999999995578,0.06205726898755337
smith,3.3200000000000025,131.39840139995795,9.245849815575795,0,130.67999999995365,-0.44898944381656125,-0.1036463429997383,899364,2,163.3560085253781,0,6,21,15086,True,130.69999999995363,0.019391013008320745
smith,0.0,253.98156900005415,13.595882571558246,0,205.21999999988586,-0.14922931497454228,-0.12739511277183801,1310112,2,164.21251082494666,0,6,22,11883,True,205.23999999988584,0.04098298350150831
smith,0.0,297.58977640001103,15.41667940824007,0,150.43999999993568,-0.3599157740605725,1.914237979382028,1515638,1,164.09383038051985,0,21,23,32764,False,300.01999999979967,0.2834941616268134
smith,41.360000000000866,359.7641733000055,18.90308737544103,0,173.9399999999143,-0.002151532274431489,-0.11859134115584347,2040671,1,164.5402290768433,0,6,24,37784,False,300.01999999979967,0.09962029655744509
smith,0.0,287.52003639994655,14.339903260235369,0,260.87999999983526,-0.13324856076572517,1.7438265792122092,1278351,2,163.11594441134687,0,15,25,22066,True,260.89999999983525,0.11974613062916772
smith,0.0,169.12631600000896,9.980119309461193,0,154.83999999993168,-0.17472644905807772,-0.09290209773003966,855148,2,164.22530809440505,0,6,26,16959,True,154.85999999993166,0.14916519789132388
smith,0.0,110.52682889997959,6.929739311704256,0,129.83999999995441,-0.059717238475902296,2.4213124917030875,622661,2,161.6785730938033,0,9,27,6928,True,129.8599999999544,0.0
smith,0.0,288.40724080009386,15.846248386470547,0,137.49999999994745,-0.1477470071752851,1.6482390712989465,1766057,1,162.57580510857449,0,18,28,14598,False,300.01999999979967,0.14759967738435348
smith,0.0,342.9389097999083,21.091279010371885,0,300.01999999979967,-0.17892006703546312,12.181325036315243,847114,0,162.6431845327441,0,30,29,47852,False,300.01999999979967,0.1610155760511067
bnn,0.0,157.23583659995347,8.122281836419527,0,144.63999999994095,-0.07757266318739536,1.842350646474289,734532,2,159.08794149024982,0,6,0,10438,True,144.65999999994094,0.12862486601178091
bnn,0.0,172.7554223999614,10.802780529755038,0,182.8399999999062,-0.1174546117200082,-0.1343179658815412,976786,2,164.30284052668833,0,12,1,11443,True,182.8599999999062,0.0
bnn,0.0,164.89331809990108,11.94448969297656,0,183.059999999906,-0.08399790477412394,1.281782802359233,1009660,2,164.48216171767052,0,6,2,16714,True,183.079999999906,0.10708287268255567
bnn,0.0,140.67514910001773,9.507320561947706,0,142.8399999999426,-0.11163264916651763,-0.12948985262015533,817196,2,164.99191714740508,0,6,3,16989,True,142.85999999994257,0.10867746731989847
bnn,0.0,203.71338960004505,11.09862017365138,0,180.11999999990869,-0.0910639372621887,-0.08230129734975566,1259248,2,164.39158327703177,0,6,4,12949,True,180.13999999990867,0.0
bnn,0.0,186.77124150004238,13.00581952296994,0,175.51999999991287,-0.05694470872645496,-0.10590012562509443,1104732,2,162.53916119675563,0,6,5,13736,True,175.53999999991285,0.017629768322956707
bnn,0.0,349.8093483999837,17.106429914323954,0,300.01999999979967,-0.1798620471815862,6.808107838800523,1238574,0,164.73394516928846,0,30,6,16937,False,300.01999999979967,0.14940156111408553
bnn,2.2200000000000015,340.12633719993755,14.733433164723397,0,300.01999999979967,-0.1308245388316859,-0.10744670269435197,1390538,0,164.1693678202221,0,22,7,12490,False,300.01999999979967,0.09692397049216517
bnn,0.0,174.70105509995483,11.375690133670021,0,178.2399999999104,0.05246595704440393,-0.10128582161060429,1109632,2,164.82799323822968,0,6,8,9576,True,178.25999999991038,0.06030728622052095
bnn,0.0,134.99474640004337,7.985055842767297,0,122.87999999996073,-0.13165417959678938,0.05461009179923515,656076,2,162.6988266292967,0,6,9,8815,True,122.89999999996071,0.016859732021194063
bnn,0.0,111.76313550001942,7.767979487090103,0,105.85999999997621,-0.01301521713409104,-0.10145621547723316,673608,2,164.78577062159414,0,6,10,20479,True,105.87999999997619,0.0
bnn,0.0,286.6311023000162,13.758083230628198,0,300.01999999979967,-0.1251659494769907,7.085659187641574,1338346,0,162.62033852338874,0,30,11,2950,False,300.01999999979967,0.1628352292499807
bnn,0.0,162.9091920000501,10.726381668612412,0,149.67999999993637,-0.24962257100487192,-0.10201916432992952,784608,2,162.84306823519117,0,6,12,20738,True,149.69999999993635,0.01224793614611741
bnn,5.879999999999963,235.11206900002435,12.473688956439227,0,189.75999999989992,-0.0986937319004737,-0.07284798425953731,1165640,2,161.40556095143774,0,6,13,22975,True,189.7799999998999,0.06951552577192643
bnn,0.0,121.16853829997126,6.577476628140606,0,117.79999999996535,-0.17676745766485352,-0.12255909151102173,629080,2,155.53903812382,0,6,14,7339,True,117.81999999996533,0.0
bnn,0.0,119.87938920001034,9.057545362557931,0,127.73999999995631,-0.19068805025074786,-0.05080057834205842,832920,2,164.04594460792066,0,6,15,16507,True,127.75999999995629,0.10352212981495482
bnn,0.0,258.42575060005765,14.215118715510746,0,73.72000000000544,-0.11329756595076257,0.9056131249178068,1276913,1,164.27208058168665,0,18,16,4873,False,300.01999999979967,0.14875752167027123
bnn,0.0,288.8872733999742,12.699306400447266,0,83.67999999999638,-0.11010622597862763,2.370552868651874,1278393,1,164.95158979780044,0,18,17,6333,False,300.01999999979967,0.0
bnn,0.0,147.05739440000616,8.197466172034355,0,156.07999999993055,-0.37370704772668406,2.4383780308368372,758796,2,162.40829282647059,0,6,18,12208,True,156.09999999993053,0.018268021252916655
bnn,0.0,313.9589710000437,15.807979817067002,0,117.49999999996562,-0.17116720923538353,1.3700908106427772,1703325,1,164.03314879530987,0,18,19,12631,False,300.01999999979967,0.14866245420109903
bnn,0.0,282.8421292999992,14.741484134648939,0,288.8999999998098,-0.2035670214421738,0.8541050110186346,1468030,1,164.4865489404765,0,27,20,35011,False,300.01999999979967,0.14983506696044735
bnn,0.0,158.5041729999939,7.515834393575611,0,120.8199999999626,-0.09510522342326544,-0.08964505054879979,729512,2,163.3560085253781,0,6,21,9590,True,120.83999999996259,0.0
bnn,0.0,278.2483919999795,12.738546751740623,0,254.73999999984082,-0.11698697654716017,2.334377617896252,1187744,2,164.21251082494666,0,18,22,12872,True,254.7599999998408,0.0840061049813634
bnn,0.0,210.028046399937,12.557450850768488,0,193.03999999989693,-0.1622334138627785,-0.09733226505872139,1204952,2,164.09383038051985,0,6,23,13865,True,193.05999999989692,0.12033731553667976
bnn,0.0,160.30783200007863,8.429246047875221,0,126.39999999995753,-0.12877982564530763,-0.10100852652697156,838244,2,164.5402290768433,0,6,24,14471,True,126.41999999995751,0.0859506428558581
bnn,0.0,339.12569270003587,14.895590898012724,0,74.80000000000446,-0.11618935219341486,1.3117216385636516,1661825,1,163.11594441134687,0,18,25,37967,False,300.01999999979967,0.14905130700558922
bnn,0.0,141.77534309995826,8.67564354354685,0,118.81999999996442,-0.0822693580188677,0.15576571437431674,698284,2,164.22530809440505,0,6,26,16774,True,118.8399999999644,0.15217903746984718
bnn,0.0,119.96640889998525,7.902495577207067,0,103.29999999997854,-0.175081890849544,-0.08169611337079807,631768,2,161.6785730938033,0,6,27,12214,True,103.31999999997852,0.0
bnn,0.0,152.63425420003477,10.462188269254487,0,156.53999999993013,-0.20928820055040379,-0.046652014368563144,1054112,2,162.57580510857449,0,6,28,20078,True,156.5599999999301,0.0
bnn,0.0,167.9860601000255,8.969802651061112,0,128.61999999995552,-0.12260155365046821,-0.14384648485631146,727636,2,162.6431845327441,0,6,29,16868,True,128.6399999999555,0.1067822392108741
logit,0.0,139.01049360004254,7.704573633893774,0,134.17999999995047,-0.06488535972416776,1.842350646474289,696376,2,159.08794149024982,0,6,0,10299,True,134.19999999995045,0.11458554797242135
logit,0.0,288.8231530999765,12.253349761752443,0,300.01999999979967,-0.09813005399788546,8.541263431771142,1073226,0,164.30284052668833,0,30,1,2933,False,300.01999999979967,0.0
logit,0.0,158.57896980002988,9.430111062879465,0,146.83999999993895,-0.1064464148753001,-0.06462415972915281,859668,2,164.48216171767052,0,6,2,11798,True,146.85999999993894,0.11434089950251208
logit,0.0,137.4059855999658,9.507320561947706,0,142.8399999999426,-0.11163264916651763,-0.12948985262015533,817196,2,164.99191714740508,0,6,3,16989,True,142.85999999994257,0.10867746731989847
logit,0.0,145.48829889995977,8.528600433845652,0,142.87999999994256,0.03339998867776667,-0.0673533120549834,890768,2,164.39158327703177,0,6,4,8169,True,142.89999999994254,0.0
logit,0.4400000000000001,175.6207951999968,11.159475594404816,0,164.77999999992264,-0.026567709326099476,-0.041273954814894154,979356,2,162.53916119675563,0,6,5,14948,True,164.79999999992262,0.1120808589624496
logit,0.0,262.5877783000469,14.985402070416303,0,151.37999999993482,-0.14604845856060977,6.808107838800523,1311724,1,164.73394516928846,0,24,6,44811,False,300.01999999979967,0.17761502671427049
logit,10.779999999999859,341.10731410002336,14.912653821486876,0,151.55999999993466,-0.19757216601345381,-0.0922067299878595,1425645,1,164.1693678202221,0,12,7,21458,False,300.01999999979967,0.09387615741169003
logit,0.0,210.3739480000222,11.375690133670021,0,178.2399999999104,0.05246595704440393,-0.10128582161060429,1109632,2,164.82799323822968,0,6,8,9576,True,178.25999999991038,0.06030728622052095
logit,0.0,188.1251603999408,9.620359406044512,0,150.5199999999356,-0.1289655923521144,0.1361789928971877,833044,2,162.6988266292967,0,6,9,9538,True,150.5399999999356,0.0
logit,0.0,124.3536652000621,7.767979487090103,0,105.85999999997621,-0.01301521713409104,-0.10145621547723316,673608,2,164.78577062159414,0,6,10,20479,True,105.87999999997619,0.0
logit,0.0,333.92550300003495,12.939856128552496,0,300.01999999979967,-0.17223799518856261,-0.18095369164777875,1530750,0,162.62033852338874,0,30,11,1789,False,300.01999999979967,0.1489321156217347
logit,0.0,187.72800679993816,10.726381668612412,0,149.67999999993637,-0.24962257100487192,-0.10201916432992952,784608,2,162.84306823519117,0,6,12,20738,True,149.69999999993635,0.01224793614611741
logit,0.0,272.08870699990075,13.14619313117443,0,207.65999999988364,-0.013122678319967107,-0.1260524469875559,1418572,2,161.40556095143774,0,6,13,20907,True,207.67999999988362,0.0522183789002284
logit,0.0,281.21797680004966,16.203611904235714,0,240.77999999985352,-0.4119131138580564,-0.11108221211726166,1317172,2,155.53903812382,0,6,14,30344,True,240.7999999998535,0.1815222711579158
logit,0.0,191.80196190008428,9.609738219207662,0,137.35999999994758,-0.41582484567125855,0.38558817646528754,888328,2,164.04594460792066,0,6,15,20174,True,137.37999999994756,0.12993497246075403
logit,0.0,172.7432504000608,9.650381885023863,0,172.33999999991576,-0.10292878978178172,-0.008980042563457857,849213,2,164.27208058168665,0,9,16,17265,True,172.35999999991574,0.10992904455091124
logit,0.0,216.44939530000556,9.387915952886805,0,171.61999999991642,-0.1481528550382819,2.2857600304386425,905889,2,164.95158979780044,0,9,17,7041,True,171.6399999999164,0.06224152191963128
logit,0.0,200.00587120000273,9.73457405084719,0,184.159999999905,-0.37370704772668406,1.1039655619700923,907012,2,162.40829282647059,0,6,18,16876,True,184.179999999905,0.059436045491368716
logit,0.0,300.14646019996144,15.764067715072775,0,126.979999999957,-0.3745372366298198,1.9011961581060928,1689549,1,164.03314879530987,0,18,19,12122,False,300.01999999979967,0.14866245420109903
logit,0.0,395.6704507000977,13.675846829737726,0,300.01999999979967,-0.1717573194285171,7.269983685358405,1175086,0,164.4865489404765,0,24,20,12270,False,300.01999999979967,0.1498410509191661
logit,0.0,254.5820666999789,13.30804573212639,0,244.11999999985048,-0.1814619971447579,0.5382319445642407,1337795,2,163.3560085253781,0,15,21,17070,True,244.13999999985046,0.11382673753097661
logit,0.0,280.8099327000091,14.384357594119665,0,300.01999999979967,-0.1563087676332155,12.961485339581703,771688,0,164.21251082494666,0,31,22,4279,False,300.01999999979967,0.14891723770615423
logit,0.0,273.30825110001024,12.557450850768488,0,193.03999999989693,-0.1622334138627785,-0.09733226505872139,1204952,2,164.09383038051985,0,6,23,13865,True,193.05999999989692,0.12033731553667976
logit,0.0,154.29983309993986,8.429246047875221,0,126.39999999995753,-0.12877982564530763,-0.10100852652697156,838244,2,164.5402290768433,0,6,24,14471,True,126.41999999995751,0.0859506428558581
logit,0.0,377.87806939997245,14.616425195234674,0,74.80000000000446,-0.11618935219341486,1.3117216385636516,1661829,1,163.11594441134687,0,18,25,35834,False,300.01999999979967,0.17491040264081517
logit,0.0,127.34553880000021,8.67564354354685,0,118.81999999996442,-0.0822693580188677,0.15576571437431674,698284,2,164.22530809440505,0,6,26,16774,True,118.8399999999644,0.15217903746984718
logit,0.0,147.65319149999414,7.902495577207067,0,103.29999999997854,-0.175081890849544,-0.08169611337079807,631768,2,161.6785730938033,0,6,27,12214,True,103.31999999997852,0.0
logit,0.0,286.2905975000467,18.245531813924536,0,87.69999999999273,-0.39010198464384244,1.1289069686633617,1649135,1,162.57580510857449,0,6,28,42987,False,300.01999999979967,0.11853882613471711
logit,0.0,147.77511940000113,8.969802651061112,0,128.61999999995552,-0.12260155365046821,-0.14384648485631146,727636,2,162.6431845327441,0,6,29,16868,True,128.6399999999555,0.1067822392108741
replicator,0.0,270.46135829994455,10.000666666694134,0,300.01999999979967,0.5556022755965393,10.199407238009853,1260084,0,159.08794149024982,0,0,0,0,False,300.01999999979967,0.0
replicator,0.0,267.15784960007295,10.000666666694134,0,300.01999999979967,1.9072821183383213,10.857569160705943,900060,0,164.30284052668833,0,0,1,0,False,300.01999999979967,0.0
replicator,0.0,288.1381058000261,10.000666666694134,0,300.01999999979967,1.1714643618811116,10.34100204483985,840056,0,164.48216171767052,0,0,2,0,False,300.01999999979967,0.0
replicator,0.0,239.35787119995803,10.000666666694134,0,300.01999999979967,0.5190597504109757,8.752966509180462,960064,0,164.99191714740508,0,0,3,0,False,300.01999999979967,0.0
replicator,0.0,251.1890062999446,10.000666666694134,0,300.01999999979967,0.872772668295287,7.664187882518568,1080072,0,164.39158327703177,0,0,4,0,False,300.01999999979967,0.0
replicator,0.0,273.594198100036,10.000666666694134,0,300.01999999979967,0.4069785159982958,9.433504797058003,900060,0,162.53916119675563,0,0,5,0,False,300.01999999979967,0.0
replicator,0.0,316.60188219998963,10.000666666694134,0,300.01999999979967,0.6705512600996455,6.808107838800523,960064,0,164.73394516928846,0,0,6,0,False,300.01999999979967,0.0
replicator,0.0,278.37384569994174,10.000666666694134,0,300.01999999979967,2.807046372982925,9.3522414724481,840056,0,164.1693678202221,0,0,7,0,False,300.01999999979967,0.0
replicator,0.0,325.63075450004544,10.000666666694134,0,300.01999999979967,1.8146610047920946,9.65956819061693,840056,0,164.82799323822968,0,0,8,0,False,300.01999999979967,0.0
replicator,0.0,268.27078830008395,10.000666666694134,0,300.01999999979967,0.5870500089359738,11.545724692256957,840056,0,162.6988266292967,0,0,9,0,False,300.01999999979967,0.0
replicator,0.0,299.21045979997143,10.000666666694134,0,300.01999999979967,0.37637328741860454,11.051201636559197,1200080,0,164.78577062159414,0,0,10,0,False,300.01999999979967,0.0
replicator,0.0,281.0701158999,10.000666666694134,0,300.01999999979967,1.3142394822511345,11.37348267960953,960064,0,162.62033852338874,0,0,11,0,False,300.01999999979967,0.0
replicator,0.0,256.0802196000004,10.000666666694134,0,300.01999999979967,1.0873433658883447,13.36984968106271,840056,0,162.84306823519117,0,0,12,0,False,300.01999999979967,0.0
replicator,0.0,283.8670764999697,10.000666666694134,0,300.01999999979967,1.0390184495790646,12.95468320818685,1020068,0,161.40556095143774,0,0,13,0,False,300.01999999979967,0.0
replicator,0.0,316.12353960005566,10.000666666694134,0,300.01999999979967,0.6910631870682822,11.081332134486367,1500100,0,155.53903812382,0,0,14,0,False,300.01999999979967,0.0
replicator,0.0,298.4310728999553,10.000666666694134,0,300.01999999979967,0.8104944277797963,12.35725603000914,780052,0,164.04594460792066,0,0,15,0,False,300.01999999979967,0.0
replicator,0.0,318.839218200068,10.000666666694134,0,300.01999999979967,0.7726276564031309,10.888137261924825,960064,0,164.27208058168665,0,0,16,0,False,300.01999999979967,0.0
replicator,0.0,267.3075694000581,10.000666666694134,0,300.01999999979967,2.6791332224712456,10.34521134420164,780052,0,164.95158979780044,0,0,17,0,False,300.01999999979967,0.0
replicator,0.0,263.3941633000504,10.000666666694134,0,300.01999999979967,0.7925032041397397,12.227505692514619,960064,0,162.40829282647059,0,0,18,0,False,300.01999999979967,0.0
replicator,0.0,231.85433310002554,10.000666666694134,0,300.01999999979967,2.7964618031244624,7.4733841859965535,780052,0,164.03314879530987,0,0,19,0,False,300.01999999979967,0.0
replicator,0.0,221.5875961999409,10.000666666694134,0,300.01999999979967,1.2671140044281592,12.89316361882238,720048,0,164.4865489404765,0,0,20,0,False,300.01999999979967,0.0
replicator,0.0,240.3204733999446,10.000666666694134,0,300.01999999979967,1.1721111283712295,11.140910947372154,720048,0,163.3560085253781,0,0,21,0,False,300.01999999979967,0.0
replicator,0.0,259.57093689998146,10.000666666694134,0,300.01999999979967,0.43835876830662557,14.318435469054169,840056,0,164.21251082494666,0,0,22,0,False,300.01999999979967,0.0
replicator,0.0,272.884309999994,10.000666666694134,0,300.01999999979967,1.7767932082145148,13.69915545194785,1260084,0,164.09383038051985,0,0,23,0,False,300.01999999979967,0.0
replicator,0.0,236.48267540009692,10.000666666694134,0,300.01999999979967,1.9273589564146107,10.01866683816985,780052,0,164.5402290768433,0,0,24,0,False,300.01999999979967,0.0
replicator,0.0,211.01445880008396,10.000666666694134,0,300.01999999979967,0.895366781059388,8.278777943496305,840056,0,163.11594441134687,0,0,25,0,False,300.01999999979967,0.0
replicator,0.0,233.0904267000733,10.000666666694134,0,300.01999999979967,1.9307645899847241,12.94953033337167,900060,0,164.22530809440505,0,0,26,0,False,300.01999999979967,0.0
replicator,0.0,233.5631911000237,10.000666666694134,0,300.01999999979967,0.380361792127534,6.418924973563938,840056,0,161.6785730938033,0,0,27,0,False,300.01999999979967,0.0
replicator,0.0,218.42601659998763,10.000666666694134,0,300.01999999979967,0.8674664732873388,10.271643163431653,960064,0,162.57580510857449,0,0,28,0,False,300.01999999979967,0.0
