campaign_id,experiment,world_key,world_id,world_seed,scenario,N,K,capacity_cv,pressure,implementation_version,graph_regime,radius,radius_over_rc,graph_seed,graph_n_edges,graph_mean_degree,graph_min_degree,graph_diameter,graph_components,graph_lambda_2,graph_connected,method,algorithm_status,cycle_observed,consistent,raw_certificate,distance_cost,capacity_deficit,robot_conflict,excess_capacity,assigned_robots,max_coalition_size,unserved_loads,rounds,messages,bytes,messages_per_agent,bytes_per_agent,runtime_ms,oracle_status,oracle_objective,oracle_bound,oracle_gap,oracle_runtime_s,oracle_feasible,oracle_certified,optimality_gap
SP1_N3_DISTRIBUTED_BASELINES_v1_SMOKE,E2,E2:uniform:p0.85:cv0.0:r0,uniform-p0.85-r0,1061109556,uniform,16,5,0.0,0.85,sp1-n3-1.0,medium,54.97358230915557,1.5,1061109556,63,7.875,3,3,1,1.6988048463430272,True,capacity_cbba_rb,QUIESCENT_OBSERVED,True,True,CAPACITY_DEFICIT,393.7492965915583,3.336625508818594,0,5.336625508818601,14,6,1,23,776,133196,48.5,8324.75,26.161500019952655,OPTIMAL,440.39147560986885,440.3914756098688,0.0,0.039568600011989474,True,True,
SP1_N3_DISTRIBUTED_BASELINES_v1_SMOKE,E2,E2:uniform:p0.85:cv0.0:r0,uniform-p0.85-r0,1061109556,uniform,16,5,0.0,0.85,sp1-n3-1.0,medium,54.97358230915557,1.5,1061109556,63,7.875,3,3,1,1.6988048463430272,True,weighted_grape,CONVERGED,False,True,FEASIBLE,468.93954350201034,0.0,0,7.000000000000007,15,6,0,257,9536,400134,596.0,25008.375,156.486899999436,OPTIMAL,440.39147560986885,440.3914756098688,0.0,0.039568600011989474,True,True,0.06482429718378897
SP1_N3_DISTRIBUTED_BASELINES_v1_SMOKE,E2,E2:uniform:p0.85:cv0.0:r0,uniform-p0.85-r0,1061109556,uniform,16,5,0.0,0.85,sp1-n3-1.0,medium,54.97358230915557,1.5,1061109556,63,7.875,3,3,1,1.6988048463430272,True,weighted_pair_grape,CONVERGED,True,True,FEASIBLE,440.3914756098688,0.0,0,7.000000000000007,15,6,0,337,11825,496272,739.0625,31017.0,395.5627999966964,OPTIMAL,440.39147560986885,440.3914756098688,0.0,0.039568600011989474,True,True,-1.2907474828410188e-16
SP1_N3_DISTRIBUTED_BASELINES_v1_SMOKE,E2,E2:uniform:p0.85:cv0.0:r1,uniform-p0.85-r1,3733269523,uniform,16,5,0.0,0.85,sp1-n3-1.0,medium,61.4957862819798,1.5,3733269523,73,9.125,5,2,1,3.217173754510301,True,capacity_cbba_rb,QUIESCENT_OBSERVED,True,True,FEASIBLE,484.6932817975961,0.0,0,12.000000000000004,16,6,0,23,915,150653,57.1875,9415.8125,30.183800030499697,OPTIMAL,422.19026834558656,422.19026834558656,0.0,0.0025323000154457986,True,True,0.1480446569669562
SP1_N3_DISTRIBUTED_BASELINES_v1_SMOKE,E2,E2:uniform:p0.85:cv0.0:r1,uniform-p0.85-r1,3733269523,uniform,16,5,0.0,0.85,sp1-n3-1.0,medium,61.4957862819798,1.5,3733269523,73,9.125,5,2,1,3.217173754510301,True,weighted_grape,CONVERGED,False,True,FEASIBLE,422.45917187677094,0.0,0,7.0000000000000036,15,6,0,257,10695,448752,668.4375,28047.0,218.35019998252392,OPTIMAL,422.19026834558656,422.19026834558656,0.0,0.0025323000154457986,True,True,0.0006369249870161987
SP1_N3_DISTRIBUTED_BASELINES_v1_SMOKE,E2,E2:uniform:p0.85:cv0.0:r1,uniform-p0.85-r1,3733269523,uniform,16,5,0.0,0.85,sp1-n3-1.0,medium,61.4957862819798,1.5,3733269523,73,9.125,5,2,1,3.217173754510301,True,weighted_pair_grape,CONVERGED,True,True,FEASIBLE,422.19026834558656,0.0,0,7.0000000000000036,15,6,0,289,11286,473574,705.375,29598.375,356.8809000425972,OPTIMAL,422.19026834558656,422.19026834558656,0.0,0.0025323000154457986,True,True,0.0
SP1_N3_DISTRIBUTED_BASELINES_v1_SMOKE,E2,E2:uniform:p0.85:cv0.65:r0,uniform-p0.85-r0,1061109556,uniform,16,5,0.65,0.85,sp1-n3-1.0,medium,54.97358230915557,1.5,1061109556,63,7.875,3,3,1,1.6988048463430272,True,capacity_cbba_rb,QUIESCENT_OBSERVED,True,True,FEASIBLE,542.4149339651603,0.0,0,12.000000000000021,16,5,0,25,964,141064,60.25,8816.5,32.242099987342954,OPTIMAL,394.19655791414607,394.1965579141461,0.0,0.10109920002287254,True,True,0.3760011929969603
SP1_N3_DISTRIBUTED_BASELINES_v1_SMOKE,E2,E2:uniform:p0.85:cv0.65:r0,uniform-p0.85-r0,1061109556,uniform,16,5,0.65,0.85,sp1-n3-1.0,medium,54.97358230915557,1.5,1061109556,63,7.875,3,3,1,1.6988048463430272,True,weighted_grape,CONVERGED,False,True,FEASIBLE,431.3252169050354,0.0,0,4.467659144356732,13,5,0,225,8324,349230,520.25,21826.875,182.81909998040646,OPTIMAL,394.19655791414607,394.1965579141461,0.0,0.10109920002287254,True,True,0.09418818669384668
SP1_N3_DISTRIBUTED_BASELINES_v1_SMOKE,E2,E2:uniform:p0.85:cv0.65:r0,uniform-p0.85-r0,1061109556,uniform,16,5,0.65,0.85,sp1-n3-1.0,medium,54.97358230915557,1.5,1061109556,63,7.875,3,3,1,1.6988048463430272,True,weighted_pair_grape,CONVERGED,True,True,FEASIBLE,421.08381130387943,0.0,0,4.467659144356729,13,5,0,257,8867,372036,554.1875,23252.25,314.5176999969408,OPTIMAL,394.19655791414607,394.1965579141461,0.0,0.10109920002287254,True,True,0.06820773253831725
SP1_N3_DISTRIBUTED_BASELINES_v1_SMOKE,E2,E2:uniform:p0.85:cv0.65:r1,uniform-p0.85-r1,3733269523,uniform,16,5,0.65,0.85,sp1-n3-1.0,medium,61.4957862819798,1.5,3733269523,73,9.125,5,2,1,3.217173754510301,True,capacity_cbba_rb,QUIESCENT_OBSERVED,True,True,CAPACITY_DEFICIT,533.1775554974338,2.5414883853058825,0,4.350211704338255,13,3,1,24,1088,163252,68.0,10203.25,70.86249999701977,OPTIMAL,409.38101449381713,409.38101449381713,0.0,0.14866310002980754,True,True,
SP1_N3_DISTRIBUTED_BASELINES_v1_SMOKE,E2,E2:uniform:p0.85:cv0.65:r1,uniform-p0.85-r1,3733269523,uniform,16,5,0.65,0.85,sp1-n3-1.0,medium,61.4957862819798,1.5,3733269523,73,9.125,5,2,1,3.217173754510301,True,weighted_grape,CONVERGED,False,True,FEASIBLE,535.0657851019224,0.0,0,7.999060176686399,13,4,0,225,9357,392556,584.8125,24534.75,200.28519997140393,OPTIMAL,409.38101449381713,409.38101449381713,0.0,0.14866310002980754,True,True,0.307011722963043
SP1_N3_DISTRIBUTED_BASELINES_v1_SMOKE,E2,E2:uniform:p0.85:cv0.65:r1,uniform-p0.85-r1,3733269523,uniform,16,5,0.65,0.85,sp1-n3-1.0,medium,61.4957862819798,1.5,3733269523,73,9.125,5,2,1,3.217173754510301,True,weighted_pair_grape,CONVERGED,True,True,FEASIBLE,422.519792422329,0.0,0,2.7928899321417453,12,4,0,321,12733,534348,795.8125,33396.75,686.6028999793343,OPTIMAL,409.38101449381713,409.38101449381713,0.0,0.14866310002980754,True,True,0.03209425318552548
SP1_N3_DISTRIBUTED_BASELINES_v1_SMOKE,E2,E2:corridor:p0.85:cv0.0:r0,corridor-p0.85-r0,2440651991,corridor,16,5,0.0,0.85,sp1-n3-1.0,medium,39.42269665066772,1.5,2440651991,74,9.25,3,3,1,1.3940521178398657,True,capacity_cbba_rb,QUIESCENT_OBSERVED,True,True,CAPACITY_DEFICIT,266.4439433080376,1.0966430115294559,0,13.09664301152945,16,6,1,23,928,145024,58.0,9064.0,33.281799987889826,INFEASIBLE,,,0.0,0.0027936999686062336,False,False,
SP1_N3_DISTRIBUTED_BASELINES_v1_SMOKE,E2,E2:corridor:p0.85:cv0.0:r0,corridor-p0.85-r0,2440651991,corridor,16,5,0.0,0.85,sp1-n3-1.0,medium,39.42269665066772,1.5,2440651991,74,9.25,3,3,1,1.3940521178398657,True,weighted_grape,CONVERGED,False,True,CAPACITY_DEFICIT,251.83433035313854,0.6541429072270155,0,12.65414290722701,16,6,1,273,11095,465546,693.4375,29096.625,232.4765999801457,INFEASIBLE,,,0.0,0.0027936999686062336,False,False,
SP1_N3_DISTRIBUTED_BASELINES_v1_SMOKE,E2,E2:corridor:p0.85:cv0.0:r0,corridor-p0.85-r0,2440651991,corridor,16,5,0.0,0.85,sp1-n3-1.0,medium,39.42269665066772,1.5,2440651991,74,9.25,3,3,1,1.3940521178398657,True,weighted_pair_grape,CONVERGED,True,True,CAPACITY_DEFICIT,197.89097893271347,0.6541429072270155,0,12.65414290722701,16,6,1,369,14313,600702,894.5625,37543.875,686.92079995526,INFEASIBLE,,,0.0,0.0027936999686062336,False,False,
SP1_N3_DISTRIBUTED_BASELINES_v1_SMOKE,E2,E2:corridor:p0.85:cv0.0:r1,corridor-p0.85-r1,4048617625,corridor,16,5,0.0,0.85,sp1-n3-1.0,medium,23.27644441526497,1.5,4048617625,49,6.125,3,4,1,0.5545607102441362,True,capacity_cbba_rb,QUIESCENT_OBSERVED,True,True,FEASIBLE,260.02404081903535,0.0,0,12.000000000000002,16,5,0,24,694,106778,43.375,6673.625,26.196599996183068,OPTIMAL,190.798022895354,190.798022895354,0.0,0.0027191999834030867,True,True,0.36282356008295424
SP1_N3_DISTRIBUTED_BASELINES_v1_SMOKE,E2,E2:corridor:p0.85:cv0.0:r1,corridor-p0.85-r1,4048617625,corridor,16,5,0.0,0.85,sp1-n3-1.0,medium,23.27644441526497,1.5,4048617625,49,6.125,3,4,1,0.5545607102441362,True,weighted_grape,CONVERGED,False,True,FEASIBLE,198.99418538832546,0.0,0,12.000000000000002,16,5,0,273,8469,355404,529.3125,22212.75,172.18570003751665,OPTIMAL,190.798022895354,190.798022895354,0.0,0.0027191999834030867,True,True,0.04295727161421779
SP1_N3_DISTRIBUTED_BASELINES_v1_SMOKE,E2,E2:corridor:p0.85:cv0.0:r1,corridor-p0.85-r1,4048617625,corridor,16,5,0.0,0.85,sp1-n3-1.0,medium,23.27644441526497,1.5,4048617625,49,6.125,3,4,1,0.5545607102441362,True,weighted_pair_grape,CONVERGED,True,True,FEASIBLE,190.79802289535402,0.0,0,12.000000000000002,16,5,0,337,9891,415128,618.1875,25945.5,361.5055999835022,OPTIMAL,190.798022895354,190.798022895354,0.0,0.0027191999834030867,True,True,1.4896228482405352e-16
SP1_N3_DISTRIBUTED_BASELINES_v1_SMOKE,E2,E2:corridor:p0.85:cv0.65:r0,corridor-p0.85-r0,2440651991,corridor,16,5,0.65,0.85,sp1-n3-1.0,medium,39.42269665066772,1.5,2440651991,74,9.25,3,3,1,1.3940521178398657,True,capacity_cbba_rb,QUIESCENT_OBSERVED,True,True,CAPACITY_DEFICIT,328.6974678980396,1.6618292651460784,0,13.661829265146066,16,5,1,28,1364,163468,85.25,10216.75,41.527200024574995,OPTIMAL,138.53979556995688,138.53979556995688,0.0,0.010148800036404282,True,True,
SP1_N3_DISTRIBUTED_BASELINES_v1_SMOKE,E2,E2:corridor:p0.85:cv0.65:r0,corridor-p0.85-r0,2440651991,corridor,16,5,0.65,0.85,sp1-n3-1.0,medium,39.42269665066772,1.5,2440651991,74,9.25,3,3,1,1.3940521178398657,True,weighted_grape,CONVERGED,False,True,FEASIBLE,250.22146629311584,0.0,0,6.455354899965068,14,5,0,241,10181,427158,636.3125,26697.375,200.98779996624216,OPTIMAL,138.53979556995688,138.53979556995688,0.0,0.010148800036404282,True,True,0.8061342249257494
SP1_N3_DISTRIBUTED_BASELINES_v1_SMOKE,E2,E2:corridor:p0.85:cv0.65:r0,corridor-p0.85-r0,2440651991,corridor,16,5,0.65,0.85,sp1-n3-1.0,medium,39.42269665066772,1.5,2440651991,74,9.25,3,3,1,1.3940521178398657,True,weighted_pair_grape,CONVERGED,True,True,FEASIBLE,238.00769557407347,0.0,0,6.090633402701426,14,5,0,289,11451,480498,715.6875,30031.125,414.483200001996,OPTIMAL,138.53979556995688,138.53979556995688,0.0,0.010148800036404282,True,True,0.7179734862095231
SP1_N3_DISTRIBUTED_BASELINES_v1_SMOKE,E2,E2:corridor:p0.85:cv0.65:r1,corridor-p0.85-r1,4048617625,corridor,16,5,0.65,0.85,sp1-n3-1.0,medium,23.27644441526497,1.5,4048617625,49,6.125,3,4,1,0.5545607102441362,True,capacity_cbba_rb,QUIESCENT_OBSERVED,True,True,CAPACITY_DEFICIT,211.69752390779493,0.6377529110816926,0,7.396226632582659,13,4,1,26,882,120834,55.125,7552.125,25.82879998954013,OPTIMAL,140.03444889230659,140.03444889230659,0.0,0.07369990000734106,True,True,
SP1_N3_DISTRIBUTED_BASELINES_v1_SMOKE,E2,E2:corridor:p0.85:cv0.65:r1,corridor-p0.85-r1,4048617625,corridor,16,5,0.65,0.85,sp1-n3-1.0,medium,23.27644441526497,1.5,4048617625,49,6.125,3,4,1,0.5545607102441362,True,weighted_grape,CONVERGED,False,True,FEASIBLE,319.8572506778323,0.0,0,8.114160211483638,14,5,0,241,7543,316512,471.4375,19782.0,176.76240002037957,OPTIMAL,140.03444889230659,140.03444889230659,0.0,0.07369990000734106,True,True,1.2841326059976739
SP1_N3_DISTRIBUTED_BASELINES_v1_SMOKE,E2,E2:corridor:p0.85:cv0.65:r1,corridor-p0.85-r1,4048617625,corridor,16,5,0.65,0.85,sp1-n3-1.0,medium,23.27644441526497,1.5,4048617625,49,6.125,3,4,1,0.5545607102441362,True,weighted_pair_grape,CONVERGED,True,True,FEASIBLE,306.437491344873,0.0,0,8.114160211483638,14,5,0,305,8761,367668,547.5625,22979.25,345.8574000396766,OPTIMAL,140.03444889230659,140.03444889230659,0.0,0.07369990000734106,True,True,1.188300762911122
