scalar_feasible_rate,wrench_feasible_rate,false_positive_rate,false_positive_given_scalar_rate,assigned_loads,feasible_assigned_loads,infeasible_assigned_loads,feasible_available_loads,relative_feasibility,feasible_coverage,precision_given_assigned,fp_given_assigned,wrench_residual_norm,max_wrench_residual_norm,wrench_residual_feasible_available,max_wrench_residual_feasible_available,wrench_margin,torque_error_nm,force_error_n,slot_coverage_ratio,complementarity_gain,scalar_wrench_success_gap,slot_conflict_count,assignment_valid,travel_distance_m,mean_assigned_travel_distance_m,max_assigned_travel_distance_m,estimated_arrival_time_s,energy_proxy_wh,communication_messages,runtime_ms,score_value,oracle_score_value,signed_score_delta_vs_oracle,oracle_dominance_violation,optimality_gap_vs_wrench_oracle,captured_reward,oracle_reward,assigned_robots,idle_robots,world_id,seed,scenario,method,strict_score,runtime_s,raw_fp_given_assigned,raw_wrench_feasible_rate,raw_closed_distinct,iterations,messages,simplex_error,slot_violation,kkt_residual,complementarity_residual,consensus_error,potential_initial,potential_final,potential_gain,converged,qp_potential,qp_potential_gap,qp_success
1.0,1.0,0.0,0.0,1,1,0,1,1.0,1.0,1.0,0.0,2.3684757858670006e-16,2.3684757858670006e-16,2.3684757858670006e-16,2.3684757858670006e-16,0.04999999999999977,0.0,1.4210854715202004e-14,1.0,0.19152392597174772,0.0,0,True,3.8493054605234773,1.9246527302617387,2.4937235071810124,3.3019270249167993,26.82794836972108,8,116.12550006248057,39.69039436028886,39.69039436028886,0.0,False,0.0,2.0,2.0,2,2,point_load_degenerate_seed459900,459900,point_load_degenerate,replicator_price_guarded,39.69039436028886,0.11612550006248057,0.0,0.0,True,400,0,0.0,0.0,0.032630691864967545,0.0,0.0,-0.5848414748884228,-0.04555314451913139,0.5392883303692914,False,-0.0319158591313768,0.013637285387754584,True
1.0,1.0,0.0,0.0,1,1,0,1,1.0,1.0,1.0,0.0,2.3684757858670006e-16,2.3684757858670006e-16,2.3684757858670006e-16,2.3684757858670006e-16,0.04999999999999977,0.0,1.4210854715202004e-14,1.0,0.19152392597174772,0.0,0,True,3.8493054605234773,1.9246527302617387,2.4937235071810124,3.3019270249167993,26.82794836972108,8,116.12860020250082,39.69039436028886,39.69039436028886,0.0,False,0.0,2.0,2.0,2,2,point_load_degenerate_seed459900,459900,point_load_degenerate,erv_bnn_price_guarded,39.69039436028886,0.11612860020250082,0.0,0.0,True,400,0,1.1102230246251565e-16,0.0,0.043802684918051525,0.0,0.0,-0.5848414748884228,-0.05011654134527662,0.5347249335431461,False,-0.0319158591313768,0.018200682213899817,True
1.0,1.0,0.0,0.0,1,1,0,1,1.0,1.0,1.0,0.0,2.3684757858670006e-16,2.3684757858670006e-16,2.3684757858670006e-16,2.3684757858670006e-16,0.04999999999999977,0.0,1.4210854715202004e-14,1.0,0.19961313004849163,0.0,0,True,2.364704007343027,1.1823520036715136,1.32052855437857,1.711051822222935,16.77744625950111,8,8.551399921998382,39.713234828782134,39.713234828782134,0.0,False,0.0,2.0,2.0,2,2,point_load_degenerate_seed459901,459901,point_load_degenerate,wrench_oracle,39.713234828782134,0.008551399921998382,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,True,,,
1.0,1.0,0.0,0.0,1,1,0,1,1.0,1.0,1.0,0.0,2.3684757858670006e-16,2.3684757858670006e-16,2.3684757858670006e-16,2.3684757858670006e-16,0.04999999999999977,0.0,1.4210854715202004e-14,1.0,0.19961313004849163,0.0,0,True,2.364704007343027,1.1823520036715136,1.32052855437857,1.711051822222935,16.77744625950111,8,0.6935999263077974,39.713234828782134,39.713234828782134,0.0,False,0.0,2.0,2.0,2,2,point_load_degenerate_seed459901,459901,point_load_degenerate,oracle_scalar_assignment,39.713234828782134,0.0006935999263077974,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,True,,,
1.0,1.0,0.0,0.0,1,1,0,1,1.0,1.0,1.0,0.0,2.3684757858670006e-16,2.3684757858670006e-16,2.3684757858670006e-16,2.3684757858670006e-16,0.04999999999999977,0.0,1.4210854715202004e-14,1.0,0.19961313004849163,0.0,0,True,2.364704007343027,1.1823520036715136,1.32052855437857,1.711051822222935,16.77744625950111,8,11.769700096920133,39.713234828782134,39.713234828782134,0.0,False,0.0,2.0,2.0,2,2,point_load_degenerate_seed459901,459901,point_load_degenerate,cbba_slots,39.713234828782134,0.011769700096920133,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,True,,,
1.0,1.0,0.0,0.0,1,1,0,1,1.0,1.0,1.0,0.0,2.3684757858670006e-16,2.3684757858670006e-16,2.3684757858670006e-16,2.3684757858670006e-16,0.04999999999999977,0.0,1.4210854715202004e-14,1.0,0.19961313004849163,0.0,0,True,2.364704007343027,1.1823520036715136,1.32052855437857,1.711051822222935,16.77744625950111,8,8.871900150552392,39.713234828782134,39.713234828782134,0.0,False,0.0,2.0,2.0,2,2,point_load_degenerate_seed459901,459901,point_load_degenerate,wrench_greedy,39.713234828782134,0.008871900150552392,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,True,,,
1.0,1.0,0.0,0.0,1,1,0,1,1.0,1.0,1.0,0.0,2.3684757858670006e-16,2.3684757858670006e-16,2.3684757858670006e-16,2.3684757858670006e-16,0.04999999999999977,0.0,1.4210854715202004e-14,1.0,0.19961313004849163,0.0,0,True,2.364704007343027,1.1823520036715136,1.32052855437857,1.711051822222935,16.77744625950111,8,10.208399966359138,39.713234828782134,39.713234828782134,0.0,False,0.0,2.0,2.0,2,2,point_load_degenerate_seed459901,459901,point_load_degenerate,smith_wrench_pairs_guarded,39.713234828782134,0.010208399966359138,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,True,,,
1.0,1.0,0.0,0.0,1,1,0,1,1.0,1.0,1.0,0.0,2.3684757858670006e-16,2.3684757858670006e-16,2.3684757858670006e-16,2.3684757858670006e-16,0.04999999999999977,0.0,1.4210854715202004e-14,1.0,0.20706247142154635,0.0,0,True,7.311600152653188,3.655800076326594,3.8416378306057997,5.322028116280936,32.60675311022696,8,1.125900074839592,39.64595742161305,39.713234828782134,-0.0672774071690867,False,0.0016940802596198347,2.0,2.0,2,2,point_load_degenerate_seed459901,459901,point_load_degenerate,uniform_guarded,39.64595742161305,0.001125900074839592,0.0,0.0,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,True,,,
1.0,1.0,0.0,0.0,1,1,0,1,1.0,1.0,1.0,0.0,2.3684757858670006e-16,2.3684757858670006e-16,2.3684757858670006e-16,2.3684757858670006e-16,0.04999999999999977,0.0,1.4210854715202004e-14,1.0,0.19961313004849163,0.0,0,True,2.364704007343027,1.1823520036715136,1.32052855437857,1.711051822222935,16.77744625950111,8,99.95609987527132,39.713234828782134,39.713234828782134,0.0,False,0.0,2.0,2.0,2,2,point_load_degenerate_seed459901,459901,point_load_degenerate,nash_pd_exact_unguarded,39.713234828782134,0.09995609987527132,0.0,0.0,True,400,0,2.220446049250313e-16,0.0,0.011659194051125492,0.0,0.0,-0.5347106664376803,-0.0285254580044581,0.5061852084332222,True,-0.02461412101082644,0.003911336993631661,True
1.0,1.0,0.0,0.0,1,1,0,1,1.0,1.0,1.0,0.0,2.3684757858670006e-16,2.3684757858670006e-16,2.3684757858670006e-16,2.3684757858670006e-16,0.04999999999999977,0.0,1.4210854715202004e-14,1.0,0.19961313004849163,0.0,0,True,2.364704007343027,1.1823520036715136,1.32052855437857,1.711051822222935,16.77744625950111,8,98.28380006365478,39.713234828782134,39.713234828782134,0.0,False,0.0,2.0,2.0,2,2,point_load_degenerate_seed459901,459901,point_load_degenerate,nash_pd_exact_guarded,39.713234828782134,0.09828380006365478,0.0,0.0,True,400,0,2.220446049250313e-16,0.0,0.011659194051125492,0.0,0.0,-0.5347106664376803,-0.0285254580044581,0.5061852084332222,True,-0.02461412101082644,0.003911336993631661,True
1.0,1.0,0.0,0.0,1,1,0,1,1.0,1.0,1.0,0.0,2.3684757858670006e-16,2.3684757858670006e-16,2.3684757858670006e-16,2.3684757858670006e-16,0.04999999999999977,0.0,1.4210854715202004e-14,1.0,0.19961313004849163,0.0,0,True,2.364704007343027,1.1823520036715136,1.32052855437857,1.711051822222935,16.77744625950111,8,133.39419988915324,39.713234828782134,39.713234828782134,0.0,False,0.0,2.0,2.0,2,2,point_load_degenerate_seed459901,459901,point_load_degenerate,nash_pd_ring_guarded,39.713234828782134,0.13339419988915324,0.0,0.0,True,400,64000,1.1102230246251565e-16,0.0,0.012093426368951719,0.0,0.011444905542286474,-0.5347106664376803,-0.03010991953730863,0.5046007469003716,True,-0.02461412101082644,0.005495798526482191,True
1.0,1.0,0.0,0.0,1,1,0,1,1.0,1.0,1.0,0.0,2.3684757858670006e-16,2.3684757858670006e-16,2.3684757858670006e-16,2.3684757858670006e-16,0.04999999999999977,0.0,1.4210854715202004e-14,1.0,0.19961313004849163,0.0,0,True,2.364704007343027,1.1823520036715136,1.32052855437857,1.711051822222935,16.77744625950111,8,140.78569994308054,39.713234828782134,39.713234828782134,0.0,False,0.0,2.0,2.0,2,2,point_load_degenerate_seed459901,459901,point_load_degenerate,smith_price_guarded,39.713234828782134,0.14078569994308054,0.0,0.0,True,400,0,0.0,0.0,0.019580821413234077,0.0,0.0,-0.5347106664376803,-0.0334314448015839,0.5012792216360964,True,-0.02461412101082644,0.008817323790757461,True
1.0,1.0,0.0,0.0,1,1,0,1,1.0,1.0,1.0,0.0,2.3684757858670006e-16,2.3684757858670006e-16,2.3684757858670006e-16,2.3684757858670006e-16,0.04999999999999977,0.0,1.4210854715202004e-14,1.0,0.19961313004849163,0.0,0,True,2.364704007343027,1.1823520036715136,1.32052855437857,1.711051822222935,16.77744625950111,8,109.58019993267953,39.713234828782134,39.713234828782134,0.0,False,0.0,2.0,2.0,2,2,point_load_degenerate_seed459901,459901,point_load_degenerate,replicator_price_guarded,39.713234828782134,0.10958019993267953,0.0,0.0,True,400,0,0.0,0.0,0.014428563927164378,0.0,0.0,-0.5347106664376803,-0.03668565316558736,0.4980250132720929,True,-0.02461412101082644,0.012071532154760922,True
1.0,1.0,0.0,0.0,1,1,0,1,1.0,1.0,1.0,0.0,2.3684757858670006e-16,2.3684757858670006e-16,2.3684757858670006e-16,2.3684757858670006e-16,0.04999999999999977,0.0,1.4210854715202004e-14,1.0,0.19961313004849163,0.0,0,True,2.364704007343027,1.1823520036715136,1.32052855437857,1.711051822222935,16.77744625950111,8,107.78570012189448,39.713234828782134,39.713234828782134,0.0,False,0.0,2.0,2.0,2,2,point_load_degenerate_seed459901,459901,point_load_degenerate,erv_bnn_price_guarded,39.713234828782134,0.10778570012189448,0.0,0.0,True,400,0,0.0,0.0,0.022639470144195106,0.0,0.0,-0.5347106664376803,-0.038648970723178355,0.4960616957145019,False,-0.02461412101082644,0.014034849712351916,True
1.0,1.0,0.0,0.0,1,1,0,1,1.0,1.0,1.0,0.0,5.921189464667501e-17,5.921189464667501e-17,5.921189464667501e-17,5.921189464667501e-17,0.04999999999999994,0.0,3.552713678800501e-15,1.0,0.7071067811865475,0.0,0,True,3.2788414287811793,1.6394207143905897,2.3401041522395225,3.7785526720624256,17.284569666313292,8,2.2285999730229378,66.70201161802147,66.70201161802147,0.0,False,0.0,3.5,3.5,2,2,bar_torque_pure_seed459900,459900,bar_torque_pure,wrench_oracle,66.70201161802147,0.0022285999730229378,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,True,,,
1.0,1.0,0.0,0.0,1,1,0,1,1.0,1.0,1.0,0.0,5.921189464667501e-17,5.921189464667501e-17,5.921189464667501e-17,5.921189464667501e-17,0.04999999999999994,0.0,3.552713678800501e-15,1.0,0.7071067811865475,0.0,0,True,3.2788414287811793,1.6394207143905897,2.3401041522395225,3.7785526720624256,17.284569666313292,8,0.5796002224087715,66.70201161802147,66.70201161802147,0.0,False,0.0,3.5,3.5,2,2,bar_torque_pure_seed459900,459900,bar_torque_pure,oracle_scalar_assignment,66.70201161802147,0.0005796002224087715,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,True,,,
1.0,1.0,0.0,0.0,1,1,0,1,1.0,1.0,1.0,0.0,5.921189464667501e-17,5.921189464667501e-17,5.921189464667501e-17,5.921189464667501e-17,0.04999999999999994,0.0,3.552713678800501e-15,1.0,0.7071067811865475,0.0,0,True,3.2788414287811793,1.6394207143905897,2.3401041522395225,3.7785526720624256,17.284569666313292,8,1.6755000688135624,66.70201161802147,66.70201161802147,0.0,False,0.0,3.5,3.5,2,2,bar_torque_pure_seed459900,459900,bar_torque_pure,cbba_slots,66.70201161802147,0.0016755000688135624,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,True,,,
1.0,1.0,0.0,0.0,1,1,0,1,1.0,1.0,1.0,0.0,5.921189464667501e-17,5.921189464667501e-17,5.921189464667501e-17,5.921189464667501e-17,0.04999999999999994,0.0,3.552713678800501e-15,1.0,0.7071067811865475,0.0,0,True,3.2788414287811793,1.6394207143905897,2.3401041522395225,3.7785526720624256,17.284569666313292,8,1.712600002065301,66.70201161802147,66.70201161802147,0.0,False,0.0,3.5,3.5,2,2,bar_torque_pure_seed459900,459900,bar_torque_pure,wrench_greedy,66.70201161802147,0.001712600002065301,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,True,,,
1.0,1.0,0.0,0.0,1,1,0,1,1.0,1.0,1.0,0.0,5.921189464667501e-17,5.921189464667501e-17,5.921189464667501e-17,5.921189464667501e-17,0.04999999999999994,0.0,3.552713678800501e-15,1.0,0.7071067811865475,0.0,0,True,3.2788414287811793,1.6394207143905897,2.3401041522395225,3.7785526720624256,17.284569666313292,8,3.2194999512284994,66.70201161802147,66.70201161802147,0.0,False,0.0,3.5,3.5,2,2,bar_torque_pure_seed459900,459900,bar_torque_pure,smith_wrench_pairs_guarded,66.70201161802147,0.0032194999512284994,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,True,,,
1.0,1.0,0.0,0.0,1,1,0,1,1.0,1.0,1.0,0.0,5.921189464667501e-17,5.921189464667501e-17,5.921189464667501e-17,5.921189464667501e-17,0.04999999999999994,0.0,3.552713678800501e-15,1.0,0.7071067811865475,0.0,0,True,8.004322841326324,4.002161420663162,5.664218689086802,7.519688037863399,47.17170322050654,8,0.9916000999510288,66.63036227429383,66.70201161802147,-0.07164934372764264,False,0.0010741706582696902,3.5,3.5,2,2,bar_torque_pure_seed459900,459900,bar_torque_pure,uniform_guarded,66.63036227429383,0.0009916000999510288,0.0,0.0,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,True,,,
1.0,1.0,0.0,0.0,1,1,0,1,1.0,1.0,1.0,0.0,5.921189464667501e-17,5.921189464667501e-17,5.921189464667501e-17,5.921189464667501e-17,0.04999999999999994,0.0,3.552713678800501e-15,1.0,0.7071067811865475,0.0,0,True,3.2788414287811793,1.6394207143905897,2.3401041522395225,3.7785526720624256,17.284569666313292,8,99.35920010320842,66.70201161802147,66.70201161802147,0.0,False,0.0,3.5,3.5,2,2,bar_torque_pure_seed459900,459900,bar_torque_pure,nash_pd_exact_unguarded,66.70201161802147,0.09935920010320842,1.0,0.0,True,400,0,0.0,0.0,0.008896010791174554,0.0,0.0,-0.42296960853465754,-0.04323269791735691,0.37973691061730064,True,-0.04068213361222263,0.002550564305134284,True
1.0,1.0,0.0,0.0,1,1,0,1,1.0,1.0,1.0,0.0,5.921189464667501e-17,5.921189464667501e-17,5.921189464667501e-17,5.921189464667501e-17,0.04999999999999994,0.0,3.552713678800501e-15,1.0,0.7071067811865475,0.0,0,True,3.2788414287811793,1.6394207143905897,2.3401041522395225,3.7785526720624256,17.284569666313292,8,97.95650001615286,66.70201161802147,66.70201161802147,0.0,False,0.0,3.5,3.5,2,2,bar_torque_pure_seed459900,459900,bar_torque_pure,nash_pd_exact_guarded,66.70201161802147,0.09795650001615286,1.0,0.0,True,400,0,0.0,0.0,0.008896010791174554,0.0,0.0,-0.42296960853465754,-0.04323269791735691,0.37973691061730064,True,-0.04068213361222263,0.002550564305134284,True
1.0,1.0,0.0,0.0,1,1,0,1,1.0,1.0,1.0,0.0,5.921189464667501e-17,5.921189464667501e-17,5.921189464667501e-17,5.921189464667501e-17,0.04999999999999994,0.0,3.552713678800501e-15,1.0,0.7071067811865475,0.0,0,True,3.2788414287811793,1.6394207143905897,2.3401041522395225,3.7785526720624256,17.284569666313292,8,137.86070002242923,66.70201161802147,66.70201161802147,0.0,False,0.0,3.5,3.5,2,2,bar_torque_pure_seed459900,459900,bar_torque_pure,nash_pd_ring_guarded,66.70201161802147,0.13786070002242923,1.0,0.0,True,400,64000,0.0,0.0,0.016102041224121927,0.0,0.019055215573417997,-0.42296960853465754,-0.04493143039780268,0.37803817813685486,True,-0.04068213361222263,0.004249296785580052,True
1.0,1.0,0.0,0.0,1,1,0,1,1.0,1.0,1.0,0.0,5.921189464667501e-17,5.921189464667501e-17,5.921189464667501e-17,5.921189464667501e-17,0.04999999999999994,0.0,3.552713678800501e-15,1.0,0.7071067811865475,0.0,0,True,3.2788414287811793,1.6394207143905897,2.3401041522395225,3.7785526720624256,17.284569666313292,8,154.91359983570874,66.70201161802147,66.70201161802147,0.0,False,0.0,3.5,3.5,2,2,bar_torque_pure_seed459900,459900,bar_torque_pure,smith_price_guarded,66.70201161802147,0.15491359983570874,1.0,0.0,True,400,0,2.220446049250313e-16,0.0,0.03786553787280187,0.0,0.0,-0.42296960853465754,-0.0509709470275161,0.37199866150714145,False,-0.04068213361222263,0.010288813415293474,True
1.0,1.0,0.0,0.0,1,1,0,1,1.0,1.0,1.0,0.0,5.921189464667501e-17,5.921189464667501e-17,5.921189464667501e-17,5.921189464667501e-17,0.04999999999999994,0.0,3.552713678800501e-15,1.0,0.7071067811865475,0.0,0,True,3.2788414287811793,1.6394207143905897,2.3401041522395225,3.7785526720624256,17.284569666313292,8,133.55439994484186,66.70201161802147,66.70201161802147,0.0,False,0.0,3.5,3.5,2,2,bar_torque_pure_seed459900,459900,bar_torque_pure,replicator_price_guarded,66.70201161802147,0.13355439994484186,0.0,0.0,True,400,0,1.1102230246251565e-16,0.0,0.0328519761070204,0.0,0.0,-0.42296960853465754,-0.06010198383251421,0.36286762470214334,False,-0.04068213361222263,0.01941985022029158,True
1.0,1.0,0.0,0.0,1,1,0,1,1.0,1.0,1.0,0.0,5.921189464667501e-17,5.921189464667501e-17,5.921189464667501e-17,5.921189464667501e-17,0.04999999999999994,0.0,3.552713678800501e-15,1.0,0.7071067811865475,0.0,0,True,3.2788414287811793,1.6394207143905897,2.3401041522395225,3.7785526720624256,17.284569666313292,8,112.59889998473227,66.70201161802147,66.70201161802147,0.0,False,0.0,3.5,3.5,2,2,bar_torque_pure_seed459900,459900,bar_torque_pure,erv_bnn_price_guarded,66.70201161802147,0.11259889998473227,0.0,0.0,True,400,0,0.0,0.0,0.0426920651169638,0.0,0.0,-0.42296960853465754,-0.0641423579898226,0.35882725054483494,False,-0.04068213361222263,0.023460224377599967,True
1.0,1.0,0.0,0.0,1,1,0,1,1.0,1.0,1.0,0.0,5.921189464667501e-17,5.921189464667501e-17,5.921189464667501e-17,5.921189464667501e-17,0.04999999999999994,0.0,3.552713678800501e-15,1.0,0.7071067811865475,0.0,0,True,2.364704007343027,1.1823520036715136,1.32052855437857,1.711051822222935,16.77744625950111,8,3.224099986255169,66.71323482878213,66.71323482878213,0.0,False,0.0,3.5,3.5,2,2,bar_torque_pure_seed459901,459901,bar_torque_pure,wrench_oracle,66.71323482878213,0.003224099986255169,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,True,,,
