experiment_id,scenario_generator,scenario_variant_id,communication_profile,seed,method,active_link_count,algebraic_connectivity,attempted_link_count,base_connected_ratio,coalition_connected,coalition_direct_clique,coalition_relay_connected,component_count,delay_violation_rate,delivered_link_count,largest_component_ratio,mean_delay_s,mobile_group_detection_rate,obstacle_detection_rate,packet_delivery_ratio,temporal_coalition_connected,time_s
SP7_DEBUG_smoke,setup,setup_relay_chain_seed8700,radius_4m_loss_delay,8700,classic_centralized_global_mpc,9,0.0,12,0.0,True,False,True,3,0.25,12,0.6666666666666666,0.15019591402993607,0.0,1.0,1.0,True,0.0
SP7_DEBUG_smoke,setup,setup_relay_chain_seed8700,radius_4m_loss_delay,8700,classic_centralized_global_mpc,8,0.0,12,0.0,True,False,True,3,0.3333333333333333,12,0.6666666666666666,0.12938489365513886,0.0,1.0,1.0,True,0.54
SP7_DEBUG_smoke,setup,setup_relay_chain_seed8700,radius_4m_loss_delay,8700,classic_centralized_global_mpc,6,0.0,12,0.0,False,False,False,4,0.45454545454545453,11,0.5,0.14640212090339524,0.0,1.0,0.9166666666666666,True,1.08
SP7_DEBUG_smoke,setup,setup_relay_chain_seed8700,radius_4m_loss_delay,8700,classic_centralized_global_mpc,5,0.0,12,0.0,False,False,False,4,0.4444444444444444,9,0.5,0.16475513714034073,0.0,0.6666666666666666,0.75,True,1.6199999999999999
SP7_DEBUG_smoke,setup,setup_relay_chain_seed8700,radius_4m_loss_delay,8700,classic_centralized_global_mpc,6,0.0,12,0.0,False,False,False,4,0.25,8,0.5,0.15402590350587334,0.0,0.6666666666666666,0.6666666666666666,True,2.16
SP7_DEBUG_smoke,setup,setup_relay_chain_seed8700,radius_4m_loss_delay,8700,classic_centralized_global_mpc,6,0.0,12,0.0,True,False,True,3,0.3333333333333333,9,0.6666666666666666,0.16134669610453184,0.0,1.0,0.75,True,2.6999999999999997
SP7_DEBUG_smoke,setup,setup_relay_chain_seed8700,radius_4m_loss_delay,8700,classic_centralized_global_mpc,6,0.0,12,0.0,True,False,True,3,0.3333333333333333,9,0.6666666666666666,0.16031871681048326,0.0,1.0,0.75,True,3.2399999999999998
SP7_DEBUG_smoke,setup,setup_relay_chain_seed8700,radius_4m_loss_delay,8700,classic_centralized_global_mpc,7,0.0,12,0.0,False,False,False,4,0.2222222222222222,9,0.3333333333333333,0.11330298255213868,0.0,1.0,0.75,True,3.78
SP7_DEBUG_smoke,setup,setup_relay_chain_seed8700,radius_4m_loss_delay,8700,classic_centralized_global_mpc,6,0.0,12,0.0,False,False,False,4,0.4,10,0.5,0.16139295955492275,0.0,1.0,0.8333333333333334,True,4.32
SP7_DEBUG_smoke,setup,setup_relay_chain_seed8700,radius_4m_loss_delay,8700,classic_centralized_global_mpc,7,0.0,12,0.0,False,False,False,4,0.3,10,0.5,0.12172321314637273,0.0,1.0,0.8333333333333334,True,4.859999999999999
SP7_DEBUG_smoke,setup,setup_relay_chain_seed8700,radius_4m_loss_delay,8700,classic_centralized_global_mpc,3,0.0,12,0.0,False,False,False,4,0.625,8,0.5,0.21841078143524972,0.0,1.0,0.6666666666666666,True,5.3999999999999995
SP7_DEBUG_smoke,setup,setup_relay_chain_seed8700,radius_4m_loss_delay,8700,classic_centralized_global_mpc,6,0.0,12,0.0,False,False,False,4,0.45454545454545453,11,0.5,0.16105845828728702,0.0,1.0,0.9166666666666666,True,5.9399999999999995
SP7_DEBUG_smoke,setup,setup_relay_chain_seed8700,radius_4m_loss_delay,8700,classic_centralized_global_mpc,8,0.0,12,0.0,True,False,True,3,0.2,10,0.6666666666666666,0.1541942115621335,0.0,1.0,0.8333333333333334,True,6.4799999999999995
SP7_DEBUG_smoke,setup,setup_relay_chain_seed8700,radius_4m_loss_delay,8700,classic_centralized_global_mpc,7,0.0,12,0.0,True,False,True,3,0.36363636363636365,11,0.6666666666666666,0.12598556580892126,0.0,1.0,0.9166666666666666,True,7.02
SP7_DEBUG_smoke,setup,setup_relay_chain_seed8700,radius_4m_loss_delay,8700,classic_centralized_global_mpc,4,0.0,14,0.0,False,False,False,5,0.6363636363636364,11,0.3333333333333333,0.2180484494502834,0.0,1.0,0.7857142857142857,True,7.56
SP7_DEBUG_smoke,setup,setup_relay_chain_seed8700,radius_4m_loss_delay,8700,classic_centralized_global_mpc,7,0.0,14,0.0,False,False,False,3,0.4166666666666667,12,0.6666666666666666,0.19601297413894614,0.0,1.0,0.8571428571428571,True,8.1
SP7_DEBUG_smoke,setup,setup_relay_chain_seed8700,radius_4m_loss_delay,8700,classic_centralized_global_mpc,5,0.0,14,0.0,False,False,False,4,0.375,8,0.5,0.1488671705620775,0.0,0.75,0.5714285714285714,True,8.64
SP7_DEBUG_smoke,setup,setup_relay_chain_seed8700,radius_4m_loss_delay,8700,classic_centralized_global_mpc,5,0.0,16,0.0,False,False,False,4,0.6666666666666666,15,0.3333333333333333,0.2238427833572948,0.0,0.75,0.9375,True,9.18
SP7_DEBUG_smoke,setup,setup_relay_chain_seed8700,radius_4m_loss_delay,8700,classic_centralized_global_mpc,8,0.0,16,0.0,True,False,True,3,0.42857142857142855,14,0.6666666666666666,0.16502978305520635,0.0,1.0,0.875,True,9.719999999999999
