method,scenario,seed,n_robots,safe_docking_success,arrival_success,any_collision,timeout,docking_time_s,time_to_wrench_feasible_s,min_clearance_m,final_position_error_m,final_orientation_error_rad,energy_wh,path_length_m,guard_interventions,closure_interventions,guard_intervention_norm,raw_barrier_violations,exec_barrier_violations,max_exec_barrier_residual,torque_saturation_events,mean_kkt_residual,final_kkt_residual,max_simplex_error,max_capacity_violation,consensus_error,messages,runtime_s,steps
erv_bnn_primitives,open_docking,462000,4,0,0,0,1,35.0,35.0,0.23351111108256534,0.20626164612583306,0.014095522666904947,0.025252143791456686,13.455202287151018,0,0,3.641250946190405,0,0,0.0,0,0.06761222878476666,0.04142179060481396,3.3306690738754696e-16,2.220446049250313e-16,0.0,533280,1.053699899930507,219
direct_to_slot,open_docking,462001,4,1,1,0,0,5.76,5.76,0.18178702223364657,0.13226990369991237,0.04059832538610819,0.02391823436939888,13.844083921072633,0,0,0.0,0,0,0.0,0,nan,nan,0.0,0.0,0.0,0,0.01628109999001026,36
apf_navigation,open_docking,462001,4,1,1,0,0,5.76,5.76,0.18178702223364612,0.1322699036999124,0.04059832538610808,0.023918234369398887,13.844083921072631,0,0,0.0,0,0,0.0,0,nan,nan,0.0,0.0,0.0,0,0.017436200054362416,36
rvo_proxy,open_docking,462001,4,1,1,0,0,5.76,5.76,0.18178702223364612,0.1322699036999124,0.04059832538610808,0.023918234369398887,13.844083921072631,0,0,0.0,0,0,0.0,0,nan,nan,0.0,0.0,0.0,0,0.017654900206252933,36
cbf_qp,open_docking,462001,4,1,1,0,0,5.76,5.76,0.18178702223364612,0.13226990369991237,0.04059832538610808,0.023918234369398907,13.844083921072631,0,0,2.3548903960611196,0,0,0.0,0,nan,nan,0.0,0.0,0.0,0,0.02227610000409186,36
central_potential_reference,open_docking,462001,4,1,1,0,0,6.4,6.4,0.12849198115781774,0.09297658310692558,0.12662072435917915,0.024404009473793693,14.011527515784971,0,0,3.303252962581469,0,0,0.0,0,0.01298124506635826,0.007788479723611592,2.220446049250313e-16,2.220446049250313e-16,0.0,476280,0.556855799863115,40
nash_pd_exact_raw,open_docking,462001,4,1,1,0,0,9.28,9.28,0.12849198115781774,0.09458205656980853,0.13835955847857206,0.02392613489279159,14.009173119026364,0,0,3.345814479940703,0,0,0.0,0,0.04686507407838188,0.05912762021218765,2.220446049250313e-16,2.220446049250313e-16,0.0,162960,0.2644261000677943,58
nash_pd_exact,open_docking,462001,4,1,1,0,0,9.28,9.28,0.12849198115781774,0.09458205656980853,0.13835955847857206,0.02392613489279159,14.009173119026364,0,0,3.345814479940703,0,0,0.0,0,0.04686507407838188,0.05912762021218765,2.220446049250313e-16,2.220446049250313e-16,0.0,162960,0.2731856999453157,58
nash_pd_ring,open_docking,462001,4,1,1,0,0,9.28,9.28,0.12849198115781774,0.09458205656980853,0.13835955847857206,0.02392613489279159,14.009173119026364,0,0,3.345814479940703,0,0,0.0,0,0.048062782083326996,0.05913456253269322,2.220446049250313e-16,2.220446049250313e-16,0.08553337321327828,869120,0.3244408001191914,58
smith_primitives,open_docking,462001,4,0,0,0,1,35.0,35.0,0.12849198115781774,0.1267135838875475,0.10193029338771264,0.025097612360642868,13.876816568704609,0,0,3.533388623687041,0,0,0.0,0,0.023375859375984423,0.0003011378485766372,2.220446049250313e-16,2.220446049250313e-16,0.0,469920,0.9992645001038909,219
replicator_primitives,open_docking,462001,4,1,1,0,0,5.76,5.76,0.1293843541305994,0.11766849463634788,0.1598220877445482,0.022429141043247006,13.906268553005717,0,0,2.7751124585234246,0,0,0.0,0,0.4666045654440112,1.4142135623730951,3.3306690738754696e-16,0.0,0.0,126480,0.15011660009622574,36
erv_bnn_primitives,open_docking,462001,4,0,0,0,1,35.0,35.0,0.0867757713912613,0.11935411367438584,0.056565947808142614,0.026516210619426744,13.95743294091826,32,0,3.526311805833784,2,3,0.15546011666708304,0,0.06778098909837767,0.03409802318422979,3.3306690738754696e-16,2.220446049250313e-16,0.0,473280,0.9377196999266744,219
direct_to_slot,crossing,462000,4,0,0,1,0,35.0,35.0,-0.06470124926764043,3.8341211524324526,3.1271431010119133,0.01285116775303912,7.268554807143403,0,0,0.0,3,0,0.9912159714712061,0,nan,nan,0.0,0.0,0.0,0,0.007964899996295571,16
apf_navigation,crossing,462000,4,0,0,1,0,35.0,35.0,-0.08824435095515898,3.3484148116185444,1.8105953197778162,0.02508809876660433,10.918904266679785,0,0,0.0,3,0,1.6110666301930048,0,nan,nan,0.0,0.0,0.0,0,0.01862540002912283,31
rvo_proxy,crossing,462000,4,0,0,1,0,35.0,35.0,-0.06470124926764043,3.8341211524324526,3.1271431010119133,0.01285116775303912,7.268554807143403,0,0,0.0,3,0,0.9912159714712059,0,nan,nan,0.0,0.0,0.0,0,0.008897499879822135,16
cbf_qp,crossing,462000,4,0,0,0,1,35.0,35.0,0.017453330731565797,0.7616808713992032,1.5019200662151262,0.19954726383072277,31.752785591529396,11039,0,63.923338186830456,200,80,0.21223659802849737,0,nan,nan,0.0,0.0,0.0,0,0.7715408999938518,219
central_potential_reference,crossing,462000,4,0,0,0,1,35.0,35.0,0.07514732384290052,1.4223200799575952,1.4201393652116798,0.09448736878857834,21.851869251061448,440,0,12.28107021297167,20,1,0.0012714657248620864,0,0.0031819321899056183,5.551115123125783e-16,4.440892098500626e-16,0.0011710095471457738,0.0,1259064,1.4947887999005616,219
nash_pd_exact_raw,crossing,462000,4,0,0,0,1,35.0,35.0,0.06998657076370457,1.4921779286285533,1.4229474285319748,0.0813759193279983,21.574202137340798,296,0,7.775586543004812,11,0,8.640585990038474e-07,0,0.03134427306297307,2.4748582691282235e-13,4.440892098500626e-16,0.3290573936376562,0.0,399120,0.778322400059551,219
nash_pd_exact,crossing,462000,4,0,0,0,1,35.0,35.0,0.06998657076370457,1.4921779286285533,1.4229474285319748,0.0813759193279983,21.574202137340798,296,0,7.775586543004812,11,0,8.640585990038474e-07,0,0.03134427306297307,2.4748582691282235e-13,4.440892098500626e-16,0.3290573936376562,0.0,399120,0.7720085000619292,219
nash_pd_ring,crossing,462000,4,0,0,0,1,35.0,35.0,0.05166930212168824,1.4784801864728516,1.3965217392056715,0.08458328471676875,21.468635862407716,331,0,10.119971522936302,16,1,3.979256277020227e-05,0,0.0440702417557556,0.019711844120856515,4.440892098500626e-16,0.3133051052782112,0.08591780325755793,3609600,1.2809578999876976,219
smith_primitives,crossing,462000,4,0,0,0,1,35.0,35.0,0.073732678901345,1.4596944010811859,1.4552075526053545,0.08912852280279986,21.605848789602287,417,0,9.502625977546131,17,2,2.7321058923002184e-05,0,0.04760300844269888,0.003908131314728888,2.220446049250313e-16,0.33273208622795414,0.0,675840,1.1159139999654144,219
replicator_primitives,crossing,462000,4,1,1,0,0,33.76,33.76,0.02125085762294643,0.08969848087232052,0.1883342287211347,0.13924648757154542,32.217784211723675,2345,2,26.52493241285559,142,20,0.08340310002033724,0,1.2514791859078178,1.4142135623730951,2.220446049250313e-16,1.0,0.0,523680,1.2640851000323892,211
erv_bnn_primitives,crossing,462000,4,0,0,0,1,35.0,35.0,0.073732678901345,1.4954670969209372,1.4021246923229673,0.08881880412246713,21.46243092549704,417,0,9.48199411128474,17,2,2.7321058923002184e-05,0,0.1273199272455799,0.08332928615174283,3.3306690738754696e-16,0.3704504388590344,0.0,677280,1.1430080998688936,219
direct_to_slot,crossing,462001,4,0,0,1,0,35.0,35.0,-0.11315465147133513,3.523152693422524,3.1071808473071636,0.012912331337197588,8.732853329276288,0,0,0.0,4,0,0.9802775316572995,0,nan,nan,0.0,0.0,0.0,0,0.009771500015631318,19
apf_navigation,crossing,462001,4,0,0,1,0,35.0,35.0,-0.01890639885446649,3.281931314613032,1.7922550291547732,0.0213033839201103,11.084426586153539,0,0,0.0,3,0,1.3456687890884402,0,nan,nan,0.0,0.0,0.0,0,0.019054299918934703,29
rvo_proxy,crossing,462001,4,0,0,1,0,35.0,35.0,-0.11315465147133552,3.5231526934225235,3.1071808473071636,0.012912331337197585,8.732853329276288,0,0,0.0,4,0,0.9802775316572998,0,nan,nan,0.0,0.0,0.0,0,0.014319600071758032,19
cbf_qp,crossing,462001,4,0,0,0,1,35.0,35.0,0.02047970926437187,0.2973737230917523,1.5368848019709187,0.17064035104019226,33.1318501709587,8239,0,63.37521937127345,198,81,0.17897899553535612,0,nan,nan,0.0,0.0,0.0,0,0.7292771001812071,219
central_potential_reference,crossing,462001,4,0,0,0,1,35.0,35.0,0.04505547094544049,2.044867559814516,2.290613703105592,0.04832329764466224,20.071809556914143,355,1,8.77429762648888,15,4,0.0268409744799892,0,0.0027120211967007596,4.710277376051325e-16,4.440892098500626e-16,0.0017395434661462428,0.0,1171200,1.430935300188139,219
nash_pd_exact_raw,crossing,462001,4,0,0,0,1,35.0,35.0,0.05447960501825483,0.8599645259590658,0.7638572635233098,0.08683826203352107,25.229148391971307,483,0,10.746878466246933,29,2,0.0001428460013581101,0,0.049725806069294116,2.482534153247273e-16,4.440892098500626e-16,0.430676852338832,0.0,460380,0.9250630000606179,219
nash_pd_exact,crossing,462001,4,0,0,0,1,35.0,35.0,0.04643482589660797,1.1645625620829532,1.1947591145620562,0.10169679252775748,30.576285440256704,653,4,16.833873638818343,29,9,0.020808800085198784,0,0.09351993069935957,2.482534153247273e-16,4.440892098500626e-16,0.600526813408288,0.0,669540,1.0742092998698354,219
nash_pd_ring,crossing,462001,4,0,0,0,1,35.0,35.0,0.04643482589660797,1.1645625620829532,1.1947591145620562,0.10169679252775748,30.576285440256704,653,4,16.833873638818343,29,9,0.020808800085198784,0,0.09677003576379385,0.019918928306632097,6.661338147750939e-16,0.5933060813780839,0.08416653628302669,3918080,1.3113603999372572,219
smith_primitives,crossing,462001,4,0,0,0,1,35.0,35.0,0.03831648676346494,1.680767792044343,1.932250951807184,0.07076000904487212,22.16239562482092,860,1,13.03731292174376,35,6,0.0268409744799892,0,0.04585622361209989,2.3915285798479332e-14,2.220446049250313e-16,0.3825710894357157,0.0,776880,1.3996550000738353,219
replicator_primitives,crossing,462001,4,0,0,0,1,35.0,35.0,0.03755509290631959,0.08328591458666156,0.33776485041159887,0.12856768824513307,33.610766392466886,4919,17,18.22493476809563,169,33,0.031975707078001014,0,1.3065529028055052,1.4142135623730951,2.220446049250313e-16,1.0355396592094106,0.0,518400,1.625860899919644,219
erv_bnn_primitives,crossing,462001,4,0,0,0,1,35.0,35.0,0.03831648676346494,1.7273008362283093,1.8908237667277077,0.0709971197873244,21.87968761087805,860,1,13.120390510165453,35,6,0.0268409744799892,0,0.14126910120798958,0.07738719853901084,4.440892098500626e-16,0.4631126217439103,0.0,738720,1.2459159998688847,219
direct_to_slot,narrow_passage,462000,4,0,0,1,0,35.0,35.0,-0.003461535852595843,3.7736492214335113,1.734456926107195,0.014454998819780697,3.8007568085022196,0,0,0.0,7,0,0.24482973734316565,0,nan,nan,0.0,0.0,0.0,0,0.009510800009593368,9
apf_navigation,narrow_passage,462000,4,0,0,0,1,35.0,35.0,0.07019944838492881,3.1567178987038833,1.738745477389963,0.08627903937503496,21.680816152332827,0,0,0.0,0,0,0.005231079821416462,0,nan,nan,0.0,0.0,0.0,0,0.19947939994744956,219
rvo_proxy,narrow_passage,462000,4,0,0,1,0,35.0,35.0,-0.013602098306090105,4.032504261396929,1.706216611634666,0.016432630853274184,2.7745852232119743,0,0,0.0,5,0,0.1773437067582898,0,nan,nan,0.0,0.0,0.0,0,0.0064431000500917435,7
cbf_qp,narrow_passage,462000,4,0,0,0,1,35.0,35.0,0.021900432074529352,1.366163097548305,1.3008986036419221,0.10717490315221676,18.867026625767103,25458,0,163.3951566052397,211,45,0.07726306821058179,0,nan,nan,0.0,0.0,0.0,0,1.110449800034985,219
central_potential_reference,narrow_passage,462000,4,0,0,0,1,35.0,35.0,0.06716861608589508,2.9768963432067137,1.9716309196912343,0.04399873656545558,7.352580272283752,185,2,5.926684598454544,11,6,0.0047580786304428635,0,0.0017136582692672874,1.1801832636420706e-15,5.551115123125783e-16,0.004382030168745166,0.0,721368,1.1454747000243515,219
nash_pd_exact_raw,narrow_passage,462000,4,0,0,0,1,35.0,35.0,0.04004817963307672,2.767341783639673,1.743081827983291,0.08184869782433941,8.324590672973464,1271,0,11.047943245975638,88,7,0.005975808242177749,0,0.04174188019242082,0.0,4.440892098500626e-16,0.4746626336383146,0.0,637020,1.1764709998387843,219
nash_pd_exact,narrow_passage,462000,4,0,0,0,1,35.0,35.0,0.06243754081647507,3.205442218831537,1.7490193094462785,0.03384770126137828,6.2476040257382675,121,1,3.4627336530782977,5,4,0.02300818282112549,0,0.25142078690655356,0.258022778035202,4.440892098500626e-16,0.3864719543230728,0.0,858240,1.1444705999456346,219
nash_pd_ring,narrow_passage,462000,4,0,0,0,1,35.0,35.0,0.06243754081647507,3.205442218831537,1.7490193094462785,0.03384770126137828,6.2476040257382675,121,1,3.4627336530782977,5,4,0.02300818282112549,0,0.25122931730874626,0.2583181414799016,4.440892098500626e-16,0.3787936959440197,0.08598101225567734,4577280,1.3063328000716865,219
smith_primitives,narrow_passage,462000,4,0,0,0,1,35.0,35.0,0.049545097254951986,3.0310329944895003,1.9682974656839167,0.04623917679614447,7.166168368196086,245,4,7.190763091598155,13,8,0.0684059220380365,0,0.06089630621616633,8.774501048681735e-07,2.220446049250313e-16,0.5886033053764796,0.0,766560,1.2516012000851333,219
replicator_primitives,narrow_passage,462000,4,0,0,0,1,35.0,35.0,0.023615956927219683,0.8962695560752345,1.8684611980728216,0.11827511693265388,19.350099011116637,18534,21,85.14027933539107,201,88,0.049564917895645405,0,1.484378524197634,2.0000000000000004,2.220446049250313e-16,1.0,0.0,670560,1.8575193998403847,219
erv_bnn_primitives,narrow_passage,462000,4,0,0,0,1,35.0,35.0,0.05642880201832101,3.1157134399308637,1.7330152507913281,0.03915578761414775,6.638968553955223,5885,4,5.771845326627404,201,3,0.00024975917049678553,0,0.43456542717968694,0.4376416090301876,4.440892098500626e-16,0.6487227067466637,0.0,763200,2.03135329997167,219
direct_to_slot,narrow_passage,462001,4,0,0,1,0,35.0,35.0,-0.09171267921339138,2.6245988904952644,1.7366915734706099,0.013794465660721934,8.343498408102187,0,0,0.0,4,0,1.4197903447212976,0,nan,nan,0.0,0.0,0.0,0,0.014816199894994497,18
apf_navigation,narrow_passage,462001,4,0,0,0,1,35.0,35.0,0.47568856460425296,3.105036615709987,1.1756741264290986,0.0478044426462609,21.129263346245462,0,0,0.0,0,0,0.0,0,nan,nan,0.0,0.0,0.0,0,0.19579960010014474,219
rvo_proxy,narrow_passage,462001,4,0,0,1,0,35.0,35.0,-0.10417602923407093,2.626335169801425,1.694398343554446,0.015297274358411574,8.338187238171516,0,0,0.0,4,0,1.5080405138188313,0,nan,nan,0.0,0.0,0.0,0,0.012401999905705452,18
cbf_qp,narrow_passage,462001,4,0,0,0,1,35.0,35.0,0.02025038654211958,0.6291121939635753,0.6279834767631015,0.10520370990490396,18.97764907881493,13548,0,95.7813817657584,205,195,0.1653755414965158,0,nan,nan,0.0,0.0,0.0,0,0.836491399910301,219
central_potential_reference,narrow_passage,462001,4,0,0,0,1,35.0,35.0,0.34150670510213343,3.3667865234106413,1.6741950577103974,0.019313132777492074,5.518905120619286,0,0,3.7686007722202084,0,0,0.0,0,0.00025924605138184933,1.5700924586837752e-16,4.440892098500626e-16,0.0,0.0,466128,0.8549893999006599,219
nash_pd_exact_raw,narrow_passage,462001,4,0,0,0,1,35.0,35.0,0.39093533121150625,3.3829610012495173,1.6769060806227167,0.019529243494296435,5.454813176465222,0,0,3.769354227681658,0,0,0.0,0,0.005259754187823786,2.0014830212433605e-16,2.220446049250313e-16,2.220446049250313e-16,0.0,297600,0.7174283000640571,219
nash_pd_exact,narrow_passage,462001,4,0,0,0,1,35.0,35.0,0.39093533121150625,3.3829610012495173,1.6769060806227167,0.019529243494296435,5.454813176465222,0,0,3.769354227681658,0,0,0.0,0,0.005259754187823786,2.0014830212433605e-16,2.220446049250313e-16,2.220446049250313e-16,0.0,297600,0.7009507000911981,219
nash_pd_ring,narrow_passage,462001,4,0,0,0,1,35.0,35.0,0.39093533121150625,3.3829610012495173,1.6769060806227167,0.019529243494296435,5.454813176465222,0,0,3.769354227681658,0,0,0.0,0,0.007638430838286028,0.0017810110521676095,3.3306690738754696e-16,2.220446049250313e-16,0.08469678190270068,4875264,1.3657014998607337,219
smith_primitives,narrow_passage,462001,4,0,0,0,1,35.0,35.0,0.370770822244022,3.360512573314095,1.6726470492568626,0.02191083590304063,5.55309032840169,0,0,3.881095648340778,0,0,0.0,0,0.013566518090997258,5.467597604108123e-14,2.220446049250313e-16,0.0,0.0,931920,1.2701937998645008,219
replicator_primitives,narrow_passage,462001,4,0,0,0,1,35.0,35.0,0.02837622244490795,2.287796837185295,1.3264639668283944,0.1132790156950946,17.30766459191794,8583,9,73.64356985237508,172,34,0.013270209461349335,0,1.4219895193544962,1.4142135623730951,2.220446049250313e-16,1.0,0.0,883200,1.9758484000340104,219
erv_bnn_primitives,narrow_passage,462001,4,0,0,0,1,35.0,35.0,0.370770822244022,3.360698653015358,1.6736836526520138,0.021858393057963887,5.552625937150193,0,0,3.880494913183943,0,0,0.0,0,0.04425065296369724,0.0031435382522625576,4.440892098500626e-16,0.0,0.0,932880,1.2011018998455256,219
direct_to_slot,cluttered_docking,462000,4,0,0,1,0,35.0,35.0,-0.021650073040740903,0.6555041278904413,0.9073281479575863,0.019400113708836465,14.231049088691641,0,0,0.0,4,0,1.1310865344866925,0,nan,nan,0.0,0.0,0.0,0,0.029459299985319376,31
apf_navigation,cluttered_docking,462000,4,0,0,1,0,35.0,35.0,-0.03081008111543132,1.6274669541260844,1.1917231634606007,0.10134085403750123,15.645089319009955,0,0,0.0,4,0,0.6331993428621169,0,nan,nan,0.0,0.0,0.0,0,0.07924659992568195,74
rvo_proxy,cluttered_docking,462000,4,0,0,1,0,35.0,35.0,-0.126347022641534,0.5915512498762685,0.9037026390165354,0.02943548727143929,14.52174434817082,0,0,0.0,5,0,1.0079315089877097,0,nan,nan,0.0,0.0,0.0,0,0.03225639997981489,32
cbf_qp,cluttered_docking,462000,4,0,0,0,1,35.0,35.0,0.02475521998013136,0.6168367186147699,0.3555447984660799,0.050264182821658725,18.088357743853145,4890,0,17.547196793144565,183,13,0.01656843372340806,0,nan,nan,0.0,0.0,0.0,0,0.6650678999722004,219
central_potential_reference,cluttered_docking,462000,4,0,0,0,1,35.0,35.0,0.028282090545872995,0.19000291859915047,0.06667997365550382,0.05772518887517764,17.108878687543502,683,0,14.593447371465183,28,7,0.11242380521310413,0,0.0050521453827074535,0.0002244846432424749,3.3306690738754696e-16,0.0007494206477169918,0.0,913860,1.894446900114417,219
nash_pd_exact_raw,cluttered_docking,462000,4,0,0,0,1,35.0,35.0,0.03701894562713942,0.17774986825004616,0.08243172426505274,0.0496234942879169,16.396616269699823,297,0,8.792700860386141,13,5,0.15393247606805505,0,0.02458494176202977,0.00017731789014882655,3.3306690738754696e-16,2.220446049250313e-16,0.0,336492,1.1193063999526203,219
nash_pd_exact,cluttered_docking,462000,4,0,0,0,1,35.0,35.0,0.03701894562713942,0.17774986825004616,0.08243172426505274,0.0496234942879169,16.396616269699823,297,0,8.792700860386141,13,5,0.15393247606805505,0,0.02458494176202977,0.00017731789014882655,3.3306690738754696e-16,2.220446049250313e-16,0.0,336492,1.0507684999611229,219
nash_pd_ring,cluttered_docking,462000,4,0,0,0,1,35.0,35.0,0.03701894562713942,0.21378409733828407,0.03194315535000569,0.04941188483729687,16.24736987278872,297,0,8.715936742012321,13,5,0.15393247606805505,0,0.027605359501177013,0.0043300870011555755,3.3306690738754696e-16,2.220446049250313e-16,0.08318825784614921,2698240,1.51068070018664,219
smith_primitives,cluttered_docking,462000,4,0,0,0,1,35.0,35.0,0.05139606863388291,0.6495862473282367,0.4740698395754619,0.046001698148524776,14.37355422215922,4074,0,15.575960975167193,180,7,0.21458445590908792,0,0.03568831482270587,0.004318351289295555,2.220446049250313e-16,0.12940457556797869,0.0,553920,2.1263321000151336,219
replicator_primitives,cluttered_docking,462000,4,1,1,0,0,27.52,27.52,0.04622874295623797,0.06415833652751064,0.08807571445596751,0.09744474412650034,31.373131316975847,762,8,15.618919163819362,32,15,0.007600601199556295,0,0.9097801035820258,1.4142135623730951,2.220446049250313e-16,0.9999999999999682,0.0,426240,1.2514772999566048,172
erv_bnn_primitives,cluttered_docking,462000,4,0,0,0,1,35.0,35.0,0.05203146360988159,0.8971815070035485,0.7728439077408328,0.10565723684298689,28.160217541474626,783,2,13.39761599337497,32,8,0.202811492163413,0,0.18181464066194286,0.09949643883803973,3.3306690738754696e-16,0.6761047371966202,0.0,534240,1.429010899970308,219
direct_to_slot,cluttered_docking,462001,4,0,0,1,0,35.0,35.0,-0.08842861337708974,2.709945251438496,1.6637278321121938,0.013102914309750406,8.33358802629488,0,0,0.0,3,0,1.1267047833145845,0,nan,nan,0.0,0.0,0.0,0,0.021264499984681606,18
apf_navigation,cluttered_docking,462001,4,0,0,1,0,35.0,35.0,-0.07261908285538837,2.7429006605300086,1.3030601667714086,0.06552788079599503,12.891558746195281,0,0,0.0,4,0,1.199015048999456,0,nan,nan,0.0,0.0,0.0,0,0.07492380007170141,59
rvo_proxy,cluttered_docking,462001,4,0,0,1,0,35.0,35.0,-0.0884286133770893,2.7099452514384965,1.6637278321121938,0.013102914309750422,8.33358802629488,0,0,0.0,3,0,1.126704783314584,0,nan,nan,0.0,0.0,0.0,0,0.01931920018978417,18
cbf_qp,cluttered_docking,462001,4,0,0,0,1,35.0,35.0,0.023136163321007264,0.12442173467321252,1.217306380818127,0.08061734133982922,21.009859074038907,5077,0,25.950857961553286,191,24,0.04896161661969445,0,nan,nan,0.0,0.0,0.0,0,0.8612967000808567,219
central_potential_reference,cluttered_docking,462001,4,0,0,0,1,35.0,35.0,0.3166989451402968,2.4010530574931965,1.5480724313201986,0.023514797619633706,9.891737100663244,0,0,4.360406287495016,0,0,0.0,0,0.0007355099287309089,9.42055475210265e-16,2.220446049250313e-16,2.220446049250313e-16,0.0,650352,1.1682460000738502,219
nash_pd_exact_raw,cluttered_docking,462001,4,0,0,0,1,35.0,35.0,0.3647849587609278,2.4706855921337554,1.5401488944837798,0.022680267860459135,9.612690950271192,0,0,4.049456901672575,0,0,0.0,0,0.011417422568981797,4.710277376051325e-16,2.220446049250313e-16,2.220446049250313e-16,0.0,343320,0.7965738999191672,219
nash_pd_exact,cluttered_docking,462001,4,0,0,0,1,35.0,35.0,0.3647849587609278,2.4706855921337554,1.5401488944837798,0.022680267860459135,9.612690950271192,0,0,4.049456901672575,0,0,0.0,0,0.011417422568981797,4.710277376051325e-16,2.220446049250313e-16,2.220446049250313e-16,0.0,343320,0.7540758999530226,219
nash_pd_ring,cluttered_docking,462001,4,0,0,0,1,35.0,35.0,0.3647849587609278,2.4706855921337554,1.5401488944837798,0.022680267860459135,9.612690950271192,0,0,4.049456901672575,0,0,0.0,0,0.03942790491729931,0.032893155805688315,4.440892098500626e-16,2.220446049250313e-16,0.08371538181394338,4637440,1.3198367999866605,219
smith_primitives,cluttered_docking,462001,4,0,0,0,1,35.0,35.0,0.3166989451402968,2.426244807232125,1.5447509622284272,0.024404872135441836,9.790661949315394,0,0,4.352451213084982,0,0,0.0,0,0.02669552186232178,8.349699926755928e-06,2.220446049250313e-16,2.220446049250313e-16,0.0,806640,1.2848396999761462,219
replicator_primitives,cluttered_docking,462001,4,1,1,0,0,20.48,20.48,0.028117173074787616,0.09713499344566212,0.149451861028995,0.06811605868876448,21.618944912358238,807,0,11.228616409641287,31,23,0.02536064900678242,0,1.2611411695830892,1.4142135623730951,2.220446049250313e-16,2.220446049250313e-16,0.0,315600,0.8604957000352442,128
erv_bnn_primitives,cluttered_docking,462001,4,0,0,0,1,35.0,35.0,0.3166989451402968,2.4010530574931965,1.5480724313201986,0.023514797619633706,9.891737100663244,0,0,4.360406287495016,0,0,0.0,0,0.07296493087150176,0.0284329515859625,4.440892098500626e-16,2.220446049250313e-16,0.0,869760,1.26406169985421,219
direct_to_slot,symmetric_deadlock,462000,4,0,0,1,0,35.0,35.0,-0.04026954370822372,4.212419068493801,3.127988042863789,0.012812118324770798,5.755360030780728,0,0,0.0,3,0,0.8729113161633807,0,nan,nan,0.0,0.0,0.0,0,0.007855899864807725,13
