id,metric,test,n_pairs,p_value,p_value_raw,p_value_holm,effect,effect_name,ci95_low,ci95_high,effect_size,effect_size_name,rank_biserial,alpha,reject_raw,reject_holm,reject,status,methods
H6.1_ours_reduces_lost_load_rate_vs_classic_greedy,lost_load_rate,wilcoxon_signed_rank,480,0.00270673063142185,0.00270673063142185,0.0054134612628437,-0.03263888888888889,mean_paired_difference,-0.04913628472222222,-0.01631510416666669,-0.17540172814790186,cohens_dz,-0.4749482401656315,0.05,True,True,True,ok,ours_guarded_wrench_market_recovery vs classic_decentralized_greedy_recovery
H6.2_ours_improves_completion_vs_smith_qr,task_completion_rate,wilcoxon_signed_rank,480,0.22791817965982708,0.22791817965982708,0.22791817965982708,0.007291666666666667,mean_paired_difference,-0.0062499999999999995,0.021180555555555553,0.04898554577186603,cohens_dz,0.16173361522198731,0.05,False,False,False,ok,ours_guarded_wrench_market_recovery vs smith_qr_recovery
H6.3_ours_reduces_reference_gap_vs_cbba,performance_gap_vs_reference,wilcoxon_signed_rank,480,1.3028871214668676e-19,1.3028871214668676e-19,3.908661364400603e-19,-0.07017117399426928,mean_paired_difference,-0.09125848709150185,-0.049314323295779526,-0.2976461965975892,cohens_dz,-0.7698728893948017,0.05,True,True,True,ok,ours_guarded_wrench_market_recovery vs cbba_recovery
H6.4_recovery_family_differs_on_reference_gap,performance_gap_vs_reference,friedman_chi_square,480,1.1210726689707175e-43,1.1210726689707175e-43,4.48429067588287e-43,0.08801339540728938,kendall_w,nan,nan,0.08801339540728938,kendall_w,nan,0.05,True,True,True,ok,"classic_decentralized_greedy_recovery,cbba_recovery,smith_qr_recovery,primal_dual_recovery,tensor_flow_recovery,ours_guarded_wrench_market_recovery"
