experiment_id,scenario_generator,scenario_variant_id,seed,method,method_label,method_family,method_scope,method_ownership,method_variant,method_comparison_group,method_training_type,method_execution_model,method_communication_pattern,method_trainable_parameters,method_tuned_parameters,method_uses_neural_policy,method_uses_decoder,method_allocator,transport_mode,scenario_transport_mode,selected_load_id,selected_load_index,n_robots,n_loads,world_size_m,obstacle_count,mobile_group_count,robot_radius_m,formation_tolerance_m,pose_tolerance_m,orientation_tolerance_rad,dt_s,horizon_s,pickup_horizon_s,communication_radius,selected_task_load,pickup_success,target_reached,transport_success,final_position_error_m,final_orientation_error_rad,final_orientation_error_deg,mean_position_error_m,formation_integrity_rate,formation_broken_rate,max_formation_error_m,mean_formation_error_m,mean_wrench_residual_norm,max_wrench_residual_norm,collision_count,collision_rate,safety_violation_count,min_robot_clearance_m,min_obstacle_clearance_m,min_mobile_group_clearance_m,min_load_clearance_m,travel_distance_m,load_travel_distance_m,path_efficiency_ratio,energy_proxy_wh,mean_speed_mps,max_speed_mps,max_speed_violation_mps,pickup_complete_time_s,completion_time_s,assigned_robots,idle_robots,communication_messages,runtime_ms,score_value,reference_score_value,signed_score_delta_vs_reference,performance_gap_vs_reference,optimality_gap_vs_reference
SP5_DEBUG_smoke,cargo_overhead_delivery,cargo_overhead_delivery_v00,6100,sota_centralized_cbf_cargo,SOTA centralized CBF cargo,sota,centralized,baseline,cbf_overhead_cargo,baseline_sota_centralized_cargo,none,centralized_cbf_cargo_transport,global_payload_robot_traffic_state,0,6,False,False,wrench_greedy,cargo,cargo,load-01,1,5,2,24.0,2,0,0.3,0.85,0.2,0.08726646259971647,0.14,74.0,7.0,inf,True,True,True,True,0.003352903049469897,1.2879710631352737e-09,7.379530605262888e-08,7.765482261033968,0.824634655532359,0.17536534446764096,15.723537458063904,2.2494702844686802,0.27636276897768675,1.0075662989468785,0,0.0,0,0.11499999988120302,0.13245555558223804,inf,0.24947670108102926,100.43223453837129,19.710908451503855,0.8217052197180055,1002.2465622561896,0.27023526811045406,0.7873207304607469,0.0,7.000000000000001,51.800000000000004,4,1,10580,324.1303999675438,274.3553551609643,298.1356791666779,-23.780324005713624,0.07976342875895381,0.07976342875895381
SP5_DEBUG_smoke,cargo_overhead_delivery,cargo_overhead_delivery_v00,6100,sota_decentralized_vo_cargo,SOTA decentralized VO cargo,sota,decentralized,baseline,velocity_obstacle_cargo,baseline_sota_decentralized_cargo,none,distributed_velocity_obstacle_cargo_transport,local_relative_traffic_state,0,6,False,False,cbba_wrench_score,cargo,cargo,load-01,1,5,2,24.0,2,0,0.3,0.85,0.2,0.08726646259971647,0.14,74.0,7.0,inf,True,True,True,True,0.008651200473384293,1.2693416540088265e-08,7.272791953486095e-07,7.876075963359918,0.81419624217119,0.18580375782880998,15.723537458063904,2.326033563909924,0.288283068047365,1.006705203125555,0,0.0,0,0.11499999973626296,0.1262249642800189,inf,0.12260105456283621,101.24450479267202,19.496424625790635,0.8307449530289275,1011.2479169857697,0.27324507109180896,0.7538177206539067,0.0,7.000000000000001,52.220000000000006,4,1,10580,317.44989997241646,272.7467961070108,298.1356791666779,-25.38888305966708,0.08515882141524224,0.08515882141524224
SP5_DEBUG_smoke,cargo_overhead_delivery,cargo_overhead_delivery_v00,6100,ours_primal_dual_wrench_push,Ours primal-dual wrench push,model_based,decentralized,proposed,primal_dual_wrench_formation_push,proposed_model_based_decentralized_push_drag,model_based_tuning_optional,distributed_primal_dual_wrench_formation_transport,local_wrench_residual_dual_prices,0,8,False,False,support_dual_wrench_market_guarded,push_drag,cargo,load-01,1,5,2,24.0,2,0,0.3,0.85,0.2,0.08726646259971647,0.14,74.0,7.0,inf,True,True,False,False,6.040262291349921,0.0004518418644039457,0.025888631837668513,8.337722601587606,1.0,0.0,3.5159397401231103,0.23581926202411635,0.5102337133586339,1.0,0,0.0,0,0.1149999996260056,0.6848608937595297,inf,0.08000000000000018,76.42432900140857,21.427409202153484,0.7558802936547593,817.8544638971574,0.2063459914582704,0.7705692255573269,0.0,4.0600000000000005,74.0,3,2,10580,1041.836699936539,-63.44112656272799,298.1356791666779,-361.5768057294059,1.0,1.0
SP5_DEBUG_smoke,cargo_overhead_delivery,cargo_overhead_delivery_v00,6100,ours_tensor_game_push,Ours tensor-game push,model_based,decentralized,proposed,smooth_tensor_game_wrench_push,proposed_model_based_decentralized_push_drag,model_based_tuning_optional,distributed_tensor_game_wrench_transport,local_tensor_field_and_wrench_residual,0,9,False,False,smith_wrench_pairs_guarded,push_drag,cargo,load-01,1,5,2,24.0,2,0,0.3,0.85,0.2,0.08726646259971647,0.14,74.0,7.0,inf,True,True,False,False,6.04006033956294,0.0013188489157447414,0.07556447668757839,8.455356827047408,0.9329268292682927,0.06707317073170727,3.4975352412745853,0.31850142748823257,0.524526307915718,1.0,0,0.0,0,0.20974705190157872,0.6541905286232061,inf,0.12080762525701438,101.18990338095048,21.359726025724775,0.7582754732189917,1034.4427553341075,0.27274906571684754,0.7705692255573268,0.0,4.48,74.0,4,1,10580,1091.8710998957977,-76.88372922864244,298.1356791666779,-375.01940839532034,1.0,1.0
SP5_DEBUG_smoke,cargo_overhead_delivery,cargo_overhead_delivery_v00,6100,ours_hamiltonian_cargo,Ours Hamiltonian cargo,model_based,decentralized,proposed,hamiltonian_tensor_cargo,proposed_model_based_decentralized_cargo,model_based_tuning_optional,distributed_hamiltonian_cargo_transport,local_energy_wrench_formation_game,0,9,False,False,support_dual_wrench_market_guarded,cargo,cargo,load-01,1,5,2,24.0,2,0,0.3,0.85,0.2,0.08726646259971647,0.14,74.0,7.0,inf,True,True,True,True,0.00023434047677323744,2.473576898864849e-13,1.417255166060143e-11,4.769732795474875,0.9979959919839679,0.002004008016032066,3.5159397401231103,0.19933440457488377,0.08799199464460399,1.0,0,0.0,0,0.11499999978428,0.8836389580434547,inf,0.23448947910457396,67.30421233770586,19.592594340138948,0.8266672641102415,724.9076740625455,0.18205112679553423,0.7873207304607469,0.0,4.0600000000000005,38.080000000000005,3,2,10580,354.3843000661582,310.433859864644,298.1356791666779,12.298180697966075,0.0,0.0
SP5_DEBUG_smoke,cargo_overhead_delivery,cargo_overhead_delivery_v00,6100,reference_centralized_mpc_cbf_cargo,Reference centralized MPC-CBF cargo,model_based_reference,centralized,reference,time_expanded_mpc_cbf_cargo,reference_model_based_reference_centralized_cargo,none,centralized_reference_mpc_cbf_cargo,global_state_and_time_expanded_constraints,0,10,False,False,wrench_oracle,cargo,cargo,load-01,1,5,2,24.0,2,0,0.3,0.85,0.2,0.08726646259971647,0.14,74.0,7.0,inf,True,True,True,True,0.0001902864567414976,7.549516567451064e-15,4.325554366790383e-13,4.870607087302576,0.9354838709677419,0.06451612903225812,3.4975352412745853,0.2970072289920704,0.0909732359908689,1.0,0,0.0,0,0.11499999999999932,0.6792475818374895,inf,0.26634421124032226,88.16251877250879,19.61192881003141,0.8258522920856209,907.0268848412638,0.2376113124715035,0.804072235364167,0.0,4.340000000000001,38.64,4,1,10580,417.05119994003326,298.1356791666779,298.1356791666779,0.0,0.0,0.0
SP5_DEBUG_smoke,cargo_overhead_delivery,cargo_overhead_delivery_v00,6101,classic_centralized_shortest_push,Classic centralized shortest push,classic,centralized,baseline,shortest_path_push_drag,baseline_classic_centralized_push_drag,none,centralized_slot_assignment_plus_direct_payload_tracking,global_robot_slot_cost,0,2,False,False,hungarian_slots,push_drag,cargo,load-01,1,5,2,24.0,2,0,0.3,0.85,0.2,0.08726646259971647,0.14,74.0,7.0,inf,True,True,False,False,5.528064759031951,0.009403340541469518,0.5387717263504657,7.6678463378032,0.9574036511156186,0.04259634888438135,3.8341803917163193,0.2641762354131427,0.4139512667712215,1.0,0,0.0,0,0.1150000000000001,0.11499999999999971,inf,0.12699075635626778,94.89610859345864,20.428441677989245,0.7760411211027947,979.7747527935643,0.255784660317912,0.8051734006681189,0.0,4.62,74.0,4,1,10580,1049.78400003165,-68.30709268539556,307.7342500008846,-376.04134268628013,1.0,1.0
SP5_DEBUG_smoke,cargo_overhead_delivery,cargo_overhead_delivery_v00,6101,classic_decentralized_apf_push,Classic decentralized APF push,classic,decentralized,baseline,apf_push_drag,baseline_classic_decentralized_push_drag,none,distributed_apf_payload_tracking,local_obstacle_and_slot_state,0,3,False,False,greedy_capacity,push_drag,cargo,load-01,1,5,2,24.0,2,0,0.3,0.85,0.2,0.08726646259971647,0.14,74.0,7.0,inf,True,True,False,False,3.95359963630897,0.02773411541552262,1.5890477618381615,5.916359555372123,1.0,0.0,1.6022681708448974,0.11285679246015894,0.3242263433662677,1.0,0,0.0,0,0.11499999999999944,0.11499999999999971,inf,0.14803541389621588,42.53837609870782,20.091027807766842,0.7890741545856212,459.4603200321874,0.11456288060707197,0.7701658615086354,0.0,1.12,74.0,2,3,10580,568.5220999876037,-34.752042342413795,307.7342500008846,-342.4862923432984,1.0,1.0
SP5_DEBUG_smoke,cargo_overhead_delivery,cargo_overhead_delivery_v00,6101,sota_centralized_cbf_push,SOTA centralized CBF push,sota,centralized,baseline,cbf_payload_push_drag,baseline_sota_centralized_push_drag,none,centralized_cbf_payload_velocity_projection,global_payload_robot_traffic_state,0,6,False,False,wrench_greedy,push_drag,cargo,load-01,1,5,2,24.0,2,0,0.3,0.85,0.2,0.08726646259971647,0.14,74.0,7.0,inf,True,True,False,False,5.961120758589557,0.0007800764902636814,0.044695090589487,10.428554475309616,0.7849686847599165,0.21503131524008345,13.393232249049731,2.3536588022237575,0.6034491150798645,1.006293965812635,0,0.0,2,0.11499999999999855,0.11499999999999971,inf,0.07999999999999985,110.0801273811722,20.91979258482494,0.7578139562277353,1117.4837788793066,0.2981814348860416,0.7291337344199571,0.0,7.000000000000001,74.0,4,1,10580,1057.2876000078395,-92.81633142710136,307.7342500008846,-400.55058142798595,1.0,1.0
SP5_DEBUG_smoke,cargo_overhead_delivery,cargo_overhead_delivery_v00,6101,sota_decentralized_vo_push,SOTA decentralized VO push,sota,decentralized,baseline,velocity_obstacle_push_drag,baseline_sota_decentralized_push_drag,none,distributed_velocity_obstacle_payload_tracking,local_relative_traffic_state,0,6,False,False,cbba_wrench_score,push_drag,cargo,load-01,1,5,2,24.0,2,0,0.3,0.85,0.2,0.08726646259971647,0.14,74.0,7.0,inf,True,True,False,False,5.9601876259464115,0.002014636297573702,0.11543015710483534,10.54929402577212,0.7703549060542797,0.2296450939457203,13.393232249049731,2.475893167464648,0.5979882428465576,1.0058956234488223,0,0.0,0,0.11499999999999877,0.11499999999999971,inf,0.08000000000000007,109.54036767760121,20.885971184137233,0.7590411114906794,1112.7282464600116,0.29670539408321805,0.6974322677060459,0.0,7.000000000000001,74.0,4,1,10580,1227.4052000138909,-94.06424115120582,307.7342500008846,-401.7984911520904,1.0,1.0
SP5_DEBUG_smoke,cargo_overhead_delivery,cargo_overhead_delivery_v00,6101,sota_centralized_cbf_cargo,SOTA centralized CBF cargo,sota,centralized,baseline,cbf_overhead_cargo,baseline_sota_centralized_cargo,none,centralized_cbf_cargo_transport,global_payload_robot_traffic_state,0,6,False,False,wrench_greedy,cargo,cargo,load-01,1,5,2,24.0,2,0,0.3,0.85,0.2,0.08726646259971647,0.14,74.0,7.0,inf,True,True,True,True,0.010411893504213976,1.0952240003803126e-08,6.275171284322638e-07,7.964229010189387,0.7933194154488518,0.20668058455114824,13.393232249049731,2.262683213697533,0.30327327497301143,1.0075662989468788,0,0.0,0,0.11499999999999866,0.11499999999999949,inf,0.24758274956721604,96.4495753471738,19.272113767584337,0.8226036320330918,983.7761695929076,0.261493834268688,0.7449844677769127,0.0,7.000000000000001,53.2,4,1,10580,270.7501999102533,271.2053996313565,307.7342500008846,-36.52885036952807,0.11870258305477233,0.11870258305477233
SP5_DEBUG_smoke,cargo_overhead_delivery,cargo_overhead_delivery_v00,6101,sota_decentralized_vo_cargo,SOTA decentralized VO cargo,sota,decentralized,baseline,velocity_obstacle_cargo,baseline_sota_decentralized_cargo,none,distributed_velocity_obstacle_cargo_transport,local_relative_traffic_state,0,6,False,False,cbba_wrench_score,cargo,cargo,load-01,1,5,2,24.0,2,0,0.3,0.85,0.2,0.08726646259971647,0.14,74.0,7.0,inf,True,True,True,True,0.014065922647657629,2.4329140035916907e-08,1.3939570432407988e-06,8.088364982320208,0.778705636743215,0.22129436325678498,13.393232249049731,2.36170538180426,0.31628324148892933,1.006705203125555,0,0.0,0,0.11499999999999877,0.11499999999999971,inf,0.12202121846290304,95.55428740600496,19.062564622520927,0.8316462709031492,974.368494802288,0.2590583017320953,0.7132830010630016,0.0,7.000000000000001,53.620000000000005,4,1,10580,273.72789999935776,269.74324807814367,307.7342500008846,-37.99100192274091,0.1234539279350014,0.1234539279350014
SP5_DEBUG_smoke,cargo_overhead_delivery,cargo_overhead_delivery_v00,6101,ours_primal_dual_wrench_push,Ours primal-dual wrench push,model_based,decentralized,proposed,primal_dual_wrench_formation_push,proposed_model_based_decentralized_push_drag,model_based_tuning_optional,distributed_primal_dual_wrench_formation_transport,local_wrench_residual_dual_prices,0,8,False,False,support_dual_wrench_market_guarded,push_drag,cargo,load-01,1,5,2,24.0,2,0,0.3,0.85,0.2,0.08726646259971647,0.14,74.0,7.0,inf,True,True,False,False,5.9426821826009775,0.0011198231836129224,0.0641611422219239,10.380759612228552,0.7849686847599165,0.21503131524008345,13.393232249049731,2.339664129470099,0.613319223669019,1.008478778950669,0,0.0,0,0.14601506380801543,0.11499999999999971,inf,0.08000000000000007,82.81756376629289,20.918755756147114,0.7578515169340905,767.5684577611696,0.2245807231237161,0.8051734006681189,0.0,7.000000000000001,74.0,3,2,10580,1051.3585000298917,-83.55025437958851,307.7342500008846,-391.2845043804731,1.0,1.0
SP5_DEBUG_smoke,cargo_overhead_delivery,cargo_overhead_delivery_v00,6101,ours_tensor_game_push,Ours tensor-game push,model_based,decentralized,proposed,smooth_tensor_game_wrench_push,proposed_model_based_decentralized_push_drag,model_based_tuning_optional,distributed_tensor_game_wrench_transport,local_tensor_field_and_wrench_residual,0,9,False,False,smith_wrench_pairs_guarded,push_drag,cargo,load-01,1,5,2,24.0,2,0,0.3,0.85,0.2,0.08726646259971647,0.14,74.0,7.0,inf,True,True,False,False,6.041241056660705,0.0012375731816032243,0.07090772014444213,8.277287966337438,0.947261663286004,0.05273833671399597,3.8341803917163193,0.32588904275883973,0.5295791501784696,1.0,0,0.0,0,0.23481562057668937,0.11499999999999971,inf,0.08000000000000007,102.87072918736303,21.519043625715767,0.7367107506220558,1057.119735656213,0.2772795934969352,0.8051734006681189,0.0,4.62,74.0,4,1,10580,1141.7151000350714,-76.10575589664471,307.7342500008846,-383.8400058975293,1.0,1.0
SP5_DEBUG_smoke,cargo_overhead_delivery,cargo_overhead_delivery_v00,6101,ours_hamiltonian_cargo,Ours Hamiltonian cargo,model_based,decentralized,proposed,hamiltonian_tensor_cargo,proposed_model_based_decentralized_cargo,model_based_tuning_optional,distributed_hamiltonian_cargo_transport,local_energy_wrench_formation_game,0,9,False,False,support_dual_wrench_market_guarded,cargo,cargo,load-01,1,5,2,24.0,2,0,0.3,0.85,0.2,0.08726646259971647,0.14,74.0,7.0,inf,True,True,True,True,0.0038424220115669664,4.129687702913998e-10,2.3661367608404784e-08,7.956050645368583,0.7933194154488518,0.20668058455114824,13.393232249049731,2.262164338197509,0.30365858855824157,1.0104573268451773,0,0.0,0,0.14140568242371598,0.11499999999999949,inf,0.23249347917158758,72.17135014309692,19.131397142504,0.8286541052952539,675.4842496823885,0.19590001040262175,0.8226771702478606,0.0,7.000000000000001,53.2,3,2,10580,410.31339997425675,279.3341086401573,307.7342500008846,-28.400141360727275,0.09228787943053346,0.09228787943053346
SP5_DEBUG_smoke,cargo_overhead_delivery,cargo_overhead_delivery_v00,6101,reference_centralized_mpc_cbf_cargo,Reference centralized MPC-CBF cargo,model_based_reference,centralized,reference,time_expanded_mpc_cbf_cargo,reference_model_based_reference_centralized_cargo,none,centralized_reference_mpc_cbf_cargo,global_state_and_time_expanded_constraints,0,10,False,False,wrench_oracle,cargo,cargo,load-01,1,5,2,24.0,2,0,0.3,0.85,0.2,0.08726646259971647,0.14,74.0,7.0,inf,True,True,True,True,9.269673249072677e-05,2.398081733190338e-13,1.3739996223922393e-11,4.127206436536973,1.0,0.0,2.558339479319998,0.15181328885327802,0.06568461288842051,1.0,0,0.0,0,0.3420967187299757,0.11499999999999971,inf,0.26266592089615437,86.53119177687059,19.24313609647243,0.8238423665816088,896.1917673901644,0.2332377136842872,0.8401809398276023,0.0,2.66,34.580000000000005,4,1,10580,347.4469999782741,307.7342500008846,307.7342500008846,0.0,0.0,0.0
SP5_DEBUG_smoke,multi_group_crossing_push,multi_group_crossing_push_v00,6100,classic_centralized_shortest_push,Classic centralized shortest push,classic,centralized,baseline,shortest_path_push_drag,baseline_classic_centralized_push_drag,none,centralized_slot_assignment_plus_direct_payload_tracking,global_robot_slot_cost,0,2,False,False,hungarian_slots,push_drag,push_drag,load-01,1,8,3,24.0,0,2,0.3,0.85,0.2,0.08726646259971647,0.14,80.0,7.0,6.0,True,True,False,False,5.818580878578004,1.381492841900922e-06,7.915370926845673e-05,7.979966735588697,0.9777365491651205,0.02226345083487946,3.8397218285273893,0.23838085484357457,0.45621546446873323,1.0,0,0.0,0,0.11499999999999955,inf,0.11499999999999982,0.30790814350489715,87.34889212761881,18.12322841695856,0.8703678008628434,838.184226647493,0.133016317250255,0.7649296511255165,0.0,4.62,80.0,4,4,32032,1616.0223999759182,-70.26329190612805,281.31097098112,-351.5742628872481,1.0,1.0
SP5_DEBUG_smoke,multi_group_crossing_push,multi_group_crossing_push_v00,6100,classic_decentralized_apf_push,Classic decentralized APF push,classic,decentralized,baseline,apf_push_drag,baseline_classic_decentralized_push_drag,none,distributed_apf_payload_tracking,local_obstacle_and_slot_state,0,3,False,False,greedy_capacity,push_drag,push_drag,load-01,1,8,3,24.0,0,2,0.3,0.85,0.2,0.08726646259971647,0.14,80.0,7.0,6.0,True,True,False,False,6.811787792610854,3.0210173513372123,173.09154406741288,11.092441021743749,0.5440613026819924,0.4559386973180076,8.994790654985852,1.5701381109600558,0.8137273008172057,1.0081641315853782,0,0.0,2,0.11499999999999944,inf,0.3813999105540094,0.07999999999999985,77.35986901518666,21.1324857225869,0.7464277827451091,826.3990018859301,0.12035019626029379,0.7371165121702251,0.0,7.000000000000001,80.0,2,6,13572,1010.2849999675527,-172.840143148143,281.31097098112,-454.151114129263,1.0,1.0
SP5_DEBUG_smoke,multi_group_crossing_push,multi_group_crossing_push_v00,6100,sota_centralized_cbf_push,SOTA centralized CBF push,sota,centralized,baseline,cbf_payload_push_drag,baseline_sota_centralized_push_drag,none,centralized_cbf_payload_velocity_projection,global_payload_robot_traffic_state,0,6,False,False,wrench_greedy,push_drag,push_drag,load-01,1,8,3,24.0,0,2,0.3,0.85,0.2,0.08726646259971647,0.14,80.0,7.0,6.0,True,True,False,False,10.676882267185462,1.957361952964476e-06,0.00011214857888434882,11.962917431034425,0.8371647509578544,0.16283524904214564,12.002203859333864,1.588134407549657,0.870199002222979,1.0067672229058107,0,0.0,0,0.11499999999999921,inf,0.08129075557652421,0.08129075557652421,69.95814639501592,10.73523650964022,1.0,663.1212571006469,0.10644796678659088,0.7649296511255165,0.0,7.000000000000001,80.0,4,4,32032,1528.0015000607818,-122.11124573249877,281.31097098112,-403.4222167136188,1.0,1.0
SP5_DEBUG_smoke,multi_group_crossing_push,multi_group_crossing_push_v00,6100,sota_decentralized_vo_push,SOTA decentralized VO push,sota,decentralized,baseline,velocity_obstacle_push_drag,baseline_sota_decentralized_push_drag,none,distributed_velocity_obstacle_payload_tracking,local_relative_traffic_state,0,6,False,False,cbba_wrench_score,push_drag,push_drag,load-01,1,8,3,24.0,0,2,0.3,0.85,0.2,0.08726646259971647,0.14,80.0,7.0,6.0,True,True,False,False,7.460441398029547,3.2271445267184617e-06,0.0001849017612597114,9.117362017445387,0.9478584729981379,0.05214152700186214,3.8397218285273893,0.34450245009034114,0.5539450297297546,1.0,0,0.0,0,0.11499999999999921,inf,0.11301714484827363,0.11301714484827363,102.05245729759848,20.710232903359692,0.7616464061707542,976.4285222336063,0.15606393524807158,0.7316718402070157,0.0,4.9,80.0,4,4,9338,1377.8800999280065,-92.18406031641533,281.31097098112,-373.4950312975353,1.0,1.0
SP5_DEBUG_smoke,multi_group_crossing_push,multi_group_crossing_push_v00,6100,sota_centralized_cbf_cargo,SOTA centralized CBF cargo,sota,centralized,baseline,cbf_overhead_cargo,baseline_sota_centralized_cargo,none,centralized_cbf_cargo_transport,global_payload_robot_traffic_state,0,6,False,False,wrench_greedy,cargo,push_drag,load-01,1,8,3,24.0,0,2,0.3,0.85,0.2,0.08726646259971647,0.14,80.0,7.0,6.0,True,True,True,True,0.0014083661419527602,3.3149776257346275e-09,1.8993422713489234e-07,6.245522052618245,0.8659003831417624,0.13409961685823757,12.002203859333864,1.4697095369174527,0.22592180868486225,1.0081348407634203,0,0.0,0,0.11499999985590803,inf,0.11499999999999982,0.4572907897947538,88.50157192846709,17.466406293273465,0.903097878118061,863.1233644400803,0.13800705239944838,0.7815585565847667,0.0,7.000000000000001,47.040000000000006,4,4,32032,706.0259999707341,285.6800977231152,281.31097098112,4.36912674199516,0.0,0.0
SP5_DEBUG_smoke,multi_group_crossing_push,multi_group_crossing_push_v00,6100,sota_decentralized_vo_cargo,SOTA decentralized VO cargo,sota,decentralized,baseline,velocity_obstacle_cargo,baseline_sota_decentralized_cargo,none,distributed_velocity_obstacle_cargo_transport,local_relative_traffic_state,0,6,False,False,cbba_wrench_score,cargo,push_drag,load-01,1,8,3,24.0,0,2,0.3,0.85,0.2,0.08726646259971647,0.14,80.0,7.0,6.0,True,True,True,True,0.002652332646404529,5.707394556964118e-10,3.270096201299823e-08,5.951926662484557,0.8494423791821561,0.15055762081784385,3.8397218285273893,0.4605646820809135,0.12255846270239369,1.0,0,0.0,7,0.11499999962485818,inf,0.11499999999999971,0.0799999999999994,126.22149433434454,28.24521084208468,0.55846191235721,1224.08516524653,0.1950665894539701,0.748300745666266,0.0,4.760000000000001,55.160000000000004,4,4,12126,685.3618000168353,266.8942640550735,281.31097098112,-14.416706926046515,0.05124829250621044,0.05124829250621044
SP5_DEBUG_smoke,multi_group_crossing_push,multi_group_crossing_push_v00,6100,ours_primal_dual_wrench_push,Ours primal-dual wrench push,model_based,decentralized,proposed,primal_dual_wrench_formation_push,proposed_model_based_decentralized_push_drag,model_based_tuning_optional,distributed_primal_dual_wrench_formation_transport,local_wrench_residual_dual_prices,0,8,False,False,support_dual_wrench_market_guarded,push_drag,push_drag,load-01,1,8,3,24.0,0,2,0.3,0.85,0.2,0.08726646259971647,0.14,80.0,7.0,6.0,True,True,False,False,4.679749684820266,0.015948984807868438,0.9138095170091297,9.183663824122139,0.8639846743295019,0.13601532567049812,12.002203859333864,1.4902157052524234,0.626514334753081,1.009115577209447,0,0.0,0,0.11499999999999932,inf,0.09155552003893586,0.09155552003893586,87.47039570222987,21.108855161153585,0.7472633802913062,887.1794907163849,0.13622895143940075,0.7706218081779626,0.0,7.000000000000001,80.0,3,5,11006,1183.6308999918401,-71.71710994361935,281.31097098112,-353.02808092473936,1.0,1.0
SP5_DEBUG_smoke,multi_group_crossing_push,multi_group_crossing_push_v00,6100,ours_tensor_game_push,Ours tensor-game push,model_based,decentralized,proposed,smooth_tensor_game_wrench_push,proposed_model_based_decentralized_push_drag,model_based_tuning_optional,distributed_tensor_game_wrench_transport,local_tensor_field_and_wrench_residual,0,9,False,False,smith_wrench_pairs_guarded,push_drag,push_drag,load-01,1,8,3,24.0,0,2,0.3,0.85,0.2,0.08726646259971647,0.14,80.0,7.0,6.0,True,True,False,False,6.811494643856235,1.939675016160436e-07,1.1113519205296273e-05,8.651434490448791,0.9795918367346939,0.020408163265306145,3.8397218285273893,0.29025276885030754,0.5846725305989097,1.0,0,0.0,0,0.11499999999999955,inf,0.1114629050892324,0.1114629050892324,96.57632877205836,19.77772159063818,0.7975577161157839,923.8266108694482,0.1481977293907538,0.7649296511255164,0.0,4.62,80.0,4,4,9162,1666.4323000004515,-81.7118893057291,281.31097098112,-363.0228602868491,1.0,1.0
SP5_DEBUG_smoke,multi_group_crossing_push,multi_group_crossing_push_v00,6100,ours_hamiltonian_cargo,Ours Hamiltonian cargo,model_based,decentralized,proposed,hamiltonian_tensor_cargo,proposed_model_based_decentralized_cargo,model_based_tuning_optional,distributed_hamiltonian_cargo_transport,local_energy_wrench_formation_game,0,9,False,False,support_dual_wrench_market_guarded,cargo,push_drag,load-01,1,8,3,24.0,0,2,0.3,0.85,0.2,0.08726646259971647,0.14,80.0,7.0,6.0,True,True,True,True,0.00017140044282718686,1.9219958957705785e-10,1.1012225306912022e-08,6.198094880968767,0.8697318007662835,0.13026819923371646,12.002203859333864,1.432699446436949,0.2223602941587923,1.011241901288668,0,0.0,0,0.11499999999999932,inf,0.3813999105540094,0.4262272378592735,73.65714170429209,17.373184946250742,0.9079437368913366,746.3789137190045,0.11477646335377979,0.7873744561818312,0.0,7.000000000000001,46.900000000000006,3,5,10950,697.080499958247,290.23314599395127,281.31097098112,8.922175012831246,0.0,0.0
SP5_DEBUG_smoke,multi_group_crossing_push,multi_group_crossing_push_v00,6100,reference_centralized_mpc_cbf_cargo,Reference centralized MPC-CBF cargo,model_based_reference,centralized,reference,time_expanded_mpc_cbf_cargo,reference_model_based_reference_centralized_cargo,none,centralized_reference_mpc_cbf_cargo,global_state_and_time_expanded_constraints,0,10,False,False,wrench_oracle,cargo,push_drag,load-01,1,8,3,24.0,0,2,0.3,0.85,0.2,0.08726646259971647,0.14,80.0,7.0,6.0,True,True,True,True,0.003792387770413194,1.7190693313295924e-12,9.849541737556218e-11,5.945585806972054,1.0,0.0,3.8397218285273893,0.281734324406517,0.10354687036589585,1.0,0,0.0,4,0.11499999959862994,inf,0.11499999999999949,0.07999999999999952,125.65055121448296,28.173458856654598,0.5598841995957983,1213.5665258590307,0.19364679177627353,0.798187462044017,0.0,4.48,55.300000000000004,4,4,32032,4654.905100003816,281.31097098112,281.31097098112,0.0,0.0,0.0
SP5_DEBUG_smoke,multi_group_crossing_push,multi_group_crossing_push_v00,6101,classic_centralized_shortest_push,Classic centralized shortest push,classic,centralized,baseline,shortest_path_push_drag,baseline_classic_centralized_push_drag,none,centralized_slot_assignment_plus_direct_payload_tracking,global_robot_slot_cost,0,2,False,False,hungarian_slots,push_drag,push_drag,load-01,1,8,3,24.0,0,2,0.3,0.85,0.2,0.08726646259971647,0.14,80.0,7.0,6.0,True,True,False,False,6.209353509415817,1.3032840717741578e-06,7.46726768192843e-05,8.059529669744965,0.9534450651769087,0.046554934823091254,3.603949938384328,0.24158134974316728,0.4672604574964451,1.0,0,0.0,0,0.1149999999999991,inf,0.25783554853531704,0.2979652319846282,86.06655373433611,18.175993049473345,0.8487987253531896,744.2396940664846,0.13413631609634616,0.6295243660429568,0.0,4.48,80.0,4,4,32032,1138.2872000103816,-74.72977985302762,285.1479164200323,-359.8776962730599,1.0,1.0
