experiment_id,scenario_generator,scenario_variant_id,seed,method,method_family,method_scope,method_ownership,robot_id,robot_index,final_active,assigned_load_label,start_x,start_y,final_x,final_y,path_length_m,initial_battery_fraction,final_battery_fraction,battery_reserve_fraction,max_speed_mps,force_limit_n,torque_limit_nm,payload_kg,method_variant,method_comparison_group
SP6_MC_robustness_comparison,communication_radius_decay,communication_radius_decay_v00,7100,classic_centralized_replan,classic,centralized,baseline,amr-01,1,True,2,0.04355879859036163,-7.384492404245692,1.8800647603024518,-0.22776984607218057,26.245816386384487,0.7984090881909142,0.4297992803001442,0.15,0.771662211822946,89.97092604148595,30.997092604148598,32.395595126358145,periodic_global_replan,baseline_classic_centralized
SP6_MC_robustness_comparison,communication_radius_decay,communication_radius_decay_v00,7100,classic_centralized_replan,classic,centralized,baseline,amr-02,2,True,1,0.4708169062828495,-1.5813194548419072,2.1997659434831305,-1.2702369333635464,26.300043063792554,0.7857790477057197,0.39732225090807777,0.15,0.7671827667757968,86.26378402478844,30.626378402478842,41.660941232063216,periodic_global_replan,baseline_classic_centralized
SP6_MC_robustness_comparison,communication_radius_decay,communication_radius_decay_v00,7100,classic_centralized_replan,classic,centralized,baseline,amr-03,3,True,1,-0.40430677066554144,3.86876692251754,1.5751578389844039,-1.4345583789423004,26.001523958158074,0.8612037612686279,0.4472034852703801,0.15,0.7496104552482887,101.68830158607086,32.168830158607086,29.67313905064093,periodic_global_replan,baseline_classic_centralized
SP6_MC_robustness_comparison,communication_radius_decay,communication_radius_decay_v00,7100,classic_centralized_replan,classic,centralized,baseline,amr-04,4,True,2,0.8677669224648266,-6.542328733675866,0.7869655157229679,-2.5460368290304576,34.53665752930777,0.9714501240248257,0.58339606607865,0.15,0.7420081345710112,102.12346221638313,32.21234622163831,37.62976347655325,periodic_global_replan,baseline_classic_centralized
SP6_MC_robustness_comparison,communication_radius_decay,communication_radius_decay_v00,7100,classic_centralized_replan,classic,centralized,baseline,amr-05,5,True,2,0.5732558422246241,-0.8427397332892721,1.8610362841306967,-0.9859389643643387,31.55524162910457,0.8218303221996768,0.3749809134462708,0.15,0.7749379055586667,95.8678491383389,31.58678491383389,30.959125641226546,periodic_global_replan,baseline_classic_centralized
SP6_MC_robustness_comparison,communication_radius_decay,communication_radius_decay_v00,7100,classic_centralized_replan,classic,centralized,baseline,amr-06,6,True,2,0.8292536660562606,4.8053399663342224,1.24953864077569,-1.5399802562304956,24.082317441172332,0.8358333999875195,0.473631059446897,0.15,0.71448467179497,88.27796498768348,30.82779649876835,28.95598982734691,periodic_global_replan,baseline_classic_centralized
SP6_MC_robustness_comparison,communication_radius_decay,communication_radius_decay_v00,7100,classic_centralized_replan,classic,centralized,baseline,amr-07,7,True,1,1.088304055028524,-5.323875827156067,1.2603045346605994,-1.565611451409844,36.632146904968856,0.929871614235483,0.35032206747615935,0.15,0.7959260587347163,105.306103298805,32.5306103298805,35.440008851856064,periodic_global_replan,baseline_classic_centralized
SP6_MC_robustness_comparison,communication_radius_decay,communication_radius_decay_v00,7100,classic_centralized_replan,classic,centralized,baseline,amr-08,8,True,1,0.9739585519039761,0.6486438111670056,1.1377282219900273,-3.093015572378289,36.97917928716128,0.8130546814095404,0.41962495605230254,0.15,0.8022752750755842,104.60540082474114,32.46054008247411,32.8038880444289,periodic_global_replan,baseline_classic_centralized
SP6_MC_robustness_comparison,communication_radius_decay,communication_radius_decay_v00,7100,classic_decentralized_greedy_recovery,classic,decentralized,baseline,amr-01,1,True,2,0.04355879859036163,-7.384492404245692,2.0693226418196744,-0.711767485894825,33.25103574700437,0.7984090881909142,0.33141435964321236,0.15,0.771662211822946,89.97092604148595,30.997092604148598,32.395595126358145,local_greedy_recovery,baseline_classic_decentralized
SP6_MC_robustness_comparison,communication_radius_decay,communication_radius_decay_v00,7100,classic_decentralized_greedy_recovery,classic,decentralized,baseline,amr-02,2,True,2,0.4708169062828495,-1.5813194548419072,2.9909677520842712,-0.8464173484170364,31.609386721981725,0.7857790477057197,0.31890220324674057,0.15,0.7671827667757968,86.26378402478844,30.626378402478842,41.660941232063216,local_greedy_recovery,baseline_classic_decentralized
SP6_MC_robustness_comparison,communication_radius_decay,communication_radius_decay_v00,7100,classic_decentralized_greedy_recovery,classic,decentralized,baseline,amr-03,3,True,1,-0.40430677066554144,3.86876692251754,0.5399152838647848,-2.6164181739398966,27.373226663601653,0.8612037612686279,0.4253630231668919,0.15,0.7496104552482887,101.68830158607086,32.168830158607086,29.67313905064093,local_greedy_recovery,baseline_classic_decentralized
SP6_MC_robustness_comparison,communication_radius_decay,communication_radius_decay_v00,7100,classic_decentralized_greedy_recovery,classic,decentralized,baseline,amr-04,4,True,1,0.8677669224648266,-6.542328733675866,1.2070824801259492,-2.5248838294045597,33.23365393767399,0.9714501240248257,0.598036620996931,0.15,0.7420081345710112,102.12346221638313,32.21234622163831,37.62976347655325,local_greedy_recovery,baseline_classic_decentralized
SP6_MC_robustness_comparison,communication_radius_decay,communication_radius_decay_v00,7100,classic_decentralized_greedy_recovery,classic,decentralized,baseline,amr-05,5,True,2,0.5732558422246241,-0.8427397332892721,4.168329076665855,0.4988052487946761,25.009503749500034,0.8218303221996768,0.4676742014817468,0.15,0.7749379055586667,95.8678491383389,31.58678491383389,30.959125641226546,local_greedy_recovery,baseline_classic_decentralized
SP6_MC_robustness_comparison,communication_radius_decay,communication_radius_decay_v00,7100,classic_decentralized_greedy_recovery,classic,decentralized,baseline,amr-06,6,True,1,0.8292536660562606,4.8053399663342224,1.3272131958378395,-2.459755736006443,23.129759714869067,0.8358333999875195,0.48795769718889226,0.15,0.71448467179497,88.27796498768348,30.82779649876835,28.95598982734691,local_greedy_recovery,baseline_classic_decentralized
SP6_MC_robustness_comparison,communication_radius_decay,communication_radius_decay_v00,7100,classic_decentralized_greedy_recovery,classic,decentralized,baseline,amr-07,7,True,2,1.088304055028524,-5.323875827156067,1.9631186487915921,-1.5810469154875784,35.636135728184435,0.929871614235483,0.36607975231974815,0.15,0.7959260587347163,105.306103298805,32.5306103298805,35.440008851856064,local_greedy_recovery,baseline_classic_decentralized
SP6_MC_robustness_comparison,communication_radius_decay,communication_radius_decay_v00,7100,classic_decentralized_greedy_recovery,classic,decentralized,baseline,amr-08,8,True,2,0.9739585519039761,0.6486438111670056,2.921978911115938,-1.446723406351698,35.25078485133328,0.8130546814095404,0.4380137294460164,0.15,0.8022752750755842,104.60540082474114,32.46054008247411,32.8038880444289,local_greedy_recovery,baseline_classic_decentralized
SP6_MC_robustness_comparison,communication_radius_decay,communication_radius_decay_v00,7100,cbba_recovery,sota,decentralized,baseline,amr-01,1,True,1,0.04355879859036163,-7.384492404245692,1.9565881946727193,-0.745274611917773,26.22801927766774,0.7984090881909142,0.4300492320916503,0.15,0.771662211822946,89.97092604148595,30.997092604148598,32.395595126358145,cbba_recovery_auction,baseline_sota_decentralized
