id,metric,test,n_pairs,p_value,p_value_raw,p_value_holm,effect,effect_name,ci95_low,ci95_high,effect_size,effect_size_name,rank_biserial,alpha,reject_raw,reject_holm,reject,status,methods
H3_1_scalar_false_positives_rotational_loads,false_positive_rate,one_sample_wilcoxon_signed_rank,600,6.0258886769785696e-61,6.0258886769785696e-61,2.4103554707914279e-60,0.5,mean_minus_threshold,0.4583333333333333,0.54,0.9991663191547908,cohens_dz,1.0,0.05,True,True,True,ok,oracle_scalar_assignment
H3_2_smith_wrench_lower_residual_than_smith_capacity,wrench_residual_feasible_available,wilcoxon_signed_rank,600,0.6434590549163923,0.6434590549163923,1.0,4.0082039542323837e-19,mean_paired_difference,-1.881573343923518e-18,2.6103209614251336e-18,0.0,cohens_dz,0.0,0.05,False,False,False,ok,smith_wrench_deficit vs capacity_greedy_slots
H3_3_capacity_greedy_more_infeasible_assignments_than_support_dual,fp_given_assigned,wilcoxon_signed_rank,600,0.5,0.5,1.0,0.0,mean_paired_difference,0.0,0.0,0.0,cohens_dz,0.0,0.05,False,False,False,ok,capacity_greedy_slots vs support_dual_wrench_market
H3_4_support_dual_lower_gap_than_cbba,optimality_gap_vs_wrench_oracle,wilcoxon_signed_rank,600,0.9941739415329999,0.9941739415329999,1.0,4.5220439361811084e-05,mean_paired_difference,-0.0004983885973567306,0.0005805120912103014,0.00652819443582327,cohens_dz,0.07326732673267326,0.05,False,False,False,ok,support_dual_wrench_market vs cbba_slots
H3_5_methods_differ_wrench_gap,optimality_gap_vs_wrench_oracle,friedman_chi_square,600,2.581918613299281e-95,2.581918613299281e-95,1.2909593066496405e-94,0.10962112745542238,kendall_w,nan,nan,0.10962112745542238,kendall_w,nan,0.05,True,True,True,ok,"hungarian_slots,capacity_greedy_slots,cbba_slots,replicator_wrench_deficit,bnn_wrench_deficit,smith_wrench_deficit,smith_wrench_marginal,support_dual_wrench_market"
