experiment_id,scenario_generator,scenario_variant_id,communication_profile,seed,method,assigned_load_label,assigned_slot_label,assigned_to_selected_load,battery_fraction,final_x,final_y,force_limit_n,max_speed_mps,method_communication_dependency,method_comparison_group,method_family,method_ownership,method_scope,method_variant,path_length_m,payload_kg,robot_id,robot_index,start_x,start_y
SP7_MC_communication_robustness,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed8800,nominal_full_mesh,8800,classic_centralized_global_mpc,1,1,True,0.7631041139929453,2.2931590167469125,2.0418177849642962,91.83994514904481,0.7027942595716727,high,baseline_classic_centralized_high_communication,classic,baseline,centralized,global_state_controller_sensitive_to_network,19.914462818556526,33.940849294212214,amr-01,1,-10.600221554154384,-4.859890006177804
SP7_MC_communication_robustness,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed8800,nominal_full_mesh,8800,classic_centralized_global_mpc,1,2,True,0.9221708152227156,1.46431880142633,2.6704153449772408,90.79137405569234,0.8231290308986586,high,baseline_classic_centralized_high_communication,classic,baseline,centralized,global_state_controller_sensitive_to_network,19.532468228121857,33.55333389014717,amr-02,2,-10.56,-3.4280822894827905
SP7_MC_communication_robustness,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed8800,nominal_full_mesh,8800,classic_centralized_global_mpc,1,3,True,0.808526259905478,3.843292346503771,3.926247857191728,85.47120922009294,0.6600354560317364,high,baseline_classic_centralized_high_communication,classic,baseline,centralized,global_state_controller_sensitive_to_network,20.254942347966523,31.587186016121308,amr-03,3,-9.925251593047934,-5.095772501509604
SP7_MC_communication_robustness,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed8800,nominal_full_mesh,8800,classic_centralized_global_mpc,1,4,True,0.9869860903460816,3.363367909739588,5.058311602951179,96.10456593119524,0.6751051083108025,high,baseline_classic_centralized_high_communication,classic,baseline,centralized,global_state_controller_sensitive_to_network,20.274262271545457,35.51690480065911,amr-04,4,-8.54629165903926,-3.1568640195567164
SP7_MC_communication_robustness,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed8800,nominal_full_mesh,8800,classic_centralized_global_mpc,2,1,False,0.7470353721905731,1.0308851539177646,1.0405660896205928,88.4236920767527,0.8091594452104467,high,baseline_classic_centralized_high_communication,classic,baseline,centralized,global_state_controller_sensitive_to_network,1.565281508918758,32.67832098488687,amr-05,5,-0.014334670659788218,0.47695009351297113
SP7_MC_communication_robustness,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed8800,nominal_full_mesh,8800,classic_centralized_global_mpc,0,0,False,0.8913070016674494,3.5667935391356953,2.513138058482576,95.39842093916887,0.7947979819045727,high,baseline_classic_centralized_high_communication,classic,baseline,centralized,global_state_controller_sensitive_to_network,0.7724152179774825,35.2559381731711,amr-06,6,2.9990797833189204,2.1850746904862235
SP7_MC_communication_robustness,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed8800,nominal_full_mesh,8800,classic_decentralized_sensor_apf,2,1,False,0.7631041139929453,-10.600221554154384,-4.859890006177804,91.83994514904481,0.7027942595716727,low,baseline_classic_decentralized_low_communication,classic,baseline,decentralized,local_sensor_apf_low_comm,0.0,33.940849294212214,amr-01,1,-10.600221554154384,-4.859890006177804
SP7_MC_communication_robustness,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed8800,nominal_full_mesh,8800,classic_decentralized_sensor_apf,0,0,False,0.9221708152227156,-10.56,-3.4280822894827905,90.79137405569234,0.8231290308986586,low,baseline_classic_decentralized_low_communication,classic,baseline,decentralized,local_sensor_apf_low_comm,0.0,33.55333389014717,amr-02,2,-10.56,-3.4280822894827905
SP7_MC_communication_robustness,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed8800,nominal_full_mesh,8800,classic_decentralized_sensor_apf,0,0,False,0.808526259905478,-9.925251593047934,-5.095772501509604,85.47120922009294,0.6600354560317364,low,baseline_classic_decentralized_low_communication,classic,baseline,decentralized,local_sensor_apf_low_comm,0.0,31.587186016121308,amr-03,3,-9.925251593047934,-5.095772501509604
SP7_MC_communication_robustness,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed8800,nominal_full_mesh,8800,classic_decentralized_sensor_apf,1,2,True,0.9869860903460816,-6.2271108801024235,-0.16727922441991425,96.10456593119524,0.6751051083108025,low,baseline_classic_decentralized_low_communication,classic,baseline,decentralized,local_sensor_apf_low_comm,6.7588513644159205,35.51690480065911,amr-04,4,-8.54629165903926,-3.1568640195567164
SP7_MC_communication_robustness,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed8800,nominal_full_mesh,8800,classic_decentralized_sensor_apf,0,0,False,0.7470353721905731,-0.29906779500598957,0.5426837931127217,88.4236920767527,0.8091594452104467,low,baseline_classic_decentralized_low_communication,classic,baseline,decentralized,local_sensor_apf_low_comm,0.30449303301294905,32.67832098488687,amr-05,5,-0.014334670659788218,0.47695009351297113
