campaign_id,experiment,world_key,world_id,world_seed,scenario,N,K,capacity_cv,pressure,graph_regime,method,method_family,algorithm_status,terminal_phase,raw_certificate,distance_cost,capacity_deficit,robot_conflict,excess_capacity,assigned_robots,max_coalition_size,unserved_loads,rounds,messages,bytes,runtime_ms,commits,quota_commits,geometry_commits,rejected_stale,rejected_conflict,max_parallel_commits,potential_monotone,unilateral_local_minimum,pair_local_minimum,feasible,messages_per_agent,bytes_per_agent,oracle_status,oracle_objective,oracle_bound,oracle_gap,oracle_runtime_s,oracle_feasible,oracle_certified,optimality_gap,graph_n_edges,graph_mean_degree,graph_min_degree,graph_diameter,graph_components,graph_lambda_2,graph_connected,source_campaign_id,evidence_origin,arbitration_messages,transaction_messages,transaction_aborts,mis_iterations,triple_local_minimum
SP1_N4_DISTRIBUTED_FAMILY_v2,E3_CONFIRMATORY,E3:clustered:p0.85:cv0.35:r3,clustered-p0.85-r3,107126130,clustered,16,5,0.35,0.85,medium,weighted_pair_grape,N3_REFERENCE,CONVERGED,,FEASIBLE,492.1316483453476,0.0,0,1.3965798848281423,13,5,0,369,14756,619320,529.0279999899212,,,,,,,,,,True,922.25,38707.5,OPTIMAL,447.018862129882,447.018862129882,0.0,0.0511215000005904,True,True,0.1009192005914909,72.0,9.0,3.0,3.0,1.0,2.5308489593559,True,SP1_N4_ATOMIC_GEO_QPG_v1,frozen_v1,,,,,
SP1_N4_DISTRIBUTED_FAMILY_v2,E3_CONFIRMATORY,E3:clustered:p0.85:cv0.35:r3,clustered-p0.85-r3,107126130,clustered,16,5,0.35,0.85,medium,geo_qpg_u,N4_PROPOSED,LOCAL_MINIMUM,G,FEASIBLE,679.7388557764687,0.0,0,8.453853703486075,15,6,0,38,307,10344,6.890200020279735,17.0,16.0,1.0,0.0,0.0,1.0,True,True,False,True,19.1875,646.5,OPTIMAL,447.018862129882,447.018862129882,0.0,0.0511215000005904,True,True,0.5206044159697438,72.0,9.0,3.0,3.0,1.0,2.5308489593559,True,SP1_N4_ATOMIC_GEO_QPG_v1,frozen_v1,,,,,
SP1_N4_DISTRIBUTED_FAMILY_v2,E3_CONFIRMATORY,E3:clustered:p0.85:cv0.35:r3,clustered-p0.85-r3,107126130,clustered,16,5,0.35,0.85,medium,geo_qpg_p,N4_PROPOSED,LOCAL_MINIMUM,G,FEASIBLE,636.7189757154086,0.0,0,9.04457755978079,15,6,0,256,902,43068,150.8142999955453,23.0,16.0,7.0,0.0,0.0,1.0,True,True,True,True,56.375,2691.75,OPTIMAL,447.018862129882,447.018862129882,0.0,0.0511215000005904,True,True,0.4243671344910922,72.0,9.0,3.0,3.0,1.0,2.5308489593559,True,SP1_N4_ATOMIC_GEO_QPG_v1,frozen_v1,,,,,
SP1_N4_DISTRIBUTED_FAMILY_v2,E3_CONFIRMATORY,E3:clustered:p0.85:cv0.35:r3,clustered-p0.85-r3,107126130,clustered,16,5,0.35,0.85,medium,geo_qpg_cf,N4_PROPOSED,LOCAL_MINIMUM,G,FEASIBLE,477.6651071000735,0.0,0,1.5003466854087577,13,5,0,19,1903,104288,402.5305999966804,22.0,15.0,7.0,0.0,91.0,4.0,True,True,True,True,118.9375,6518.0,OPTIMAL,447.018862129882,447.018862129882,0.0,0.0511215000005904,True,True,0.068556939240043,72.0,9.0,3.0,3.0,1.0,2.5308489593559,True,SP1_N4_ATOMIC_GEO_QPG_v1,frozen_v1,,,,,
SP1_N4_DISTRIBUTED_FAMILY_v2,E3_CONFIRMATORY,E3:clustered:p0.85:cv0.35:r4,clustered-p0.85-r4,2809747370,clustered,16,5,0.35,0.85,medium,capacity_cbba_rb,N3_REFERENCE,QUIESCENT_OBSERVED,,FEASIBLE,560.9682824407623,0.0,0,9.348410585889946,15,5,0,27,808,107056,40.41509999660775,,,,,,,,,,True,50.5,6691.0,OPTIMAL,403.6097358850545,403.6097358850545,0.0,0.0757956999877933,True,True,0.3898779750955326,50.0,6.25,3.0,3.0,1.0,1.44571078211629,True,SP1_N4_ATOMIC_GEO_QPG_v1,frozen_v1,,,,,
SP1_N4_DISTRIBUTED_FAMILY_v2,E3_CONFIRMATORY,E3:clustered:p0.85:cv0.35:r4,clustered-p0.85-r4,2809747370,clustered,16,5,0.35,0.85,medium,weighted_grape,N3_REFERENCE,CONVERGED,,FEASIBLE,663.589526050734,0.0,0,8.116862455964455,15,4,0,257,7636,320412,122.87399999331684,,,,,,,,,,True,477.25,20025.75,OPTIMAL,403.6097358850545,403.6097358850545,0.0,0.0757956999877933,True,True,0.6441365682014173,50.0,6.25,3.0,3.0,1.0,1.44571078211629,True,SP1_N4_ATOMIC_GEO_QPG_v1,frozen_v1,,,,,
SP1_N4_DISTRIBUTED_FAMILY_v2,E3_CONFIRMATORY,E3:clustered:p0.85:cv0.35:r4,clustered-p0.85-r4,2809747370,clustered,16,5,0.35,0.85,medium,weighted_pair_grape,N3_REFERENCE,CONVERGED,,FEASIBLE,542.758848970715,0.0,0,4.3426660569773885,14,4,0,321,9061,380262,248.5752000065986,,,,,,,,,,True,566.3125,23766.375,OPTIMAL,403.6097358850545,403.6097358850545,0.0,0.0757956999877933,True,True,0.3447615374800801,50.0,6.25,3.0,3.0,1.0,1.44571078211629,True,SP1_N4_ATOMIC_GEO_QPG_v1,frozen_v1,,,,,
SP1_N4_DISTRIBUTED_FAMILY_v2,E3_CONFIRMATORY,E3:clustered:p0.85:cv0.35:r4,clustered-p0.85-r4,2809747370,clustered,16,5,0.35,0.85,medium,geo_qpg_u,N4_PROPOSED,LOCAL_MINIMUM,G,FEASIBLE,562.0496198607104,0.0,0,8.225803601012933,15,5,0,40,355,12096,10.85570000577718,18.0,17.0,1.0,0.0,0.0,1.0,True,True,False,True,22.1875,756.0,OPTIMAL,403.6097358850545,403.6097358850545,0.0,0.0757956999877933,True,True,0.392557140942652,50.0,6.25,3.0,3.0,1.0,1.44571078211629,True,SP1_N4_ATOMIC_GEO_QPG_v1,frozen_v1,,,,,
SP1_N4_DISTRIBUTED_FAMILY_v2,E3_CONFIRMATORY,E3:clustered:p0.85:cv0.35:r4,clustered-p0.85-r4,2809747370,clustered,16,5,0.35,0.85,medium,geo_qpg_p,N4_PROPOSED,LOCAL_MINIMUM,G,FEASIBLE,445.48689776857015,0.0,0,2.836786283505781,14,5,0,313,1175,56716,161.9483999966178,27.0,17.0,10.0,0.0,0.0,1.0,True,True,True,True,73.4375,3544.75,OPTIMAL,403.6097358850545,403.6097358850545,0.0,0.0757956999877933,True,True,0.1037565701721376,50.0,6.25,3.0,3.0,1.0,1.44571078211629,True,SP1_N4_ATOMIC_GEO_QPG_v1,frozen_v1,,,,,
SP1_N4_DISTRIBUTED_FAMILY_v2,E3_CONFIRMATORY,E3:clustered:p0.85:cv0.35:r4,clustered-p0.85-r4,2809747370,clustered,16,5,0.35,0.85,medium,geo_qpg_cf,N4_PROPOSED,LOCAL_MINIMUM,G,FEASIBLE,403.6097358850545,0.0,0,4.342666056977385,14,5,0,18,1718,88836,221.09330000239424,24.0,16.0,8.0,0.0,68.0,5.0,True,True,True,True,107.375,5552.25,OPTIMAL,403.6097358850545,403.6097358850545,0.0,0.0757956999877933,True,True,0.0,50.0,6.25,3.0,3.0,1.0,1.44571078211629,True,SP1_N4_ATOMIC_GEO_QPG_v1,frozen_v1,,,,,
SP1_N4_DISTRIBUTED_FAMILY_v2,E3_CONFIRMATORY,E3:clustered:p0.85:cv0.35:r5,clustered-p0.85-r5,2051352074,clustered,16,5,0.35,0.85,medium,capacity_cbba_rb,N3_REFERENCE,QUIESCENT_OBSERVED,,FEASIBLE,788.1189250984512,0.0,0,11.999999999999982,16,5,0,25,995,173989,42.26889999699779,,,,,,,,,,True,62.1875,10874.3125,OPTIMAL,480.0017294284449,480.0017294284449,0.0,0.055894499993883,True,True,0.6419085115315989,73.0,9.125,3.0,3.0,1.0,2.4374172626962585,True,SP1_N4_ATOMIC_GEO_QPG_v1,frozen_v1,,,,,
SP1_N4_DISTRIBUTED_FAMILY_v2,E3_CONFIRMATORY,E3:clustered:p0.85:cv0.35:r5,clustered-p0.85-r5,2051352074,clustered,16,5,0.35,0.85,medium,weighted_grape,N3_REFERENCE,CONVERGED,,FEASIBLE,690.2223947410887,0.0,0,8.021506728036393,15,5,0,257,10744,450810,180.95579999499023,,,,,,,,,,True,671.5,28175.625,OPTIMAL,480.0017294284449,480.0017294284449,0.0,0.055894499993883,True,True,0.4379581414487006,73.0,9.125,3.0,3.0,1.0,2.4374172626962585,True,SP1_N4_ATOMIC_GEO_QPG_v1,frozen_v1,,,,,
SP1_N4_DISTRIBUTED_FAMILY_v2,E3_CONFIRMATORY,E3:clustered:p0.85:cv0.35:r5,clustered-p0.85-r5,2051352074,clustered,16,5,0.35,0.85,medium,weighted_pair_grape,N3_REFERENCE,CONVERGED,,FEASIBLE,668.7799212477838,0.0,0,7.583616897822856,15,5,0,369,14836,622674,468.1598000170197,,,,,,,,,,True,927.25,38917.125,OPTIMAL,480.0017294284449,480.0017294284449,0.0,0.055894499993883,True,True,0.3932864826218935,73.0,9.125,3.0,3.0,1.0,2.4374172626962585,True,SP1_N4_ATOMIC_GEO_QPG_v1,frozen_v1,,,,,
SP1_N4_DISTRIBUTED_FAMILY_v2,E3_CONFIRMATORY,E3:clustered:p0.85:cv0.35:r5,clustered-p0.85-r5,2051352074,clustered,16,5,0.35,0.85,medium,geo_qpg_u,N4_PROPOSED,LOCAL_MINIMUM,G,FEASIBLE,749.0683311484647,0.0,0,8.021506728036393,15,5,0,39,301,10092,14.385599992237983,17.0,16.0,1.0,0.0,0.0,1.0,True,True,False,True,18.8125,630.75,OPTIMAL,480.0017294284449,480.0017294284449,0.0,0.055894499993883,True,True,0.5605534005896333,73.0,9.125,3.0,3.0,1.0,2.4374172626962585,True,SP1_N4_ATOMIC_GEO_QPG_v1,frozen_v1,,,,,
SP1_N4_DISTRIBUTED_FAMILY_v2,E3_CONFIRMATORY,E3:clustered:p0.85:cv0.35:r5,clustered-p0.85-r5,2051352074,clustered,16,5,0.35,0.85,medium,geo_qpg_p,N4_PROPOSED,LOCAL_MINIMUM,G,FEASIBLE,620.7088622107304,0.0,0,3.605123625859272,14,4,0,348,1350,64092,194.26930000190623,33.0,16.0,17.0,0.0,0.0,1.0,True,True,True,True,84.375,4005.75,OPTIMAL,480.0017294284449,480.0017294284449,0.0,0.055894499993883,True,True,0.2931388037910416,73.0,9.125,3.0,3.0,1.0,2.4374172626962585,True,SP1_N4_ATOMIC_GEO_QPG_v1,frozen_v1,,,,,
SP1_N4_DISTRIBUTED_FAMILY_v2,E3_CONFIRMATORY,E3:clustered:p0.85:cv0.35:r5,clustered-p0.85-r5,2051352074,clustered,16,5,0.35,0.85,medium,geo_qpg_cf,N4_PROPOSED,LOCAL_MINIMUM,G,FEASIBLE,538.8153266785863,0.0,0,7.58361689782286,15,4,0,19,2240,121844,349.58870001719333,28.0,16.0,12.0,0.0,90.0,4.0,True,True,True,True,140.0,7615.25,OPTIMAL,480.0017294284449,480.0017294284449,0.0,0.055894499993883,True,True,0.1225278861394371,73.0,9.125,3.0,3.0,1.0,2.4374172626962585,True,SP1_N4_ATOMIC_GEO_QPG_v1,frozen_v1,,,,,
SP1_N4_DISTRIBUTED_FAMILY_v2,E3_CONFIRMATORY,E3:clustered:p0.85:cv0.35:r6,clustered-p0.85-r6,2889023815,clustered,16,5,0.35,0.85,medium,capacity_cbba_rb,N3_REFERENCE,QUIESCENT_OBSERVED,,FEASIBLE,564.9850892301462,0.0,0,12.000000000000009,16,5,0,23,701,121387,26.54739998979494,,,,,,,,,,True,43.8125,7586.6875,OPTIMAL,418.8649343220153,418.8649343220153,0.0,0.3690612000063993,True,True,0.3488479052194818,64.0,8.0,3.0,3.0,1.0,2.54292831017787,True,SP1_N4_ATOMIC_GEO_QPG_v1,frozen_v1,,,,,
SP1_N4_DISTRIBUTED_FAMILY_v2,E3_CONFIRMATORY,E3:clustered:p0.85:cv0.35:r6,clustered-p0.85-r6,2889023815,clustered,16,5,0.35,0.85,medium,weighted_grape,N3_REFERENCE,CONVERGED,,FEASIBLE,523.4772367690398,0.0,0,5.669867630620956,14,4,0,241,9040,379296,141.40379999298602,,,,,,,,,,True,565.0,23706.0,OPTIMAL,418.8649343220153,418.8649343220153,0.0,0.3690612000063993,True,True,0.2497518743514599,64.0,8.0,3.0,3.0,1.0,2.54292831017787,True,SP1_N4_ATOMIC_GEO_QPG_v1,frozen_v1,,,,,
SP1_N4_DISTRIBUTED_FAMILY_v2,E3_CONFIRMATORY,E3:clustered:p0.85:cv0.35:r6,clustered-p0.85-r6,2889023815,clustered,16,5,0.35,0.85,medium,weighted_pair_grape,N3_REFERENCE,CONVERGED,,FEASIBLE,435.5394158290469,0.0,0,5.669867630620955,14,4,0,321,11348,476232,376.8204000080004,,,,,,,,,,True,709.25,29764.5,OPTIMAL,418.8649343220153,418.8649343220153,0.0,0.3690612000063993,True,True,0.039808731026915,64.0,8.0,3.0,3.0,1.0,2.54292831017787,True,SP1_N4_ATOMIC_GEO_QPG_v1,frozen_v1,,,,,
SP1_N4_DISTRIBUTED_FAMILY_v2,E3_CONFIRMATORY,E3:clustered:p0.85:cv0.35:r6,clustered-p0.85-r6,2889023815,clustered,16,5,0.35,0.85,medium,geo_qpg_u,N4_PROPOSED,LOCAL_MINIMUM,G,FEASIBLE,668.4641101801136,0.0,0,9.63943247483918,15,4,0,34,307,10344,6.618599989451468,17.0,16.0,1.0,0.0,0.0,1.0,True,True,False,True,19.1875,646.5,OPTIMAL,418.8649343220153,418.8649343220153,0.0,0.3690612000063993,True,True,0.595894178303814,64.0,8.0,3.0,3.0,1.0,2.54292831017787,True,SP1_N4_ATOMIC_GEO_QPG_v1,frozen_v1,,,,,
SP1_N4_DISTRIBUTED_FAMILY_v2,E3_CONFIRMATORY,E3:clustered:p0.85:cv0.35:r6,clustered-p0.85-r6,2889023815,clustered,16,5,0.35,0.85,medium,geo_qpg_p,N4_PROPOSED,LOCAL_MINIMUM,G,FEASIBLE,450.85224341771146,0.0,0,5.669867630620953,14,4,0,363,1242,61820,181.45010000444017,28.0,16.0,12.0,0.0,0.0,1.0,True,True,True,True,77.625,3863.75,OPTIMAL,418.8649343220153,418.8649343220153,0.0,0.3690612000063993,True,True,0.0763666434562529,64.0,8.0,3.0,3.0,1.0,2.54292831017787,True,SP1_N4_ATOMIC_GEO_QPG_v1,frozen_v1,,,,,
SP1_N4_DISTRIBUTED_FAMILY_v2,E3_CONFIRMATORY,E3:clustered:p0.85:cv0.35:r6,clustered-p0.85-r6,2889023815,clustered,16,5,0.35,0.85,medium,geo_qpg_cf,N4_PROPOSED,LOCAL_MINIMUM,G,FEASIBLE,479.60214342082105,0.0,0,8.979087483832,15,4,0,13,873,42200,154.33700001449324,18.0,16.0,2.0,0.0,36.0,5.0,True,True,True,True,54.5625,2637.5,OPTIMAL,418.8649343220153,418.8649343220153,0.0,0.3690612000063993,True,True,0.1450042821013805,64.0,8.0,3.0,3.0,1.0,2.54292831017787,True,SP1_N4_ATOMIC_GEO_QPG_v1,frozen_v1,,,,,
SP1_N4_DISTRIBUTED_FAMILY_v2,E3_CONFIRMATORY,E3:clustered:p0.85:cv0.35:r7,clustered-p0.85-r7,396166023,clustered,16,5,0.35,0.85,medium,capacity_cbba_rb,N3_REFERENCE,QUIESCENT_OBSERVED,,FEASIBLE,494.7878846670865,0.0,0,8.787949250127362,15,5,0,27,592,79024,20.21190000232309,,,,,,,,,,True,37.0,4939.0,OPTIMAL,352.72304816613257,352.72304816613257,0.0,0.2808330999978352,True,True,0.4027659582768216,36.0,4.5,2.0,7.0,1.0,0.263665990822441,True,SP1_N4_ATOMIC_GEO_QPG_v1,frozen_v1,,,,,
SP1_N4_DISTRIBUTED_FAMILY_v2,E3_CONFIRMATORY,E3:clustered:p0.85:cv0.35:r7,clustered-p0.85-r7,396166023,clustered,16,5,0.35,0.85,medium,weighted_grape,N3_REFERENCE,CONVERGED,,FEASIBLE,468.85228462965335,0.0,0,9.717954576387434,15,5,0,257,6325,265434,117.97310001566076,,,,,,,,,,True,395.3125,16589.625,OPTIMAL,352.72304816613257,352.72304816613257,0.0,0.2808330999978352,True,True,0.3292363146306898,36.0,4.5,2.0,7.0,1.0,0.263665990822441,True,SP1_N4_ATOMIC_GEO_QPG_v1,frozen_v1,,,,,
SP1_N4_DISTRIBUTED_FAMILY_v2,E3_CONFIRMATORY,E3:clustered:p0.85:cv0.35:r7,clustered-p0.85-r7,396166023,clustered,16,5,0.35,0.85,medium,weighted_pair_grape,N3_REFERENCE,CONVERGED,,FEASIBLE,422.223119618927,0.0,0,9.717954576387438,15,5,0,353,8192,343848,342.02389998245053,,,,,,,,,,True,512.0,21490.5,OPTIMAL,352.72304816613257,352.72304816613257,0.0,0.2808330999978352,True,True,0.1970386449485997,36.0,4.5,2.0,7.0,1.0,0.263665990822441,True,SP1_N4_ATOMIC_GEO_QPG_v1,frozen_v1,,,,,
SP1_N4_DISTRIBUTED_FAMILY_v2,E3_CONFIRMATORY,E3:clustered:p0.85:cv0.35:r7,clustered-p0.85-r7,396166023,clustered,16,5,0.35,0.85,medium,geo_qpg_u,N4_PROPOSED,LOCAL_MINIMUM,G,FEASIBLE,618.2755035638037,0.0,0,9.717954576387438,15,5,0,44,375,12936,7.952999992994592,18.0,17.0,1.0,0.0,0.0,1.0,True,True,False,True,23.4375,808.5,OPTIMAL,352.72304816613257,352.72304816613257,0.0,0.2808330999978352,True,True,0.7528639162604307,36.0,4.5,2.0,7.0,1.0,0.263665990822441,True,SP1_N4_ATOMIC_GEO_QPG_v1,frozen_v1,,,,,
SP1_N4_DISTRIBUTED_FAMILY_v2,E3_CONFIRMATORY,E3:clustered:p0.85:cv0.35:r7,clustered-p0.85-r7,396166023,clustered,16,5,0.35,0.85,medium,geo_qpg_p,N4_PROPOSED,LOCAL_MINIMUM,G,FEASIBLE,429.45799068991136,0.0,0,9.717954576387438,15,5,0,230,1179,52664,127.17359999078326,30.0,17.0,13.0,0.0,0.0,1.0,True,True,True,True,73.6875,3291.5,OPTIMAL,352.72304816613257,352.72304816613257,0.0,0.2808330999978352,True,True,0.2175501230292062,36.0,4.5,2.0,7.0,1.0,0.263665990822441,True,SP1_N4_ATOMIC_GEO_QPG_v1,frozen_v1,,,,,
SP1_N4_DISTRIBUTED_FAMILY_v2,E3_CONFIRMATORY,E3:clustered:p0.85:cv0.35:r7,clustered-p0.85-r7,396166023,clustered,16,5,0.35,0.85,medium,geo_qpg_cf,N4_PROPOSED,LOCAL_MINIMUM,G,FEASIBLE,421.8329433086092,0.0,0,7.578762351425578,15,4,0,18,1392,68172,159.04889997909777,24.0,16.0,8.0,0.0,41.0,5.0,True,True,True,True,87.0,4260.75,OPTIMAL,352.72304816613257,352.72304816613257,0.0,0.2808330999978352,True,True,0.195932461748079,36.0,4.5,2.0,7.0,1.0,0.263665990822441,True,SP1_N4_ATOMIC_GEO_QPG_v1,frozen_v1,,,,,
SP1_N4_DISTRIBUTED_FAMILY_v2,E3_CONFIRMATORY,E3:clustered:p0.85:cv0.35:r8,clustered-p0.85-r8,2728756387,clustered,16,5,0.35,0.85,medium,capacity_cbba_rb,N3_REFERENCE,QUIESCENT_OBSERVED,,FEASIBLE,392.7280823720469,0.0,0,6.171724771631451,14,4,0,24,686,106774,32.87429999909364,,,,,,,,,,True,42.875,6673.375,OPTIMAL,360.3605694597205,360.36056945972047,0.0,0.0954904000100214,True,True,0.0898197962137039,53.0,6.625,3.0,4.0,1.0,1.095782926309807,True,SP1_N4_ATOMIC_GEO_QPG_v1,frozen_v1,,,,,
SP1_N4_DISTRIBUTED_FAMILY_v2,E3_CONFIRMATORY,E3:clustered:p0.85:cv0.35:r8,clustered-p0.85-r8,2728756387,clustered,16,5,0.35,0.85,medium,weighted_grape,N3_REFERENCE,CONVERGED,,FEASIBLE,570.7684274015319,0.0,0,6.227540504292801,14,4,0,241,7685,322452,117.0949999941513,,,,,,,,,,True,480.3125,20153.25,OPTIMAL,360.3605694597205,360.36056945972047,0.0,0.0954904000100214,True,True,0.5838814669908823,53.0,6.625,3.0,4.0,1.0,1.095782926309807,True,SP1_N4_ATOMIC_GEO_QPG_v1,frozen_v1,,,,,
SP1_N4_DISTRIBUTED_FAMILY_v2,E3_CONFIRMATORY,E3:clustered:p0.85:cv0.35:r8,clustered-p0.85-r8,2728756387,clustered,16,5,0.35,0.85,medium,weighted_pair_grape,N3_REFERENCE,CONVERGED,,FEASIBLE,481.84352546804246,0.0,0,2.374284182402601,13,4,0,337,10138,425478,358.8682000117842,,,,,,,,,,True,633.625,26592.375,OPTIMAL,360.3605694597205,360.36056945972047,0.0,0.0954904000100214,True,True,0.3371150073118661,53.0,6.625,3.0,4.0,1.0,1.095782926309807,True,SP1_N4_ATOMIC_GEO_QPG_v1,frozen_v1,,,,,
SP1_N4_DISTRIBUTED_FAMILY_v2,E3_CONFIRMATORY,E3:clustered:p0.85:cv0.35:r8,clustered-p0.85-r8,2728756387,clustered,16,5,0.35,0.85,medium,geo_qpg_u,N4_PROPOSED,LOCAL_MINIMUM,G,FEASIBLE,637.9054644944831,0.0,0,8.750146197343527,15,4,0,35,355,12096,8.887399977538735,18.0,17.0,1.0,0.0,0.0,1.0,True,True,False,True,22.1875,756.0,OPTIMAL,360.3605694597205,360.36056945972047,0.0,0.0954904000100214,True,True,0.7701866368201122,53.0,6.625,3.0,4.0,1.0,1.095782926309807,True,SP1_N4_ATOMIC_GEO_QPG_v1,frozen_v1,,,,,
SP1_N4_DISTRIBUTED_FAMILY_v2,E3_CONFIRMATORY,E3:clustered:p0.85:cv0.35:r8,clustered-p0.85-r8,2728756387,clustered,16,5,0.35,0.85,medium,geo_qpg_p,N4_PROPOSED,LOCAL_MINIMUM,G,FEASIBLE,484.7802301183364,0.0,0,5.443792752301524,14,3,0,249,1145,51884,133.45530000515282,31.0,17.0,14.0,0.0,0.0,1.0,True,True,True,True,71.5625,3242.75,OPTIMAL,360.3605694597205,360.36056945972047,0.0,0.0954904000100214,True,True,0.3452643579877651,53.0,6.625,3.0,4.0,1.0,1.095782926309807,True,SP1_N4_ATOMIC_GEO_QPG_v1,frozen_v1,,,,,
SP1_N4_DISTRIBUTED_FAMILY_v2,E3_CONFIRMATORY,E3:clustered:p0.85:cv0.35:r8,clustered-p0.85-r8,2728756387,clustered,16,5,0.35,0.85,medium,geo_qpg_cf,N4_PROPOSED,LOCAL_MINIMUM,G,FEASIBLE,417.7905889479586,0.0,0,7.724435234185947,15,4,0,15,1030,50116,131.86930000665598,21.0,16.0,5.0,0.0,38.0,5.0,True,True,True,True,64.375,3132.25,OPTIMAL,360.3605694597205,360.36056945972047,0.0,0.0954904000100214,True,True,0.1593682116063404,53.0,6.625,3.0,4.0,1.0,1.095782926309807,True,SP1_N4_ATOMIC_GEO_QPG_v1,frozen_v1,,,,,
SP1_N4_DISTRIBUTED_FAMILY_v2,E3_CONFIRMATORY,E3:clustered:p0.85:cv0.35:r9,clustered-p0.85-r9,1608769885,clustered,16,5,0.35,0.85,medium,capacity_cbba_rb,N3_REFERENCE,QUIESCENT_OBSERVED,,CAPACITY_DEFICIT,744.1440627782166,2.866691284960099,0,14.866691284960098,16,6,1,23,581,103907,21.226000011665747,,,,,,,,,,False,36.3125,6494.1875,OPTIMAL,513.804075885866,513.804075885866,0.0,0.1294410999980755,True,True,,48.0,6.0,3.0,3.0,1.0,0.9559751884212432,True,SP1_N4_ATOMIC_GEO_QPG_v1,frozen_v1,,,,,
SP1_N4_DISTRIBUTED_FAMILY_v2,E3_CONFIRMATORY,E3:clustered:p0.85:cv0.35:r9,clustered-p0.85-r9,1608769885,clustered,16,5,0.35,0.85,medium,weighted_grape,N3_REFERENCE,CONVERGED,,FEASIBLE,664.1803952143066,0.0,0,9.089665433696783,15,5,0,257,7510,315132,150.47659998526797,,,,,,,,,,True,469.375,19695.75,OPTIMAL,513.804075885866,513.804075885866,0.0,0.1294410999980755,True,True,0.2926724920762295,48.0,6.0,3.0,3.0,1.0,0.9559751884212432,True,SP1_N4_ATOMIC_GEO_QPG_v1,frozen_v1,,,,,
SP1_N4_DISTRIBUTED_FAMILY_v2,E3_CONFIRMATORY,E3:clustered:p0.85:cv0.35:r9,clustered-p0.85-r9,1608769885,clustered,16,5,0.35,0.85,medium,weighted_pair_grape,N3_REFERENCE,CONVERGED,,FEASIBLE,663.680754242082,0.0,0,9.089665433696782,15,5,0,289,7900,331512,243.15670001669787,,,,,,,,,,True,493.75,20719.5,OPTIMAL,513.804075885866,513.804075885866,0.0,0.1294410999980755,True,True,0.2917000572597809,48.0,6.0,3.0,3.0,1.0,0.9559751884212432,True,SP1_N4_ATOMIC_GEO_QPG_v1,frozen_v1,,,,,
SP1_N4_DISTRIBUTED_FAMILY_v2,E3_CONFIRMATORY,E3:clustered:p0.85:cv0.35:r9,clustered-p0.85-r9,1608769885,clustered,16,5,0.35,0.85,medium,geo_qpg_u,N4_PROPOSED,LOCAL_MINIMUM,G,FEASIBLE,800.1531010396277,0.0,0,11.999999999999996,16,6,0,32,290,9780,9.94170000194572,16.0,16.0,0.0,0.0,0.0,1.0,True,True,False,True,18.125,611.25,OPTIMAL,513.804075885866,513.804075885866,0.0,0.1294410999980755,True,True,0.5573117041939735,48.0,6.0,3.0,3.0,1.0,0.9559751884212432,True,SP1_N4_ATOMIC_GEO_QPG_v1,frozen_v1,,,,,
SP1_N4_DISTRIBUTED_FAMILY_v2,E3_CONFIRMATORY,E3:clustered:p0.85:cv0.35:r9,clustered-p0.85-r9,1608769885,clustered,16,5,0.35,0.85,medium,geo_qpg_p,N4_PROPOSED,LOCAL_MINIMUM,G,FEASIBLE,584.5183181939271,0.0,0,6.012238710888379,14,5,0,218,995,44660,112.67199998837896,28.0,16.0,12.0,0.0,0.0,1.0,True,True,True,True,62.1875,2791.25,OPTIMAL,513.804075885866,513.804075885866,0.0,0.1294410999980755,True,True,0.1376288076075309,48.0,6.0,3.0,3.0,1.0,0.9559751884212432,True,SP1_N4_ATOMIC_GEO_QPG_v1,frozen_v1,,,,,
SP1_N4_DISTRIBUTED_FAMILY_v2,E3_CONFIRMATORY,E3:clustered:p0.85:cv0.35:r9,clustered-p0.85-r9,1608769885,clustered,16,5,0.35,0.85,medium,geo_qpg_cf,N4_PROPOSED,LOCAL_MINIMUM,G,FEASIBLE,632.3942470182202,0.0,0,9.089665433696789,15,5,0,13,617,27888,95.5342999950517,15.0,15.0,0.0,0.0,49.0,4.0,True,True,True,True,38.5625,1743.0,OPTIMAL,513.804075885866,513.804075885866,0.0,0.1294410999980755,True,True,0.2308081556727417,48.0,6.0,3.0,3.0,1.0,0.9559751884212432,True,SP1_N4_ATOMIC_GEO_QPG_v1,frozen_v1,,,,,
SP1_N4_DISTRIBUTED_FAMILY_v2,E3_CONFIRMATORY,E3:clustered:p0.85:cv0.35:r10,clustered-p0.85-r10,21509733,clustered,16,5,0.35,0.85,medium,capacity_cbba_rb,N3_REFERENCE,QUIESCENT_OBSERVED,,FEASIBLE,735.319082701977,0.0,0,12.000000000000009,16,6,0,26,853,139923,23.36190000642091,,,,,,,,,,True,53.3125,8745.1875,OPTIMAL,489.9181039877872,489.9181039877872,0.0,0.0483332999865524,True,True,0.5009020420284515,56.0,7.0,3.0,3.0,1.0,1.3686695255139032,True,SP1_N4_ATOMIC_GEO_QPG_v1,frozen_v1,,,,,
