campaign_id,experiment,world_key,world_seed,scenario,N,K,capacity_cv,pressure,oracle_status,oracle_objective,oracle_bound,oracle_gap,oracle_runtime_s,oracle_feasible,oracle_certified,method,feasible,distance_cost,runtime_ms,messages,bytes,utility_messages,value_messages,utility_entries,induced_width,profiles_evaluated,method_family,optimality_gap
SP1_N4_DISTRIBUTED_FAMILY_v2,E5_DPOP_SMALL,E5_DPOP:N6:K2:uniform:cv0.35:p0.7:r2,2878508110,uniform,6,2,0.35,0.7,OPTIMAL,178.01798585820734,178.01798585820734,0.0,0.002806800010148436,True,True,geo_qpg_c3,True,178.01798585820734,12.855200009653345,329.0,13072.0,,,,,,N4_ATOMIC,0.0
SP1_N4_DISTRIBUTED_FAMILY_v2,E5_DPOP_SMALL,E5_DPOP:N6:K2:uniform:cv0.35:p0.7:r2,2878508110,uniform,6,2,0.35,0.7,OPTIMAL,178.01798585820734,178.01798585820734,0.0,0.002806800010148436,True,True,geo_qpg_d,True,178.01798585820734,7.543899992015213,246.0,8892.0,,,,,,N4_ATOMIC,0.0
SP1_N4_DISTRIBUTED_FAMILY_v2,E5_DPOP_SMALL,E5_DPOP:N6:K2:uniform:cv0.35:p0.7:r3,2871807150,uniform,6,2,0.35,0.7,OPTIMAL,141.89985981278613,141.89985981278613,0.0,0.0014291999978013337,True,True,dpop_exact_small,True,141.89985981278613,3.6139000148978084,10.0,2944.0,5.0,5.0,363.0,5.0,729.0,EXACT_DISTRIBUTED,0.0
SP1_N4_DISTRIBUTED_FAMILY_v2,E5_DPOP_SMALL,E5_DPOP:N6:K2:uniform:cv0.35:p0.7:r3,2871807150,uniform,6,2,0.35,0.7,OPTIMAL,141.89985981278613,141.89985981278613,0.0,0.0014291999978013337,True,True,milp_highs,True,141.89985981278613,1.4291999978013337,,,,,,,,CENTRAL_ORACLE,0.0
SP1_N4_DISTRIBUTED_FAMILY_v2,E5_DPOP_SMALL,E5_DPOP:N6:K2:uniform:cv0.35:p0.7:r3,2871807150,uniform,6,2,0.35,0.7,OPTIMAL,141.89985981278613,141.89985981278613,0.0,0.0014291999978013337,True,True,geo_qpg_u,True,192.87977245409223,1.1723999923560768,37.0,1304.0,,,,,,N4_ATOMIC,0.3592668287943754
SP1_N4_DISTRIBUTED_FAMILY_v2,E5_DPOP_SMALL,E5_DPOP:N6:K2:uniform:cv0.35:p0.7:r3,2871807150,uniform,6,2,0.35,0.7,OPTIMAL,141.89985981278613,141.89985981278613,0.0,0.0014291999978013337,True,True,geo_qpg_p,True,141.89985981278616,6.552999984705821,139.0,5368.0,,,,,,N4_ATOMIC,2.0029413325638128e-16
SP1_N4_DISTRIBUTED_FAMILY_v2,E5_DPOP_SMALL,E5_DPOP:N6:K2:uniform:cv0.35:p0.7:r3,2871807150,uniform,6,2,0.35,0.7,OPTIMAL,141.89985981278613,141.89985981278613,0.0,0.0014291999978013337,True,True,geo_qpg_c3,True,141.89985981278616,11.87650000792928,299.0,11768.0,,,,,,N4_ATOMIC,2.0029413325638128e-16
SP1_N4_DISTRIBUTED_FAMILY_v2,E5_DPOP_SMALL,E5_DPOP:N6:K2:uniform:cv0.35:p0.7:r3,2871807150,uniform,6,2,0.35,0.7,OPTIMAL,141.89985981278613,141.89985981278613,0.0,0.0014291999978013337,True,True,geo_qpg_d,True,141.89985981278616,6.221699994057417,155.0,5500.0,,,,,,N4_ATOMIC,2.0029413325638128e-16
SP1_N4_DISTRIBUTED_FAMILY_v2,E5_DPOP_SMALL,E5_DPOP:N6:K2:uniform:cv0.35:p0.7:r4,27355504,uniform,6,2,0.35,0.7,OPTIMAL,232.38417471004578,232.38417471004578,0.0,0.002371699985815212,True,True,dpop_exact_small,True,232.38417471004576,3.920599992852658,10.0,2944.0,5.0,5.0,363.0,5.0,729.0,EXACT_DISTRIBUTED,-1.2230484053342622e-16
SP1_N4_DISTRIBUTED_FAMILY_v2,E5_DPOP_SMALL,E5_DPOP:N6:K2:uniform:cv0.35:p0.7:r4,27355504,uniform,6,2,0.35,0.7,OPTIMAL,232.38417471004578,232.38417471004578,0.0,0.002371699985815212,True,True,milp_highs,True,232.38417471004578,2.371699985815212,,,,,,,,CENTRAL_ORACLE,0.0
SP1_N4_DISTRIBUTED_FAMILY_v2,E5_DPOP_SMALL,E5_DPOP:N6:K2:uniform:cv0.35:p0.7:r4,27355504,uniform,6,2,0.35,0.7,OPTIMAL,232.38417471004578,232.38417471004578,0.0,0.002371699985815212,True,True,geo_qpg_u,True,273.0879421327024,1.6434999997727573,49.0,1708.0,,,,,,N4_ATOMIC,0.17515722606087172
SP1_N4_DISTRIBUTED_FAMILY_v2,E5_DPOP_SMALL,E5_DPOP:N6:K2:uniform:cv0.35:p0.7:r4,27355504,uniform,6,2,0.35,0.7,OPTIMAL,232.38417471004578,232.38417471004578,0.0,0.002371699985815212,True,True,geo_qpg_p,True,232.38417471004573,6.3382999796886,134.0,5064.0,,,,,,N4_ATOMIC,-2.4460968106685243e-16
SP1_N4_DISTRIBUTED_FAMILY_v2,E5_DPOP_SMALL,E5_DPOP:N6:K2:uniform:cv0.35:p0.7:r4,27355504,uniform,6,2,0.35,0.7,OPTIMAL,232.38417471004578,232.38417471004578,0.0,0.002371699985815212,True,True,geo_qpg_c3,True,232.38417471004573,11.845200002426282,302.0,11784.0,,,,,,N4_ATOMIC,-2.4460968106685243e-16
SP1_N4_DISTRIBUTED_FAMILY_v2,E5_DPOP_SMALL,E5_DPOP:N6:K2:uniform:cv0.35:p0.7:r4,27355504,uniform,6,2,0.35,0.7,OPTIMAL,232.38417471004578,232.38417471004578,0.0,0.002371699985815212,True,True,geo_qpg_d,True,232.38417471004573,9.244199987733737,239.0,8800.0,,,,,,N4_ATOMIC,-2.4460968106685243e-16
SP1_N4_DISTRIBUTED_FAMILY_v2,E5_DPOP_SMALL,E5_DPOP:N6:K2:uniform:cv0.35:p0.7:r5,1990411043,uniform,6,2,0.35,0.7,OPTIMAL,259.70220691347924,259.70220691347924,0.0,0.0018875999958254397,True,True,dpop_exact_small,True,259.70220691347924,3.8588000170420855,10.0,2944.0,5.0,5.0,363.0,5.0,729.0,EXACT_DISTRIBUTED,0.0
SP1_N4_DISTRIBUTED_FAMILY_v2,E5_DPOP_SMALL,E5_DPOP:N6:K2:uniform:cv0.35:p0.7:r5,1990411043,uniform,6,2,0.35,0.7,OPTIMAL,259.70220691347924,259.70220691347924,0.0,0.0018875999958254397,True,True,milp_highs,True,259.70220691347924,1.8875999958254397,,,,,,,,CENTRAL_ORACLE,0.0
SP1_N4_DISTRIBUTED_FAMILY_v2,E5_DPOP_SMALL,E5_DPOP:N6:K2:uniform:cv0.35:p0.7:r5,1990411043,uniform,6,2,0.35,0.7,OPTIMAL,259.70220691347924,259.70220691347924,0.0,0.0018875999958254397,True,True,geo_qpg_u,True,323.53826704020537,1.6041000199038535,63.0,2296.0,,,,,,N4_ATOMIC,0.24580484272893893
SP1_N4_DISTRIBUTED_FAMILY_v2,E5_DPOP_SMALL,E5_DPOP:N6:K2:uniform:cv0.35:p0.7:r5,1990411043,uniform,6,2,0.35,0.7,OPTIMAL,259.70220691347924,259.70220691347924,0.0,0.0018875999958254397,True,True,geo_qpg_p,True,259.70220691347924,6.295900006080046,160.0,6348.0,,,,,,N4_ATOMIC,0.0
SP1_N4_DISTRIBUTED_FAMILY_v2,E5_DPOP_SMALL,E5_DPOP:N6:K2:uniform:cv0.35:p0.7:r5,1990411043,uniform,6,2,0.35,0.7,OPTIMAL,259.70220691347924,259.70220691347924,0.0,0.0018875999958254397,True,True,geo_qpg_c3,True,259.70220691347924,8.71039999765344,264.0,10508.0,,,,,,N4_ATOMIC,0.0
SP1_N4_DISTRIBUTED_FAMILY_v2,E5_DPOP_SMALL,E5_DPOP:N6:K2:uniform:cv0.35:p0.7:r5,1990411043,uniform,6,2,0.35,0.7,OPTIMAL,259.70220691347924,259.70220691347924,0.0,0.0018875999958254397,True,True,geo_qpg_d,True,259.70220691347924,6.50869999662973,334.0,12372.0,,,,,,N4_ATOMIC,0.0
SP1_N4_DISTRIBUTED_FAMILY_v2,E5_DPOP_SMALL,E5_DPOP:N6:K2:uniform:cv0.35:p0.7:r6,1724023510,uniform,6,2,0.35,0.7,OPTIMAL,171.50869897764522,171.5086989776452,0.0,0.002097799995681271,True,True,dpop_exact_small,True,171.5086989776452,3.672599996207282,10.0,2944.0,5.0,5.0,363.0,5.0,729.0,EXACT_DISTRIBUTED,-1.6571584764985332e-16
SP1_N4_DISTRIBUTED_FAMILY_v2,E5_DPOP_SMALL,E5_DPOP:N6:K2:uniform:cv0.35:p0.7:r6,1724023510,uniform,6,2,0.35,0.7,OPTIMAL,171.50869897764522,171.5086989776452,0.0,0.002097799995681271,True,True,milp_highs,True,171.50869897764522,2.097799995681271,,,,,,,,CENTRAL_ORACLE,0.0
SP1_N4_DISTRIBUTED_FAMILY_v2,E5_DPOP_SMALL,E5_DPOP:N6:K2:uniform:cv0.35:p0.7:r6,1724023510,uniform,6,2,0.35,0.7,OPTIMAL,171.50869897764522,171.5086989776452,0.0,0.002097799995681271,True,True,geo_qpg_u,True,213.65269993584417,1.2023000163026154,33.0,1136.0,,,,,,N4_ATOMIC,0.24572515102392606
SP1_N4_DISTRIBUTED_FAMILY_v2,E5_DPOP_SMALL,E5_DPOP:N6:K2:uniform:cv0.35:p0.7:r6,1724023510,uniform,6,2,0.35,0.7,OPTIMAL,171.50869897764522,171.5086989776452,0.0,0.002097799995681271,True,True,geo_qpg_p,True,173.40060655349237,6.853099999716505,136.0,5224.0,,,,,,N4_ATOMIC,0.011030971531617396
SP1_N4_DISTRIBUTED_FAMILY_v2,E5_DPOP_SMALL,E5_DPOP:N6:K2:uniform:cv0.35:p0.7:r6,1724023510,uniform,6,2,0.35,0.7,OPTIMAL,171.50869897764522,171.5086989776452,0.0,0.002097799995681271,True,True,geo_qpg_c3,True,171.50869897764522,13.504700007615611,330.0,13048.0,,,,,,N4_ATOMIC,0.0
SP1_N4_DISTRIBUTED_FAMILY_v2,E5_DPOP_SMALL,E5_DPOP:N6:K2:uniform:cv0.35:p0.7:r6,1724023510,uniform,6,2,0.35,0.7,OPTIMAL,171.50869897764522,171.5086989776452,0.0,0.002097799995681271,True,True,geo_qpg_d,True,171.50869897764522,7.474299985915422,194.0,7168.0,,,,,,N4_ATOMIC,0.0
SP1_N4_DISTRIBUTED_FAMILY_v2,E5_DPOP_SMALL,E5_DPOP:N6:K2:uniform:cv0.35:p0.7:r7,2959130934,uniform,6,2,0.35,0.7,OPTIMAL,80.10130556295334,80.10130556295334,0.0,0.0017871999880298972,True,True,dpop_exact_small,True,80.10130556295336,3.859899996314198,10.0,2944.0,5.0,5.0,363.0,5.0,729.0,EXACT_DISTRIBUTED,1.7741102489313843e-16
SP1_N4_DISTRIBUTED_FAMILY_v2,E5_DPOP_SMALL,E5_DPOP:N6:K2:uniform:cv0.35:p0.7:r7,2959130934,uniform,6,2,0.35,0.7,OPTIMAL,80.10130556295334,80.10130556295334,0.0,0.0017871999880298972,True,True,milp_highs,True,80.10130556295334,1.7871999880298972,,,,,,,,CENTRAL_ORACLE,0.0
SP1_N4_DISTRIBUTED_FAMILY_v2,E5_DPOP_SMALL,E5_DPOP:N6:K2:uniform:cv0.35:p0.7:r7,2959130934,uniform,6,2,0.35,0.7,OPTIMAL,80.10130556295334,80.10130556295334,0.0,0.0017871999880298972,True,True,geo_qpg_u,True,216.94923817314984,1.7303000204265118,58.0,2036.0,,,,,,N4_ATOMIC,1.7084357320823536
SP1_N4_DISTRIBUTED_FAMILY_v2,E5_DPOP_SMALL,E5_DPOP:N6:K2:uniform:cv0.35:p0.7:r7,2959130934,uniform,6,2,0.35,0.7,OPTIMAL,80.10130556295334,80.10130556295334,0.0,0.0017871999880298972,True,True,geo_qpg_p,True,204.19382144781602,4.6999999904073775,113.0,4228.0,,,,,,N4_ATOMIC,1.5491946730797752
SP1_N4_DISTRIBUTED_FAMILY_v2,E5_DPOP_SMALL,E5_DPOP:N6:K2:uniform:cv0.35:p0.7:r7,2959130934,uniform,6,2,0.35,0.7,OPTIMAL,80.10130556295334,80.10130556295334,0.0,0.0017871999880298972,True,True,geo_qpg_c3,True,80.10130556295334,10.89269999647513,304.0,11812.0,,,,,,N4_ATOMIC,0.0
SP1_N4_DISTRIBUTED_FAMILY_v2,E5_DPOP_SMALL,E5_DPOP:N6:K2:uniform:cv0.35:p0.7:r7,2959130934,uniform,6,2,0.35,0.7,OPTIMAL,80.10130556295334,80.10130556295334,0.0,0.0017871999880298972,True,True,geo_qpg_d,True,80.10130556295334,4.177199996775016,142.0,4988.0,,,,,,N4_ATOMIC,0.0
SP1_N4_DISTRIBUTED_FAMILY_v2,E5_DPOP_SMALL,E5_DPOP:N6:K2:uniform:cv0.35:p0.7:r8,703751354,uniform,6,2,0.35,0.7,OPTIMAL,256.7952391642508,256.7952391642508,0.0,0.0016639000095892698,True,True,dpop_exact_small,True,256.79523916425075,4.906299989670515,10.0,2944.0,5.0,5.0,363.0,5.0,729.0,EXACT_DISTRIBUTED,-2.213569809386145e-16
SP1_N4_DISTRIBUTED_FAMILY_v2,E5_DPOP_SMALL,E5_DPOP:N6:K2:uniform:cv0.35:p0.7:r8,703751354,uniform,6,2,0.35,0.7,OPTIMAL,256.7952391642508,256.7952391642508,0.0,0.0016639000095892698,True,True,milp_highs,True,256.7952391642508,1.6639000095892698,,,,,,,,CENTRAL_ORACLE,0.0
SP1_N4_DISTRIBUTED_FAMILY_v2,E5_DPOP_SMALL,E5_DPOP:N6:K2:uniform:cv0.35:p0.7:r8,703751354,uniform,6,2,0.35,0.7,OPTIMAL,256.7952391642508,256.7952391642508,0.0,0.0016639000095892698,True,True,geo_qpg_u,True,285.1852492278231,1.9195000058971345,38.0,1296.0,,,,,,N4_ATOMIC,0.11055504827880988
SP1_N4_DISTRIBUTED_FAMILY_v2,E5_DPOP_SMALL,E5_DPOP:N6:K2:uniform:cv0.35:p0.7:r8,703751354,uniform,6,2,0.35,0.7,OPTIMAL,256.7952391642508,256.7952391642508,0.0,0.0016639000095892698,True,True,geo_qpg_p,True,256.7952391642508,6.017100007738918,114.0,4256.0,,,,,,N4_ATOMIC,0.0
SP1_N4_DISTRIBUTED_FAMILY_v2,E5_DPOP_SMALL,E5_DPOP:N6:K2:uniform:cv0.35:p0.7:r8,703751354,uniform,6,2,0.35,0.7,OPTIMAL,256.7952391642508,256.7952391642508,0.0,0.0016639000095892698,True,True,geo_qpg_c3,True,256.7952391642508,12.044199975207448,290.0,11296.0,,,,,,N4_ATOMIC,0.0
SP1_N4_DISTRIBUTED_FAMILY_v2,E5_DPOP_SMALL,E5_DPOP:N6:K2:uniform:cv0.35:p0.7:r8,703751354,uniform,6,2,0.35,0.7,OPTIMAL,256.7952391642508,256.7952391642508,0.0,0.0016639000095892698,True,True,geo_qpg_d,True,256.7952391642508,9.405399992829189,362.0,13916.0,,,,,,N4_ATOMIC,0.0
SP1_N4_DISTRIBUTED_FAMILY_v2,E5_DPOP_SMALL,E5_DPOP:N6:K2:uniform:cv0.35:p0.7:r9,2561576771,uniform,6,2,0.35,0.7,OPTIMAL,101.64487959778289,101.64487959778289,0.0,0.0016434999997727573,True,True,dpop_exact_small,True,101.64487959778289,3.9348000136669725,10.0,2944.0,5.0,5.0,363.0,5.0,729.0,EXACT_DISTRIBUTED,0.0
SP1_N4_DISTRIBUTED_FAMILY_v2,E5_DPOP_SMALL,E5_DPOP:N6:K2:uniform:cv0.35:p0.7:r9,2561576771,uniform,6,2,0.35,0.7,OPTIMAL,101.64487959778289,101.64487959778289,0.0,0.0016434999997727573,True,True,milp_highs,True,101.64487959778289,1.6434999997727573,,,,,,,,CENTRAL_ORACLE,0.0
SP1_N4_DISTRIBUTED_FAMILY_v2,E5_DPOP_SMALL,E5_DPOP:N6:K2:uniform:cv0.35:p0.7:r9,2561576771,uniform,6,2,0.35,0.7,OPTIMAL,101.64487959778289,101.64487959778289,0.0,0.0016434999997727573,True,True,geo_qpg_u,True,186.63476187967402,2.511800004867837,59.0,2128.0,,,,,,N4_ATOMIC,0.8361452403525199
SP1_N4_DISTRIBUTED_FAMILY_v2,E5_DPOP_SMALL,E5_DPOP:N6:K2:uniform:cv0.35:p0.7:r9,2561576771,uniform,6,2,0.35,0.7,OPTIMAL,101.64487959778289,101.64487959778289,0.0,0.0016434999997727573,True,True,geo_qpg_p,True,101.64487959778289,4.753300017910078,132.0,5156.0,,,,,,N4_ATOMIC,0.0
SP1_N4_DISTRIBUTED_FAMILY_v2,E5_DPOP_SMALL,E5_DPOP:N6:K2:uniform:cv0.35:p0.7:r9,2561576771,uniform,6,2,0.35,0.7,OPTIMAL,101.64487959778289,101.64487959778289,0.0,0.0016434999997727573,True,True,geo_qpg_c3,True,101.64487959778289,8.780699979979545,260.0,10276.0,,,,,,N4_ATOMIC,0.0
SP1_N4_DISTRIBUTED_FAMILY_v2,E5_DPOP_SMALL,E5_DPOP:N6:K2:uniform:cv0.35:p0.7:r9,2561576771,uniform,6,2,0.35,0.7,OPTIMAL,101.64487959778289,101.64487959778289,0.0,0.0016434999997727573,True,True,geo_qpg_d,True,101.64487959778289,6.980700010899454,282.0,10160.0,,,,,,N4_ATOMIC,0.0
SP1_N4_DISTRIBUTED_FAMILY_v2,E5_DPOP_SMALL,E5_DPOP:N6:K2:uniform:cv0.35:p0.85:r0,3124854232,uniform,6,2,0.35,0.85,OPTIMAL,315.3379044030014,315.3379044030014,0.0,0.0024628999817650765,True,True,dpop_exact_small,True,315.3379044030014,3.7859999865759164,10.0,2944.0,5.0,5.0,363.0,5.0,729.0,EXACT_DISTRIBUTED,0.0
SP1_N4_DISTRIBUTED_FAMILY_v2,E5_DPOP_SMALL,E5_DPOP:N6:K2:uniform:cv0.35:p0.85:r0,3124854232,uniform,6,2,0.35,0.85,OPTIMAL,315.3379044030014,315.3379044030014,0.0,0.0024628999817650765,True,True,milp_highs,True,315.3379044030014,2.4628999817650765,,,,,,,,CENTRAL_ORACLE,0.0
SP1_N4_DISTRIBUTED_FAMILY_v2,E5_DPOP_SMALL,E5_DPOP:N6:K2:uniform:cv0.35:p0.85:r0,3124854232,uniform,6,2,0.35,0.85,OPTIMAL,315.3379044030014,315.3379044030014,0.0,0.0024628999817650765,True,True,geo_qpg_u,True,390.16925844296156,1.5524000045843422,45.0,1540.0,,,,,,N4_ATOMIC,0.23730529376616202
SP1_N4_DISTRIBUTED_FAMILY_v2,E5_DPOP_SMALL,E5_DPOP:N6:K2:uniform:cv0.35:p0.85:r0,3124854232,uniform,6,2,0.35,0.85,OPTIMAL,315.3379044030014,315.3379044030014,0.0,0.0024628999817650765,True,True,geo_qpg_p,True,315.3379044030014,6.169600004795939,118.0,4452.0,,,,,,N4_ATOMIC,0.0
SP1_N4_DISTRIBUTED_FAMILY_v2,E5_DPOP_SMALL,E5_DPOP:N6:K2:uniform:cv0.35:p0.85:r0,3124854232,uniform,6,2,0.35,0.85,OPTIMAL,315.3379044030014,315.3379044030014,0.0,0.0024628999817650765,True,True,geo_qpg_c3,True,315.3379044030014,11.375000001862645,270.0,10532.0,,,,,,N4_ATOMIC,0.0
SP1_N4_DISTRIBUTED_FAMILY_v2,E5_DPOP_SMALL,E5_DPOP:N6:K2:uniform:cv0.35:p0.85:r0,3124854232,uniform,6,2,0.35,0.85,OPTIMAL,315.3379044030014,315.3379044030014,0.0,0.0024628999817650765,True,True,geo_qpg_d,True,320.9370570487073,5.454899976029992,156.0,5568.0,,,,,,N4_ATOMIC,0.017756040639345962
SP1_N4_DISTRIBUTED_FAMILY_v2,E5_DPOP_SMALL,E5_DPOP:N6:K2:uniform:cv0.35:p0.85:r1,340258013,uniform,6,2,0.35,0.85,OPTIMAL,274.08149850929004,274.0814985092901,0.0,0.0018025999888777733,True,True,dpop_exact_small,True,274.08149850929004,3.8360999897122383,10.0,2944.0,5.0,5.0,363.0,5.0,729.0,EXACT_DISTRIBUTED,0.0
SP1_N4_DISTRIBUTED_FAMILY_v2,E5_DPOP_SMALL,E5_DPOP:N6:K2:uniform:cv0.35:p0.85:r1,340258013,uniform,6,2,0.35,0.85,OPTIMAL,274.08149850929004,274.0814985092901,0.0,0.0018025999888777733,True,True,milp_highs,True,274.08149850929004,1.8025999888777733,,,,,,,,CENTRAL_ORACLE,0.0
SP1_N4_DISTRIBUTED_FAMILY_v2,E5_DPOP_SMALL,E5_DPOP:N6:K2:uniform:cv0.35:p0.85:r1,340258013,uniform,6,2,0.35,0.85,OPTIMAL,274.08149850929004,274.0814985092901,0.0,0.0018025999888777733,True,True,geo_qpg_u,True,274.08149850929004,1.371499995002523,44.0,1548.0,,,,,,N4_ATOMIC,0.0
SP1_N4_DISTRIBUTED_FAMILY_v2,E5_DPOP_SMALL,E5_DPOP:N6:K2:uniform:cv0.35:p0.85:r1,340258013,uniform,6,2,0.35,0.85,OPTIMAL,274.08149850929004,274.0814985092901,0.0,0.0018025999888777733,True,True,geo_qpg_p,True,274.08149850929004,4.349599999841303,84.0,3148.0,,,,,,N4_ATOMIC,0.0
