scenario_generator,rank,method,method_label,method_family,method_scope,method_ownership,method_variant,method_comparison_group,method_training_type,method_execution_model,method_communication_pattern,method_trainable_parameters,method_tuned_parameters,method_uses_neural_policy,method_uses_decoder,n,ranking_rule,feasible_load_count_mean,completed_load_count_mean,task_completion_rate_mean,recovery_success_mean,recovery_time_s_mean,load_target_reached_rate_mean,mean_final_pose_error_m_mean,max_final_pose_error_m_mean,mean_final_orientation_error_deg_mean,max_final_orientation_error_deg_mean,lost_load_rate_mean,infeasible_load_count_mean,infeasible_load_detection_rate_mean,post_event_wrench_feasible_rate_mean,mean_wrench_residual_norm_mean,min_wrench_margin_mean,unsupported_time_s_mean,load_pause_time_s_mean,degraded_speed_time_s_mean,replacement_arrival_time_s_mean,final_assigned_loads_mean,final_idle_robots_mean,reassignment_count_mean,final_active_robot_rate_mean,failed_robot_count_mean,battery_margin_final_mean,min_battery_fraction_mean,communication_coverage_ratio_mean,communication_messages_mean,collision_count_mean,collision_rate_mean,safety_violation_count_mean,min_robot_clearance_m_mean,min_obstacle_clearance_m_mean,min_load_clearance_m_mean,travel_distance_m_mean,mean_path_length_m_mean,path_efficiency_ratio_mean,energy_proxy_wh_mean,mean_speed_mps_mean,max_speed_mps_mean,max_speed_violation_mps_mean,runtime_ms_mean,score_value_mean,reference_score_value_mean,signed_score_delta_vs_reference_mean,performance_gap_vs_reference_mean,optimality_gap_vs_reference_mean
ALL_SCENARIOS,1,reference_resilient_oracle,Reference centralized resilient recovery,model_based_reference,centralized,reference,centralized_resilient_recovery,reference_model_based_reference_centralized,none,centralized_resilient_recovery,global_state_and_event_observation,0,10,False,False,60,"maximize recovery success and feasible-load completion, minimize lost loads and reference gap, then minimize collisions, recovery time, energy, messages and runtime",2.4,1.3,0.5888888888888889,0.31666666666666665,51.8421921883071,0.5888888888888889,2.237442112953962,3.67797442933466,0.0011237121055585981,0.00268396530473912,0.41111111111111115,0.7333333333333333,0.44166666666666665,0.9543192410437539,0.2329578410194562,-0.14203001362065834,0.07,3.936333333333334,6.759666666666666,1.90091215474317,1.6833333333333333,3.3666666666666667,6.8,0.930787037037037,0.55,0.25860127073590816,0.40860127073590813,1.0,26450.733333333334,0.0,0.0,96.41666666666667,0.11499999971214024,0.1646070566824554,0.17247389882640504,134.38400059678824,15.957072650888973,0.377402503329925,1062.9194698721874,0.3033550930462013,0.7612319419186038,0.0,553.8962433308674,60.6934457555319,60.6934457555319,0.0,0.0,0.0
ALL_SCENARIOS,2,classic_decentralized_greedy_recovery,Classic decentralized greedy recovery,classic,decentralized,baseline,local_greedy_recovery,baseline_classic_decentralized,none,local_greedy_recovery,local_load_robot_state,0,2,False,False,60,"maximize recovery success and feasible-load completion, minimize lost loads and reference gap, then minimize collisions, recovery time, energy, messages and runtime",2.4,1.3,0.5805555555555556,0.3,51.822566684304796,0.5805555555555556,2.3805993230035942,3.959632154260451,0.5314239693866799,1.1124046268988925,0.41944444444444445,0.7333333333333333,0.45,0.938531207431303,1.1816215549207105,-0.19329705680800752,1.1060000000000003,6.220666666666669,7.520333333333332,3.0387451848794904,1.65,3.05,6.85,0.9099537037037037,0.7166666666666667,0.24812956271661096,0.39812956271661093,0.9316567856248186,24965.5,0.0,0.0,123.66666666666667,0.11499999958565879,0.11749698514402977,0.1169595092895059,135.1899504770619,15.96523703355133,0.3615346798062468,1071.6536649046604,0.31038658367651384,0.710681693759657,0.0,550.4805250170951,55.70218721520927,60.6934457555319,-4.991258540322627,0.052596917467769656,0.052596917467769656
ALL_SCENARIOS,3,ours_guarded_wrench_market_recovery,Ours guarded wrench-market recovery,model_based,decentralized,proposed,guarded_wrench_market_recovery,proposed_model_based_decentralized,model_based_tuning_optional,guarded_wrench_market_recovery,local_wrench_prices_and_repair,0,8,False,False,60,"maximize recovery success and feasible-load completion, minimize lost loads and reference gap, then minimize collisions, recovery time, energy, messages and runtime",2.4,1.2833333333333334,0.5722222222222223,0.3,52.06223517605932,0.5722222222222223,2.2900695163658,3.7725153897650303,0.3678571587352976,0.7361337662905463,0.4277777777777778,0.7333333333333333,0.5083333333333333,0.953159107505386,0.9032582260241758,-0.15103106697481639,0.7560000000000001,4.846333333333334,5.576666666666667,2.537078518212824,1.6,3.65,6.95,0.9287037037037037,0.5666666666666667,0.2594169635081932,0.4094169635081932,0.9262944633872617,24822.2,0.0,0.0,94.9,0.11499999965920939,0.16349642713431617,0.19103280472365508,133.98147097116382,15.880357584694751,0.3736671558698098,1059.048496651557,0.30341863931670293,0.7612319419186038,0.0,557.653788337484,57.9439986279824,60.6934457555319,-2.7494471275494856,0.017402235318420466,0.017402235318420466
ALL_SCENARIOS,4,smith_qr_recovery,Smith-QR recovery,model_based,decentralized,proposed,smith_qr_recovery,proposed_model_based_decentralized,model_based_tuning_optional,distributed_smith_qr_recovery,local_deficit_prices,0,5,False,False,60,"maximize recovery success and feasible-load completion, minimize lost loads and reference gap, then minimize collisions, recovery time, energy, messages and runtime",2.4,1.2666666666666666,0.5666666666666667,0.3,51.341235176059314,0.5666666666666667,2.355784743525425,4.02365031953769,1.0145338098501695,2.5674203992193005,0.43333333333333335,0.7333333333333333,0.49166666666666664,0.9476399447382023,1.7613974265232457,-0.16603202851485227,2.044,5.432000000000001,5.618666666666667,3.527745184879491,1.6,3.533333333333333,6.866666666666666,0.9287037037037037,0.5666666666666667,0.26894121748561856,0.41894121748561847,0.9254946236043897,24804.4,0.0,0.0,128.83333333333334,0.11499999971030403,0.13905630659850327,0.19084246170778602,132.74106625526477,15.746807483989947,0.3812975469109994,1051.5179564401444,0.30317821099707565,0.7457369626512979,0.0,534.0306050066525,56.00097571560316,60.6934457555319,-4.692470039928724,0.04062614025538062,0.04062614025538062
ALL_SCENARIOS,5,cbf_recovery,CBF recovery,sota,centralized,baseline,centralized_cbf_recovery,baseline_sota_centralized,none,centralized_cbf_recovery,global_state_and_obstacles,0,5,False,False,60,"maximize recovery success and feasible-load completion, minimize lost loads and reference gap, then minimize collisions, recovery time, energy, messages and runtime",2.4,1.25,0.5611111111111112,0.3,51.61423517605931,0.5611111111111112,2.379021366384038,4.065726736206264,1.0134677672751071,2.565646095389196,0.43888888888888894,0.7333333333333333,0.44166666666666665,0.9536623585637041,1.7815698394991402,-0.1686693929312519,2.0533333333333337,5.917333333333335,5.054000000000001,3.3970785182128247,1.6666666666666667,3.3,6.716666666666667,0.9266203703703704,0.5833333333333334,0.26210827088033645,0.41210827088033647,1.0,26450.733333333334,0.0,0.0,128.98333333333332,0.11499999972148872,0.15756069562869093,0.20504473762176575,133.733868661745,15.861904080875467,0.3783667515110158,1060.7379403775956,0.3020266827759231,0.7291650301479355,0.0,538.8947166754709,51.09596305841818,60.6934457555319,-9.597482697113712,0.04465028531427097,0.04465028531427097
ALL_SCENARIOS,6,tensor_flow_recovery,Tensor-flow recovery,model_based,decentralized,proposed,tensor_flow_recovery,proposed_model_based_decentralized,model_based_tuning_optional,distributed_tensor_flow_recovery,local_tensor_field,0,7,False,False,60,"maximize recovery success and feasible-load completion, minimize lost loads and reference gap, then minimize collisions, recovery time, energy, messages and runtime",2.4,1.2833333333333334,0.5666666666666667,0.26666666666666666,52.83090184272598,0.5666666666666667,2.2752732125691466,3.825363211787805,0.0014530892697700887,0.0034754672360363097,0.43333333333333335,0.7333333333333333,0.4083333333333333,0.9516353160799756,0.24408511379736045,-0.15880792215503886,0.05600000000000001,4.237333333333334,6.748,2.0385788214098373,1.7166666666666666,3.2,6.416666666666667,0.9287037037037037,0.5666666666666667,0.2622448918042356,0.41224489180423574,0.9266629387341109,24830.1,0.0,0.0,98.91666666666667,0.11499999968535701,0.15371703701431608,0.18929936838051767,133.434040777212,15.838674925671622,0.3689209111570687,1056.627944365949,0.30207269859905855,0.7457369626512979,0.0,552.766881660015,45.15702472591457,60.6934457555319,-15.536421029617328,0.05762748673142675,0.05762748673142675
