cfg_a_ref,cfg_belief_err,cfg_cap_scale,cfg_corridor,cfg_fitness,cfg_planner,cfg_protocol,cfg_recertify,cfg_recruit,cfg_safety,corridor_double,cpu_s,curvature,energy_Wh,false_cert,makespan,min_sep_amr,min_sep_load,msgs,n_done,phi_oracle,recert_reject,revisions,seed,slip,success,t_end,tortuosity,wall_pen_max
1.0,0.0,0.4,,,,smith,False,,,0.0,158.69556080002803,2.429877205354687,8.41561572032359,0,166.87999999992073,-0.0132132199906682,0.8331363382163666,917352,2,145.13072837261936,0,6,19,10143,True,166.8999999999207,2.2090288534861164,0.0708051975499408
1.0,0.35,0.4,,,,smith,True,,,0.0,149.04284780001035,1.928234768527913,7.456711245003893,0,160.81999999992624,-0.2414206974364994,1.4393671109523918,808925,2,140.0304071821672,0,9,11,4481,True,160.83999999992622,1.2785153723765554,0.0
1.0,0.35,0.4,,,,smith,False,,,0.0,117.88083829998504,2.2201687348332504,6.080942527638141,0,121.29999999996215,-0.1024138140147318,1.0616734881225716,640849,2,142.31005653292146,0,6,3,5361,True,121.31999999996216,1.3378903225302985,0.0
1.0,0.35,0.4,,,,smith,False,,,0.0,129.18574680003803,2.733456990274697,6.632983811311241,1,128.11999999995598,-0.110557876386841,-0.1279541294390274,816397,2,140.23240821238278,0,6,15,10514,True,128.13999999995596,1.8863764491739337,0.1267007709006009
1.0,0.0,0.4,,,,smith,True,,,0.0,99.62059890001548,2.250517570166976,4.896027470220762,0,103.39999999997843,-0.3630200803661889,0.733461465732189,633287,2,144.52848647328705,0,6,4,5345,True,103.41999999997844,1.273122745331492,0.0158396534967693
1.0,0.0,0.4,,,,smith,True,,,0.0,300.7874075000291,1.400346029848868,15.368703169864428,0,81.65999999999822,-0.1133510190550531,3.743205397484963,1253352,1,142.71025194332114,0,18,16,160269,False,300.01999999979967,1.2167026749259653,0.1481812939743131
1.0,0.0,0.4,,,,smith,False,,,0.0,275.07612079998944,2.1838074138010044,12.593783352919472,0,74.02000000000517,-0.1608189658769078,2.300262252331514,1290067,1,138.9155815521939,0,18,8,17379,False,300.01999999979967,1.1592251363080486,0.3880204614952451
1.0,0.35,0.4,,,,smith,True,,,0.0,90.16711119998944,2.338272682145488,5.308898968768444,0,101.7999999999799,-0.439376689708022,0.0322891544498586,591491,2,136.9785626347685,0,6,0,4196,True,101.81999999997988,1.3104228916084462,0.1092765801975307
1.0,0.35,0.4,,,,smith,True,,,0.0,99.8789879999822,2.6704700883866077,6.726396887990118,0,122.41999999996116,-0.2384370328931226,0.3752979734031498,649215,2,142.795613410915,0,6,12,10356,True,122.43999999996112,1.4852431934910642,0.0586919649368073
1.0,0.35,0.4,,,,smith,False,,,0.0,61.85896839998895,2.250517570166976,4.896027470220762,0,103.39999999997843,-0.3630200803661889,0.733461465732189,633287,2,144.52848647328705,0,6,4,5345,True,103.41999999997844,1.273122745331492,0.0158396534967693
1.0,0.35,0.4,,,,smith,False,,,0.0,165.27959709998686,1.400346029848868,15.368703169864428,0,81.65999999999822,-0.1133510190550531,3.743205397484963,1253352,1,142.71025194332114,0,18,16,160269,False,300.01999999979967,1.2167026749259653,0.1481812939743131
1.0,0.0,0.4,,,,smith,True,,,0.0,157.16173900000285,2.295110692904127,8.114693848509468,0,162.33999999992486,-0.1551128955201068,0.0063564715600197,805208,2,140.81513709594884,0,6,5,10362,True,162.35999999992484,1.9510471644940637,0.0422191264118669
1.0,0.0,0.4,,,,smith,True,,,0.0,134.28072999999858,2.37141251315109,6.763695095179887,0,145.69999999994,-0.1033010072258344,0.4853581539309211,798202,2,141.66938699856024,0,6,17,8038,True,145.71999999993997,1.572426234954495,0.0595922752643485
1.0,0.0,0.4,,,,smith,False,,,0.0,253.3999782000319,2.305088852389904,12.4703331357748,0,91.31999999998943,-0.1789870364865296,0.9706020231074826,1624893,1,141.83906022160315,0,18,9,6507,False,300.01999999979967,1.3751715645208111,0.1482646657124707
1.0,0.35,0.4,,,,smith,True,,,0.0,206.2449441999779,1.877444601879266,10.243733975276806,21,235.2999999998585,-0.157367063340609,0.2185234638985118,1125230,2,142.6834827495684,21,33,1,3142,True,235.31999999985848,1.3858873582588052,0.0331227035178525
1.0,0.35,0.4,,,,smith,True,,,0.0,127.21025039994856,3.5589553060212458,8.339824435994682,0,159.71999999992724,-0.111510952451903,0.7232775180476095,1044251,2,138.4202647611256,0,6,13,10574,True,159.73999999992722,1.74606641317942,0.0634671875459229
1.0,0.35,0.4,,,,smith,False,,,0.0,96.9529959000065,2.295110692904127,8.114693848509468,0,162.33999999992486,-0.1551128955201068,0.0063564715600197,805208,2,140.81513709594884,0,6,5,10362,True,162.35999999992484,1.9510471644940637,0.0422191264118669
1.0,0.35,0.4,,,,smith,False,,,0.0,52.80192629998783,1.9021349107799383,4.674385171979809,0,97.87999999998348,-0.0305501081244542,0.4626624324157866,480415,2,141.66938699856024,0,6,17,2512,True,97.89999999998344,1.1686266273097556,0.0
1.0,0.0,0.4,,,,smith,True,,,0.0,205.12891990004573,1.7821257281310572,9.53965919930749,0,214.65999999987727,-0.0168816025404865,0.471092052069479,1156736,2,142.26725299934367,0,6,6,4802,True,214.67999999987725,1.5691459189075374,0.0371612047487186
1.0,0.0,0.4,,,,smith,True,,,0.0,294.2871785000316,1.953467956402998,14.158388365973956,0,69.98000000000884,-0.1184156444603084,3.6278793520174606,1213512,1,139.06999010420955,0,18,18,66712,False,300.01999999979967,1.1323753291582872,0.1493848393799137
1.0,0.0,0.4,,,,smith,False,,,0.0,215.49854339996816,3.5842613491266326,10.925976699379207,0,227.85999999986527,-0.0718929449078749,0.3664330345566902,1506785,2,143.63910561159574,0,6,10,12608,True,227.87999999986525,2.319130272320182,0.0642693685392075
1.0,0.35,0.4,,,,smith,True,,,0.0,240.34934740001336,1.9415577600563716,12.51606582675354,0,272.6599999998245,-0.2967727706797468,0.6553035998312122,1516424,2,142.59066932408302,0,15,2,9409,True,272.67999999982453,1.6204000849355475,0.0651223754751025
1.0,0.35,0.4,,,,smith,True,,,0.0,136.14302999997744,2.216159607160621,6.932269322234081,0,139.91999999994525,-0.1310169267327922,0.1743409368412134,814647,2,135.90605082485482,0,6,14,7747,True,139.93999999994523,1.309293298290784,0.1202325639711787
1.0,0.35,0.4,,,,smith,False,,,0.0,295.6158394999802,3.1894224673662683,13.14101469932784,0,234.93999999985883,-0.2714899287765215,0.0496128157903372,1884569,1,142.26725299934367,0,5,6,6046,False,300.01999999979967,2.263095130631453,0.0444059846762243
1.0,0.35,0.4,,,,smith,False,,,0.0,126.47927490004804,2.303104484314098,7.533843377665371,1,171.83999999991622,-0.0893154624201775,2.1462210562120587,962727,2,139.06999010420955,0,6,18,8644,True,171.8599999999162,1.334508489286653,0.0769762758019176
1.0,0.0,0.4,,,,smith,True,,,0.0,106.54796610004269,1.870651609270082,5.454864063147578,0,107.33999999997486,-0.0879825069652355,0.0779074865585105,629713,2,143.90361150183642,0,6,7,2347,True,107.35999999997485,1.3670344137160255,0.1071372822956266
1.0,0.0,0.4,,,,smith,True,,,0.0,158.46199089998845,2.429877205354687,8.41561572032359,0,166.87999999992073,-0.0132132199906682,0.8331363382163666,917352,2,145.13072837261936,0,6,19,10143,True,166.8999999999207,2.2090288534861164,0.0708051975499408
1.0,0.0,0.4,,,,smith,False,,,0.0,149.58679629996186,1.928234768527913,7.456711245003893,0,160.81999999992624,-0.2414206974364994,1.4393671109523918,808925,2,140.0304071821672,0,9,11,4481,True,160.83999999992622,1.2785153723765554,0.0
1.0,0.35,0.4,,,,smith,True,,,0.0,112.03104319999692,2.2201687348332504,6.080942527638141,0,121.29999999996215,-0.1024138140147318,1.0616734881225716,640849,2,142.31005653292146,0,6,3,5361,True,121.31999999996216,1.3378903225302985,0.0
1.0,0.35,0.4,,,,smith,True,,,0.0,128.37334230000852,2.366946433365014,6.907952861641945,18,140.23999999994496,-0.110557876386841,0.5613037230935909,694283,2,140.23240821238278,18,24,15,9000,True,140.25999999994494,1.6489800523358769,0.0
1.0,0.35,0.4,,,,smith,False,,,0.0,88.83507569995709,1.870651609270082,5.454864063147578,0,107.33999999997486,-0.0879825069652355,0.0779074865585105,629713,2,143.90361150183642,0,6,7,2347,True,107.35999999997485,1.3670344137160255,0.1071372822956266
1.0,0.35,0.4,,,,smith,False,,,0.0,111.06220330001088,2.429877205354687,8.41561572032359,0,166.87999999992073,-0.0132132199906682,0.8331363382163666,917352,2,145.13072837261936,0,6,19,10143,True,166.8999999999207,2.2090288534861164,0.0708051975499408
1.0,0.0,0.4,,,,smith,True,,,0.0,270.6821368000237,2.1838074138010044,12.593783352919472,0,74.02000000000517,-0.1608189658769078,2.300262252331514,1290067,1,138.9155815521939,0,18,8,17379,False,300.01999999979967,1.1592251363080486,0.3880204614952451
1.0,0.0,0.4,,,,smith,False,,,0.0,86.22688080003718,2.338272682145488,5.308898968768444,0,101.7999999999799,-0.439376689708022,0.0322891544498586,591491,2,136.9785626347685,0,6,0,4196,True,101.81999999997988,1.3104228916084462,0.1092765801975307
1.0,0.0,0.4,,,,smith,False,,,0.0,90.99925110000186,2.6704700883866077,6.726396887990118,0,122.41999999996116,-0.2384370328931226,0.3752979734031498,649215,2,142.795613410915,0,6,12,10356,True,122.43999999996112,1.4852431934910642,0.0586919649368073
1.0,0.35,0.4,,,,smith,True,,,0.0,58.87438739999197,2.250517570166976,4.896027470220762,0,103.39999999997843,-0.3630200803661889,0.733461465732189,633287,2,144.52848647328705,0,6,4,5345,True,103.41999999997844,1.273122745331492,0.0158396534967693
1.0,0.35,0.4,,,,smith,True,,,0.0,161.41617829998722,1.400346029848868,15.368703169864428,0,81.65999999999822,-0.1133510190550531,3.743205397484963,1253352,1,142.71025194332114,0,18,16,160269,False,300.01999999979967,1.2167026749259653,0.1481812939743131
1.0,0.35,0.4,,,,smith,False,,,0.0,149.72982569999294,2.1838074138010044,12.77417308480422,0,74.02000000000517,-0.1608189658769078,2.300262252331514,1298988,1,138.9155815521939,0,18,8,17657,False,300.01999999979967,1.1592251363080486,0.3880204614952451
1.0,0.0,0.4,,,,smith,True,,,0.0,254.63717290002387,2.305088852389904,12.4703331357748,0,91.31999999998943,-0.1789870364865296,0.9706020231074826,1624893,1,141.83906022160315,0,18,9,6507,False,300.01999999979967,1.3751715645208111,0.1482646657124707
1.0,0.0,0.4,,,,smith,False,,,0.0,140.7959816000075,2.087240424847209,7.210308170723096,0,151.2999999999349,-0.0260747074679172,-0.0208159479768577,803294,2,142.6834827495684,0,6,1,6238,True,151.31999999993488,1.840630631018009,0.0528513048908738
1.0,0.0,0.4,,,,smith,False,,,0.0,158.2139029999962,3.5589553060212458,8.339824435994682,0,159.71999999992724,-0.111510952451903,0.7232775180476095,1044251,2,138.4202647611256,0,6,13,10574,True,159.73999999992722,1.74606641317942,0.0634671875459229
1.0,0.35,0.4,,,,smith,True,,,0.0,154.17646700004116,2.295110692904127,8.114693848509468,0,162.33999999992486,-0.1551128955201068,0.0063564715600197,805208,2,140.81513709594884,0,6,5,10362,True,162.35999999992484,1.9510471644940637,0.0422191264118669
1.0,0.35,0.4,,,,smith,True,,,0.0,92.9395169999916,1.9021349107799383,4.674385171979809,0,97.87999999998348,-0.0305501081244542,0.4626624324157866,480415,2,141.66938699856024,0,6,17,2512,True,97.89999999998344,1.1686266273097556,0.0
1.0,0.35,0.4,,,,smith,False,,,0.0,223.31374740001047,2.305088852389904,12.4703331357748,0,91.31999999998943,-0.1789870364865296,0.9706020231074826,1624893,1,141.83906022160315,0,18,9,6507,False,300.01999999979967,1.3751715645208111,0.1482646657124707
1.0,0.0,0.4,,,,smith,True,,,0.0,209.68553779996,3.5842613491266326,10.925976699379207,0,227.85999999986527,-0.0718929449078749,0.3664330345566902,1506785,2,143.63910561159574,0,6,10,12608,True,227.87999999986525,2.319130272320182,0.0642693685392075
1.0,0.0,0.4,,,,smith,False,,,0.0,235.83474160003243,1.9415577600563716,12.51606582675354,0,272.6599999998245,-0.2967727706797468,0.6553035998312122,1516424,2,142.59066932408302,0,15,2,9409,True,272.67999999982453,1.6204000849355475,0.0651223754751025
1.0,0.0,0.4,,,,smith,False,,,0.0,132.6241894999985,2.216159607160621,6.932269322234081,0,139.91999999994525,-0.1310169267327922,0.1743409368412134,814647,2,135.90605082485482,0,6,14,7747,True,139.93999999994523,1.309293298290784,0.1202325639711787
1.0,0.35,0.4,,,,smith,True,,,0.0,303.72249929996906,3.1894224673662683,13.14101469932784,0,234.93999999985883,-0.2714899287765215,0.0496128157903372,1884569,1,142.26725299934367,0,5,6,6046,False,300.01999999979967,2.263095130631453,0.0444059846762243
1.0,0.35,0.4,,,,smith,True,,,0.0,140.72001789999194,2.253873901720371,7.310608572764993,1,164.35999999992302,-0.0964174634143983,2.534506227119741,801937,2,139.06999010420955,1,7,18,6296,True,164.379999999923,1.4053700121235386,0.147328259096545
1.0,0.35,0.4,,,,smith,False,,,0.0,180.7385812999564,3.5842613491266326,10.925976699379207,0,227.85999999986527,-0.0718929449078749,0.3664330345566902,1506785,2,143.63910561159574,0,6,10,12608,True,227.87999999986525,2.319130272320182,0.0642693685392075
1.0,0.0,0.4,,,,smith,True,,,0.0,150.93322180001996,1.928234768527913,7.456711245003893,0,160.81999999992624,-0.2414206974364994,1.4393671109523918,808925,2,140.0304071821672,0,9,11,4481,True,160.83999999992622,1.2785153723765554,0.0
1.0,0.0,0.4,,,,smith,False,,,0.0,116.54430549999232,2.2201687348332504,6.080942527638141,0,121.29999999996215,-0.1024138140147318,1.0616734881225716,640849,2,142.31005653292146,0,6,3,5361,True,121.31999999996216,1.3378903225302985,0.0
1.0,0.0,0.4,,,,smith,False,,,0.0,129.49781600001734,2.733456990274697,6.632983811311241,0,128.11999999995598,-0.110557876386841,-0.1279541294390274,816397,2,140.23240821238278,0,6,15,10514,True,128.13999999995596,1.8863764491739337,0.1267007709006009
1.0,0.35,0.4,,,,smith,True,,,0.0,106.65295299998252,1.870651609270082,5.454864063147578,0,107.33999999997486,-0.0879825069652355,0.0779074865585105,629713,2,143.90361150183642,0,6,7,2347,True,107.35999999997485,1.3670344137160255,0.1071372822956266
1.0,0.35,0.4,,,,smith,True,,,0.0,157.32613090000814,2.429877205354687,8.41561572032359,0,166.87999999992073,-0.0132132199906682,0.8331363382163666,917352,2,145.13072837261936,0,6,19,10143,True,166.8999999999207,2.2090288534861164,0.0708051975499408
1.0,0.35,0.4,,,,smith,False,,,0.0,141.659965800005,1.928234768527913,7.456711245003893,0,160.81999999992624,-0.2414206974364994,1.4393671109523918,808925,2,140.0304071821672,0,9,11,4481,True,160.83999999992622,1.2785153723765554,0.0
1.0,0.0,0.4,,,,smith,True,,,0.0,102.76435840001795,2.338272682145488,5.308898968768444,0,101.7999999999799,-0.439376689708022,0.0322891544498586,591491,2,136.9785626347685,0,6,0,4196,True,101.81999999997988,1.3104228916084462,0.1092765801975307
1.0,0.0,0.4,,,,smith,True,,,0.0,122.9966992000118,2.6704700883866077,6.726396887990118,0,122.41999999996116,-0.2384370328931226,0.3752979734031498,649215,2,142.795613410915,0,6,12,10356,True,122.43999999996112,1.4852431934910642,0.0586919649368073
1.0,0.0,0.4,,,,smith,False,,,0.0,95.14410449995194,2.250517570166976,4.896027470220762,0,103.39999999997843,-0.3630200803661889,0.733461465732189,633287,2,144.52848647328705,0,6,4,5345,True,103.41999999997844,1.273122745331492,0.0158396534967693
1.0,0.0,0.4,,,,smith,False,,,0.0,294.29399320000084,1.400346029848868,15.368703169864428,0,81.65999999999822,-0.1133510190550531,3.743205397484963,1253352,1,142.71025194332114,0,18,16,160269,False,300.01999999979967,1.2167026749259653,0.1481812939743131
1.0,0.35,0.4,,,,smith,True,,,0.0,276.60661039996194,2.1838074138010044,12.77417308480422,0,74.02000000000517,-0.1608189658769078,2.300262252331514,1298988,1,138.9155815521939,0,18,8,17657,False,300.01999999979967,1.1592251363080486,0.3880204614952451
1.0,0.35,0.4,,,,smith,False,,,0.0,97.18523140001344,2.338272682145488,5.308898968768444,0,101.7999999999799,-0.439376689708022,0.0322891544498586,591491,2,136.9785626347685,0,6,0,4196,True,101.81999999997988,1.3104228916084462,0.1092765801975307
1.0,0.35,0.4,,,,smith,False,,,0.0,115.47003030002816,2.6704700883866077,6.726396887990118,0,122.41999999996116,-0.2384370328931226,0.3752979734031498,649215,2,142.795613410915,0,6,12,10356,True,122.43999999996112,1.4852431934910642,0.0586919649368073
1.0,0.0,0.4,,,,smith,True,,,0.0,141.58905739994952,2.087240424847209,7.210308170723096,0,151.2999999999349,-0.0260747074679172,-0.0208159479768577,803294,2,142.6834827495684,0,6,1,6238,True,151.31999999993488,1.840630631018009,0.0528513048908738
1.0,0.0,0.4,,,,smith,True,,,0.0,156.95494389999658,3.5589553060212458,8.339824435994682,0,159.71999999992724,-0.111510952451903,0.7232775180476095,1044251,2,138.4202647611256,0,6,13,10574,True,159.73999999992722,1.74606641317942,0.0634671875459229
1.0,0.0,0.4,,,,smith,False,,,0.0,156.0504435999901,2.295110692904127,8.114693848509468,0,162.33999999992486,-0.1551128955201068,0.0063564715600197,805208,2,140.81513709594884,0,6,5,10362,True,162.35999999992484,1.9510471644940637,0.0422191264118669
1.0,0.0,0.4,,,,smith,False,,,0.0,132.7173810999957,2.37141251315109,6.763695095179887,0,145.69999999994,-0.1033010072258344,0.4853581539309211,798202,2,141.66938699856024,0,6,17,8038,True,145.71999999993997,1.572426234954495,0.0595922752643485
1.0,0.35,0.4,,,,smith,True,,,0.0,235.34927219996464,2.305088852389904,12.4703331357748,0,91.31999999998943,-0.1789870364865296,0.9706020231074826,1624893,1,141.83906022160315,0,18,9,6507,False,300.01999999979967,1.3751715645208111,0.1482646657124707
1.0,0.35,0.4,,,,smith,False,,,0.0,114.46129589999327,2.087240424847209,7.210308170723096,1,151.2999999999349,-0.0260747074679172,-0.0208159479768577,803294,2,142.6834827495684,0,6,1,6238,True,151.31999999993488,1.840630631018009,0.0528513048908738
1.0,0.35,0.4,,,,smith,False,,,0.0,96.90716960001735,3.5589553060212458,8.339824435994682,0,159.71999999992724,-0.111510952451903,0.7232775180476095,1044251,2,138.4202647611256,0,6,13,10574,True,159.73999999992722,1.74606641317942,0.0634671875459229
