cfg_a_ref,cfg_belief_err,cfg_cap_scale,cfg_corridor,cfg_fitness,cfg_planner,cfg_protocol,cfg_recertify,cfg_recruit,cfg_safety,corridor_double,cpu_s,curvature,energy_Wh,false_cert,makespan,min_sep_amr,min_sep_load,msgs,n_done,phi_oracle,recert_reject,revisions,seed,slip,success,t_end,tortuosity,wall_pen_max
,,,,,,best_response,,,,0.0,412.8995391000062,3.0592326137618966,6.940059603190582,0,127.33999999995667,-0.1174216721695707,0.5452920040871785,668274,2,159.08794149024982,0,6,0,11686,True,127.35999999995666,1.547120814485038,0.0469015420244982
,,,,,,best_response,,,,0.0,280.9833134999499,3.35025595489921,11.754925768258724,0,201.0999999998896,-0.042182903365178,-0.0339143072433714,1104535,2,162.84306823519117,0,6,12,27352,True,201.1199999998896,2.423407238121775,0.0
,,,,,,best_response,,,,0.0,183.0182459999924,3.085040616632676,8.06991482294247,0,148.25999999993766,-0.3856288877546895,0.1582152473750744,946160,2,164.5402290768433,0,6,24,13813,True,148.27999999993764,1.8032284321248373,0.0731362457549018
,,,,,,smith,,,,0.0,204.50967419997323,3.7244972652622943,9.841079635487908,0,174.77999999991354,-0.223763779084728,-0.0575998283080716,1227476,2,164.73394516928846,0,6,6,16050,True,174.79999999991352,2.336435860159305,0.0952715538545181
,,,,,,smith,,,,0.0,327.4223178999964,3.957926410025793,13.587844764693315,0,124.75999999995902,-0.1184156444603084,3.847861270308956,1065474,1,162.4082928264706,0,10,18,15445,False,300.01999999979967,2.1022864808976567,0.1424641285491874
,,,,,,bnn,,,,0.0,227.96607179997957,3.1960727150808204,9.760321460532094,0,193.9599999998961,-0.05973184944998,0.6732535340469056,928136,2,159.08794149024982,0,6,0,9520,True,193.97999999989608,1.677531650756292,0.1465676758295829
,,,,,,bnn,,,,0.0,255.37072589999295,4.255696922532306,13.072590591764836,0,195.57999999989465,-0.0757528746139755,1.2293879151868872,960602,2,162.84306823519117,0,6,12,24149,True,195.5999999998946,2.5215193797536632,0.0
,,,,,,bnn,,,,0.0,326.21167320001405,3.3332333696615626,14.660997568211998,0,285.359999999813,-0.0644197722495974,1.428879009306626,1666959,2,164.5402290768433,0,6,24,24530,True,285.379999999813,2.8512023079595936,0.0821576420633744
,,,,,,logit,,,,0.0,267.49844359996496,2.7845022473965875,11.729948239993403,0,239.2999999998549,-0.0991176927738743,0.8265603624071236,1401408,2,164.73394516928846,0,6,6,17848,True,239.31999999985484,2.325051648909968,0.0154747830401653
,,,,,,logit,,,,0.0,331.192819399992,2.578757698540832,13.78076771590154,0,137.07999999994783,-0.2174396113191379,0.720452752342315,1595141,1,162.4082928264706,0,18,18,22237,False,300.01999999979967,1.243409731778137,0.1825210066571227
,,,,,,replicator,,,,0.0,244.165429100045,,10.000666666694134,0,300.01999999979967,0.5556022755965393,10.199407238009853,1260084,0,159.08794149024982,0,0,0,0,False,300.01999999979967,,0.0
,,,,,,replicator,,,,0.0,281.9698417999898,,10.000666666694134,0,300.01999999979967,1.087343365888345,13.36984968106271,840056,0,162.84306823519117,0,0,12,0,False,300.01999999979967,,0.0
,,,,,,replicator,,,,0.0,249.1585780000314,,10.000666666694134,0,300.01999999979967,1.9273589564146107,10.01866683816985,780052,0,164.5402290768433,0,0,24,0,False,300.01999999979967,,0.0
,,,,,,best_response,,,,0.0,513.4632562000188,3.183340724725771,11.748488190936447,0,206.67999999988453,-0.1240053626057219,0.3008667901508328,1217316,2,164.30284052668833,0,6,1,11396,True,206.6999999998845,2.4089620042776554,0.0422954484653317
,,,,,,best_response,,,,0.0,184.4493665000191,3.8788292973489695,7.944603607498292,0,137.25999999994767,-0.1332742372084956,1.2135908109117075,723977,2,161.40556095143774,0,6,13,14690,True,137.27999999994765,1.7168218946024298,0.1104024122822399
,,,,,,best_response,,,,0.0,172.77003900002455,2.950948848672966,7.58052427107655,0,138.95999999994612,-0.1147650121676796,0.201748150222043,781238,2,163.11594441134687,0,6,25,14728,True,138.9799999999461,1.886561522253329,0.1010376375662218
,,,,,,smith,,,,0.0,205.90303360001417,4.322122732166215,10.505442942701976,0,176.53999999991194,-0.0658287593101394,0.4067573880275201,1117093,2,164.1693678202221,0,6,7,10554,True,176.55999999991192,2.1954514599151613,0.0220696474602863
,,,,,,smith,,,,0.0,193.14775049994927,3.324432433733766,10.21920715909646,0,172.43999999991567,-0.0184978708914866,1.2884551273982223,932118,2,164.03314879530987,0,6,19,20997,True,172.45999999991565,2.617808740857497,0.093589108982405
,,,,,,bnn,,,,0.0,242.35237380000763,3.6656830064598287,11.157302016280028,0,190.1399999998996,0.0055110297571095,-0.112444943582755,1118118,2,164.30284052668833,0,6,1,11962,True,190.15999999989955,2.57557777251836,0.0856565683509237
,,,,,,bnn,,,,0.0,305.641328699945,3.588169275825656,14.056301466245785,0,234.0799999998596,-0.094225599975943,-0.0533301842743263,1524027,2,161.40556095143774,0,6,13,27834,True,234.0999999998596,3.1144473791989844,0.088716311131888
,,,,,,bnn,,,,0.0,218.89463699999035,2.9865701658578514,9.503185999544945,0,176.459999999912,-0.1706620718492871,0.0361384341201416,1048767,2,163.11594441134687,0,6,25,15683,True,176.479999999912,2.28855098069653,0.0581583440793008
,,,,,,logit,,,,0.0,263.02185730001656,3.601010201296385,11.80428037197139,0,199.3799999998912,-0.1240493416195491,-0.0461682965644261,1242579,2,164.1693678202221,0,6,7,19321,True,199.39999999989115,2.406644728967237,0.0557770631453582
,,,,,,logit,,,,7.559999999999927,229.3552778000012,4.094476060956428,11.697634142793348,0,191.11999999989868,-0.0347617270266992,-0.131701666496621,1069304,2,164.03314879530987,0,6,19,28394,True,191.13999999989863,3.0796493858203613,0.1140664865517857
,,,,,,replicator,,,,0.0,244.80433620000255,,10.000666666694134,0,300.01999999979967,1.9072821183383213,10.857569160705944,900060,0,164.30284052668833,0,0,1,0,False,300.01999999979967,,0.0
,,,,,,replicator,,,,0.0,242.768047199992,,10.000666666694134,0,300.01999999979967,1.0390184495790646,12.95468320818685,1020068,0,161.40556095143774,0,0,13,0,False,300.01999999979967,,0.0
,,,,,,replicator,,,,0.0,283.5007826000219,,10.000666666694134,0,300.01999999979967,0.895366781059388,8.278777943496305,840056,0,163.11594441134687,0,0,25,0,False,300.01999999979967,,0.0
,,,,,,best_response,,,,0.0,421.6213233000017,3.740558591868965,9.575738599388016,0,166.11999999992142,-0.0852165801046755,0.6112470029855395,919372,2,164.48216171767052,0,6,2,15163,True,166.1399999999214,2.0074111243561807,0.0967553983179492
,,,,,,best_response,,,,0.0,350.93409659998724,4.017391478013212,15.805247236693983,0,157.27999999992946,-0.2026727480034439,0.9539137799642008,1606341,1,155.53903812382,0,18,14,31211,False,300.01999999979967,2.2773171593064188,0.1497282497067189
,,,,,,best_response,,,,0.0,231.4612092000316,4.80351083355258,11.923893316697203,0,197.0799999998933,-0.072604801239525,0.9777379211415668,1196018,2,164.22530809440505,0,6,26,16473,True,197.09999999989324,2.3315415115429685,0.124644880418284
,,,,,,smith,,,,0.0,372.7226311999839,3.203074719618768,14.056770891225757,0,132.89999999995163,-0.1608189658769078,1.902237308085601,1658246,1,164.82799323822968,0,18,8,23372,False,300.01999999979967,2.8151695886504524,0.3661925968718784
,,,,,,smith,,,,0.0,256.70352589996764,3.2741549567846384,11.647572129145662,0,212.2199999998795,-0.1123118963481986,0.3255701262890085,1171439,2,164.4865489404765,0,6,20,17897,True,212.23999999987947,3.032308165729626,0.067935575665165
,,,,,,bnn,,,,0.0,255.15488119999645,3.2610724610927138,11.6355844992555,0,200.1199999998905,-0.0977268500390162,0.1418515945752307,1161390,2,164.48216171767052,0,6,2,14635,True,200.13999999989048,2.637941911554061,0.0795155984426243
,,,,,,bnn,,,,0.0,178.01926649996312,3.3927538284614007,8.153508469293524,0,145.17999999994046,-0.1251148639160178,0.6055153105166582,871379,2,155.53903812382,0,6,14,13044,True,145.19999999994045,1.663327405836286,0.0383991011990811
,,,,,,bnn,,,,0.0,248.3540397000033,4.80351083355258,11.923893316697203,0,197.0799999998933,-0.072604801239525,0.9777379211415668,1196018,2,164.22530809440505,0,6,26,16473,True,197.09999999989324,2.3315415115429685,0.124644880418284
,,,,,,logit,,,,0.0,313.76411489996826,2.7737865011998366,14.424561523357806,0,93.89999999998707,-0.1999785351642565,1.6506701422406709,1647094,1,164.82799323822968,0,18,8,57420,False,300.01999999979967,1.6682666731667644,0.1471856718782387
,,,,,,logit,,,,0.0,196.80104869999923,2.9659485517432382,9.1164642174021,0,158.29999999992853,-0.0893809161808468,0.1939066273650498,1004639,2,164.4865489404765,0,6,20,17041,True,158.3199999999285,2.547284196994543,0.0969362094658237
,,,,,,replicator,,,,0.0,246.61463020002705,,10.000666666694134,0,300.01999999979967,1.1714643618811116,10.34100204483985,840056,0,164.48216171767052,0,0,2,0,False,300.01999999979967,,0.0
,,,,,,replicator,,,,0.0,286.716871600016,,10.000666666694134,0,300.01999999979967,0.6910631870682822,11.081332134486368,1500100,0,155.53903812382,0,0,14,0,False,300.01999999979967,,0.0
,,,,,,replicator,,,,0.0,248.880514999968,,10.000666666694134,0,300.01999999979967,1.930764589984724,12.94953033337167,900060,0,164.22530809440505,0,0,26,0,False,300.01999999979967,,0.0
,,,,,,best_response,,,,0.0,596.0368959000334,3.6914581213465385,13.698373482204524,0,226.0199999998669,-0.0687206270506927,-0.0812014710697113,1364064,2,164.99191714740508,0,6,3,28347,True,226.0399999998669,3.1637746578542325,0.1017411357347661
,,,,,,best_response,,,,0.0,276.8663864999544,3.560913291604259,12.735089735997535,0,218.83999999987347,-0.1166328892295039,-0.0515435781487427,1432894,2,164.04594460792066,0,6,15,24974,True,218.85999999987345,3.4241147710961157,0.1080284593354929
,,,,,,best_response,,,,0.0,174.49635069997748,3.31460884587976,9.604646109335697,0,151.9599999999343,-0.1932359028979679,-5.521146547415867e-05,918006,2,161.6785730938033,0,6,27,22600,True,151.97999999993428,2.338379504663638,0.1560694598347602
,,,,,,smith,,,,0.36,343.51535449997755,4.329697639053136,18.19094609499221,0,162.97999999992427,-0.0731303670027296,-0.1093139182155766,1896977,1,162.6988266292967,0,9,9,43816,False,300.01999999979967,4.507725699823375,0.0983297773146282
,,,,,,smith,,,,0.0,239.18043690000195,3.643833941586091,11.504091357160188,0,191.03999999989875,-0.4264237050683667,0.3463918204775877,1222883,2,163.3560085253781,0,6,21,19084,True,191.05999999989876,2.632510882123138,0.0607419538193312
,,,,,,bnn,,,,0.0,177.72335109999403,3.603513159529173,8.522432341346402,0,143.1599999999423,-0.1000680607999922,1.377800614836563,825068,2,164.99191714740508,0,6,3,22522,True,143.17999999994228,1.832962599483685,0.0
,,,,,,bnn,,,,0.0,206.01323009998305,3.745702969115613,10.458458578138558,0,167.4599999999202,-0.1375901745848154,-0.0895642629514874,898153,2,164.04594460792066,0,6,15,25924,True,167.47999999992018,2.6842168444153898,0.0332323891912462
,,,,,,bnn,,,,0.0,219.9667470999993,3.482954205151924,10.394683084726577,0,170.15999999991774,-0.3197305290340387,0.5865885101988084,1014856,2,161.6785730938033,0,6,27,24047,True,170.17999999991773,2.3989400336955296,0.1666588398151507
,,,,,,logit,,,,0.0,249.6979612999712,3.529406962453635,12.624865602930855,0,206.9399999998843,-0.1096456661401942,0.1507008530658886,1180188,2,162.6988266292967,0,9,9,24484,True,206.95999999988427,3.104043165473024,0.1101892288989052
,,,,,,logit,,,,0.0,220.93494390003616,3.178962882197917,9.813546758362548,0,174.45999999991383,-0.2275807951327602,-0.104584392540568,1105717,2,163.3560085253781,0,6,21,19403,True,174.47999999991382,2.291973283447436,0.0
,,,,,,replicator,,,,0.0,241.9857289000065,,10.000666666694134,0,300.01999999979967,0.5190597504109757,8.752966509180462,960064,0,164.99191714740508,0,0,3,0,False,300.01999999979967,,0.0
,,,,,,replicator,,,,0.0,266.6407532999874,,10.000666666694134,0,300.01999999979967,0.8104944277797963,12.35725603000914,780052,0,164.04594460792066,0,0,15,0,False,300.01999999979967,,0.0
,,,,,,replicator,,,,0.0,268.62789090001024,,10.000666666694134,0,300.01999999979967,0.380361792127534,6.418924973563938,840056,0,161.6785730938033,0,0,27,0,False,300.01999999979967,,0.0
,,,,,,best_response,,,,0.0,471.6278473000275,3.498052885819183,12.311797363671456,0,205.99999999988515,-0.3195391581088546,-0.1150061419039207,1473405,2,164.39158327703177,0,6,4,25541,True,206.01999999988516,3.547651718586713,0.1492193181599371
,,,,,,best_response,,,,0.0,428.81358830002137,3.395159319532675,15.220382129760418,0,169.03999999991876,-0.1231961791510676,8.168723098223213,1165069,1,164.27208058168665,0,21,16,10258,False,300.01999999979967,1.9072447879077492,0.1469927357663747
,,,,,,best_response,,,,0.0,191.866852200008,3.063401711573328,9.453782681835683,0,166.11999999992142,-0.1498521146110869,0.8157527602820771,1138722,2,162.57580510857449,0,6,28,17232,True,166.1399999999214,2.0609650253210923,0.0535520585152227
,,,,,,smith,,,,0.0,141.2771484000259,2.8704487528852414,6.523786304281724,0,122.33999999996122,-0.0718929449078749,0.3373090564532957,747911,2,164.78577062159414,0,6,10,10529,True,122.3599999999612,1.554552430580185,0.0
,,,,,,smith,,,,0.0,290.3300701000262,4.331740519803744,14.734710176271095,0,229.33999999986392,-0.110795842286785,0.9207447257862428,1353246,2,164.21251082494666,0,6,22,24121,True,229.3599999998639,2.8682723363781744,0.1115794888866649
,,,,,,bnn,,,,0.0,177.3616474000155,3.5286824415513705,8.480619989087442,0,142.29999999994308,-0.1410901587020249,0.3259248519099449,950931,2,164.39158327703177,0,6,4,15659,True,142.31999999994306,2.3291695277820565,0.0995541174730885
,,,,,,bnn,,,,0.0,346.5937255000463,3.666558417896948,14.35327998861708,0,101.59999999998008,-0.2982079934460888,-0.0551159518523096,1629719,1,164.27208058168665,0,6,16,58516,False,300.01999999979967,1.9614237718329204,0.1791606631331177
,,,,,,bnn,,,,0.0,205.6494021000108,3.7658508694198902,9.693215952032563,0,162.6199999999246,-0.0683929220472888,1.1973804158358732,999739,2,162.57580510857449,0,6,28,29312,True,162.63999999992458,1.9913467968013,0.0935547311248985
,,,,,,logit,,,,0.0,185.95771109999623,3.075486415965752,8.531691428397796,0,158.63999999992822,-0.0788027271417137,1.2503884291636336,793042,2,164.78577062159414,0,9,10,16396,True,158.6599999999282,1.7424832158825745,0.0
,,,,,,logit,,,,0.0,262.2276322999969,3.654930029388388,11.759697101409373,0,206.53999999988463,-0.3692868245115377,-0.1351037385599518,989416,2,164.21251082494666,0,9,22,15774,True,206.55999999988464,2.098730416489529,0.0947711688276054
,,,,,,replicator,,,,0.0,241.09261660004267,,10.000666666694134,0,300.01999999979967,0.872772668295287,7.664187882518568,1080072,0,164.39158327703177,0,0,4,0,False,300.01999999979967,,0.0
,,,,,,replicator,,,,0.0,269.025315899984,,10.000666666694134,0,300.01999999979967,0.7726276564031309,10.888137261924824,960064,0,164.27208058168665,0,0,16,0,False,300.01999999979967,,0.0
,,,,,,replicator,,,,0.0,270.5890186000033,,10.000666666694134,0,300.01999999979967,0.8674664732873388,10.271643163431651,960064,0,162.57580510857449,0,0,28,0,False,300.01999999979967,,0.0
,,,,,,best_response,,,,0.0,416.9107356000459,3.466155058224188,7.902559725296391,0,136.95999999994794,-0.0460034205261275,-0.0836169992175399,774649,2,162.53916119675563,0,6,5,7565,True,136.97999999994792,1.624141786070053,0.1031443779795253
,,,,,,best_response,,,,0.0,365.0495508000022,2.845935974798233,13.092436498544286,0,114.6599999999682,-0.3064687647340183,2.122829269295261,1643221,1,164.95158979780044,0,18,17,27894,False,300.01999999979967,1.6485985220192527,0.0
,,,,,,best_response,,,,0.0,345.8720298000262,4.122742862686869,14.926276120519896,0,135.5599999999492,-0.1180808283862723,4.190362135248133,1553605,1,162.6431845327441,0,18,29,69138,False,300.01999999979967,1.434160044074885,0.1480875446923648
,,,,,,smith,,,,0.0,353.00256749999244,3.743033534922714,17.854256519280646,0,182.0399999999069,-0.0863949032146678,-0.0199011434874094,1690799,1,162.62033852338874,0,9,11,33807,False,300.01999999979967,3.634893591873095,0.1526595817040953
,,,,,,smith,,,,0.0,277.01792190002743,3.702446378662161,12.456806896186212,0,225.23999999986765,-0.1618288349785824,1.15117463213066,1064760,2,164.09383038051985,0,6,23,16009,True,225.25999999986763,2.495261547122632,0.0715569593539591
,,,,,,bnn,,,,0.0,212.31293429998917,4.110812269354058,11.31009655921781,0,163.19999999992407,-0.0283236369610704,0.6550577781050659,1034107,2,162.53916119675563,0,6,5,17078,True,163.21999999992406,2.545741894523708,0.1424205190347951
,,,,,,bnn,,,,0.0,393.91465150000295,2.733141088446168,15.256040709199988,0,99.5999999999819,-0.4071659831775018,3.8844685356411306,1309160,1,164.95158979780044,0,18,17,67417,False,300.01999999979967,1.4537853403674688,0.1490156124771182
,,,,,,bnn,,,,0.0,354.0592721999856,4.122742862686869,15.644644183443493,0,135.5599999999492,-0.1180808283862723,4.190362135248133,1551413,1,162.6431845327441,0,18,29,31196,False,300.01999999979967,1.434160044074885,0.1480875446923648
,,,,,,logit,,,,0.0,213.20884300000037,3.737600642466802,10.555274380984857,0,169.4399999999184,-0.0944275705688997,0.1744588176463377,883311,2,162.62033852338874,0,6,11,16578,True,169.45999999991838,2.3625914564546644,0.0716689929856322
,,,,,,logit,,,,0.0,254.8888253000332,3.5873829009322358,10.72056851437518,0,188.9999999999006,-0.1085914555177706,0.0068984841900174,1099198,2,164.09383038051985,0,6,23,9671,True,189.0199999999006,2.0723274631538025,0.1031139637984939
,,,,,,replicator,,,,0.0,271.18399410002166,,10.000666666694134,0,300.01999999979967,0.4069785159982958,9.433504797058005,900060,0,162.53916119675563,0,0,5,0,False,300.01999999979967,,0.0
,,,,,,replicator,,,,0.0,247.8261419000337,,10.000666666694134,0,300.01999999979967,2.6791332224712456,10.34521134420164,780052,0,164.95158979780044,0,0,17,0,False,300.01999999979967,,0.0
,,,,,,replicator,,,,0.0,275.58137909998186,,10.000666666694134,0,300.01999999979967,2.1777238245120665,12.181325036315243,1260084,0,162.6431845327441,0,0,29,0,False,300.01999999979967,,0.0
,,,,,,best_response,,,,0.0,397.5738167000236,2.6948834696781487,6.801008937919506,0,136.91999999994798,-0.0661794303640161,0.5664112138021298,831241,2,164.73394516928846,0,6,6,8667,True,136.93999999994796,1.5241098385877936,0.0
,,,,,,best_response,,,,0.0,396.9872192000039,3.445495943933311,13.73438349668765,0,201.1399999998896,-0.1974232259864999,0.3554016542893019,1604190,1,162.4082928264706,0,18,18,18849,False,300.01999999979967,3.1981273679808067,0.1493353424648056
,,,,,,smith,,,,0.0,181.90464219998103,3.006936797512,8.397650229007668,0,159.57999999992737,-0.3481327396089397,0.5668977823741637,846713,2,159.08794149024982,0,6,0,12284,True,159.59999999992735,1.807603914340065,0.1128275045164173
,,,,,,smith,,,,0.0,275.61414399999194,4.305635235081567,16.322680357023664,0,239.7399999998545,-0.0504747961048845,-0.0201651433883576,1296212,2,162.84306823519117,0,6,12,37530,True,239.75999999985444,2.988812118544452,0.0755375493750066
,,,,,,smith,,,,0.0,220.44664540002125,2.9322825816071845,9.56873208443754,0,182.6799999999064,-0.0869814720026855,-0.0826035667925406,1083551,2,164.5402290768433,0,6,24,17467,True,182.69999999990637,2.1978328809641487,0.0698420619761046
,,,,,,bnn,,,,0.0,275.95077150000725,2.7845022473965875,11.729948239993403,0,239.2999999998549,-0.0991176927738743,0.8265603624071236,1401408,2,164.73394516928846,0,6,6,17848,True,239.31999999985484,2.325051648909968,0.0154747830401653
,,,,,,bnn,,,,0.0,321.31762860005256,3.998937968231087,14.175103096659582,0,167.3399999999203,-0.217982867735836,0.1010163891902244,1662294,1,162.4082928264706,0,18,18,42952,False,300.01999999979967,2.1561003767918647,0.1493353424648056
,,,,,,logit,,,,0.0,303.4201627000002,3.222962106807017,13.758001267663158,0,262.0199999998342,-0.0707443784014226,0.6732535340469056,1287176,2,159.08794149024982,0,6,0,19625,True,262.0399999998342,2.6089562504631334,0.161428690788865
,,,,,,logit,,,,0.0,251.4616114999517,4.255696922532306,13.072590591764836,0,195.57999999989465,-0.0757528746139755,1.2293879151868872,960602,2,162.84306823519117,0,6,12,24149,True,195.5999999998946,2.5215193797536632,0.0
,,,,,,logit,,,,0.0,312.0452142000431,3.3332333696615626,14.660997568211998,0,285.359999999813,-0.0644197722495974,1.428879009306626,1666959,2,164.5402290768433,0,6,24,24530,True,285.379999999813,2.8512023079595936,0.0821576420633744
,,,,,,replicator,,,,0.0,271.1696184999892,,10.000666666694134,0,300.01999999979967,0.6705512600996455,6.808107838800523,960064,0,164.73394516928846,0,0,6,0,False,300.01999999979967,,0.0
,,,,,,replicator,,,,0.0,270.1546903999988,,10.000666666694134,0,300.01999999979967,0.7925032041397397,12.22750569251462,960064,0,162.4082928264706,0,0,18,0,False,300.01999999979967,,0.0
,,,,,,best_response,,,,0.0,493.16352419997565,4.017133429525737,13.154951957656056,0,224.47999999986837,-0.2671382052120657,0.2577121035984031,1325389,2,164.1693678202221,0,6,7,21912,True,224.49999999986832,2.751885641834584,0.0959829876890701
,,,,,,best_response,,,,0.0,409.5791944999946,3.329048558227188,19.244740612586355,0,300.01999999979967,-0.0554960893127384,0.7499521863330916,2125353,0,164.03314879530987,0,6,19,55790,False,300.01999999979967,4.453561300139882,0.1014105122466312
,,,,,,smith,,,,0.0,282.00386340002296,3.8924473597805846,14.073305329073056,0,262.65999999983364,-0.0719506462805422,-0.0588575979717118,1485093,2,164.30284052668833,0,9,1,22923,True,262.6799999998336,3.1644580043681403,0.1136680274132813
,,,,,,smith,,,,0.0,267.46505780000007,4.19814254297122,12.820325169129902,0,232.07999999986143,-0.111510952451903,2.2947870940356374,1215864,2,161.40556095143774,0,9,13,19728,True,232.0999999998614,1.9483282629992225,0.093481661539474
,,,,,,smith,,,,0.0,213.11549290001855,3.828251793417603,10.820954296122018,0,172.1799999999159,-0.2981747592304269,-0.0874683681847177,861553,2,163.11594441134687,0,6,25,28364,True,172.1999999999159,2.426264685391731,0.118979139876112
