cfg_a_ref,cfg_belief_err,cfg_cap_scale,cfg_corridor,cfg_fitness,cfg_planner,cfg_protocol,cfg_recertify,cfg_recruit,cfg_safety,corridor_double,cpu_s,curvature,energy_Wh,false_cert,makespan,min_sep_amr,min_sep_load,msgs,n_done,phi_oracle,recert_reject,revisions,seed,slip,success,t_end,tortuosity,wall_pen_max
,,,,vector,,smith,,,,0.0,431.4300296000438,3.203074719618768,14.056770891225757,0,132.89999999995163,-0.1608189658769078,1.902237308085601,1658246,1,164.82799323822968,0,18,8,23372,False,300.01999999979967,2.8151695886504524,0.3661925968718784
,,,,vector,,smith,,,,0.0,311.25488100002985,3.2741549567846384,11.647572129145662,0,212.2199999998795,-0.1123118963481986,0.3255701262890085,1171439,2,164.4865489404765,0,6,20,17897,True,212.23999999987947,3.032308165729626,0.067935575665165
,,,,scalar,,smith,,,,0.0,325.39658439997584,3.704030004940321,12.001677715805236,0,239.41999999985475,-0.1281664807847302,-0.064299796096388,1398402,2,136.48216171767052,0,9,2,10555,True,239.43999999985476,1.78024860353681,0.0816149356851561
,,,,scalar,,smith,,,,0.0,205.75299740000628,3.4935158626846645,8.375840898523292,0,163.23999999992404,-0.152449814181919,0.0734811903745624,908584,2,127.53903812382,0,6,14,9819,True,163.25999999992402,1.5883524781678446,0.0089035227223508
,,,,scalar,,smith,,,,0.0,250.01406189997212,3.84873298538734,10.911127379279296,0,190.4799999998993,-0.0699599337469669,1.3875217982217496,1035285,2,136.22530809440505,0,6,26,11049,True,190.49999999989925,2.0976291067568207,0.1011098603645397
,,,,vector,,smith,,,,0.36,372.0853959999513,4.329697639053136,18.19094609499221,0,162.97999999992427,-0.0731303670027296,-0.1093139182155766,1896977,1,162.6988266292967,0,9,9,43816,False,300.01999999979967,4.507725699823375,0.0983297773146282
,,,,vector,,smith,,,,0.0,301.074334600009,3.643833941586091,11.504091357160188,0,191.03999999989875,-0.4264237050683667,0.3463918204775877,1222883,2,163.3560085253781,0,6,21,19084,True,191.05999999989876,2.632510882123138,0.0607419538193312
,,,,scalar,,smith,,,,0.0,407.90059279999696,4.040822414193218,15.96849638352311,0,120.5999999999628,-0.1920354257383266,0.5929159532741544,1474359,1,136.99191714740508,0,6,3,18662,False,300.01999999979967,2.4173260810209243,0.0108062302672902
,,,,scalar,,smith,,,,0.0,233.72674889996412,4.368940603707434,9.179756685246735,0,153.07999999993328,-0.110557876386841,-0.0381660164804507,954829,2,136.04594460792066,0,6,15,19992,True,153.09999999993326,2.209137750845,0.0413286243507151
,,,,scalar,,smith,,,,0.0,224.7691059000208,4.167658896555526,11.090092492386413,0,167.51999999992017,-0.0928886205988371,0.4031800675333148,906284,2,133.6785730938033,0,6,27,30442,True,167.53999999992013,2.7531554772030966,0.0
,,,,vector,,smith,,,,0.0,150.1801496000262,2.8704487528852414,6.523786304281724,0,122.33999999996122,-0.0718929449078749,0.3373090564532957,747911,2,164.78577062159414,0,6,10,10529,True,122.3599999999612,1.554552430580185,0.0
,,,,vector,,smith,,,,0.0,312.6169761000201,4.331740519803744,14.734710176271095,0,229.33999999986392,-0.110795842286785,0.9207447257862428,1353246,2,164.21251082494666,0,6,22,24121,True,229.3599999998639,2.8682723363781744,0.1115794888866649
,,,,scalar,,smith,,,,0.0,215.3488271999522,3.5286824415513705,8.480619989087442,0,142.29999999994308,-0.1410901587020249,0.3259248519099449,950931,2,136.39158327703177,0,6,4,15659,True,142.31999999994306,2.3291695277820565,0.0995541174730885
,,,,scalar,,smith,,,,0.0,463.1513550999807,2.4617768671665634,15.22185390097233,0,82.31999999999762,-0.2395623544636259,3.767744917278685,1304222,1,136.27208058168668,0,18,16,100157,False,300.01999999979967,1.2431891359063283,0.1481812939743131
,,,,scalar,,smith,,,,0.0,210.52350819995627,3.5931204098794733,8.932384977446269,0,149.03999999993695,-0.3047060394812919,0.8406914262493554,985586,2,134.57580510857449,0,6,28,13382,True,149.0599999999369,1.8820187363503704,0.1337344364519754
,,,,vector,,smith,,,,0.0,431.2946410999866,3.743033534922714,17.854256519280646,0,182.0399999999069,-0.0863949032146678,-0.0199011434874094,1690799,1,162.62033852338874,0,9,11,33807,False,300.01999999979967,3.634893591873095,0.1526595817040953
,,,,vector,,smith,,,,0.0,310.3268044000142,3.702446378662161,12.456806896186212,0,225.23999999986765,-0.1618288349785824,1.15117463213066,1064760,2,164.09383038051985,0,6,23,16009,True,225.25999999986763,2.495261547122632,0.0715569593539591
,,,,scalar,,smith,,,,0.0,206.5327404999989,3.8974915922266806,10.61258561006832,0,158.9999999999279,-0.1551128955201068,0.211994701873099,847900,2,134.53916119675566,0,6,5,13217,True,159.01999999992788,2.0231771483802423,0.0779466218028623
,,,,scalar,,smith,,,,0.0,273.931058200018,3.092761259522116,11.315638982522714,0,215.1799999998768,-0.1033010072258344,0.1787108168658147,1312510,2,136.95158979780044,0,6,17,17915,True,215.1999999998768,2.6472522164877894,0.0803321533235701
,,,,scalar,,smith,,,,0.0,229.0080120000057,3.877947551928238,10.254344842682563,0,166.37999999992118,-0.1820573362924117,0.5943244790028468,999609,2,134.6431845327441,0,6,29,25193,True,166.39999999992116,2.047933460904513,0.1201503399456673
,,,,vector,,smith,,,,0.0,189.527098999999,3.006936797512,8.397650229007668,0,159.57999999992737,-0.3481327396089397,0.5668977823741637,846713,2,159.08794149024982,0,6,0,12284,True,159.59999999992735,1.807603914340065,0.1128275045164173
,,,,vector,,smith,,,,0.0,335.04893930000253,4.305635235081567,16.322680357023664,0,239.7399999998545,-0.0504747961048845,-0.0201651433883576,1296212,2,162.84306823519117,0,6,12,37530,True,239.75999999985444,2.988812118544452,0.0755375493750066
,,,,vector,,smith,,,,0.0,279.95214660000056,2.9322825816071845,9.56873208443754,0,182.6799999999064,-0.0869814720026855,-0.0826035667925406,1083551,2,164.5402290768433,0,6,24,17467,True,182.69999999990637,2.1978328809641487,0.0698420619761046
,,,,scalar,,smith,,,,0.0,254.6957231999841,3.7244972652622943,9.841079635487908,0,174.77999999991354,-0.223763779084728,-0.0575998283080716,1227476,2,136.73394516928846,0,6,6,16050,True,174.79999999991352,2.336435860159305,0.0952715538545181
,,,,scalar,,smith,,,,0.0,385.51188519998686,3.957926410025793,13.587844764693315,0,124.75999999995902,-0.1184156444603084,3.847861270308956,1065474,1,134.4082928264706,0,10,18,15445,False,300.01999999979967,2.1022864808976567,0.1424641285491874
,,,,vector,,smith,,,,0.0,315.0664539000136,3.8924473597805846,14.073305329073056,0,262.65999999983364,-0.0719506462805422,-0.0588575979717118,1485093,2,164.30284052668833,0,9,1,22923,True,262.6799999998336,3.1644580043681403,0.1136680274132813
,,,,vector,,smith,,,,0.0,313.0846154000028,4.19814254297122,12.820325169129902,0,232.07999999986143,-0.111510952451903,2.2947870940356374,1215864,2,161.40556095143774,0,9,13,19728,True,232.0999999998614,1.9483282629992225,0.093481661539474
,,,,vector,,smith,,,,0.0,266.035863099969,3.828251793417603,10.820954296122018,0,172.1799999999159,-0.2981747592304269,-0.0874683681847177,861553,2,163.11594441134687,0,6,25,28364,True,172.1999999999159,2.426264685391731,0.118979139876112
,,,,scalar,,smith,,,,0.0,267.72295259998646,4.322122732166215,10.505442942701976,0,176.53999999991194,-0.0658287593101394,0.4067573880275201,1117093,2,136.1693678202221,0,6,7,10554,True,176.55999999991192,2.1954514599151613,0.0220696474602863
,,,,scalar,,smith,,,,0.0,235.00819169997703,3.324432433733766,10.21920715909646,0,172.43999999991567,-0.0184978708914866,1.2884551273982223,932118,2,136.03314879530987,0,6,19,20997,True,172.45999999991565,2.617808740857497,0.093589108982405
,,,,vector,,smith,,,,0.0,278.86326710000867,3.704030004940321,12.001677715805236,0,239.41999999985475,-0.1281664807847302,-0.064299796096388,1398402,2,164.48216171767052,0,9,2,10555,True,239.43999999985476,1.78024860353681,0.0816149356851561
,,,,vector,,smith,,,,0.0,201.84905400004936,3.4935158626846645,8.375840898523292,0,163.23999999992404,-0.152449814181919,0.0734811903745624,908584,2,155.53903812382,0,6,14,9819,True,163.25999999992402,1.5883524781678446,0.0089035227223508
,,,,vector,,smith,,,,0.0,262.10273110005073,3.84873298538734,10.911127379279296,0,190.4799999998993,-0.0699599337469669,1.3875217982217496,1035285,2,164.22530809440505,0,6,26,11049,True,190.49999999989925,2.0976291067568207,0.1011098603645397
,,,,scalar,,smith,,,,0.0,461.9954922000179,3.203074719618768,14.056770891225757,0,132.89999999995163,-0.1608189658769078,1.902237308085601,1658246,1,136.82799323822968,0,18,8,23372,False,300.01999999979967,2.8151695886504524,0.3661925968718784
,,,,scalar,,smith,,,,0.0,283.6237061000429,3.2741549567846384,11.647572129145662,0,212.2199999998795,-0.1123118963481986,0.3255701262890085,1171439,2,136.4865489404765,0,6,20,17897,True,212.23999999987947,3.032308165729626,0.067935575665165
,,,,vector,,smith,,,,0.0,350.94865740003297,4.040822414193218,15.96849638352311,0,120.5999999999628,-0.1920354257383266,0.5929159532741544,1474359,1,164.99191714740508,0,6,3,18662,False,300.01999999979967,2.4173260810209243,0.0108062302672902
,,,,vector,,smith,,,,0.0,203.36807299999052,4.368940603707434,9.179756685246735,0,153.07999999993328,-0.110557876386841,-0.0381660164804507,954829,2,164.04594460792066,0,6,15,19992,True,153.09999999993326,2.209137750845,0.0413286243507151
,,,,vector,,smith,,,,0.0,272.2296874000458,4.167658896555526,11.090092492386413,0,167.51999999992017,-0.0928886205988371,0.4031800675333148,906284,2,161.6785730938033,0,6,27,30442,True,167.53999999992013,2.7531554772030966,0.0
,,,,scalar,,smith,,,,0.36,435.6405948000029,4.329697639053136,18.19094609499221,0,162.97999999992427,-0.0731303670027296,-0.1093139182155766,1896977,1,134.6988266292967,0,9,9,43816,False,300.01999999979967,4.507725699823375,0.0983297773146282
,,,,scalar,,smith,,,,0.0,271.8347649999778,3.643833941586091,11.504091357160188,0,191.03999999989875,-0.4264237050683667,0.3463918204775877,1222883,2,135.3560085253781,0,6,21,19084,True,191.05999999989876,2.632510882123138,0.0607419538193312
,,,,vector,,smith,,,,0.0,194.55323019996283,3.5286824415513705,8.480619989087442,0,142.29999999994308,-0.1410901587020249,0.3259248519099449,950931,2,164.39158327703177,0,6,4,15659,True,142.31999999994306,2.3291695277820565,0.0995541174730885
,,,,vector,,smith,,,,0.0,387.9660830000066,2.4617768671665634,15.22185390097233,0,82.31999999999762,-0.2395623544636259,3.767744917278685,1304222,1,164.27208058168665,0,18,16,100157,False,300.01999999979967,1.2431891359063283,0.1481812939743131
,,,,vector,,smith,,,,0.0,202.9838576000184,3.5931204098794733,8.932384977446269,0,149.03999999993695,-0.3047060394812919,0.8406914262493554,985586,2,162.57580510857449,0,6,28,13382,True,149.0599999999369,1.8820187363503704,0.1337344364519754
,,,,scalar,,smith,,,,0.0,171.0147631999571,2.8704487528852414,6.523786304281724,0,122.33999999996122,-0.0718929449078749,0.3373090564532957,747911,2,136.78577062159414,0,6,10,10529,True,122.3599999999612,1.554552430580185,0.0
,,,,scalar,,smith,,,,0.0,323.57102910004323,4.331740519803744,14.734710176271095,0,229.33999999986392,-0.110795842286785,0.9207447257862428,1353246,2,136.21251082494666,0,6,22,24121,True,229.3599999998639,2.8682723363781744,0.1115794888866649
,,,,vector,,smith,,,,0.0,193.57371670001885,3.8974915922266806,10.61258561006832,0,158.9999999999279,-0.1551128955201068,0.211994701873099,847900,2,162.53916119675563,0,6,5,13217,True,159.01999999992788,2.0231771483802423,0.0779466218028623
,,,,vector,,smith,,,,0.0,265.2260479000397,3.092761259522116,11.315638982522714,0,215.1799999998768,-0.1033010072258344,0.1787108168658147,1312510,2,164.95158979780044,0,6,17,17915,True,215.1999999998768,2.6472522164877894,0.0803321533235701
,,,,vector,,smith,,,,0.0,267.92937170004006,3.877947551928238,10.254344842682563,0,166.37999999992118,-0.1820573362924117,0.5943244790028468,999609,2,162.6431845327441,0,6,29,25193,True,166.39999999992116,2.047933460904513,0.1201503399456673
,,,,scalar,,smith,,,,0.0,429.8238017000258,3.743033534922714,17.854256519280646,0,182.0399999999069,-0.0863949032146678,-0.0199011434874094,1690799,1,134.62033852338874,0,9,11,33807,False,300.01999999979967,3.634893591873095,0.1526595817040953
,,,,scalar,,smith,,,,0.0,308.9967099999776,3.702446378662161,12.456806896186212,0,225.23999999986765,-0.1618288349785824,1.15117463213066,1064760,2,136.09383038051985,0,6,23,16009,True,225.25999999986763,2.495261547122632,0.0715569593539591
