cfg_a_ref,cfg_belief_err,cfg_cap_scale,cfg_corridor,cfg_fitness,cfg_planner,cfg_protocol,cfg_recertify,cfg_recruit,cfg_safety,corridor_double,cpu_s,curvature,energy_Wh,false_cert,makespan,min_sep_amr,min_sep_load,msgs,n_done,phi_oracle,recert_reject,revisions,seed,slip,success,t_end,tortuosity,wall_pen_max
,,,lease,,,smith,,,,0.0,244.70123340003192,3.704030004940321,12.001677715805236,0,239.41999999985475,-0.1281664807847302,-0.064299796096388,1398402,2,164.48216171767052,0,9,2,10555,True,239.43999999985476,1.78024860353681,0.0816149356851561
,,,lease,,,smith,,,,0.0,171.82226600003196,3.4935158626846645,8.375840898523292,0,163.23999999992404,-0.152449814181919,0.0734811903745624,908584,2,155.53903812382,0,6,14,9819,True,163.25999999992402,1.5883524781678446,0.0089035227223508
,,,price,,,smith,,,,21.05999999999964,169.9321256999974,4.059736138208736,9.193718506100346,0,148.37999999993755,-0.0208351452936597,-0.042894731091569,1030778,2,164.73394516928846,0,6,6,18406,True,148.3999999999375,2.4855321338085847,0.0942106192510294
,,,price,,,smith,,,,0.0,210.31440570001723,3.25632045084215,10.219130052352842,0,208.9999999998824,-0.2854932997606072,1.1974462897853453,1079979,2,162.4082928264706,0,6,18,17174,True,209.0199999998824,1.9041861067463444,0.0531231715124072
,,,lease,,,smith,,,,0.0,310.5324542000308,4.040822414193218,15.96849638352311,0,120.5999999999628,-0.1920354257383266,0.5929159532741544,1474359,1,164.99191714740508,0,6,3,18662,False,300.01999999979967,2.4173260810209243,0.0108062302672902
,,,lease,,,smith,,,,0.0,171.4940247000195,4.368940603707434,9.179756685246735,0,153.07999999993328,-0.110557876386841,-0.0381660164804507,954829,2,164.04594460792066,0,6,15,19992,True,153.09999999993326,2.209137750845,0.0413286243507151
,,,price,,,smith,,,,0.0,151.81622839998454,3.631121152689026,8.402814087234553,0,131.09999999995327,-0.2057901558173487,0.0648878002287673,814711,2,164.1693678202221,0,6,7,10549,True,131.11999999995325,2.001088467846839,0.0776922296334916
,,,price,,,smith,,,,0.0,182.3891703999834,4.003189859646641,9.94890237848719,0,160.35999999992666,-0.0437233752085736,0.5982936611720682,941342,2,164.03314879530987,0,6,19,22611,True,160.37999999992664,2.557596180600456,0.055654471343316
,,,lease,,,smith,,,,0.0,168.2431127000018,3.5286824415513705,8.480619989087442,0,142.29999999994308,-0.1410901587020249,0.3259248519099449,950931,2,164.39158327703177,0,6,4,15659,True,142.31999999994306,2.3291695277820565,0.0995541174730885
,,,lease,,,smith,,,,0.0,341.4912035000161,2.4617768671665634,15.22185390097233,0,82.31999999999762,-0.2395623544636259,3.767744917278685,1304222,1,164.27208058168665,0,18,16,100157,False,300.01999999979967,1.2431891359063283,0.1481812939743131
,,,price,,,smith,,,,0.0,303.4765585000277,4.489761906194132,13.143405553495713,0,69.14000000000961,-0.1608189658769078,-0.0454609225413751,1340439,1,164.82799323822968,0,18,8,18920,False,300.01999999979967,0.8812943883371924,0.1039086378225073
,,,lease,,,smith,,,,0.0,174.6534123000456,3.8974915922266806,10.61258561006832,0,158.9999999999279,-0.1551128955201068,0.211994701873099,847900,2,162.53916119675563,0,6,5,13217,True,159.01999999992788,2.0231771483802423,0.0779466218028623
,,,lease,,,smith,,,,0.0,223.10174999997253,3.092761259522116,11.315638982522714,0,215.1799999998768,-0.1033010072258344,0.1787108168658147,1312510,2,164.95158979780044,0,6,17,17915,True,215.1999999998768,2.6472522164877894,0.0803321533235701
,,,price,,,smith,,,,0.0,199.42102149996208,3.635215943708889,9.437406248909513,0,185.6399999999037,-0.0618200376189513,0.390211380980352,1060750,2,162.6988266292967,0,9,9,11730,True,185.65999999990365,1.895912519521388,0.0
