campaign_id,world_id,world_seed,world_digest,scenario,capacity_cv,pressure,replicate,strategic_order,revision_rule,fitness,cell,method,beta_lll,algorithm_status,terminal_phase,capacity_deficit,distance_cost,excess_capacity,assigned_robots,unserved_loads,feasible,rounds,messages,bytes,commits,bytes_per_agent,runtime_ms,oracle_status,oracle_objective,oracle_bound,oracle_gap,oracle_runtime_s,oracle_feasible,oracle_certified
SP1_N3B_REVISION_FITNESS_v2,n3b-uniform-cv0.00-p0.85-r02,205796400744306,5acc0e2f0d6a386f19b58d9abf4002536fc79189d64c6d4e3b85113ae3dc5d50,uniform,0.0,0.85,2,2,2BR,F2,2BR-F2,geo_qpg_p,4.0,LOCAL_MINIMUM,G,0.0,629.9991044460845,12.000000000000007,16,0,True,378,1378,67176,29,4198.5,125.58160000480711,OPTIMAL,629.9991044460845,629.9991044460846,0.0,0.0017816000035963953,True,True
SP1_N3B_REVISION_FITNESS_v2,n3b-uniform-cv0.00-p0.85-r03,114451824434245,cf635fe420e9e6d2bdfc5628b18688ff2f6374dadc9124fa13c6019f4cbe3540,uniform,0.0,0.85,3,1,BR,F0,BR-F0,geo_qpg_u,4.0,LOCAL_MINIMUM,Q,0.3253891921334855,661.4477097971892,12.325389192133473,16,1,False,35,402,13680,19,855.0,6.755599984899163,INFEASIBLE,,,0.0,0.002175199973862618,False,False
SP1_N3B_REVISION_FITNESS_v2,n3b-uniform-cv0.00-p0.85-r03,114451824434245,cf635fe420e9e6d2bdfc5628b18688ff2f6374dadc9124fa13c6019f4cbe3540,uniform,0.0,0.85,3,1,BR,F1,BR-F1,geo_qpg_u,4.0,LOCAL_MINIMUM,Q,0.3253891921334855,773.8619808924119,12.325389192133473,16,1,False,32,294,9948,16,621.75,5.857299955096096,INFEASIBLE,,,0.0,0.002175199973862618,False,False
SP1_N3B_REVISION_FITNESS_v2,n3b-uniform-cv0.00-p0.85-r03,114451824434245,cf635fe420e9e6d2bdfc5628b18688ff2f6374dadc9124fa13c6019f4cbe3540,uniform,0.0,0.85,3,1,BR,F2,BR-F2,geo_qpg_u,4.0,LOCAL_MINIMUM,Q,0.3253891921334855,678.0117602683443,12.325389192133473,16,1,False,32,298,10116,16,632.25,5.851699970662594,INFEASIBLE,,,0.0,0.002175199973862618,False,False
SP1_N3B_REVISION_FITNESS_v2,n3b-uniform-cv0.00-p0.85-r03,114451824434245,cf635fe420e9e6d2bdfc5628b18688ff2f6374dadc9124fa13c6019f4cbe3540,uniform,0.0,0.85,3,1,ASR,F0,ASR-F0,geo_qpg_smith,4.0,LOCAL_MINIMUM,Q,0.3253891921334855,808.9958880569604,12.325389192133473,16,1,False,32,288,9696,16,606.0,6.239300011657178,INFEASIBLE,,,0.0,0.002175199973862618,False,False
SP1_N3B_REVISION_FITNESS_v2,n3b-uniform-cv0.00-p0.85-r03,114451824434245,cf635fe420e9e6d2bdfc5628b18688ff2f6374dadc9124fa13c6019f4cbe3540,uniform,0.0,0.85,3,1,ASR,F1,ASR-F1,geo_qpg_smith,4.0,LOCAL_MINIMUM,Q,0.3253891921334855,844.7656978794212,12.325389192133473,16,1,False,32,288,9696,16,606.0,7.362999953329563,INFEASIBLE,,,0.0,0.002175199973862618,False,False
SP1_N3B_REVISION_FITNESS_v2,n3b-uniform-cv0.00-p0.85-r03,114451824434245,cf635fe420e9e6d2bdfc5628b18688ff2f6374dadc9124fa13c6019f4cbe3540,uniform,0.0,0.85,3,1,ASR,F2,ASR-F2,geo_qpg_smith,4.0,LOCAL_MINIMUM,Q,0.3253891921334855,844.7656978794212,12.325389192133473,16,1,False,32,288,9696,16,606.0,6.177600007504225,INFEASIBLE,,,0.0,0.002175199973862618,False,False
SP1_N3B_REVISION_FITNESS_v2,n3b-uniform-cv0.00-p0.85-r03,114451824434245,cf635fe420e9e6d2bdfc5628b18688ff2f6374dadc9124fa13c6019f4cbe3540,uniform,0.0,0.85,3,1,LLL,F0,LLL-F0,geo_qpg_lll,4.0,LOCAL_MINIMUM,Q,0.3253891921334855,724.6554463484993,12.325389192133473,16,1,False,163,3224,111312,117,6957.0,31.80560003966093,INFEASIBLE,,,0.0,0.002175199973862618,False,False
SP1_N3B_REVISION_FITNESS_v2,n3b-uniform-cv0.00-p0.85-r03,114451824434245,cf635fe420e9e6d2bdfc5628b18688ff2f6374dadc9124fa13c6019f4cbe3540,uniform,0.0,0.85,3,1,LLL,F1,LLL-F1,geo_qpg_lll,4.0,LOCAL_MINIMUM,Q,0.3253891921334855,752.2112040292449,12.325389192133473,16,1,False,156,3266,113148,111,7071.75,30.697800044436008,INFEASIBLE,,,0.0,0.002175199973862618,False,False
SP1_N3B_REVISION_FITNESS_v2,n3b-uniform-cv0.00-p0.85-r03,114451824434245,cf635fe420e9e6d2bdfc5628b18688ff2f6374dadc9124fa13c6019f4cbe3540,uniform,0.0,0.85,3,1,LLL,F2,LLL-F2,geo_qpg_lll,4.0,LOCAL_MINIMUM,Q,0.3253891921334855,752.2112040292449,12.325389192133473,16,1,False,156,3266,113148,111,7071.75,28.240500018000603,INFEASIBLE,,,0.0,0.002175199973862618,False,False
