scenario_generator,rank,method,method_label,method_family,method_scope,method_ownership,method_variant,method_comparison_group,method_training_type,method_execution_model,method_communication_pattern,method_trainable_parameters,method_training_parameters,method_tuned_parameters,method_training_episodes,method_train_seed_count,method_validation_seed_count,method_test_seed_count,method_tuning_type,method_tuning_seed_count,method_tuning_validation_seed_count,method_tuning_artifact,method_uses_neural_policy,method_uses_decoder,method_checkpoint_version,method_rollout_action_mode,n,ranking_rule,capacity_success_rate_mean,served_load_rate_mean,capacity_satisfaction_ratio_mean,demand_satisfaction_ratio_mean,coalition_success_rate_mean,under_capacity_kg_mean,over_capacity_kg_mean,capacity_waste_ratio_mean,mean_capacity_margin_kg_mean,nominal_payload_assigned_kg_mean,effective_capacity_assigned_kg_mean,incomplete_capacity_kg_mean,incomplete_capacity_ratio_mean,served_capacity_alignment_mean,robots_underassigned_mean,robots_overassigned_mean,travel_distance_m_mean,estimated_arrival_time_s_mean,energy_proxy_wh_mean,score_value_mean,oracle_score_value_mean,signed_score_delta_vs_oracle_mean,oracle_dominance_violation_mean,optimality_gap_vs_oracle_mean,capacity_oracle_satisfaction_ratio_mean,capacity_oracle_success_rate_mean,effective_feasibility_ratio_mean,capacity_gap_vs_capacity_oracle_mean,signed_capacity_delta_vs_capacity_oracle_mean,priority_regret_mean,communication_messages_mean,communication_coverage_ratio_mean,runtime_ms_mean,captured_reward_mean,oracle_reward_mean
ALL_SCENARIOS,1,oracle_reference,Oracle reference,model_based_oracle,centralized,reference,exact_capacity_reference_replay,centralized_oracle_reference,none,centralized_exact_reference_replay,centralized_all_robot_load_pairs,0,0,3,0,0,0,0,,0,0,,False,False,,supervised_or_static,1560,"min score-oracle gap, max capacity success, min capacity-ceiling gap, then min incomplete capacity and physical/resource cost",0.4867521367521367,0.4867521367521367,0.5139211546398864,0.5139211546398864,0.4867521367521367,206.58720937665606,5.426198689489989,0.03014986462452826,-52.65050969651571,404.49825105477237,182.92543210971067,53.796385757726995,0.2994191928936105,0.6940054488211347,3.426282051282051,3.1698717948717947,62.09777304423264,21.99327853361809,375.27829119368056,262.98404916429376,262.98404916429376,0.0,0.0,0.0,0.5285994875186578,0.22688034188034184,0.5285994875186578,0.028508927367660992,-0.014678332878771409,0.0,32.003846153846155,0.9329502442002442,46.41991237197848,5.286656631385664,5.286656631385664
ALL_SCENARIOS,2,capacity_oracle_reference,Pure capacity oracle reference,model_based_oracle,centralized,reference,exact_capacity_coverage_replay,centralized_capacity_ceiling_reference,none,centralized_exact_capacity_ceiling_replay,centralized_all_robot_load_pairs,0,0,2,0,0,0,0,,0,0,,False,False,,supervised_or_static,1560,"min score-oracle gap, max capacity success, min capacity-ceiling gap, then min incomplete capacity and physical/resource cost",0.22688034188034184,0.22688034188034184,0.5285994875186578,0.5285994875186578,0.22688034188034184,201.39981720428486,2.421536978986871,0.013538997177855372,-52.06587578378594,404.4946555108489,185.10816257157876,136.16814751300257,0.7325548788397989,0.26292320293180244,3.1794871794871793,2.923076923076923,59.57523936271656,21.102511321734923,360.3633405298811,251.13517249471127,262.98404916429376,-11.84887666958244,0.0,0.04872607720595742,0.5285994875186578,0.22688034188034184,0.5285994875186578,0.0,0.0,3.0795001102885564,32.003846153846155,0.9357493894993895,12.856881603082188,2.207156521097109,5.286656631385664
ALL_SCENARIOS,3,replicator_capacity_marginal,Replicator capacity marginal payoff,model_based,decentralized,baseline,population_game_marginal_capacity_payoff,sp2_plain_vs_marginal_ablation,none,distributed_marginal_capacity_payoff_rule,local_effective_capacity_marginal_scores,0,0,4,0,0,0,0,,0,0,,False,False,,supervised_or_static,1560,"min score-oracle gap, max capacity success, min capacity-ceiling gap, then min incomplete capacity and physical/resource cost",0.15585470085470088,0.15585470085470088,0.5200174855994447,0.5200174855994447,0.15585470085470088,201.73843478069455,5.544804888825136,0.032417091250197524,-51.366197239538934,405.13487436500264,187.89281290500733,155.86899617740204,0.8162061146166083,0.16746464390819807,1.955128205128205,1.7147435897435896,57.45541869216309,21.832172695793737,347.5587403737119,224.29270433053227,262.98404916429376,-38.69134483376145,0.0,0.15206346511383725,0.5285994875186578,0.22688034188034184,0.5285994875186578,0.027461878608961564,-0.008582001919213105,3.9194249628760014,29.165384615384614,0.9438049450549452,0.4008209614160781,1.3794683386710438,5.286656631385664
ALL_SCENARIOS,4,smith_capacity_marginal,Smith-QR capacity marginal payoff,model_based,decentralized,proposed,smith_qr_marginal_capacity_payoff,sp2_plain_vs_marginal_ablation,none,distributed_smith_qr_marginal_payoff_rule,local_effective_capacity_marginal_scores,0,0,4,0,0,0,0,,0,0,,False,False,,supervised_or_static,1560,"min score-oracle gap, max capacity success, min capacity-ceiling gap, then min incomplete capacity and physical/resource cost",0.1349679487179487,0.1349679487179487,0.5208000260062006,0.5208000260062006,0.1349679487179487,201.527258521322,4.825167124015306,0.028346820200178167,-51.49141723092893,405.13487436500264,187.38435139957,161.17399654671206,0.848251123086755,0.13669637893438488,1.7775641025641025,1.5371794871794873,56.925576897549014,21.120286385213863,344.30266162771574,222.90819219820733,262.98404916429376,-40.075856966086405,0.0,0.1571449057299233,0.5285994875186578,0.22688034188034184,0.5285994875186578,0.025839249333078507,-0.00779946151245719,4.134093997961316,29.165384615384614,0.9441895604395605,0.4046555120462122,1.162183605524641,5.286656631385664
ALL_SCENARIOS,5,replicator_capacity_plain,Replicator capacity plain payoff,model_based,decentralized,baseline,population_game_plain_payoff,sp2_plain_vs_marginal_ablation,none,distributed_plain_capacity_payoff_rule,local_deficit_pressure_scores,0,0,4,0,0,0,0,,0,0,,False,False,,supervised_or_static,1560,"min score-oracle gap, max capacity success, min capacity-ceiling gap, then min incomplete capacity and physical/resource cost",0.05414529914529915,0.05414529914529915,0.4974038935593754,0.4974038935593754,0.05414529914529915,212.74732657003065,1.6252200329669677,0.010214690599145775,-55.31581099946785,405.1138238964508,172.9643362598131,163.8171192324437,0.9426867093439553,0.05261200141552459,1.7371794871794872,1.4955128205128205,72.37612662791173,24.256099196748806,438.0655487986211,169.19375797531143,262.98404916429376,-93.79029118898231,0.0,0.3623785264343818,0.5285994875186578,0.22688034188034184,0.5285994875186578,0.06634474958328002,-0.031195593959282373,4.853579735533892,29.165384615384614,0.9230822649572649,0.4090338446146164,0.4379169372684272,5.286656631385664
ALL_SCENARIOS,6,smith_capacity_plain,Smith-QR capacity plain payoff,model_based,decentralized,proposed,smith_qr_plain_payoff,sp2_plain_vs_marginal_ablation,none,distributed_smith_qr_plain_payoff_rule,local_deficit_pressure_scores,0,0,4,0,0,0,0,,0,0,,False,False,,supervised_or_static,1560,"min score-oracle gap, max capacity success, min capacity-ceiling gap, then min incomplete capacity and physical/resource cost",0.05118589743589743,0.05118589743589743,0.4920468295867903,0.4920468295867903,0.05118589743589743,214.62006081950534,1.497647128424453,0.00944369001612352,-55.84733813695346,405.1138238964508,170.96402910579584,162.50216662343416,0.9464607286831754,0.04902270460908122,1.7435897435897436,1.501923076923077,74.70972480639692,24.69363509684216,452.3376827226497,166.82056156199346,262.98404916429376,-96.16348760230025,0.0,0.37167714767214033,0.5285994875186578,0.22688034188034184,0.5285994875186578,0.0758081775309436,-0.03655265793186738,4.879014180382848,29.165384615384614,0.9203311965811966,0.3957061556717142,0.41037267921215453,5.286656631385664
