experiment_id,scenario_generator,scenario_variant_id,seed,method,method_label,n_robots,n_loads,demand_ratio,heterogeneous_robots,communication_radius,assigned_robots,assignment_cost,captured_reward,coalition_success_rate,coalition_time,communication_messages,demand_satisfaction_ratio,idle_robots,optimality_gap_vs_oracle,oracle_reward,oracle_runtime_ms,priority_regret,robots_overassigned,robots_underassigned,runtime_ms,served_load_rate,strategy_switches
SP1_DEBUG_smoke,setup,setup_v00,2000,mappo_recruitment,MAPPO recruitment checkpoint,4,1,0.5,False,inf,2,5.375186073377842,1.7,1.0,1.0,4,1.0,2,0.0,1.7,0.1238000113517046,0.0,0,0,6.079799961298704,1.0,0
SP1_DEBUG_smoke,setup,setup_v00,2000,oracle_reference,Oracle reference,4,1,0.5,False,inf,2,5.375186073377842,1.7,1.0,1.0,4,1.0,2,0.0,1.7,0.1238000113517046,0.0,0,0,0.1238000113517046,1.0,0
SP1_DEBUG_smoke,setup,setup_v00,2001,greedy_nearest,Greedy nearest,4,1,0.5,False,inf,2,10.512319317129194,1.7,1.0,1.0,4,1.0,2,0.0,1.7,0.06429996574297547,0.0,0,0,0.06059999577701092,1.0,0
SP1_DEBUG_smoke,setup,setup_v00,2001,hungarian_expanded,Hungarian expanded,4,1,0.5,False,inf,2,10.512319317129194,1.7,1.0,1.0,4,1.0,2,0.0,1.7,0.06429996574297547,0.0,0,0,0.037400051951408386,1.0,0
SP1_DEBUG_smoke,setup,setup_v00,2001,centralized_coalition_milp,Centralized coalition oracle,4,1,0.5,False,inf,2,10.512319317129194,1.7,1.0,1.0,4,1.0,2,0.0,1.7,0.06429996574297547,0.0,0,0,0.04910002462565899,1.0,0
SP1_DEBUG_smoke,setup,setup_v00,2001,cbba,CBBA-like auction,4,1,0.5,False,inf,2,10.512319317129194,1.7,1.0,1.0,4,1.0,2,0.0,1.7,0.06429996574297547,0.0,0,0,0.10819995077326894,1.0,0
SP1_DEBUG_smoke,setup,setup_v00,2001,replicator_cardinality,Replicator cardinality,4,1,0.5,False,inf,2,10.512319317129194,1.7,1.0,1.0,4,1.0,2,0.0,1.7,0.06429996574297547,0.0,0,0,0.07239996921271086,1.0,0
SP1_DEBUG_smoke,setup,setup_v00,2001,smith_cardinality,Smith cardinality,4,1,0.5,False,inf,4,27.320609175623492,1.7,1.0,1.0,4,1.0,0,0.7156215245531808,1.7,0.06429996574297547,0.0,2,0,0.03679998917505145,1.0,0
SP1_DEBUG_smoke,setup,setup_v00,2001,bnn_cardinality,BNN cardinality,4,1,0.5,False,inf,2,10.512319317129194,1.7,1.0,1.0,4,1.0,2,0.0,1.7,0.06429996574297547,0.0,0,0,0.06569997640326619,1.0,0
SP1_DEBUG_smoke,setup,setup_v00,2001,primal_dual_cardinality_capacity,Primal-dual cardinality capacity,4,1,0.5,False,inf,2,10.512319317129194,1.7,1.0,1.0,4,1.0,2,0.0,1.7,0.06429996574297547,0.0,0,0,0.13770000077784061,1.0,0
SP1_DEBUG_smoke,setup,setup_v00,2001,primal_dual_wrench_market,Primal-dual wrench market,4,1,0.5,False,inf,2,10.512319317129194,1.7,1.0,1.0,4,1.0,2,0.0,1.7,0.06429996574297547,0.0,0,0,0.13339996803551912,1.0,0
SP1_DEBUG_smoke,setup,setup_v00,2001,imitation_oracle,Data-driven imitation oracle,4,1,0.5,False,inf,2,10.512319317129194,1.7,1.0,1.0,4,1.0,2,0.0,1.7,0.06429996574297547,0.0,0,0,0.3706000279635191,1.0,0
SP1_DEBUG_smoke,setup,setup_v00,2001,mappo_recruitment,MAPPO recruitment checkpoint,4,1,0.5,False,inf,2,10.512319317129194,1.7,1.0,1.0,4,1.0,2,0.0,1.7,0.06429996574297547,0.0,0,0,1.9367000204510987,1.0,0
SP1_DEBUG_smoke,setup,setup_v00,2001,oracle_reference,Oracle reference,4,1,0.5,False,inf,2,10.512319317129194,1.7,1.0,1.0,4,1.0,2,0.0,1.7,0.06429996574297547,0.0,0,0,0.06429996574297547,1.0,0
SP1_DEBUG_smoke,setup,setup_v00,2002,greedy_nearest,Greedy nearest,4,1,0.5,False,inf,2,5.640614597657745,1.7,1.0,1.0,4,1.0,2,0.0,1.7,0.07639999967068434,0.0,0,0,0.06529997335746884,1.0,0
SP1_DEBUG_smoke,setup,setup_v00,2002,hungarian_expanded,Hungarian expanded,4,1,0.5,False,inf,2,5.640614597657745,1.7,1.0,1.0,4,1.0,2,0.0,1.7,0.07639999967068434,0.0,0,0,0.0399000127799809,1.0,0
SP1_DEBUG_smoke,setup,setup_v00,2002,centralized_coalition_milp,Centralized coalition oracle,4,1,0.5,False,inf,2,5.640614597657745,1.7,1.0,1.0,4,1.0,2,0.0,1.7,0.07639999967068434,0.0,0,0,0.05909998435527086,1.0,0
SP1_DEBUG_smoke,setup,setup_v00,2002,cbba,CBBA-like auction,4,1,0.5,False,inf,2,5.640614597657745,1.7,1.0,1.0,4,1.0,2,0.0,1.7,0.07639999967068434,0.0,0,0,0.13000000035390258,1.0,0
SP1_DEBUG_smoke,setup,setup_v00,2002,replicator_cardinality,Replicator cardinality,4,1,0.5,False,inf,3,11.060770096672869,1.7,1.0,1.0,4,1.0,1,0.1911238703560714,1.7,0.07639999967068434,0.0,1,0,0.17339998157694936,1.0,0
SP1_DEBUG_smoke,setup,setup_v00,2002,smith_cardinality,Smith cardinality,4,1,0.5,False,inf,4,20.02268162563643,1.7,1.0,1.0,4,1.0,0,0.5071360617988161,1.7,0.07639999967068434,0.0,2,0,0.07459998596459627,1.0,0
SP1_DEBUG_smoke,setup,setup_v00,2002,bnn_cardinality,BNN cardinality,4,1,0.5,False,inf,3,11.060770096672869,1.7,1.0,1.0,4,1.0,1,0.1911238703560714,1.7,0.07639999967068434,0.0,1,0,0.16759999562054873,1.0,0
SP1_DEBUG_smoke,setup,setup_v00,2002,primal_dual_cardinality_capacity,Primal-dual cardinality capacity,4,1,0.5,False,inf,2,5.640614597657745,1.7,1.0,1.0,4,1.0,2,0.0,1.7,0.07639999967068434,0.0,0,0,0.31780003337189555,1.0,0
SP1_DEBUG_smoke,setup,setup_v00,2002,primal_dual_wrench_market,Primal-dual wrench market,4,1,0.5,False,inf,2,5.640614597657745,1.7,1.0,1.0,4,1.0,2,0.0,1.7,0.07639999967068434,0.0,0,0,0.29609998455271125,1.0,0
SP1_DEBUG_smoke,setup,setup_v00,2002,imitation_oracle,Data-driven imitation oracle,4,1,0.5,False,inf,2,5.640614597657745,1.7,1.0,1.0,4,1.0,2,0.0,1.7,0.07639999967068434,0.0,0,0,0.7157999789342284,1.0,0
SP1_DEBUG_smoke,setup,setup_v00,2002,mappo_recruitment,MAPPO recruitment checkpoint,4,1,0.5,False,inf,2,5.640614597657745,1.7,1.0,1.0,4,1.0,2,0.0,1.7,0.07639999967068434,0.0,0,0,2.2400000016205013,1.0,0
SP1_DEBUG_smoke,setup,setup_v00,2002,oracle_reference,Oracle reference,4,1,0.5,False,inf,2,5.640614597657745,1.7,1.0,1.0,4,1.0,2,0.0,1.7,0.07639999967068434,0.0,0,0,0.07639999967068434,1.0,0
