_grid,cfg_a_ref,cfg_belief_err,cfg_cap_scale,cfg_corridor,cfg_fitness,cfg_planner,cfg_protocol,cfg_recertify,cfg_recruit,cfg_safety,corridor_double,cpu_s,curvature,energy_Wh,false_cert,makespan,min_sep_amr,min_sep_load,msgs,n_done,phi_oracle,recert_reject,revisions,seed,slip,success,t_end,tortuosity,wall_pen_max
planificador,,,,,,game,smith,,,,0.0,177.07756880001398,3.4935158626846645,8.375840898523292,0,163.23999999992404,-0.15244981418191905,0.07348119037456247,908584,2,155.53903812382,0,6,14,9819,True,163.25999999992402,1.5883524781678446,0.008903522722350843
planificador,,,,,,game,smith,,,,0.0,212.74117940000724,3.8487329853873398,10.911127379279295,0,190.47999999989926,-0.0699599337469669,1.3875217982217496,1035285,2,164.22530809440505,0,6,26,11049,True,190.49999999989925,2.0976291067568207,0.10110986036453973
pasillo,,,,lease,,,smith,,,,0.0,353.3293253000011,3.203074719618768,14.056770891225757,0,132.89999999995163,-0.16081896587690786,1.902237308085601,1658246,1,164.82799323822968,0,18,8,23372,False,300.01999999979967,2.8151695886504524,0.36619259687187844
pasillo,,,,price,,,smith,,,,0.0,138.30837399995653,3.1117508446150817,7.081024961846659,0,125.95999999995793,-0.3358396280833479,0.18573526053839062,711623,2,159.08794149024982,0,6,0,12237,True,125.97999999995791,1.700378581825813,0.0
pasillo,,,,price,,,smith,,,,0.18,175.292230299965,3.5533950212125847,9.577616303863202,0,157.49999999992926,-0.06606269120743033,0.49222224642424095,873173,2,162.84306823519117,0,6,12,16247,True,157.51999999992924,1.8864057045671292,0.14805986390637393
seguridad,,,,,,,smith,,,nested,0.0,162.0536227999837,3.5286824415513705,8.480619989087442,0,142.29999999994308,-0.1410901587020249,0.3259248519099449,950931,2,164.39158327703177,0,6,4,15659,True,142.31999999994306,2.3291695277820565,0.09955411747308851
seguridad,,,,,,,smith,,,nested,0.0,324.24353119998705,2.4617768671665634,15.22185390097233,0,82.31999999999762,-0.23956235446362595,3.7677449172786854,1304222,1,164.27208058168665,0,18,16,100157,False,300.01999999979967,1.2431891359063283,0.14818129397431318
seguridad,,,,,,,smith,,,coalition,0.0,319.1613409999991,3.203074719618768,14.056770891225757,0,132.89999999995163,-0.16081896587690786,1.902237308085601,1658246,1,164.82799323822968,0,18,8,23372,False,300.01999999979967,2.8151695886504524,0.36619259687187844
seguridad,,,,,,,smith,,,none,0.0,152.60409939999226,3.006936797512,8.397650229007668,0,159.57999999992737,-0.34813273960893976,0.5668977823741637,846713,2,159.08794149024982,0,6,0,12284,True,159.59999999992735,1.807603914340065,0.11282750451641732
seguridad,,,,,,,smith,,,none,0.0,236.77890829998069,4.305635235081567,16.322680357023664,0,239.73999999985446,-0.05047479610488456,-0.02016514338835762,1296212,2,162.84306823519117,0,6,12,37530,True,239.75999999985444,2.988812118544452,0.07553754937500662
reclutamiento,,,,,,,smith,,atomic,,0.0,138.146946199995,3.5286824415513705,8.480619989087442,0,142.29999999994308,-0.1410901587020249,0.3259248519099449,950931,2,164.39158327703177,0,6,4,15659,True,142.31999999994306,2.3291695277820565,0.09955411747308851
reclutamiento,,,,,,,smith,,atomic,,0.0,302.7957253999775,2.4617768671665634,15.22185390097233,0,82.31999999999762,-0.23956235446362595,3.7677449172786854,1304222,1,164.27208058168665,0,18,16,100157,False,300.01999999979967,1.2431891359063283,0.14818129397431318
reclutamiento,,,,,,,smith,,gne_pd,,0.0,143.4538315999671,3.4300468364524814,7.96464431130392,0,147.03999999993877,-0.06442594735849161,0.24240471331351365,920531,2,164.82799323822968,0,3,8,9165,True,147.05999999993875,1.8653211170762152,0.08753607306240596
hiperjuego,,0.0,,,,,smith,True,,,0.0,149.4105587999802,3.006936797512,8.397650229007668,0,159.57999999992737,-0.34813273960893976,0.5668977823741637,846713,2,159.08794149024982,0,6,0,12284,True,159.59999999992735,1.807603914340065,0.11282750451641732
hiperjuego,,0.0,,,,,smith,True,,,0.0,235.9280443000025,4.305635235081567,16.322680357023664,0,239.73999999985446,-0.05047479610488456,-0.02016514338835762,1296212,2,162.84306823519117,0,6,12,37530,True,239.75999999985444,2.988812118544452,0.07553754937500662
hiperjuego,,0.0,,,,,smith,False,,,0.0,139.2538333000266,3.5286824415513705,8.480619989087442,0,142.29999999994308,-0.1410901587020249,0.3259248519099449,950931,2,164.39158327703177,0,6,4,15659,True,142.31999999994306,2.3291695277820565,0.09955411747308851
hiperjuego,,0.0,,,,,smith,False,,,0.0,302.09230489999754,2.4617768671665634,15.22185390097233,0,82.31999999999762,-0.23956235446362595,3.7677449172786854,1304222,1,164.27208058168665,0,18,16,100157,False,300.01999999979967,1.2431891359063283,0.14818129397431318
hiperjuego,,0.35,,,,,smith,True,,,0.0,313.5134884999716,3.203074719618768,14.056770891225757,0,132.89999999995163,-0.16081896587690786,1.902237308085601,1658246,1,164.82799323822968,0,18,8,23372,False,300.01999999979967,2.8151695886504524,0.36619259687187844
hiperjuego,,0.35,,,,,smith,False,,,0.0,151.43110500002513,3.006936797512,8.397650229007668,0,159.57999999992737,-0.34813273960893976,0.5668977823741637,846713,2,159.08794149024982,0,6,0,12284,True,159.59999999992735,1.807603914340065,0.11282750451641732
hiperjuego,,0.35,,,,,smith,False,,,0.0,236.18502029997762,4.305635235081567,16.322680357023664,0,239.73999999985446,-0.05047479610488456,-0.02016514338835762,1296212,2,162.84306823519117,0,6,12,37530,True,239.75999999985444,2.988812118544452,0.07553754937500662
hiperjuego2,1.0,0.0,0.4,,,,smith,True,,,0.0,99.62059890001547,2.2505175701669757,4.896027470220762,0,103.39999999997845,-0.36302008036618894,0.733461465732189,633287,2,144.52848647328705,0,6,4,5345,True,103.41999999997843,1.273122745331492,0.0158396534967693
hiperjuego2,1.0,0.0,0.4,,,,smith,True,,,0.0,300.7874075000291,1.400346029848868,15.368703169864427,0,81.65999999999822,-0.11335101905505313,3.743205397484963,1253352,1,142.71025194332114,0,18,16,160269,False,300.01999999979967,1.2167026749259653,0.14818129397431318
hiperjuego2,1.0,0.0,0.4,,,,smith,False,,,0.0,275.07612079998944,2.1838074138010044,12.593783352919473,0,74.02000000000517,-0.16081896587690786,2.300262252331514,1290067,1,138.9155815521939,0,18,8,17379,False,300.01999999979967,1.1592251363080486,0.38802046149524516
hiperjuego2,1.0,0.35,0.4,,,,smith,True,,,0.0,90.16711119998945,2.3382726821454876,5.308898968768444,0,101.7999999999799,-0.439376689708022,0.03228915444985869,591491,2,136.9785626347685,0,6,0,4196,True,101.81999999997988,1.3104228916084462,0.10927658019753078
hiperjuego2,1.0,0.35,0.4,,,,smith,True,,,0.0,99.8789879999822,2.6704700883866073,6.726396887990118,0,122.41999999996115,-0.23843703289312262,0.37529797340314985,649215,2,142.795613410915,0,6,12,10356,True,122.43999999996113,1.4852431934910642,0.058691964936807395
hiperjuego2,1.0,0.35,0.4,,,,smith,False,,,0.0,61.85896839998895,2.2505175701669757,4.896027470220762,0,103.39999999997845,-0.36302008036618894,0.733461465732189,633287,2,144.52848647328705,0,6,4,5345,True,103.41999999997843,1.273122745331492,0.0158396534967693
hiperjuego2,1.0,0.35,0.4,,,,smith,False,,,0.0,165.27959709998686,1.400346029848868,15.368703169864427,0,81.65999999999822,-0.11335101905505313,3.743205397484963,1253352,1,142.71025194332114,0,18,16,160269,False,300.01999999979967,1.2167026749259653,0.14818129397431318
