_grid,cfg_a_ref,cfg_belief_err,cfg_cap_scale,cfg_corridor,cfg_fitness,cfg_planner,cfg_protocol,cfg_recertify,cfg_recruit,cfg_safety,corridor_double,cpu_s,curvature,energy_Wh,false_cert,makespan,min_sep_amr,min_sep_load,msgs,n_done,phi_oracle,recert_reject,revisions,seed,slip,success,t_end,tortuosity,wall_pen_max
protocolos,,,,,,,replicator,,,,0.0,239.34047369996551,nan,10.000666666694134,0,300.01999999979967,0.37637328741860454,11.051201636559197,1200080,0,164.78577062159414,0,0,10,0,False,300.01999999979967,nan,0.0
protocolos,,,,,,,replicator,,,,0.0,261.1041730999714,nan,10.000666666694134,0,300.01999999979967,0.43835876830662557,14.318435469054169,840056,0,164.21251082494666,0,0,22,0,False,300.01999999979967,nan,0.0
aptitud,,,,,vector,,smith,,,,0.0,194.55323019996285,3.5286824415513705,8.480619989087442,0,142.29999999994308,-0.1410901587020249,0.3259248519099449,950931,2,164.39158327703177,0,6,4,15659,True,142.31999999994306,2.3291695277820565,0.09955411747308851
aptitud,,,,,vector,,smith,,,,0.0,387.9660830000066,2.4617768671665634,15.22185390097233,0,82.31999999999762,-0.23956235446362595,3.7677449172786854,1304222,1,164.27208058168665,0,18,16,100157,False,300.01999999979967,1.2431891359063283,0.14818129397431318
aptitud,,,,,vector,,smith,,,,0.0,202.98385760001838,3.5931204098794733,8.932384977446269,0,149.03999999993695,-0.30470603948129193,0.8406914262493554,985586,2,162.57580510857449,0,6,28,13382,True,149.05999999993693,1.8820187363503704,0.13373443645197547
aptitud,,,,,scalar,,smith,,,,0.0,171.0147631999571,2.8704487528852414,6.523786304281724,0,122.33999999996122,-0.0718929449078749,0.3373090564532957,747911,2,136.78577062159414,0,6,10,10529,True,122.3599999999612,1.554552430580185,0.0
aptitud,,,,,scalar,,smith,,,,0.0,323.57102910004323,4.331740519803744,14.734710176271095,0,229.33999999986392,-0.11079584228678507,0.9207447257862427,1353246,2,136.21251082494666,0,6,22,24121,True,229.3599999998639,2.8682723363781744,0.11157948888666497
planificador,,,,,,waypoint,smith,,,,0.0,159.8067837000126,3.928205661372524,9.74257857052759,0,157.51999999992924,-0.10877812723546937,-0.11453156137975284,1034648,2,164.39158327703177,0,6,4,16520,True,157.53999999992922,2.7971109644928647,0.05516085470330623
planificador,,,,,,waypoint,smith,,,,0.0,178.22150450001936,3.3745338204181525,9.74836915983307,0,183.3999999999057,-0.07184411880463792,-0.134052791126118,1035264,2,164.27208058168665,0,6,16,15766,True,183.41999999990568,2.293926621475605,0.10234282238250439
planificador,,,,,,waypoint,smith,,,,0.0,274.92385490000015,2.828647679041845,14.352394571689512,0,91.87999999998893,-0.1759432464139509,-0.08138696327254547,1694069,1,162.57580510857449,0,18,28,10633,False,300.01999999979967,1.436999348688418,0.14956141346201768
planificador,,,,,,game,smith,,,,0.0,165.91888949996792,2.8704487528852414,6.523786304281724,0,122.33999999996122,-0.0718929449078749,0.3373090564532957,747911,2,164.78577062159414,0,6,10,10529,True,122.3599999999612,1.554552430580185,0.0
planificador,,,,,,game,smith,,,,0.0,296.48650260001887,4.331740519803744,14.734710176271095,0,229.33999999986392,-0.11079584228678507,0.9207447257862427,1353246,2,164.21251082494666,0,6,22,24121,True,229.3599999998639,2.8682723363781744,0.11157948888666497
pasillo,,,,lease,,,smith,,,,0.0,168.2431127000018,3.5286824415513705,8.480619989087442,0,142.29999999994308,-0.1410901587020249,0.3259248519099449,950931,2,164.39158327703177,0,6,4,15659,True,142.31999999994306,2.3291695277820565,0.09955411747308851
pasillo,,,,lease,,,smith,,,,0.0,341.4912035000161,2.4617768671665634,15.22185390097233,0,82.31999999999762,-0.23956235446362595,3.7677449172786854,1304222,1,164.27208058168665,0,18,16,100157,False,300.01999999979967,1.2431891359063283,0.14818129397431318
pasillo,,,,price,,,smith,,,,0.0,303.47655850002775,4.489761906194132,13.143405553495711,0,69.14000000000961,-0.16081896587690786,-0.045460922541375126,1340439,1,164.82799323822968,0,18,8,18920,False,300.01999999979967,0.8812943883371924,0.10390863782250731
seguridad,,,,,,,smith,,,nested,0.0,170.24127979995683,3.006936797512,8.397650229007668,0,159.57999999992737,-0.34813273960893976,0.5668977823741637,846713,2,159.08794149024982,0,6,0,12284,True,159.59999999992735,1.807603914340065,0.11282750451641732
seguridad,,,,,,,smith,,,nested,0.0,259.4741120999679,4.305635235081567,16.322680357023664,0,239.73999999985446,-0.05047479610488456,-0.02016514338835762,1296212,2,162.84306823519117,0,6,12,37530,True,239.75999999985444,2.988812118544452,0.07553754937500662
seguridad,,,,,,,smith,,,coalition,0.0,160.1513363000122,3.5286824415513705,8.480619989087442,0,142.29999999994308,-0.1410901587020249,0.3259248519099449,950931,2,164.39158327703177,0,6,4,15659,True,142.31999999994306,2.3291695277820565,0.09955411747308851
seguridad,,,,,,,smith,,,coalition,0.0,318.54244029999245,2.4617768671665634,15.22185390097233,0,82.31999999999762,-0.23956235446362595,3.7677449172786854,1304222,1,164.27208058168665,0,18,16,100157,False,300.01999999979967,1.2431891359063283,0.14818129397431318
seguridad,,,,,,,smith,,,none,0.0,313.82055479998235,3.203074719618768,14.056770891225757,0,132.89999999995163,-0.16081896587690786,1.902237308085601,1658246,1,164.82799323822968,0,18,8,23372,False,300.01999999979967,2.8151695886504524,0.36619259687187844
reclutamiento,,,,,,,smith,,atomic,,0.0,147.5745781000005,3.006936797512,8.397650229007668,0,159.57999999992737,-0.34813273960893976,0.5668977823741637,846713,2,159.08794149024982,0,6,0,12284,True,159.59999999992735,1.807603914340065,0.11282750451641732
reclutamiento,,,,,,,smith,,atomic,,0.0,231.56979729997693,4.305635235081567,16.322680357023664,0,239.73999999985446,-0.05047479610488456,-0.02016514338835762,1296212,2,162.84306823519117,0,6,12,37530,True,239.75999999985444,2.988812118544452,0.07553754937500662
reclutamiento,,,,,,,smith,,gne_pd,,0.0,157.54299990000436,3.5487157417663155,9.570526230298803,0,176.09999999991234,-0.06387139469898956,0.9440139193378023,1010651,2,164.39158327703177,0,2,4,15772,True,176.11999999991232,2.3847427413673294,0.08175785874767527
reclutamiento,,,,,,,smith,,gne_pd,,0.0,160.28075599996373,3.1175286889894354,9.070109371045575,0,171.57999999991645,-0.30568063242341736,0.5127914648272647,1037660,2,164.27208058168665,0,3,16,18475,True,171.59999999991643,2.1593005410850274,0.06418863232538996
hiperjuego,,0.0,,,,,smith,True,,,0.0,304.0682145000319,3.203074719618768,14.056770891225757,0,132.89999999995163,-0.16081896587690786,1.902237308085601,1658246,1,164.82799323822968,0,18,8,23372,False,300.01999999979967,2.8151695886504524,0.36619259687187844
hiperjuego,,0.0,,,,,smith,False,,,0.0,147.72392749995925,3.006936797512,8.397650229007668,0,159.57999999992737,-0.34813273960893976,0.5668977823741637,846713,2,159.08794149024982,0,6,0,12284,True,159.59999999992735,1.807603914340065,0.11282750451641732
hiperjuego,,0.0,,,,,smith,False,,,0.0,228.01324350002687,4.305635235081567,16.322680357023664,0,239.73999999985446,-0.05047479610488456,-0.02016514338835762,1296212,2,162.84306823519117,0,6,12,37530,True,239.75999999985444,2.988812118544452,0.07553754937500662
hiperjuego,,0.35,,,,,smith,True,,,0.0,135.32158019999042,3.5286824415513705,8.480619989087442,0,142.29999999994308,-0.1410901587020249,0.3259248519099449,950931,2,164.39158327703177,0,6,4,15659,True,142.31999999994306,2.3291695277820565,0.09955411747308851
hiperjuego,,0.35,,,,,smith,True,,,0.0,296.9540329000447,2.4617768671665634,15.22185390097233,0,82.31999999999762,-0.23956235446362595,3.7677449172786854,1304222,1,164.27208058168665,0,18,16,100157,False,300.01999999979967,1.2431891359063283,0.14818129397431318
hiperjuego,,0.35,,,,,smith,False,,,0.0,308.7510149999871,3.203074719618768,14.056770891225757,0,132.89999999995163,-0.16081896587690786,1.902237308085601,1658246,1,164.82799323822968,0,18,8,23372,False,300.01999999979967,2.8151695886504524,0.36619259687187844
hiperjuego2,1.0,0.0,0.4,,,,smith,True,,,0.0,102.76435840001795,2.3382726821454876,5.308898968768444,0,101.7999999999799,-0.439376689708022,0.03228915444985869,591491,2,136.9785626347685,0,6,0,4196,True,101.81999999997988,1.3104228916084462,0.10927658019753078
hiperjuego2,1.0,0.0,0.4,,,,smith,True,,,0.0,122.99669920001179,2.6704700883866073,6.726396887990118,0,122.41999999996115,-0.23843703289312262,0.37529797340314985,649215,2,142.795613410915,0,6,12,10356,True,122.43999999996113,1.4852431934910642,0.058691964936807395
hiperjuego2,1.0,0.0,0.4,,,,smith,False,,,0.0,95.14410449995194,2.2505175701669757,4.896027470220762,0,103.39999999997845,-0.36302008036618894,0.733461465732189,633287,2,144.52848647328705,0,6,4,5345,True,103.41999999997843,1.273122745331492,0.0158396534967693
hiperjuego2,1.0,0.0,0.4,,,,smith,False,,,0.0,294.29399320000084,1.400346029848868,15.368703169864427,0,81.65999999999822,-0.11335101905505313,3.743205397484963,1253352,1,142.71025194332114,0,18,16,160269,False,300.01999999979967,1.2167026749259653,0.14818129397431318
hiperjuego2,1.0,0.35,0.4,,,,smith,True,,,0.0,276.60661039996194,2.1838074138010044,12.77417308480422,0,74.02000000000517,-0.16081896587690786,2.300262252331514,1298988,1,138.9155815521939,0,18,8,17657,False,300.01999999979967,1.1592251363080486,0.38802046149524516
hiperjuego2,1.0,0.35,0.4,,,,smith,False,,,0.0,97.18523140001344,2.3382726821454876,5.308898968768444,0,101.7999999999799,-0.439376689708022,0.03228915444985869,591491,2,136.9785626347685,0,6,0,4196,True,101.81999999997988,1.3104228916084462,0.10927658019753078
hiperjuego2,1.0,0.35,0.4,,,,smith,False,,,0.0,115.47003030002816,2.6704700883866073,6.726396887990118,0,122.41999999996115,-0.23843703289312262,0.37529797340314985,649215,2,142.795613410915,0,6,12,10356,True,122.43999999996113,1.4852431934910642,0.058691964936807395
