_grid,cfg_a_ref,cfg_belief_err,cfg_cap_scale,cfg_corridor,cfg_fitness,cfg_planner,cfg_protocol,cfg_recertify,cfg_recruit,cfg_safety,corridor_double,cpu_s,curvature,energy_Wh,false_cert,makespan,min_sep_amr,min_sep_load,msgs,n_done,phi_oracle,recert_reject,revisions,seed,slip,success,t_end,tortuosity,wall_pen_max
planificador,,,,,,waypoint,smith,,,,0.0,275.6459093999583,nan,20.095131959896413,0,300.01999999979967,-0.22385312205037422,11.081332134486367,1652409,0,155.53903812382,0,15,14,80574,False,300.01999999979967,nan,0.19455133512690498
planificador,,,,,,waypoint,smith,,,,0.0,176.15590429998701,3.108892858796092,10.919448219642323,0,195.41999999989477,-0.1748033669518072,-0.08042572567428952,1051624,2,164.22530809440505,0,6,26,20544,True,195.43999999989475,2.7935648022939903,0.11961328816446049
planificador,,,,,,game,smith,,,,0.0,362.93852259998675,3.203074719618768,14.056770891225757,0,132.89999999995163,-0.16081896587690786,1.902237308085601,1658246,1,164.82799323822968,0,18,8,23372,False,300.01999999979967,2.8151695886504524,0.36619259687187844
planificador,,,,,,game,smith,,,,0.0,225.66275659995154,3.2741549567846384,11.647572129145662,0,212.2199999998795,-0.11231189634819863,0.3255701262890085,1171439,2,164.4865489404765,0,6,20,17897,True,212.23999999987947,3.032308165729626,0.06793557566516503
pasillo,,,,lease,,,smith,,,,0.0,244.70123340003192,3.704030004940321,12.001677715805236,0,239.41999999985475,-0.12816648078473025,-0.06429979609638803,1398402,2,164.48216171767052,0,9,2,10555,True,239.43999999985473,1.78024860353681,0.0816149356851561
pasillo,,,,lease,,,smith,,,,0.0,171.82226600003196,3.4935158626846645,8.375840898523292,0,163.23999999992404,-0.15244981418191905,0.07348119037456247,908584,2,155.53903812382,0,6,14,9819,True,163.25999999992402,1.5883524781678446,0.008903522722350843
pasillo,,,,price,,,smith,,,,21.05999999999964,169.9321256999974,4.059736138208736,9.193718506100346,0,148.37999999993755,-0.020835145293659763,-0.04289473109156905,1030778,2,164.73394516928846,0,6,6,18406,True,148.39999999993753,2.4855321338085847,0.09421061925102947
pasillo,,,,price,,,smith,,,,0.0,210.31440570001723,3.25632045084215,10.219130052352842,0,208.99999999988242,-0.2854932997606072,1.1974462897853453,1079979,2,162.40829282647059,0,6,18,17174,True,209.0199999998824,1.9041861067463444,0.0531231715124072
seguridad,,,,,,,smith,,,nested,0.0,130.32230949995574,2.8704487528852414,6.523786304281724,0,122.33999999996122,-0.0718929449078749,0.3373090564532957,747911,2,164.78577062159414,0,6,10,10529,True,122.3599999999612,1.554552430580185,0.0
seguridad,,,,,,,smith,,,coalition,0.0,229.75202059996082,3.704030004940321,12.001677715805236,0,239.41999999985475,-0.12816648078473025,-0.06429979609638803,1398402,2,164.48216171767052,0,9,2,10555,True,239.43999999985473,1.78024860353681,0.0816149356851561
seguridad,,,,,,,smith,,,coalition,0.0,155.1595405000262,3.4935158626846645,8.375840898523292,0,163.23999999992404,-0.15244981418191905,0.07348119037456247,908584,2,155.53903812382,0,6,14,9819,True,163.25999999992402,1.5883524781678446,0.008903522722350843
seguridad,,,,,,,smith,,,none,0.0,176.2017385000363,3.7244972652622943,9.841079635487908,0,174.77999999991354,-0.22376377908472803,-0.05759982830807164,1227476,2,164.73394516928846,0,6,6,16050,True,174.79999999991352,2.336435860159305,0.09527155385451813
seguridad,,,,,,,smith,,,none,0.0,264.27271339995787,3.9579264100257925,13.587844764693317,0,124.75999999995902,-0.11841564446030844,3.8478612703089556,1065474,1,162.40829282647059,0,10,18,15445,False,300.01999999979967,2.1022864808976567,0.14246412854918744
reclutamiento,,,,,,,smith,,atomic,,0.0,118.66566739999689,2.8704487528852414,6.523786304281724,0,122.33999999996122,-0.0718929449078749,0.3373090564532957,747911,2,164.78577062159414,0,6,10,10529,True,122.3599999999612,1.554552430580185,0.0
reclutamiento,,,,,,,smith,,gne_pd,,0.0,173.51594730000943,4.144381523515544,11.658836305712988,0,184.57999999990463,-0.08540598370464017,0.589952561252133,1099399,2,164.48216171767052,0,2,2,20525,True,184.5999999999046,2.650224615296456,0.0
reclutamiento,,,,,,,smith,,gne_pd,,0.0,203.36595760000637,4.022812827165674,12.854022490968877,0,219.7999999998726,-0.051402909711218775,-0.14544886697171755,1273038,2,155.53903812382,0,3,14,25203,True,219.81999999987258,2.74436762557328,0.1255902140249619
hiperjuego,,0.0,,,,,smith,True,,,0.0,174.87403000000631,3.7244972652622943,9.841079635487908,0,174.77999999991354,-0.22376377908472803,-0.05759982830807164,1227476,2,164.73394516928846,0,6,6,16050,True,174.79999999991352,2.336435860159305,0.09527155385451813
hiperjuego,,0.0,,,,,smith,True,,,0.0,261.21711279999,3.9579264100257925,13.587844764693317,0,124.75999999995902,-0.11841564446030844,3.8478612703089556,1065474,1,162.40829282647059,0,10,18,15445,False,300.01999999979967,2.1022864808976567,0.14246412854918744
hiperjuego,,0.0,,,,,smith,False,,,0.0,116.42588510003407,2.8704487528852414,6.523786304281724,0,122.33999999996122,-0.0718929449078749,0.3373090564532957,747911,2,164.78577062159414,0,6,10,10529,True,122.3599999999612,1.554552430580185,0.0
hiperjuego,,0.35,,,,,smith,True,,,0.0,214.6744500999921,3.704030004940321,12.001677715805236,0,239.41999999985475,-0.12816648078473025,-0.06429979609638803,1398402,2,164.48216171767052,0,9,2,10555,True,239.43999999985473,1.78024860353681,0.0816149356851561
hiperjuego,,0.35,,,,,smith,True,,,0.0,150.03964520001318,3.4935158626846645,8.375840898523292,0,163.23999999992404,-0.15244981418191905,0.07348119037456247,908584,2,155.53903812382,0,6,14,9819,True,163.25999999992402,1.5883524781678446,0.008903522722350843
hiperjuego,,0.35,,,,,smith,False,,,0.0,172.56284600001527,3.7244972652622943,9.841079635487908,0,174.77999999991354,-0.22376377908472803,-0.05759982830807164,1227476,2,164.73394516928846,0,6,6,16050,True,174.79999999991352,2.336435860159305,0.09527155385451813
hiperjuego,,0.35,,,,,smith,False,,,0.0,265.9917003000155,3.9579264100257925,13.587844764693317,0,124.75999999995902,-0.11841564446030844,3.8478612703089556,1065474,1,162.40829282647059,0,10,18,15445,False,300.01999999979967,2.1022864808976567,0.14246412854918744
hiperjuego2,1.0,0.0,0.4,,,,smith,True,,,0.0,209.68553779996,3.5842613491266326,10.925976699379207,0,227.85999999986527,-0.0718929449078749,0.3664330345566902,1506785,2,143.63910561159574,0,6,10,12608,True,227.87999999986525,2.319130272320182,0.0642693685392075
hiperjuego2,1.0,0.0,0.4,,,,smith,False,,,0.0,235.83474160003243,1.9415577600563714,12.51606582675354,0,272.65999999982455,-0.2967727706797468,0.6553035998312122,1516424,2,142.59066932408302,0,15,2,9409,True,272.67999999982453,1.6204000849355475,0.06512237547510252
hiperjuego2,1.0,0.0,0.4,,,,smith,False,,,0.0,132.62418949999847,2.216159607160621,6.932269322234081,0,139.91999999994525,-0.13101692673279225,0.17434093684121343,814647,2,135.90605082485482,0,6,14,7747,True,139.93999999994523,1.3092932982907841,0.12023256397117876
hiperjuego2,1.0,0.35,0.4,,,,smith,True,,,0.0,303.72249929996906,3.1894224673662683,13.14101469932784,0,234.93999999985883,-0.27148992877652156,0.04961281579033727,1884569,1,142.26725299934367,0,5,6,6046,False,300.01999999979967,2.263095130631453,0.044405984676224364
hiperjuego2,1.0,0.35,0.4,,,,smith,True,,,0.0,140.72001789999194,2.253873901720371,7.310608572764993,1,164.35999999992302,-0.09641746341439839,2.534506227119741,801937,2,139.06999010420955,1,7,18,6296,True,164.379999999923,1.4053700121235386,0.147328259096545
hiperjuego2,1.0,0.35,0.4,,,,smith,False,,,0.0,180.73858129995642,3.5842613491266326,10.925976699379207,0,227.85999999986527,-0.0718929449078749,0.3664330345566902,1506785,2,143.63910561159574,0,6,10,12608,True,227.87999999986525,2.319130272320182,0.0642693685392075
